Time,Temperature,Mass
[s],[K],[mg]
0,301.365,3.00723
10,301.287,3.00701
20,301.193,3.0068
30,301.139,3.00661
40,301.069,3.0063
50,301.024,3.00648
60,300.977,3.00607
70,300.919,3.00633
80,300.882,3.00601
90,300.839,3.00629
100,300.81,3.00604
110,300.782,3.006
120,300.745,3.006
130,300.718,3.006
140,300.691,3.00597
150,300.672,3.0058
160,300.642,3.00514
170,300.621,3.005
180,300.611,3.005
190,300.571,3.00582
200,300.563,3.00545
210,300.553,3.005
220,300.521,3.005
230,300.518,3.00523
240,300.505,3.00509
250,300.49,3.00544
260,300.482,3.00564
270,300.47,3.00593
280,300.45,3.00599
290,300.439,3.006
300,300.44,3.00515
310,300.517,3.00597
320,300.693,3.00605
330,300.953,3.00586
340,301.236,3.00575
350,301.554,3.00571
360,301.9,3.00557
370,302.274,3.00567
380,302.637,3.00552
390,303.014,3.00554
400,303.392,3.00531
410,303.788,3.00532
420,304.198,3.00522
430,304.601,3.00523
440,305.007,3.00506
450,305.411,3.00491
460,305.81,3.00479
470,306.212,3.00475
480,306.623,3.00473
490,307.01,3.00457
500,307.424,3.00447
510,307.823,3.00433
520,308.223,3.00451
530,308.614,3.00444
540,309.008,3.00432
550,309.4,3.00441
560,309.805,3.00424
570,310.192,3.00423
580,310.577,3.00439
590,310.963,3.0043
600,311.361,3.00414
610,311.755,3.00404
620,312.148,3.004
630,312.537,3.00379
640,312.923,3.00367
650,313.315,3.00371
660,313.707,3.00361
670,314.104,3.00341
680,314.484,3.00348
690,314.88,3.00331
700,315.263,3.00334
710,315.65,3.00315
720,316.047,3.00313
730,316.441,3.00309
740,316.824,3.00307
750,317.225,3.00305
760,317.604,3.00298
770,318.005,3.0029
780,318.395,3.00288
790,318.781,3.00285
800,319.177,3.00268
810,319.559,3.00274
820,319.951,3.00257
830,320.333,3.00278
840,320.727,3.00257
850,321.117,3.00265
860,321.493,3.00249
870,321.884,3.0028
880,322.281,3.00275
890,322.663,3.00262
900,323.065,3.00251
910,323.444,3.00263
920,323.849,3.00258
930,324.224,3.0023
940,324.627,3.0024
950,325.006,3.00227
960,325.399,3.00236
970,325.785,3.00223
980,326.174,3.00235
990,326.562,3.00232
1000,326.942,3.0023
1010,327.333,3.00219
1020,327.731,3.00203
1030,328.121,3.00197
1040,328.523,3.00199
1050,328.915,3.00191
1060,329.292,3.00171
1070,329.685,3.00157
1080,330.068,3.00172
1090,330.471,3.00181
1100,330.851,3.00187
1110,331.239,3.00174
1120,331.638,3.00172
1130,332.03,3.0017
1140,332.416,3.00182
1150,332.794,3.00155
1160,333.196,3.00165
1170,333.59,3.00138
1180,333.98,3.00122
1190,334.365,3.00004
1200,334.754,3.00075
1210,335.161,3.00141
1220,335.542,3.00153
1230,335.941,3.00137
1240,336.32,3.00158
1250,336.723,3.00155
1260,337.129,3.00148
1270,337.519,3.00133
1280,337.912,3.00119
1290,338.306,3.00113
1300,338.697,3.00125
1310,339.091,3.00129
1320,339.486,3.00139
1330,339.875,3.00117
1340,340.274,3.00133
1350,340.66,3.00106
1360,341.057,3.00097
1370,341.453,3.00089
1380,341.848,3.00103
1390,342.234,3.00096
1400,342.634,3.00097
1410,343.039,3.00111
1420,343.429,3.00089
1430,343.823,3.00087
1440,344.213,3.00083
1450,344.61,3.00106
1460,344.996,3.00112
1470,345.408,3.00114
1480,345.808,3.00106
1490,346.208,3.00069
1500,346.599,3.00084
1510,346.991,3.00083
1520,347.392,3.00078
1530,347.777,3.00071
1540,348.173,3.00061
1550,348.57,3.00069
1560,348.974,3.00075
1570,349.369,3.00066
1580,349.757,3.00032
1590,350.152,3.0002
1600,350.552,3.0005
1610,350.942,3.00068
1620,351.354,3.00063
1630,351.741,3.00056
1640,352.15,3.00035
1650,352.547,3.00018
1660,352.932,3.00035
1670,353.336,3.00035
1680,353.736,3.00018
1690,354.131,3.00043
1700,354.533,3.0002
1710,354.922,3.00027
1720,355.318,3.00036
1730,355.724,3.00006
1740,356.114,2.99994
1750,356.526,3.00006
1760,356.922,3.0001
1770,357.323,3.00003
1780,357.718,2.99992
1790,358.12,2.99998
1800,358.525,2.99997
1810,358.915,2.99967
1820,359.327,2.99939
1830,359.722,2.99982
1840,360.121,2.99999
1850,360.528,2.99979
1860,360.915,2.99966
1870,361.323,2.99986
1880,361.731,2.99998
1890,362.129,2.99967
1900,362.533,2.99974
1910,362.942,2.99974
1920,363.347,2.9998
1930,363.742,2.99973
1940,364.143,2.99943
1950,364.542,2.99966
1960,364.949,2.99966
1970,365.347,2.99951
1980,365.738,2.99913
1990,366.153,2.99961
2000,366.551,2.99972
2010,366.95,2.99944
2020,367.352,2.99947
2030,367.756,2.99975
2040,368.145,2.99964
2050,368.56,2.99921
2060,368.968,2.99925
2070,369.366,2.99962
2080,369.781,2.99929
2090,370.182,2.99928
2100,370.585,2.99942
2110,370.986,2.99917
2120,371.394,2.99911
2130,371.809,2.99935
2140,372.202,2.9993
2150,372.611,2.99914
2160,373.011,2.9992
2170,373.417,2.99917
2180,373.824,2.99913
2190,374.22,2.99918
2200,374.631,2.99925
2210,375.031,2.99917
2220,375.434,2.99909
2230,375.837,2.99909
2240,376.251,2.99895
2250,376.662,2.99898
2260,377.066,2.99885
2270,377.467,2.99874
2280,377.866,2.99894
2290,378.283,2.99883
2300,378.684,2.99855
2310,379.1,2.99887
2320,379.501,2.99845
2330,379.919,2.99843
2340,380.306,2.99861
2350,380.718,2.99837
2360,381.118,2.99869
2370,381.535,2.99853
2380,381.932,2.99846
2390,382.351,2.99843
2400,382.75,2.99801
2410,383.161,2.99811
2420,383.552,2.99785
2430,383.975,2.9978
2440,384.371,2.99781
2450,384.789,2.9975
2460,385.191,2.99764
2470,385.604,2.99763
2480,386.006,2.99733
2490,386.409,2.99764
2500,386.821,2.99715
2510,387.227,2.9975
2520,387.65,2.99706
2530,388.045,2.99711
2540,388.45,2.9972
2550,388.855,2.99689
2560,389.27,2.99706
