Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,0,3.641566489,303.076
1,0,,303.076
2,0,,303.075
3,0,,303.091
4,0,,303.099
5,0,3.455208632,303.106
6,0,,303.136
7,0,,303.141
8,0,,303.202
9,0,,303.214
10,0,4.800931065,303.239
11,0,,303.266
12,0,,303.293
13,0,,303.332
14,0,,303.402
15,0,7.015965095,303.444
16,0,,303.519
17,0,,303.568
18,0,,303.659
19,0,,303.767
20,0,1.925571087,303.843
21,0,,304.013
22,0,,304.119
23,0,,304.276
24,0,,304.318
25,0,1.87406679,304.669
26,0,,304.863
27,0,,305.162
28,0,,305.436
29,0,,305.736
30,0,0.75406288,306.008
31,0,,306.424
32,0,,306.791
33,0,,307.254
34,0,,307.617
35,0,-0.409411939,308.136
36,0,,308.569
37,0,,309.061
38,0,,309.659
39,0,,310.212
40,0,-0.454148372,310.676
41,0,,311.42
42,0,,312.017
43,0,,312.821
44,0,,313.373
45,0,-1.320740751,313.944
46,0,,314.673
47,0,,315.4
48,0,,316.231
49,0,,316.946
50,0,-2.015515257,317.629
51,0,,318.487
52,0,,319.326
53,0,,320.092
54,0,,320.903
55,0,-2.513648268,321.794
56,0,,322.594
57,0,,323.346
58,0,,324.301
59,0,,325.281
60,0,-2.799774868,326
61,0,,326.886
62,0,,327.734
63,0,,328.69
64,0,,329.747
65,0,-2.573188128,330.58
66,0,,331.586
67,0,,332.413
68,0,,333.163
69,0,,334.196
70,0,3.066975436,335.105
71,0,,336.071
72,0,,337.112
73,0,,337.849
74,0,,338.828
75,0,7.947164474,339.758
76,0,,340.806
77,0,,341.677
78,0,,342.894
79,0,,343.674
80,0,8.945669196,344.557
81,0,,345.644
82,0,,346.631
83,0,,347.405
84,0,,348.27
85,0,6.000693585,349.26
86,0,,350.325
87,0,,351.257
88,0,,352.14
89,0,,353.142
90,0,3.057572886,354.15
91,0,,355.03
92,0,,355.962
93,0,,356.986
94,0,,358.047
95,0,3.740269983,358.944
96,0,,359.837
97,0,,360.768
98,0,,361.79
99,0,,362.658
100,0,48.37626875,363.459
101,0,,364.491
102,0,,365.442
103,0,,366.392
104,0,,367.192
105,0,140.343917,368.107
106,0,,369.137
107,0,,370.027
108,0,,370.92
109,0,,371.894
110,0,257.8658249,372.818
111,0,,373.621
112,0,,374.551
113,0,,375.597
114,0,,376.383
115,0,315.7172115,377.377
116,0,,378.131
117,0,,378.877
118,0,,379.767
119,0,,380.658
120,0,339.3307728,381.235
121,0,,381.97
122,0,,382.803
123,0,,383.416
124,0,,384.081
125,0,363.3598072,384.842
126,0,,385.713
127,0,,386.432
128,0,,387.2
129,0,,388.107
130,0,383.8468934,388.872
131,0,,389.729
132,0,,390.599
133,0,,391.659
134,0,,392.648
135,0,391.6437916,393.815
136,0,,394.794
137,0,,395.773
138,0,,396.954
139,0,,397.926
140,0,393.3266323,398.92
141,0,,399.946
142,0,,401.123
143,0,,402.104
144,0,,403.075
145,0,387.0501959,404.082
146,0,,405.044
147,0,,406.206
148,0,,407.143
149,0,,408.11
150,0,395.5270971,409.225
151,0,,410.168
152,0,,411.27
153,0,,412.219
154,0,,413.129
155,0,403.8568725,414.236
156,0,,414.976
157,0,,416.026
158,0,,416.901
159,0,,417.74
160,0,395.8689154,418.773
161,0,,419.618
162,0,,420.477
163,0,,421.524
164,0,,422.324
165,0,413.6092239,423.189
166,0,,424.155
167,0,,424.994
168,0,,425.838
169,0,,426.631
170,0,420.5735045,427.621
171,0,,428.388
172,0,,429.179
173,0,,430.11
174,0,,430.898
175,0,419.2465564,431.84
176,0,,432.584
177,0,,433.294
178,0,,433.803
179,0,,434.306
180,0,421.1242134,434.9
181,0,,435.359
182,0,,435.842
183,0,,436.419
184,0,,436.923
185,0,428.9316119,437.498
186,0,,438.178
187,0,,438.694
188,0,,439.326
189,0,,439.997
190,0,425.9793141,440.632
191,0,,441.334
192,0,,441.874
193,0,,442.551
194,0,,443.336
195,0,433.9167399,443.965
196,0,,444.631
197,0,,445.319
198,0,,446.053
199,0,,446.626
200,0,427.0527026,447.141
201,0,,447.822
