Time,Temperature,Mass
[s],[K],[mg]
0,301.279,3.04276
3,301.25,3.04264
6,301.238,3.04265
9,301.228,3.04274
12,301.19,3.04258
15,301.181,3.04255
18,301.168,3.04258
21,301.128,3.04249
24,301.091,3.04236
27,301.096,3.04245
30,301.064,3.04257
33,301.045,3.04239
36,301.039,3.04221
39,301.005,3.04223
42,300.993,3.04232
45,300.987,3.04223
48,300.963,3.04208
51,300.93,3.04208
54,300.921,3.04231
57,300.923,3.04245
60,300.896,3.04236
63,300.879,3.04221
66,300.864,3.04209
69,300.844,3.04204
72,300.843,3.042
75,300.825,3.04191
78,300.824,3.04172
81,300.813,3.04173
84,300.797,3.04189
87,300.787,3.04201
90,300.769,3.042
93,300.769,3.042
96,300.766,3.042
99,300.751,3.042
102,300.738,3.042
105,300.741,3.042
108,300.719,3.04195
111,300.698,3.04177
114,300.693,3.04171
117,300.686,3.04187
120,300.692,3.042
123,300.675,3.04196
126,300.668,3.04183
129,300.655,3.04157
132,300.65,3.04161
135,300.639,3.04168
138,300.632,3.04164
141,300.627,3.04176
144,300.621,3.04163
147,300.61,3.04157
150,300.594,3.04182
153,300.601,3.04193
156,300.602,3.04183
159,300.584,3.04159
162,300.583,3.04151
165,300.562,3.04161
168,300.563,3.04169
171,300.564,3.04167
174,300.573,3.04165
177,300.547,3.04157
180,300.541,3.04135
183,300.538,3.04112
186,300.538,3.04104
189,300.522,3.041
192,300.517,3.041
195,300.511,3.041
198,300.506,3.041
201,300.502,3.041
204,300.511,3.041
207,300.483,3.041
210,300.504,3.04115
213,300.485,3.04148
216,300.474,3.04161
219,300.468,3.0413
222,300.47,3.04112
225,300.474,3.04102
228,300.459,3.04101
231,300.464,3.041
234,300.448,3.041
237,300.454,3.041
240,300.441,3.041
243,300.439,3.041
246,300.441,3.041
249,300.442,3.041
252,300.434,3.041
255,300.423,3.041
258,300.429,3.041
261,300.421,3.041
264,300.416,3.041
267,300.422,3.041
270,300.42,3.041
273,300.41,3.041
276,300.421,3.041
279,300.405,3.041
282,300.397,3.041
285,300.399,3.041
288,300.385,3.041
291,300.381,3.041
294,300.369,3.04097
297,300.376,3.04061
300,300.381,3.03961
303,300.449,3.03891
306,300.712,3.04023
309,301.114,3.04257
312,301.599,3.04282
315,302.148,3.04252
318,302.733,3.04197
321,303.339,3.04138
324,303.983,3.04092
327,304.643,3.04058
330,305.289,3.04035
333,305.958,3.04012
336,306.641,3.03993
339,307.321,3.03981
342,307.997,3.03976
