Time,Mass,HRR,Back Surface Temperature
150,N/A,399.913085,406.471
151,N/A,,407.391
152,N/A,,408.524
153,N/A,,409.386
154,N/A,,410.341
155,N/A,385.7016891,411.378
156,N/A,,412.247
157,N/A,,413.163
158,N/A,,414.112
159,N/A,,414.946
160,N/A,397.4693755,415.696
161,N/A,,416.377
162,N/A,,417.255
163,N/A,,417.907
164,N/A,,418.698
165,N/A,408.3833608,419.395
166,N/A,,420.01
167,N/A,,420.674
168,N/A,,421.314
169,N/A,,421.84
170,N/A,400.3684057,422.374
171,N/A,,422.71
172,N/A,,422.996
173,N/A,,423.046
174,N/A,,423.01
175,N/A,414.6350479,422.982
176,N/A,,422.874
177,N/A,,422.861
178,N/A,,422.859
179,N/A,,422.879
180,N/A,416.6606569,422.991
181,N/A,,423.085
182,N/A,,423.288
183,N/A,,423.515
184,N/A,,423.737
185,N/A,428.5778925,424.095
186,N/A,,424.478
187,N/A,,424.88
188,N/A,,425.362
189,N/A,,425.91
190,N/A,429.6443689,426.503
191,N/A,,427.079
192,N/A,,427.703
193,N/A,,428.515
194,N/A,,429.168
195,N/A,435.4419499,430.036
196,N/A,,430.735
197,N/A,,431.426
198,N/A,,432.206
199,N/A,,432.86
200,N/A,438.9210113,433.77
201,N/A,,434.482
202,N/A,,435.196
203,N/A,,436.125
204,N/A,,436.828
205,N/A,418.7503177,437.751
206,N/A,,438.555
207,N/A,,439.286
208,N/A,,440.151
209,N/A,,441.06
210,N/A,447.9042933,441.892
211,N/A,,442.764
212,N/A,,443.704
213,N/A,,444.647
214,N/A,,445.528
215,N/A,441.4618615,446.532
216,N/A,,447.459
217,N/A,,448.323
218,N/A,,449.42
219,N/A,,450.282
220,N/A,430.5218474,451.2
221,N/A,,452.194
222,N/A,,453.208
223,N/A,,454.18
224,N/A,,455.124
225,N/A,443.6194538,455.988
226,N/A,,457.17
227,N/A,,458.079
228,N/A,,459.042
229,N/A,,460.193
230,N/A,455.0516188,461.158
231,N/A,,462.158
232,N/A,,463.288
233,N/A,,464.25
234,N/A,,465.33
235,N/A,469.4250012,466.686
236,N/A,,468.108
237,N/A,,469.552
238,N/A,,471.932
239,N/A,,474.969
240,N/A,471.7535723,478.015
241,N/A,,481.297
242,N/A,,484.045
243,N/A,,486.687
244,N/A,,489.261
245,N/A,487.828592,491.843
246,N/A,,494.771
247,N/A,,497.254
248,N/A,,499.699
249,N/A,,502.409
250,N/A,471.8258181,504.704
251,N/A,,506.931
252,N/A,,509.064
253,N/A,,511.638
254,N/A,,513.802
255,N/A,494.5573309,515.956
256,N/A,,518.176
257,N/A,,520.669
258,N/A,,522.857
259,N/A,,525.073
260,N/A,496.7211634,527.574
261,N/A,,529.724
262,N/A,,531.791
263,N/A,,534.048
264,N/A,,535.976
265,N/A,525.8090645,537.817
266,N/A,,539.884
267,N/A,,541.664
268,N/A,,543.284
269,N/A,,545.153
270,N/A,518.3099949,546.818
271,N/A,,548.327
272,N/A,,550.162
273,N/A,,551.682
274,N/A,,553.172
275,N/A,531.5241789,554.933
276,N/A,,556.376
277,N/A,,557.832
278,N/A,,559.425
279,N/A,,560.807
280,N/A,534.195588,562.243
281,N/A,,563.68
282,N/A,,565.288
283,N/A,,566.693
284,N/A,,568.013
285,N/A,547.528792,569.646
286,N/A,,570.999
287,N/A,,572.335
288,N/A,,573.937
289,N/A,,575.233
290,N/A,559.3950935,576.526
291,N/A,,577.834
292,N/A,,579.318
293,N/A,,580.686
294,N/A,,581.937
295,N/A,563.0166131,583.193
296,N/A,,584.677
297,N/A,,585.778
298,N/A,,586.932
299,N/A,,587.995
300,N/A,587.8706671,589.153
301,N/A,,590.171
302,N/A,,591.007
303,N/A,,591.98
304,N/A,,592.802
305,N/A,564.6181613,593.557
306,N/A,,594.552
307,N/A,,595.36
308,N/A,,596.163
309,N/A,,597.149
310,N/A,574.8003944,597.941
311,N/A,,598.798
312,N/A,,599.612
313,N/A,,600.534
314,N/A,,601.368
315,N/A,556.3893244,602.136
316,N/A,,603.101
317,N/A,,603.904
318,N/A,,604.663
319,N/A,,605.488
320,N/A,556.4630181,606.387
321,N/A,,607.163
322,N/A,,607.951
323,N/A,,608.798
324,N/A,,609.6
325,N/A,570.2808084,610.341
326,N/A,,611.234
327,N/A,,612.088
328,N/A,,612.887
329,N/A,,613.893
330,N/A,573.2778644,614.731
331,N/A,,615.547
332,N/A,,616.568
333,N/A,,617.379
334,N/A,,618.237
335,N/A,576.3301905,619.157
336,N/A,,620.012
337,N/A,,621.105
338,N/A,,622.029
339,N/A,,622.922
340,N/A,587.5534505,624.081
341,N/A,,625.028
342,N/A,,626.004
343,N/A,,627.186
344,N/A,,628.157
345,N/A,594.2311055,629.256
346,N/A,,630.362
347,N/A,,631.656
348,N/A,,632.823
349,N/A,,633.947
350,N/A,587.5644224,635.29
351,N/A,,636.526
352,N/A,,637.716
353,N/A,,638.985
354,N/A,,640.471
355,N/A,574.8276352,641.706
356,N/A,,643.215
357,N/A,,644.572
358,N/A,,646.386
359,N/A,,648.526
360,N/A,573.7995127,651.158
361,N/A,,653.719
362,N/A,,656.55
363,N/A,,659.95
364,N/A,,663.08
365,N/A,585.2352926,666.259
366,N/A,,670.169
367,N/A,,673.675
368,N/A,,676.872
369,N/A,,681.338
370,N/A,587.2033006,685.208
371,N/A,,689.716
372,N/A,,694.27
373,N/A,,698.4
374,N/A,,702.474
375,N/A,589.0211585,705.893
376,N/A,,710.192
377,N/A,,714.719
378,N/A,,719.667
379,N/A,,725.846
380,N/A,594.2160699,734.856
381,N/A,,746.394
382,N/A,,759.816
383,N/A,,779.863
384,N/A,,797.299
385,N/A,612.5555781,814.052
386,N/A,,829.909
387,N/A,,846.891
388,N/A,,859.724
389,N/A,,873.228
390,N/A,597.610292,881.29
391,N/A,,894.314
392,N/A,,905.254
393,N/A,,913.108
394,N/A,,921.389
395,N/A,575.512266,929.671
396,N/A,,938.351
397,N/A,,948.348
398,N/A,,956.073
399,N/A,,965.466
400,N/A,548.9322497,972.058
401,N/A,,977.027
402,N/A,,985.743
403,N/A,,991.634
404,N/A,,993.459
405,N/A,533.0565609,995.172
406,N/A,,976.396
407,N/A,,943.572
408,N/A,,920.242
409,N/A,,900.466
410,N/A,517.787002,880.52
411,N/A,,865.657
412,N/A,,852.597
413,N/A,,840.916
414,N/A,,829.009
415,N/A,493.403888,820.115
416,N/A,,812.399
417,N/A,,807.78
418,N/A,,800.426
419,N/A,,793.975
420,N/A,441.0736781,787.266
421,N/A,,781.644
422,N/A,,776.154
423,N/A,,770.851
424,N/A,,766.55
425,N/A,404.000828,762.354
426,N/A,,758.197
427,N/A,,754.511
428,N/A,,749.749
429,N/A,,745.678
430,N/A,393.4667785,741.204
431,N/A,,737.196
432,N/A,,733.614
433,N/A,,730.125
434,N/A,,726.011
435,N/A,373.4481536,722.336
436,N/A,,718.144
437,N/A,,714.113
438,N/A,,709.564
439,N/A,,704.385
440,N/A,361.8748235,700.097
441,N/A,,695.893
442,N/A,,691.971
443,N/A,,687.909
444,N/A,,684.801
445,N/A,332.6296441,681.337
446,N/A,,677.075
447,N/A,,672.742
448,N/A,,669.565
449,N/A,,666.252
450,N/A,274.8341512,661.823
451,N/A,,657.7
452,N/A,,654.886
453,N/A,,651.996
454,N/A,,648.593
455,N/A,184.1334779,645.957
456,N/A,,642.8
457,N/A,,640.558
458,N/A,,637.818
459,N/A,,636.032
460,N/A,93.06185908,634.592
461,N/A,,633.043
462,N/A,,630.78
463,N/A,,628.376
464,N/A,,627.403
465,N/A,30.76401184,626.406
466,N/A,,625.07
467,N/A,,622.952
468,N/A,,621.156
469,N/A,,619.601
470,N/A,8.170780967,617.151
471,N/A,,615.836
472,N/A,,614.761
473,N/A,,613.553
474,N/A,,612.601
475,N/A,3.396285244,611.341
476,N/A,,610.17
477,N/A,,608.986
478,N/A,,607.379
479,N/A,,605.296
480,N/A,2.458311051,603.007
481,N/A,,601.81
482,N/A,,600.689
483,N/A,,599.689
484,N/A,,598.602
485,N/A,2.301085885,597.831
486,N/A,,596.922
487,N/A,,595.501
488,N/A,,594.259
489,N/A,,592.793
490,N/A,1.595605716,590.965
491,N/A,,590.133
492,N/A,,589.218
493,N/A,,588.156
494,N/A,,587.515
495,N/A,0.973704547,586.78
496,N/A,,586.024
497,N/A,,586.415
498,N/A,,586.512
499,N/A,,586.068
500,N/A,2.16476833,586.279
