Time,Mass,HRR,Back Surface Temperature
99,N/A,,358.366
100,N/A,8.405063381,359.169
101,N/A,,359.997
102,N/A,,360.893
103,N/A,,361.782
104,N/A,,362.506
105,N/A,5.402160008,363.362
106,N/A,,364.205
107,N/A,,364.985
108,N/A,,365.824
109,N/A,,366.714
110,N/A,16.35073231,367.381
111,N/A,,368.173
112,N/A,,368.916
113,N/A,,369.732
114,N/A,,370.692
115,N/A,113.1177856,371.204
116,N/A,,371.943
117,N/A,,372.551
118,N/A,,373.274
119,N/A,,373.859
120,N/A,235.0019148,374.537
121,N/A,,375.009
122,N/A,,375.667
123,N/A,,376.014
124,N/A,,376.303
125,N/A,344.2835967,376.497
126,N/A,,376.553
127,N/A,,376.595
128,N/A,,376.558
129,N/A,,376.401
130,N/A,368.9576704,376.43
131,N/A,,376.518
132,N/A,,376.777
133,N/A,,377.09
134,N/A,,377.463
135,N/A,377.8822685,377.966
136,N/A,,378.579
137,N/A,,379.177
138,N/A,,379.898
139,N/A,,380.892
140,N/A,390.591212,381.937
141,N/A,,383.356
142,N/A,,384.671
143,N/A,,386.519
144,N/A,,387.786
145,N/A,400.7504258,389.413
146,N/A,,390.46
147,N/A,,391.948
148,N/A,,393.302
149,N/A,,394.75
150,N/A,402.5143693,395.736
151,N/A,,396.908
152,N/A,,398.011
153,N/A,,399.246
154,N/A,,400.299
155,N/A,397.7802938,401.341
156,N/A,,402.51
157,N/A,,403.502
158,N/A,,404.441
159,N/A,,405.557
160,N/A,404.9270325,406.512
161,N/A,,407.413
162,N/A,,408.28
163,N/A,,409.219
164,N/A,,410.298
165,N/A,418.5811518,411.104
166,N/A,,411.932
167,N/A,,412.791
168,N/A,,413.48
169,N/A,,414.188
170,N/A,407.5210295,414.877
171,N/A,,415.105
172,N/A,,415.007
173,N/A,,414.668
174,N/A,,414.488
175,N/A,411.2581122,414.428
176,N/A,,414.357
177,N/A,,414.463
178,N/A,,414.602
179,N/A,,414.751
180,N/A,416.9523134,415.093
181,N/A,,415.474
182,N/A,,415.853
183,N/A,,416.32
184,N/A,,416.897
185,N/A,426.6801518,417.485
186,N/A,,418.06
187,N/A,,418.699
188,N/A,,419.334
189,N/A,,419.935
190,N/A,432.0383603,420.736
191,N/A,,421.464
192,N/A,,422.199
193,N/A,,422.887
194,N/A,,423.6
195,N/A,437.8760849,424.287
196,N/A,,425.217
197,N/A,,425.873
198,N/A,,426.643
199,N/A,,427.577
200,N/A,423.0253588,428.273
201,N/A,,429.085
202,N/A,,429.881
203,N/A,,430.634
204,N/A,,431.543
205,N/A,429.76192,432.303
206,N/A,,433.068
207,N/A,,434.019
208,N/A,,434.738
209,N/A,,435.621
210,N/A,446.0609589,436.524
211,N/A,,437.355
212,N/A,,438.161
213,N/A,,439.062
214,N/A,,439.877
215,N/A,423.9945325,440.757
216,N/A,,441.612
217,N/A,,442.496
218,N/A,,443.332
219,N/A,,444.081
220,N/A,447.7710933,445.135
221,N/A,,445.897
222,N/A,,446.687
223,N/A,,447.679
224,N/A,,448.482
225,N/A,443.8741027,449.315
226,N/A,,450.197
227,N/A,,451.081
228,N/A,,452.003
229,N/A,,452.847
230,N/A,444.8348255,453.797
231,N/A,,454.744
232,N/A,,455.53
233,N/A,,456.446
234,N/A,,457.383
235,N/A,447.1631934,458.191
236,N/A,,459.279
237,N/A,,460.124
238,N/A,,460.894
239,N/A,,461.695
240,N/A,449.8335607,462.667
241,N/A,,463.449
242,N/A,,464.385
243,N/A,,465.278
244,N/A,,466.077
245,N/A,475.7188396,467.075
246,N/A,,467.92
247,N/A,,468.715
248,N/A,,469.673
249,N/A,,470.368
250,N/A,478.6723128,471.184
251,N/A,,472.254
252,N/A,,473.028
253,N/A,,473.78
254,N/A,,474.75
255,N/A,473.5124409,475.449
256,N/A,,476.496
257,N/A,,477.213
258,N/A,,478.01
259,N/A,,478.879
260,N/A,502.4076502,479.788
261,N/A,,480.455
262,N/A,,481.354
263,N/A,,482.125
264,N/A,,482.928
265,N/A,510.1323384,483.778
266,N/A,,484.476
267,N/A,,485.252
268,N/A,,486.216
269,N/A,,486.834
270,N/A,533.9656231,487.632
271,N/A,,488.396
272,N/A,,489.256
273,N/A,,490.123
274,N/A,,490.917
275,N/A,521.0019487,491.605
276,N/A,,492.389
277,N/A,,493.281
278,N/A,,493.885
279,N/A,,494.65
280,N/A,525.4069359,495.439
281,N/A,,496.067
282,N/A,,496.944
283,N/A,,497.629
284,N/A,,498.394
285,N/A,527.5407956,499.168
286,N/A,,499.971
287,N/A,,500.796
288,N/A,,501.533
289,N/A,,502.2
290,N/A,532.086811,503.031
291,N/A,,503.88
292,N/A,,504.68
293,N/A,,505.514
294,N/A,,506.392
295,N/A,545.4649494,507.167
296,N/A,,508.059
297,N/A,,508.864
298,N/A,,509.685
299,N/A,,510.494
300,N/A,548.6135162,511.308
301,N/A,,512.053
302,N/A,,512.916
303,N/A,,513.597
304,N/A,,514.516
305,N/A,580.5195961,515.545
306,N/A,,516.267
307,N/A,,517.144
308,N/A,,518.022
309,N/A,,518.829
310,N/A,562.1377631,519.514
311,N/A,,520.269
312,N/A,,520.983
313,N/A,,521.693
314,N/A,,522.324
315,N/A,576.0921781,523.103
316,N/A,,523.644
317,N/A,,524.176
318,N/A,,525.881
319,N/A,,527.524
320,N/A,550.7325592,529.378
321,N/A,,532.005
322,N/A,,534.094
323,N/A,,536.997
324,N/A,,539.018
325,N/A,563.8684403,542.369
326,N/A,,546.004
327,N/A,,549.733
328,N/A,,552.911
329,N/A,,555.957
330,N/A,571.099813,558.673
331,N/A,,561.372
332,N/A,,564.302
333,N/A,,566.551
334,N/A,,569.315
335,N/A,586.6802527,571.351
336,N/A,,573.291
337,N/A,,575.518
338,N/A,,577.228
339,N/A,,579.032
340,N/A,563.533726,580.513
341,N/A,,581.973
342,N/A,,583.745
343,N/A,,585.07
344,N/A,,586.387
345,N/A,571.4630396,587.944
346,N/A,,589.016
347,N/A,,590.234
348,N/A,,591.35
349,N/A,,592.478
350,N/A,555.3228475,593.586
351,N/A,,594.669
352,N/A,,595.601
353,N/A,,596.701
354,N/A,,597.661
355,N/A,598.8165078,598.844
356,N/A,,599.961
357,N/A,,600.784
358,N/A,,602.044
359,N/A,,603.154
360,N/A,582.2655179,603.998
361,N/A,,605.067
362,N/A,,606.239
363,N/A,,607.186
364,N/A,,608.574
365,N/A,597.3901075,611.338
366,N/A,,613.872
367,N/A,,616.478
368,N/A,,619.085
369,N/A,,621.28
370,N/A,596.1041132,623.35
371,N/A,,625.683
372,N/A,,627.712
373,N/A,,629.634
374,N/A,,632.059
375,N/A,600.3538926,634.395
376,N/A,,636.719
377,N/A,,639.758
378,N/A,,642.515
379,N/A,,645.585
380,N/A,626.9796704,648.883
381,N/A,,652.636
382,N/A,,657.759
383,N/A,,662.97
384,N/A,,670.833
385,N/A,604.1213926,680.958
386,N/A,,688.516
387,N/A,,695.742
388,N/A,,703.05
389,N/A,,710.471
390,N/A,594.7766634,718.068
391,N/A,,728.893
392,N/A,,748.253
393,N/A,,773.046
394,N/A,,797.304
395,N/A,596.7272679,819.203
396,N/A,,841.143
397,N/A,,856.283
398,N/A,,868.509
399,N/A,,880.437
400,N/A,603.687723,889.406
401,N/A,,897.277
402,N/A,,905.557
403,N/A,,911.986
404,N/A,,917.808
405,N/A,624.3069441,923.454
406,N/A,,927.309
407,N/A,,930.602
408,N/A,,935.356
409,N/A,,939.01
410,N/A,620.1268589,942.81
411,N/A,,947.443
412,N/A,,951.533
413,N/A,,955.488
414,N/A,,962.268
415,N/A,616.1862073,967.218
416,N/A,,960.096
417,N/A,,942.52
418,N/A,,917.67
419,N/A,,896.592
420,N/A,596.0131444,876.541
421,N/A,,855.7
422,N/A,,839.658
423,N/A,,826.177
424,N/A,,814.032
425,N/A,590.7843031,801.463
426,N/A,,791.954
427,N/A,,783.626
428,N/A,,774.754
429,N/A,,767.932
430,N/A,567.210402,761.578
431,N/A,,755.858
432,N/A,,749.855
433,N/A,,745.106
434,N/A,,740.742
435,N/A,540.6679977,736.319
436,N/A,,731.318
437,N/A,,726.909
438,N/A,,722.589
439,N/A,,718.04
440,N/A,497.3186184,714.605
441,N/A,,711.001
442,N/A,,707.252
443,N/A,,704.579
444,N/A,,701.756
445,N/A,449.7018641,698.936
446,N/A,,696.432
447,N/A,,694.157
448,N/A,,684.676
449,N/A,,657.081
450,N/A,376.6823344,638.373
451,N/A,,619.792
452,N/A,,589.987
453,N/A,,572.364
454,N/A,,555.637
455,N/A,336.7621206,538.587
456,N/A,,527.95
457,N/A,,517.504
458,N/A,,506.445
459,N/A,,496.05
460,N/A,288.4713252,488.25
461,N/A,,481.188
462,N/A,,474.685
463,N/A,,467.621
464,N/A,,461.93
465,N/A,239.8504432,456.387
466,N/A,,450.912
467,N/A,,445.01
468,N/A,,440.205
469,N/A,,435.591
470,N/A,206.7613195,430.503
471,N/A,,426.358
472,N/A,,421.659
473,N/A,,417.755
474,N/A,,414.027
475,N/A,163.9161111,410.375
476,N/A,,406.312
477,N/A,,403.015
478,N/A,,399.761
479,N/A,,396.139
480,N/A,127.0389053,393.168
481,N/A,,390.236
482,N/A,,387.451
483,N/A,,384.312
484,N/A,,381.783
485,N/A,71.53599054,379.353
486,N/A,,376.64
487,N/A,,374.404
488,N/A,,372.259
489,N/A,,369.798
490,N/A,34.18777429,367.823
491,N/A,,365.861
492,N/A,,363.666
493,N/A,,361.866
494,N/A,,360.078
495,N/A,16.75118978,358.109
496,N/A,,356.413
497,N/A,,354.783
498,N/A,,353.244
499,N/A,,351.464
500,N/A,13.38533898,350.04
