Time,Temperature,Mass
[s],[K],[mg]
0,301.168,3.06913
3,301.142,3.06927
6,301.127,3.06932
9,301.109,3.06934
12,301.07,3.06935
15,301.059,3.06932
18,301.033,3.06938
21,301.021,3.06938
24,301.009,3.06929
27,300.988,3.06906
30,300.963,3.06885
33,300.946,3.06889
36,300.933,3.06895
39,300.926,3.06907
42,300.898,3.06922
45,300.893,3.06922
48,300.874,3.06916
51,300.859,3.06904
54,300.841,3.06889
57,300.834,3.06874
60,300.807,3.06852
63,300.793,3.06851
66,300.805,3.06872
69,300.766,3.06888
72,300.765,3.06897
75,300.769,3.06888
78,300.749,3.06866
81,300.748,3.06839
84,300.725,3.06817
87,300.719,3.06805
90,300.701,3.06809
93,300.705,3.0684
96,300.69,3.06868
99,300.685,3.06883
102,300.662,3.06887
105,300.659,3.06889
108,300.652,3.06884
111,300.653,3.06866
114,300.636,3.06837
117,300.628,3.06812
120,300.616,3.06799
123,300.612,3.06793
126,300.601,3.06791
129,300.597,3.0679
132,300.584,3.0679
135,300.584,3.0679
138,300.576,3.0679
141,300.566,3.0679
144,300.564,3.0679
147,300.55,3.0679
150,300.551,3.0679
153,300.552,3.0679
156,300.55,3.0679
159,300.534,3.0679
162,300.516,3.0679
165,300.519,3.0679
168,300.514,3.06798
171,300.5,3.06835
174,300.497,3.0687
177,300.492,3.06871
180,300.497,3.06834
183,300.497,3.06808
186,300.48,3.06792
189,300.483,3.06791
192,300.475,3.0679
195,300.486,3.0679
198,300.456,3.0679
201,300.465,3.0679
204,300.46,3.0679
207,300.44,3.0679
210,300.45,3.0679
213,300.439,3.0679
216,300.44,3.0679
219,300.422,3.0679
222,300.422,3.0679
225,300.408,3.0679
228,300.421,3.0679
231,300.41,3.0679
234,300.41,3.0679
237,300.405,3.0679
240,300.4,3.0679
243,300.4,3.0679
246,300.398,3.0679
249,300.386,3.0679
252,300.375,3.0679
255,300.397,3.0679
258,300.381,3.0679
261,300.389,3.0679
264,300.377,3.0679
267,300.362,3.0679
270,300.381,3.0679
273,300.376,3.0679
276,300.366,3.0679
279,300.363,3.0679
282,300.344,3.0679
285,300.356,3.0679
288,300.361,3.0679
291,300.339,3.0679
294,300.344,3.06789
297,300.34,3.06763
300,300.33,3.06663
303,300.417,3.06587
306,300.682,3.0671
309,301.067,3.06938
312,301.561,3.06961
315,302.108,3.06927
318,302.695,3.06862
321,303.303,3.06786
324,303.945,3.06739
327,304.616,3.06703
330,305.274,3.06675
333,305.929,3.0665
336,306.599,3.06635
339,307.302,3.06622
342,307.985,3.0661
345,308.661,3.06595
348,309.364,3.06578
351,310.047,3.06561
354,310.746,3.06549
357,311.431,3.06539
360,312.129,3.06528
363,312.836,3.06512
366,313.531,3.065
369,314.234,3.0649
372,314.935,3.06483
375,315.635,3.06472
378,316.351,3.06467
381,317.053,3.06463
384,317.76,3.06453
387,318.476,3.0644
390,319.198,3.06432
393,319.909,3.06426
396,320.633,3.06421
399,321.349,3.06414
402,322.081,3.06413
405,322.789,3.06401
408,323.505,3.06383
411,324.244,3.0637
414,324.969,3.0636
417,325.683,3.06347
420,326.419,3.06339
423,327.142,3.06333
426,327.862,3.06329
429,328.596,3.0632
432,329.333,3.06315
435,330.053,3.06306
438,330.79,3.06294
441,331.515,3.06285
444,332.247,3.06273
447,332.983,3.06263
450,333.71,3.06258
453,334.445,3.06259
456,335.166,3.06252
459,335.898,3.06249
462,336.625,3.06248
465,337.353,3.06243
468,338.087,3.06227
471,338.812,3.06213
474,339.537,3.0621
477,340.275,3.06203
480,341.013,3.06197
483,341.732,3.06191
486,342.469,3.06182
489,343.203,3.06172
492,343.934,3.0617
495,344.671,3.06177
498,345.402,3.06169
501,346.135,3.06167
504,346.866,3.06169
507,347.604,3.06176
510,348.331,3.06171
513,349.072,3.06161
516,349.808,3.06152
519,350.533,3.06139
522,351.279,3.0613
525,352.011,3.06133
528,352.739,3.06139
531,353.483,3.06137
534,354.211,3.0613
537,354.94,3.06127
540,355.678,3.0613
543,356.419,3.06122
546,357.153,3.0612
549,357.876,3.06116
552,358.622,3.06115
555,359.354,3.0611
558,360.086,3.06097
561,360.819,3.06087
564,361.569,3.06088
567,362.312,3.0609
570,363.039,3.06083
573,363.78,3.06078
576,364.506,3.06078
579,365.25,3.06076
582,365.98,3.06075
585,366.728,3.06079
588,367.464,3.0608
591,368.202,3.06074
594,368.936,3.06067
597,369.674,3.06065
600,370.415,3.0607
603,371.163,3.06066
606,371.899,3.0605
609,372.641,3.06041
612,373.383,3.06035
615,374.119,3.06026
618,374.865,3.06018
621,375.608,3.06015
624,376.339,3.06012
627,377.085,3.06008
630,377.828,3.06004
633,378.572,3.05986
636,379.32,3.05969
639,380.058,3.05962
642,380.795,3.05955
645,381.53,3.05956
648,382.279,3.05942
651,383.024,3.0593
654,383.762,3.05922
657,384.507,3.0591
660,385.25,3.05898
663,385.985,3.05885
666,386.73,3.05876
669,387.478,3.05871
672,388.214,3.05855
675,388.97,3.05837
678,389.707,3.05822
681,390.454,3.05824
