Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
122,83.84,335.45,324.45,339.15
123,83.77,335.75,324.65,339.55
124,83.69,335.95,324.75,339.75
125,83.63,336.25,325.05,340.15
126,83.57,336.55,325.25,340.55
127,83.48,336.65,325.35,340.75
128,83.41,336.95,325.55,341.15
129,83.34,337.25,325.85,341.55
130,83.27,337.45,325.95,341.75
131,83.21,337.75,326.15,342.15
132,83.14,338.05,326.45,342.55
133,83.06,338.15,326.55,342.75
134,83.00,338.45,326.75,343.15
135,82.94,338.75,327.05,343.55
136,82.87,338.95,327.15,343.75
137,82.80,339.25,327.35,344.15
138,82.73,339.55,327.65,344.65
139,82.66,339.75,327.75,344.85
140,82.60,340.05,327.95,345.15
141,82.53,340.35,328.15,345.55
142,82.44,340.45,328.35,345.85
143,82.38,340.75,328.55,346.25
144,82.32,341.15,328.75,346.65
145,82.24,341.25,328.95,346.85
146,82.16,341.55,329.15,347.25
147,82.10,341.85,329.45,347.65
148,82.03,342.05,329.55,347.85
149,81.97,342.35,329.85,348.25
150,81.91,342.65,330.05,348.65
151,81.85,342.75,330.15,348.85
152,81.77,343.05,330.45,349.35
153,81.70,343.35,330.75,349.75
154,81.64,343.55,330.85,349.95
155,81.58,343.85,331.05,350.35
156,81.51,344.15,331.35,350.75
157,81.44,344.35,331.45,350.95
158,81.37,344.65,331.75,351.45
159,81.31,344.95,332.05,351.85
160,81.24,345.05,332.15,352.05
161,81.17,345.35,332.45,352.45
162,81.12,345.75,332.65,352.95
163,81.06,345.95,332.75,353.15
164,80.99,346.15,333.05,353.55
165,80.92,346.55,333.25,353.95
166,80.85,346.65,333.45,354.15
167,80.79,346.95,333.65,354.65
168,80.72,347.25,333.95,355.05
169,80.66,347.45,334.05,355.25
170,80.61,347.75,334.35,355.65
171,80.55,348.05,334.65,356.05
172,80.48,348.25,334.75,356.35
173,80.40,348.55,334.95,356.75
174,80.33,348.85,335.25,357.15
175,80.27,348.95,335.35,357.35
176,80.21,349.35,335.65,357.85
177,80.14,349.65,335.95,358.25
178,80.08,349.75,336.05,358.45
179,80.02,350.05,336.35,358.85
180,79.96,350.45,336.65,359.25
181,79.91,350.55,336.75,359.45
182,79.86,350.85,337.05,359.95
183,79.78,351.25,337.35,360.35
184,79.72,351.35,337.45,360.55
185,79.64,351.75,337.75,360.95
186,79.57,352.05,338.05,361.35
187,79.52,352.15,338.15,361.55
188,79.47,352.55,338.55,361.95
189,79.40,352.85,338.75,362.35
190,79.33,352.95,338.95,362.55
191,79.28,353.25,339.25,363.05
192,79.22,353.65,339.55,363.35
193,79.16,353.75,339.65,363.65
194,79.09,354.05,339.95,363.95
195,79.03,354.35,340.25,364.45
196,78.97,354.55,340.45,364.65
197,78.90,354.85,340.65,365.05
198,78.84,355.15,340.95,365.45
199,78.78,355.35,341.05,365.65
200,78.72,355.65,341.45,365.95
201,78.65,355.95,341.75,366.35
202,78.59,356.15,341.85,366.55
203,78.53,356.55,342.15,366.95
204,78.47,356.85,342.45,367.35
205,78.42,356.95,342.65,367.55
206,78.35,357.35,342.85,367.85
207,78.30,357.65,343.25,368.25
208,78.24,357.75,343.35,368.45
209,78.17,358.15,343.65,368.85
210,78.12,358.45,343.95,369.25
211,78.06,358.65,344.15,369.45
212,77.99,358.95,344.45,369.85
213,77.92,359.25,344.75,370.15
214,77.85,359.35,344.95,370.35
215,77.79,359.75,345.25,370.65
216,77.75,360.05,345.55,371.05
217,77.67,360.25,345.65,371.25
218,77.60,360.55,346.05,371.55
219,77.53,360.85,346.35,371.95
220,77.50,361.05,346.45,372.15
221,77.45,361.35,346.75,372.45
222,77.38,361.65,347.15,372.85
223,77.31,361.85,347.25,372.95
224,77.24,362.15,347.55,373.25
225,77.19,362.45,347.95,373.65
226,77.14,362.65,348.05,373.85
227,77.08,362.95,348.45,374.15
228,77.01,363.25,348.75,374.45
229,76.96,363.45,348.85,374.65
230,76.90,363.75,349.25,374.95
231,76.83,364.05,349.55,375.25
232,76.78,364.25,349.75,375.45
233,76.73,364.55,350.05,375.75
234,76.67,364.85,350.35,376.05
235,76.61,365.05,350.55,376.25
236,76.56,365.35,350.95,376.55
237,76.50,365.65,351.25,376.85
238,76.45,365.85,351.45,377.05
239,76.39,366.15,351.75,377.35
240,76.31,366.45,352.15,377.65
241,76.26,366.65,352.25,377.75
242,76.20,366.95,352.65,378.15
243,76.14,367.25,353.05,378.35
244,76.08,367.35,353.25,378.55
245,76.02,367.65,353.65,378.75
246,75.95,367.95,354.05,379.05
247,75.89,368.15,354.25,379.15
248,75.84,368.45,354.55,379.35
249,75.78,368.75,354.95,379.55
250,75.72,368.95,355.15,379.65
251,75.66,369.25,355.55,379.95
252,75.60,369.55,355.85,380.15
253,75.54,369.75,356.05,380.25
254,75.47,370.05,356.45,380.55
255,75.41,370.25,356.85,380.85
256,75.37,370.45,357.05,380.95
257,75.33,370.75,357.35,381.25
258,75.27,371.05,357.75,381.45
259,75.21,371.25,357.95,381.55
260,75.15,371.45,358.25,381.85
261,75.10,371.85,358.65,382.05
262,75.04,371.95,358.85,382.25
263,74.97,372.25,359.25,382.45
264,74.92,372.55,359.55,382.75
265,74.86,372.65,359.75,382.85
266,74.81,372.95,360.15,383.15
267,74.76,373.25,360.45,383.45
268,74.70,373.45,360.65,383.55
269,74.63,373.75,361.05,383.75
270,74.58,374.05,361.35,384.05
271,74.51,374.15,361.55,384.15
272,74.45,374.45,361.95,384.45
273,74.40,374.75,362.35,384.75
274,74.34,374.85,362.55,384.85
275,74.30,375.15,362.95,385.15
276,74.23,375.45,363.25,385.35
277,74.18,375.55,363.45,385.45
278,74.13,375.85,363.85,385.75
279,74.06,376.15,364.15,385.95
280,73.99,376.25,364.35,386.05
281,73.92,376.55,364.75,386.35
282,73.88,376.85,365.15,386.55
283,73.83,376.95,365.25,386.65
284,73.77,377.25,365.65,386.95
285,73.72,377.55,366.05,387.15
286,73.68,377.65,366.25,387.25
287,73.62,377.95,366.55,387.55
288,73.56,378.25,366.95,387.75
289,73.50,378.35,367.15,387.95
290,73.44,378.65,367.55,388.15
291,73.38,378.85,367.85,388.45
292,73.33,379.05,368.05,388.55
293,73.27,379.25,368.45,388.75
294,73.22,379.55,368.75,389.05
295,73.17,379.65,368.95,389.15
296,73.11,379.95,369.35,389.45
297,73.06,380.15,369.65,389.65
298,73.00,380.35,369.85,389.75
299,72.94,380.55,370.15,390.05
300,72.89,380.85,370.55,390.25
301,72.83,380.95,370.65,390.35
302,72.76,381.25,371.05,390.65
303,72.71,381.45,371.45,390.85
304,72.66,381.55,371.55,390.95
305,72.61,381.85,371.95,391.15
306,72.56,382.05,372.25,391.45
307,72.50,382.25,372.45,391.55
308,72.44,382.45,372.75,391.75
309,72.39,382.65,373.15,392.05
310,72.33,382.75,373.35,392.15
311,72.28,383.05,373.65,392.35
312,72.23,383.25,374.05,392.65
313,72.18,383.45,374.15,392.75
314,72.11,383.65,374.55,392.95
315,72.05,383.85,374.85,393.25
316,72.00,383.95,375.05,393.35
317,71.97,384.25,375.35,393.55
318,71.91,384.45,375.75,393.85
319,71.85,384.55,375.85,393.95
320,71.79,384.75,376.25,394.15
321,71.74,385.05,376.55,394.45
322,71.68,385.15,376.65,394.55
323,71.63,385.35,377.05,394.75
324,71.58,385.55,377.35,394.95
325,71.53,385.75,377.45,395.15
326,71.47,385.95,377.75,395.35
327,71.41,386.15,378.15,395.55
328,71.36,386.25,378.25,395.75
329,71.31,386.45,378.55,395.95
330,71.24,386.65,378.95,396.15
331,71.19,386.75,379.05,396.35
332,71.15,386.95,379.35,396.55
333,71.09,387.15,379.65,396.75
334,71.04,387.25,379.85,396.85
335,70.99,387.45,380.15,397.15
336,70.93,387.75,380.45,397.35
337,70.88,387.85,380.55,397.45
338,70.83,388.05,380.85,397.75
339,70.77,388.25,381.15,397.95
340,70.72,388.35,381.25,398.05
341,70.65,388.55,381.55,398.25
342,70.60,388.75,381.75,398.55
343,70.56,388.75,381.95,398.65
344,70.51,388.95,382.25,398.85
345,70.46,389.15,382.45,399.05
346,70.40,389.25,382.65,399.25
347,70.35,389.45,382.85,399.45
348,70.28,389.65,383.15,399.65
349,70.23,389.75,383.25,399.75
350,70.18,389.95,383.45,400.05
351,70.12,390.05,383.75,400.25
352,70.06,390.15,383.85,400.35
353,70.01,390.35,384.05,400.65
354,69.96,390.55,384.25,400.85
355,69.92,390.65,384.35,400.95
356,69.86,390.75,384.55,401.25
357,69.80,390.95,384.85,401.45
358,69.75,391.05,384.95,401.65
359,69.70,391.25,385.15,401.85
360,69.65,391.35,385.35,402.05
361,69.58,391.45,385.45,402.15
362,69.54,391.65,385.65,402.45
363,69.49,391.75,385.85,402.65
364,69.43,391.85,385.95,402.75
365,69.38,392.05,386.05,403.05
366,69.34,392.25,386.25,403.25
367,69.29,392.25,386.35,403.35
368,69.23,392.45,386.55,403.55
369,69.18,392.65,386.75,403.85
370,69.12,392.75,386.85,403.95
371,69.07,392.85,386.95,404.15
372,69.01,393.05,387.15,404.45
373,68.97,393.15,387.25,404.55
374,68.92,393.25,387.45,404.85
375,68.87,393.45,387.55,405.05
376,68.82,393.55,387.65,405.15
377,68.77,393.65,387.85,405.45
378,68.71,393.85,387.95,405.85
379,68.65,393.95,388.15,405.95
380,68.59,394.05,388.25,406.15
381,68.54,394.25,388.45,406.35
382,68.46,394.35,388.55,406.45
383,68.39,394.45,388.75,406.65
384,68.35,394.55,388.85,406.95
385,68.31,394.65,388.95,407.05
386,68.25,394.85,389.15,407.25
387,68.20,394.95,389.25,407.45
388,68.14,395.05,389.35,407.55
389,68.09,395.25,389.45,407.75
390,68.04,395.35,389.65,408.05
391,67.99,395.45,389.75,408.15
392,67.93,395.55,389.85,408.35
393,67.88,395.75,390.05,408.55
394,67.83,395.85,390.15,408.65
395,67.78,395.95,390.25,408.95
396,67.73,396.15,390.45,409.15
397,67.69,396.25,390.55,409.25
398,67.64,396.35,390.65,409.45
399,67.58,396.55,390.85,409.65
400,67.52,396.55,390.95,409.85
401,67.47,396.75,391.05,410.05
402,67.42,396.85,391.25,410.25
403,67.38,396.95,391.25,410.35
404,67.33,397.15,391.45,410.55
405,67.27,397.25,391.65,410.75
406,67.23,397.35,391.65,410.85
407,67.18,397.45,391.85,411.05
408,67.12,397.65,392.05,411.25
409,67.06,397.75,392.05,411.45
410,67.00,397.85,392.25,411.65
411,66.95,398.05,392.35,411.85
412,66.91,398.05,392.45,411.95
413,66.86,398.25,392.65,412.15
414,66.80,398.35,392.75,412.45
415,66.75,398.45,392.85,412.55
416,66.71,398.55,392.95,412.75
417,66.66,398.75,393.15,412.95
418,66.61,398.85,393.25,413.05
419,66.55,398.95,393.45,413.25
420,66.50,399.15,393.55,413.45
421,66.44,399.25,393.65,413.55
422,66.39,399.35,393.75,413.85
423,66.34,399.55,393.95,414.05
424,66.28,399.65,394.05,414.15
425,66.23,399.75,394.15,414.35
426,66.18,399.95,394.35,414.55
427,66.13,399.95,394.45,414.65
428,66.08,400.15,394.55,414.95
429,66.03,400.35,394.75,415.05
430,65.97,400.45,394.85,415.25
431,65.93,400.55,394.95,415.45
432,65.87,400.65,395.15,415.65
433,65.82,400.75,395.25,415.75
434,65.76,400.95,395.35,415.95
435,65.70,401.05,395.55,416.15
436,65.66,401.15,395.65,416.25
437,65.62,401.35,395.75,416.55
438,65.56,401.45,395.95,416.75
439,65.51,401.55,396.05,416.85
440,65.45,401.65,396.15,417.05
441,65.41,401.85,396.35,417.25
442,65.37,401.95,396.45,417.35
443,65.32,402.05,396.55,417.65
444,65.28,402.25,396.75,417.85
445,65.22,402.25,396.85,417.95
446,65.17,402.45,396.95,418.15
447,65.11,402.65,397.15,418.35
448,65.06,402.65,397.15,418.45
449,65.01,402.85,397.35,418.65
450,64.95,402.95,397.45,418.95
451,64.90,403.05,397.55,419.05
452,64.86,403.25,397.75,419.15
453,64.82,403.35,397.85,419.45
454,64.77,403.45,397.95,419.55
455,64.72,403.65,398.05,419.75
456,64.66,403.75,398.25,419.95
457,64.60,403.85,398.25,420.05
458,64.54,404.05,398.45,420.35
459,64.50,404.15,398.55,420.55
460,64.44,404.25,398.65,420.65
461,64.40,404.45,398.85,420.85
462,64.35,404.55,398.95,421.15
463,64.30,404.65,399.05,421.25
464,64.25,404.85,399.25,421.45
465,64.19,404.95,399.35,421.65
466,64.14,405.05,399.45,421.75
467,64.09,405.25,399.55,421.95
468,64.04,405.35,399.75,422.25
469,63.99,405.45,399.75,422.35
470,63.94,405.65,399.95,422.55
471,63.90,405.75,400.05,422.75
472,63.84,405.85,400.15,422.85
473,63.79,406.05,400.35,423.05
474,63.74,406.15,400.45,423.35
475,63.69,406.25,400.55,423.45
476,63.63,406.45,400.65,423.65
477,63.58,406.55,400.85,423.85
478,63.53,406.65,400.95,424.05
479,63.48,406.75,401.05,424.25
480,63.43,406.95,401.15,424.45
481,63.39,407.05,401.25,424.55
482,63.34,407.15,401.45,424.75
483,63.29,407.35,401.55,424.95
484,63.24,407.45,401.65,425.15
485,63.19,407.65,401.75,425.35
486,63.15,407.75,401.95,425.55
487,63.09,407.85,401.95,425.65
488,63.04,407.95,402.15,425.95
489,62.99,408.15,402.25,426.15
490,62.93,408.25,402.35,426.25
491,62.88,408.35,402.45,426.55
492,62.84,408.55,402.65,426.75
493,62.80,408.55,402.65,426.85
494,62.75,408.75,402.85,427.05
495,62.69,408.95,402.95,427.35
496,62.62,408.95,403.05,427.45
497,62.58,409.15,403.15,427.65
498,62.53,409.35,403.35,427.85
499,62.50,409.35,403.35,428.05
500,62.45,409.55,403.55,428.25
501,62.39,409.75,403.65,428.45
502,62.34,409.85,403.75,428.55
503,62.30,409.95,403.85,428.85
504,62.25,410.15,404.05,429.05
505,62.20,410.15,404.05,429.25
506,62.14,410.35,404.25,429.45
507,62.09,410.45,404.35,429.65
508,62.05,410.55,404.45,429.85
509,62.00,410.75,404.55,430.05
510,61.95,410.85,404.75,430.35
511,61.92,410.95,404.85,430.45
512,61.86,411.15,404.95,430.65
513,61.80,411.25,405.15,430.85
514,61.76,411.35,405.15,430.95
515,61.71,411.45,405.35,431.15
516,61.66,411.65,405.45,431.45
517,61.60,411.75,405.55,431.55
518,61.55,411.85,405.65,431.85
519,61.51,412.05,405.85,432.05
520,61.47,412.15,405.85,432.15
521,61.41,412.35,406.05,432.45
522,61.38,412.45,406.15,432.65
523,61.32,412.55,406.25,432.75
524,61.27,412.65,406.35,433.05
525,61.22,412.85,406.55,433.25
526,61.17,412.95,406.65,433.35
527,61.12,413.05,406.75,433.65
528,61.07,413.25,406.85,433.95
529,61.02,413.35,406.95,434.05
530,60.97,413.45,407.15,434.25
531,60.93,413.65,407.25,434.55
532,60.88,413.75,407.35,434.65
533,60.82,413.85,407.45,434.85
534,60.77,414.05,407.65,435.15
535,60.72,414.05,407.75,435.25
536,60.67,414.25,407.85,435.45
537,60.62,414.45,407.95,435.75
538,60.57,414.55,408.05,435.85
539,60.53,414.65,408.15,436.05
540,60.48,414.85,408.35,436.35
541,60.44,414.95,408.45,436.45
542,60.39,415.05,408.55,436.75
543,60.33,415.25,408.75,436.95
544,60.28,415.35,408.75,437.05
545,60.25,415.45,408.95,437.35
546,60.20,415.65,409.05,437.65
547,60.15,415.75,409.15,437.75
548,60.09,415.85,409.25,437.95
549,60.05,416.05,409.45,438.25
550,60.00,416.15,409.55,438.35
551,59.95,416.25,409.65,438.65
552,59.90,416.45,409.85,438.85
553,59.85,416.55,409.85,439.05
554,59.80,416.75,410.05,439.25
555,59.76,416.85,410.15,439.45
556,59.70,416.95,410.25,439.65
557,59.66,417.15,410.35,439.85
558,59.61,417.25,410.55,440.15
559,59.57,417.35,410.65,440.25
560,59.53,417.55,410.75,440.55
561,59.48,417.65,410.95,440.85
562,59.43,417.75,410.95,440.95
563,59.38,417.95,411.15,441.15
564,59.33,418.05,411.25,441.45
565,59.28,418.15,411.35,441.55
566,59.24,418.35,411.45,441.85
567,59.20,418.45,411.65,442.15
568,59.15,418.55,411.65,442.25
569,59.10,418.75,411.85,442.55
570,59.05,418.85,411.95,442.85
571,59.00,418.95,412.05,442.95
572,58.96,419.15,412.15,443.25
573,58.90,419.35,412.35,443.45
574,58.86,419.35,412.35,443.55
575,58.81,419.55,412.55,443.85
576,58.76,419.75,412.65,444.15
577,58.71,419.85,412.75,444.25
578,58.67,419.95,412.85,444.55
579,58.62,420.15,413.05,444.75
580,58.58,420.25,413.15,444.95
581,58.53,420.45,413.25,445.15
582,58.48,420.55,413.45,445.45
583,58.43,420.75,413.55,445.55
584,58.38,420.85,413.65,445.85
585,58.33,421.05,413.85,446.15
586,58.29,421.15,413.85,446.25
587,58.25,421.35,414.05,446.55
588,58.21,421.55,414.15,446.85
589,58.16,421.55,414.25,446.95
590,58.10,421.75,414.45,447.25
591,58.05,421.95,414.55,447.55
592,58.00,422.05,414.65,447.65
593,57.96,422.15,414.85,447.95
594,57.92,422.35,414.95,448.25
595,57.88,422.45,415.05,448.35
596,57.84,422.65,415.15,448.65
597,57.79,422.75,415.35,448.95
598,57.73,422.85,415.45,449.05
599,57.68,423.05,415.55,449.35
600,57.63,423.25,415.75,449.65
601,57.58,423.35,415.75,449.75
602,57.55,423.45,415.95,450.05
603,57.47,423.65,416.15,450.35
604,57.43,423.75,416.15,450.45
605,57.37,423.95,416.25,450.75
606,57.35,424.15,416.45,451.05
607,57.31,424.25,416.55,451.15
608,57.27,424.35,416.75,451.45
609,57.22,424.55,416.85,451.75
610,57.18,424.65,416.95,451.95
611,57.13,424.85,417.05,452.25
612,57.09,425.05,417.25,452.45
613,57.04,425.15,417.35,452.65
614,56.98,425.35,417.45,452.95
615,56.93,425.45,417.55,453.25
616,56.88,425.55,417.65,453.35
617,56.83,425.75,417.85,453.65
618,56.79,425.95,418.05,454.05
619,56.75,426.05,418.05,454.15
620,56.70,426.25,418.25,454.45
621,56.65,426.45,418.45,454.75
622,56.60,426.55,418.45,454.95
623,56.56,426.65,418.65,455.25
624,56.52,426.85,418.75,455.45
625,56.47,426.95,418.85,455.65
626,56.42,427.15,419.05,455.95
627,56.37,427.35,419.15,456.25
628,56.31,427.35,419.25,456.35
629,56.27,427.55,419.45,456.65
630,56.22,427.75,419.55,457.05
631,56.18,427.85,419.65,457.15
632,56.14,428.05,419.85,457.45
633,56.08,428.25,419.95,457.85
634,56.04,428.35,420.05,457.95
635,56.00,428.55,420.25,458.25
636,55.96,428.75,420.45,458.55
637,55.91,428.85,420.55,458.75
638,55.86,428.95,420.65,459.05
639,55.81,429.15,420.85,459.35
640,55.77,429.25,420.95,459.55
641,55.72,429.45,421.05,459.85
642,55.67,429.65,421.25,460.15
643,55.62,429.75,421.35,460.25
644,55.57,429.95,421.55,460.55
645,55.53,430.15,421.65,460.95
646,55.48,430.25,421.75,461.05
647,55.43,430.45,421.95,461.45
648,55.40,430.65,422.05,461.75
649,55.35,430.75,422.15,461.95
650,55.30,430.95,422.35,462.25
651,55.25,431.15,422.55,462.55
652,55.20,431.25,422.65,462.75
653,55.16,431.45,422.75,463.05
654,55.12,431.65,422.95,463.45
655,55.07,431.75,423.05,463.65
656,55.02,431.95,423.15,463.95
657,54.97,432.15,423.35,464.25
658,54.92,432.25,423.45,464.45
659,54.87,432.45,423.65,464.75
660,54.83,432.65,423.85,465.15
661,54.79,432.75,423.95,465.25
662,54.76,432.95,424.05,465.65
663,54.72,433.15,424.25,465.95
664,54.67,433.25,424.35,466.15
665,54.62,433.45,424.55,466.45
666,54.57,433.65,424.65,466.85
667,54.53,433.75,424.75,466.95
668,54.49,433.95,424.95,467.25
669,54.44,434.15,425.15,467.65
670,54.38,434.25,425.25,467.85
671,54.33,434.45,425.45,468.15
672,54.29,434.65,425.65,468.45
673,54.25,434.75,425.75,468.65
674,54.20,434.95,425.85,468.95
675,54.15,435.15,426.05,469.25
676,54.10,435.25,426.15,469.45
677,54.05,435.45,426.25,469.85
678,54.02,435.65,426.45,470.15
679,53.97,435.75,426.55,470.35
680,53.92,435.95,426.75,470.65
681,53.87,436.15,426.95,471.05
682,53.83,436.35,427.05,471.25
683,53.78,436.55,427.25,471.55
684,53.73,436.75,427.35,471.95
685,53.68,436.85,427.45,472.15
686,53.64,437.05,427.65,472.45
687,53.59,437.25,427.85,472.85
688,53.56,437.35,427.95,473.05
689,53.51,437.55,428.15,473.35
690,53.46,437.75,428.35,473.75
691,53.41,437.85,428.45,473.95
692,53.36,438.05,428.55,474.25
693,53.32,438.35,428.75,474.65
694,53.27,438.45,428.85,474.85
695,53.21,438.65,429.05,475.15
696,53.15,438.85,429.25,475.55
697,53.12,438.95,429.35,475.75
698,53.07,439.15,429.55,476.15
699,53.03,439.35,429.75,476.45
700,52.98,439.55,429.85,476.65
701,52.93,439.75,430.05,477.05
702,52.90,439.95,430.15,477.45
703,52.86,440.05,430.25,477.55
704,52.83,440.25,430.45,477.95
705,52.77,440.45,430.65,478.35
706,52.72,440.55,430.75,478.55
707,52.66,440.85,430.95,478.95
708,52.60,441.05,431.15,479.25
709,52.56,441.15,431.25,479.45
710,52.51,441.35,431.45,479.85
711,52.47,441.65,431.65,480.25
712,52.43,441.75,431.75,480.45
713,52.36,441.95,431.85,480.85
714,52.32,442.25,431.95,481.15
715,52.29,442.35,432.05,481.35
716,52.24,442.55,432.25,481.75
717,52.18,442.85,432.45,482.15
718,52.13,442.95,432.45,482.35
719,52.09,443.15,432.75,482.65
720,52.04,443.35,432.85,483.05
721,52.00,443.55,432.95,483.25
722,51.97,443.75,433.15,483.65
723,51.91,443.95,433.35,484.05
724,51.84,444.15,433.45,484.25
725,51.79,444.35,433.65,484.65
726,51.74,444.55,433.85,485.05
727,51.70,444.75,433.95,485.15
728,51.66,444.95,434.15,485.55
729,51.62,445.15,434.35,485.95
730,51.58,445.35,434.45,486.15
731,51.53,445.55,434.65,486.55
732,51.48,445.85,434.85,486.95
733,51.44,445.95,434.95,487.15
734,51.40,446.15,435.15,487.55
735,51.35,446.45,435.35,487.85
736,51.30,446.55,435.45,488.05
737,51.25,446.75,435.65,488.45
738,51.21,447.05,435.85,488.85
739,51.17,447.15,435.95,489.05
740,51.12,447.45,436.15,489.45
741,51.07,447.65,436.35,489.85
742,51.02,447.85,436.45,490.05
743,50.97,448.05,436.65,490.45
744,50.93,448.35,436.85,490.85
745,50.89,448.45,437.05,491.05
746,50.84,448.75,437.25,491.45
747,50.79,448.95,437.45,491.85
748,50.73,449.15,437.55,492.05
749,50.68,449.35,437.85,492.45
750,50.65,449.65,438.05,492.85
751,50.60,449.75,438.15,493.05
752,50.55,450.05,438.35,493.45
753,50.50,450.35,438.55,493.85
754,50.44,450.45,438.65,494.05
755,50.40,450.75,438.85,494.45
756,50.37,451.05,439.05,494.85
757,50.32,451.15,439.25,495.05
758,50.27,451.35,439.45,495.45
759,50.22,451.65,439.65,495.85
760,50.17,451.75,439.85,496.05
761,50.12,452.05,440.05,496.45
762,50.08,452.35,440.25,496.85
763,50.03,452.45,440.35,497.05
764,49.98,452.75,440.65,497.45
765,49.94,453.05,440.85,497.85
766,49.89,453.15,440.95,498.05
767,49.84,453.45,441.15,498.45
768,49.79,453.75,441.45,498.85
769,49.74,453.95,441.55,499.05
770,49.69,454.25,441.75,499.45
771,49.63,454.45,442.05,499.85
772,49.59,454.65,442.15,500.05
