Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,53.74,530.05,516.95,489.55
774,53.64,530.55,517.45,490.25
775,53.60,530.85,517.65,490.55
776,53.48,531.35,518.15,491.15
777,53.45,531.85,518.65,491.75
778,53.34,532.15,518.95,492.15
779,53.21,532.55,519.45,492.75
780,53.18,533.05,519.95,493.45
781,53.08,533.25,520.25,493.75
782,52.96,533.75,520.75,494.35
783,52.93,534.35,521.25,494.95
784,52.84,534.55,521.45,495.35
785,52.71,535.05,522.05,495.85
786,52.63,535.55,522.45,496.55
787,52.55,535.85,522.75,496.85
788,52.48,536.35,523.25,497.45
789,52.40,536.85,523.75,498.05
790,52.32,537.05,524.05,498.35
791,52.24,537.55,524.55,498.95
792,52.11,538.15,525.05,499.65
793,52.05,538.35,525.35,499.95
794,51.93,538.85,525.85,500.65
795,51.87,539.35,526.35,501.15
796,51.76,539.65,526.55,501.45
797,51.69,540.15,527.05,502.15
798,51.62,540.65,527.65,502.75
799,51.50,540.85,527.85,503.05
800,51.42,541.45,528.35,503.65
801,51.35,541.95,528.95,504.25
802,51.23,542.15,529.15,504.45
803,51.16,542.65,529.65,505.15
804,51.07,543.15,530.15,505.75
805,50.99,543.45,530.35,506.05
806,50.89,543.95,530.95,506.65
807,50.86,544.45,531.45,507.25
808,50.80,544.75,531.65,507.55
809,50.68,545.25,532.15,508.15
810,50.63,545.75,532.75,508.75
811,50.51,545.95,532.95,509.05
812,50.41,546.55,533.45,509.65
813,50.32,547.05,533.95,510.25
814,50.19,547.35,534.25,510.55
815,50.09,547.85,534.75,511.15
816,49.99,548.35,535.25,511.75
817,49.95,548.65,535.55,511.95
818,49.79,549.15,536.05,512.55
819,49.74,549.65,536.55,513.15
820,49.66,549.95,536.85,513.45
821,49.55,550.45,537.35,514.05
822,49.49,551.05,537.85,514.65
823,49.41,551.25,538.05,514.85
824,49.28,551.85,538.65,515.55
825,49.21,552.35,539.15,516.05
826,49.13,552.65,539.35,516.35
827,49.05,553.15,539.85,516.85
828,48.93,553.75,540.35,517.45
829,48.86,553.95,540.65,517.75
830,48.77,554.55,541.15,518.35
831,48.67,555.05,541.75,518.85
832,48.58,555.35,541.95,519.15
833,48.49,555.95,542.45,519.75
834,48.39,556.45,543.05,520.35
835,48.31,556.75,543.25,520.55
836,48.21,557.25,543.85,521.15
837,48.14,557.85,544.35,521.65
838,48.04,558.05,544.55,521.95
839,47.94,558.55,545.15,522.55
840,47.83,559.15,545.65,523.05
841,47.76,559.35,545.95,523.35
842,47.62,559.85,546.45,523.95
843,47.56,560.35,546.95,524.55
844,47.49,560.65,547.25,524.75
845,47.38,561.15,547.75,525.35
846,47.27,561.65,548.35,525.95
847,47.21,561.95,548.55,526.25
848,47.12,562.45,549.15,526.75
849,47.02,562.95,549.65,527.25
850,46.94,563.25,549.95,527.45
851,46.85,563.75,550.45,528.05
852,46.75,564.25,550.95,528.65
853,46.66,564.45,551.35,528.85
854,46.59,564.95,551.85,529.45
855,46.47,565.55,552.35,529.95
856,46.36,565.85,552.65,530.25
857,46.26,566.35,553.25,530.85
858,46.14,566.95,553.75,531.35
859,46.10,567.15,554.05,531.55
860,46.02,567.75,554.65,532.15
861,45.90,568.25,555.15,532.65
862,45.81,568.55,555.45,532.85
863,45.69,569.15,555.95,533.35
864,45.60,569.65,556.55,533.95
865,45.51,569.95,556.85,534.15
866,45.43,570.45,557.35,534.65
867,45.38,570.95,557.95,535.15
868,45.24,571.25,558.25,535.45
869,45.12,571.85,558.85,535.85
870,45.05,572.35,559.45,536.35
871,44.92,572.65,559.75,536.65
872,44.83,573.15,560.35,537.35
873,44.75,573.65,560.85,537.95
874,44.63,573.95,561.25,538.25
875,44.57,574.55,561.75,538.75
876,44.49,575.05,562.45,539.25
877,44.39,575.35,562.65,539.55
878,44.26,575.85,563.25,540.05
879,44.18,576.45,563.85,540.55
880,44.06,576.75,564.15,540.85
881,44.00,577.35,564.75,541.35
882,43.87,577.85,565.35,541.95
883,43.78,578.15,565.65,542.15
884,43.72,578.75,566.25,542.75
885,43.61,579.35,566.85,543.25
886,43.48,579.65,567.15,543.55
887,43.37,580.25,567.75,544.05
888,43.26,580.95,568.35,544.65
889,43.17,581.25,568.65,544.95
890,43.11,581.85,569.25,545.45
891,42.97,582.45,569.75,545.95
892,42.89,582.75,570.05,546.25
893,42.80,583.35,570.65,546.75
894,42.71,583.95,571.25,547.35
895,42.62,584.25,571.55,547.55
896,42.50,584.95,572.05,548.15
897,42.42,585.55,572.65,548.75
898,42.29,585.85,572.95,549.05
899,42.22,586.45,573.45,549.55
900,42.13,587.15,574.15,550.05
901,42.05,587.35,574.35,550.35
902,41.91,587.95,574.95,550.95
903,41.85,588.65,575.45,551.45
904,41.76,588.95,575.75,551.75
905,41.64,589.55,576.35,552.35
906,41.54,590.25,576.95,552.95
907,41.46,590.55,577.25,553.15
908,41.36,591.15,577.75,553.75
909,41.28,591.75,578.35,554.35
910,41.15,592.15,578.65,554.65
911,41.07,592.75,579.15,555.25
912,40.97,593.35,579.75,555.85
913,40.88,593.65,580.05,556.15
914,40.76,594.35,580.65,556.75
915,40.69,594.95,581.15,557.25
916,40.64,595.25,581.45,557.55
917,40.52,595.85,581.95,558.15
918,40.43,596.45,582.55,558.75
919,40.32,596.75,582.85,559.05
920,40.20,597.35,583.45,559.65
921,40.11,597.95,583.95,560.15
922,40.02,598.25,584.25,560.45
923,39.94,598.85,584.75,561.05
924,39.81,599.45,585.35,561.65
925,39.71,599.75,585.65,561.95
926,39.67,600.25,586.15,562.55
927,39.55,600.85,586.75,563.15
928,39.45,601.15,587.05,563.45
929,39.37,601.65,587.55,564.15
930,39.25,602.25,588.15,564.75
931,39.13,602.55,588.35,565.05
932,39.05,603.05,588.95,565.65
933,38.96,603.65,589.55,566.25
934,38.86,603.95,589.85,566.55
935,38.78,604.45,590.35,567.25
936,38.69,605.05,590.85,567.75
937,38.60,605.35,591.15,568.05
938,38.49,605.95,591.75,568.75
939,38.42,606.45,592.25,569.35
940,38.30,606.75,592.55,569.65
941,38.20,607.25,593.25,570.25
942,38.11,607.85,593.75,570.85
943,38.00,608.15,593.95,571.15
944,37.91,608.75,594.55,571.85
945,37.78,609.25,595.05,572.45
946,37.69,609.55,595.35,572.65
947,37.59,610.05,595.95,573.35
948,37.45,610.65,596.55,573.95
949,37.42,610.85,596.85,574.25
950,37.35,611.45,597.35,574.85
951,37.22,611.95,597.85,575.45
952,37.13,612.25,598.15,575.85
953,37.08,612.85,598.75,576.45
954,36.98,613.35,599.25,577.05
955,36.86,613.65,599.55,577.35
956,36.77,614.25,600.15,577.95
957,36.66,614.75,600.75,578.65
958,36.60,615.05,600.95,578.95
959,36.48,615.65,601.55,579.55
960,36.41,616.15,602.05,580.25
961,36.33,616.55,602.35,580.55
962,36.24,617.05,602.95,581.25
963,36.12,617.65,603.45,581.95
964,36.00,617.85,603.75,582.25
965,35.91,618.45,604.35,582.95
966,35.82,619.05,604.95,583.65
967,35.73,619.35,605.25,583.95
968,35.65,619.85,605.85,584.65
969,35.56,620.45,606.45,585.35
970,35.50,620.75,606.75,585.75
971,35.38,621.25,607.55,586.35
972,35.31,621.85,608.15,587.05
973,35.22,622.15,608.55,587.45
974,35.11,622.85,609.15,588.15
975,34.99,623.35,609.85,588.85
976,34.93,623.75,610.15,589.25
977,34.82,624.35,610.85,589.95
978,34.79,624.95,611.45,590.65
979,34.65,625.25,611.75,591.05
980,34.57,625.95,612.35,591.65
981,34.45,626.55,612.95,592.45
982,34.33,626.95,613.35,592.75
983,34.26,627.55,613.85,593.45
984,34.20,628.15,614.35,594.15
985,34.11,628.55,614.65,594.55
986,34.03,629.15,615.25,595.35
987,33.94,629.85,615.85,596.05
988,33.83,630.15,616.15,596.45
989,33.72,630.85,616.75,597.15
990,33.65,631.45,617.45,597.95
991,33.56,631.75,617.75,598.35
992,33.46,632.45,618.45,599.05
993,33.42,633.15,619.05,599.85
994,33.33,633.45,619.35,600.25
995,33.23,634.15,620.05,601.05
996,33.14,634.75,620.75,601.85
997,33.07,635.05,621.05,602.25
998,32.97,635.75,621.75,603.05
999,32.89,636.35,622.35,603.85
1000,32.79,636.75,622.75,604.25
1001,32.69,637.45,623.35,605.05
1002,32.63,638.15,623.95,605.95
1003,32.53,638.45,624.25,606.35
1004,32.43,639.15,624.85,607.15
1005,32.32,639.95,625.65,607.95
1006,32.25,640.25,625.95,608.35
1007,32.17,641.05,626.75,609.25
1008,32.10,641.85,627.55,610.15
1009,32.02,642.25,627.95,610.55
1010,31.91,643.05,628.65,611.35
1011,31.81,643.85,629.35,612.25
1012,31.75,644.25,629.75,612.65
1013,31.67,645.15,630.65,613.55
1014,31.57,645.95,631.55,614.45
1015,31.50,646.35,631.95,614.85
1016,31.42,647.25,632.85,615.75
1017,31.32,648.15,633.75,616.65
1018,31.24,648.85,634.25,617.15
1019,31.17,650.05,635.05,618.05
1020,31.07,651.45,635.95,619.05
1021,30.97,652.05,636.35,619.45
1022,30.92,653.55,637.25,620.45
1023,30.88,655.15,638.05,621.25
1024,30.76,655.95,638.55,621.75
1025,30.69,657.65,639.35,622.65
1026,30.56,659.25,640.15,623.65
1027,30.49,660.15,640.65,624.05
1028,30.44,661.95,641.15,625.05
1029,30.35,660.35,641.45,625.95
1030,30.23,660.25,641.65,626.45
1031,30.16,660.95,642.05,627.35
1032,30.07,661.95,642.65,628.35
1033,29.99,662.75,642.95,628.85
1034,29.94,664.15,643.85,629.85
1035,29.86,665.65,645.05,630.85
1036,29.78,666.55,645.75,631.35
1037,29.73,668.25,647.25,632.35
1038,29.62,670.15,648.55,633.35
1039,29.56,670.95,649.15,633.85
1040,29.49,673.75,650.35,634.95
1041,29.41,676.45,651.55,635.95
1042,29.32,677.45,652.05,636.45
1043,29.26,679.65,653.15,637.55
1044,29.19,681.55,654.35,638.65
1045,29.11,682.35,654.85,639.15
1046,29.02,683.65,656.25,640.25
1047,28.97,684.75,657.55,641.35
1048,28.87,685.35,658.15,641.95
1049,28.77,686.35,659.65,643.15
1050,28.72,687.85,661.05,644.15
1051,28.66,688.75,661.75,644.75
1052,28.59,691.15,663.15,645.85
1053,28.53,695.45,664.85,647.05
1054,28.42,698.05,665.75,647.65
1055,28.34,701.75,667.45,648.75
1056,28.26,704.75,668.95,649.95
1057,28.18,706.05,669.75,650.55
1058,28.13,708.45,671.45,651.65
1059,28.05,710.95,672.95,652.95
1060,27.99,712.05,673.75,653.55
1061,27.93,714.45,675.25,654.85
1062,27.88,716.65,676.85,656.05
1063,27.80,717.65,677.75,656.65
1064,27.75,719.75,679.45,657.85
1065,27.68,721.85,681.25,659.05
1066,27.62,722.85,682.05,659.65
1067,27.57,724.75,683.85,660.95
1068,27.46,726.55,685.65,662.15
1069,27.37,727.35,686.55,662.65
1070,27.33,729.15,688.35,663.85
1071,27.30,730.95,690.35,665.05
1072,27.23,731.65,691.25,665.65
1073,27.17,733.35,693.05,666.85
1074,27.10,734.85,695.25,668.15
1075,27.04,735.65,696.45,668.75
1076,27.00,737.05,698.45,670.05
1077,26.95,738.45,700.85,671.35
1078,26.89,739.15,702.05,672.05
1079,26.84,740.35,704.25,673.55
1080,26.76,741.55,706.95,675.15
1081,26.72,742.25,708.35,676.05
1082,26.66,743.65,711.45,677.85
1083,26.63,745.05,714.35,679.65
1084,26.55,745.95,715.55,680.55
1085,26.49,747.45,718.45,682.45
1086,26.46,748.75,721.55,684.45
1087,26.39,749.45,723.15,685.45
1088,26.33,751.05,726.05,687.45
1089,26.30,752.65,728.95,689.55
1090,26.25,753.45,730.65,690.55
1091,26.18,755.35,733.25,692.65
1092,26.16,756.65,736.45,695.05
1093,26.13,757.45,737.75,696.15
1094,26.06,759.05,740.55,698.35
1095,26.03,760.45,742.75,700.65
1096,25.99,761.25,743.95,701.85
1097,25.93,762.55,746.45,704.05
1098,25.88,763.85,748.35,706.55
1099,25.81,764.45,749.45,707.95
1100,25.76,765.75,751.35,710.75
1101,25.73,767.05,753.35,713.75
1102,25.69,767.75,754.35,715.15
1103,25.65,768.95,756.45,718.15
1104,25.60,770.05,758.35,721.55
1105,25.54,770.75,759.15,723.15
1106,25.49,771.95,760.95,726.55
1107,25.48,773.25,762.95,730.15
1108,25.43,773.95,763.75,732.05
1109,25.38,774.95,765.25,735.65
1110,25.35,776.05,766.75,739.45
1111,25.31,776.65,767.45,741.45
1112,25.30,777.75,768.85,745.55
1113,25.21,778.95,770.15,749.75
1114,25.21,779.55,770.75,751.95
1115,25.20,780.85,772.25,756.95
1116,25.18,782.05,773.65,762.05
1117,25.18,782.65,774.15,764.75
1118,25.14,783.65,775.55,771.55
1119,25.09,784.65,777.05,779.15
1120,25.09,785.15,777.65,782.85
1121,25.02,786.15,779.05,790.05
1122,25.02,787.05,780.85,795.85
1123,25.01,787.55,781.35,798.05
1124,24.97,788.65,782.55,801.35
1125,24.98,789.85,783.45,803.45
1126,24.92,790.35,784.05,804.15
1127,24.88,791.35,785.05,805.15
1128,24.89,792.25,785.85,805.95
1129,24.91,792.65,786.05,806.05
1130,24.90,793.55,786.15,806.25
1131,24.84,794.25,786.85,806.65
1132,24.81,794.55,786.95,806.65
1133,24.82,795.15,787.25,806.95
1134,24.85,795.85,787.75,807.25
1135,24.82,796.05,787.85,807.45
1136,24.83,796.65,788.25,807.55
1137,24.78,797.15,788.65,807.85
1138,24.74,797.45,788.75,808.05
1139,24.70,797.95,788.65,808.35
1140,24.70,798.45,788.95,808.55
1141,24.61,798.65,789.05,808.65
1142,24.64,799.25,789.15,808.85
1143,24.65,799.65,789.35,809.05
1144,24.67,799.85,789.55,809.25
1145,24.65,800.35,790.45,810.05
1146,24.65,800.95,790.95,810.45
1147,24.65,801.15,791.05,810.65
1148,24.63,801.65,791.25,810.95
1149,24.59,802.15,792.15,811.55
1150,24.59,802.45,792.35,811.85
1151,24.59,802.75,792.55,812.05
1152,24.59,803.15,792.65,812.45
1153,24.56,803.45,792.85,812.55
1154,24.58,803.85,792.95,812.65
1155,24.54,804.25,793.35,812.95
1156,24.55,804.55,793.95,813.35
1157,24.51,804.85,794.05,813.65
1158,24.52,805.35,794.55,813.95
1159,24.53,805.45,794.65,814.25
1160,24.54,805.95,794.95,814.65
1161,24.51,806.25,794.65,814.65
1162,24.49,806.55,794.55,814.85
1163,24.48,806.85,794.75,815.15
1164,24.46,807.15,794.85,815.05
1165,24.45,807.35,795.25,815.05
1166,24.46,807.75,795.25,815.35
1167,24.46,808.05,795.75,815.95
1168,24.43,808.25,796.05,816.05
1169,24.41,808.65,796.95,816.85
1170,24.40,808.95,797.05,816.85
1171,24.40,809.15,796.95,816.75
1172,24.39,809.45,796.25,816.75
1173,24.40,809.85,796.95,817.35
1174,24.40,809.95,796.95,817.35
