Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
77,86.63,323.05,315.05,331.05
78,86.56,323.25,315.15,331.25
79,86.48,323.55,315.35,331.75
80,86.42,323.85,315.55,332.15
81,86.35,324.05,315.75,332.35
82,86.27,324.35,315.95,332.75
83,86.19,324.65,316.15,333.15
84,86.12,324.85,316.25,333.35
85,86.06,325.15,316.45,333.75
86,85.97,325.45,316.65,334.15
87,85.91,325.55,316.75,334.45
88,85.85,325.95,316.95,334.75
89,85.77,326.25,317.15,335.25
90,85.70,326.35,317.35,335.45
91,85.63,326.75,317.55,335.85
92,85.57,327.05,317.75,336.25
93,85.49,327.15,317.85,336.45
94,85.40,327.55,318.05,336.95
95,85.33,327.85,318.25,337.35
96,85.27,328.05,318.35,337.55
97,85.20,328.35,318.65,337.95
98,85.14,328.65,318.85,338.35
99,85.06,328.85,318.95,338.55
100,84.99,329.15,319.15,338.95
101,84.92,329.45,319.35,339.45
102,84.85,329.65,319.45,339.55
103,84.79,329.95,319.65,340.05
104,84.73,330.25,319.85,340.45
105,84.66,330.45,319.95,340.65
106,84.59,330.75,320.25,341.05
107,84.52,331.05,320.45,341.45
108,84.44,331.25,320.55,341.65
109,84.38,331.55,320.75,342.05
110,84.30,331.85,320.95,342.55
111,84.24,332.05,321.05,342.75
112,84.17,332.35,321.25,343.15
113,84.10,332.75,321.55,343.55
114,84.03,332.85,321.65,343.75
115,83.97,333.15,321.85,344.15
116,83.89,333.45,322.05,344.65
117,83.83,333.65,322.15,344.75
118,83.76,334.05,322.35,345.25
119,83.70,334.35,322.65,345.65
120,83.64,334.55,322.75,345.85
121,83.58,334.85,322.95,346.25
122,83.51,335.15,323.15,346.75
123,83.45,335.35,323.25,346.85
124,83.37,335.65,323.45,347.35
125,83.30,336.05,323.65,347.75
126,83.23,336.15,323.85,347.95
127,83.18,336.55,324.05,348.35
128,83.11,336.85,324.25,348.75
129,83.05,337.05,324.35,349.05
130,82.98,337.45,324.65,349.45
131,82.91,337.75,324.85,349.85
132,82.84,337.95,324.95,350.05
133,82.78,338.25,325.15,350.45
134,82.71,338.65,325.35,350.85
135,82.65,338.75,325.55,351.15
136,82.58,339.15,325.75,351.55
137,82.51,339.45,325.95,351.95
138,82.46,339.65,326.05,352.15
139,82.39,340.05,326.35,352.55
140,82.32,340.35,326.55,352.95
141,82.25,340.55,326.65,353.25
142,82.20,340.85,326.85,353.65
143,82.14,341.25,327.15,354.05
144,82.07,341.45,327.25,354.25
145,82.01,341.75,327.45,354.65
146,81.95,342.15,327.65,355.15
147,81.89,342.35,327.85,355.35
148,81.83,342.65,328.05,355.75
149,81.77,343.05,328.25,356.15
150,81.71,343.15,328.35,356.35
151,81.63,343.55,328.65,356.75
152,81.54,343.85,328.85,357.15
153,81.50,344.05,328.95,357.35
154,81.46,344.45,329.25,357.75
155,81.39,344.75,329.45,358.25
156,81.33,344.95,329.55,358.45
157,81.26,345.35,329.85,358.85
158,81.20,345.65,330.05,359.25
159,81.14,345.85,330.15,359.45
160,81.08,346.15,330.45,359.95
161,81.01,346.55,330.65,360.35
162,80.95,346.75,330.75,360.55
163,80.90,347.05,331.05,360.95
164,80.84,347.35,331.25,361.45
165,80.78,347.55,331.45,361.65
166,80.71,347.95,331.65,362.05
167,80.66,348.25,331.95,362.45
168,80.59,348.45,332.05,362.65
169,80.53,348.85,332.25,363.15
170,80.47,349.25,332.55,363.55
171,80.41,349.35,332.65,363.75
172,80.35,349.75,332.85,364.15
173,80.29,350.05,333.15,364.55
174,80.22,350.25,333.25,364.75
175,80.16,350.65,333.45,365.15
176,80.12,350.95,333.75,365.55
177,80.05,351.15,333.85,365.75
178,79.98,351.45,334.15,366.25
179,79.92,351.85,334.35,366.55
180,79.86,352.05,334.55,366.85
181,79.81,352.35,334.75,367.25
182,79.75,352.65,335.05,367.65
183,79.69,352.85,335.15,367.85
184,79.65,353.25,335.45,368.25
185,79.59,353.55,335.65,368.65
186,79.52,353.75,335.85,368.85
187,79.46,354.05,336.05,369.25
188,79.40,354.45,336.35,369.65
189,79.35,354.65,336.45,369.85
190,79.28,354.95,336.75,370.25
191,79.23,355.35,336.95,370.65
192,79.16,355.45,337.15,370.85
193,79.11,355.85,337.45,371.25
194,79.05,356.15,337.65,371.65
195,78.99,356.35,337.85,371.85
196,78.93,356.65,338.05,372.25
197,78.88,357.05,338.35,372.65
198,78.81,357.25,338.45,372.85
199,78.76,357.55,338.75,373.25
200,78.71,357.95,339.05,373.75
201,78.64,358.05,339.15,373.95
202,78.59,358.45,339.45,374.35
203,78.53,358.75,339.75,374.75
204,78.47,358.95,339.85,374.85
205,78.41,359.25,340.15,375.35
206,78.36,359.55,340.45,375.65
207,78.30,359.75,340.55,375.85
208,78.24,360.05,340.85,376.25
209,78.18,360.45,341.15,376.65
210,78.13,360.55,341.35,376.75
211,78.06,360.95,341.55,377.15
212,78.00,361.25,341.95,377.55
213,77.95,361.35,342.05,377.75
214,77.89,361.75,342.35,378.05
215,77.84,362.05,342.65,378.45
216,77.79,362.15,342.75,378.65
217,77.74,362.55,343.05,379.05
218,77.68,362.85,343.35,379.35
219,77.61,363.05,343.55,379.55
220,77.55,363.35,343.85,379.95
221,77.49,363.65,344.15,380.25
222,77.43,363.85,344.35,380.45
223,77.38,364.15,344.65,380.75
224,77.32,364.45,344.95,381.15
225,77.25,364.55,345.05,381.35
226,77.20,364.85,345.35,381.65
227,77.15,365.15,345.75,382.05
228,77.10,365.35,345.85,382.15
229,77.04,365.65,346.15,382.55
230,76.99,365.95,346.55,382.95
231,76.93,366.15,346.75,383.05
232,76.88,366.45,347.05,383.45
233,76.82,366.75,347.35,383.85
234,76.76,366.85,347.55,383.95
235,76.68,367.15,347.85,384.35
236,76.62,367.45,348.15,384.75
237,76.57,367.65,348.35,384.85
238,76.53,367.85,348.65,385.15
239,76.47,368.15,349.05,385.55
240,76.42,368.35,349.25,385.75
241,76.37,368.65,349.55,386.05
242,76.32,368.95,349.95,386.35
243,76.26,369.05,350.05,386.55
244,76.21,369.35,350.45,386.85
245,76.16,369.65,350.75,387.25
246,76.10,369.75,350.95,387.35
247,76.04,370.05,351.35,387.75
248,75.99,370.35,351.65,388.05
249,75.94,370.45,351.85,388.15
250,75.88,370.75,352.25,388.55
251,75.83,371.05,352.55,388.85
252,75.78,371.15,352.75,388.95
253,75.72,371.45,353.15,389.35
254,75.66,371.65,353.55,389.65
255,75.61,371.85,353.75,389.75
256,75.55,372.05,354.05,390.05
257,75.51,372.35,354.45,390.45
258,75.44,372.55,354.65,390.55
259,75.39,372.75,355.05,390.85
260,75.34,372.95,355.35,391.25
261,75.28,373.15,355.55,391.35
262,75.23,373.35,355.95,391.75
263,75.18,373.65,356.35,392.05
264,75.12,373.75,356.55,392.25
265,75.08,374.05,356.95,392.55
266,75.02,374.25,357.35,392.85
267,74.96,374.45,357.55,393.05
268,74.91,374.65,357.95,393.35
269,74.85,374.95,358.25,393.75
270,74.80,375.05,358.45,393.85
271,74.75,375.25,358.85,394.25
272,74.69,375.55,359.25,394.55
273,74.64,375.65,359.45,394.75
274,74.59,375.95,359.85,395.05
275,74.53,376.15,360.25,395.35
276,74.47,376.25,360.45,395.55
277,74.42,376.55,360.75,395.85
278,74.37,376.75,361.25,396.25
279,74.31,376.85,361.35,396.35
280,74.26,377.15,361.75,396.65
281,74.20,377.45,362.15,397.05
282,74.14,377.45,362.35,397.15
283,74.09,377.75,362.75,397.45
284,74.06,378.05,363.15,397.85
285,74.01,378.15,363.35,397.95
286,73.95,378.35,363.75,398.25
287,73.89,378.55,364.15,398.55
288,73.83,378.75,364.35,398.75
289,73.77,378.95,364.65,399.05
290,73.72,379.15,365.15,399.35
291,73.67,379.25,365.25,399.45
292,73.61,379.55,365.65,399.75
293,73.55,379.75,366.05,400.15
294,73.51,379.85,366.25,400.25
295,73.46,380.05,366.65,400.55
296,73.40,380.35,366.95,400.85
297,73.35,380.45,367.15,401.05
298,73.29,380.65,367.55,401.35
299,73.24,380.85,367.85,401.65
300,73.19,380.95,368.05,401.75
301,73.14,381.25,368.35,402.05
302,73.09,381.45,368.75,402.35
303,73.05,381.55,368.95,402.55
304,73.01,381.75,369.25,402.85
305,72.96,381.95,369.65,403.15
306,72.91,382.15,369.85,403.35
307,72.87,382.35,370.15,403.65
308,72.82,382.55,370.55,403.95
309,72.76,382.65,370.65,404.05
310,72.71,382.85,371.05,404.45
311,72.64,383.05,371.35,404.75
312,72.59,383.15,371.55,404.85
313,72.53,383.45,371.85,405.25
314,72.49,383.55,372.25,405.55
315,72.45,383.65,372.45,405.75
316,72.41,383.95,372.75,406.05
317,72.36,384.15,373.15,406.35
318,72.30,384.25,373.35,406.45
319,72.24,384.45,373.65,406.85
320,72.18,384.65,374.25,407.15
321,72.12,384.75,374.55,407.25
322,72.07,384.95,375.05,407.55
323,72.01,385.15,375.45,407.85
324,71.96,385.25,375.65,408.05
325,71.90,385.45,376.05,408.35
326,71.86,385.65,376.35,408.65
327,71.81,385.75,376.55,408.85
328,71.77,385.95,376.85,409.15
329,71.72,386.15,377.15,409.45
330,71.67,386.25,377.35,409.65
331,71.61,386.45,377.65,409.95
332,71.55,386.65,377.95,410.25
333,71.50,386.75,378.05,410.35
334,71.45,386.95,378.35,410.65
335,71.41,387.15,378.65,410.95
336,71.36,387.25,378.75,411.15
337,71.31,387.45,379.05,411.45
338,71.25,387.65,379.25,411.75
339,71.19,387.75,379.45,411.85
340,71.15,387.95,379.65,412.15
341,71.10,388.15,379.95,412.45
342,71.04,388.25,380.05,412.65
343,70.99,388.45,380.35,412.85
344,70.94,388.55,380.55,413.15
345,70.89,388.65,380.65,413.35
346,70.84,388.95,380.95,413.65
347,70.79,389.05,381.15,413.85
348,70.73,389.15,381.25,414.05
349,70.68,389.35,381.55,414.25
350,70.63,389.55,381.75,414.55
351,70.57,389.65,381.85,414.75
352,70.52,389.85,382.15,414.95
353,70.45,390.05,382.35,415.25
354,70.40,390.15,382.45,415.35
355,70.36,390.35,382.65,415.65
356,70.30,390.45,382.95,415.95
357,70.25,390.55,383.05,416.05
358,70.20,390.85,383.25,416.35
359,70.15,390.95,383.45,416.55
360,70.10,391.05,383.55,416.75
361,70.04,391.25,383.75,416.95
362,69.97,391.45,384.05,417.25
363,69.93,391.55,384.15,417.35
364,69.88,391.75,384.35,417.65
365,69.85,391.95,384.55,417.95
366,69.80,392.05,384.55,418.05
367,69.75,392.15,384.75,418.35
368,69.70,392.35,384.95,418.55
369,69.65,392.45,385.05,418.75
370,69.59,392.65,385.25,419.05
371,69.55,392.85,385.35,419.25
372,69.49,392.85,385.45,419.35
373,69.44,393.05,385.65,419.65
374,69.38,393.25,385.75,419.95
375,69.33,393.35,385.85,420.05
376,69.28,393.55,386.05,420.35
377,69.23,393.75,386.15,420.55
378,69.18,393.75,386.25,420.75
379,69.13,393.95,386.35,420.95
380,69.07,394.15,386.55,421.25
381,69.02,394.25,386.65,421.35
382,68.98,394.45,386.75,421.65
383,68.92,394.55,386.85,421.85
384,68.86,394.65,386.95,422.05
385,68.81,394.85,387.15,422.35
386,68.77,395.05,387.25,422.55
387,68.73,395.15,387.35,422.75
388,68.67,395.35,387.45,422.95
389,68.61,395.55,387.65,423.25
390,68.56,395.65,387.75,423.35
391,68.53,395.75,387.85,423.65
392,68.48,395.95,387.95,423.85
393,68.42,396.05,388.05,424.05
394,68.37,396.25,388.15,424.25
395,68.32,396.45,388.35,424.55
396,68.27,396.55,388.45,424.65
397,68.21,396.75,388.55,424.95
398,68.16,396.85,388.65,425.25
399,68.11,396.95,388.75,425.35
400,68.07,397.15,388.95,425.65
401,68.01,397.35,389.05,425.95
402,67.95,397.45,389.15,426.05
403,67.90,397.65,389.25,426.35
404,67.85,397.75,389.45,426.55
405,67.81,397.85,389.45,426.75
406,67.76,398.05,389.65,426.95
407,67.71,398.25,389.75,427.25
408,67.66,398.35,389.85,427.35
409,67.60,398.55,390.05,427.65
410,67.55,398.65,390.15,427.85
411,67.50,398.75,390.25,428.05
412,67.44,398.95,390.35,428.25
413,67.40,399.15,390.55,428.55
414,67.36,399.25,390.65,428.65
415,67.30,399.45,390.75,428.95
416,67.25,399.65,390.95,429.15
417,67.21,399.75,391.05,429.35
418,67.16,399.85,391.15,429.55
419,67.10,400.05,391.35,429.85
420,67.05,400.15,391.35,429.95
421,67.00,400.35,391.55,430.25
422,66.95,400.55,391.65,430.45
423,66.90,400.55,391.75,430.65
424,66.84,400.75,391.95,430.85
425,66.79,400.95,392.05,431.05
426,66.72,401.05,392.15,431.25
427,66.68,401.25,392.35,431.45
428,66.63,401.45,392.45,431.75
429,66.58,401.55,392.55,431.85
430,66.53,401.75,392.65,432.15
431,66.47,401.95,392.85,432.35
432,66.44,402.05,392.95,432.55
433,66.39,402.15,393.15,432.75
434,66.34,402.35,393.25,433.05
435,66.29,402.45,393.35,433.15
436,66.24,402.65,393.55,433.45
437,66.19,402.85,393.75,433.65
438,66.14,402.95,393.75,433.75
439,66.10,403.05,393.95,434.05
440,66.05,403.25,394.05,434.35
441,65.99,403.35,394.15,434.45
442,65.94,403.55,394.35,434.75
443,65.90,403.75,394.45,434.95
444,65.84,403.85,394.55,435.15
445,65.79,404.05,394.65,435.35
446,65.75,404.25,394.85,435.55
447,65.70,404.35,394.95,435.75
448,65.65,404.55,395.15,435.95
449,65.60,404.65,395.35,436.25
450,65.55,404.75,395.35,436.35
451,65.50,404.95,395.55,436.65
452,65.45,405.15,395.65,436.85
453,65.39,405.25,395.75,436.95
454,65.35,405.45,395.95,437.25
455,65.30,405.65,396.15,437.55
456,65.24,405.75,396.15,437.65
457,65.19,405.95,396.35,437.85
458,65.14,406.15,396.45,438.15
459,65.09,406.25,396.55,438.25
460,65.04,406.35,396.75,438.55
461,64.99,406.55,396.95,438.85
462,64.94,406.75,396.95,438.95
463,64.89,406.85,397.15,439.15
464,64.85,407.05,397.25,439.45
465,64.80,407.15,397.35,439.65
466,64.74,407.35,397.55,439.85
467,64.69,407.55,397.75,440.15
468,64.63,407.65,397.85,440.25
469,64.58,407.85,398.05,440.45
470,64.54,407.95,398.15,440.75
471,64.49,408.15,398.25,440.85
472,64.45,408.25,398.35,441.15
473,64.40,408.45,398.55,441.35
474,64.35,408.55,398.65,441.55
475,64.29,408.75,398.85,441.85
476,64.23,408.95,399.05,442.05
477,64.19,409.05,399.05,442.15
478,64.15,409.15,399.25,442.45
479,64.10,409.35,399.45,442.75
480,64.05,409.45,399.55,442.85
481,64.00,409.65,399.75,443.15
482,63.95,409.85,399.85,443.35
483,63.91,409.95,399.95,443.45
484,63.86,410.05,400.15,443.75
485,63.81,410.25,400.35,444.05
486,63.75,410.35,400.35,444.15
487,63.70,410.55,400.55,444.35
488,63.66,410.75,400.75,444.65
489,63.62,410.85,400.85,444.75
490,63.56,410.95,401.05,445.05
491,63.51,411.15,401.15,445.25
492,63.46,411.25,401.25,445.45
493,63.41,411.45,401.45,445.65
494,63.36,411.65,401.65,445.95
495,63.32,411.65,401.65,446.05
496,63.26,411.85,401.85,446.35
497,63.20,412.05,402.05,446.65
498,63.17,412.15,402.15,446.75
499,63.12,412.35,402.35,447.05
500,63.06,412.55,402.45,447.25
501,63.01,412.55,402.55,447.35
502,62.96,412.75,402.75,447.65
503,62.91,412.95,402.95,447.85
504,62.86,413.05,403.05,448.05
505,62.80,413.25,403.15,448.25
506,62.75,413.35,403.35,448.55
507,62.71,413.45,403.45,448.65
508,62.66,413.75,403.65,448.95
509,62.61,413.85,403.85,449.15
510,62.55,413.95,403.95,449.35
511,62.51,414.15,404.15,449.55
512,62.45,414.35,404.25,449.85
513,62.37,414.45,404.35,449.95
514,62.35,414.55,404.55,450.25
515,62.30,414.75,404.75,450.45
516,62.26,414.85,404.85,450.55
517,62.22,415.05,405.05,450.85
518,62.18,415.25,405.15,451.15
519,62.12,415.35,405.25,451.25
520,62.06,415.45,405.45,451.45
521,62.00,415.65,405.65,451.75
522,61.97,415.75,405.75,451.85
523,61.90,415.95,405.85,452.15
524,61.87,416.15,406.05,452.45
525,61.83,416.15,406.15,452.55
526,61.77,416.35,406.35,452.85
527,61.71,416.55,406.55,453.05
528,61.67,416.65,406.55,453.25
529,61.63,416.85,406.75,453.45
530,61.58,417.05,406.95,453.75
531,61.54,417.05,407.05,453.85
532,61.48,417.25,407.25,454.15
533,61.44,417.45,407.45,454.35
534,61.37,417.55,407.45,454.55
535,61.32,417.65,407.65,454.75
536,61.28,417.85,407.85,455.05
537,61.24,417.95,407.95,455.15
538,61.19,418.15,408.15,455.45
539,61.14,418.35,408.35,455.65
540,61.09,418.45,408.35,455.85
541,61.05,418.65,408.55,456.05
542,61.00,418.75,408.75,456.35
543,60.95,418.85,408.85,456.45
544,60.90,419.05,409.05,456.75
545,60.85,419.25,409.25,457.05
546,60.81,419.35,409.35,457.15
547,60.77,419.55,409.55,457.45
548,60.71,419.65,409.65,457.65
549,60.65,419.75,409.75,457.85
550,60.61,419.95,409.95,458.15
551,60.56,420.15,410.15,458.35
552,60.51,420.25,410.25,458.55
553,60.45,420.35,410.35,458.75
554,60.41,420.55,410.55,459.05
555,60.36,420.65,410.65,459.15
556,60.31,420.85,410.85,459.45
557,60.26,421.05,411.05,459.75
558,60.21,421.15,411.15,459.85
559,60.16,421.35,411.35,460.15
560,60.11,421.55,411.45,460.35
561,60.06,421.55,411.55,460.55
562,60.03,421.75,411.75,460.75
563,59.98,421.95,411.95,461.05
564,59.92,422.05,411.95,461.15
565,59.86,422.25,412.15,461.45
566,59.82,422.45,412.35,461.75
567,59.78,422.55,412.45,461.85
568,59.73,422.65,412.65,462.15
569,59.68,422.85,412.75,462.45
570,59.63,422.95,412.85,462.55
571,59.59,423.15,413.05,462.85
572,59.55,423.35,413.25,463.05
573,59.50,423.45,413.35,463.25
574,59.44,423.65,413.55,463.55
575,59.39,423.85,413.75,463.75
576,59.33,423.95,413.85,463.95
577,59.29,424.05,413.95,464.15
578,59.24,424.25,414.15,464.45
579,59.19,424.35,414.25,464.65
580,59.14,424.55,414.45,464.85
581,59.10,424.75,414.55,465.15
582,59.05,424.85,414.65,465.25
583,59.00,425.05,414.85,465.55
584,58.95,425.25,415.05,465.85
585,58.91,425.35,415.15,465.95
586,58.86,425.55,415.35,466.25
587,58.80,425.75,415.45,466.55
588,58.76,425.85,415.55,466.65
589,58.72,426.05,415.75,466.95
590,58.67,426.25,415.95,467.25
591,58.62,426.35,416.05,467.35
592,58.58,426.45,416.25,467.65
593,58.53,426.65,416.35,467.95
594,58.47,426.75,416.45,468.05
595,58.42,426.95,416.65,468.35
596,58.37,427.15,416.85,468.65
597,58.33,427.25,416.95,468.75
598,58.28,427.45,417.15,469.05
599,58.23,427.65,417.25,469.35
600,58.19,427.75,417.35,469.45
601,58.14,427.95,417.55,469.75
602,58.09,428.05,417.75,470.05
603,58.04,428.25,417.85,470.15
604,57.99,428.45,418.05,470.45
605,57.95,428.55,418.25,470.75
606,57.89,428.65,418.35,470.95
607,57.84,428.85,418.45,471.25
608,57.79,429.05,418.65,471.45
609,57.75,429.15,418.75,471.65
610,57.70,429.35,418.95,471.95
611,57.67,429.55,419.15,472.15
612,57.60,429.65,419.15,472.35
613,57.56,429.85,419.35,472.55
614,57.51,430.05,419.55,472.85
615,57.46,430.15,419.65,473.05
616,57.42,430.35,419.85,473.35
617,57.38,430.55,420.05,473.55
618,57.33,430.65,420.15,473.75
619,57.28,430.85,420.35,474.05
620,57.23,431.05,420.55,474.35
621,57.23,431.15,420.65,474.45
622,57.16,431.35,420.75,474.75
623,57.09,431.55,421.05,475.05
624,57.02,431.65,421.15,475.25
625,56.98,431.85,421.25,475.45
626,56.94,432.05,421.45,475.75
627,56.89,432.15,421.55,475.95
628,56.84,432.35,421.75,476.25
629,56.80,432.55,421.95,476.55
630,56.74,432.65,422.05,476.65
631,56.69,432.85,422.25,476.95
632,56.66,433.05,422.45,477.25
633,56.61,433.15,422.55,477.45
634,56.56,433.35,422.75,477.65
635,56.51,433.55,422.95,477.95
636,56.46,433.65,422.95,478.15
637,56.41,433.85,423.15,478.45
638,56.37,434.05,423.35,478.75
639,56.31,434.15,423.45,478.85
640,56.27,434.45,423.65,479.15
641,56.22,434.65,423.85,479.45
642,56.17,434.75,423.95,479.65
643,56.12,434.95,424.15,479.95
644,56.08,435.15,424.35,480.25
645,56.03,435.25,424.45,480.35
646,55.99,435.45,424.65,480.65
647,55.93,435.65,424.85,480.95
648,55.88,435.75,424.85,481.15
649,55.83,435.95,425.15,481.45
650,55.79,436.15,425.25,481.75
651,55.73,436.25,425.35,481.85
652,55.69,436.45,425.55,482.25
653,55.65,436.65,425.75,482.55
654,55.59,436.85,425.85,482.65
655,55.55,437.05,426.05,482.95
656,55.51,437.25,426.25,483.35
657,55.45,437.35,426.45,483.45
658,55.40,437.55,426.55,483.75
659,55.35,437.75,426.75,484.05
660,55.30,437.85,426.85,484.25
661,55.25,438.05,427.05,484.55
662,55.21,438.35,427.35,484.85
663,55.16,438.45,427.35,485.05
664,55.11,438.65,427.55,485.35
665,55.06,438.85,427.75,485.65
666,55.01,439.05,427.85,485.85
667,54.97,439.15,428.05,486.15
668,54.93,439.45,428.25,486.45
669,54.88,439.55,428.35,486.65
670,54.82,439.75,428.55,486.95
671,54.77,439.95,428.75,487.25
672,54.73,440.05,428.85,487.45
673,54.67,440.25,429.05,487.75
674,54.63,440.55,429.25,488.05
675,54.59,440.65,429.35,488.25
676,54.54,440.85,429.55,488.55
677,54.51,441.15,429.75,488.85
678,54.45,441.25,429.85,489.05
679,54.40,441.45,430.05,489.35
680,54.35,441.65,430.25,489.65
681,54.31,441.75,430.35,489.85
682,54.26,441.95,430.55,490.15
683,54.22,442.25,430.75,490.45
684,54.17,442.35,430.95,490.65
685,54.11,442.55,431.05,490.95
686,54.06,442.85,431.25,491.35
687,54.02,442.95,431.35,491.45
688,53.99,443.15,431.65,491.75
689,53.93,443.45,431.85,492.15
690,53.88,443.55,431.95,492.25
691,53.84,443.75,432.15,492.65
692,53.79,443.95,432.35,492.95
693,53.74,444.15,432.35,493.15
694,53.70,444.35,432.65,493.45
695,53.65,444.55,432.85,493.75
696,53.60,444.65,432.95,493.95
697,53.55,444.95,433.15,494.35
698,53.51,445.15,433.35,494.65
699,53.45,445.25,433.45,494.85
700,53.41,445.55,433.65,495.15
701,53.36,445.75,433.85,495.55
702,53.31,445.95,433.95,495.65
703,53.26,446.15,434.15,496.05
704,53.22,446.35,434.35,496.35
705,53.17,446.45,434.45,496.55
706,53.11,446.75,434.65,496.85
707,53.06,446.95,434.85,497.25
708,53.02,447.05,434.95,497.35
709,52.98,447.35,435.25,497.75
710,52.93,447.65,435.45,498.05
711,52.89,447.75,435.55,498.25
712,52.84,447.95,435.75,498.65
713,52.79,448.25,435.95,498.95
714,52.75,448.35,436.05,499.15
715,52.70,448.65,436.35,499.45
716,52.64,448.85,436.55,499.85
717,52.59,449.05,436.65,499.95
718,52.54,449.25,436.85,500.35
719,52.49,449.55,437.05,500.65
720,52.45,449.65,437.15,500.85
721,52.39,449.85,437.35,501.25
722,52.34,450.15,437.65,501.55
723,52.30,450.25,437.75,501.75
724,52.25,450.55,437.95,502.05
725,52.20,450.85,438.15,502.45
726,52.16,450.95,438.25,502.65
727,52.11,451.25,438.45,503.05
728,52.07,451.45,438.75,503.35
729,52.01,451.55,438.85,503.55
730,51.96,451.85,439.05,503.85
731,51.92,452.15,439.25,504.25
732,51.87,452.25,439.35,504.45
733,51.83,452.55,439.65,504.75
734,51.78,452.75,439.85,505.15
735,51.73,452.95,439.95,505.35
736,51.71,453.15,440.15,505.75
737,51.65,453.45,440.45,506.05
738,51.60,453.65,440.55,506.25
739,51.54,453.85,440.75,506.65
740,51.50,454.15,440.95,507.05
741,51.45,454.25,441.05,507.25
742,51.40,454.55,441.35,507.55
743,51.36,454.85,441.55,507.95
744,51.31,454.95,441.65,508.15
745,51.26,455.25,441.95,508.45
746,51.21,455.55,442.15,508.85
747,51.16,455.65,442.25,509.05
748,51.11,455.95,442.55,509.45
749,51.07,456.15,442.75,509.85
750,51.01,456.35,442.85,509.95
751,50.97,456.65,443.05,510.35
752,50.92,456.95,443.35,510.65
753,50.87,457.05,443.45,510.85
754,50.82,457.35,443.65,511.25
755,50.78,457.55,443.95,511.65
756,50.73,457.75,444.05,511.85
757,50.67,458.05,444.25,512.15
758,50.63,458.35,444.55,512.55
759,50.58,458.45,444.65,512.75
760,50.53,458.75,444.85,513.15
761,50.48,458.95,445.15,513.45
762,50.44,459.15,445.25,513.65
763,50.39,459.45,445.45,514.05
764,50.34,459.75,445.75,514.45
765,50.30,459.85,445.85,514.65
766,50.25,460.15,446.05,514.95
767,50.21,460.45,446.35,515.35
768,50.15,460.65,446.45,515.55
769,50.10,460.95,446.75,515.95
770,50.06,461.25,446.95,516.35
771,50.01,461.35,447.05,516.55
772,49.95,461.65,447.35,516.85
