Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
332,303.3903,4.9547,0.0014
333,303.417,4.9548,0.0014
334,303.4447,4.9549,0.0012
335,303.473,4.9546,0.0011
336,303.502,4.9542,0.0011
337,303.5333,4.9545,0.0008
338,303.5717,4.955,0.0007
339,303.604,4.9552,0.0006
340,303.6467,4.9549,0.0004
341,303.6863,4.9546,0.0003
342,303.729,4.954,-0.0002
343,303.7747,4.9535,-0.0003
344,303.8223,4.9534,-0.0004
345,303.872,4.9535,-0.0004
346,303.9267,4.9538,-0.0006
347,303.9783,4.9537,-0.0006
348,304.037,4.9537,-0.001
349,304.0963,4.9542,-0.0012
350,304.1577,4.9545,-0.0011
351,304.221,4.9553,-0.0012
352,304.2873,4.9551,-0.0013
353,304.3577,4.9553,-0.0013
354,304.427,4.9554,-0.0013
355,304.502,4.9553,-0.0015
356,304.581,4.9553,-0.0015
357,304.662,4.9553,-0.0015
358,304.744,4.9556,-0.0015
359,304.8307,4.9556,-0.0019
360,304.921,4.9553,-0.002
361,305.013,4.9551,-0.0019
362,305.107,4.9536,-0.0017
363,305.204,4.9541,-0.0018
364,305.302,4.9538,-0.0019
365,305.404,4.9535,-0.002
366,305.509,4.9536,-0.002
367,305.6203,4.9532,-0.002
368,305.7323,4.9529,-0.0024
369,305.847,4.9529,-0.002
370,305.9653,4.9538,-0.0022
371,306.0847,4.9529,-0.0021
372,306.207,4.9527,-0.0023
373,306.334,4.9533,-0.0022
374,306.4637,4.9528,-0.002
375,306.593,4.9541,-0.0018
376,306.7307,4.9529,-0.0021
377,306.87,4.9536,-0.0018
378,307.011,4.9532,-0.0015
379,307.1543,4.9539,-0.0019
380,307.3013,4.9542,-0.0018
381,307.449,4.9542,-0.0015
382,307.602,4.9539,-0.0017
383,307.758,4.9544,-0.0019
384,307.917,4.9537,-0.0016
385,308.0803,4.9538,-0.0012
386,308.2417,4.9543,-0.0015
387,308.412,4.9537,-0.0013
388,308.577,4.9538,-0.0013
389,308.7503,4.9543,-0.0013
390,308.924,4.954,-0.0011
391,309.1007,4.9539,-0.001
392,309.282,4.9541,-0.001
393,309.465,4.9536,-0.0009
394,309.651,4.9542,-0.0009
395,309.837,4.9547,-0.0008
396,310.028,4.9552,-0.0009
397,310.2217,4.9538,-0.001
398,310.4143,4.954,-0.0007
399,310.612,4.9545,-0.0005
400,310.812,4.9538,-0.0005
401,311.0153,4.9543,-0.0004
402,311.218,4.9543,-0.0003
403,311.426,4.9529,-0.0002
404,311.6353,4.9528,0
405,311.846,4.9532,-0.0005
406,312.0577,4.953,0
407,312.2703,4.9539,0
408,312.489,4.9549,0
409,312.705,4.9542,0
410,312.9303,4.9549,0.0005
411,313.15,4.9551,0.0006
412,313.3733,4.9539,0.0004
413,313.597,4.9538,0.0004
414,313.827,4.9535,0.0004
415,314.0587,4.9528,0.0006
416,314.2873,4.953,0.0007
417,314.523,4.953,0.0009
418,314.7553,4.9527,0.001
419,314.9893,4.9538,0.0009
420,315.225,4.9545,0.0012
421,315.462,4.9536,0.0012
422,315.7013,4.9538,0.0011
423,315.941,4.9543,0.0013
424,316.1827,4.9542,0.0016
425,316.4263,4.9545,0.0017
426,316.67,4.9537,0.0017
427,316.914,4.9524,0.0016
428,317.1617,4.9524,0.0017
429,317.408,4.9525,0.0021
430,317.6567,4.9529,0.002
431,317.9057,4.9539,0.0017
432,318.15,4.9541,0.0018
433,318.4027,4.9536,0.0023
434,318.6503,4.9533,0.0024
435,318.905,4.9534,0.0027
436,319.1527,4.9539,0.0025
437,319.4057,4.9544,0.0028
438,319.659,4.9544,0.0029
439,319.9113,4.9544,0.0029
440,320.163,4.954,0.0029
441,320.417,4.9533,0.003
442,320.6683,4.9536,0.0032
443,320.9257,4.9525,0.0033
444,321.182,4.9524,0.003
445,321.4333,4.9526,0.0036
446,321.6883,4.953,0.0037
447,321.943,4.9532,0.0037
448,322.1993,4.9529,0.0041
449,322.4523,4.9532,0.004
450,322.706,4.952,0.0037
451,322.96,4.952,0.0041
452,323.2153,4.9525,0.0044
453,323.467,4.9528,0.0043
454,323.723,4.9525,0.0044
455,323.9783,4.9517,0.0048
456,324.232,4.9523,0.0049
457,324.4847,4.9518,0.005
458,324.7367,4.9517,0.0049
459,324.989,4.9504,0.0049
460,325.2407,4.9492,0.005
461,325.4927,4.95,0.0049
462,325.743,4.95,0.0049
463,325.995,4.9506,0.005
464,326.2467,4.9517,0.0052
465,326.494,4.9523,0.0055
466,326.7433,4.953,0.0059
467,326.992,4.9531,0.0059
468,327.24,4.9528,0.0062
469,327.4883,4.953,0.0062
470,327.7337,4.9526,0.0063
471,327.977,4.9518,0.0063
472,328.2227,4.952,0.0065
473,328.4683,4.9511,0.0068
474,328.709,4.9511,0.0068
475,328.9543,4.9501,0.0071
476,329.197,4.9498,0.0073
477,329.437,4.9501,0.0071
478,329.6777,4.9514,0.0072
479,329.918,4.9514,0.0074
480,330.155,4.9524,0.0075
481,330.393,4.9515,0.0076
482,330.631,4.9514,0.0077
483,330.865,4.9514,0.0081
484,331.099,4.9503,0.0079
485,331.3343,4.95,0.0079
486,331.567,4.95,0.0081
487,331.7993,4.9513,0.008
488,332.03,4.9513,0.0082
489,332.261,4.95,0.0083
490,332.4893,4.95,0.0085
491,332.719,4.9504,0.0086
492,332.944,4.9514,0.0085
493,333.1723,4.9514,0.0087
494,333.396,4.9514,0.0088
495,333.621,4.9514,0.0089
496,333.844,4.9514,0.0093
497,334.064,4.9514,0.0096
498,334.285,4.9514,0.0096
499,334.5057,4.9514,0.0094
500,334.7247,4.9506,0.0097
501,334.944,4.9504,0.0098
502,335.1593,4.9504,0.0099
503,335.377,4.9504,0.0098
504,335.59,4.9504,0.0098
505,335.8063,4.9504,0.01
506,336.0183,4.9504,0.01
507,336.232,4.9504,0.0102
508,336.442,4.9504,0.0102
509,336.6523,4.9504,0.0105
510,336.861,4.9504,0.0105
511,337.0697,4.9504,0.0106
512,337.277,4.9504,0.0107
513,337.482,4.9504,0.0108
514,337.6873,4.9504,0.0111
515,337.891,4.9497,0.0112
516,338.093,4.9497,0.0113
517,338.2963,4.9507,0.0111
518,338.4977,4.9506,0.0115
519,338.699,4.9504,0.0115
520,338.898,4.9504,0.0118
521,339.0973,4.9504,0.0118
522,339.292,4.9504,0.012
523,339.4883,4.9491,0.012
524,339.684,4.949,0.0124
525,339.881,4.949,0.0124
526,340.072,4.949,0.0124
527,340.265,4.949,0.0126
528,340.46,4.949,0.0128
529,340.6493,4.9497,0.0129
530,340.8393,4.95,0.0131
531,341.03,4.949,0.0132
532,341.22,4.949,0.0136
533,341.4087,4.949,0.0134
534,341.595,4.949,0.0138
535,341.7813,4.9486,0.0137
536,341.9683,4.9477,0.0139
537,342.154,4.9477,0.0143
538,342.3383,4.9477,0.0143
539,342.5213,4.9477,0.0145
540,342.705,4.9474,0.0145
541,342.8877,4.9463,0.0147
542,343.0707,4.9463,0.0148
543,343.251,4.9463,0.0147
544,343.4323,4.9463,0.015
545,343.6133,4.9463,0.0151
546,343.791,4.9474,0.0154
547,343.9727,4.9477,0.0156
548,344.149,4.9477,0.0157
549,344.328,4.9477,0.0156
550,344.505,4.9477,0.0156
551,344.6787,4.9477,0.0158
552,344.855,4.9477,0.0159
553,345.0303,4.9466,0.0161
554,345.2053,4.9463,0.016
555,345.382,4.9463,0.0161
556,345.5533,4.9463,0.0162
557,345.7257,4.9463,0.0162
558,345.899,4.9463,0.0164
559,346.0723,4.9463,0.0162
560,346.2453,4.9463,0.0161
561,346.415,4.9463,0.0166
562,346.585,4.9463,0.0163
563,346.7573,4.9462,0.0161
564,346.929,4.945,0.0164
565,347.095,4.945,0.0165
566,347.2657,4.945,0.0163
567,347.436,4.945,0.0162
568,347.605,4.945,0.0163
569,347.7723,4.945,0.0162
570,347.939,4.945,0.0163
571,348.1077,4.945,0.0161
572,348.2763,4.945,0.016
573,348.443,4.945,0.0159
574,348.6107,4.9457,0.0157
575,348.7763,4.9457,0.0159
576,348.943,4.9457,0.0157
577,349.1117,4.9457,0.0156
578,349.2767,4.9457,0.0156
579,349.441,4.9457,0.0154
580,349.6057,4.9457,0.015
581,349.772,4.9457,0.0148
582,349.939,4.9457,0.015
583,350.1027,4.9452,0.015
584,350.2667,4.9443,0.0147
585,350.434,4.9443,0.0144
586,350.5997,4.9441,0.0145
587,350.763,4.943,0.0143
588,350.927,4.943,0.0142
589,351.09,4.9432,0.0137
590,351.255,4.9443,0.0138
591,351.417,4.9443,0.0136
592,351.5813,4.9443,0.0133
593,351.7473,4.9437,0.013
594,351.911,4.943,0.0128
595,352.0747,4.943,0.0127
596,352.2377,4.943,0.0123
597,352.403,4.943,0.012
598,352.5653,4.9428,0.0119
599,352.7293,4.9417,0.0118
600,352.895,4.9417,0.0115
601,353.0553,4.9429,0.0112
602,353.217,4.943,0.0109
603,353.382,4.943,0.011
604,353.5473,4.9423,0.0103
605,353.7113,4.9417,0.01
606,353.874,4.942,0.0097
607,354.0367,4.943,0.0094
608,354.202,4.943,0.0092
609,354.362,4.943,0.0088
610,354.5253,4.9419,0.0084
611,354.689,4.9417,0.008
612,354.854,4.9417,0.0076
613,355.017,4.9417,0.0074
614,355.181,4.9415,0.0071
615,355.346,4.9403,0.0066
616,355.509,4.9403,0.0064
617,355.6733,4.9405,0.0058
618,355.836,4.9417,0.0052
619,356.0013,4.9406,0.0052
620,356.166,4.9403,0.0052
621,356.33,4.9403,0.0046
622,356.4947,4.9399,0.004
623,356.6577,4.939,0.0037
624,356.825,4.9396,0.0033
625,356.986,4.9403,0.0028
626,357.1543,4.9401,0.0024
627,357.316,4.939,0.0023
628,357.482,4.939,0.0018
629,357.646,4.9391,0.0011
630,357.813,4.9403,0.0009
631,357.976,4.9392,0.0001
632,358.1407,4.939,-0.0002
633,358.304,4.9402,-0.0004
634,358.469,4.939,-0.001
635,358.6353,4.9389,-0.0014
636,358.8,4.9395,-0.0022
637,358.9667,4.9402,-0.0026
638,359.132,4.9391,-0.003
639,359.297,4.9389,-0.0034
640,359.4647,4.9401,-0.0038
641,359.6287,4.9402,-0.0043
642,359.798,4.9392,-0.005
643,359.961,4.94,-0.0052
644,360.127,4.9397,-0.0058
645,360.294,4.9387,-0.0064
646,360.4607,4.9392,-0.0066
647,360.6277,4.9401,-0.0073
648,360.793,4.9391,-0.0078
649,360.961,4.9387,-0.0085
650,361.126,4.9387,-0.0091
651,361.295,4.9381,-0.0095
652,361.459,4.9374,-0.0099
653,361.627,4.9374,-0.0103
654,361.792,4.9381,-0.0108
655,361.9617,4.9387,-0.0115
656,362.1277,4.9384,-0.012
657,362.295,4.9381,-0.0124
658,362.4633,4.9388,-0.013
659,362.6293,4.9388,-0.0135
660,362.799,4.9388,-0.0139
661,362.9683,4.9388,-0.0148
662,363.1357,4.9383,-0.0152
663,363.302,4.9388,-0.0158
664,363.472,4.9388,-0.0165
665,363.639,4.9376,-0.0165
666,363.807,4.9384,-0.0173
667,363.9763,4.9385,-0.0178
668,364.1417,4.9374,-0.0184
669,364.313,4.9381,-0.0189
670,364.4813,4.9387,-0.0193
671,364.648,4.9386,-0.0199
672,364.817,4.9374,-0.0207
673,364.9867,4.9378,-0.0212
674,365.1553,4.9385,-0.0216
675,365.324,4.9374,-0.0221
676,365.493,4.9374,-0.0228
677,365.6613,4.9373,-0.0234
678,365.829,4.9371,-0.024
679,365.9993,4.9374,-0.0243
680,366.169,4.9374,-0.0249
681,366.338,4.9374,-0.0255
682,366.508,4.9384,-0.026
683,366.677,4.9374,-0.0265
684,366.847,4.9374,-0.0269
685,367.0163,4.9379,-0.0273
686,367.1853,4.9374,-0.0283
687,367.355,4.9374,-0.0284
688,367.5247,4.9371,-0.029
689,367.6937,4.9374,-0.0298
690,367.862,4.9374,-0.0304
691,368.0333,4.9374,-0.031
692,368.201,4.9373,-0.0312
693,368.371,4.9361,-0.0317
694,368.541,4.9371,-0.0322
695,368.709,4.9371,-0.0326
696,368.88,4.9361,-0.033
697,369.0487,4.9361,-0.0335
698,369.22,4.937,-0.0342
699,369.389,4.9364,-0.0348
700,369.5587,4.9361,-0.0354
701,369.7257,4.9361,-0.0359
702,369.898,4.9361,-0.0364
703,370.0643,4.9361,-0.0369
704,370.2357,4.9361,-0.0371
705,370.405,4.9361,-0.0377
706,370.575,4.9356,-0.038
707,370.7453,4.9361,-0.0385
708,370.915,4.9361,-0.0392
709,371.0837,4.9354,-0.0394
710,371.2523,4.9356,-0.0399
711,371.424,4.9361,-0.0403
712,371.5907,4.9361,-0.0411
713,371.7637,4.9361,-0.0416
714,371.931,4.9361,-0.0418
715,372.1,4.9361,-0.0422
716,372.2703,4.9361,-0.0428
717,372.441,4.9351,-0.0434
718,372.611,4.9347,-0.0437
719,372.7787,4.9354,-0.0442
720,372.948,4.9361,-0.0445
721,373.1183,4.9361,-0.0449
722,373.286,4.9349,-0.0453
723,373.458,4.9347,-0.0456
724,373.624,4.9347,-0.046
725,373.7953,4.9342,-0.0467
726,373.964,4.9347,-0.047
727,374.1333,4.9347,-0.0473
728,374.303,4.9346,-0.0478
729,374.472,4.9334,-0.0481
730,374.6413,4.9334,-0.0485
731,374.811,4.9345,-0.0489
732,374.98,4.9347,-0.0495
733,375.148,4.934,-0.0497
734,375.317,4.9334,-0.0503
735,375.486,4.9334,-0.0504
736,375.655,4.9334,-0.0508
737,375.8223,4.9335,-0.0514
738,375.991,4.9347,-0.0516
739,376.1607,4.9345,-0.0518
740,376.3297,4.9334,-0.0523
741,376.5,4.9334,-0.0525
742,376.668,4.9346,-0.0532
743,376.8347,4.9347,-0.0536
744,377.003,4.9347,-0.0536
745,377.1717,4.9353,-0.0541
746,377.3403,4.9347,-0.0544
747,377.506,4.9347,-0.0547
748,377.679,4.9347,-0.0551
749,377.8463,4.9347,-0.0554
750,378.013,4.9337,-0.0557
751,378.183,4.9334,-0.0558
752,378.3493,4.9334,-0.0563
753,378.517,4.9334,-0.0566
754,378.686,4.9334,-0.0572
755,378.8553,4.9335,-0.0574
756,379.023,4.9346,-0.0577
757,379.1897,4.9336,-0.058
758,379.358,4.9346,-0.0582
759,379.526,4.9352,-0.0586
760,379.6927,4.9352,-0.059
761,379.8617,4.9354,-0.059
762,380.03,4.9365,-0.0594
763,380.1977,4.9365,-0.0594
764,380.3657,4.9364,-0.0598
765,380.534,4.9352,-0.0598
766,380.7,4.9352,-0.0604
767,380.869,4.9352,-0.0607
768,381.036,4.9352,-0.0612
769,381.1997,4.9352,-0.0615
770,381.3693,4.9352,-0.0616
771,381.536,4.9342,-0.0616
772,381.704,4.9338,-0.0618
773,381.8717,4.9338,-0.0619
774,382.04,4.9342,-0.0626
775,382.2053,4.9347,-0.0627
776,382.374,4.9338,-0.0629
777,382.543,4.9345,-0.0629
778,382.7093,4.9352,-0.0631
779,382.8763,4.9352,-0.0633
780,383.041,4.9352,-0.0635
781,383.2087,4.9356,-0.0638
782,383.379,4.9354,-0.0643
783,383.545,4.9352,-0.0642
784,383.7093,4.9364,-0.0643
785,383.878,4.9363,-0.0643
786,384.046,4.9353,-0.0649
787,384.2123,4.9353,-0.0648
788,384.3783,4.9353,-0.0651
789,384.547,4.9353,-0.0655
790,384.711,4.9353,-0.0654
791,384.8787,4.9342,-0.0657
792,385.047,4.9339,-0.0659
793,385.2113,4.9344,-0.0662
794,385.3803,4.9353,-0.0665
795,385.545,4.9353,-0.0664
796,385.7133,4.9353,-0.0667
797,385.88,4.9349,-0.0668
798,386.045,4.9339,-0.0673
799,386.213,4.9339,-0.0671
800,386.3797,4.9339,-0.0673
801,386.547,4.9339,-0.0676
802,386.713,4.9339,-0.0676
803,386.8783,4.9339,-0.0676
804,387.047,4.9339,-0.068
805,387.2137,4.9339,-0.0681
806,387.3807,4.9339,-0.0682
807,387.547,4.9339,-0.0683
808,387.7127,4.9341,-0.0683
809,387.8813,4.9344,-0.0687
810,388.046,4.9339,-0.069
811,388.2127,4.9339,-0.0688
812,388.3783,4.9336,-0.0689
813,388.547,4.9333,-0.0691
814,388.7137,4.9339,-0.0695
815,388.8787,4.9339,-0.0695
816,389.044,4.9339,-0.0695
817,389.2123,4.9339,-0.0697
818,389.379,4.9338,-0.0696
819,389.548,4.9339,-0.0699
820,389.712,4.9339,-0.0701
821,389.8797,4.9339,-0.0703
822,390.046,4.9329,-0.0701
823,390.2133,4.9328,-0.0706
824,390.377,4.9336,-0.0707
825,390.544,4.9336,-0.0708
826,390.7107,4.9339,-0.0704
827,390.8773,4.9339,-0.0704
828,391.047,4.9346,-0.071
829,391.213,4.9353,-0.071
830,391.3793,4.9349,-0.0713
831,391.546,4.9339,-0.0715
832,391.7123,4.9339,-0.0716
833,391.879,4.9342,-0.0716
834,392.046,4.9339,-0.0717
835,392.213,4.9339,-0.0716
836,392.3783,4.9339,-0.0717
837,392.546,4.9339,-0.072
838,392.7143,4.9334,-0.0721
839,392.8787,4.9339,-0.0721
840,393.047,4.9339,-0.0722
841,393.2147,4.9339,-0.0723
