Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
291,82.02,386.75,394.15,377.15
292,81.97,386.85,394.25,377.25
293,81.98,386.85,394.35,377.25
294,81.92,387.05,394.55,377.35
295,81.80,387.15,394.65,377.35
296,81.65,387.25,394.65,377.35
297,81.58,387.35,394.75,377.45
298,81.52,387.45,394.95,377.55
299,81.41,387.55,394.95,377.55
300,81.30,387.65,395.15,377.55
301,81.29,387.75,395.25,377.65
302,81.19,387.85,395.35,377.65
303,81.11,387.95,395.45,377.65
304,81.01,388.15,395.55,377.75
305,80.95,388.15,395.65,377.75
306,80.93,388.35,395.85,377.85
307,80.94,388.45,395.95,377.85
308,80.84,388.55,396.05,377.95
309,80.64,388.65,396.15,377.95
310,80.48,388.75,396.25,378.05
311,80.46,388.75,396.35,378.05
312,80.45,388.95,396.45,378.15
313,80.33,389.05,396.55,378.15
314,80.23,389.15,396.65,378.25
315,80.23,389.25,396.75,378.25
316,80.23,389.35,396.95,378.25
317,80.12,389.45,397.05,378.35
318,79.96,389.55,397.15,378.35
319,79.87,389.65,397.25,378.35
320,79.86,389.75,397.35,378.45
321,79.90,389.85,397.45,378.45
322,79.79,390.05,397.55,378.55
323,79.68,390.05,397.65,378.55
324,79.53,390.15,397.75,378.55
325,79.44,390.35,397.95,378.65
326,79.34,390.35,397.95,378.65
327,79.23,390.45,398.15,378.75
328,79.23,390.55,398.25,378.75
329,79.27,390.65,398.35,378.75
330,79.21,390.85,398.45,378.85
331,79.01,390.95,398.55,378.95
332,78.90,391.05,398.55,378.95
333,78.83,391.15,398.75,379.05
334,78.76,391.25,398.85,379.05
335,78.64,391.35,398.95,379.05
336,78.58,391.45,399.05,379.15
337,78.59,391.55,399.25,379.15
338,78.49,391.65,399.25,379.25
339,78.44,391.75,399.45,379.25
340,78.36,391.95,399.55,379.25
341,78.27,391.95,399.65,379.35
342,78.21,392.05,399.75,379.35
343,78.17,392.25,399.95,379.45
344,78.08,392.35,400.05,379.45
345,78.00,392.45,400.15,379.55
346,77.91,392.65,400.35,379.55
347,77.80,392.65,400.35,379.65
348,77.76,392.75,400.55,379.65
349,77.67,392.85,400.65,379.75
350,77.65,392.95,400.75,379.75
351,77.60,393.15,400.95,379.85
352,77.47,393.25,401.15,379.85
353,77.48,393.35,401.15,379.85
354,77.46,393.45,401.35,379.95
355,77.28,393.65,401.45,379.95
356,77.21,393.65,401.55,380.05
357,77.15,393.85,401.75,380.05
358,76.98,393.95,401.85,380.15
359,76.88,393.95,401.95,380.15
360,76.91,394.15,402.05,380.15
361,76.85,394.25,402.15,380.15
362,76.77,394.35,402.25,380.15
363,76.66,394.55,402.45,380.25
364,76.51,394.65,402.55,380.25
365,76.45,394.75,402.65,380.25
366,76.39,394.85,402.85,380.35
367,76.41,394.95,403.05,380.35
368,76.35,395.05,403.05,380.45
369,76.21,395.25,403.25,380.45
370,76.12,395.35,403.45,380.55
371,76.13,395.45,403.45,380.55
372,76.04,395.55,403.65,380.55
373,75.92,395.75,403.85,380.65
374,75.84,395.75,403.95,380.65
375,75.80,395.95,404.05,380.75
376,75.78,396.15,404.25,380.75
377,75.69,396.15,404.25,380.85
378,75.48,396.35,404.45,380.85
379,75.40,396.45,404.65,380.85
380,75.34,396.55,404.75,380.95
381,75.33,396.75,404.95,380.95
382,75.26,396.85,405.15,381.05
383,75.22,396.95,405.15,381.05
384,75.21,397.15,405.35,381.05
385,75.05,397.25,405.55,381.15
386,74.97,397.35,405.65,381.15
387,75.00,397.55,405.75,381.15
388,74.91,397.75,405.95,381.25
389,74.80,397.75,406.05,381.25
390,74.76,397.95,406.25,381.35
391,74.60,398.05,406.35,381.35
392,74.60,398.15,406.45,381.45
393,74.52,398.35,406.65,381.45
394,74.36,398.55,406.85,381.55
395,74.35,398.65,406.95,381.55
396,74.38,398.85,407.05,381.55
397,74.37,398.95,407.25,381.65
398,74.19,399.05,407.35,381.65
399,74.05,399.25,407.55,381.75
400,74.02,399.45,407.65,381.75
401,73.97,399.55,407.85,381.75
402,73.90,399.75,407.95,381.85
403,73.83,399.95,408.15,381.95
404,73.75,399.95,408.25,381.95
405,73.70,400.15,408.45,382.05
406,73.66,400.35,408.55,382.05
407,73.55,400.45,408.65,382.05
408,73.52,400.55,408.85,382.15
409,73.34,400.75,409.05,382.25
410,73.24,400.85,409.15,382.25
411,73.19,401.05,409.35,382.25
412,73.15,401.25,409.55,382.35
413,73.14,401.35,409.65,382.35
414,73.09,401.55,409.85,382.45
415,72.98,401.75,410.05,382.45
416,72.81,401.85,410.15,382.55
417,72.79,402.05,410.35,382.55
418,72.77,402.15,410.55,382.65
419,72.66,402.25,410.65,382.65
420,72.59,402.45,410.85,382.75
421,72.56,402.65,411.05,382.85
422,72.41,402.85,411.15,382.85
423,72.29,403.05,411.35,382.85
424,72.27,403.25,411.55,382.95
425,72.25,403.35,411.65,382.95
426,72.17,403.55,411.85,383.05
427,72.10,403.75,412.05,383.05
428,72.09,403.95,412.15,383.15
429,71.98,404.15,412.35,383.15
430,71.90,404.35,412.55,383.25
431,71.79,404.45,412.65,383.35
432,71.77,404.65,412.95,383.35
433,71.71,404.85,413.15,383.45
434,71.68,404.95,413.25,383.45
435,71.61,405.25,413.45,383.55
436,71.55,405.45,413.75,383.65
437,71.44,405.55,413.85,383.65
438,71.33,405.85,414.05,383.75
439,71.36,406.05,414.35,383.75
440,71.28,406.15,414.45,383.85
441,71.12,406.45,414.75,383.95
442,71.05,406.65,414.95,384.05
443,71.01,406.85,415.05,384.05
444,70.96,407.05,415.35,384.15
445,70.87,407.25,415.65,384.25
446,70.73,407.35,415.75,384.25
447,70.75,407.65,416.05,384.35
448,70.65,407.95,416.35,384.45
449,70.59,408.05,416.45,384.55
450,70.54,408.35,416.75,384.65
451,70.49,408.55,417.05,384.75
452,70.40,408.75,417.15,384.75
453,70.30,409.05,417.45,384.85
454,70.24,409.25,417.75,384.95
455,70.14,409.45,417.95,384.95
456,70.01,409.65,418.25,385.05
457,70.04,409.95,418.55,385.15
458,69.94,410.05,418.65,385.15
459,69.87,410.35,418.95,385.25
460,69.83,410.65,419.35,385.35
461,69.74,410.85,419.45,385.45
462,69.67,411.15,419.85,385.55
463,69.57,411.45,420.15,385.75
464,69.50,411.55,420.35,385.75
465,69.41,411.85,420.65,385.95
466,69.35,412.15,421.05,386.05
467,69.32,412.35,421.15,386.15
468,69.27,412.65,421.55,386.25
469,69.23,412.95,421.95,386.45
470,69.09,413.05,422.05,386.55
471,68.99,413.35,422.45,386.65
472,68.95,413.75,422.85,386.85
473,68.94,413.85,423.05,386.85
474,68.85,414.15,423.45,386.95
475,68.76,414.55,423.75,387.15
476,68.66,414.65,423.95,387.25
477,68.59,414.95,424.35,387.45
478,68.59,415.35,424.75,387.65
479,68.53,415.45,424.95,387.75
480,68.42,415.85,425.35,387.95
481,68.21,416.15,425.75,388.15
482,68.27,416.35,426.05,388.25
483,68.22,416.75,426.45,388.45
484,68.13,417.05,426.85,388.65
485,68.07,417.25,427.05,388.75
486,68.01,417.55,427.45,389.05
487,67.87,417.95,427.95,389.25
488,67.79,418.15,428.15,389.35
489,67.79,418.55,428.55,389.55
490,67.71,418.95,429.05,389.85
491,67.65,419.15,429.25,389.95
492,67.55,419.45,429.75,390.15
493,67.42,419.85,430.15,390.45
494,67.41,420.05,430.45,390.65
495,67.32,420.45,430.95,390.95
496,67.20,420.85,431.35,391.15
497,67.13,421.05,431.65,391.35
498,67.09,421.45,432.05,391.65
499,67.03,421.85,432.55,391.85
500,66.92,422.05,432.85,391.95
501,66.91,422.55,433.25,392.25
502,66.82,422.95,433.75,392.55
503,66.70,423.15,433.95,392.75
504,66.63,423.55,434.45,393.05
505,66.56,423.95,434.95,393.45
506,66.50,424.15,435.25,393.65
507,66.46,424.65,435.65,393.95
508,66.39,425.05,436.15,394.35
509,66.33,425.25,436.45,394.55
510,66.26,425.75,436.85,394.85
511,66.16,426.15,437.35,395.25
512,66.13,426.35,437.65,395.45
513,65.99,426.75,438.15,395.75
514,65.99,427.25,438.65,396.15
515,65.85,427.45,438.85,396.35
516,65.83,427.95,439.35,396.75
517,65.68,428.45,439.95,397.05
518,65.69,428.65,440.15,397.25
519,65.58,429.15,440.65,397.65
520,65.53,429.55,441.15,397.95
521,65.50,429.75,441.45,398.25
522,65.40,430.25,441.95,398.65
523,65.27,430.75,442.45,399.05
524,65.29,430.95,442.75,399.25
525,65.13,431.45,443.25,399.65
526,65.03,431.95,443.75,400.05
527,65.07,432.15,443.95,400.35
528,64.94,432.65,444.55,400.75
529,64.93,433.15,445.05,401.15
530,64.84,433.45,445.25,401.35
531,64.78,433.95,445.85,401.75
532,64.67,434.35,446.35,402.15
533,64.59,434.65,446.65,402.25
534,64.50,435.15,447.15,402.75
535,64.50,435.65,447.65,403.05
536,64.40,435.95,447.95,403.25
537,64.34,436.45,448.55,403.75
538,64.22,436.95,449.05,404.15
539,64.24,437.25,449.35,404.35
540,64.07,437.75,449.85,404.75
541,64.03,438.25,450.45,405.15
542,63.97,438.45,450.65,405.45
543,63.85,438.95,451.25,405.85
544,63.86,439.55,451.75,406.35
545,63.73,439.75,452.05,406.55
546,63.64,440.35,452.65,406.95
547,63.61,440.85,453.25,407.45
548,63.51,441.05,453.55,407.65
549,63.48,441.65,454.15,408.15
550,63.36,442.15,454.75,408.55
551,63.29,442.45,454.95,408.75
552,63.29,442.95,455.55,409.15
553,63.17,443.45,456.05,409.65
554,63.10,443.75,456.45,409.85
555,63.08,444.35,456.95,410.25
556,62.96,444.85,457.55,410.75
557,62.90,445.05,457.85,410.95
558,62.85,445.65,458.45,411.45
559,62.78,446.15,459.15,411.85
560,62.66,446.45,459.55,412.05
561,62.61,446.95,460.25,412.55
562,62.52,447.55,460.95,412.95
563,62.50,447.85,461.35,413.15
564,62.38,448.35,462.05,413.55
565,62.28,448.85,462.75,413.95
566,62.23,449.15,463.15,414.25
567,62.11,449.65,463.85,414.65
568,62.05,450.25,464.65,415.15
569,62.00,450.45,465.05,415.35
570,61.94,451.05,465.85,415.75
571,61.86,451.55,466.65,416.15
572,61.81,451.85,466.95,416.35
573,61.75,452.45,467.95,416.85
574,61.66,453.05,468.65,417.35
575,61.57,453.25,469.05,417.45
576,61.50,453.85,469.85,417.95
577,61.44,454.35,470.55,418.45
578,61.35,454.65,470.85,418.65
579,61.29,455.25,471.55,419.05
580,61.27,455.75,472.25,419.55
581,61.15,456.05,472.55,419.75
582,61.12,456.65,473.25,420.25
583,61.00,457.15,473.85,420.75
584,60.94,457.45,474.25,420.95
585,60.82,458.05,474.95,421.45
586,60.80,458.65,475.55,421.85
587,60.75,458.85,475.85,422.15
588,60.63,459.45,476.55,422.65
589,60.55,460.05,477.25,423.15
590,60.50,460.25,477.55,423.35
591,60.41,460.85,478.25,423.85
592,60.32,461.45,478.85,424.35
593,60.27,461.65,479.15,424.55
594,60.15,462.25,479.85,425.05
595,60.07,462.95,480.55,425.55
596,60.01,463.25,480.85,425.85
597,59.94,463.75,481.45,426.35
598,59.97,464.35,482.15,426.85
599,59.82,464.65,482.45,427.05
600,59.71,465.15,483.15,427.55
601,59.63,465.75,483.75,428.05
602,59.60,466.05,484.05,428.25
603,59.52,466.65,484.75,428.85
604,59.40,467.25,485.35,429.35
605,59.34,467.45,485.65,429.65
606,59.29,468.05,486.35,430.15
607,59.18,468.65,486.95,430.65
608,59.17,468.95,487.25,430.95
609,59.05,469.55,487.95,431.45
610,59.02,470.15,488.55,431.95
611,58.92,470.35,488.85,432.15
612,58.89,470.95,489.55,432.75
613,58.81,471.55,490.15,433.25
614,58.70,471.85,490.45,433.45
615,58.63,472.45,491.15,434.05
616,58.53,472.95,491.75,434.55
617,58.42,473.25,492.05,434.85
618,58.37,473.85,492.65,435.35
619,58.33,474.45,493.25,435.95
620,58.21,474.75,493.65,436.25
621,58.09,475.35,494.25,436.75
622,58.14,475.95,494.85,437.35
623,58.01,476.25,495.15,437.65
624,57.98,476.85,495.75,438.15
625,57.88,477.35,496.35,438.75
626,57.81,477.65,496.75,439.05
627,57.71,478.25,497.35,439.55
628,57.66,478.85,497.95,440.15
629,57.59,479.15,498.25,440.45
630,57.55,479.75,498.85,441.05
631,57.44,480.25,499.45,441.55
632,57.36,480.55,499.85,441.85
633,57.31,481.15,500.45,442.45
634,57.21,481.75,501.05,442.95
635,57.14,482.05,501.35,443.25
636,57.07,482.55,501.95,443.75
637,56.97,483.15,502.55,444.35
638,56.87,483.45,502.85,444.65
639,56.77,484.05,503.55,445.25
640,56.71,484.55,504.15,445.85
641,56.64,484.85,504.45,446.05
642,56.49,485.45,505.05,446.75
643,56.49,486.05,505.65,447.35
644,56.52,486.35,505.95,447.65
645,56.33,486.95,506.55,448.15
646,56.26,487.45,507.25,448.75
647,56.38,487.75,507.55,449.05
648,56.11,488.35,508.15,449.65
649,56.10,488.95,508.65,450.25
650,56.01,489.25,508.95,450.45
651,55.95,489.85,509.55,451.05
652,55.90,490.45,510.15,451.65
653,55.70,490.75,510.45,451.95
654,55.69,491.25,511.05,452.55
655,55.57,491.85,511.65,453.15
656,55.50,492.15,511.95,453.45
657,55.42,492.75,512.55,454.05
658,55.33,493.35,513.15,454.55
659,55.28,493.65,513.45,454.95
660,55.19,494.15,513.95,455.45
661,55.15,494.75,514.55,456.15
662,55.04,495.05,514.85,456.45
663,54.99,495.55,515.45,457.05
664,54.84,496.15,516.05,457.65
665,54.70,496.45,516.35,457.95
666,54.68,497.05,516.95,458.55
667,54.62,497.65,517.45,459.05
668,54.56,497.95,517.75,459.35
669,54.53,498.55,518.35,459.95
670,54.40,499.15,518.95,460.55
671,54.36,499.45,519.15,460.85
672,54.26,500.05,519.85,461.45
673,54.22,500.65,520.35,462.05
674,54.12,501.05,520.65,462.35
675,54.04,501.55,521.25,462.95
676,53.94,502.15,521.85,463.55
677,53.87,502.45,522.15,463.85
678,53.81,502.95,522.65,464.45
679,53.69,503.65,523.25,465.05
680,53.64,503.85,523.55,465.35
681,53.55,504.45,524.15,465.95
682,53.47,505.05,524.65,466.55
683,53.39,505.35,524.95,466.85
684,53.32,505.95,525.55,467.45
685,53.24,506.55,526.05,468.05
686,53.17,506.85,526.35,468.35
687,53.04,507.35,526.95,468.85
688,53.00,507.95,527.55,469.45
689,52.88,508.25,527.85,469.75
690,52.88,508.75,528.35,470.45
691,52.73,509.35,528.95,471.05
692,52.69,509.65,529.25,471.35
693,52.62,510.25,529.75,471.95
694,52.57,510.75,530.35,472.55
695,52.46,510.95,530.65,472.85
696,52.38,511.55,531.15,473.45
697,52.28,512.15,531.85,474.05
698,52.21,512.35,532.05,474.35
699,52.14,512.95,532.65,474.95
700,52.07,513.45,533.15,475.55
701,51.94,513.75,533.45,475.85
702,51.88,514.25,533.95,476.45
703,51.83,514.85,534.55,476.95
704,51.73,515.15,534.85,477.25
705,51.67,515.65,535.35,477.85
706,51.57,516.25,535.95,478.45
707,51.46,516.55,536.25,478.75
708,51.42,517.05,536.75,479.35
709,51.35,517.65,537.35,479.95
710,51.26,517.85,537.55,480.25
711,51.20,518.45,538.15,480.85
712,51.09,518.95,538.75,481.45
713,51.03,519.25,538.95,481.75
714,50.94,519.85,539.55,482.35
715,50.87,520.35,540.05,482.95
716,50.78,520.65,540.35,483.25
717,50.70,521.25,540.85,483.75
718,50.74,521.75,541.45,484.35
719,50.54,522.05,541.75,484.65
720,50.46,522.55,542.25,485.25
721,50.38,523.15,542.85,485.85
722,50.29,523.45,543.05,486.15
723,50.23,523.95,543.65,486.75
724,50.10,524.55,544.15,487.35
725,50.04,524.75,544.45,487.65
726,49.94,525.35,544.95,488.25
727,49.83,525.85,545.55,488.85
728,49.78,526.15,545.75,489.05
729,49.69,526.65,546.35,489.65
730,49.62,527.15,546.85,490.25
731,49.56,527.45,547.15,490.55
732,49.48,527.95,547.65,491.15
733,49.41,528.45,548.25,491.75
734,49.30,528.75,548.45,492.05
735,49.22,529.25,549.05,492.55
736,49.13,529.85,549.55,493.15
737,49.05,530.05,549.75,493.45
738,48.99,530.65,550.35,494.05
739,48.90,531.15,550.85,494.55
740,48.82,531.35,551.15,494.85
741,48.71,531.95,551.65,495.45
742,48.67,532.45,552.15,495.95
743,48.57,532.65,552.45,496.25
744,48.47,533.25,552.95,496.85
745,48.42,533.75,553.55,497.45
746,48.32,534.05,553.85,497.75
747,48.21,534.55,554.35,498.35
748,48.16,535.05,554.95,498.95
749,48.08,535.35,555.15,499.15
750,48.00,535.85,555.75,499.75
751,47.92,536.35,556.25,500.35
752,47.85,536.55,556.55,500.65
753,47.73,537.05,557.05,501.15
754,47.66,537.55,557.55,501.65
755,47.56,537.85,557.85,501.95
756,47.48,538.35,558.35,502.55
757,47.35,538.85,558.95,503.15
758,47.36,539.05,559.25,503.45
759,47.22,539.65,559.75,504.05
760,47.14,540.15,560.35,504.65
761,47.04,540.35,560.55,504.95
762,47.00,540.85,561.15,505.45
763,46.93,541.35,561.65,506.05
764,46.83,541.65,561.95,506.35
765,46.70,542.15,562.45,506.85
766,46.67,542.65,562.95,507.45
767,46.54,542.85,563.25,507.75
768,46.46,543.35,563.75,508.25
769,46.40,543.95,564.35,508.85
770,46.32,544.15,564.65,509.15
771,46.21,544.65,565.15,509.65
772,46.12,545.15,565.65,510.15
