Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
148,303.1733,5.1992,-0.0009
149,303.1737,5.1993,-0.0008
150,303.172,5.1996,-0.0008
151,303.1737,5.1993,-0.0009
152,303.172,5.1992,-0.0009
153,303.1725,5.1992,-0.0007
154,303.1733,5.1992,-0.0007
155,303.1722,5.1992,-0.0008
156,303.173,5.1992,-0.0008
157,303.173,5.1992,-0.0008
158,303.1717,5.1999,-0.0008
159,303.1715,5.1997,-0.0008
160,303.172,5.1992,-0.0008
161,303.1717,5.1992,-0.0008
162,303.17,5.1992,-0.0008
163,303.1692,5.199,-0.0007
164,303.1697,5.1991,-0.0007
165,303.1705,5.1992,-0.0008
166,303.1717,5.199,-0.0009
167,303.1727,5.1986,-0.0009
168,303.171,5.1986,-0.0008
169,303.1693,5.1991,-0.0009
170,303.1697,5.199,-0.0008
171,303.17,5.1991,-0.0007
172,303.169,5.1993,-0.0007
173,303.1667,5.1994,-0.0008
174,303.165,5.1997,-0.0007
175,303.1667,5.1994,-0.0006
176,303.1677,5.1993,-0.0006
177,303.167,5.1987,-0.0008
178,303.1663,5.198,-0.0008
179,303.167,5.1982,-0.0007
180,303.167,5.1993,-0.0008
181,303.1645,5.1993,-0.0008
182,303.1653,5.1985,-0.0007
183,303.1645,5.1987,-0.0007
184,303.1643,5.1993,-0.0008
185,303.1667,5.1992,-0.0008
186,303.165,5.1987,-0.0007
187,303.1642,5.1992,-0.0007
188,303.1647,5.1993,-0.0007
189,303.164,5.1992,-0.0008
190,303.163,5.1991,-0.0008
191,303.1632,5.1993,-0.0008
192,303.164,5.1993,-0.0008
193,303.164,5.1991,-0.0009
194,303.164,5.1983,-0.0008
195,303.163,5.1987,-0.0007
196,303.1623,5.1993,-0.0007
197,303.1628,5.1995,-0.0007
198,303.162,5.2,-0.0006
199,303.1595,5.1997,-0.0006
200,303.159,5.1995,-0.0008
201,303.1615,5.1993,-0.0007
202,303.163,5.1995,-0.0006
203,303.1608,5.1996,-0.0006
204,303.16,5.1993,-0.0005
205,303.16,5.1993,-0.0007
206,303.1593,5.1985,-0.0007
207,303.1605,5.1987,-0.0007
208,303.1607,5.1993,-0.0008
209,303.1582,5.1995,-0.0009
210,303.159,5.2,-0.0009
211,303.1582,5.2003,-0.0009
212,303.158,5.1997,-0.0009
213,303.158,5.1999,-0.0009
214,303.1583,5.2004,-0.0009
215,303.1592,5.2002,-0.0008
216,303.16,5.1993,-0.0009
217,303.1608,5.1993,-0.0007
218,303.1583,5.1998,-0.0006
219,303.156,5.2004,-0.0007
220,303.1557,5.2004,-0.0008
221,303.1568,5.1996,-0.0008
222,303.156,5.1994,-0.0007
223,303.1585,5.1994,-0.0009
224,303.157,5.1985,-0.0009
225,303.156,5.1987,-0.0009
226,303.1563,5.1995,-0.001
227,303.157,5.1997,-0.001
228,303.157,5.2008,-0.0011
229,303.1578,5.1997,-0.0012
230,303.156,5.1997,-0.001
231,303.1565,5.1999,-0.001
232,303.1577,5.1998,-0.0011
233,303.157,5.1998,-0.0011
234,303.157,5.2009,-0.001
235,303.157,5.2009,-0.0011
236,303.1563,5.2007,-0.001
237,303.156,5.2001,-0.001
238,303.1567,5.1996,-0.0009
239,303.1577,5.1994,-0.001
240,303.156,5.1986,-0.0009
241,303.1568,5.1994,-0.001
242,303.157,5.1996,-0.001
243,303.157,5.1996,-0.0009
244,303.157,5.1994,-0.0009
245,303.157,5.199,-0.0009
246,303.157,5.1997,-0.0007
247,303.1595,5.1997,-0.0008
248,303.1587,5.2006,-0.0009
249,303.157,5.2004,-0.001
250,303.1567,5.1997,-0.001
251,303.1578,5.1999,-0.0011
252,303.157,5.2007,-0.001
253,303.1562,5.201,-0.0009
254,303.1553,5.201,-0.0009
255,303.156,5.2009,-0.0009
256,303.157,5.2008,-0.0011
257,303.1572,5.2008,-0.0013
258,303.158,5.1997,-0.0011
259,303.1563,5.1997,-0.0011
260,303.1573,5.1997,-0.0011
261,303.1575,5.2004,-0.0011
262,303.1577,5.201,-0.001
263,303.1585,5.2008,-0.0011
264,303.156,5.1997,-0.0011
265,303.1585,5.1997,-0.001
266,303.1583,5.1999,-0.0012
267,303.1565,5.2002,-0.0013
268,303.1557,5.2001,-0.0012
269,303.1573,5.1997,-0.0012
270,303.159,5.1997,-0.0013
271,303.159,5.1997,-0.0012
272,303.159,5.1999,-0.0014
273,303.159,5.1999,-0.0014
274,303.159,5.2001,-0.0012
275,303.1587,5.201,-0.0011
276,303.157,5.2007,-0.0011
277,303.1553,5.2004,-0.0011
278,303.1557,5.2008,-0.0012
279,303.155,5.201,-0.0013
280,303.1543,5.201,-0.0013
281,303.1553,5.201,-0.0014
282,303.157,5.201,-0.0014
283,303.1562,5.201,-0.0015
284,303.1553,5.201,-0.0014
285,303.1535,5.201,-0.0014
286,303.1543,5.2006,-0.0014
287,303.1585,5.1997,-0.0014
288,303.156,5.1997,-0.0012
289,303.1552,5.2002,-0.0012
290,303.1557,5.2001,-0.0014
291,303.1555,5.1999,-0.0014
292,303.1543,5.2,-0.0014
293,303.1533,5.2002,-0.0015
294,303.155,5.1998,-0.0015
295,303.155,5.1998,-0.0015
296,303.1537,5.1994,-0.0014
297,303.153,5.199,-0.0014
298,303.1537,5.1988,-0.0014
299,303.155,5.1991,-0.0013
300,303.152,5.1998,-0.0014
301,303.1553,5.1998,-0.0015
302,303.1533,5.2007,-0.0014
303,303.152,5.2001,-0.0012
304,303.153,5.1998,-0.0014
305,303.1547,5.1998,-0.0013
306,303.156,5.1998,-0.0013
307,303.154,5.1998,-0.0014
308,303.1543,5.1998,-0.0016
309,303.156,5.1998,-0.0015
310,303.1573,5.2002,-0.0016
311,303.1583,5.2007,-0.0015
312,303.159,5.2011,-0.0016
313,303.1613,5.2013,-0.0017
314,303.166,5.2017,-0.0019
315,303.168,5.2017,-0.0018
316,303.1757,5.2016,-0.0017
317,303.1773,5.2009,-0.002
318,303.185,5.2008,-0.0021
319,303.1927,5.2002,-0.0021
320,303.1977,5.2005,-0.0025
321,303.206,5.2008,-0.0027
322,303.2173,5.2009,-0.0028
323,303.2293,5.2011,-0.003
324,303.239,5.2016,-0.0033
325,303.253,5.2014,-0.0034
326,303.2687,5.2016,-0.0036
327,303.283,5.2018,-0.0041
328,303.301,5.2014,-0.0043
329,303.3197,5.2018,-0.0047
330,303.341,5.2018,-0.0051
331,303.363,5.2012,-0.0053
332,303.386,5.2012,-0.0059
333,303.411,5.201,-0.0067
334,303.4367,5.1999,-0.0073
335,303.466,5.1996,-0.0079
336,303.497,5.1989,-0.0085
337,303.5303,5.1978,-0.0092
338,303.5637,5.1984,-0.01
339,303.601,5.1992,-0.0109
340,303.64,5.1985,-0.0119
341,303.678,5.1988,-0.0124
342,303.723,5.1989,-0.0133
343,303.7687,5.1979,-0.0145
344,303.8143,5.199,-0.0155
345,303.866,5.1998,-0.0165
346,303.9163,5.1989,-0.0177
347,303.969,5.1994,-0.0189
348,304.026,5.1995,-0.0199
349,304.0867,5.1986,-0.0213
350,304.1513,5.1988,-0.0228
351,304.209,5.1992,-0.0243
352,304.2767,5.1987,-0.0258
353,304.349,5.2,-0.0272
354,304.421,5.2006,-0.0289
355,304.497,5.1992,-0.0306
356,304.5717,5.1994,-0.0322
357,304.654,5.1991,-0.0339
358,304.7363,5.1984,-0.0359
359,304.822,5.1995,-0.0374
360,304.909,5.1993,-0.0395
361,305.001,5.2,-0.0412
362,305.0963,5.1991,-0.0433
363,305.19,5.1993,-0.0454
364,305.2927,5.1989,-0.0474
365,305.3953,5.1989,-0.0496
366,305.501,5.1989,-0.0518
367,305.6097,5.199,-0.0542
368,305.7227,5.199,-0.056
369,305.836,5.1993,-0.0586
370,305.9567,5.1995,-0.0608
371,306.075,5.1993,-0.0633
372,306.198,5.1988,-0.0654
373,306.326,5.1983,-0.068
374,306.454,5.1983,-0.0707
375,306.588,5.1985,-0.0732
376,306.721,5.1982,-0.0756
377,306.8613,5.1982,-0.0784
378,307.0,5.1976,-0.081
379,307.1453,5.1983,-0.0835
380,307.29,5.198,-0.0861
381,307.44,5.199,-0.0887
382,307.593,5.1985,-0.0914
383,307.747,5.1989,-0.0941
384,307.906,5.1982,-0.0966
385,308.069,5.1982,-0.0995
386,308.232,5.1987,-0.1022
387,308.396,5.1989,-0.105
388,308.567,5.1998,-0.1075
389,308.7407,5.2003,-0.1104
390,308.912,5.1999,-0.113
391,309.0907,5.1996,-0.1157
392,309.2727,5.1998,-0.1187
393,309.454,5.1986,-0.1214
394,309.6393,5.1978,-0.124
395,309.828,5.1984,-0.1267
396,310.016,5.1972,-0.1293
397,310.2097,5.197,-0.1319
398,310.4057,5.1986,-0.1347
399,310.605,5.1986,-0.1375
400,310.8037,5.1996,-0.14
401,311.0027,5.2001,-0.1426
402,311.209,5.2004,-0.1454
403,311.4127,5.1988,-0.148
404,311.621,5.1989,-0.1506
405,311.832,5.1993,-0.153
406,312.0457,5.1995,-0.1556
407,312.2607,5.2002,-0.1582
408,312.474,5.2005,-0.161
409,312.6943,5.1995,-0.1633
410,312.917,5.2,-0.1658
411,313.139,5.2001,-0.1684
412,313.363,5.1992,-0.1705
413,313.587,5.199,-0.173
414,313.816,5.1984,-0.1751
415,314.0483,5.1975,-0.1776
416,314.2763,5.1983,-0.1801
417,314.507,5.1991,-0.1824
418,314.742,5.1988,-0.1848
419,314.978,5.1997,-0.1872
420,315.214,5.2004,-0.1894
421,315.4503,5.1998,-0.1915
422,315.6917,5.1999,-0.1933
423,315.933,5.1999,-0.1955
424,316.1713,5.1992,-0.1978
425,316.4153,5.199,-0.2
426,316.655,5.1978,-0.2018
427,316.903,5.1969,-0.2038
428,317.1483,5.1967,-0.2058
429,317.394,5.1969,-0.2079
430,317.641,5.1973,-0.2096
431,317.889,5.1975,-0.211
432,318.139,5.1976,-0.2128
433,318.3883,5.1978,-0.2147
434,318.6377,5.1979,-0.2165
435,318.89,5.1979,-0.2181
436,319.1393,5.1975,-0.2196
437,319.392,5.1967,-0.2211
438,319.642,5.1966,-0.2227
439,319.8963,5.197,-0.2242
440,320.149,5.1974,-0.2255
441,320.401,5.1981,-0.227
442,320.655,5.1986,-0.2284
443,320.908,5.1984,-0.2294
444,321.163,5.198,-0.2308
445,321.4187,5.1981,-0.2322
446,321.6717,5.1972,-0.2333
447,321.927,5.1966,-0.2343
448,322.1797,5.1961,-0.2356
449,322.4357,5.1966,-0.2364
450,322.688,5.1964,-0.2374
451,322.944,5.1964,-0.2383
452,323.197,5.1969,-0.2394
453,323.447,5.1969,-0.2404
454,323.707,5.1961,-0.2411
455,323.957,5.1959,-0.242
456,324.208,5.1959,-0.2426
457,324.4657,5.1961,-0.2432
458,324.7147,5.196,-0.2437
459,324.966,5.1959,-0.2445
460,325.2177,5.1958,-0.2452
461,325.471,5.1964,-0.2455
462,325.722,5.1969,-0.2461
463,325.9723,5.1967,-0.2462
464,326.2207,5.1969,-0.2467
465,326.473,5.1961,-0.2471
466,326.7203,5.1961,-0.2477
467,326.9677,5.1961,-0.2481
468,327.216,5.1961,-0.2484
469,327.462,5.1955,-0.2488
470,327.7057,5.1957,-0.2492
471,327.952,5.1943,-0.2494
472,328.197,5.1951,-0.2496
473,328.441,5.1943,-0.2498
474,328.685,5.195,-0.25
475,328.9277,5.1947,-0.2499
476,329.1697,5.1943,-0.2499
477,329.411,5.195,-0.2498
478,329.6507,5.1957,-0.2498
479,329.8903,5.1957,-0.2497
480,330.129,5.1957,-0.2496
481,330.3667,5.1954,-0.2497
482,330.6023,5.1957,-0.2495
483,330.837,5.1957,-0.2494
484,331.0733,5.1945,-0.2492
485,331.3087,5.1943,-0.2489
486,331.541,5.1943,-0.2488
487,331.7723,5.1954,-0.2484
488,332.0027,5.1955,-0.2482
489,332.231,5.1943,-0.2478
490,332.4607,5.1943,-0.2476
491,332.6903,5.1943,-0.2474
492,332.917,5.1943,-0.2471
493,333.143,5.1943,-0.2466
494,333.3703,5.1943,-0.246
495,333.594,5.1943,-0.2456
496,333.817,5.1943,-0.2453
497,334.0387,5.1943,-0.2451
498,334.261,5.1943,-0.2447
499,334.4803,5.1952,-0.2441
500,334.7003,5.1945,-0.2439
501,334.918,5.1943,-0.2433
502,335.1367,5.1943,-0.2429
503,335.353,5.1943,-0.2423
504,335.567,5.1943,-0.2416
505,335.7807,5.1941,-0.2411
506,335.9957,5.193,-0.2406
507,336.207,5.193,-0.2401
508,336.4187,5.193,-0.2392
509,336.6307,5.1928,-0.2387
510,336.838,5.1916,-0.2382
511,337.045,5.1916,-0.2376
512,337.254,5.1916,-0.237
513,337.461,5.1916,-0.2366
514,337.667,5.191,-0.236
515,337.8713,5.1903,-0.2355
516,338.073,5.1903,-0.2347
517,338.2763,5.1913,-0.2339
518,338.478,5.1916,-0.2335
519,338.678,5.1916,-0.233
520,338.8767,5.1916,-0.2321
521,339.0763,5.1916,-0.2313
522,339.275,5.1916,-0.2307
523,339.47,5.1916,-0.23
524,339.668,5.1907,-0.2295
525,339.862,5.1903,-0.2287
526,340.0603,5.1903,-0.2281
527,340.2517,5.1892,-0.2275
528,340.444,5.189,-0.2268
529,340.636,5.1896,-0.2258
530,340.8283,5.1903,-0.2255
531,341.018,5.1903,-0.2248
532,341.2077,5.1896,-0.2242
533,341.3953,5.189,-0.2231
534,341.584,5.189,-0.2227
535,341.77,5.189,-0.222
536,341.9563,5.189,-0.2212
537,342.145,5.189,-0.2207
538,342.3277,5.1877,-0.2202
539,342.5123,5.1876,-0.2195
540,342.696,5.1876,-0.2188
541,342.8793,5.1876,-0.2182
542,343.061,5.1876,-0.2175
543,343.243,5.1876,-0.2168
544,343.4237,5.1865,-0.2163
545,343.603,5.1862,-0.2157
546,343.783,5.1868,-0.2156
547,343.9627,5.1862,-0.2149
548,344.14,5.1862,-0.2145
549,344.316,5.1858,-0.2134
550,344.4937,5.1848,-0.2128
551,344.673,5.1847,-0.2123
552,344.849,5.1835,-0.2113
553,345.0233,5.1835,-0.2104
554,345.1977,5.1835,-0.2095
555,345.376,5.1835,-0.2086
556,345.547,5.1835,-0.2078
557,345.7203,5.1835,-0.207
558,345.895,5.1835,-0.2063
559,346.0667,5.1835,-0.2052
560,346.239,5.1835,-0.2043
561,346.408,5.1835,-0.2037
562,346.5813,5.1835,-0.2024
563,346.7537,5.1835,-0.2015
564,346.922,5.1835,-0.201
565,347.0933,5.1835,-0.2001
566,347.2657,5.1834,-0.1992
567,347.433,5.1831,-0.1981
568,347.6007,5.1831,-0.1975
569,347.7707,5.1831,-0.1969
570,347.939,5.1831,-0.1961
571,348.1077,5.1831,-0.1951
572,348.274,5.1825,-0.1942
573,348.442,5.1825,-0.1934
574,348.61,5.1823,-0.1924
575,348.7773,5.1821,-0.1917
576,348.944,5.1821,-0.191
577,349.1097,5.1821,-0.1903
578,349.2773,5.1821,-0.1894
579,349.442,5.1821,-0.1885
580,349.608,5.1821,-0.1877
581,349.774,5.1821,-0.1871
582,349.941,5.1831,-0.1862
583,350.106,5.1835,-0.1855
584,350.272,5.1835,-0.1847
585,350.437,5.1835,-0.1839
586,350.6,5.1833,-0.1835
587,350.766,5.1821,-0.1825
588,350.929,5.1821,-0.1816
589,351.0927,5.1821,-0.1807
590,351.259,5.1821,-0.18
591,351.426,5.1821,-0.1795
592,351.5877,5.1821,-0.1784
593,351.7527,5.1815,-0.1778
594,351.916,5.1808,-0.1771
595,352.0787,5.1808,-0.1763
596,352.2437,5.1808,-0.1754
597,352.406,5.1808,-0.1746
598,352.5703,5.1806,-0.174
599,352.734,5.1795,-0.173
600,352.898,5.1795,-0.1722
601,353.063,5.1795,-0.1716
602,353.2253,5.1795,-0.1709
603,353.392,5.1795,-0.1701
604,353.5553,5.1788,-0.1694
605,353.7183,5.1781,-0.1685
606,353.881,5.1781,-0.1677
607,354.0447,5.1781,-0.167
608,354.207,5.1781,-0.1663
609,354.372,5.1781,-0.1655
610,354.5363,5.177,-0.1647
611,354.7003,5.1768,-0.164
612,354.864,5.1778,-0.1631
613,355.0277,5.1781,-0.1627
614,355.192,5.1783,-0.1619
615,355.356,5.1781,-0.161
616,355.5167,5.1781,-0.1604
617,355.6797,5.1781,-0.1594
618,355.843,5.1781,-0.1587
619,356.0107,5.1771,-0.1583
620,356.173,5.1768,-0.1576
621,356.337,5.1768,-0.1568
622,356.5037,5.1763,-0.1559
623,356.6687,5.1754,-0.1553
624,356.831,5.1754,-0.1546
625,356.9977,5.1754,-0.1538
626,357.1597,5.1752,-0.1531
627,357.322,5.1741,-0.1525
628,357.4883,5.1741,-0.1517
629,357.654,5.1741,-0.1509
630,357.817,5.1741,-0.1503
631,357.9833,5.1741,-0.1492
632,358.1497,5.174,-0.1486
633,358.312,5.174,-0.1479
634,358.4783,5.1727,-0.1471
635,358.6453,5.1726,-0.1464
636,358.809,5.1726,-0.1454
637,358.9773,5.1726,-0.1448
638,359.141,5.1722,-0.1442
639,359.307,5.1726,-0.1436
640,359.4723,5.1726,-0.1428
641,359.6393,5.1733,-0.1421
642,359.806,5.173,-0.1412
643,359.9707,5.1725,-0.1407
644,360.1347,5.1725,-0.1399
645,360.303,5.1725,-0.1392
646,360.4687,5.1725,-0.1386
647,360.635,5.1726,-0.1379
648,360.802,5.1729,-0.137
649,360.9697,5.1725,-0.136
650,361.1357,5.1725,-0.1353
651,361.301,5.1722,-0.1347
652,361.4677,5.1725,-0.1342
653,361.6347,5.1725,-0.1333
654,361.799,5.1725,-0.1325
655,361.9687,5.1725,-0.1318
656,362.1387,5.1722,-0.131
657,362.303,5.1715,-0.1302
658,362.469,5.1725,-0.1299
659,362.6387,5.1725,-0.1292
660,362.805,5.1725,-0.1284
661,362.972,5.1736,-0.1271
662,363.1413,5.1728,-0.1265
663,363.308,5.1725,-0.1258
664,363.474,5.1728,-0.1252
665,363.6437,5.1727,-0.1246
666,363.809,5.1725,-0.1237
667,363.9787,5.1733,-0.123
668,364.1477,5.1725,-0.1223
669,364.314,5.1725,-0.1216
670,364.4833,5.1725,-0.1209
671,364.6517,5.1724,-0.1201
672,364.822,5.1712,-0.1192
673,364.9883,5.1712,-0.1184
674,365.155,5.1721,-0.1178
675,365.326,5.1712,-0.1171
676,365.4933,5.1712,-0.1163
677,365.662,5.172,-0.1156
678,365.83,5.1712,-0.1147
679,365.9983,5.1712,-0.1138
680,366.167,5.1712,-0.1133
681,366.337,5.1712,-0.1126
682,366.505,5.1722,-0.1121
683,366.672,5.1712,-0.1114
684,366.842,5.1712,-0.1105
685,367.0097,5.1707,-0.1101
686,367.1807,5.1712,-0.1091
687,367.349,5.1712,-0.1084
688,367.5173,5.1702,-0.1077
689,367.6853,5.1705,-0.1069
690,367.854,5.1712,-0.1061
691,368.0253,5.1712,-0.1054
692,368.194,5.1711,-0.105
693,368.362,5.1698,-0.1041
694,368.5297,5.1698,-0.1035
695,368.7,5.1695,-0.103
696,368.87,5.1685,-0.1023
697,369.0397,5.1689,-0.1015
698,369.2083,5.1698,-0.1005
699,369.377,5.1688,-0.0999
700,369.5477,5.1685,-0.0992
701,369.7157,5.1685,-0.0986
702,369.883,5.1692,-0.0977
703,370.0533,5.1698,-0.097
704,370.2227,5.1698,-0.0965
705,370.393,5.1698,-0.0959
706,370.5623,5.1689,-0.0953
707,370.732,5.1698,-0.0943
708,370.9,5.1698,-0.0937
709,371.0707,5.1692,-0.0931
710,371.238,5.1687,-0.0924
711,371.408,5.1698,-0.0918
712,371.577,5.1698,-0.0911
713,371.7457,5.1696,-0.0907
714,371.919,5.1685,-0.0899
715,372.085,5.1685,-0.0893
716,372.2547,5.1685,-0.0886
717,372.422,5.1675,-0.0879
718,372.5907,5.1671,-0.0874
719,372.762,5.1671,-0.0867
720,372.93,5.1671,-0.0859
721,373.1003,5.1682,-0.0853
722,373.2707,5.1674,-0.0846
723,373.441,5.1671,-0.0842
724,373.6083,5.1682,-0.0835
725,373.7763,5.1678,-0.0827
726,373.947,5.1672,-0.0822
727,374.1147,5.1685,-0.0819
728,374.2847,5.1685,-0.0814
729,374.453,5.1683,-0.0807
730,374.6223,5.1686,-0.0799
731,374.7913,5.1687,-0.0793
732,374.961,5.1699,-0.0785
733,375.1287,5.1693,-0.0782
734,375.299,5.1686,-0.0774
735,375.466,5.1686,-0.077
736,375.6363,5.1686,-0.0764
737,375.8043,5.1693,-0.0759
738,375.974,5.1699,-0.0753
739,376.1423,5.1697,-0.0748
740,376.311,5.1686,-0.0742
741,376.478,5.1686,-0.0737
742,376.6483,5.1697,-0.0728
743,376.8177,5.1699,-0.0722
744,376.984,5.1699,-0.072
745,377.154,5.1693,-0.0714
746,377.3197,5.1686,-0.0709
747,377.49,5.1696,-0.0703
748,377.6583,5.1699,-0.0698
749,377.8267,5.1699,-0.0695
750,377.997,5.169,-0.0686
751,378.165,5.1686,-0.0682
752,378.332,5.1685,-0.0676
753,378.5,5.1673,-0.0672
754,378.666,5.1673,-0.0667
755,378.8367,5.1673,-0.0661
756,379.006,5.1669,-0.0655
757,379.1753,5.1659,-0.065
758,379.344,5.1668,-0.0647
759,379.509,5.1673,-0.0641
760,379.6797,5.1673,-0.0636
761,379.8483,5.1673,-0.0632
762,380.015,5.1673,-0.0627
763,380.1837,5.1683,-0.0626
764,380.3527,5.1686,-0.0619
765,380.517,5.1674,-0.0615
766,380.6883,5.1684,-0.0611
767,380.856,5.1687,-0.0604
768,381.023,5.1687,-0.0598
769,381.1907,5.1687,-0.0594
770,381.3583,5.1687,-0.0592
771,381.526,5.1677,-0.0585
772,381.6953,5.1674,-0.0582
773,381.8627,5.1674,-0.0578
774,382.03,5.1674,-0.057
775,382.1963,5.1669,-0.057
776,382.3627,5.1661,-0.0563
777,382.531,5.1675,-0.0559
778,382.6997,5.1675,-0.0555
779,382.8663,5.1678,-0.0554
780,383.034,5.1688,-0.055
781,383.203,5.1688,-0.0546
782,383.369,5.1677,-0.0539
783,383.536,5.1675,-0.054
784,383.704,5.1675,-0.0534
785,383.874,5.1672,-0.053
786,384.038,5.1662,-0.0526
787,384.206,5.1662,-0.0522
788,384.374,5.1665,-0.0518
789,384.542,5.1675,-0.0513
790,384.7097,5.1675,-0.051
791,384.8777,5.167,-0.0506
792,385.046,5.1675,-0.0503
793,385.2103,5.1675,-0.0498
794,385.378,5.1676,-0.0493
795,385.546,5.1688,-0.0493
796,385.7143,5.1688,-0.0487
797,385.8797,5.1685,-0.0484
798,386.047,5.1675,-0.0482
799,386.2163,5.1675,-0.0475
800,386.383,5.1675,-0.0472
801,386.549,5.1668,-0.0467
802,386.719,5.1675,-0.0465
803,386.8837,5.1675,-0.0463
804,387.051,5.1675,-0.0459
