Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
183,98.74,343.15,339.85,352.05
184,98.69,343.35,340.15,352.25
185,98.64,343.85,340.65,352.85
186,98.62,344.35,341.15,353.35
187,98.56,344.65,341.45,353.55
188,98.50,345.15,341.95,354.15
189,98.46,345.65,342.45,354.65
190,98.43,345.85,342.75,354.85
191,98.35,346.35,343.25,355.35
192,98.27,346.85,343.75,355.95
193,98.24,347.15,344.05,356.15
194,98.14,347.65,344.55,356.65
195,98.04,348.05,344.95,357.15
196,97.97,348.35,345.25,357.45
197,97.96,348.85,345.75,357.95
198,97.91,349.35,346.25,358.35
199,97.86,349.55,346.55,358.65
200,97.75,350.05,347.05,359.15
201,97.68,350.55,347.55,359.55
202,97.71,350.75,347.75,359.85
203,97.75,351.25,348.25,360.35
204,97.68,351.75,348.75,360.75
205,97.60,351.95,348.95,361.05
206,97.50,352.45,349.45,361.45
207,97.49,352.85,349.95,361.95
208,97.44,353.05,350.15,362.15
209,97.35,353.55,350.65,362.65
210,97.31,354.05,351.15,363.05
211,97.28,354.25,351.45,363.35
212,97.25,354.75,351.85,363.75
213,97.24,355.15,352.35,364.15
214,97.16,355.35,352.55,364.45
215,97.06,355.85,353.05,364.85
216,97.03,356.25,353.45,365.25
217,97.04,356.45,353.75,365.45
218,96.96,356.95,354.15,365.85
219,96.88,357.35,354.65,366.25
220,96.84,357.55,354.75,366.45
221,96.82,357.95,355.25,366.85
222,96.80,358.35,355.65,367.25
223,96.77,358.55,355.95,367.45
224,96.79,358.95,356.35,367.85
225,96.73,359.35,356.75,368.25
226,96.65,359.55,356.95,368.45
227,96.54,359.95,357.35,368.75
228,96.54,360.35,357.75,369.15
229,96.53,360.55,357.95,369.35
230,96.48,360.95,358.35,369.65
231,96.38,361.25,358.75,370.05
232,96.35,361.55,359.05,370.25
233,96.25,361.95,359.45,370.65
234,96.19,362.25,359.85,370.95
235,96.22,362.45,360.05,371.15
236,96.22,362.75,360.45,371.55
237,96.19,363.15,360.75,371.85
238,96.12,363.35,360.95,372.05
239,96.11,363.75,361.35,372.45
240,96.12,364.05,361.75,372.75
241,96.05,364.25,361.85,372.95
242,95.93,364.55,362.25,373.25
243,95.85,364.85,362.65,373.65
244,95.74,365.05,362.75,373.85
245,95.70,365.35,363.15,374.15
246,95.71,365.75,363.45,374.45
247,95.66,365.85,363.65,374.65
248,95.62,366.15,363.95,374.95
249,95.67,366.55,364.35,375.35
250,95.63,366.65,364.45,375.45
251,95.51,366.95,364.75,375.75
252,95.42,367.25,365.15,376.15
253,95.41,367.45,365.25,376.25
254,95.41,367.75,365.65,376.55
255,95.40,368.05,365.95,376.85
256,95.40,368.15,366.05,377.05
257,95.34,368.45,366.45,377.35
258,95.19,368.75,366.65,377.65
259,95.10,368.95,366.85,377.75
260,95.03,369.25,367.15,377.95
261,94.98,369.45,367.45,378.25
262,95.00,369.65,367.65,378.35
263,95.00,369.85,367.85,378.55
264,94.96,370.15,368.25,378.75
265,94.89,370.25,368.35,378.85
266,94.80,370.55,368.65,378.95
267,94.72,370.85,368.95,379.15
268,94.70,370.95,369.15,379.25
269,94.67,371.25,369.35,379.35
270,94.67,371.45,369.65,379.55
271,94.70,371.55,369.85,379.65
272,94.71,371.85,370.15,379.75
273,94.67,372.05,370.45,379.85
274,94.58,372.15,370.55,379.85
275,94.55,372.35,370.85,379.95
276,94.52,372.65,371.15,380.05
277,94.49,372.75,371.25,380.05
278,94.41,372.95,371.45,380.15
279,94.34,373.15,371.75,380.25
280,94.26,373.25,371.85,380.25
281,94.17,373.45,372.15,380.35
282,94.08,373.65,372.45,380.45
283,94.04,373.75,372.55,380.45
284,94.07,373.95,372.85,380.55
285,94.11,374.15,373.05,380.55
286,94.09,374.25,373.25,380.65
287,93.95,374.45,373.45,380.65
288,93.87,374.65,373.75,380.75
289,93.77,374.75,373.85,380.75
290,93.72,374.85,374.05,380.75
291,93.64,375.05,374.35,380.85
292,93.69,375.15,374.45,380.85
293,93.69,375.35,374.65,380.95
294,93.58,375.55,374.85,380.95
295,93.48,375.65,374.95,380.95
296,93.45,375.75,375.15,381.05
297,93.45,375.95,375.35,381.05
298,93.48,375.95,375.45,381.15
299,93.41,376.15,375.65,381.15
300,93.34,376.25,375.85,381.15
301,93.29,376.35,375.85,381.15
302,93.22,376.55,376.05,381.25
303,93.13,376.65,376.15,381.25
304,93.06,376.65,376.25,381.35
305,93.04,376.85,376.35,381.35
306,93.05,376.95,376.55,381.35
307,93.01,377.05,376.55,381.35
308,92.95,377.15,376.75,381.45
309,92.88,377.25,376.85,381.45
310,92.90,377.35,376.85,381.45
311,92.89,377.45,376.95,381.55
312,92.85,377.55,377.05,381.55
313,92.79,377.65,377.05,381.55
314,92.67,377.75,377.25,381.65
315,92.62,377.85,377.25,381.65
316,92.63,377.85,377.35,381.65
317,92.60,377.95,377.45,381.65
318,92.55,378.05,377.45,381.75
319,92.44,378.05,377.45,381.75
320,92.38,378.15,377.55,381.75
321,92.42,378.25,377.65,381.75
322,92.45,378.25,377.65,381.75
323,92.35,378.35,377.75,381.85
324,92.21,378.45,377.75,381.85
325,92.16,378.45,377.75,381.85
326,92.15,378.55,377.85,381.95
327,92.13,378.55,377.85,381.95
328,92.03,378.65,377.85,381.95
329,91.95,378.65,377.95,382.05
330,91.99,378.75,377.95,382.05
331,91.98,378.75,377.95,382.05
332,91.87,378.85,378.05,382.15
333,91.73,378.85,378.05,382.15
334,91.72,378.95,378.05,382.15
335,91.73,378.95,378.05,382.25
336,91.62,378.95,378.15,382.25
337,91.50,379.05,378.15,382.25
338,91.50,379.05,378.15,382.35
339,91.47,379.15,378.15,382.35
340,91.42,379.15,378.15,382.35
341,91.36,379.15,378.15,382.35
342,91.36,379.15,378.15,382.45
343,91.31,379.25,378.25,382.45
344,91.23,379.25,378.25,382.45
345,91.25,379.25,378.25,382.55
346,91.25,379.25,378.25,382.55
347,91.24,379.35,378.25,382.55
348,91.20,379.35,378.25,382.55
349,91.15,379.35,378.25,382.65
350,91.10,379.35,378.35,382.65
351,91.10,379.45,378.35,382.65
352,91.04,379.45,378.35,382.65
353,91.06,379.45,378.35,382.75
354,90.99,379.45,378.35,382.75
355,90.91,379.45,378.35,382.75
356,90.87,379.55,378.35,382.85
357,90.86,379.55,378.35,382.85
358,90.82,379.55,378.35,382.85
359,90.75,379.55,378.45,382.95
360,90.62,379.55,378.45,382.95
361,90.54,379.55,378.45,382.95
362,90.61,379.65,378.45,383.05
363,90.60,379.65,378.45,383.05
364,90.59,379.65,378.45,383.15
365,90.50,379.75,378.55,383.15
366,90.46,379.75,378.55,383.15
367,90.44,379.75,378.55,383.25
368,90.36,379.75,378.55,383.25
369,90.24,379.75,378.55,383.25
370,90.20,379.75,378.65,383.25
371,90.17,379.85,378.65,383.35
372,90.11,379.85,378.65,383.35
373,90.19,379.85,378.65,383.35
374,90.25,379.85,378.65,383.45
375,90.16,379.85,378.65,383.45
376,90.01,379.85,378.65,383.45
377,89.84,379.95,378.65,383.45
378,89.80,379.95,378.65,383.55
379,89.89,379.95,378.65,383.55
380,89.86,379.95,378.75,383.55
381,89.87,379.95,378.75,383.65
382,89.82,379.95,378.75,383.65
383,89.68,380.05,378.75,383.75
384,89.55,380.05,378.75,383.75
385,89.56,380.05,378.75,383.75
386,89.58,380.05,378.75,383.75
387,89.58,380.05,378.85,383.85
388,89.48,380.05,378.85,383.85
389,89.47,380.05,378.85,383.85
390,89.50,380.05,378.85,383.95
391,89.41,380.15,378.85,383.95
392,89.35,380.15,378.85,383.95
393,89.35,380.15,378.95,384.05
394,89.38,380.15,378.95,384.05
395,89.30,380.25,378.95,384.15
396,89.20,380.25,378.95,384.15
397,89.07,380.25,378.95,384.15
398,89.08,380.25,378.95,384.25
399,89.19,380.25,379.05,384.25
400,89.19,380.25,379.05,384.25
401,89.13,380.35,379.05,384.35
402,89.02,380.35,379.05,384.35
403,88.94,380.35,379.05,384.35
404,88.87,380.35,379.05,384.35
405,88.88,380.35,379.05,384.45
406,88.86,380.45,379.05,384.45
407,88.86,380.45,379.15,384.45
408,88.81,380.45,379.15,384.55
409,88.72,380.45,379.15,384.55
410,88.64,380.55,379.15,384.65
411,88.52,380.55,379.15,384.65
412,88.43,380.55,379.15,384.65
413,88.45,380.55,379.15,384.75
414,88.50,380.55,379.25,384.85
415,88.53,380.65,379.25,384.85
416,88.50,380.65,379.25,384.85
417,88.47,380.65,379.25,384.95
418,88.39,380.65,379.25,384.95
419,88.27,380.65,379.35,384.95
420,88.27,380.75,379.35,385.05
421,88.15,380.75,379.35,385.05
422,88.08,380.75,379.35,385.15
423,88.06,380.75,379.35,385.15
424,88.05,380.75,379.35,385.15
425,87.96,380.75,379.35,385.25
426,87.81,380.85,379.45,385.25
427,87.82,380.85,379.45,385.25
428,87.82,380.85,379.45,385.35
429,87.94,380.85,379.45,385.35
430,87.92,380.85,379.45,385.45
431,87.76,380.85,379.45,385.45
432,87.72,380.95,379.55,385.55
433,87.78,380.95,379.55,385.55
434,87.75,380.95,379.55,385.55
435,87.64,380.95,379.55,385.65
436,87.55,380.95,379.55,385.65
437,87.54,380.95,379.55,385.75
438,87.52,381.05,379.55,385.75
439,87.44,381.05,379.55,385.75
440,87.38,381.05,379.65,385.85
441,87.35,381.05,379.65,385.85
442,87.41,381.15,379.65,385.95
443,87.39,381.15,379.65,385.95
444,87.23,381.15,379.75,386.05
445,87.07,381.15,379.75,386.05
446,87.11,381.15,379.75,386.05
447,87.16,381.25,379.75,386.15
448,87.11,381.25,379.75,386.15
449,87.02,381.25,379.85,386.25
450,86.97,381.35,379.85,386.35
451,86.96,381.35,379.85,386.35
452,86.88,381.35,379.85,386.35
453,86.90,381.35,379.95,386.45
454,86.88,381.35,379.95,386.45
455,86.87,381.45,379.95,386.55
456,86.77,381.45,379.95,386.55
457,86.64,381.45,379.95,386.55
458,86.64,381.45,379.95,386.65
459,86.68,381.45,380.05,386.75
460,86.66,381.55,380.05,386.75
461,86.52,381.55,380.05,386.85
462,86.45,381.55,380.05,386.85
463,86.52,381.55,380.05,386.85
464,86.45,381.65,380.05,386.95
465,86.34,381.65,380.05,387.05
466,86.30,381.65,380.15,387.05
467,86.31,381.65,380.15,387.15
468,86.28,381.75,380.15,387.15
469,86.24,381.75,380.15,387.15
470,86.25,381.75,380.25,387.25
471,86.22,381.75,380.25,387.35
472,86.13,381.75,380.25,387.35
473,86.06,381.85,380.25,387.45
474,86.07,381.85,380.25,387.55
475,86.07,381.85,380.25,387.55
476,86.04,381.85,380.35,387.65
477,85.92,381.95,380.35,387.65
478,85.92,381.95,380.35,387.75
479,86.00,381.95,380.35,387.75
480,85.98,382.05,380.45,387.85
481,85.87,382.05,380.45,387.85
482,85.77,382.05,380.45,387.95
483,85.69,382.05,380.45,387.95
484,85.72,382.05,380.45,388.05
485,85.67,382.15,380.55,388.05
486,85.59,382.15,380.55,388.15
487,85.59,382.15,380.55,388.15
488,85.62,382.25,380.55,388.25
489,85.63,382.25,380.65,388.35
490,85.63,382.25,380.65,388.35
491,85.54,382.25,380.65,388.45
492,85.33,382.35,380.75,388.55
493,85.29,382.35,380.75,388.55
494,85.25,382.35,380.75,388.65
495,85.19,382.35,380.75,388.65
496,85.20,382.45,380.75,388.75
497,85.26,382.45,380.85,388.85
498,85.27,382.45,380.85,388.85
499,85.23,382.55,380.85,388.95
500,85.12,382.55,380.85,389.05
501,85.10,382.55,380.85,389.15
502,85.22,382.55,380.85,389.15
503,85.26,382.55,380.95,389.25
504,85.20,382.65,380.95,389.35
505,85.09,382.65,380.95,389.35
506,84.92,382.65,380.95,389.45
507,84.80,382.75,381.05,389.45
508,84.86,382.75,381.05,389.55
509,84.90,382.75,381.05,389.65
510,84.84,382.85,381.05,389.75
511,84.71,382.85,381.05,389.75
512,84.67,382.85,381.15,389.85
513,84.65,382.95,381.15,389.95
514,84.67,382.95,381.15,389.95
515,84.63,382.95,381.25,390.05
516,84.57,383.05,381.25,390.15
517,84.48,383.05,381.25,390.25
518,84.53,383.05,381.25,390.35
519,84.53,383.15,381.35,390.35
520,84.43,383.15,381.35,390.45
521,84.35,383.25,381.45,390.55
522,84.32,383.25,381.45,390.65
523,84.29,383.25,381.45,390.75
524,84.29,383.35,381.45,390.75
525,84.23,383.35,381.55,390.95
526,84.16,383.35,381.55,390.95
527,84.17,383.45,381.55,391.05
528,84.19,383.45,381.65,391.15
529,84.19,383.45,381.65,391.15
530,84.14,383.45,381.65,391.25
531,84.04,383.55,381.75,391.35
532,83.97,383.55,381.75,391.45
533,83.92,383.65,381.75,391.55
534,83.91,383.65,381.75,391.65
535,83.88,383.65,381.75,391.75
536,83.89,383.75,381.85,391.75
537,83.84,383.75,381.85,391.95
538,83.81,383.85,381.85,391.95
539,83.80,383.85,381.95,392.05
540,83.70,383.95,381.95,392.15
541,83.64,383.95,381.95,392.25
542,83.55,383.95,382.05,392.35
543,83.54,384.05,382.05,392.45
544,83.54,384.05,382.05,392.55
545,83.51,384.15,382.15,392.65
546,83.46,384.15,382.15,392.75
547,83.45,384.15,382.15,392.85
548,83.48,384.25,382.25,392.95
549,83.49,384.25,382.25,393.05
550,83.40,384.35,382.25,393.15
551,83.30,384.35,382.35,393.25
552,83.22,384.45,382.35,393.35
553,83.23,384.45,382.35,393.45
554,83.24,384.45,382.45,393.55
555,83.20,384.55,382.45,393.65
556,83.16,384.55,382.45,393.75
557,83.18,384.65,382.55,393.85
558,83.04,384.65,382.55,394.05
559,82.96,384.75,382.55,394.05
560,83.00,384.75,382.65,394.25
561,83.09,384.85,382.65,394.35
562,82.90,384.85,382.65,394.45
563,82.78,384.95,382.75,394.55
564,82.77,384.95,382.75,394.75
565,82.83,384.95,382.75,394.75
566,82.81,385.05,382.75,394.95
567,82.76,385.15,382.85,395.05
568,82.81,385.15,382.85,395.15
569,82.80,385.25,382.95,395.35
570,82.71,385.25,382.95,395.45
571,82.65,385.25,382.95,395.55
572,82.59,385.35,383.05,395.65
573,82.61,385.45,383.15,395.85
574,82.62,385.45,383.15,395.85
575,82.63,385.55,383.25,396.05
576,82.54,385.65,383.25,396.25
577,82.45,385.65,383.25,396.35
578,82.35,385.75,383.35,396.45
579,82.41,385.85,383.35,396.65
580,82.45,385.85,383.45,396.75
581,82.34,385.95,383.45,396.85
582,82.24,385.95,383.45,397.05
583,82.22,386.05,383.55,397.15
584,82.15,386.05,383.55,397.25
585,82.16,386.15,383.65,397.45
586,82.14,386.15,383.65,397.55
587,82.08,386.25,383.75,397.75
588,82.13,386.35,383.75,397.95
589,82.05,386.35,383.75,397.95
590,82.01,386.45,383.85,398.15
591,82.02,386.55,383.85,398.35
592,81.97,386.55,383.95,398.35
593,81.85,386.65,384.05,398.55
594,81.63,386.75,384.05,398.75
595,81.57,386.75,384.05,398.85
596,81.77,386.85,384.15,399.05
597,81.81,386.95,384.25,399.25
598,81.69,386.95,384.25,399.35
599,81.65,387.05,384.35,399.55
600,81.58,387.15,384.35,399.75
601,81.76,387.15,384.35,399.75
602,81.80,387.25,384.45,399.95
603,81.53,387.35,384.45,400.15
604,81.36,387.35,384.55,400.25
605,81.50,387.45,384.65,400.45
606,81.58,387.55,384.65,400.65
607,81.37,387.65,384.65,400.75
608,81.32,387.75,384.75,400.95
609,81.38,387.75,384.85,401.15
610,81.34,387.85,384.85,401.25
611,81.25,387.95,384.95,401.45
612,81.16,388.05,384.95,401.65
613,81.24,388.05,385.05,401.75
614,81.26,388.15,385.05,402.05
615,81.09,388.25,385.15,402.25
616,81.05,388.35,385.15,402.35
617,81.16,388.45,385.25,402.55
618,81.07,388.55,385.35,402.75
619,80.94,388.55,385.35,402.85
620,80.97,388.65,385.45,403.15
621,81.03,388.75,385.55,403.35
622,80.99,388.85,385.55,403.45
623,80.94,388.95,385.65,403.65
624,80.82,389.05,385.75,403.95
625,80.78,389.05,385.75,404.05
626,80.81,389.15,385.85,404.25
627,80.82,389.25,385.85,404.55
628,80.75,389.35,385.95,404.65
629,80.69,389.45,386.05,404.85
630,80.65,389.55,386.05,405.15
631,80.60,389.65,386.15,405.25
632,80.66,389.75,386.25,405.45
633,80.65,389.85,386.35,405.75
634,80.56,389.95,386.35,405.85
635,80.43,390.05,386.45,406.15
636,80.41,390.15,386.55,406.35
637,80.40,390.25,386.55,406.45
638,80.36,390.35,386.65,406.75
639,80.32,390.45,386.75,407.05
640,80.28,390.55,386.75,407.15
641,80.24,390.65,386.85,407.45
642,80.32,390.75,386.95,407.65
643,80.31,390.85,386.95,407.85
644,80.26,390.95,387.15,408.05
645,80.13,391.15,387.15,408.35
646,80.08,391.15,387.25,408.45
647,80.09,391.25,387.35,408.75
648,80.15,391.45,387.45,409.05
649,80.09,391.45,387.55,409.15
650,80.01,391.65,387.65,409.45
651,79.96,391.75,387.65,409.75
652,79.99,391.85,387.75,409.85
653,80.00,391.95,387.85,410.15
654,79.91,392.05,387.95,410.45
655,79.88,392.15,387.95,410.55
656,79.87,392.35,388.15,410.85
657,79.87,392.45,388.25,411.15
658,79.78,392.55,388.25,411.35
659,79.68,392.65,388.45,411.55
660,79.64,392.85,388.55,411.95
661,79.67,392.85,388.55,412.05
662,79.63,393.05,388.65,412.35
663,79.58,393.15,388.75,412.65
664,79.57,393.25,388.85,412.75
665,79.57,393.45,388.95,413.05
666,79.54,393.65,389.15,413.35
667,79.53,393.65,389.15,413.55
668,79.42,393.85,389.35,413.85
669,79.42,393.95,389.45,414.15
670,79.38,394.05,389.45,414.35
671,79.36,394.25,389.65,414.65
672,79.32,394.45,389.75,414.95
673,79.26,394.45,389.85,415.05
674,79.24,394.65,389.95,415.45
675,79.21,394.85,390.15,415.75
676,79.11,394.85,390.15,415.95
677,79.15,395.05,390.35,416.25
678,79.14,395.25,390.45,416.55
679,79.03,395.35,390.45,416.65
680,79.04,395.45,390.65,417.05
681,79.03,395.65,390.75,417.35
682,78.98,395.75,390.85,417.45
683,78.89,395.95,391.05,417.85
684,78.95,396.05,391.15,418.15
685,78.92,396.25,391.25,418.35
686,78.93,396.35,391.35,418.65
687,78.84,396.55,391.55,418.95
688,78.67,396.65,391.65,419.15
689,78.70,396.85,391.75,419.45
690,78.76,397.05,391.95,419.85
691,78.73,397.15,392.05,419.95
692,78.73,397.35,392.15,420.35
693,78.62,397.55,392.35,420.65
694,78.55,397.65,392.35,420.85
695,78.46,397.85,392.55,421.15
696,78.47,398.05,392.75,421.55
697,78.60,398.05,392.85,421.75
698,78.52,398.35,392.95,422.05
699,78.47,398.55,393.15,422.45
700,78.41,398.55,393.25,422.65
701,78.39,398.85,393.45,422.95
702,78.42,399.05,393.55,423.35
703,78.32,399.15,393.65,423.55
704,78.23,399.35,393.85,423.95
705,78.23,399.55,394.05,424.25
706,78.26,399.65,394.15,424.45
707,78.14,399.85,394.35,424.85
708,78.09,400.05,394.55,425.25
709,78.03,400.25,394.55,425.45
710,78.10,400.45,394.85,425.85
711,78.12,400.65,394.95,426.15
712,77.96,400.75,395.05,426.35
713,77.87,400.95,395.25,426.75
714,77.99,401.25,395.45,427.05
715,77.98,401.35,395.55,427.35
716,77.86,401.55,395.65,427.65
717,77.83,401.75,395.95,428.05
718,77.82,401.85,395.95,428.25
719,77.83,402.15,396.25,428.65
720,77.77,402.35,396.45,429.05
721,77.75,402.45,396.55,429.25
722,77.71,402.75,396.75,429.65
723,77.64,403.05,396.95,430.05
724,77.59,403.15,397.05,430.25
725,77.64,403.35,397.25,430.65
726,77.59,403.65,397.45,431.05
727,77.49,403.75,397.55,431.25
728,77.52,404.05,397.85,431.65
729,77.51,404.25,398.05,432.05
730,77.39,404.35,398.15,432.25
731,77.41,404.65,398.35,432.65
732,77.49,404.95,398.55,433.05
733,77.38,405.05,398.65,433.25
734,77.27,405.25,398.85,433.55
735,77.24,405.55,399.15,433.95
736,77.30,405.65,399.25,434.15
737,77.23,405.95,399.45,434.55
738,77.18,406.15,399.75,434.95
739,77.24,406.35,399.85,435.15
740,77.19,406.65,400.05,435.55
741,77.08,406.85,400.25,435.95
742,77.00,407.05,400.45,436.15
743,77.01,407.35,400.65,436.55
744,77.01,407.55,400.95,436.95
745,76.98,407.75,401.05,437.15
746,76.88,408.05,401.25,437.55
747,76.83,408.25,401.45,437.95
748,76.85,408.45,401.65,438.15
749,76.86,408.75,401.85,438.55
750,76.86,409.05,402.15,438.95
751,76.82,409.15,402.25,439.15
752,76.76,409.45,402.45,439.45
753,76.67,409.75,402.75,439.85
754,76.64,409.95,402.85,440.05
755,76.68,410.15,403.15,440.45
756,76.78,410.45,403.35,440.85
757,76.62,410.55,403.55,441.05
758,76.57,410.95,403.75,441.45
759,76.56,411.25,404.05,441.85
760,76.46,411.35,404.15,441.95
761,76.47,411.65,404.45,442.35
762,76.41,411.95,404.75,442.75
763,76.37,412.05,404.85,442.95
764,76.37,412.35,405.15,443.35
765,76.24,412.65,405.45,443.75
766,76.28,412.85,405.55,443.95
767,76.25,413.15,405.85,444.35
768,76.20,413.45,406.05,444.75
769,76.21,413.65,406.25,444.95
770,76.18,413.95,406.55,445.35
771,76.14,414.25,406.75,445.75
772,76.10,414.35,406.95,445.95
