Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
205,303.1595,4.9127,-0.0033
206,303.1593,4.912,-0.0033
207,303.1585,4.9117,-0.0033
208,303.158,4.9121,-0.0033
209,303.1578,4.9128,-0.0032
210,303.157,4.9116,-0.003
211,303.1595,4.9116,-0.0031
212,303.1573,4.9109,-0.0031
213,303.1555,4.9104,-0.0031
214,303.155,4.9107,-0.0031
215,303.1553,4.9116,-0.0031
216,303.157,4.9116,-0.0031
217,303.1578,4.9116,-0.0031
218,303.156,4.9123,-0.0031
219,303.155,4.9121,-0.0032
220,303.1547,4.9116,-0.0031
221,303.1542,4.9118,-0.003
222,303.155,4.9129,-0.003
223,303.1558,4.9118,-0.0031
224,303.154,4.9116,-0.0031
225,303.1515,4.9119,-0.0031
226,303.1513,4.912,-0.0032
227,303.1537,4.9116,-0.0032
228,303.152,4.9116,-0.0031
229,303.152,4.9108,-0.0032
230,303.1513,4.9108,-0.0032
231,303.151,4.9113,-0.0032
232,303.1517,4.9115,-0.0032
233,303.1528,4.9113,-0.0031
234,303.152,4.9116,-0.0032
235,303.1537,4.9116,-0.0031
236,303.1533,4.9118,-0.0031
237,303.151,4.9124,-0.0031
238,303.1497,4.9126,-0.0032
239,303.1512,4.9119,-0.0032
240,303.152,4.9116,-0.0032
241,303.1487,4.9116,-0.0031
242,303.15,4.9114,-0.0032
243,303.149,4.9114,-0.0033
244,303.1483,4.9116,-0.0034
245,303.151,4.9116,-0.0035
246,303.151,4.9116,-0.0033
247,303.1485,4.9105,-0.0032
248,303.148,4.9109,-0.0032
249,303.149,4.9107,-0.0031
250,303.15,4.9102,-0.0031
251,303.1497,4.9101,-0.0031
252,303.148,4.9096,-0.0033
253,303.1463,4.909,-0.0034
254,303.1473,4.9089,-0.0035
255,303.1465,4.9096,-0.0034
256,303.1463,4.9099,-0.0033
257,303.1487,4.9094,-0.0033
258,303.147,4.9103,-0.0033
259,303.1453,4.9103,-0.0033
260,303.145,4.9103,-0.0034
261,303.1455,4.9096,-0.0034
262,303.1453,4.9092,-0.0033
263,303.1445,4.91,-0.0033
264,303.147,4.9103,-0.0035
265,303.1478,4.9103,-0.0034
266,303.146,4.9103,-0.0034
267,303.145,4.9103,-0.0034
268,303.1453,4.9103,-0.0034
269,303.1462,4.9103,-0.0034
270,303.147,4.9103,-0.0033
271,303.1462,4.9103,-0.0034
272,303.146,4.9103,-0.0034
273,303.1465,4.9096,-0.0033
274,303.1463,4.9094,-0.0033
275,303.1452,4.9103,-0.0034
276,303.146,4.9103,-0.0033
277,303.1468,4.9103,-0.0034
278,303.1463,4.9098,-0.0034
279,303.147,4.9099,-0.0034
280,303.148,4.91,-0.0033
281,303.1483,4.9095,-0.0032
282,303.15,4.9092,-0.0032
283,303.1467,4.9101,-0.0033
284,303.1473,4.9103,-0.0034
285,303.1475,4.9099,-0.0034
286,303.148,4.9098,-0.0034
287,303.1493,4.9103,-0.0034
288,303.146,4.9103,-0.0032
289,303.1452,4.9103,-0.0032
290,303.147,4.9094,-0.0031
291,303.147,4.9089,-0.003
292,303.1457,4.9086,-0.0031
293,303.1453,4.9078,-0.0033
294,303.147,4.9076,-0.0034
295,303.147,4.9078,-0.0034
296,303.1477,4.9077,-0.0034
297,303.147,4.9076,-0.0033
298,303.1467,4.9076,-0.0032
299,303.1467,4.908,-0.0035
300,303.148,4.9089,-0.0035
301,303.1477,4.9089,-0.0034
302,303.1463,4.9089,-0.0031
303,303.148,4.9082,-0.0032
304,303.1467,4.9089,-0.0033
305,303.1493,4.9089,-0.0033
306,303.151,4.9089,-0.0032
307,303.1497,4.9089,-0.0032
308,303.1523,4.9092,-0.0032
309,303.153,4.9087,-0.0033
310,303.1553,4.9083,-0.0035
311,303.1603,4.9087,-0.0039
312,303.165,4.9087,-0.0042
313,303.1687,4.9087,-0.0045
314,303.175,4.9089,-0.0051
315,303.181,4.909,-0.0058
316,303.19,4.9092,-0.0058
317,303.199,4.9093,-0.0064
318,303.214,4.9094,-0.0071
319,303.2263,4.9095,-0.0081
320,303.2417,4.9094,-0.0086
321,303.26,4.9092,-0.0094
322,303.278,4.9097,-0.011
323,303.3017,4.91,-0.0119
324,303.325,4.91,-0.0132
325,303.353,4.9097,-0.0143
326,303.381,4.9089,-0.0157
327,303.416,4.9087,-0.0175
328,303.451,4.9076,-0.0191
329,303.489,4.907,-0.0208
330,303.531,4.9069,-0.0226
331,303.5747,4.9071,-0.0251
332,303.6247,4.9082,-0.027
333,303.676,4.9095,-0.0292
334,303.732,4.9099,-0.0315
335,303.792,4.9103,-0.0342
336,303.853,4.9104,-0.037
337,303.923,4.9098,-0.0397
338,303.9937,4.9091,-0.0427
339,304.073,4.9087,-0.0459
340,304.1533,4.9084,-0.049
341,304.2377,4.9082,-0.0522
342,304.326,4.9086,-0.0557
343,304.4213,4.9087,-0.0592
344,304.5213,4.9092,-0.0629
345,304.624,4.9092,-0.0668
346,304.734,4.9092,-0.0709
347,304.8503,4.9092,-0.0751
348,304.97,4.9094,-0.0796
349,305.095,4.9096,-0.0838
350,305.2237,4.9094,-0.0882
351,305.359,4.9099,-0.0931
352,305.501,4.9104,-0.0982
353,305.6493,4.9104,-0.103
354,305.801,4.9103,-0.1074
355,305.9617,4.9097,-0.1124
356,306.1233,4.9086,-0.1177
357,306.297,4.9084,-0.1234
358,306.4713,4.9082,-0.1285
359,306.657,4.9087,-0.1338
360,306.844,4.9095,-0.1394
361,307.0417,4.9099,-0.1452
362,307.244,4.91,-0.1508
363,307.449,4.9099,-0.1566
364,307.6643,4.9097,-0.1626
365,307.8877,4.9101,-0.1685
366,308.112,4.91,-0.1745
367,308.3443,4.9099,-0.1811
368,308.5867,4.9095,-0.1872
369,308.83,4.9091,-0.1937
370,309.0833,4.9094,-0.1998
371,309.343,4.9097,-0.2063
372,309.607,4.9101,-0.2129
373,309.876,4.91,-0.2195
374,310.1537,4.9095,-0.2259
375,310.436,4.9087,-0.2327
376,310.7297,4.9082,-0.2387
377,311.027,4.9083,-0.2455
378,311.329,4.9086,-0.2524
379,311.636,4.9087,-0.2592
380,311.9517,4.9081,-0.2659
381,312.274,4.9073,-0.2729
382,312.5993,4.9067,-0.2797
383,312.934,4.9069,-0.2866
384,313.273,4.9073,-0.2934
385,313.6167,4.9079,-0.3004
386,313.968,4.9081,-0.3075
387,314.324,4.9082,-0.3144
388,314.6873,4.9085,-0.3212
389,315.0543,4.9086,-0.3283
390,315.428,4.9086,-0.335
391,315.8057,4.9087,-0.3419
392,316.1897,4.9091,-0.3487
393,316.576,4.9092,-0.3557
394,316.9743,4.9092,-0.3625
395,317.372,4.9092,-0.3692
396,317.774,4.9092,-0.3759
397,318.1847,4.9095,-0.3826
398,318.5983,4.9093,-0.3897
399,319.017,4.9089,-0.3964
400,319.44,4.9084,-0.4031
401,319.8653,4.9084,-0.4095
402,320.3,4.9086,-0.4162
403,320.735,4.9086,-0.4228
404,321.1723,4.9087,-0.4293
405,321.619,4.9091,-0.4356
406,322.067,4.9094,-0.4415
407,322.5183,4.9089,-0.448
408,322.973,4.9084,-0.4542
409,323.435,4.9082,-0.4601
410,323.8963,4.9089,-0.4659
411,324.364,4.9084,-0.4719
412,324.8317,4.9084,-0.4778
413,325.3057,4.9079,-0.4837
414,325.778,4.9076,-0.4893
415,326.258,4.9079,-0.4949
416,326.7413,4.9076,-0.5001
417,327.225,4.9075,-0.5061
418,327.71,4.9075,-0.5105
419,328.2,4.9079,-0.5159
420,328.691,4.9082,-0.5208
421,329.185,4.9083,-0.5258
422,329.6793,4.9083,-0.5304
423,330.176,4.9081,-0.5353
424,330.68,4.9082,-0.5394
425,331.18,4.9083,-0.5442
426,331.682,4.9081,-0.5485
427,332.188,4.9078,-0.5529
428,332.6937,4.9074,-0.5572
429,333.205,4.9075,-0.561
430,333.712,4.9071,-0.5648
431,334.224,4.9079,-0.5686
432,334.736,4.9077,-0.572
433,335.2453,4.9078,-0.576
434,335.7583,4.9082,-0.5797
435,336.272,4.9092,-0.5828
436,336.7873,4.9089,-0.5859
437,337.3017,4.9084,-0.5889
438,337.817,4.9073,-0.592
439,338.3333,4.9067,-0.5948
440,338.8517,4.9062,-0.5973
441,339.367,4.906,-0.5999
442,339.885,4.9057,-0.6024
443,340.402,4.9053,-0.605
444,340.919,4.907,-0.608
445,341.4373,4.9066,-0.6099
446,341.9537,4.9072,-0.6119
447,342.468,4.9072,-0.6136
448,342.986,4.9065,-0.616
449,343.5017,4.9061,-0.6179
450,344.018,4.9067,-0.6198
451,344.5297,4.905,-0.6214
452,345.0437,4.9055,-0.6232
453,345.557,4.9059,-0.6246
454,346.0693,4.905,-0.6261
455,346.581,4.9052,-0.6277
456,347.091,4.9044,-0.6287
457,347.603,4.9041,-0.6299
458,348.111,4.9039,-0.6313
459,348.616,4.9034,-0.6321
460,349.1223,4.9043,-0.6334
461,349.63,4.9038,-0.6346
462,350.132,4.9043,-0.6356
463,350.6337,4.9043,-0.6365
464,351.1367,4.9029,-0.6371
465,351.637,4.9028,-0.6378
466,352.1357,4.9033,-0.6385
467,352.6317,4.9026,-0.6392
468,353.127,4.9026,-0.6394
469,353.6193,4.9026,-0.6397
470,354.112,4.9019,-0.6403
471,354.6,4.9016,-0.6405
472,355.088,4.9013,-0.6406
473,355.5757,4.9013,-0.6406
474,356.062,4.9013,-0.6404
475,356.544,4.9013,-0.6404
476,357.0237,4.9009,-0.6401
477,357.504,4.9003,-0.6395
478,357.981,4.9003,-0.6394
479,358.4577,4.9003,-0.639
480,358.929,4.9003,-0.6381
481,359.403,4.9003,-0.6375
482,359.8713,4.9003,-0.6367
483,360.341,4.8993,-0.6358
484,360.8063,4.899,-0.6347
485,361.2697,4.899,-0.6333
486,361.732,4.899,-0.632
487,362.1913,4.8988,-0.6307
488,362.6497,4.8989,-0.6292
489,363.105,4.899,-0.6277
490,363.559,4.8974,-0.6258
491,364.0077,4.8974,-0.6242
492,364.457,4.8964,-0.6222
493,364.9033,4.8961,-0.6201
494,365.35,4.8972,-0.618
495,365.791,4.8974,-0.6159
496,366.2303,4.8961,-0.6136
497,366.6697,4.8968,-0.6112
498,367.108,4.897,-0.6085
499,367.5393,4.8959,-0.6057
500,367.973,4.8968,-0.6034
501,368.402,4.8958,-0.6002
502,368.8317,4.8958,-0.5971
503,369.2567,4.8945,-0.594
504,369.683,4.8947,-0.591
505,370.1023,4.8959,-0.5878
506,370.5203,4.8947,-0.5844
507,370.939,4.8949,-0.5813
508,371.355,4.895,-0.5779
509,371.7673,4.8944,-0.5744
510,372.179,4.8929,-0.5707
511,372.5887,4.8943,-0.5672
512,372.9953,4.893,-0.5634
513,373.4,4.8929,-0.5599
514,373.8037,4.8942,-0.5561
515,374.2073,4.8928,-0.5521
516,374.606,4.8935,-0.5482
517,375.0017,4.8926,-0.5443
518,375.399,4.8924,-0.5403
519,375.793,4.8926,-0.5363
520,376.1847,4.8926,-0.5324
521,376.5713,4.8926,-0.5283
522,376.962,4.8925,-0.5242
523,377.349,4.8925,-0.5201
524,377.7337,4.8915,-0.5157
525,378.114,4.8912,-0.5119
526,378.4967,4.8921,-0.508
527,378.8767,4.8909,-0.5035
528,379.255,4.8922,-0.4994
529,379.6303,4.891,-0.4954
530,380.0053,4.8907,-0.4914
531,380.379,4.8901,-0.4872
532,380.751,4.8905,-0.4832
533,381.1227,4.8901,-0.4793
534,381.49,4.8906,-0.4752
535,381.8563,4.8899,-0.471
536,382.2213,4.8889,-0.4671
537,382.583,4.8899,-0.4631
538,382.9497,4.8889,-0.4591
539,383.311,4.8893,-0.4554
540,383.67,4.8901,-0.4515
541,384.0273,4.8892,-0.4479
542,384.3867,4.8905,-0.4441
543,384.743,4.8895,-0.4405
544,385.0983,4.8891,-0.4368
545,385.4513,4.8896,-0.4334
546,385.802,4.8895,-0.4299
547,386.153,4.8891,-0.4265
548,386.505,4.8886,-0.4233
549,386.855,4.8889,-0.4196
550,387.2003,4.8887,-0.4165
551,387.547,4.8875,-0.4136
552,387.897,4.8875,-0.4108
553,388.2397,4.8874,-0.4075
554,388.585,4.8874,-0.4047
555,388.927,4.8875,-0.402
556,389.27,4.8875,-0.3992
557,389.61,4.8873,-0.3958
558,389.952,4.8875,-0.3931
559,390.2893,4.8875,-0.3906
560,390.628,4.8875,-0.388
561,390.965,4.8879,-0.3856
562,391.303,4.888,-0.3832
563,391.6407,4.8876,-0.3806
564,391.975,4.8876,-0.3781
565,392.3107,4.8873,-0.3758
566,392.6443,4.8873,-0.3738
567,392.98,4.8876,-0.3719
568,393.3107,4.8876,-0.3693
569,393.6437,4.8876,-0.3672
570,393.977,4.8876,-0.365
571,394.3063,4.8876,-0.3631
572,394.6393,4.887,-0.3611
573,394.969,4.8862,-0.3594
574,395.2987,4.8862,-0.3577
575,395.629,4.8867,-0.3558
576,395.957,4.8876,-0.3538
577,396.286,4.8864,-0.3523
578,396.614,4.8862,-0.3505
579,396.942,4.8862,-0.3489
580,397.269,4.8862,-0.3475
581,397.596,4.8862,-0.3458
582,397.92,4.8862,-0.3442
583,398.248,4.8862,-0.3431
584,398.5747,4.8872,-0.3418
585,398.899,4.8872,-0.3402
586,399.227,4.8871,-0.339
587,399.5523,4.8859,-0.3379
588,399.877,4.8859,-0.3368
589,400.201,4.8859,-0.3355
590,400.5283,4.8859,-0.3344
591,400.851,4.8859,-0.3336
592,401.1753,4.8859,-0.3325
593,401.501,4.8862,-0.3316
594,401.825,4.8862,-0.3306
595,402.151,4.8862,-0.3297
596,402.4737,4.8862,-0.3288
597,402.8,4.8862,-0.3282
598,403.1237,4.8862,-0.327
599,403.448,4.8862,-0.3263
600,403.771,4.8862,-0.3259
601,404.0963,4.8862,-0.3252
602,404.4187,4.8849,-0.3244
603,404.744,4.8842,-0.3234
604,405.07,4.8842,-0.323
605,405.3923,4.8842,-0.3223
606,405.719,4.8842,-0.3218
607,406.043,4.8842,-0.3216
608,406.3683,4.8842,-0.321
609,406.692,4.8842,-0.3203
610,407.0173,4.8842,-0.3198
611,407.342,4.8842,-0.3192
612,407.668,4.8832,-0.319
613,407.9933,4.8838,-0.3186
614,408.3173,4.8842,-0.318
615,408.643,4.8842,-0.3176
616,408.9683,4.8842,-0.3175
617,409.2953,4.8842,-0.3172
618,409.619,4.8839,-0.3163
619,409.948,4.8829,-0.3165
620,410.2743,4.8829,-0.3163
621,410.599,4.8842,-0.3163
622,410.9267,4.8842,-0.3159
623,411.2533,4.8842,-0.3154
624,411.581,4.8842,-0.3151
625,411.908,4.8842,-0.3149
626,412.2367,4.8842,-0.3148
627,412.563,4.8839,-0.3144
628,412.8927,4.8842,-0.314
629,413.2203,4.8842,-0.3138
630,413.549,4.8842,-0.3135
631,413.8783,4.8842,-0.3132
632,414.2077,4.8842,-0.3131
633,414.536,4.8842,-0.3128
634,414.867,4.8842,-0.3127
635,415.197,4.8834,-0.3124
636,415.527,4.8829,-0.3122
637,415.8563,4.883,-0.3126
638,416.1867,4.8842,-0.3125
639,416.518,4.8842,-0.3123
640,416.847,4.8842,-0.3122
641,417.1787,4.8842,-0.3124
642,417.513,4.8835,-0.3131
643,417.844,4.8829,-0.3127
644,418.1753,4.8829,-0.3131
645,418.508,4.8829,-0.3136
646,418.8403,4.8829,-0.3131
647,419.1723,4.8833,-0.3131
648,419.506,4.8829,-0.3132
649,419.8403,4.8829,-0.3132
650,420.1733,4.8826,-0.3132
651,420.506,4.8815,-0.3137
652,420.84,4.8815,-0.3138
653,421.1753,4.8815,-0.314
654,421.507,4.8815,-0.3142
655,421.843,4.8804,-0.3138
656,422.1773,4.8802,-0.3144
657,422.512,4.8802,-0.3147
658,422.8483,4.8808,-0.3148
659,423.1837,4.8812,-0.3155
660,423.519,4.8802,-0.3156
661,423.856,4.8802,-0.3158
662,424.191,4.8802,-0.316
663,424.527,4.8795,-0.3165
664,424.863,4.8802,-0.317
665,425.2007,4.8802,-0.317
666,425.54,4.8802,-0.3175
667,425.873,4.8801,-0.3176
668,426.21,4.8788,-0.318
669,426.547,4.8788,-0.3188
670,426.8873,4.8788,-0.319
671,427.2233,4.8788,-0.3192
672,427.561,4.8788,-0.3196
673,427.901,4.8788,-0.3199
674,428.2373,4.8777,-0.3202
675,428.575,4.8775,-0.3204
676,428.9143,4.8781,-0.321
677,429.253,4.8786,-0.3213
678,429.59,4.8775,-0.3216
679,429.9303,4.8775,-0.322
680,430.269,4.8775,-0.3216
681,430.608,4.8775,-0.3219
682,430.9453,4.8775,-0.3223
683,431.2857,4.8767,-0.3225
684,431.624,4.8761,-0.3225
685,431.9657,4.8761,-0.3225
686,432.3033,4.8774,-0.3227
687,432.644,4.8775,-0.3231
688,432.983,4.8775,-0.3234
689,433.321,4.8775,-0.3237
690,433.661,4.8772,-0.3238
691,434.0013,4.8762,-0.3241
692,434.3403,4.8762,-0.3245
693,434.682,4.8762,-0.3248
694,435.0223,4.8762,-0.325
695,435.3603,4.8762,-0.3251
696,435.701,4.8752,-0.3251
697,436.0393,4.8748,-0.3253
698,436.3787,4.8748,-0.3256
699,436.719,4.8748,-0.3255
700,437.0587,4.8748,-0.3261
701,437.3987,4.8748,-0.3261
702,437.739,4.8735,-0.3261
703,438.079,4.8748,-0.3262
704,438.4203,4.8748,-0.3261
705,438.759,4.8748,-0.3259
706,439.0977,4.8748,-0.3262
707,439.4383,4.8748,-0.3266
708,439.779,4.8748,-0.3271
709,440.117,4.8746,-0.327
710,440.4547,4.8724,-0.3268
711,440.799,4.8721,-0.3268
712,441.136,4.8721,-0.3268
713,441.4783,4.8717,-0.327
714,441.818,4.8708,-0.3267
715,442.156,4.8708,-0.3267
716,442.4953,4.8708,-0.3272
717,442.835,4.8708,-0.3271
718,443.174,4.8708,-0.3268
719,443.5123,4.8708,-0.3265
720,443.849,4.8708,-0.3266
721,444.1877,4.8708,-0.3264
722,444.529,4.8708,-0.3264
723,444.867,4.8708,-0.3266
724,445.205,4.8694,-0.3261
725,445.5423,4.8694,-0.3265
726,445.881,4.8694,-0.3263
727,446.2187,4.8694,-0.326
728,446.5593,4.8694,-0.3256
729,446.898,4.8694,-0.3253
730,447.2333,4.8694,-0.3251
731,447.574,4.8691,-0.3251
732,447.911,4.8691,-0.325
733,448.246,4.8678,-0.3247
734,448.584,4.8669,-0.3242
735,448.922,4.8668,-0.3241
736,449.2583,4.8668,-0.3238
737,449.5963,4.8668,-0.3237
738,449.931,4.8668,-0.3233
739,450.2677,4.8668,-0.3234
740,450.6047,4.8668,-0.3232
741,450.94,4.8668,-0.3231
742,451.2763,4.8668,-0.323
743,451.6143,4.8658,-0.3227
744,451.949,4.8658,-0.3222
745,452.2853,4.8646,-0.3219
746,452.62,4.8644,-0.3222
747,452.957,4.8644,-0.3218
748,453.2923,4.8641,-0.3215
749,453.6267,4.8641,-0.3214
750,453.963,4.8641,-0.3214
751,454.2987,4.8641,-0.3213
752,454.6337,4.8641,-0.3214
753,454.967,4.8627,-0.3216
754,455.3033,4.8614,-0.3214
755,455.637,4.8614,-0.3215
756,455.971,4.8614,-0.3214
757,456.3053,4.8614,-0.3219
758,456.6377,4.8614,-0.3222
759,456.975,4.8614,-0.3223
760,457.3063,4.8613,-0.3228
761,457.6413,4.86,-0.3233
762,457.976,4.86,-0.3239
763,458.31,4.8597,-0.3249
764,458.6423,4.8597,-0.3262
765,458.974,4.8597,-0.3274
766,459.3083,4.8584,-0.3286
767,459.6427,4.8584,-0.3298
768,459.975,4.8584,-0.33
769,460.308,4.8565,-0.33
770,460.641,4.856,-0.3291
771,460.971,4.856,-0.3285
772,461.3047,4.856,-0.3276
773,461.6367,4.8555,-0.3267
774,461.967,4.8547,-0.3257
775,462.3023,4.8547,-0.3247
776,462.631,4.8547,-0.3236
777,462.963,4.853,-0.3228
778,463.294,4.8519,-0.3224
779,463.6267,4.8519,-0.3212
780,463.959,4.8505,-0.3205
781,464.2893,4.8505,-0.32
782,464.6213,4.8505,-0.3191
783,464.954,4.8505,-0.3182
784,465.283,4.8497,-0.3175
785,465.6127,4.8492,-0.3168
786,465.945,4.8492,-0.3163
787,466.274,4.8492,-0.3154
788,466.6047,4.8492,-0.3149
789,466.936,4.8479,-0.3144
790,467.2643,4.8465,-0.3136
791,467.595,4.8463,-0.3127
792,467.925,4.8452,-0.3124
793,468.2547,4.8452,-0.3121
794,468.5857,4.8452,-0.3115
795,468.913,4.8442,-0.3111
796,469.2447,4.8438,-0.3108
797,469.5733,4.8436,-0.3099
798,469.901,4.8425,-0.3097
799,470.2327,4.8425,-0.3097
800,470.562,4.8416,-0.3094
801,470.89,4.8404,-0.3091
