Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,58.13,480.55,436.45,461.45
774,58.05,481.05,436.75,461.75
775,57.98,481.45,437.05,462.15
776,57.92,481.65,437.15,462.35
777,57.85,482.15,437.45,462.75
778,57.79,482.55,437.75,463.15
779,57.71,482.85,437.85,463.25
780,57.65,483.25,438.15,463.65
781,57.59,483.75,438.45,464.05
782,57.52,483.95,438.65,464.25
783,57.45,484.45,438.85,464.55
784,57.38,484.85,439.25,464.95
785,57.32,485.15,439.35,465.15
786,57.25,485.55,439.65,465.55
787,57.18,486.05,439.95,465.95
788,57.11,486.25,440.15,466.15
789,57.04,486.75,440.35,466.45
790,56.96,487.25,440.65,466.85
791,56.89,487.45,440.85,467.05
792,56.83,487.85,441.15,467.45
793,56.77,488.35,441.45,467.85
794,56.71,488.65,441.65,468.05
795,56.63,489.15,441.95,468.45
796,56.55,489.55,442.25,468.85
797,56.49,489.85,442.45,469.05
798,56.43,490.25,442.75,469.45
799,56.36,490.75,443.05,469.85
800,56.29,490.95,443.25,470.05
801,56.22,491.45,443.55,470.45
802,56.15,491.95,443.85,470.85
803,56.09,492.15,444.05,471.05
804,56.02,492.65,444.35,471.45
805,55.95,493.15,444.65,471.85
806,55.88,493.35,444.85,472.05
807,55.81,493.85,445.15,472.45
808,55.74,494.25,445.55,472.85
809,55.67,494.45,445.65,473.05
810,55.61,494.95,445.95,473.45
811,55.54,495.45,446.35,473.85
812,55.48,495.75,446.45,474.05
813,55.40,496.25,446.85,474.45
814,55.33,496.75,447.15,474.85
815,55.26,496.95,447.35,475.05
816,55.19,497.45,447.75,475.55
817,55.12,497.95,448.05,475.95
818,55.05,498.25,448.25,476.15
819,54.99,498.75,448.55,476.55
820,54.92,499.25,448.95,477.05
821,54.86,499.45,449.05,477.25
822,54.78,499.95,449.45,477.65
823,54.72,500.45,449.85,478.05
824,54.65,500.65,449.95,478.25
825,54.58,501.15,450.35,478.75
826,54.51,501.65,450.75,479.15
827,54.43,501.85,450.85,479.35
828,54.37,502.35,451.25,479.85
829,54.30,502.85,451.65,480.25
830,54.24,503.05,451.85,480.45
831,54.18,503.65,452.15,480.85
832,54.10,504.05,452.55,481.35
833,54.02,504.35,452.75,481.55
834,53.97,504.85,453.15,482.05
835,53.90,505.35,453.55,482.45
836,53.84,505.55,453.75,482.65
837,53.76,506.05,454.05,483.15
838,53.69,506.55,454.45,483.55
839,53.62,506.85,454.65,483.75
840,53.55,507.35,455.05,484.25
841,53.48,507.85,455.45,484.65
842,53.42,508.15,455.65,484.95
843,53.35,508.65,456.05,485.35
844,53.28,509.15,456.45,485.85
845,53.21,509.35,456.65,486.05
846,53.16,509.85,457.05,486.45
847,53.09,510.35,457.45,486.95
848,53.02,510.55,457.65,487.15
849,52.95,511.15,458.05,487.55
850,52.87,511.65,458.45,488.05
851,52.81,511.85,458.65,488.25
852,52.74,512.45,459.05,488.75
853,52.66,512.85,459.55,489.15
854,52.60,513.15,459.75,489.35
855,52.53,513.65,460.15,489.85
856,52.47,514.15,460.55,490.35
857,52.40,514.35,460.75,490.55
858,52.33,514.85,461.15,490.95
859,52.26,515.35,461.65,491.45
860,52.19,515.65,461.85,491.65
861,52.12,516.15,462.25,492.15
862,52.05,516.65,462.65,492.55
863,51.99,516.85,462.85,492.75
864,51.91,517.35,463.35,493.25
865,51.85,517.85,463.75,493.65
866,51.78,518.05,463.95,493.95
867,51.71,518.65,464.45,494.35
868,51.64,519.15,464.85,494.85
869,51.57,519.35,465.05,495.05
870,51.50,519.85,465.55,495.55
871,51.44,520.35,465.95,495.95
872,51.37,520.65,466.25,496.25
873,51.30,521.15,466.65,496.65
874,51.24,521.55,467.05,497.15
875,51.17,521.85,467.35,497.35
876,51.10,522.35,467.75,497.85
877,51.01,522.85,468.25,498.25
878,50.95,523.05,468.45,498.45
879,50.89,523.55,468.95,498.95
880,50.83,524.05,469.35,499.45
881,50.75,524.35,469.65,499.65
882,50.69,524.85,470.05,500.15
883,50.62,525.35,470.55,500.55
884,50.54,525.55,470.75,500.85
885,50.48,526.05,471.25,501.25
886,50.40,526.55,471.75,501.65
887,50.34,526.75,471.95,501.95
888,50.27,527.25,472.45,502.35
889,50.20,527.75,472.85,502.85
890,50.13,527.95,473.15,503.05
891,50.06,528.45,473.55,503.55
892,49.99,528.95,474.05,503.95
893,49.92,529.15,474.35,504.25
894,49.85,529.65,474.75,504.75
895,49.79,530.15,475.25,505.15
896,49.72,530.35,475.45,505.35
897,49.64,530.85,475.95,505.85
898,49.58,531.35,476.45,506.35
899,49.51,531.65,476.75,506.55
900,49.44,532.05,477.15,507.05
901,49.37,532.55,477.65,507.45
902,49.31,532.75,477.95,507.75
903,49.24,533.25,478.45,508.15
904,49.18,533.75,478.85,508.65
905,49.11,533.95,479.15,508.85
906,49.03,534.45,479.65,509.35
907,48.96,534.85,480.15,509.75
908,48.89,535.15,480.35,509.95
909,48.82,535.65,480.85,510.45
910,48.75,536.05,481.35,510.95
911,48.68,536.35,481.65,511.15
912,48.62,536.85,482.15,511.55
913,48.55,537.25,482.65,512.05
914,48.48,537.55,482.85,512.25
915,48.41,537.95,483.35,512.75
916,48.35,538.45,483.95,513.15
917,48.28,538.65,484.15,513.45
918,48.20,539.15,484.65,513.85
919,48.13,539.65,485.15,514.35
920,48.07,539.85,485.45,514.55
921,48.00,540.35,485.95,515.05
922,47.92,540.85,486.45,515.55
923,47.85,541.05,486.75,515.75
924,47.78,541.45,487.25,516.15
925,47.71,541.95,487.75,516.65
926,47.64,542.15,488.05,516.95
927,47.57,542.65,488.55,517.35
928,47.51,543.15,489.05,517.85
929,47.44,543.35,489.35,518.05
930,47.37,543.85,489.85,518.45
931,47.30,544.25,490.45,518.95
932,47.22,544.55,490.65,519.15
933,47.16,545.05,491.25,519.65
934,47.09,545.45,491.75,520.15
935,47.02,545.75,491.95,520.35
936,46.96,546.25,492.55,520.85
937,46.89,546.65,493.05,521.25
938,46.82,546.95,493.35,521.45
939,46.74,547.35,493.85,521.95
940,46.68,547.85,494.35,522.45
941,46.61,548.15,494.65,522.65
942,46.54,548.55,495.15,523.15
943,46.48,549.05,495.75,523.55
944,46.39,549.25,495.95,523.85
945,46.32,549.75,496.55,524.25
946,46.26,550.25,497.05,524.75
947,46.19,550.45,497.35,524.95
948,46.12,550.95,497.85,525.45
949,46.04,551.45,498.45,525.95
950,45.98,551.75,498.65,526.15
951,45.91,552.15,499.25,526.65
952,45.84,552.65,499.75,527.15
953,45.78,552.85,500.05,527.35
954,45.71,553.45,500.55,527.85
955,45.63,553.85,501.05,528.25
956,45.57,554.05,501.35,528.55
957,45.49,554.65,501.85,528.95
958,45.42,555.05,502.35,529.45
959,45.35,555.35,502.65,529.75
960,45.28,555.75,503.15,530.15
961,45.22,556.25,503.75,530.65
962,45.15,556.45,503.95,530.95
963,45.08,556.95,504.55,531.35
964,45.01,557.45,505.05,531.85
965,44.94,557.65,505.35,532.15
966,44.87,558.15,505.85,532.55
967,44.80,558.65,506.45,533.05
968,44.74,558.85,506.65,533.35
969,44.66,559.35,507.25,533.75
970,44.59,559.85,507.75,534.25
971,44.52,560.15,508.05,534.55
972,44.45,560.55,508.55,535.05
973,44.37,561.05,509.05,535.45
974,44.31,561.35,509.35,535.75
975,44.25,561.85,509.85,536.25
976,44.17,562.25,510.35,536.65
977,44.09,562.55,510.65,536.95
978,44.02,563.05,511.15,537.45
979,43.96,563.55,511.65,537.85
980,43.89,563.75,511.95,538.15
981,43.82,564.25,512.45,538.65
982,43.76,564.75,512.95,539.05
983,43.69,564.95,513.25,539.35
984,43.62,565.35,513.75,539.85
985,43.55,565.85,514.25,540.35
986,43.48,566.15,514.55,540.55
987,43.42,566.65,515.05,541.05
988,43.35,567.05,515.55,541.55
989,43.27,567.35,515.85,541.75
990,43.20,567.85,516.35,542.25
991,43.13,568.35,516.85,542.75
992,43.06,568.55,517.15,542.95
993,42.99,569.05,517.65,543.45
994,42.92,569.55,518.15,543.95
995,42.84,569.75,518.45,544.25
996,42.77,570.25,518.95,544.75
997,42.70,570.75,519.45,545.25
998,42.63,570.95,519.75,545.45
999,42.56,571.45,520.25,545.95
1000,42.50,571.95,520.75,546.45
1001,42.42,572.15,520.95,546.65
1002,42.35,572.65,521.45,547.25
1003,42.28,573.15,521.95,547.65
1004,42.21,573.35,522.25,547.95
1005,42.14,573.85,522.75,548.45
1006,42.07,574.35,523.25,548.95
1007,42.00,574.65,523.45,549.25
1008,41.93,575.15,523.95,549.65
1009,41.85,575.55,524.55,550.25
1010,41.78,575.85,524.75,550.45
1011,41.72,576.35,525.25,550.95
1012,41.65,576.85,525.75,551.55
1013,41.59,577.05,526.05,551.75
1014,41.52,577.55,526.55,552.25
1015,41.44,578.05,527.05,552.85
1016,41.37,578.35,527.35,553.05
1017,41.30,578.75,527.85,553.55
1018,41.23,579.35,528.35,554.05
1019,41.16,579.55,528.55,554.35
1020,41.09,580.05,529.05,554.85
1021,41.01,580.55,529.55,555.35
1022,40.94,580.85,529.85,555.65
1023,40.87,581.35,530.35,556.15
1024,40.80,581.85,530.85,556.65
1025,40.72,582.05,531.05,556.95
1026,40.65,582.55,531.55,557.45
1027,40.59,583.05,532.15,557.95
1028,40.52,583.35,532.35,558.25
1029,40.45,583.85,532.85,558.75
1030,40.38,584.35,533.35,559.35
1031,40.31,584.55,533.65,559.55
1032,40.24,585.15,534.15,560.15
1033,40.17,585.65,534.65,560.65
1034,40.09,585.85,534.95,560.85
1035,40.02,586.35,535.45,561.45
1036,39.95,586.85,535.95,561.95
1037,39.87,587.15,536.25,562.25
1038,39.81,587.55,536.75,562.75
1039,39.74,588.05,537.25,563.25
1040,39.66,588.35,537.55,563.55
1041,39.60,588.85,538.05,564.05
1042,39.52,589.35,538.65,564.55
1043,39.44,589.65,538.85,564.85
1044,39.38,590.15,539.45,565.35
1045,39.32,590.65,539.95,565.95
1046,39.25,590.85,540.25,566.15
1047,39.17,591.35,540.75,566.75
1048,39.10,591.85,541.25,567.25
1049,39.02,592.15,541.55,567.55
1050,38.95,592.65,542.05,568.05
1051,38.87,593.05,542.65,568.65
1052,38.81,593.35,542.85,568.85
1053,38.74,593.85,543.45,569.35
1054,38.67,594.35,543.95,569.95
1055,38.60,594.55,544.15,570.15
1056,38.53,595.05,544.75,570.75
1057,38.46,595.65,545.25,571.25
1058,38.39,595.85,545.55,571.55
1059,38.36,596.45,546.05,572.05
1060,38.30,596.95,546.55,572.55
1061,38.23,597.15,546.75,572.85
1062,38.16,597.65,547.25,573.35
1063,38.08,598.15,547.75,573.95
1064,38.01,598.35,547.95,574.25
1065,37.94,598.85,548.45,574.75
1066,37.87,599.35,548.85,575.35
1067,37.80,599.65,549.15,575.65
1068,37.74,600.05,549.65,576.15
1069,37.67,600.55,550.15,576.75
1070,37.60,600.85,550.35,576.95
1071,37.53,601.25,550.85,577.55
1072,37.46,601.75,551.35,578.15
1073,37.39,601.95,551.55,578.45
1074,37.32,602.55,552.05,578.95
1075,37.25,602.95,552.55,579.55
1076,37.19,603.25,552.75,579.85
1077,37.11,603.65,553.25,580.35
1078,37.04,604.15,553.75,580.95
1079,36.97,604.45,554.05,581.25
1080,36.87,604.95,554.55,581.85
1081,36.80,605.35,555.05,582.35
1082,36.74,605.65,555.25,582.65
1083,36.68,606.05,555.75,583.25
1084,36.60,606.55,556.25,583.85
1085,36.53,606.85,556.55,584.05
1086,36.46,607.35,557.05,584.65
1087,36.39,607.75,557.65,585.15
1088,36.32,608.05,557.85,585.45
1089,36.25,608.55,558.45,586.05
1090,36.18,608.95,559.05,586.65
1091,36.10,609.25,559.35,586.85
1092,36.03,609.75,559.85,587.45
1093,35.96,610.25,560.45,588.05
1094,35.89,610.55,560.75,588.35
1095,35.82,611.15,561.35,588.85
1096,35.75,611.65,561.95,589.45
1097,35.68,611.85,562.25,589.75
1098,35.61,612.45,562.85,590.35
1099,35.55,612.95,563.55,590.95
1100,35.48,613.15,563.85,591.25
1101,35.40,613.75,564.45,591.85
1102,35.33,614.25,565.05,592.45
1103,35.27,614.45,565.35,592.65
1104,35.20,614.95,565.95,593.25
1105,35.12,615.45,566.65,593.85
1106,35.05,615.75,566.95,594.25
1107,34.97,616.25,567.55,594.75
1108,34.91,616.75,568.15,595.35
1109,34.84,616.95,568.45,595.65
1110,34.78,617.45,569.05,596.25
1111,34.71,617.95,569.65,596.85
1112,34.63,618.25,569.95,597.15
1113,34.56,618.75,570.55,597.75
1114,34.49,619.25,571.15,598.35
1115,34.43,619.55,571.45,598.65
1116,34.36,620.05,572.05,599.25
1117,34.28,620.55,572.75,599.85
1118,34.21,620.85,573.05,600.15
1119,34.14,621.35,573.65,600.75
1120,34.07,621.85,574.35,601.35
1121,33.99,622.15,574.65,601.65
1122,33.91,622.65,575.25,602.25
1123,33.85,623.15,575.95,602.85
1124,33.78,623.35,576.35,603.15
1125,33.71,623.95,576.95,603.75
1126,33.64,624.45,577.65,604.35
1127,33.57,624.65,577.95,604.65
1128,33.49,625.25,578.65,605.25
1129,33.42,625.75,579.35,605.85
1130,33.35,625.95,579.65,606.15
1131,33.29,626.45,580.35,606.75
1132,33.22,626.95,581.05,607.35
1133,33.14,627.25,581.35,607.65
1134,33.07,627.65,582.05,608.25
1135,33.00,628.15,582.75,608.85
1136,32.92,628.45,583.05,609.15
1137,32.86,628.95,583.75,609.75
1138,32.79,629.45,584.45,610.35
1139,32.72,629.75,584.75,610.65
1140,32.65,630.25,585.55,611.25
1141,32.58,630.75,586.15,611.75
1142,32.51,630.95,586.55,612.05
1143,32.44,631.45,587.25,612.65
1144,32.38,631.85,587.85,613.15
1145,32.31,632.15,588.25,613.45
1146,32.24,632.55,588.95,614.05
1147,32.17,633.05,589.55,614.65
1148,32.10,633.35,589.95,614.95
1149,32.03,633.75,590.65,615.45
1150,31.97,634.25,591.35,616.05
1151,31.90,634.45,591.65,616.35
1152,31.82,634.95,592.35,616.85
1153,31.75,635.45,593.05,617.45
1154,31.68,635.65,593.35,617.75
1155,31.62,636.15,594.05,618.25
1156,31.55,636.65,594.75,618.85
1157,31.47,636.85,595.05,619.05
1158,31.40,637.35,595.75,619.65
1159,31.33,637.75,596.45,620.25
1160,31.26,638.05,596.85,620.55
1161,31.19,638.45,597.55,621.05
1162,31.12,638.95,598.25,621.65
1163,31.05,639.15,598.55,621.95
1164,30.98,639.75,599.25,622.45
1165,30.91,640.25,599.95,623.05
1166,30.86,640.55,600.35,623.35
1167,30.79,641.15,601.05,623.85
1168,30.73,641.65,601.65,624.45
1169,30.66,641.85,602.05,624.75
1170,30.60,642.35,602.75,625.35
1171,30.53,642.75,603.45,625.85
1172,30.46,642.95,603.75,626.15
1173,30.39,643.45,604.45,626.75
1174,30.32,643.95,605.15,627.35
1175,30.26,644.15,605.55,627.65
1176,30.20,644.55,606.25,628.25
1177,30.13,645.05,607.05,628.85
1178,30.06,645.25,607.35,629.05
1179,29.98,645.75,608.05,629.65
1180,29.91,646.15,608.75,630.25
1181,29.85,646.45,609.15,630.45
1182,29.79,646.95,609.85,631.05
1183,29.72,647.45,610.65,631.55
1184,29.65,647.65,610.95,631.85
1185,29.59,648.15,611.75,632.35
1186,29.52,648.65,612.45,632.95
1187,29.46,648.85,612.85,633.15
1188,29.40,649.45,613.55,633.75
1189,29.33,649.95,614.25,634.25
1190,29.26,650.15,614.65,634.55
1191,29.20,650.65,615.35,635.05
1192,29.13,651.15,616.15,635.55
1193,29.07,651.45,616.45,635.75
1194,29.00,651.95,617.25,636.35
1195,28.94,652.45,617.95,636.85
1196,28.89,652.65,618.35,637.05
1197,28.82,653.15,619.05,637.55
1198,28.76,653.65,619.85,638.05
1199,28.69,653.85,620.25,638.35
1200,28.64,654.35,620.95,638.85
1201,28.57,654.75,621.65,639.35
1202,28.51,655.05,621.95,639.55
1203,28.45,655.45,622.65,640.05
1204,28.40,655.95,623.25,640.55
1205,28.39,656.15,623.65,640.75
1206,28.29,656.55,624.25,641.25
1207,28.21,657.05,624.85,641.75
1208,28.14,657.35,625.15,641.95
1209,28.08,657.85,625.75,642.45
1210,28.02,658.45,626.35,642.85
1211,27.96,658.65,626.75,643.15
1212,27.90,659.25,627.35,643.65
1213,27.84,659.85,627.95,644.05
1214,27.78,660.15,628.25,644.35
1215,27.72,660.75,628.85,644.85
1216,27.66,661.35,629.55,645.35
1217,27.60,661.65,629.75,645.55
1218,27.53,662.35,630.45,646.05
1219,27.52,662.95,631.05,646.65
1220,27.45,663.35,631.35,646.85
1221,27.38,663.95,632.05,647.35
1222,27.31,664.65,632.65,647.95
1223,27.26,665.05,632.95,648.25
1224,27.20,665.75,633.65,648.75
1225,27.15,666.55,634.25,649.25
1226,27.09,666.95,634.55,649.55
1227,27.05,667.85,635.15,650.05
1228,26.98,668.65,635.75,650.55
1229,26.92,669.15,636.05,650.85
1230,26.86,670.05,636.65,651.45
1231,26.81,670.95,637.35,652.15
1232,26.76,671.45,637.55,652.55
1233,26.70,672.35,638.25,653.05
1234,26.64,673.25,640.85,653.65
1235,26.59,673.55,642.05,654.05
1236,26.54,674.25,643.95,654.85
1237,26.49,675.05,645.05,655.55
1238,26.44,675.55,645.05,655.95
1239,26.38,676.25,645.45,656.65
1240,26.32,677.05,646.15,657.35
1241,26.28,677.45,646.35,657.65
1242,26.23,678.35,646.75,658.45
1243,26.20,679.45,647.15,659.15
1244,26.16,680.05,647.35,659.45
1245,26.12,681.55,648.05,660.25
1246,26.07,685.05,649.35,660.95
1247,26.01,688.35,649.85,661.35
1248,25.96,690.65,650.85,662.15
1249,25.91,691.95,651.65,663.05
1250,25.87,692.75,652.15,663.35
1251,25.82,693.85,653.15,664.15
1252,25.78,695.15,654.25,665.05
1253,25.74,695.65,654.75,665.45
1254,25.65,696.85,655.35,666.35
1255,25.63,698.35,656.45,667.25
1256,25.62,699.25,656.95,667.65
1257,25.58,700.55,658.15,668.55
1258,25.53,701.65,658.25,669.55
1259,25.48,702.25,657.95,670.05
1260,25.44,703.45,657.35,671.05
1261,25.39,704.85,657.35,672.05
1262,25.35,706.15,657.35,672.45
1263,25.31,707.55,657.35,673.45
1264,25.27,708.65,657.95,674.45
1265,25.23,709.25,658.55,674.95
1266,25.19,710.15,659.95,676.05
1267,25.15,711.05,661.75,677.15
1268,25.11,711.55,662.85,677.75
1269,25.08,712.35,665.15,678.95
1270,25.05,713.25,666.65,680.25
1271,25.01,713.65,666.95,680.95
1272,24.97,714.45,666.95,682.25
1273,24.94,715.15,665.25,683.75
1274,24.89,715.75,664.35,684.45
1275,24.87,717.35,663.25,686.15
1276,24.83,718.35,662.95,687.85
1277,24.78,718.75,662.85,688.65
1278,24.74,719.65,662.85,690.35
1279,24.69,720.55,663.05,692.05
1280,24.65,720.95,663.25,692.95
1281,24.62,721.75,663.45,694.65
1282,24.58,722.45,663.85,696.45
1283,24.54,722.75,664.05,697.35
1284,24.49,724.25,664.45,699.15
1285,24.45,725.95,664.95,701.15
1286,24.41,726.55,665.35,702.05
1287,24.40,728.05,666.15,704.05
1288,24.40,728.45,666.95,706.05
1289,24.35,724.25,667.15,707.05
1290,24.30,723.25,667.65,709.05
1291,24.26,723.75,668.35,711.15
1292,24.20,724.15,668.65,712.15
1293,24.18,725.15,669.45,714.25
1294,24.15,726.35,670.35,716.35
1295,24.11,726.95,670.75,717.35
1296,24.07,728.05,671.75,719.45
1297,24.03,729.35,672.85,721.55
1298,24.00,729.85,673.35,722.65
1299,23.97,730.95,674.45,724.75
1300,23.93,732.05,675.65,726.85
1301,23.90,732.75,676.35,727.95
1302,23.88,734.45,677.75,730.15
1303,23.86,736.55,679.25,732.35
1304,23.84,737.55,680.15,733.45
1305,23.85,740.25,681.85,735.65
1306,23.90,743.15,682.65,738.25
1307,23.89,738.95,682.95,739.25
1308,23.83,736.15,684.35,741.15
1309,23.80,735.65,686.05,743.05
1310,23.77,735.75,686.95,744.05
1311,23.73,736.05,688.85,745.85
1312,23.69,736.85,690.95,747.55
1313,23.67,736.75,691.95,748.45
1314,23.63,736.75,694.25,750.05
1315,23.64,736.65,696.35,751.45
1316,23.69,736.45,697.25,751.95
1317,23.68,736.65,699.25,752.95
1318,23.65,737.15,701.55,753.85
1319,23.65,737.45,702.65,754.35
1320,23.62,738.05,705.25,755.25
1321,23.59,738.65,707.95,756.15
1322,23.57,738.95,709.25,756.55
1323,23.53,739.55,712.15,757.35
1324,23.50,740.15,715.25,758.15
1325,23.48,740.45,716.85,758.55
1326,23.45,741.05,720.05,759.35
1327,23.42,741.55,723.55,760.05
1328,23.38,741.85,725.35,760.45
1329,23.34,742.45,729.05,761.15
1330,23.31,742.95,732.95,761.95
1331,23.31,743.15,734.85,762.35
1332,23.29,743.55,738.95,762.95
1333,23.25,744.25,743.15,763.65
1334,23.26,744.55,745.15,763.95
1335,23.26,745.25,749.15,764.35
1336,23.25,745.95,753.25,764.75
1337,23.23,746.25,755.25,764.95
1338,23.21,747.05,759.05,765.35
1339,23.19,747.75,762.55,765.75
1340,23.18,748.05,764.05,766.05
1341,23.18,748.65,766.75,766.45
1342,23.16,749.35,768.75,766.85
1343,23.14,749.65,769.55,767.15
1344,23.12,750.25,770.65,767.55
1345,23.11,750.85,771.45,767.95
1346,23.09,751.15,771.75,768.15
1347,23.08,751.65,772.05,768.55
1348,23.07,752.25,772.15,768.95
1349,23.06,752.55,772.25,769.15
1350,23.05,753.05,772.25,769.65
1351,23.04,753.55,772.25,769.95
1352,23.03,753.75,772.15,770.15
1353,23.02,754.25,772.15,770.55
1354,23.00,754.75,772.05,770.85
1355,23.00,755.05,772.05,771.05
1356,22.98,755.55,771.95,771.45
1357,22.98,755.95,771.95,771.85
1358,22.98,756.15,772.05,772.05
1359,22.96,756.55,771.95,772.45
1360,22.95,756.95,771.95,772.75
1361,22.94,757.15,771.95,772.85
1362,22.93,757.55,771.95,773.25
1363,22.93,757.95,772.05,773.55
1364,22.93,758.15,772.05,773.75
1365,22.92,758.45,772.15,774.05
1366,22.89,758.85,772.15,774.45
1367,22.89,759.05,772.25,774.65
1368,22.89,759.35,772.35,774.95
1369,22.88,759.75,772.45,775.25
1370,22.88,759.95,772.55,775.45
1371,22.87,760.25,772.65,775.85
1372,22.86,760.65,772.85,776.15
1373,22.86,761.05,772.95,776.35
1374,22.85,761.75,773.05,776.75
1375,22.84,762.35,773.25,777.05
1376,22.84,762.75,773.35,777.15
1377,22.82,763.45,773.55,777.55
1378,22.80,763.85,773.75,777.85
1379,22.80,764.15,773.85,778.05
1380,22.79,764.65,774.05,778.35
1381,22.78,765.15,774.25,778.75
1382,22.77,765.45,774.45,778.95
1383,22.77,766.05,774.65,779.25
1384,22.77,766.65,774.85,779.55
1385,22.76,767.05,774.95,779.65
1386,22.74,767.65,775.15,779.95
1387,22.74,768.15,775.35,780.35
1388,22.74,768.45,775.55,780.45
1389,22.73,768.95,775.75,780.75
1390,22.73,769.45,775.95,781.05
1391,22.72,769.75,776.15,781.25
1392,22.71,770.35,776.35,781.55
1393,22.71,770.85,776.65,781.95
1394,22.70,771.15,776.75,782.05
1395,22.69,771.65,777.05,782.35
1396,22.68,772.15,777.35,782.75
1397,22.68,772.45,777.55,782.95
1398,22.67,772.85,777.85,783.25
1399,22.66,773.35,778.15,783.55
1400,22.66,773.55,778.25,783.65
1401,22.66,774.05,778.55,783.95
1402,22.65,774.55,778.75,784.25
1403,22.64,774.75,778.95,784.45
1404,22.63,775.25,779.25,784.75
1405,22.63,775.65,779.55,785.05
1406,22.62,775.95,779.65,785.15
1407,22.61,776.35,779.95,785.45
1408,22.60,776.75,780.25,785.85
1409,22.60,777.05,780.35,785.95
1410,22.60,777.55,780.65,786.25
1411,22.60,777.95,780.95,786.55
1412,22.59,778.15,781.15,786.65
1413,22.58,778.65,781.45,787.05
1414,22.58,779.15,781.75,787.35
1415,22.57,779.35,781.95,787.45
1416,22.56,779.85,782.25,787.85
1417,22.56,780.25,782.55,788.15
1418,22.55,780.45,782.65,788.25
1419,22.54,780.85,782.95,788.55
1420,22.54,781.25,783.35,788.95
1421,22.54,781.45,783.45,789.05
1422,22.53,781.95,783.75,789.25
1423,22.53,782.35,784.05,789.55
1424,22.52,782.55,784.15,789.75
1425,22.52,782.85,784.45,790.05
1426,22.51,783.25,784.75,790.25
1427,22.51,783.45,784.95,790.45
1428,22.50,783.85,785.25,790.65
1429,22.50,784.15,785.55,790.95
1430,22.50,784.35,785.65,791.05
1431,22.49,784.65,785.85,791.35
1432,22.48,785.05,786.25,791.65
1433,22.49,785.25,786.35,791.75
1434,22.48,785.65,786.65,792.05
1435,22.47,786.05,786.95,792.25
1436,22.46,786.15,787.15,792.45
1437,22.45,786.55,787.45,792.65
1438,22.45,786.85,787.65,792.95
1439,22.45,787.05,787.85,793.05
1440,22.45,787.35,788.15,793.35
1441,22.45,787.75,788.45,793.65
1442,22.43,787.85,788.55,793.75
1443,22.43,788.15,788.85,794.05
1444,22.43,788.45,789.15,794.25
1445,22.42,788.65,789.25,794.35
1446,22.41,788.95,789.55,794.65
1447,22.41,789.25,789.85,794.95
1448,22.40,789.45,790.05,795.05
1449,22.40,789.65,790.25,795.35
1450,22.39,790.05,790.65,795.55
1451,22.39,790.25,790.75,795.75
1452,22.38,790.55,791.05,795.95
1453,22.38,790.85,791.35,796.25
1454,22.38,791.05,791.45,796.35
1455,22.38,791.35,791.75,796.55
1456,22.37,791.65,792.05,796.85
1457,22.37,791.85,792.25,796.95
1458,22.36,792.15,792.45,797.15
1459,22.35,792.55,792.75,797.35
1460,22.34,792.65,792.85,797.55
1461,22.33,792.95,793.15,797.75
1462,22.33,793.35,793.45,797.95
1463,22.34,793.45,793.55,798.15
1464,22.34,793.75,793.85,798.35
1465,22.33,794.05,794.05,798.55
1466,22.32,794.25,794.25,798.65
1467,22.32,794.65,794.45,798.85
1468,22.32,794.95,794.75,799.15
1469,22.32,795.05,794.95,799.25
1470,22.32,795.35,795.15,799.45
1471,22.31,795.65,795.45,799.65
1472,22.31,795.75,795.55,799.75
1473,22.29,796.05,795.75,799.95
1474,22.29,796.35,796.05,800.15
1475,22.29,796.55,796.15,800.35
1476,22.28,796.75,796.35,800.55
1477,22.27,797.05,796.65,800.75
1478,22.27,797.25,796.75,800.85
1479,22.26,797.55,797.05,801.05
1480,22.25,797.95,797.35,801.35
1481,22.25,798.05,797.45,801.45
1482,22.26,798.35,797.75,801.65
1483,22.25,798.55,797.95,801.85
1484,22.25,798.75,798.05,801.95
1485,22.25,799.05,798.35,802.15
1486,22.25,799.35,798.55,802.35
1487,22.24,799.45,798.65,802.45
1488,22.24,799.65,798.85,802.65
1489,22.23,799.95,799.05,802.85
1490,22.22,800.05,799.25,802.95
1491,22.23,800.35,799.45,803.15
1492,22.23,800.65,799.75,803.35
1493,22.22,800.75,799.85,803.45
1494,22.21,800.95,800.05,803.65
1495,22.21,801.25,800.25,803.85
1496,22.21,801.35,800.35,803.95
1497,22.21,801.55,800.55,804.15
1498,22.21,801.85,800.85,804.35
1499,22.20,801.95,800.95,804.45
1500,22.20,802.15,801.15,804.65
1501,22.20,802.45,801.35,804.85
1502,22.20,802.55,801.45,804.95
1503,22.20,802.85,801.65,805.05
1504,22.19,803.05,801.85,805.35
1505,22.18,803.15,801.95,805.35
1506,22.17,803.45,802.25,805.65
1507,22.16,803.75,802.45,805.75
1508,22.16,803.85,802.55,805.95
1509,22.16,804.05,802.75,806.05
1510,22.16,804.35,803.05,806.25
1511,22.16,804.45,803.05,806.35
1512,22.16,804.65,803.25,806.45
1513,22.16,804.95,803.55,806.65
1514,22.16,805.05,803.65,806.75
1515,22.15,805.25,803.85,806.95
1516,22.15,805.45,803.95,807.05
1517,22.14,805.55,804.15,807.15
1518,22.14,805.75,804.25,807.35
