Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
773,72.65,388.75,389.35,406.35
774,72.70,388.85,389.35,406.45
775,72.74,388.85,389.45,406.45
776,72.65,388.85,389.45,406.55
777,72.61,388.95,389.55,406.65
778,72.56,388.95,389.55,406.75
779,72.58,389.05,389.65,406.85
780,72.50,389.05,389.65,406.95
781,72.47,389.15,389.75,407.05
782,72.44,389.15,389.75,407.15
783,72.38,389.25,389.85,407.25
784,72.33,389.25,389.95,407.25
785,72.46,389.25,389.95,407.45
786,72.39,389.35,390.05,407.45
787,72.35,389.35,390.05,407.55
788,72.30,389.45,390.15,407.65
789,72.31,389.45,390.15,407.75
790,72.25,389.45,390.25,407.75
791,72.30,389.55,390.25,407.95
792,72.19,389.65,390.35,408.05
793,72.23,389.65,390.35,408.05
794,72.27,389.75,390.45,408.25
795,72.19,389.75,390.55,408.35
796,72.23,389.75,390.55,408.35
797,72.20,389.85,390.65,408.45
798,72.15,389.85,390.65,408.55
799,72.04,389.95,390.65,408.65
800,72.05,389.95,390.75,408.75
801,72.07,390.05,390.85,408.85
802,72.06,390.05,390.95,408.95
803,71.99,390.15,390.95,409.05
804,71.92,390.15,391.05,409.15
805,71.92,390.25,391.05,409.15
806,71.83,390.25,391.15,409.35
807,71.91,390.35,391.15,409.45
808,71.91,390.35,391.15,409.45
809,71.90,390.35,391.25,409.55
810,71.88,390.45,391.35,409.65
811,71.85,390.45,391.35,409.75
812,71.78,390.55,391.45,409.85
813,71.81,390.65,391.55,409.95
814,71.69,390.65,391.55,410.05
815,71.77,390.75,391.65,410.15
816,71.71,390.75,391.75,410.25
817,71.70,390.75,391.75,410.35
818,71.64,390.85,391.75,410.45
819,71.68,390.95,391.85,410.55
820,71.61,390.95,391.95,410.55
821,71.62,391.05,392.05,410.75
822,71.60,391.05,392.05,410.85
823,71.64,391.05,392.05,410.85
824,71.57,391.15,392.15,411.05
825,71.60,391.15,392.15,411.15
826,71.59,391.25,392.25,411.15
827,71.51,391.25,392.25,411.25
828,71.49,391.35,392.35,411.45
829,71.43,391.35,392.45,411.45
830,71.48,391.45,392.45,411.55
831,71.37,391.45,392.55,411.65
832,71.44,391.45,392.55,411.65
833,71.42,391.55,392.65,411.85
834,71.37,391.65,392.75,411.95
835,71.31,391.65,392.75,412.05
836,71.32,391.75,392.85,412.15
837,71.27,391.75,392.95,412.25
838,71.27,391.85,392.95,412.25
839,71.23,391.85,393.05,412.45
840,71.28,391.95,393.05,412.55
841,71.18,391.95,393.15,412.55
842,71.14,392.05,393.15,412.65
843,71.12,392.05,393.25,412.85
844,71.16,392.15,393.35,412.85
845,71.08,392.15,393.35,413.05
846,71.10,392.25,393.45,413.15
847,71.12,392.25,393.45,413.15
848,70.99,392.35,393.55,413.25
849,71.12,392.35,393.65,413.45
850,71.00,392.45,393.65,413.45
851,70.91,392.45,393.75,413.55
852,70.97,392.55,393.75,413.75
853,70.90,392.55,393.85,413.75
854,70.95,392.65,393.95,413.85
855,70.92,392.65,393.95,413.95
856,70.94,392.75,394.05,414.05
857,70.91,392.75,394.15,414.15
858,70.82,392.85,394.15,414.35
859,70.83,392.85,394.25,414.35
860,70.81,392.95,394.25,414.45
861,70.74,392.95,394.35,414.65
862,70.70,393.05,394.45,414.65
863,70.65,393.15,394.55,414.85
864,70.65,393.15,394.55,414.95
865,70.67,393.25,394.55,414.95
866,70.64,393.25,394.65,415.05
867,70.62,393.35,394.75,415.15
868,70.59,393.35,394.75,415.25
869,70.56,393.45,394.85,415.35
870,70.53,393.55,394.95,415.55
871,70.54,393.55,394.95,415.55
872,70.49,393.55,395.05,415.65
873,70.45,393.65,395.15,415.75
874,70.46,393.75,395.15,415.85
875,70.42,393.75,395.25,415.95
876,70.41,393.85,395.35,416.15
877,70.32,393.85,395.35,416.15
878,70.35,393.95,395.45,416.25
879,70.28,393.95,395.45,416.45
880,70.24,394.05,395.55,416.45
881,70.30,394.15,395.55,416.55
882,70.32,394.15,395.65,416.75
883,70.20,394.25,395.75,416.85
884,70.23,394.25,395.85,416.95
885,70.23,394.35,395.85,417.05
886,70.13,394.35,395.95,417.15
887,70.17,394.45,396.05,417.25
888,70.10,394.45,396.15,417.35
889,70.09,394.55,396.15,417.35
890,70.13,394.55,396.15,417.45
891,70.03,394.65,396.25,417.65
892,70.05,394.65,396.35,417.65
893,69.99,394.75,396.35,417.85
894,70.03,394.85,396.45,417.95
895,69.96,394.85,396.55,418.05
896,69.94,394.95,396.55,418.15
897,69.94,394.95,396.65,418.35
898,69.93,395.05,396.75,418.35
899,69.83,395.05,396.75,418.45
900,69.85,395.15,396.85,418.65
901,69.82,395.25,396.95,418.65
902,69.86,395.25,396.95,418.85
903,69.83,395.35,397.05,418.95
904,69.85,395.35,397.15,419.05
905,69.77,395.45,397.25,419.15
906,69.78,395.55,397.25,419.25
907,69.65,395.55,397.35,419.35
908,69.68,395.65,397.45,419.45
909,69.69,395.75,397.45,419.65
910,69.65,395.75,397.55,419.65
911,69.65,395.85,397.65,419.85
912,69.59,395.85,397.65,419.95
913,69.56,395.95,397.75,419.95
914,69.58,395.95,397.75,420.15
915,69.53,396.05,397.85,420.25
916,69.53,396.05,397.95,420.35
917,69.52,396.15,398.05,420.55
918,69.43,396.25,398.15,420.65
919,69.42,396.25,398.15,420.75
920,69.42,396.35,398.25,420.85
921,69.43,396.35,398.35,420.95
922,69.40,396.45,398.35,421.05
923,69.33,396.55,398.45,421.15
924,69.36,396.65,398.55,421.35
925,69.34,396.65,398.55,421.45
926,69.32,396.75,398.65,421.55
927,69.30,396.85,398.75,421.65
928,69.29,396.85,398.75,421.75
929,69.22,396.95,398.85,421.85
930,69.20,396.95,398.95,422.05
931,69.17,397.05,398.95,422.05
932,69.17,397.05,399.05,422.25
933,69.14,397.15,399.15,422.35
934,69.08,397.15,399.25,422.45
935,69.11,397.25,399.25,422.55
936,69.10,397.35,399.35,422.75
937,69.05,397.45,399.45,422.85
938,69.06,397.45,399.55,422.95
939,69.03,397.55,399.65,423.15
940,68.98,397.65,399.65,423.25
941,68.96,397.65,399.75,423.35
942,68.97,397.75,399.85,423.45
943,68.93,397.75,399.85,423.55
944,68.94,397.85,399.95,423.65
945,68.86,397.95,400.05,423.85
946,68.83,398.05,400.15,423.95
947,68.87,398.05,400.25,424.05
948,68.85,398.15,400.35,424.25
949,68.82,398.15,400.35,424.25
950,68.82,398.25,400.45,424.45
951,68.78,398.35,400.55,424.55
952,68.73,398.35,400.55,424.65
953,68.73,398.45,400.65,424.85
954,68.67,398.55,400.75,424.95
955,68.67,398.55,400.75,425.05
956,68.64,398.65,400.85,425.15
957,68.66,398.75,400.95,425.35
958,68.62,398.75,401.05,425.45
959,68.57,398.85,401.15,425.55
960,68.57,398.95,401.25,425.75
961,68.52,398.95,401.25,425.85
962,68.46,399.05,401.35,425.95
963,68.52,399.15,401.45,426.15
964,68.46,399.15,401.45,426.15
965,68.44,399.25,401.55,426.35
966,68.47,399.35,401.75,426.55
967,68.42,399.45,401.75,426.65
968,68.41,399.55,401.85,426.75
969,68.36,399.65,401.95,426.95
970,68.39,399.65,401.95,426.95
971,68.32,399.75,402.15,427.15
972,68.36,399.75,402.15,427.25
973,68.36,399.85,402.25,427.35
974,68.27,399.85,402.35,427.55
975,68.26,399.95,402.45,427.65
976,68.26,400.05,402.45,427.75
977,68.26,400.05,402.55,427.85
978,68.19,400.15,402.65,428.05
979,68.18,400.25,402.75,428.15
980,68.16,400.35,402.85,428.25
981,68.14,400.45,402.95,428.45
982,68.13,400.45,402.95,428.55
983,68.14,400.55,403.05,428.65
984,68.07,400.65,403.15,428.85
985,68.01,400.65,403.25,428.95
986,67.98,400.75,403.35,429.05
987,67.96,400.85,403.45,429.25
988,67.95,400.95,403.45,429.35
989,67.94,400.95,403.55,429.55
990,67.94,401.05,403.65,429.65
991,67.87,401.15,403.75,429.75
992,67.91,401.25,403.85,429.95
993,67.89,401.25,403.95,430.05
994,67.82,401.35,403.95,430.15
995,67.78,401.45,404.05,430.35
996,67.78,401.45,404.15,430.45
997,67.77,401.55,404.25,430.55
998,67.73,401.65,404.35,430.75
999,67.74,401.75,404.45,430.85
1000,67.70,401.75,404.45,430.95
1001,67.69,401.85,404.65,431.15
1002,67.68,401.95,404.75,431.35
1003,67.63,402.05,404.75,431.35
1004,67.66,402.15,404.85,431.55
1005,67.62,402.15,404.95,431.75
1006,67.57,402.25,405.05,431.85
1007,67.58,402.35,405.15,431.95
1008,67.53,402.45,405.25,432.15
1009,67.54,402.55,405.25,432.25
1010,67.46,402.65,405.45,432.45
1011,67.45,402.75,405.55,432.55
1012,67.47,402.75,405.55,432.65
1013,67.44,402.85,405.65,432.85
1014,67.43,402.95,405.75,433.05
1015,67.39,403.05,405.85,433.05
1016,67.38,403.05,405.95,433.25
1017,67.38,403.25,406.05,433.45
1018,67.33,403.25,406.05,433.55
1019,67.27,403.35,406.15,433.75
1020,67.25,403.45,406.25,433.85
1021,67.29,403.55,406.35,433.95
1022,67.25,403.65,406.45,434.15
1023,67.27,403.75,406.55,434.35
1024,67.24,403.85,406.65,434.45
1025,67.17,403.85,406.75,434.55
1026,67.12,404.05,406.85,434.75
1027,67.11,404.05,406.95,434.85
1028,67.10,404.15,407.05,435.05
1029,67.08,404.25,407.15,435.15
1030,67.09,404.35,407.25,435.25
1031,67.07,404.35,407.35,435.45
1032,67.05,404.55,407.45,435.65
1033,67.03,404.55,407.55,435.75
1034,67.06,404.65,407.65,435.95
1035,67.00,404.75,407.75,436.05
1036,66.98,404.85,407.75,436.15
1037,66.93,404.95,407.95,436.35
1038,66.88,405.05,408.05,436.55
1039,66.87,405.05,408.05,436.65
1040,66.84,405.15,408.15,436.75
1041,66.84,405.25,408.35,436.95
1042,66.85,405.35,408.35,437.05
1043,66.83,405.45,408.45,437.25
1044,66.77,405.55,408.55,437.45
1045,66.78,405.55,408.65,437.45
1046,66.72,405.75,408.85,437.65
1047,66.74,405.85,408.95,437.85
1048,66.72,405.85,408.95,437.95
1049,66.68,405.95,409.15,438.15
1050,66.69,406.15,409.15,438.35
1051,66.68,406.15,409.25,438.45
1052,66.65,406.25,409.35,438.65
1053,66.60,406.45,409.45,438.75
1054,66.58,406.45,409.55,438.95
1055,66.59,406.55,409.65,439.05
1056,66.52,406.75,409.75,439.25
1057,66.51,406.75,409.85,439.35
1058,66.49,406.85,409.95,439.55
1059,66.43,406.95,410.05,439.75
1060,66.51,407.05,410.15,439.85
1061,66.46,407.15,410.25,439.95
1062,66.41,407.25,410.35,440.15
1063,66.40,407.35,410.35,440.25
1064,66.39,407.45,410.55,440.45
1065,66.37,407.55,410.65,440.65
1066,66.34,407.65,410.75,440.75
1067,66.27,407.75,410.85,440.95
1068,66.27,407.85,410.95,441.15
1069,66.25,407.85,411.05,441.25
1070,66.24,408.05,411.15,441.35
1071,66.22,408.15,411.25,441.65
1072,66.18,408.25,411.35,441.75
1073,66.20,408.35,411.45,441.95
1074,66.16,408.45,411.55,442.05
1075,66.18,408.45,411.65,442.15
1076,66.15,408.65,411.75,442.35
1077,66.10,408.75,411.95,442.55
1078,66.08,408.75,411.95,442.65
1079,66.04,408.95,412.05,442.85
1080,66.09,409.05,412.15,443.05
1081,66.01,409.05,412.25,443.15
1082,66.03,409.25,412.35,443.35
1083,65.98,409.35,412.45,443.55
1084,65.96,409.45,412.55,443.65
1085,65.91,409.55,412.65,443.85
1086,65.94,409.65,412.75,443.95
1087,65.94,409.75,412.85,444.15
1088,65.93,409.85,412.95,444.25
1089,65.84,409.95,413.05,444.45
1090,65.84,410.05,413.15,444.55
1091,65.79,410.15,413.35,444.85
1092,65.78,410.35,413.45,445.05
1093,65.73,410.35,413.55,445.15
1094,65.78,410.45,413.65,445.35
1095,65.73,410.55,413.75,445.55
1096,65.64,410.65,413.85,445.65
1097,65.62,410.75,413.95,445.85
1098,65.64,410.85,414.05,446.05
1099,65.64,410.95,414.15,446.15
1100,65.62,411.05,414.25,446.35
1101,65.62,411.25,414.35,446.55
1102,65.57,411.25,414.45,446.65
1103,65.56,411.45,414.55,446.85
1104,65.52,411.55,414.75,447.05
1105,65.50,411.55,414.75,447.15
1106,65.46,411.75,414.95,447.35
1107,65.44,411.85,415.05,447.55
1108,65.42,411.95,415.15,447.65
1109,65.42,412.05,415.25,447.85
1110,65.41,412.15,415.35,448.05
1111,65.37,412.25,415.45,448.15
1112,65.37,412.35,415.55,448.35
1113,65.31,412.55,415.75,448.55
1114,65.30,412.55,415.75,448.65
1115,65.32,412.65,415.95,448.85
1116,65.25,412.85,416.05,449.05
1117,65.27,412.95,416.15,449.15
1118,65.22,413.05,416.25,449.35
1119,65.23,413.15,416.35,449.55
1120,65.24,413.25,416.45,449.65
1121,65.17,413.35,416.55,449.85
1122,65.12,413.55,416.75,450.05
1123,65.15,413.55,416.75,450.15
1124,65.12,413.75,416.95,450.35
1125,65.11,413.85,417.15,450.65
1126,65.07,413.95,417.15,450.65
1127,65.03,414.05,417.25,450.85
1128,65.04,414.25,417.45,451.05
1129,65.03,414.35,417.45,451.15
1130,64.98,414.45,417.65,451.35
1131,64.94,414.55,417.75,451.55
1132,64.96,414.65,417.85,451.65
1133,64.97,414.85,418.05,451.95
1134,64.89,414.95,418.15,452.15
1135,64.86,415.05,418.25,452.25
1136,64.83,415.15,418.35,452.45
1137,64.82,415.25,418.45,452.65
1138,64.78,415.35,418.55,452.75
1139,64.75,415.45,418.65,452.95
1140,64.77,415.65,418.85,453.15
1141,64.73,415.65,418.95,453.25
1142,64.72,415.85,419.05,453.45
1143,64.71,415.95,419.15,453.65
1144,64.66,416.05,419.25,453.75
1145,64.66,416.15,419.35,453.95
1146,64.61,416.35,419.55,454.15
1147,64.55,416.45,419.65,454.25
1148,64.56,416.55,419.75,454.45
1149,64.53,416.75,419.95,454.65
1150,64.60,416.75,419.95,454.75
1151,64.54,416.95,420.15,455.05
1152,64.53,417.05,420.35,455.15
1153,64.46,417.15,420.35,455.25
1154,64.40,417.35,420.55,455.55
1155,64.57,417.45,420.65,455.75
1156,64.45,417.55,420.75,455.85
1157,64.38,417.75,420.95,456.05
1158,64.39,417.85,421.05,456.25
1159,64.39,417.95,421.15,456.35
1160,64.30,418.15,421.35,456.55
1161,64.28,418.25,421.45,456.75
1162,64.32,418.35,421.55,456.95
1163,64.27,418.45,421.65,457.15
1164,64.25,418.65,421.85,457.35
1165,64.20,418.75,421.95,457.45
1166,64.20,418.85,422.05,457.65
1167,64.18,419.05,422.25,457.85
1168,64.17,419.15,422.35,457.95
1169,64.14,419.25,422.45,458.15
1170,64.13,419.45,422.65,458.35
1171,64.12,419.45,422.75,458.45
1172,64.13,419.65,422.85,458.65
1173,64.07,419.85,422.95,458.85
1174,64.07,419.85,423.05,458.95
1175,64.02,420.05,423.25,459.15
1176,64.00,420.25,423.45,459.35
1177,63.98,420.25,423.45,459.45
1178,63.96,420.45,423.65,459.65
1179,63.94,420.55,423.75,459.85
1180,63.92,420.65,423.85,459.95
1181,63.91,420.85,424.05,460.15
1182,63.85,421.05,424.25,460.45
1183,63.84,421.05,424.25,460.55
1184,63.84,421.25,424.45,460.75
1185,63.81,421.45,424.65,460.95
1186,63.80,421.55,424.75,461.05
1187,63.80,421.65,424.85,461.25
1188,63.74,421.85,425.05,461.45
1189,63.79,421.95,425.15,461.55
1190,63.72,422.05,425.25,461.75
1191,63.70,422.25,425.45,461.95
1192,63.67,422.35,425.55,462.05
1193,63.64,422.45,425.65,462.25
1194,63.65,422.65,425.85,462.45
1195,63.64,422.75,425.95,462.55
1196,63.58,422.95,426.05,462.75
1197,63.56,423.05,426.25,462.95
1198,63.57,423.15,426.35,463.15
1199,63.50,423.35,426.55,463.35
1200,63.50,423.55,426.65,463.55
1201,63.46,423.55,426.75,463.65
1202,63.40,423.75,426.95,463.85
1203,63.46,423.95,427.05,464.05
1204,63.39,424.05,427.15,464.15
1205,63.37,424.25,427.35,464.35
1206,63.39,424.35,427.55,464.55
1207,63.36,424.45,427.65,464.65
1208,63.37,424.65,427.75,464.85
1209,63.35,424.85,427.95,465.05
1210,63.29,424.85,428.05,465.15
1211,63.27,425.05,428.25,465.35
1212,63.23,425.25,428.45,465.55
1213,63.24,425.25,428.45,465.65
1214,63.22,425.45,428.65,465.85
1215,63.18,425.65,428.85,466.15
1216,63.20,425.75,428.95,466.25
1217,63.13,425.95,429.05,466.45
1218,63.12,426.05,429.25,466.65
1219,63.11,426.15,429.35,466.75
1220,63.09,426.35,429.55,466.95
1221,63.04,426.55,429.75,467.15
1222,63.01,426.65,429.75,467.25
1223,63.01,426.75,429.95,467.45
1224,62.98,426.95,430.15,467.65
1225,62.99,427.05,430.25,467.75
1226,62.94,427.25,430.45,467.95
1227,62.92,427.45,430.55,468.15
1228,62.92,427.45,430.65,468.35
1229,62.88,427.65,430.85,468.45
1230,62.85,427.85,431.05,468.75
1231,62.81,427.95,431.15,468.85
1232,62.86,428.15,431.35,469.05
1233,62.82,428.35,431.45,469.25
1234,62.76,428.45,431.55,469.35
1235,62.78,428.55,431.75,469.55
1236,62.74,428.75,431.95,469.75
1237,62.71,428.85,432.05,469.85
1238,62.70,429.05,432.25,470.05
1239,62.67,429.15,432.35,470.25
1240,62.64,429.25,432.45,470.35
1241,62.67,429.45,432.65,470.55
1242,62.64,429.65,432.85,470.75
1243,62.60,429.75,432.85,470.85
1244,62.59,429.95,433.05,471.05
1245,62.60,430.15,433.35,471.25
1246,62.53,430.15,433.45,471.35
1247,62.53,430.35,433.55,471.65
1248,62.51,430.55,433.75,471.85
1249,62.46,430.65,433.85,471.95
1250,62.46,430.85,434.05,472.15
1251,62.41,431.05,434.25,472.35
1252,62.41,431.05,434.35,472.45
1253,62.42,431.25,434.45,472.65
1254,62.40,431.45,434.65,472.85
1255,62.36,431.55,434.75,472.95
1256,62.30,431.75,435.05,473.15
1257,62.34,431.95,435.15,473.35
1258,62.31,432.05,435.25,473.45
1259,62.25,432.25,435.45,473.65
1260,62.28,432.35,435.65,473.85
1261,62.21,432.55,435.75,473.95
1262,62.20,432.65,435.95,474.15
1263,62.15,432.85,436.15,474.35
1264,62.19,432.95,436.25,474.45
1265,62.16,433.15,436.45,474.65
1266,62.10,433.35,436.65,474.85
1267,62.10,433.35,436.65,474.95
1268,62.09,433.55,436.85,475.15
1269,62.05,433.75,437.05,475.35
1270,62.06,433.85,437.15,475.45
1271,62.02,434.05,437.35,475.75
1272,61.99,434.25,437.55,475.95
1273,61.98,434.35,437.65,476.05
1274,61.98,434.55,437.85,476.25
1275,61.95,434.75,438.05,476.45
1276,61.93,434.75,438.15,476.55
1277,61.90,434.95,438.35,476.75
1278,61.90,435.15,438.55,476.95
1279,61.83,435.25,438.65,477.05
1280,61.83,435.45,438.85,477.25
1281,61.82,435.65,439.05,477.45
1282,61.79,435.75,439.15,477.55
1283,61.77,435.95,439.35,477.75
1284,61.74,436.15,439.55,477.95
1285,61.72,436.25,439.65,478.05
1286,61.72,436.35,439.85,478.25
1287,61.66,436.55,439.95,478.45
1288,61.68,436.65,440.05,478.55
1289,61.65,436.85,440.35,478.75
1290,61.61,437.05,440.55,478.95
1291,61.55,437.15,440.65,479.05
1292,61.56,437.35,440.85,479.25
1293,61.59,437.55,441.05,479.45
1294,61.56,437.65,441.15,479.55
1295,61.50,437.85,441.35,479.75
1296,61.47,438.05,441.55,479.95
1297,61.48,438.05,441.65,480.05
1298,61.46,438.25,441.85,480.25
1299,61.42,438.45,442.05,480.45
1300,61.40,438.55,442.15,480.55
1301,61.43,438.75,442.35,480.75
1302,61.39,438.95,442.55,480.95
1303,61.37,439.05,442.65,481.05
1304,61.34,439.25,442.85,481.25
1305,61.33,439.45,443.05,481.55
1306,61.32,439.55,443.15,481.65
1307,61.29,439.75,443.35,481.85
1308,61.22,439.95,443.55,482.05
1309,61.21,439.95,443.65,482.05
1310,61.21,440.15,443.85,482.25
1311,61.15,440.45,444.05,482.55
1312,61.13,440.55,444.15,482.55
1313,61.18,440.75,444.35,482.85
1314,61.07,440.95,444.65,483.05
1315,61.08,441.05,444.75,483.15
1316,61.05,441.15,444.95,483.35
1317,61.05,441.35,445.15,483.55
1318,60.97,441.55,445.25,483.65
1319,61.00,441.75,445.45,483.85
1320,60.95,441.95,445.65,484.05
1321,60.94,441.95,445.75,484.15
1322,60.90,442.15,445.95,484.35
1323,60.91,442.35,446.15,484.55
1324,60.89,442.45,446.25,484.65
1325,60.86,442.65,446.45,484.75
1326,60.83,442.85,446.65,484.95
1327,60.81,442.95,446.75,485.15
1328,60.79,443.15,446.95,485.35
1329,60.74,443.35,447.25,485.45
1330,60.75,443.45,447.35,485.55
1331,60.73,443.65,447.55,485.85
1332,60.70,443.85,447.75,486.05
1333,60.68,443.95,447.85,486.05
1334,60.68,444.15,448.05,486.25
1335,60.63,444.35,448.25,486.45
1336,60.62,444.45,448.35,486.65
1337,60.60,444.65,448.55,486.75
1338,60.54,444.85,448.75,486.95
1339,60.55,444.95,448.85,487.05
1340,60.53,445.15,449.05,487.25
1341,60.49,445.35,449.25,487.45
1342,60.50,445.45,449.35,487.55
1343,60.47,445.65,449.65,487.75
1344,60.47,445.75,449.85,487.95
1345,60.44,445.85,449.95,488.05
1346,60.39,446.05,450.15,488.25
1347,60.39,446.35,450.35,488.45
1348,60.38,446.35,450.45,488.55
1349,60.36,446.55,450.65,488.75
1350,60.36,446.75,450.85,488.95
1351,60.31,446.85,450.95,489.05
1352,60.28,447.15,451.15,489.25
1353,60.25,447.25,451.45,489.45
1354,60.21,447.35,451.55,489.55
1355,60.19,447.55,451.75,489.75
1356,60.17,447.75,451.95,489.95
1357,60.19,447.85,452.05,490.05
1358,60.15,448.05,452.25,490.25
1359,60.15,448.25,452.45,490.45
1360,60.14,448.35,452.55,490.55
1361,60.08,448.55,452.75,490.75
1362,60.07,448.75,453.05,490.95
1363,60.05,448.85,453.15,491.05
1364,60.03,449.05,453.35,491.25
1365,60.01,449.25,453.55,491.45
1366,59.96,449.35,453.65,491.55
1367,59.95,449.45,453.85,491.75
1368,59.91,449.65,454.05,491.85
1369,59.87,449.75,454.15,491.95
1370,59.92,449.95,454.35,492.15
1371,59.84,450.25,454.65,492.45
1372,59.83,450.25,454.75,492.55
1373,59.80,450.45,454.95,492.65
1374,59.77,450.65,455.15,492.85
1375,59.75,450.75,455.25,492.95
1376,59.73,450.95,455.45,493.15
1377,59.72,451.15,455.65,493.35
1378,59.69,451.25,455.75,493.45
1379,59.68,451.45,455.95,493.65
1380,59.68,451.65,456.15,493.85
1381,59.63,451.75,456.35,493.95
1382,59.62,451.95,456.55,494.15
1383,59.58,452.15,456.75,494.35
1384,59.57,452.25,456.85,494.45
1385,59.56,452.45,457.05,494.65
1386,59.56,452.65,457.35,494.85
1387,59.50,452.75,457.45,494.95
1388,59.49,452.85,457.65,495.15
1389,59.49,453.05,457.85,495.35
1390,59.44,453.15,457.95,495.45
1391,59.42,453.35,458.15,495.65
1392,59.40,453.55,458.35,495.75
1393,59.34,453.65,458.45,495.85
1394,59.33,453.85,458.65,496.05
1395,59.33,454.05,458.85,496.25
1396,59.29,454.15,458.95,496.35
1397,59.28,454.35,459.25,496.55
1398,59.29,454.55,459.45,496.75
1399,59.23,454.65,459.55,496.85
1400,59.18,454.75,459.75,497.05
1401,59.20,455.05,459.95,497.25
1402,59.18,455.15,460.05,497.35
1403,59.13,455.25,460.25,497.55
1404,59.10,455.45,460.45,497.75
1405,59.11,455.65,460.55,497.85
1406,59.07,455.75,460.75,497.95
1407,59.07,455.95,461.05,498.15
1408,59.06,456.05,461.15,498.25
1409,59.00,456.25,461.35,498.45
1410,59.00,456.45,461.55,498.65
1411,58.97,456.55,461.65,498.75
1412,58.94,456.75,461.85,498.95
1413,58.92,456.95,462.05,499.15
1414,58.89,457.05,462.15,499.25
1415,58.89,457.25,462.35,499.45
1416,58.86,457.45,462.65,499.65
1417,58.84,457.55,462.75,499.75
1418,58.82,457.75,462.95,499.95
1419,58.79,457.85,463.15,500.05
1420,58.78,457.95,463.25,500.15
1421,58.75,458.15,463.45,500.35
1422,58.72,458.35,463.65,500.55
1423,58.67,458.45,463.75,500.65
1424,58.67,458.65,464.05,500.85
1425,58.66,458.85,464.25,501.05
1426,58.66,458.95,464.35,501.15
1427,58.62,459.15,464.55,501.25
1428,58.60,459.35,464.75,501.45
1429,58.58,459.35,464.85,501.55
1430,58.56,459.55,465.05,501.75
1431,58.55,459.75,465.25,501.95
1432,58.51,459.85,465.35,502.05
1433,58.47,460.05,465.65,502.25
1434,58.49,460.25,465.85,502.45
1435,58.44,460.35,465.95,502.55
1436,58.40,460.55,466.15,502.75
1437,58.38,460.65,466.35,502.95
1438,58.34,460.75,466.45,503.05
1439,58.32,460.95,466.65,503.15
1440,58.28,461.15,466.85,503.35
1441,58.27,461.25,466.95,503.45
1442,58.25,461.45,467.25,503.65
1443,58.20,461.65,467.45,503.85
1444,58.16,461.75,467.55,503.95
1445,58.15,461.95,467.75,504.05
1446,58.15,462.15,467.95,504.25
1447,58.10,462.25,468.05,504.35
1448,58.09,462.35,468.25,504.55
1449,58.09,462.55,468.45,504.75
1450,58.05,462.65,468.55,504.85
1451,58.01,462.85,468.75,505.05
1452,58.01,463.05,468.95,505.25
1453,57.95,463.15,469.05,505.35
1454,57.96,463.35,469.35,505.55
1455,57.91,463.55,469.55,505.65
1456,57.90,463.55,469.65,505.75
1457,57.90,463.75,469.85,505.95
1458,57.86,463.95,470.05,506.15
1459,57.86,464.05,470.15,506.25
1460,57.83,464.25,470.35,506.45
1461,57.79,464.45,470.55,506.65
1462,57.78,464.55,470.65,506.75
1463,57.77,464.75,470.85,506.95
1464,57.73,464.95,471.15,507.15
1465,57.67,464.95,471.25,507.25
1466,57.63,465.15,471.45,507.35
1467,57.64,465.35,471.65,507.55
1468,57.59,465.45,471.75,507.65
1469,57.60,465.65,471.95,507.85
1470,57.59,465.85,472.15,508.05
1471,57.54,465.85,472.25,508.15
1472,57.53,466.05,472.45,508.25
1473,57.51,466.25,472.65,508.45
1474,57.46,466.35,472.75,508.55
1475,57.44,466.55,472.95,508.75
1476,57.42,466.75,473.15,508.95
1477,57.36,466.75,473.25,508.95
1478,57.38,467.05,473.45,509.25
1479,57.35,467.15,473.65,509.35
1480,57.33,467.25,473.75,509.45
1481,57.31,467.45,473.95,509.65
1482,57.28,467.65,474.15,509.85
1483,57.27,467.75,474.25,509.85
1484,57.24,467.85,474.55,510.05
1485,57.21,468.05,474.75,510.25
1486,57.18,468.15,474.75,510.35
1487,57.16,468.35,474.95,510.55
1488,57.18,468.45,475.25,510.75
1489,57.12,468.65,475.35,510.85
1490,57.10,468.75,475.55,511.05
1491,57.07,468.95,475.75,511.15
1492,57.03,469.05,475.85,511.25
1493,57.02,469.25,476.05,511.45
1494,57.02,469.35,476.25,511.55
1495,56.98,469.45,476.35,511.75
1496,56.96,469.65,476.55,511.85
1497,56.94,469.85,476.75,512.05
1498,56.91,469.95,476.85,512.15
1499,56.93,470.05,477.05,512.35
1500,56.87,470.25,477.25,512.45
1501,56.88,470.35,477.35,512.55
1502,56.80,470.55,477.55,512.75
1503,56.76,470.65,477.75,512.95
1504,56.75,470.75,477.85,513.05
1505,56.70,470.95,478.05,513.25
1506,56.67,471.15,478.25,513.35
1507,56.67,471.25,478.35,513.55
1508,56.65,471.45,478.55,513.65
1509,56.60,471.55,478.75,513.85
1510,56.57,471.65,478.85,513.95
1511,56.52,471.85,479.05,514.05
1512,56.53,472.05,479.25,514.25
1513,56.53,472.15,479.35,514.35
1514,56.53,472.25,479.55,514.55
1515,56.46,472.45,479.75,514.75
1516,56.45,472.55,479.85,514.75
1517,56.44,472.75,480.05,514.95
1518,56.43,472.85,480.25,515.15
