Time,Mass,HRR,Back Surface Temperature 1
169,68.77160645,301.87749,374.65
170,68.6315918,314.3052882,374.65
171,68.54162598,308.9018041,375.4
172,68.41174316,316.744683,376.15
173,68.31164551,316.8496913,376.65
174,68.19165039,310.1571864,377.15
175,68.04174805,312.2624138,377.65
176,67.92175293,321.1772572,378.15
177,67.79187012,326.2379386,378.4
178,67.6817627,315.4267051,378.65
179,67.55187988,322.6289576,379.4
180,67.4119873,319.0697757,380.15
181,67.29199219,328.1278436,380.65
182,67.18188477,321.3419827,381.15
183,67.09204102,330.5273923,381.4
184,66.98205566,322.5439592,381.65
185,66.85205078,313.6918848,382.15
186,66.75219727,323.8137332,382.65
187,66.62219238,324.2296392,383.15
188,66.48217773,327.4202174,383.65
189,66.36218262,328.8144199,384.15
190,66.22229004,323.4726299,384.65
191,66.10229492,324.0549261,384.9
192,65.99230957,312.8026442,385.15
193,65.87243652,327.2840326,385.9
194,65.75244141,325.3075686,386.65
195,65.63244629,321.5526927,386.65
196,65.50244141,332.1445811,386.65
197,65.35253906,327.4869399,387.15
198,65.22253418,339.3623006,387.65
199,65.0925293,335.2117365,388.65
200,64.96264648,338.8883764,389.65
201,64.82263184,329.7475641,389.65
202,64.70263672,333.5682263,389.65
203,64.58276367,336.0267639,390.65
204,64.46276855,339.5846627,391.65
205,64.34277344,344.1827948,391.65
206,64.21289063,342.0194452,391.65
207,64.08288574,337.0356126,392.15
208,63.96289063,335.1537531,392.65
209,63.83288574,341.6305195,393.4
210,63.69299316,339.4525355,394.15
211,63.56298828,355.3693944,394.65
212,63.41308594,339.6960518,395.15
213,63.30310059,337.491677,395.4
214,63.15319824,338.3926044,395.65
215,63.00317383,353.7224163,396.65
216,62.86328125,338.0555933,397.65
217,62.76330566,352.7974216,398.15
218,62.65332031,345.3178406,398.65
219,62.53344727,354.3848211,398.9
220,62.39343262,347.4551114,399.15
221,62.2434082,354.2700681,399.9
222,62.11352539,362.5808369,400.65
223,61.99353027,361.0585299,400.9
224,61.85351563,357.0337469,401.15
225,61.74353027,357.1477023,401.4
226,61.61364746,357.9122023,401.65
227,61.49365234,351.7182436,402.65
228,61.34362793,355.0563813,403.65
229,61.22375488,344.3891699,403.9
230,61.09375,354.3418884,404.15
231,60.92370605,350.5702973,404.65
232,60.81384277,356.2978918,405.15
233,60.66394043,353.3278378,405.65
234,60.49389648,358.7619782,406.15
235,60.37402344,359.1308594,406.9
236,60.23400879,361.2208626,407.65
237,60.10400391,359.0891751,407.9
238,59.9440918,358.9709195,408.15
239,59.82409668,373.1612466,408.65
240,59.66418457,376.5007366,409.15
241,59.4942627,369.84624,409.9
242,59.39428711,373.6536547,410.65
243,59.25427246,373.6949227,411.15
244,59.12438965,382.4076913,411.65
245,58.97436523,383.1379631,411.65
246,58.82434082,380.1221674,411.65
247,58.69445801,376.0026758,411.9
248,58.56445313,375.18262,412.15
249,58.40454102,377.4104032,412.9
250,58.28466797,382.3334781,413.65
251,58.13464355,382.5461301,414.65
252,57.97460938,385.1604461,415.65
253,57.81469727,389.9082184,415.65
254,57.67468262,383.7551464,415.65
255,57.20483398,376.815033,416.4
256,58.57446289,377.4180673,417.15
257,58.04467773,380.4852225,417.15
258,58.08459473,389.5149925,417.15
259,58.00463867,389.8695859,418.15
260,57.87475586,383.3194386,419.15
261,58.38452148,384.2084711,419.15
262,55.14550781,387.5245527,419.15
263,57.50476074,381.5990101,419.65
264,57.37487793,386.3231659,420.15
265,57.27490234,392.7944183,420.9
266,57.12487793,391.536678,421.65
267,56.94494629,385.159059,421.9
268,56.79504395,398.1546923,422.15
269,56.62512207,399.8828194,422.4
270,56.53515625,394.7299957,422.65
271,56.35510254,402.0202636,423.4
272,56.19519043,403.4337131,424.15
273,56.04528809,409.8715002,424.65
274,55.89526367,403.8395622,425.15
275,55.73535156,427.5800532,425.65
276,55.61535645,412.5213969,426.15
277,55.45532227,412.771537,426.65
278,55.2755127,420.1483986,427.15
279,55.13549805,401.8032767,427.4
280,54.98547363,423.722007,427.65
281,54.82556152,424.6783517,428.15
282,54.69555664,418.9982327,428.65
283,54.55554199,412.841242,429.15
284,54.38574219,405.9796073,429.65
285,54.24572754,427.5538358,429.9
286,54.0657959,404.4949272,430.15
287,53.92578125,414.250842,430.9
288,53.77587891,412.8667658,431.65
289,53.60595703,416.1645369,431.9
290,53.45593262,407.0046165,432.15
291,53.28601074,414.5100333,432.65
292,53.15612793,412.467471,433.15
293,52.93603516,411.6438432,433.65
294,52.77624512,420.7796617,434.15
295,52.56616211,430.6755759,435.15
296,52.47619629,423.7642461,436.15
297,52.32629395,432.788294,436.15
298,52.13635254,420.1158003,436.15
299,52.00634766,420.0173811,436.9
300,51.81640625,435.98234,437.65
301,51.60644531,435.7932005,438.15
302,51.41662598,430.5765325,438.65
303,51.28662109,433.0367695,439.15
304,51.09667969,443.2295366,439.65
305,51.04675293,437.6715226,439.9
306,50.83666992,438.8600783,440.15
307,50.68676758,444.8441939,440.65
308,50.53686523,430.9350448,441.15
309,50.34680176,439.7755016,441.65
310,50.17687988,435.2252614,442.15
311,50.02697754,432.8332381,442.9
312,49.88696289,432.1884502,443.65
313,49.74707031,437.9881425,443.9
314,49.57702637,428.5017188,444.15
315,49.42712402,444.5436305,445.15
316,49.27722168,434.8721244,446.15
317,49.05712891,433.4227822,446.4
318,48.9173584,443.2312706,446.65
319,48.76733398,434.5302582,446.9
320,48.58740234,440.202609,447.15
321,48.4074707,446.2693301,447.65
322,48.27746582,441.3389033,448.15
323,48.07751465,441.3191015,448.9
324,47.92749023,433.9015267,449.65
325,47.74768066,445.307853,449.65
326,47.58764648,448.869081,449.65
327,47.41772461,448.340364,450.15
328,47.21777344,450.5105799,450.65
329,47.08776855,451.047065,451.15
330,46.90795898,455.1877802,451.65
331,46.79797363,449.8268474,452.65
332,46.60791016,445.979968,453.65
333,46.42797852,452.7545928,453.9
334,46.27807617,446.716378,454.15
335,46.13806152,437.4030374,454.4
336,45.95812988,447.5081703,454.65
337,45.74816895,452.9063832,455.4
338,45.60827637,433.4252444,456.15
339,45.44824219,444.7387349,456.4
340,45.25836182,452.9847232,456.65
341,45.10839844,443.434906,457.15
342,44.8984375,453.5931674,457.65
343,44.74847412,453.5300515,458.4
344,44.59851074,454.6466134,459.15
345,44.45855713,448.5265906,459.65
346,44.27862549,456.0798645,460.15
347,44.14862061,449.1935036,460.65
348,43.94873047,440.7416603,461.15
349,43.79876709,452.988954,461.65
350,43.62884521,454.7746139,462.15
351,43.42889404,462.9115711,462.65
352,43.28887939,452.480663,463.15
353,43.05895996,457.1051164,463.65
354,42.91900635,456.331045,464.15
355,42.769104,458.9759826,464.9
356,42.56915283,457.824707,465.65
357,42.41912842,459.186866,466.15
358,42.2791748,443.2909185,466.65
359,42.10925293,450.6444758,466.9
360,41.92932129,456.4361225,467.15
361,41.74938965,457.7290622,468.15
362,41.52941895,462.6482877,469.15
363,41.3394165,462.3546947,469.9
364,41.18951416,452.2332972,470.65
365,40.98956299,459.5678503,470.9
366,40.84960938,460.3013125,471.15
367,40.68969727,465.6558297,471.4
368,40.57971191,450.6243619,471.65
369,40.41973877,454.1660656,472.15
370,40.27978516,453.922029,472.65
371,40.09979248,469.472677,473.9
372,39.86987305,465.5331351,475.15
373,39.7098999,469.7605826,475.15
374,39.61999512,460.703555,475.15
375,39.42004395,468.1607333,476.4
376,39.25006104,461.6356936,477.65
377,39.13012695,463.7983149,478.4
378,38.92016602,449.941427,479.15
379,38.77026367,453.3517317,479.4
380,38.62023926,454.7066082,479.65
381,38.43029785,459.3504125,480.4
382,38.24035645,467.9118764,481.15
383,38.08044434,461.5970611,481.65
384,37.94049072,479.7379581,482.15
385,37.81048584,471.0241491,482.65
386,37.59051514,462.4616797,483.15
387,37.35058594,475.3610784,483.65
388,37.20068359,486.2824526,484.15
389,37.00073242,473.2291482,484.9
390,36.79077148,488.3034793,485.65
391,36.63085938,483.1919931,486.4
392,36.46087646,488.1732247,487.15
393,36.190979,478.7815788,487.9
394,36.06103516,496.2202592,488.65
395,35.87103271,511.6381558,489.15
396,35.77111816,491.0832145,489.65
397,35.55114746,488.7737968,490.4
398,35.35119629,491.5053975,491.15
399,35.21124268,488.1427765,491.9
400,35.03125,487.2347051,492.65
401,34.88134766,486.3600991,493.4
402,34.64141846,496.0343101,494.15
403,34.49145508,495.5599698,494.65
404,34.30151367,506.5762953,495.15
405,34.15155029,491.1807667,496.15
406,33.96154785,495.4343623,497.15
407,33.77166748,498.3608245,497.9
408,33.5916748,498.5740661,498.65
409,33.4017334,486.9619543,499.4
410,33.23181152,502.8684095,500.15
411,33.06188965,505.8713393,501.15
412,32.88195801,507.3174217,502.15
413,32.69195557,506.0481678,503.15
414,32.48199463,507.6172916,504.15
415,32.34204102,503.1981382,504.9
416,32.20214844,502.3336931,505.65
417,32.04217529,497.0961831,506.4
418,31.85217285,504.2851188,507.15
419,31.68225098,503.337652,508.15
420,31.5322876,500.7184115,509.15
421,31.35235596,479.2802638,509.9
422,31.19244385,486.4049739,510.65
423,30.98248291,467.8117925,511.65
424,30.85247803,475.2701152,512.65
425,30.68255615,468.6022325,514.4
426,30.51263428,471.5610157,516.15
427,30.3626709,466.867655,516.65
428,30.19268799,467.7873785,517.15
429,30.00274658,476.938213,517.9
430,29.81280518,472.5048413,518.65
431,29.6628418,472.2039309,519.65
432,29.46289063,493.5772289,520.65
433,29.27301025,473.755299,521.9
434,29.10296631,478.8666118,523.15
435,28.92303467,484.9760228,524.15
436,28.71307373,480.1894794,525.15
437,28.56317139,488.1267894,526.4
438,28.35321045,485.2172505,527.65
439,28.13330078,494.2716425,528.4
440,27.97332764,498.1756731,529.15
441,27.94335938,486.3038497,530.15
442,28.28320313,508.0001484,531.15
443,26.70373535,499.3894403,532.4
444,25.94390869,478.8820786,533.65
445,25.60400391,476.6696236,534.65
446,25.13415527,495.1281461,535.65
447,26.25384521,492.1126626,536.9
448,26.65368652,496.1976138,538.15
449,26.42376709,504.0384119,539.4
450,26.23382568,496.670879,540.65
451,26.08392334,506.9605047,541.65
452,25.84393311,499.119984,542.65
453,25.69403076,499.2129239,543.9
454,25.53399658,495.7293424,545.15
455,25.27416992,500.1660434,546.65
456,25.12414551,499.9670895,548.15
457,24.97418213,502.6699413,549.4
458,24.76428223,488.8091001,550.65
459,24.60430908,494.295363,552.65
460,24.42437744,503.2484228,554.65
461,24.22442627,509.1879065,555.9
462,24.0045166,513.3419731,557.15
463,23.8145752,513.711964,559.15
464,23.66455078,531.5261148,561.15
465,23.50463867,527.9954043,562.9
466,23.00476074,537.0108865,564.65
467,22.65484619,531.9788847,566.65
468,22.09503174,529.7286641,568.65
469,21.8951416,511.7195823,570.4
470,21.75512695,509.5554005,572.15
471,21.57519531,509.1114738,573.4
472,21.37524414,518.9589067,574.65
473,21.20532227,503.0366031,576.9
474,21.10528564,500.8674968,579.15
475,20.87536621,493.3961695,580.65
476,20.74542236,486.9468689,582.15
477,20.56549072,506.6735701,583.4
478,20.41552734,509.057097,584.65
479,20.19561768,506.7045732,585.9
480,20.05560303,497.491143,587.15
481,19.91564941,486.471835,588.9
482,19.73571777,489.4938382,590.65
483,19.58581543,488.0895094,591.9
484,19.45581055,475.1209952,593.15
485,19.26586914,473.9873019,594.9
486,19.13592529,466.6500439,596.65
487,19.04589844,453.9251848,597.4
488,18.85595703,453.5357389,598.15
489,18.73602295,458.2214009,599.65
490,18.61602783,446.2376681,601.15
491,18.47607422,438.5643352,602.65
492,18.36608887,430.1763361,604.15
493,18.23614502,431.3331257,604.9
494,18.08624268,428.7902832,605.65
495,17.94622803,419.826785,606.9
496,17.81628418,418.1999553,608.15
497,17.68634033,417.1522314,609.4
498,17.56634521,415.804915,610.65
499,17.31640625,408.5779017,611.65
500,17.27648926,406.9589441,612.65
501,17.17645264,393.8099255,613.9
502,17.01654053,382.6562361,615.15
503,16.9465332,376.8066753,616.4
504,16.81658936,373.955744,617.65
505,16.7265625,361.043826,618.4
506,16.58666992,362.81877,619.15
507,16.5166626,361.5255183,620.15
508,16.41668701,349.9347686,621.15
509,16.33673096,357.8686107,621.9
510,16.2467041,345.4780232,622.65
511,16.13677979,344.645795,623.9
512,15.99682617,338.7595784,625.15
513,15.91680908,341.6797291,626.4
514,15.82684326,332.4595365,627.65
515,15.68688965,327.7273698,628.9
516,15.5869751,332.0899964,630.15
517,15.44696045,329.2015769,632.15
518,15.38702393,322.8354367,634.15
519,15.29699707,318.7531211,636.4
520,15.19702148,319.981419,638.65
521,15.10705566,318.2625857,640.65
522,14.98706055,309.6214988,642.65
523,14.92712402,301.5108975,645.15
524,14.86712646,298.6123865,647.65
525,14.77716064,297.5235678,649.9
526,14.69720459,289.3050281,652.15
527,14.59716797,293.2093534,655.15
528,14.50726318,288.9549256,658.15
529,14.42724609,286.0751239,661.9
530,14.33728027,285.7882066,665.65
531,14.23730469,288.7751319,670.15
532,14.12731934,281.0342268,674.65
533,14.07739258,277.1959305,679.9
534,14.01739502,277.3861972,685.15
535,13.90740967,269.526603,692.65
536,13.84741211,266.0864397,700.15
537,13.75744629,263.6956475,708.4
538,13.64752197,267.3305685,716.65
539,13.59747314,263.6422417,725.65
540,13.53747559,256.1162082,734.65
541,13.45758057,260.341991,745.9
542,13.36755371,262.0107477,757.15
543,13.25762939,255.1822489,767.15
544,13.18762207,255.3081513,777.15
545,13.08764648,253.9647016,785.9
546,13.00769043,252.317654,794.65
547,12.95770264,257.8466416,801.4
548,12.90765381,256.6146677,808.15
549,12.81774902,250.6682309,814.4
550,12.78771973,244.1116159,820.65
551,12.72772217,242.5908523,827.9
552,12.66772461,238.7542377,835.15
553,12.55780029,243.820936,840.4
554,12.45782471,236.8416352,845.65
555,12.39788818,236.8582639,849.4
556,12.38787842,230.89962,853.15
557,12.31787109,233.2911405,860.15
558,12.19793701,230.6422667,867.15
559,12.17791748,226.9080942,873.9
560,12.11791992,225.7888447,880.65
561,12.05792236,229.6326203,882.15
562,11.95800781,231.1913057,883.65
563,11.88800049,223.9684539,885.9
564,11.82800293,224.1238507,888.15
565,11.74804688,216.2923293,890.4
566,11.69805908,220.6330907,892.65
567,11.60803223,217.4869538,894.15
568,11.61804199,216.7853095,895.65
569,11.5480957,209.0154301,898.4
570,11.51812744,207.293181,901.15
571,11.44812012,206.9566033,903.4
572,11.38812256,204.1679209,905.65
573,11.34814453,201.1879141,907.4
574,11.24816895,201.8716985,909.15
575,11.18817139,203.0301355,912.65
576,11.15820313,202.3938786,916.15
577,11.1182251,201.2480128,918.15
578,11.05822754,194.3295739,920.15
579,10.98822021,191.1599073,922.15
580,10.93829346,197.0154676,924.15
581,10.89831543,192.7068017,925.9
582,10.82830811,190.3244713,927.65
583,10.78826904,187.9655491,931.4
584,10.75830078,184.2042923,935.15
585,10.74835205,185.8483227,940.15
586,10.67834473,185.500301,945.15
587,10.6083374,181.3866008,946.9
588,10.50842285,177.5828795,948.65
589,10.47839355,180.6188236,949.4
590,10.45843506,180.6248578,950.15
591,10.43841553,178.0056347,947.65
592,10.3684082,174.4188828,945.15
593,10.30847168,175.2598676,943.4
594,10.24847412,172.484658,941.65
595,10.19848633,173.9320928,938.65
596,10.1784668,172.6437135,935.65
597,10.128479,171.1474852,933.4
598,10.07855225,168.9128009,931.15
599,9.978515625,169.0611752,931.15
600,10.01855469,171.0019718,931.15
601,9.928527832,167.3240141,930.15
602,9.908508301,167.3195926,929.15
603,9.88861084,168.7304236,927.65
604,9.798583984,164.6897576,926.15
605,9.738586426,165.3342681,924.15
606,9.708618164,166.8001868,922.15
607,9.678649902,165.3913325,920.9
608,9.568664551,166.5020856,919.65
609,9.518676758,165.191269,920.65
610,9.468688965,161.8853309,921.65
611,9.47869873,158.6038416,920.65
612,9.438720703,162.0678989,919.65
613,9.458740234,160.9046936,918.9
614,9.38873291,158.6594495,918.15
615,9.358703613,160.8269778,916.65
616,9.298706055,159.6224351,915.15
617,9.288696289,159.6942728,912.9
618,9.20880127,160.0259955,910.65
619,9.158752441,157.5708736,908.15
620,9.12878418,157.4678074,905.65
621,9.068786621,157.1225426,902.15
622,9.008850098,158.4610852,898.65
623,8.998840332,157.6953541,894.65
624,8.908813477,151.4238184,890.65
625,8.838928223,155.9838902,886.65
626,8.848876953,152.8784318,882.65
627,8.828918457,153.1167291,878.4
628,8.79888916,153.1526219,874.15
629,8.79888916,154.8092235,870.15
630,8.728881836,152.6740161,866.15
631,8.588989258,152.2175356,861.9
632,8.598937988,153.4422788,857.65
633,8.598937988,156.114613,853.9
634,8.508972168,155.0086975,850.15
635,8.408996582,154.3375535,846.9
636,8.438964844,152.6390076,843.65
637,8.438964844,152.1062677,840.4
638,8.428955078,148.7408551,837.15
639,8.359008789,152.2949045,834.15
640,8.289001465,147.6538225,831.15
641,8.269042969,145.7240885,828.15
642,8.259033203,148.0459214,825.15
643,8.229003906,144.9832743,821.15
644,8.149108887,148.4858252,817.15
645,8.089111328,146.4419972,813.65
646,8.069091797,149.3132331,810.15
647,8.019104004,146.9933423,807.9
648,7.999145508,147.9018472,805.65
649,7.989135742,145.944786,803.9
650,7.949157715,145.414179,802.15
651,7.859130859,145.5189272,800.15
652,7.839172363,143.9635103,798.15
653,7.839172363,145.0091189,795.4
654,7.759216309,144.7455319,792.65
655,7.729187012,141.5645947,792.65
656,7.729187012,142.2871676,792.65
657,7.729187012,140.8912832,789.65
658,7.669189453,139.6125881,786.65
659,7.61920166,139.2324448,783.15
660,7.539245605,144.0325303,779.65
661,7.509277344,140.9184283,776.65
662,7.469238281,140.9843965,773.65
663,7.409240723,141.6686058,771.15
664,7.399291992,141.4788506,768.65
665,7.409240723,140.3746344,766.65
666,7.36932373,140.2068745,764.65
667,7.329345703,137.1256742,763.9
668,7.269348145,139.5465764,763.15
669,7.209350586,141.8080936,760.15
670,7.159362793,140.0640922,757.15
671,7.069396973,143.5249242,755.4
672,7.01940918,141.5880203,753.65
673,7.059387207,138.818446,751.15
674,7.049377441,139.3675024,748.65
675,7.01940918,141.6221706,747.65
676,6.899475098,139.1404499,746.65
677,6.889465332,140.3185238,744.4
678,6.869445801,137.9838597,742.15
679,6.829467773,136.4199725,740.4
680,6.809448242,138.2537495,738.65
681,6.789428711,136.6168456,737.15
682,6.759460449,137.5881975,735.65
683,6.699523926,134.0648305,734.4
684,6.68951416,135.6153922,733.15
685,6.529602051,133.0908082,733.15
686,6.549499512,134.6588308,733.15
687,6.559509277,134.9605647,731.65
688,6.489562988,133.6502075,730.15
689,6.459594727,134.6337578,728.9
690,6.439575195,136.3630122,727.65
691,6.399597168,134.3333591,726.9
692,6.389587402,135.0464127,726.15
693,6.249633789,131.8457083,725.65
694,6.26965332,135.9606743,725.15
695,6.289611816,135.3766094,724.65
696,6.229614258,135.906653,724.15
697,6.149658203,133.2190427,722.4
698,6.169616699,132.9532276,720.65
699,6.139648438,130.0095472,717.9
700,6.09967041,130.1861416,715.15
701,6.109619141,128.6497463,713.4
702,6.029724121,126.9657135,711.65
703,6.00970459,128.6417961,710.65
704,5.999694824,130.15363,709.65
705,5.949707031,128.0219165,708.65
706,5.939697266,126.8998233,707.65
707,5.849731445,127.4225582,707.4
708,5.839782715,126.8000083,707.15
709,5.789733887,127.1904859,707.15
710,5.789733887,126.16715,707.15
711,5.749755859,127.0777182,705.9
712,5.749755859,125.459515,704.65
713,5.739746094,124.1564924,704.65
714,5.699768066,123.663382,704.65
715,5.609802246,123.4796698,703.65
716,5.59979248,125.2620784,702.65
717,5.529846191,123.5523744,703.15
718,5.519836426,124.0890416,703.65
719,5.50982666,121.7768669,702.65
720,5.429870605,122.2499934,701.65
721,5.399902344,122.5538081,701.4
722,5.369873047,123.3018961,701.15
723,5.389892578,122.5004023,700.15
724,5.369873047,123.0066647,699.15
725,5.269897461,121.7088699,699.15
726,5.249938965,119.3065557,699.15
727,5.249938965,119.660915,699.65
728,5.199951172,121.7886058,700.15
729,5.189941406,120.2974319,700.15
730,5.159912109,117.9423506,700.15
731,5.169921875,117.9261555,698.9
732,5.139953613,117.1338428,697.65
733,5.109924316,117.5345074,696.4
734,5.059936523,118.3139367,695.15
735,5.020019531,116.7258002,694.65
736,5.010009766,114.029026,694.15
737,4.979980469,115.3373978,692.4
738,4.960021973,115.5517318,690.65
739,4.929992676,114.7829402,689.9
740,4.929992676,115.2731635,689.15
741,4.869995117,115.9146309,688.4
742,4.849975586,113.9516917,687.65
743,4.820068359,114.7267082,686.15
744,4.780090332,116.5688861,684.65
745,4.74005127,114.5904194,683.4
746,4.680053711,116.5557515,682.15
747,4.620117188,114.207944,682.4
748,4.620117188,115.560705,682.65
749,4.570129395,111.1854119,683.4
750,4.600097656,113.2409009,684.15
751,4.600097656,114.2734615,684.15
752,4.520141602,114.2565293,684.15
753,4.430114746,112.1285785,682.65
754,4.430114746,111.820481,681.15
755,4.460144043,112.9878651,679.9
756,4.390197754,112.0240298,678.65
757,4.380187988,112.8330838,678.4
758,4.350158691,108.7747574,678.15
759,4.360168457,108.3346714,676.9
760,4.330200195,108.1232331,675.65
761,4.290161133,107.6721451,674.65
762,4.290161133,109.2381217,673.65
763,4.290161133,108.0626922,672.4
764,4.210205078,107.0773818,671.15
765,4.200256348,107.2004145,671.4
766,4.160217285,106.1654698,671.65
767,4.130249023,105.3743536,671.4
768,4.100219727,106.2964613,671.15
769,4.090270996,106.5113935,671.4
770,4.070251465,106.1301058,671.65
771,4.040222168,107.4809334,670.9
772,3.99029541,105.8215835,670.15
773,3.960327148,107.9420176,669.4
774,3.960327148,104.598869,668.65
775,3.950317383,104.1289069,667.4
776,3.91027832,103.1749813,666.15
