Time,Temperature,Mass
[s],[K],[mg]
0,309.042,5.28382
40,314.009,5.2825
80,320.326,5.28168
120,326.832,5.2809
160,333.35,5.27986
200,339.859,5.27949
240,346.359,5.28032
280,352.837,5.28015
320,359.336,5.2816
360,365.858,5.28284
400,372.374,5.28351
440,378.928,5.28416
480,385.473,5.28666
520,392.045,5.28789
560,398.62,5.28853
600,405.225,5.28957
640,411.853,5.28938
680,418.496,5.289
720,425.146,5.288
760,431.809,5.2878
800,438.493,5.28612
840,445.19,5.28261
880,451.888,5.27592
920,458.593,5.26758
960,465.312,5.2586
1000,472.042,5.24789
1040,478.768,5.23608
1080,485.512,5.2219
1120,492.262,5.20952
1160,499.018,5.20537
1200,505.787,5.20744
1240,512.54,5.20853
1280,519.291,5.20883
1320,526.049,5.20677
1360,532.806,5.20127
1400,539.57,5.19411
1440,546.326,5.18112
1480,553.095,5.16249
1520,559.874,5.13506
1560,566.629,5.10018
1600,573.372,5.05834
1640,580.104,5.00994
1680,586.822,4.95159
1720,593.515,4.8707
1760,600.196,4.75378
1800,606.854,4.58062
1840,613.481,4.32962
1880,620.09,3.98138
1920,626.682,3.53145
1960,633.289,2.99483
2000,639.927,2.41181
2040,646.624,1.83682
2080,653.364,1.32112
2120,660.152,0.91666
2160,666.921,0.632028
2200,673.696,0.452223
2240,680.42,0.35134
2280,687.131,0.298373
2320,693.816,0.272592
2360,700.46,0.258447
2400,707.109,0.251715
2440,713.729,0.25291
2480,720.317,0.25494
2520,726.914,0.257477
2560,733.512,0.260732
2600,740.096,0.262889
2640,746.685,0.265857
2680,753.288,0.268215
2720,759.889,0.269725
2760,766.495,0.272
2800,773.099,0.274
2840,779.713,0.27617
2880,786.306,0.277997
2920,792.897,0.279834
2960,799.492,0.282045
3000,806.1,0.284997
3040,812.691,0.286465
3080,819.26,0.288988
3120,825.838,0.290944
3160,832.425,0.293
3200,839.001,0.295991
3240,845.572,0.298934
3280,852.117,0.301636
3320,858.657,0.304625
3360,865.196,0.307216
3400,871.731,0.309832
3440,878.261,0.311999
3480,884.792,0.314999
3520,891.325,0.316996
3560,897.852,0.31977
3600,904.386,0.321133
3640,910.912,0.324
3680,917.439,0.325986
3720,923.969,0.328439
3760,930.498,0.329984
3800,937.029,0.331522
3840,943.56,0.333967
3880,950.096,0.336352
3920,956.615,0.33794
3960,963.139,0.34
