Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
110.281,436.0,80.096,20.03,99.753,19.678,,,1.016,,,,,,
110.792,436.5,80.094,20.031,99.752,19.681,,,0.954,,,,,,
111.329,437.0,80.095,20.031,99.753,19.681,,,0.962,,,,,,
111.89,437.5,80.094,20.03,99.753,19.678,,,0.994,,,,,,
112.418,438.0,80.095,20.03,99.757,19.674,,,1.056,,,,,,
112.938,438.5,80.093,20.029,99.756,19.67,,,1.153,,,,,,
113.418,439.0,80.094,20.029,99.754,19.671,,,1.134,,,,,,
113.976,439.5,80.094,20.029,99.751,19.668,,,1.205,,,,,,
114.487,440.0,80.093,20.032,99.756,19.669,,,1.178,,,,,,
115.008,440.5,80.097,20.03,99.756,19.67,,,1.128,,,,,,
115.55,441.0,80.094,20.03,99.755,19.666,,,1.216,,,,,,
116.029,441.5,80.091,20.029,99.753,19.667,,,1.213,,,,,,
116.59,442.0,80.094,20.031,99.752,19.668,,,1.227,,,,,,
117.14,442.5,80.096,20.029,99.749,19.666,,,1.265,,,,,,
117.614,443.0,80.095,20.029,99.749,19.665,,,1.29,,,,,,
118.118,443.5,80.094,20.029,99.754,19.664,,,1.33,,,,,,
118.623,444.0,80.092,20.03,99.755,19.66,,,1.427,,,,,,
119.131,444.5,80.096,20.029,99.757,19.664,,,1.352,,,,,,
119.63,445.0,80.093,20.031,99.758,19.663,,,1.387,,,,,,
120.166,445.5,80.093,20.031,99.759,19.659,,,1.479,,,,,,
120.651,446.0,80.097,20.028,99.758,19.659,,,1.475,,,,,,
121.133,446.5,80.096,20.03,99.757,19.659,,,1.472,,,,,,
121.622,447.0,80.092,20.032,99.756,19.655,,,1.55,,,,,,
122.163,447.5,80.096,20.03,99.759,19.649,,,1.671,,,,,,
122.652,448.0,80.093,20.029,99.759,19.648,,,1.701,,,,,,
123.179,448.5,80.093,20.028,99.756,19.648,,,1.713,,,,,,
123.713,449.0,80.095,20.029,99.756,19.645,,,1.791,,,,,,
124.274,449.5,80.094,20.03,99.756,19.645,,,1.796,,,,,,
124.748,450.0,80.093,20.03,99.756,19.643,,,1.829,,,,,,
125.207,450.5,80.095,20.029,99.754,19.64,,,1.886,,,,,,
125.711,451.0,80.094,20.027,99.753,19.64,,,1.884,,,,,,
126.19,451.5,80.093,20.028,99.754,19.64,,,1.899,,,,,,
126.675,452.0,80.096,20.029,99.754,19.636,,,1.989,,,,,,
127.197,452.5,80.095,20.029,99.753,19.634,,,2.038,,,,,,
127.67,453.0,80.092,20.028,99.756,19.633,,,2.074,,,,,,
128.166,453.5,80.094,20.031,99.759,19.632,,,2.088,,,,,,
128.679,454.0,80.097,20.029,99.758,19.633,,,2.063,,,,,,
129.177,454.5,80.094,20.028,99.757,19.634,,,2.045,,,,,,
129.688,455.0,80.094,20.029,99.758,19.633,,,2.073,,,,,,
130.185,455.5,80.095,20.03,99.757,19.63,,,2.123,,,,,,
130.649,456.0,80.094,20.029,99.761,19.629,,,2.135,,,,,,
131.119,456.5,80.098,20.029,99.762,19.63,,,2.114,,,,,,
131.628,457.0,80.093,20.031,99.759,19.63,,,2.109,,,,,,
132.148,457.5,80.095,20.031,99.754,19.628,,,2.152,,,,,,
132.615,458.0,80.094,20.031,99.748,19.626,,,2.201,,,,,,
133.09,458.5,80.095,20.029,99.746,19.624,,,2.247,,,,,,
133.578,459.0,80.096,20.03,99.744,19.622,,,2.271,,,,,,
134.089,459.5,80.09,20.03,99.743,19.621,,,2.289,,,,,,
134.604,460.0,80.095,20.03,99.736,19.619,,,2.332,,,,,,
135.089,460.5,80.091,20.029,99.735,19.616,,,2.373,,,,,,
135.604,461.0,80.092,20.03,99.732,19.613,,,2.455,,,,,,
136.055,461.5,80.099,20.03,99.729,19.614,,,2.418,,,,,,
136.572,462.0,80.094,20.03,99.728,19.607,,,2.569,,,,,,
137.027,462.5,80.09,20.03,99.727,19.607,,,2.574,,,,,,
137.531,463.0,80.095,20.029,99.732,19.606,,,2.583,,,,,,
138.035,463.5,80.095,20.03,99.728,19.603,,,2.651,,,,,,
138.523,464.0,80.093,20.031,99.727,19.601,,,2.676,,,,,,
139.032,464.5,80.097,20.03,99.726,19.6,,,2.713,,,,,,
139.534,465.0,80.092,20.029,99.723,19.596,,,2.799,,,,,,
139.982,465.5,80.091,20.028,99.723,19.593,,,2.873,,,,,,
140.452,466.0,80.096,20.03,99.722,19.593,,,2.888,,,,,,
140.999,466.5,80.093,20.03,99.718,19.587,,,3.0,,,,,,
141.436,467.0,80.096,20.031,99.72,19.587,,,3.001,,,,,,
141.921,467.5,80.094,20.031,99.718,19.583,,,3.093,,,,,,
142.408,468.0,80.098,20.03,99.718,19.58,,,3.165,,,,,,
142.901,468.5,80.093,20.031,99.716,19.576,,,3.233,,,,,,
143.379,469.0,80.095,20.03,99.714,19.575,,,3.238,,,,,,
143.842,469.5,80.097,20.031,99.712,19.575,,,3.248,,,,,,
144.337,470.0,80.092,20.029,99.712,19.57,,,3.348,,,,,,
144.834,470.5,80.094,20.031,99.711,19.566,,,3.428,,,,,,
145.268,471.0,80.094,20.031,99.709,19.563,,,3.476,,,,,,
145.702,471.5,80.093,20.03,99.709,19.56,,,3.54,,,,,,
146.185,472.0,80.093,20.03,99.709,19.558,,,3.594,,,,,,
146.668,472.5,80.093,20.028,99.71,19.556,,,3.623,,,,,,
147.125,473.0,80.094,20.028,99.71,19.553,,,3.692,,,,,,
147.623,473.5,80.095,20.031,99.708,19.55,,,3.727,,,,,,
148.111,474.0,80.095,20.03,99.708,19.547,,,3.779,,,,,,
148.585,474.5,80.092,20.031,99.708,19.546,,,3.773,,,,,,
149.058,475.0,80.09,20.029,99.71,19.543,,,3.829,,,,,,
149.561,475.5,80.096,20.031,99.711,19.539,,,3.922,,,,,,
150.024,476.0,80.094,20.03,99.712,19.537,,,3.949,,,,,,
150.514,476.5,80.095,20.031,99.712,19.532,,,4.054,,,,,,
150.986,477.0,80.1,20.031,99.716,19.529,,,4.092,,,,,,
151.48,477.5,80.093,20.03,99.712,19.522,,,4.225,,,,,,
151.976,478.0,80.093,20.03,99.714,19.526,,,4.151,,,,,,
152.46,478.5,80.096,20.029,99.714,19.52,,,4.272,,,,,,
152.947,479.0,80.098,20.031,99.714,19.516,,,4.364,,,,,,
153.373,479.5,80.097,20.03,99.714,19.511,,,4.475,,,,,,
153.862,480.0,80.097,20.031,99.714,19.508,,,4.532,,,,,,
154.347,480.5,80.093,20.03,99.715,19.505,,,4.594,,,,,,
154.813,481.0,80.092,20.029,99.714,19.499,,,4.715,,,,,,
155.288,481.5,80.095,20.029,99.713,19.495,,,4.779,,,,,,
155.752,482.0,80.092,20.028,99.711,19.493,,,4.839,,,,,,
156.237,482.5,80.093,20.029,99.709,19.489,,,4.929,,,,,,
156.738,483.0,80.097,20.03,99.708,19.486,,,5.002,,,,,,
157.215,483.5,80.095,20.03,99.708,19.481,,,5.105,,,,,,
157.689,484.0,80.094,20.029,99.707,19.476,,,5.198,,,,,,
158.162,484.5,80.091,20.029,99.708,19.473,,,5.252,,,,,,
158.673,485.0,80.094,20.031,99.71,19.468,,,5.367,,,,,,
159.163,485.5,80.097,20.032,99.71,19.463,,,5.44,,,,,,
159.609,486.0,80.097,20.032,99.711,19.459,,,5.526,,,,,,
160.084,486.5,80.093,20.03,99.709,19.453,,,5.653,,,,,,
160.563,487.0,80.096,20.03,99.709,19.449,,,5.727,,,,,,
161.074,487.5,80.096,20.029,99.712,19.444,,,5.843,,,,,,
161.534,488.0,80.092,20.03,99.715,19.443,,,5.866,,,,,,
161.984,488.5,80.099,20.029,99.714,19.436,,,5.988,,,,,,
162.489,489.0,80.096,20.029,99.717,19.429,,,6.12,,,,,,
162.933,489.5,80.098,20.031,99.718,19.425,,,6.212,,,,,,
163.408,490.0,80.094,20.029,99.72,19.42,,,6.318,,,,,,
163.886,490.5,80.092,20.03,99.723,19.417,,,6.389,,,,,,
164.366,491.0,80.097,20.029,99.725,19.412,,,6.488,,,,,,
164.875,491.5,80.094,20.03,99.732,19.406,,,6.603,,,,,,
165.399,492.0,80.094,20.03,99.734,19.401,,,6.714,,,,,,
165.838,492.5,80.094,20.032,99.734,19.394,,,6.856,,,,,,
166.277,493.0,80.096,20.031,99.735,19.39,,,6.918,,,,,,
166.782,493.5,80.094,20.028,99.739,19.385,,,7.011,,,,,,
167.29,494.0,80.092,20.029,99.742,19.379,,,7.145,,,,,,
167.797,494.5,80.092,20.029,99.743,19.375,,,7.229,,,,,,
168.25,495.0,80.093,20.03,99.743,19.37,,,7.332,,,,,,
168.688,495.5,80.094,20.032,99.741,19.364,,,7.446,,,,,,
169.189,496.0,80.095,20.031,99.74,19.358,,,7.567,,,,,,
169.673,496.5,80.097,20.03,99.74,19.353,,,7.666,,,,,,
170.126,497.0,80.094,20.029,99.739,19.35,,,7.706,,,,,,
170.615,497.5,80.094,20.028,99.741,19.344,,,7.831,,,,,,
171.075,498.0,80.094,20.03,99.745,19.338,,,7.977,,,,,,
171.571,498.5,80.093,20.03,99.746,19.332,,,8.108,,,,,,
172.027,499.0,80.095,20.03,99.744,19.327,,,8.185,,,,,,
172.503,499.5,80.091,20.032,99.744,19.328,,,8.183,,,,,,
173.021,500.0,80.092,20.032,99.745,19.32,,,8.346,,,,,,
173.489,500.5,80.091,20.029,99.748,19.314,,,8.437,,,,,,
173.92,501.0,80.099,20.032,99.749,19.308,,,8.563,,,,,,
174.381,501.5,80.093,20.03,99.748,19.302,,,8.675,,,,,,
174.905,502.0,80.096,20.031,99.751,19.298,,,8.792,,,,,,
175.372,502.5,80.097,20.032,99.756,19.293,,,8.892,,,,,,
175.859,503.0,80.097,20.031,99.755,19.285,,,9.048,,,,,,
176.307,503.5,80.098,20.029,99.755,19.281,,,9.124,,,,,,
176.801,504.0,80.094,20.03,99.757,19.276,,,9.247,,,,,,
177.328,504.5,80.092,20.03,99.76,19.269,,,9.382,,,,,,
177.816,505.0,80.093,20.029,99.761,19.266,,,9.449,,,,,,
178.285,505.5,80.094,20.03,99.764,19.26,,,9.558,,,,,,
178.763,506.0,80.096,20.032,99.767,19.258,,,9.622,,,,,,
179.251,506.5,80.097,20.03,99.768,19.253,,,9.698,,,,,,
179.713,507.0,80.095,20.029,99.768,19.246,,,9.835,,,,,,
180.187,507.5,80.093,20.031,99.767,19.24,,,9.965,,,,,,
180.7,508.0,80.094,20.031,99.768,19.233,,,10.117,,,,,,
181.181,508.5,80.094,20.032,99.771,19.226,,,10.258,,,,,,
181.682,509.0,80.095,20.031,99.773,19.221,,,10.357,,,,,,
182.171,509.5,80.095,20.031,99.776,19.217,,,10.422,,,,,,
182.643,510.0,80.094,20.031,99.778,19.21,,,10.556,,,,,,
183.133,510.5,80.093,20.03,99.779,19.205,,,10.665,,,,,,
183.639,511.0,80.095,20.03,99.78,19.201,,,10.734,,,,,,
184.121,511.5,80.097,20.03,99.781,19.195,,,10.861,,,,,,
184.613,512.0,80.097,20.031,99.784,19.191,,,10.94,,,,,,
185.105,512.5,80.092,20.029,99.786,19.183,,,11.106,,,,,,
185.593,513.0,80.093,20.03,99.789,19.176,,,11.243,,,,,,
186.092,513.5,80.09,20.031,99.794,19.173,,,11.3,,,,,,
186.554,514.0,80.097,20.03,99.794,19.172,,,11.303,,,,,,
187.045,514.5,80.092,20.032,99.792,19.167,,,11.398,,,,,,
187.5,515.0,80.094,20.028,99.793,19.163,,,11.459,,,,,,
188.024,515.5,80.095,20.028,99.801,19.156,,,11.598,,,,,,
188.496,516.0,80.093,20.029,99.797,19.152,,,11.674,,,,,,
188.986,516.5,80.094,20.028,99.8,19.144,,,11.83,,,,,,
189.47,517.0,80.092,20.03,99.805,19.14,,,11.895,,,,,,
189.942,517.5,80.091,20.029,99.806,19.136,,,11.961,,,,,,
190.468,518.0,80.092,20.033,99.811,19.131,,,12.081,,,,,,
190.944,518.5,80.093,20.031,99.807,19.123,,,12.228,,,,,,
191.407,519.0,80.095,20.03,99.809,19.12,,,12.255,,,,,,
191.926,519.5,80.096,20.031,99.813,19.113,,,12.389,,,,,,
192.398,520.0,80.098,20.03,99.813,19.11,,,12.44,,,,,,
192.884,520.5,80.095,20.029,99.811,19.105,,,12.55,,,,,,
193.373,521.0,80.096,20.03,99.813,19.098,,,12.704,,,,,,
193.84,521.5,80.096,20.029,99.815,19.092,,,12.821,,,,,,
194.337,522.0,80.097,20.029,99.815,19.084,,,12.981,,,,,,
194.825,522.5,80.096,20.03,99.816,19.08,,,13.038,,,,,,
195.294,523.0,80.094,20.029,99.819,19.075,,,13.106,,,,,,
195.804,523.5,80.091,20.029,99.823,19.071,,,13.22,,,,,,
196.323,524.0,80.096,20.03,99.826,19.062,,,13.408,,,,,,
196.848,524.5,80.095,20.03,99.826,19.06,,,13.437,,,,,,
197.324,525.0,80.091,20.03,99.828,19.054,,,13.557,,,,,,
197.783,525.5,80.09,20.031,99.831,19.045,,,13.726,,,,,,
198.288,526.0,80.095,20.03,99.835,19.038,,,13.869,,,,,,
198.781,526.5,80.098,20.03,99.836,19.032,,,13.977,,,,,,
199.285,527.0,80.096,20.031,99.839,19.027,,,14.059,,,,,,
199.782,527.5,80.096,20.03,99.844,19.023,,,14.152,,,,,,
200.25,528.0,80.097,20.029,99.845,19.015,,,14.302,,,,,,
200.763,528.5,80.094,20.029,99.846,19.008,,,14.427,,,,,,
201.276,529.0,80.096,20.029,99.848,19.003,,,14.528,,,,,,
201.754,529.5,80.096,20.031,99.852,18.996,,,14.686,,,,,,
202.226,530.0,80.095,20.032,99.855,18.988,,,14.849,,,,,,
202.711,530.5,80.097,20.031,99.857,18.98,,,15.008,,,,,,
203.206,531.0,80.093,20.03,99.861,18.974,,,15.124,,,,,,
203.703,531.5,80.094,20.031,99.866,18.969,,,15.213,,,,,,
204.225,532.0,80.098,20.03,99.871,18.961,,,15.361,,,,,,
204.721,532.5,80.096,20.03,99.874,18.953,,,15.501,,,,,,
205.217,533.0,80.095,20.031,99.878,18.945,,,15.641,,,,,,
205.725,533.5,80.096,20.029,99.881,18.938,,,15.786,,,,,,
206.24,534.0,80.096,20.03,99.882,18.931,,,15.904,,,,,,
206.703,534.5,80.092,20.032,99.886,18.926,,,15.971,,,,,,
207.154,535.0,80.093,20.031,99.893,18.919,,,16.101,,,,,,
207.669,535.5,80.095,20.03,99.9,18.909,,,16.303,,,,,,
208.19,536.0,80.097,20.03,99.904,18.901,,,16.447,,,,,,
208.714,536.5,80.095,20.029,99.905,18.891,,,16.627,,,,,,
209.23,537.0,80.09,20.029,99.906,18.883,,,16.775,,,,,,
209.74,537.5,80.094,20.03,99.908,18.873,,,16.973,,,,,,
210.255,538.0,80.098,20.03,99.913,18.864,,,17.148,,,,,,
210.726,538.5,80.097,20.03,99.919,18.859,,,17.242,,,,,,
211.199,539.0,80.095,20.029,99.924,18.851,,,17.398,,,,,,
211.684,539.5,80.094,20.029,99.925,18.84,,,17.615,,,,,,
212.191,540.0,80.097,20.031,99.924,18.829,,,17.816,,,,,,
212.702,540.5,80.096,20.03,99.926,18.818,,,18.012,,,,,,
213.187,541.0,80.096,20.031,99.93,18.812,,,18.132,,,,,,
213.714,541.5,80.093,20.03,99.936,18.805,,,18.264,,,,,,
214.196,542.0,80.09,20.03,99.94,18.795,,,18.462,,,,,,
214.693,542.5,80.094,20.031,99.945,18.784,,,18.667,,,,,,
215.208,543.0,80.095,20.032,99.949,18.777,,,18.801,,,,,,
215.7,543.5,80.094,20.031,99.95,18.766,,,18.988,,,,,,
216.205,544.0,80.096,20.031,99.955,18.756,,,19.193,,,,,,
216.71,544.5,80.095,20.03,99.961,18.744,,,19.439,,,,,,
217.206,545.0,80.093,20.03,99.963,18.733,,,19.655,,,,,,
217.697,545.5,80.095,20.03,99.964,18.72,,,19.89,,,,,,
218.23,546.0,80.095,20.03,99.965,18.708,,,20.119,,,,,,
218.723,546.5,80.095,20.031,99.97,18.698,,,20.299,,,,,,
219.201,547.0,80.097,20.029,99.973,18.69,,,20.455,,,,,,
219.692,547.5,80.096,20.029,99.978,18.68,,,20.668,,,,,,
220.19,548.0,80.096,20.03,99.985,18.667,,,20.921,,,,,,
220.686,548.5,80.095,20.031,99.992,18.658,,,21.106,,,,,,
221.214,549.0,80.091,20.03,99.997,18.646,,,21.328,,,,,,
221.714,549.5,80.091,20.031,100.003,18.631,,,21.596,,,,,,
222.193,550.0,80.095,20.032,100.011,18.62,,,21.828,,,,,,
222.688,550.5,80.1,20.032,100.02,18.608,,,22.07,,,,,,
223.183,551.0,80.096,20.032,100.027,18.595,,,22.332,,,,,,
223.703,551.5,80.092,20.029,100.033,18.582,,,22.593,,,,,,
224.225,552.0,80.094,20.029,100.042,18.569,,,22.861,,,,,,
224.731,552.5,80.098,20.031,100.048,18.555,,,23.134,,,,,,
225.283,553.0,80.097,20.029,100.053,18.541,,,23.413,,,,,,
225.779,553.5,80.096,20.031,100.06,18.526,,,23.729,,,,,,
226.287,554.0,80.096,20.031,100.067,18.511,,,24.04,,,,,,
226.821,554.5,80.095,20.031,100.071,18.498,,,24.299,,,,,,
227.3,555.0,80.093,20.03,100.077,18.484,,,24.554,,,,,,
227.791,555.5,80.094,20.029,100.084,18.469,,,24.844,,,,,,
228.333,556.0,80.094,20.03,100.093,18.454,,,25.157,,,,,,
228.839,556.5,80.092,20.03,100.1,18.436,,,25.497,,,,,,
229.318,557.0,80.095,20.029,100.105,18.42,,,25.81,,,,,,
229.819,557.5,80.094,20.029,100.11,18.407,,,26.085,,,,,,
230.364,558.0,80.092,20.029,100.116,18.39,,,26.419,,,,,,
230.837,558.5,80.096,20.03,100.123,18.376,,,26.7,,,,,,
231.345,559.0,80.095,20.029,100.131,18.361,,,27.001,,,,,,
231.857,559.5,80.095,20.031,100.142,18.342,,,27.386,,,,,,
232.394,560.0,80.094,20.03,100.149,18.321,,,27.81,,,,,,
232.909,560.5,80.094,20.029,100.154,18.299,,,28.267,,,,,,
233.412,561.0,80.092,20.031,100.162,18.283,,,28.577,,,,,,
233.942,561.5,80.091,20.03,100.172,18.267,,,28.91,,,,,,
234.502,562.0,80.096,20.03,100.183,18.25,,,29.249,,,,,,
234.972,562.5,80.095,20.031,100.188,18.233,,,29.596,,,,,,
235.493,563.0,80.093,20.031,100.194,18.211,,,30.043,,,,,,
236.009,563.5,80.098,20.029,100.199,18.193,,,30.409,,,,,,
236.486,564.0,80.093,20.032,100.207,18.176,,,30.735,,,,,,
236.965,564.5,80.093,20.031,100.213,18.157,,,31.151,,,,,,
237.511,565.0,80.097,20.029,100.225,18.135,,,31.619,,,,,,
238.037,565.5,80.095,20.031,100.232,18.114,,,32.036,,,,,,
238.543,566.0,80.094,20.031,100.237,18.092,,,32.476,,,,,,
239.041,566.5,80.092,20.03,100.243,18.075,,,32.86,,,,,,
239.566,567.0,80.093,20.032,100.25,18.056,,,33.215,,,,,,
240.031,567.5,80.096,20.03,100.256,18.038,,,33.602,,,,,,
240.555,568.0,80.093,20.029,100.264,18.014,,,34.079,,,,,,
241.109,568.5,80.099,20.03,100.27,17.987,,,34.631,,,,,,
241.626,569.0,80.095,20.03,100.277,17.965,,,35.077,,,,,,
242.141,569.5,80.094,20.031,100.283,17.941,,,35.585,,,,,,
242.664,570.0,80.096,20.031,100.288,17.919,,,36.038,,,,,,
243.169,570.5,80.097,20.032,100.298,17.897,,,36.494,,,,,,
243.664,571.0,80.095,20.031,100.308,17.873,,,36.969,,,,,,
