Time (s),Temperature (C),HRR (W/g)
182.5,236.701,11.002
183,237.222,11.146
183.5,237.705,11.184
184,238.227,11.346
184.5,238.736,11.403
185,239.241,11.579
185.5,239.759,11.739
186,240.25,11.815
186.5,240.796,11.809
187,241.3,11.913
187.5,241.85,11.983
188,242.325,12.122
188.5,242.854,12.207
189,243.364,12.37
189.5,243.881,12.438
190,244.411,12.512
190.5,244.88,12.636
191,245.409,12.796
191.5,245.951,12.812
192,246.419,12.97
192.5,246.961,13.01
193,247.467,13.147
193.5,247.98,13.316
194,248.524,13.429
194.5,249.007,13.618
195,249.534,13.617
195.5,250.071,13.74
196,250.53,13.85
196.5,251.025,14.08
197,251.492,14.011
197.5,252.045,14.234
198,252.583,14.4
198.5,253.046,14.53
199,253.587,14.63
199.5,254.049,14.705
200,254.583,14.819
200.5,255.118,15.026
201,255.559,15.074
201.5,256.086,15.224
202,256.606,15.41
202.5,257.145,15.576
203,257.63,15.745
203.5,258.165,15.798
204,258.62,15.95
204.5,259.13,16.086
205,259.628,16.243
205.5,260.139,16.372
206,260.607,16.541
206.5,261.113,16.602
207,261.698,16.698
207.5,262.19,16.944
208,262.662,17.051
208.5,263.157,17.252
209,263.608,17.392
209.5,264.133,17.547
210,264.585,17.794
210.5,265.105,17.893
211,265.646,18
211.5,266.158,18.255
212,266.68,18.437
212.5,267.125,18.672
213,267.681,18.807
213.5,268.132,18.923
214,268.642,19.072
214.5,269.172,19.367
215,269.632,19.443
215.5,270.156,19.664
216,270.64,19.818
216.5,271.152,20.101
217,271.624,20.3
217.5,272.173,20.553
218,272.623,20.78
218.5,273.117,20.988
219,273.64,21.148
219.5,274.163,21.324
220,274.651,21.615
220.5,275.175,21.819
221,275.645,21.985
221.5,276.123,22.27
222,276.654,22.525
222.5,277.162,22.758
223,277.662,23.031
223.5,278.176,23.292
224,278.604,23.536
224.5,279.15,23.817
225,279.582,24.082
225.5,280.056,24.332
226,280.582,24.709
226.5,281.049,24.967
227,281.518,25.207
227.5,282.071,25.493
228,282.551,25.803
228.5,283,26.084
229,283.516,26.453
229.5,284.041,26.763
230,284.525,27.023
230.5,284.971,27.358
231,285.534,27.646
231.5,285.992,27.952
232,286.493,28.363
232.5,286.946,28.757
233,287.44,29.219
233.5,287.938,29.498
234,288.404,29.823
234.5,288.848,30.127
235,289.38,30.5
235.5,289.857,30.937
236,290.341,31.294
236.5,290.865,31.64
237,291.387,32.08
237.5,291.84,32.513
238,292.314,32.91
238.5,292.806,33.352
239,293.312,33.747
239.5,293.778,34.077
240,294.32,34.495
240.5,294.801,34.946
241,295.245,35.472
241.5,295.726,35.88
242,296.217,36.398
242.5,296.69,36.839
243,297.177,37.266
243.5,297.689,37.777
244,298.181,38.209
244.5,298.651,38.622
245,299.155,39.055
245.5,299.585,39.582
246,300.081,40.115
246.5,300.573,40.547
247,301.071,41.068
247.5,301.568,41.549
248,302.043,41.993
248.5,302.503,42.491
249,303.002,43.001
249.5,303.449,43.608
250,303.933,44.149
250.5,304.42,44.601
251,304.93,45.149
251.5,305.427,45.76
252,305.897,46.379
252.5,306.415,46.953
253,306.887,47.545
253.5,307.348,48.196
254,307.825,48.702
254.5,308.286,49.233
255,308.784,49.91
255.5,309.29,50.485
256,309.803,51.207
256.5,310.278,51.846
257,310.77,52.45
257.5,311.197,53.151
258,311.685,53.891
258.5,312.176,54.424
259,312.702,55.183
259.5,313.14,55.766
260,313.645,56.46
260.5,314.152,57.214
261,314.666,57.936
261.5,315.147,58.549
262,315.633,59.303
262.5,316.137,60.09
263,316.576,60.813
263.5,317.132,61.469
264,317.621,62.203
264.5,318.078,62.971
265,318.567,63.661
265.5,319.036,64.379
266,319.518,65.139
266.5,320.04,65.885
267,320.496,66.619
267.5,321.029,67.365
268,321.5,68.069
268.5,322.014,68.871
269,322.465,69.607
269.5,322.915,70.352
270,323.464,71.155
270.5,323.914,71.849
271,324.411,72.652
271.5,324.901,73.352
272,325.363,74.137
272.5,325.88,74.799
273,326.382,75.561
273.5,326.882,76.351
274,327.367,77.115
274.5,327.831,77.67
275,328.274,78.317
275.5,328.785,78.944
276,329.273,79.658
276.5,329.729,80.441
277,330.2,81.107
277.5,330.732,81.77
278,331.22,82.382
278.5,331.706,83.035
279,332.162,83.688
279.5,332.696,84.456
280,333.14,85.066
280.5,333.647,85.671
281,334.179,86.299
281.5,334.637,86.949
282,335.121,87.529
282.5,335.602,88.11
283,336.091,88.624
283.5,336.588,89.216
284,337.046,89.771
284.5,337.563,90.416
285,337.995,91.01
285.5,338.514,91.533
286,339.015,92.133
286.5,339.485,92.533
287,340.008,93.147
287.5,340.469,93.696
288,340.925,94.297
288.5,341.405,94.827
289,341.957,95.395
289.5,342.427,95.925
290,342.876,96.429
290.5,343.394,96.911
291,343.94,97.463
291.5,344.422,98.05
292,344.91,98.544
292.5,345.391,99.041
293,345.832,99.712
293.5,346.375,100.169
294,346.855,100.802
294.5,347.359,101.414
295,347.812,101.95
295.5,348.294,102.431
296,348.747,103.103
296.5,349.255,103.672
297,349.766,104.276
297.5,350.222,104.992
298,350.681,105.593
298.5,351.164,106.273
299,351.715,107.005
299.5,352.228,107.727
300,352.701,108.481
300.5,353.188,109.113
301,353.64,109.891
301.5,354.125,110.662
302,354.659,111.346
302.5,355.129,112.082
303,355.627,112.886
303.5,356.116,113.652
304,356.568,114.415
304.5,357.076,115.197
305,357.551,116.091
305.5,358.028,116.972
306,358.553,117.715
306.5,359.074,118.542
307,359.542,119.418
307.5,360.019,120.36
308,360.541,121.122
308.5,361.013,122.003
309,361.525,122.943
309.5,361.975,123.644
310,362.544,124.58
310.5,362.96,125.405
311,363.459,126.205
311.5,363.949,127.09
312,364.447,127.824
312.5,364.95,128.588
313,365.47,129.364
313.5,365.939,130.2
314,366.427,130.856
314.5,366.936,131.594
315,367.394,132.322
315.5,367.886,132.897
316,368.367,133.563
316.5,368.856,134.236
317,369.335,134.808
317.5,369.859,135.249
318,370.337,135.664
318.5,370.845,136.122
319,371.367,136.494
319.5,371.822,136.794
320,372.307,137.094
320.5,372.838,137.269
321,373.296,137.448
321.5,373.797,137.589
322,374.277,137.619
322.5,374.765,137.584
323,375.232,137.511
323.5,375.734,137.346
324,376.201,137.116
324.5,376.683,136.789
325,377.187,136.487
325.5,377.696,136.036
326,378.187,135.524
326.5,378.71,134.957
327,379.128,134.269
327.5,379.613,133.471
328,380.113,132.598
328.5,380.607,131.636
329,381.066,130.645
329.5,381.572,129.572
330,382.07,128.433
330.5,382.581,127.15
331,383.015,125.792
331.5,383.539,124.374
332,383.948,122.865
332.5,384.451,121.27
333,384.919,119.618
333.5,385.406,117.833
334,385.896,115.959
334.5,386.417,114.012
335,386.847,112.042
335.5,387.39,110.008
336,387.871,107.762
336.5,388.337,105.591
337,388.85,103.345
337.5,389.279,101.051
338,389.839,98.637
338.5,390.334,96.266
339,390.778,93.901
339.5,391.331,91.369
340,391.849,88.94
340.5,392.298,86.428
341,392.788,83.929
341.5,393.243,81.48
342,393.714,79.018
342.5,394.239,76.535
343,394.717,74.071
343.5,395.213,71.688
344,395.714,69.368
344.5,396.202,67.126
345,396.697,65.049
345.5,397.213,62.81
346,397.686,60.682
346.5,398.192,58.692
347,398.677,56.759
347.5,399.15,54.786
348,399.662,52.976
348.5,400.12,51.251
349,400.583,49.679
349.5,401.075,48.018
350,401.531,46.503
350.5,402.115,45.095
351,402.594,43.776
351.5,403.051,42.409
352,403.534,41.278
352.5,404.01,40.108
353,404.486,38.944
353.5,405.03,37.938
354,405.494,36.831
354.5,405.984,35.92
355,406.499,35.073
355.5,407.017,34.274
356,407.506,33.523
356.5,407.986,32.685
357,408.523,32.087
357.5,409.027,31.382
358,409.507,30.784
358.5,409.989,30.183
359,410.472,29.653
359.5,410.982,29.07
360,411.452,28.611
360.5,411.946,28.042
361,412.425,27.544
361.5,412.915,27.14
362,413.417,26.731
362.5,413.896,26.404
363,414.394,25.93
363.5,414.902,25.501
364,415.385,25.198
364.5,415.889,24.824
365,416.345,24.473
365.5,416.818,24.135
366,417.337,23.813
366.5,417.801,23.524
367,418.332,23.196
367.5,418.775,22.945
368,419.234,22.653
368.5,419.719,22.395
369,420.223,22.113
369.5,420.697,21.892
370,421.152,21.523
370.5,421.679,21.333
371,422.166,21.143
371.5,422.657,20.876
372,423.171,20.58
372.5,423.598,20.438
373,424.079,20.217
373.5,424.552,20.009
374,425.044,19.775
374.5,425.542,19.519
375,425.986,19.284
375.5,426.523,19.194
376,427.012,18.992
376.5,427.491,18.78
377,427.991,18.498
377.5,428.408,18.307
378,428.92,18.097
378.5,429.359,17.986
379,429.825,17.794
379.5,430.293,17.594
380,430.751,17.384
380.5,431.235,17.207
381,431.729,17.017
381.5,432.205,16.848
382,432.704,16.692
382.5,433.205,16.54
383,433.665,16.493
383.5,434.131,16.34
384,434.615,16.077
384.5,435.099,15.933
385,435.56,15.776
385.5,436.119,15.554
386,436.556,15.409
386.5,437.027,15.139
387,437.529,15.007
387.5,437.968,14.978
388,438.511,14.773
388.5,439.007,14.55
389,439.426,14.432
389.5,439.916,14.249
390,440.368,14.129
390.5,440.794,14.04
391,441.324,13.9
391.5,441.814,13.791
392,442.269,13.629
392.5,442.749,13.473
393,443.201,13.351
393.5,443.699,13.235
394,444.158,13.079
394.5,444.651,12.991
395,445.115,12.878
395.5,445.579,12.74
396,446.082,12.622
396.5,446.582,12.638
397,446.991,12.504
397.5,447.491,12.302
398,447.952,12.249
398.5,448.463,12.114
399,448.899,12.048
399.5,449.394,11.997
400,449.897,11.742
400.5,450.341,11.678
401,450.856,11.581
401.5,451.341,11.46
402,451.825,11.362
402.5,452.273,11.225
403,452.733,11.167
403.5,453.218,11.044
404,453.733,10.861
404.5,454.185,10.928
405,454.679,10.866
405.5,455.171,10.69
406,455.625,10.557
406.5,456.067,10.407
407,456.566,10.35
407.5,457.027,10.315
408,457.503,10.225
408.5,458.019,10.084
409,458.492,9.961
409.5,458.976,9.952
410,459.455,9.874
410.5,459.9,9.863
411,460.364,9.793
411.5,460.86,9.674
412,461.333,9.58
412.5,461.803,9.624
413,462.31,9.471
413.5,462.744,9.402
414,463.269,9.28
414.5,463.752,9.159
415,464.243,9.041
415.5,464.745,9.05
416,465.225,8.967
416.5,465.653,8.974
417,466.149,8.848
417.5,466.629,8.781
418,467.136,8.589
418.5,467.607,8.517
419,468.036,8.565
419.5,468.571,8.466
420,469.063,8.396
420.5,469.503,8.353
421,470.037,8.273
421.5,470.471,8.285
422,471.025,8.14
422.5,471.533,8.182
423,471.99,7.997
423.5,472.449,8.028
424,472.969,7.885
424.5,473.43,7.85
425,473.906,7.847
425.5,474.393,7.766
426,474.883,7.753
426.5,475.308,7.7
427,475.79,7.587
427.5,476.277,7.551
428,476.771,7.513
428.5,477.209,7.431
429,477.716,7.375
429.5,478.184,7.449
430,478.697,7.218
430.5,479.173,7.157
431,479.686,7.157
431.5,480.14,7.079
432,480.693,7.105
432.5,481.173,6.999
433,481.611,7.061
433.5,482.137,6.901
434,482.631,6.839
434.5,483.098,6.745
435,483.593,6.715
435.5,484.072,6.703
436,484.601,6.678
436.5,485.074,6.612
437,485.582,6.513
437.5,486.054,6.576
438,486.512,6.597
438.5,486.995,6.432
439,487.497,6.368
439.5,487.998,6.386
440,488.497,6.323
440.5,489.072,6.32
441,489.621,6.212
441.5,490.098,6.186
442,490.6,6.13
442.5,491.089,6.03
443,491.571,6.038
443.5,492.046,6.078
444,492.537,5.985
444.5,493.037,5.968
445,493.49,5.979
445.5,494.012,6.001
446,494.518,5.91
446.5,494.986,5.919
447,495.527,5.79
447.5,495.981,5.797
448,496.473,5.761
448.5,496.922,5.728
449,497.426,5.719
449.5,497.934,5.781
450,498.453,5.754
450.5,498.953,5.677
451,499.417,5.664
451.5,499.903,5.647
452,500.371,5.57
452.5,500.938,5.577
453,501.416,5.574
453.5,501.913,5.51
454,502.366,5.442
454.5,502.849,5.435
455,503.354,5.475
455.5,503.813,5.464
456,504.351,5.321
456.5,504.789,5.39
457,505.271,5.42
457.5,505.791,5.347
458,506.284,5.393
458.5,506.793,5.289
459,507.248,5.266
459.5,507.734,5.223
460,508.229,5.222
460.5,508.716,5.255
461,509.206,5.281
461.5,509.677,5.244
462,510.144,5.2
462.5,510.66,5.189
463,511.176,5.105
463.5,511.675,5.209
464,512.19,5.226
464.5,512.695,5.188
465,513.174,5.208
465.5,513.647,5.154
466,514.171,5.127
466.5,514.666,5.139
467,515.112,5.076
467.5,515.665,5.107
468,516.173,5.108
468.5,516.657,5.115
469,517.131,4.967
469.5,517.663,5.116
470,518.123,5.132
470.5,518.627,5.094
471,519.113,5.026
471.5,519.621,5.013
472,520.098,5.069
472.5,520.577,5.006
473,521.062,5.049
473.5,521.602,4.968
474,522.113,4.989
474.5,522.617,4.878
475,523.099,4.904
475.5,523.623,4.876
476,524.056,4.819
476.5,524.56,4.781
477,525.075,4.741
477.5,525.585,4.82
478,526.136,4.79
478.5,526.578,4.855
479,527.095,4.821
479.5,527.566,4.737
480,528.114,4.744
480.5,528.577,4.773
481,529.071,4.805
481.5,529.544,4.954
482,530.089,4.817
482.5,530.528,4.771
483,531.06,4.702
483.5,531.575,4.718
484,532.055,4.653
484.5,532.551,4.696
485,533.097,4.767
485.5,533.572,4.792
486,534.016,4.748
486.5,534.52,4.676
487,535.051,4.671
487.5,535.559,4.686
488,536.055,4.711
488.5,536.559,4.597
489,537.074,4.595
489.5,537.536,4.617
490,538.08,4.528
490.5,538.559,4.644
491,539.034,4.571
491.5,539.543,4.568
492,540.107,4.584
492.5,540.596,4.523
493,541.098,4.582
493.5,541.619,4.603
494,542.098,4.565
494.5,542.592,4.502
495,543.053,4.515
495.5,543.555,4.454
496,544.026,4.47
496.5,544.556,4.489
497,545.045,4.339
497.5,545.532,4.419
498,546.047,4.395
498.5,546.548,4.417
499,547.098,4.414
499.5,547.606,4.38
500,548.074,4.123
500.5,548.596,4.172
501,549.056,4.129
501.5,549.56,4.244
502,550.061,4.093
502.5,550.527,4.126
503,551.102,4.062
503.5,551.545,4.108
504,552.014,4.099
504.5,552.534,3.997
505,553.032,4.064
505.5,553.548,4.052
506,554.043,4.087
506.5,554.511,4.047
507,554.98,4.091
507.5,555.48,4.045
508,555.969,4.054
508.5,556.531,4.082
509,556.999,4.099
509.5,557.462,4.113
510,557.946,4.189
510.5,558.424,4.145
511,558.947,4.071
511.5,559.432,4.164
512,559.939,4.219
512.5,560.445,4.167
513,560.957,4.101
513.5,561.439,4.096
514,561.939,4.132
514.5,562.456,4.156
515,562.954,4.183
515.5,563.478,4.199
516,563.975,4.12
516.5,564.501,4.107
517,565.002,4.076
517.5,565.54,4.082
518,566.026,4.01
518.5,566.532,4.045
519,567.057,4.038
519.5,567.549,4.075
520,568.021,4.095
520.5,568.558,3.96
521,569.045,3.993
521.5,569.523,3.982
522,570.015,3.983
522.5,570.513,4.076
523,570.981,3.996
523.5,571.495,3.958
524,572.011,4.012
524.5,572.508,3.964
525,572.956,3.98
525.5,573.429,4.049
526,573.916,4.025
526.5,574.416,3.938
527,574.935,4.047
527.5,575.357,4.015
528,575.873,4.026
528.5,576.395,4.018
529,576.904,4.07
529.5,577.38,3.942
530,577.859,4.008
530.5,578.329,4.039
531,578.819,4.006
531.5,579.366,3.925
532,579.854,4.038
532.5,580.341,3.977
533,580.882,3.92
533.5,581.358,3.886
534,581.844,3.927
534.5,582.402,3.89
535,582.892,3.948
535.5,583.384,3.99
536,583.858,3.99
536.5,584.349,3.967
537,584.865,4.019
537.5,585.322,4.047
538,585.811,4.049
538.5,586.297,4.068
539,586.82,3.959
539.5,587.27,3.918
540,587.797,3.984
540.5,588.288,3.958
541,588.765,3.87
541.5,589.215,3.872
542,589.756,3.951
542.5,590.245,3.902
543,590.756,3.912
543.5,591.261,3.903
544,591.753,3.879
544.5,592.223,3.818
545,592.725,3.759
545.5,593.238,3.85
546,593.756,3.748
546.5,594.271,3.814
547,594.713,3.742
547.5,595.247,3.751
548,595.76,3.799
548.5,596.242,3.758
549,596.728,3.744
549.5,597.225,3.811
550,597.698,3.819
550.5,598.194,3.878
551,598.688,3.92
551.5,599.159,3.876
552,599.704,3.901
552.5,600.2,3.899
553,600.667,3.825
553.5,601.119,3.737
554,601.608,3.755
554.5,602.135,3.698
555,602.745,3.666
555.5,603.194,3.754
556,603.686,3.73
556.5,604.178,3.732
557,604.666,3.631
557.5,605.182,3.602
558,605.669,3.62
558.5,606.13,3.67
559,606.605,3.708
559.5,607.125,3.644
560,607.678,3.599
560.5,608.15,3.502
561,608.683,3.519
561.5,609.151,3.498
562,609.679,3.533
562.5,610.178,3.507
563,610.678,3.47
563.5,611.165,3.458
564,611.651,3.489
564.5,612.15,3.555
565,612.713,3.47
565.5,613.112,3.402
566,613.631,3.415
566.5,614.124,3.389
567,614.552,3.424
567.5,615.093,3.452
568,615.563,3.438
568.5,616.059,3.444
569,616.629,3.43
569.5,617.07,3.42
570,617.56,3.391
570.5,618.063,3.451
571,618.53,3.381
571.5,619.061,3.398
572,619.561,3.384
572.5,620.056,3.313
573,620.533,3.368
573.5,621.075,3.389
574,621.595,3.372
574.5,622.058,3.378
575,622.537,3.392
575.5,623.052,3.461
576,623.584,3.408
576.5,624.104,3.51
577,624.547,3.426
577.5,625.043,3.481
578,625.532,3.463
578.5,626.021,3.449
579,626.539,3.392
579.5,627.099,3.431
580,627.579,3.408
580.5,628.098,3.463
581,628.613,3.51
581.5,629.147,3.431
582,629.619,3.388
582.5,630.186,3.382
583,630.619,3.592
583.5,631.108,3.374
584,631.675,3.392
584.5,632.051,3.345
585,632.607,3.479
585.5,633.084,3.452
586,633.604,3.475
586.5,634.101,3.541
587,634.587,3.592
587.5,635.078,3.548
