Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
187.607,597.5,80.095,20.03,101.344,13.9,,,249.3,,,,,,
188.07,598.0,80.091,20.028,101.38,13.799,,,253.962,,,,,,
188.557,598.5,80.092,20.029,101.416,13.692,,,258.791,,,,,,
189.036,599.0,80.09,20.027,101.449,13.589,,,263.238,,,,,,
189.505,599.5,80.094,20.029,101.479,13.492,,,267.307,,,,,,
189.998,600.0,80.097,20.028,101.508,13.392,,,271.325,,,,,,
190.445,600.5,80.091,20.031,101.537,13.308,,,274.585,,,,,,
190.953,601.0,80.095,20.031,101.572,13.217,,,278.056,,,,,,
191.427,601.5,80.093,20.032,101.59,13.14,,,280.844,,,,,,
191.873,602.0,80.092,20.031,101.617,13.078,,,282.989,,,,,,
192.331,602.5,80.091,20.031,101.633,13.024,,,284.782,,,,,,
192.77,603.0,80.09,20.03,101.653,12.982,,,286.12,,,,,,
193.237,603.5,80.09,20.029,101.668,12.949,,,287.074,,,,,,
193.73,604.0,80.092,20.029,101.678,12.929,,,287.527,,,,,,
194.188,604.5,80.091,20.03,101.688,12.928,,,287.332,,,,,,
194.632,605.0,80.092,20.03,101.688,12.943,,,286.483,,,,,,
195.082,605.5,80.092,20.031,101.686,12.975,,,285.093,,,,,,
195.541,606.0,80.093,20.029,101.68,13.022,,,283.101,,,,,,
196.005,606.5,80.098,20.031,101.643,13.085,,,280.571,,,,,,
196.432,607.0,80.091,20.03,101.631,13.16,,,277.612,,,,,,
196.856,607.5,80.091,20.029,101.581,13.252,,,274.005,,,,,,
197.293,608.0,80.09,20.029,101.536,13.358,,,269.865,,,,,,
197.731,608.5,80.091,20.029,101.473,13.479,,,265.194,,,,,,
198.168,609.0,80.092,20.03,101.389,13.61,,,260.153,,,,,,
198.604,609.5,80.091,20.03,101.298,13.745,,,254.952,,,,,,
199.022,610.0,80.093,20.03,101.187,13.881,,,249.687,,,,,,
199.463,610.5,80.094,20.029,101.061,14.03,,,243.962,,,,,,
199.889,611.0,80.093,20.032,100.921,14.179,,,238.18,,,,,,
200.298,611.5,80.095,20.031,100.768,14.322,,,232.657,,,,,,
200.712,612.0,80.095,20.03,100.609,14.468,,,226.975,,,,,,
201.132,612.5,80.093,20.03,100.442,14.617,,,221.162,,,,,,
201.543,613.0,80.089,20.03,100.262,14.759,,,215.622,,,,,,
201.945,613.5,80.093,20.029,100.099,14.896,,,210.248,,,,,,
202.386,614.0,80.096,20.028,99.91,15.044,,,204.45,,,,,,
202.788,614.5,80.094,20.03,99.749,15.178,,,199.189,,,,,,
203.175,615.0,80.092,20.03,99.605,15.302,,,194.329,,,,,,
203.563,615.5,80.094,20.029,99.471,15.42,,,189.721,,,,,,
203.944,616.0,80.092,20.029,99.356,15.534,,,185.202,,,,,,
204.366,616.5,80.091,20.031,99.25,15.654,,,180.455,,,,,,
204.769,617.0,80.091,20.031,99.169,15.766,,,176.062,,,,,,
205.16,617.5,80.094,20.03,99.11,15.871,,,171.917,,,,,,
205.551,618.0,80.096,20.029,99.068,15.973,,,167.894,,,,,,
205.94,618.5,80.091,20.028,99.046,16.072,,,163.999,,,,,,
206.346,619.0,80.091,20.03,99.046,16.165,,,160.306,,,,,,
206.738,619.5,80.093,20.031,99.061,16.251,,,156.897,,,,,,
207.129,620.0,80.095,20.03,99.088,16.333,,,153.633,,,,,,
207.531,620.5,80.092,20.031,99.128,16.415,,,150.379,,,,,,
207.9,621.0,80.094,20.029,99.175,16.491,,,147.337,,,,,,
208.294,621.5,80.094,20.03,99.23,16.566,,,144.348,,,,,,
208.697,622.0,80.094,20.03,99.288,16.637,,,141.481,,,,,,
209.099,622.5,80.093,20.029,99.344,16.705,,,138.755,,,,,,
209.502,623.0,80.091,20.03,99.399,16.769,,,136.138,,,,,,
209.9,623.5,80.093,20.032,99.449,16.828,,,133.757,,,,,,
210.289,624.0,80.093,20.031,99.493,16.882,,,131.542,,,,,,
210.685,624.5,80.093,20.03,99.53,16.937,,,129.298,,,,,,
211.087,625.0,80.093,20.029,99.561,16.991,,,127.05,,,,,,
211.47,625.5,80.09,20.03,99.584,17.037,,,125.136,,,,,,
211.889,626.0,80.088,20.028,99.598,17.082,,,123.263,,,,,,
212.295,626.5,80.09,20.029,99.605,17.125,,,121.458,,,,,,
212.698,627.0,80.093,20.03,99.605,17.168,,,119.682,,,,,,
213.105,627.5,80.094,20.029,99.598,17.208,,,117.969,,,,,,
213.506,628.0,80.092,20.031,99.585,17.245,,,116.415,,,,,,
213.907,628.5,80.094,20.029,99.569,17.281,,,114.926,,,,,,
214.302,629.0,80.094,20.03,99.552,17.312,,,113.616,,,,,,
214.701,629.5,80.095,20.03,99.532,17.344,,,112.261,,,,,,
215.108,630.0,80.096,20.029,99.509,17.379,,,110.811,,,,,,
215.525,630.5,80.091,20.027,99.487,17.414,,,109.393,,,,,,
215.91,631.0,80.09,20.03,99.468,17.445,,,108.113,,,,,,
216.327,631.5,80.092,20.03,99.447,17.477,,,106.804,,,,,,
216.734,632.0,80.093,20.029,99.43,17.512,,,105.405,,,,,,
217.143,632.5,80.091,20.031,99.416,17.548,,,103.942,,,,,,
217.581,633.0,80.09,20.032,99.402,17.584,,,102.47,,,,,,
218.008,633.5,80.096,20.029,99.389,17.62,,,101.048,,,,,,
218.432,634.0,80.086,20.033,99.379,17.654,,,99.658,,,,,,
218.846,634.5,80.091,20.031,99.367,17.691,,,98.135,,,,,,
219.286,635.0,80.094,20.03,99.355,17.73,,,96.553,,,,,,
219.729,635.5,80.094,20.03,99.346,17.769,,,94.957,,,,,,
220.156,636.0,80.093,20.029,99.339,17.808,,,93.365,,,,,,
220.579,636.5,80.09,20.029,99.332,17.847,,,91.762,,,,,,
221.012,637.0,80.093,20.032,99.325,17.886,,,90.127,,,,,,
221.456,637.5,80.09,20.029,99.319,17.929,,,88.37,,,,,,
221.909,638.0,80.091,20.031,99.31,17.965,,,86.857,,,,,,
222.337,638.5,80.093,20.03,99.303,18.004,,,85.249,,,,,,
222.816,639.0,80.094,20.029,99.297,18.044,,,83.591,,,,,,
223.301,639.5,80.093,20.029,99.293,18.09,,,81.709,,,,,,
223.771,640.0,80.095,20.03,99.29,18.135,,,79.884,,,,,,
224.249,640.5,80.095,20.03,99.291,18.177,,,78.16,,,,,,
224.747,641.0,80.092,20.031,99.293,18.219,,,76.458,,,,,,
225.232,641.5,80.093,20.03,99.298,18.259,,,74.836,,,,,,
225.709,642.0,80.093,20.031,99.304,18.3,,,73.153,,,,,,
226.205,642.5,80.094,20.029,99.312,18.345,,,71.386,,,,,,
226.709,643.0,80.093,20.028,99.323,18.386,,,69.733,,,,,,
227.231,643.5,80.093,20.028,99.335,18.427,,,68.078,,,,,,
227.753,644.0,80.094,20.03,99.347,18.472,,,66.321,,,,,,
228.285,644.5,80.094,20.03,99.36,18.514,,,64.669,,,,,,
228.8,645.0,80.096,20.03,99.376,18.553,,,63.097,,,,,,
229.31,645.5,80.094,20.03,99.391,18.591,,,61.59,,,,,,
229.903,646.0,80.095,20.032,99.404,18.634,,,59.854,,,,,,
230.457,646.5,80.093,20.029,99.414,18.673,,,58.306,,,,,,
231.025,647.0,80.094,20.031,99.424,18.707,,,56.97,,,,,,
231.567,647.5,80.096,20.029,99.43,18.744,,,55.46,,,,,,
232.125,648.0,80.089,20.03,99.434,18.779,,,54.101,,,,,,
232.691,648.5,80.092,20.029,99.436,18.814,,,52.714,,,,,,
233.289,649.0,80.091,20.03,99.438,18.847,,,51.417,,,,,,
233.889,649.5,80.092,20.031,99.437,18.878,,,50.206,,,,,,
234.489,650.0,80.097,20.03,99.436,18.907,,,49.166,,,,,,
235.097,650.5,80.094,20.03,99.44,18.939,,,47.958,,,,,,
235.717,651.0,80.094,20.029,99.445,18.963,,,47.042,,,,,,
236.438,651.5,80.094,20.031,99.45,18.993,,,45.866,,,,,,
237.055,652.0,80.092,20.031,99.457,19.014,,,45.042,,,,,,
237.617,652.5,80.092,20.029,99.465,19.037,,,44.149,,,,,,
238.308,653.0,80.094,20.029,99.474,19.06,,,43.208,,,,,,
238.983,653.5,80.093,20.028,99.481,19.08,,,42.37,,,,,,
239.694,654.0,80.092,20.029,99.485,19.099,,,41.511,,,,,,
240.345,654.5,80.096,20.03,99.487,19.118,,,40.734,,,,,,
241.039,655.0,80.095,20.029,99.485,19.135,,,39.959,,,,,,
241.669,655.5,80.093,20.028,99.486,19.147,,,39.374,,,,,,
242.339,656.0,80.097,20.03,99.482,19.163,,,38.672,,,,,,
243.032,656.5,80.09,20.03,99.476,19.174,,,38.158,,,,,,
243.68,657.0,80.094,20.031,99.469,19.189,,,37.438,,,,,,
244.347,657.5,80.095,20.03,99.462,19.2,,,36.874,,,,,,
245.059,658.0,80.093,20.03,99.456,19.211,,,36.347,,,,,,
245.755,658.5,80.094,20.029,99.451,19.22,,,35.873,,,,,,
246.434,659.0,80.092,20.029,99.447,19.226,,,35.511,,,,,,
247.213,659.5,80.092,20.03,99.441,19.235,,,35.078,,,,,,
247.856,660.0,80.095,20.032,99.434,19.241,,,34.749,,,,,,
248.55,660.5,80.092,20.03,99.428,19.247,,,34.46,,,,,,
249.24,661.0,80.094,20.031,99.421,19.252,,,34.208,,,,,,
249.918,661.5,80.097,20.03,99.41,19.254,,,34.055,,,,,,
250.635,662.0,80.096,20.029,99.394,19.257,,,33.821,,,,,,
251.282,662.5,80.094,20.03,99.38,19.262,,,33.557,,,,,,
251.943,663.0,80.092,20.031,99.369,19.261,,,33.533,,,,,,
252.648,663.5,80.093,20.029,99.361,19.266,,,33.27,,,,,,
253.335,664.0,80.094,20.033,99.357,19.265,,,33.219,,,,,,
254.025,664.5,80.091,20.029,99.356,19.268,,,33.0,,,,,,
254.665,665.0,80.093,20.028,99.359,19.262,,,33.154,,,,,,
255.378,665.5,80.096,20.032,99.364,19.261,,,33.098,,,,,,
256.087,666.0,80.093,20.03,99.372,19.262,,,32.899,,,,,,
256.741,666.5,80.092,20.028,99.377,19.26,,,32.806,,,,,,
257.424,667.0,80.096,20.029,99.387,19.257,,,32.56,,,,,,
258.002,667.5,80.092,20.03,99.396,19.258,,,31.624,,,,,,
258.625,668.0,80.094,20.03,99.406,19.253,,,30.158,,,,,,
259.334,668.5,80.092,20.029,99.418,19.251,,,28.738,,,,,,
260.016,669.0,80.097,20.029,99.43,19.243,,,28.255,,,,,,
260.621,669.5,80.093,20.031,99.443,19.236,,,28.075,,,,,,
261.269,670.0,80.094,20.031,99.457,19.232,,,27.906,,,,,,
261.903,670.5,80.093,20.028,99.469,19.226,,,27.924,,,,,,
262.56,671.0,80.089,20.03,99.477,19.22,,,28.251,,,,,,
263.22,671.5,80.091,20.029,99.488,19.208,,,29.808,,,,,,
263.851,672.0,80.093,20.029,99.497,19.197,,,31.725,,,,,,
264.434,672.5,80.089,20.029,99.503,19.191,,,33.035,,,,,,
265.094,673.0,80.094,20.029,99.51,19.178,,,34.47,,,,,,
265.705,673.5,80.094,20.03,99.518,19.162,,,35.927,,,,,,
266.372,674.0,80.094,20.029,99.528,19.142,,,37.645,,,,,,
266.962,674.5,80.09,20.029,99.538,19.125,,,38.878,,,,,,
267.563,675.0,80.089,20.032,99.546,19.107,,,39.753,,,,,,
268.136,675.5,80.094,20.031,99.553,19.08,,,40.592,,,,,,
268.729,676.0,80.095,20.031,99.56,19.043,,,41.603,,,,,,
269.344,676.5,80.097,20.03,99.57,18.978,,,43.532,,,,,,
269.926,677.0,80.093,20.029,99.581,18.892,,,46.147,,,,,,
270.565,677.5,80.093,20.031,99.592,18.767,,,50.031,,,,,,
271.069,678.0,80.098,20.029,99.603,18.647,,,53.857,,,,,,
271.658,678.5,80.094,20.03,99.616,18.498,,,58.739,,,,,,
272.178,679.0,80.094,20.03,99.631,18.363,,,63.478,,,,,,
272.729,679.5,80.096,20.03,99.654,18.22,,,68.814,,,,,,
273.269,680.0,80.096,20.029,99.688,18.088,,,73.989,,,,,,
273.75,680.5,80.092,20.028,99.764,17.98,,,78.349,,,,,,
274.203,681.0,80.093,20.029,99.895,17.886,,,82.2,,,,,,
274.658,681.5,80.093,20.03,100.054,17.801,,,85.701,,,,,,
275.095,682.0,80.091,20.031,100.19,17.727,,,88.754,,,,,,
275.554,682.5,80.093,20.031,100.291,17.657,,,91.717,,,,,,
276.031,683.0,80.093,20.03,100.36,17.598,,,94.256,,,,,,
276.432,683.5,80.096,20.031,100.403,17.552,,,96.257,,,,,,
276.87,684.0,80.093,20.03,100.441,17.508,,,98.108,,,,,,
277.3,684.5,80.092,20.029,100.47,17.477,,,99.486,,,,,,
277.742,685.0,80.092,20.029,100.492,17.448,,,100.733,,,,,,
278.18,685.5,80.09,20.029,100.5,17.422,,,101.872,,,,,,
278.595,686.0,80.09,20.028,100.48,17.402,,,102.758,,,,,,
279.022,686.5,80.091,20.029,100.403,17.386,,,103.459,,,,,,
279.423,687.0,80.093,20.03,100.275,17.373,,,104.126,,,,,,
279.86,687.5,80.094,20.029,100.14,17.363,,,104.644,,,,,,
280.285,688.0,80.092,20.028,100.033,17.357,,,105.003,,,,,,
280.707,688.5,80.089,20.028,99.947,17.352,,,105.284,,,,,,
281.138,689.0,80.09,20.029,99.869,17.349,,,105.511,,,,,,
281.571,689.5,80.093,20.03,99.789,17.348,,,105.653,,,,,,
281.984,690.0,80.092,20.031,99.711,17.349,,,105.718,,,,,,
282.444,690.5,80.093,20.031,99.633,17.352,,,105.741,,,,,,
282.904,691.0,80.091,20.029,99.575,17.354,,,105.74,,,,,,
283.323,691.5,80.09,20.029,99.552,17.353,,,105.872,,,,,,
283.742,692.0,80.092,20.031,99.556,17.352,,,105.991,,,,,,
284.177,692.5,80.093,20.032,99.586,17.355,,,106.011,,,,,,
284.625,693.0,80.093,20.03,99.639,17.36,,,105.912,,,,,,
285.072,693.5,80.095,20.03,99.707,17.364,,,105.775,,,,,,
285.497,694.0,80.09,20.031,99.784,17.366,,,105.778,,,,,,
285.935,694.5,80.093,20.031,99.878,17.37,,,105.617,,,,,,
286.349,695.0,80.094,20.03,99.983,17.375,,,105.459,,,,,,
286.789,695.5,80.091,20.03,100.109,17.381,,,105.243,,,,,,
287.239,696.0,80.089,20.03,100.244,17.385,,,105.036,,,,,,
287.682,696.5,80.09,20.03,100.367,17.389,,,104.848,,,,,,
288.131,697.0,80.092,20.03,100.467,17.396,,,104.559,,,,,,
288.601,697.5,80.095,20.029,100.537,17.403,,,104.154,,,,,,
289.058,698.0,80.093,20.031,100.574,17.405,,,103.991,,,,,,
289.522,698.5,80.094,20.03,100.59,17.414,,,103.551,,,,,,
289.987,699.0,80.092,20.032,100.59,17.42,,,103.212,,,,,,
290.472,699.5,80.091,20.031,100.587,17.424,,,102.965,,,,,,
290.9,700.0,80.091,20.03,100.579,17.426,,,102.824,,,,,,
291.342,700.5,80.089,20.03,100.567,17.43,,,102.668,,,,,,
291.806,701.0,80.092,20.03,100.55,17.435,,,102.526,,,,,,
292.265,701.5,80.096,20.031,100.53,17.439,,,102.433,,,,,,
292.744,702.0,80.094,20.031,100.513,17.443,,,102.364,,,,,,
293.231,702.5,80.092,20.031,100.499,17.45,,,102.246,,,,,,
293.718,703.0,80.092,20.03,100.488,17.457,,,102.099,,,,,,
294.21,703.5,80.09,20.03,100.478,17.465,,,101.953,,,,,,
294.66,704.0,80.089,20.03,100.466,17.474,,,101.716,,,,,,
295.102,704.5,80.092,20.03,100.452,17.486,,,101.297,,,,,,
295.555,705.0,80.095,20.031,100.432,17.502,,,100.625,,,,,,
296.025,705.5,80.092,20.032,100.41,17.517,,,99.805,,,,,,
296.48,706.0,80.094,20.031,100.397,17.536,,,98.909,,,,,,
296.956,706.5,80.094,20.031,100.38,17.559,,,98.025,,,,,,
297.394,707.0,80.097,20.029,100.362,17.581,,,97.227,,,,,,
297.88,707.5,80.093,20.03,100.342,17.605,,,96.319,,,,,,
298.334,708.0,80.093,20.03,100.325,17.628,,,95.398,,,,,,
298.76,708.5,80.093,20.03,100.312,17.65,,,94.507,,,,,,
299.191,709.0,80.093,20.03,100.298,17.673,,,93.559,,,,,,
299.639,709.5,80.092,20.031,100.279,17.697,,,92.58,,,,,,
300.094,710.0,80.091,20.03,100.261,17.719,,,91.777,,,,,,
300.563,710.5,80.093,20.028,100.248,17.739,,,91.107,,,,,,
301.007,711.0,80.087,20.032,100.24,17.762,,,90.336,,,,,,
301.448,711.5,80.091,20.029,100.229,17.785,,,89.6,,,,,,
301.888,712.0,80.089,20.031,100.222,17.81,,,88.715,,,,,,
302.374,712.5,80.092,20.03,100.217,17.835,,,87.782,,,,,,
302.912,713.0,80.094,20.03,100.214,17.864,,,86.85,,,,,,
303.506,713.5,80.097,20.031,100.22,17.902,,,85.653,,,,,,
304.028,714.0,80.097,20.03,100.226,17.934,,,84.732,,,,,,
304.64,714.5,80.093,20.03,100.24,17.982,,,83.22,,,,,,
305.303,715.0,80.095,20.029,100.259,18.039,,,81.278,,,,,,
305.919,715.5,80.091,20.032,100.278,18.093,,,79.365,,,,,,
306.445,716.0,80.094,20.03,100.293,18.14,,,77.622,,,,,,
306.901,716.5,80.095,20.031,100.298,18.172,,,76.344,,,,,,
307.358,717.0,80.094,20.031,100.295,18.201,,,75.128,,,,,,
307.852,717.5,80.094,20.03,100.288,18.223,,,74.072,,,,,,
308.392,718.0,80.099,20.031,100.273,18.24,,,73.208,,,,,,
308.961,718.5,80.094,20.031,100.252,18.25,,,72.566,,,,,,
309.596,719.0,80.091,20.032,100.225,18.262,,,71.821,,,,,,
310.256,719.5,80.094,20.032,100.192,18.273,,,71.196,,,,,,
310.888,720.0,80.094,20.031,100.166,18.291,,,70.35,,,,,,
311.526,720.5,80.092,20.031,100.166,18.316,,,69.291,,,,,,
312.0,721.0,80.099,20.029,100.193,18.34,,,68.324,,,,,,
312.464,721.5,80.094,20.03,100.211,18.367,,,67.201,,,,,,
312.938,722.0,80.091,20.031,100.209,18.394,,,66.146,,,,,,
313.432,722.5,80.092,20.031,100.195,18.425,,,64.889,,,,,,
313.952,723.0,80.094,20.032,100.181,18.463,,,63.415,,,,,,
314.448,723.5,80.097,20.03,100.177,18.503,,,62.007,,,,,,
314.909,724.0,80.098,20.031,100.179,18.549,,,60.346,,,,,,
315.406,724.5,80.096,20.03,100.181,18.605,,,58.351,,,,,,
316.037,725.0,80.092,20.029,100.17,18.69,,,55.338,,,,,,
316.69,725.5,80.093,20.03,100.138,18.791,,,51.762,,,,,,
317.22,726.0,80.096,20.029,100.106,18.88,,,48.55,,,,,,
318.034,726.5,80.095,20.03,100.069,19.021,,,43.367,,,,,,
318.856,727.0,80.092,20.029,100.025,19.158,,,38.241,,,,,,
319.458,727.5,80.095,20.029,99.974,19.252,,,34.611,,,,,,
320.408,728.0,80.092,20.028,99.876,19.389,,,29.184,,,,,,
321.447,728.5,80.091,20.029,99.793,19.51,,,24.338,,,,,,
322.312,729.0,80.09,20.031,99.741,19.595,,,20.833,,,,,,
323.098,729.5,80.093,20.031,99.734,19.66,,,18.227,,,,,,
323.948,730.0,80.094,20.029,99.765,19.717,,,15.896,,,,,,
324.706,730.5,80.094,20.031,99.804,19.758,,,14.219,,,,,,
325.58,731.0,80.096,20.028,99.852,19.803,,,12.351,,,,,,
326.4,731.5,80.093,20.031,99.885,19.84,,,10.893,,,,,,
327.283,732.0,80.092,20.031,99.898,19.867,,,9.766,,,,,,
328.108,732.5,80.094,20.029,99.901,19.889,,,8.859,,,,,,
328.987,733.0,80.091,20.03,99.899,19.909,,,8.08,,,,,,
329.747,733.5,80.096,20.03,99.886,19.923,,,7.465,,,,,,
330.626,734.0,80.091,20.029,99.844,19.938,,,6.887,,,,,,
331.505,734.5,80.093,20.031,99.772,19.95,,,6.391,,,,,,
332.311,735.0,80.094,20.031,99.69,19.962,,,5.946,,,,,,
333.076,735.5,80.096,20.031,99.605,19.968,,,5.686,,,,,,
333.95,736.0,80.093,20.031,99.514,19.979,,,5.254,,,,,,
334.756,736.5,80.092,20.029,99.455,19.985,,,4.975,,,,,,
335.52,737.0,80.09,20.031,99.419,19.988,,,4.823,,,,,,
336.278,737.5,80.094,20.031,99.403,19.995,,,4.586,,,,,,
337.052,738.0,80.092,20.031,99.391,19.997,,,4.433,,,,,,
337.835,738.5,80.095,20.031,99.391,20.001,,,4.258,,,,,,
338.582,739.0,80.09,20.03,99.39,20.006,,,4.053,,,,,,
339.432,739.5,80.092,20.029,99.386,20.011,,,3.874,,,,,,
340.13,740.0,80.095,20.029,99.385,20.013,,,3.796,,,,,,
340.858,740.5,80.09,20.028,99.384,20.017,,,3.624,,,,,,
341.584,741.0,80.092,20.03,99.384,20.015,,,3.678,,,,,,
342.327,741.5,80.095,20.032,99.384,20.016,,,3.677,,,,,,
343.023,742.0,80.092,20.032,99.383,20.018,,,3.598,,,,,,
343.708,742.5,80.094,20.028,99.383,20.023,,,3.389,,,,,,
344.403,743.0,80.092,20.031,99.384,20.028,,,3.191,,,,,,
345.142,743.5,80.095,20.03,99.382,20.025,,,3.253,,,,,,
345.78,744.0,80.094,20.031,99.381,20.027,,,3.147,,,,,,
346.58,744.5,80.096,20.031,99.378,20.033,,,2.864,,,,,,
347.228,745.0,80.095,20.03,99.378,20.033,,,2.853,,,,,,
347.911,745.5,80.097,20.029,99.375,20.034,,,2.799,,,,,,
348.554,746.0,80.093,20.028,99.374,20.036,,,2.701,,,,,,
349.246,746.5,80.095,20.031,99.375,20.039,,,2.618,,,,,,
349.899,747.0,80.094,20.029,99.375,20.041,,,2.585,,,,,,
350.597,747.5,80.097,20.031,99.375,20.041,,,2.627,,,,,,
351.199,748.0,80.095,20.028,99.376,20.042,,,2.607,,,,,,
351.896,748.5,80.093,20.031,99.375,20.044,,,2.51,,,,,,
352.526,749.0,80.09,20.029,99.376,20.046,,,2.424,,,,,,
353.196,749.5,80.094,20.031,99.379,20.046,,,2.418,,,,,,
353.846,750.0,80.095,20.03,99.379,20.048,,,2.316,,,,,,
354.49,750.5,80.096,20.031,99.38,20.048,,,2.293,,,,,,
355.153,751.0,80.094,20.029,99.38,20.048,,,2.274,,,,,,
355.697,751.5,80.094,20.03,99.381,20.052,,,2.112,,,,,,
356.342,752.0,80.094,20.03,99.38,20.051,,,2.097,,,,,,
357.039,752.5,80.095,20.03,99.379,20.051,,,2.085,,,,,,
357.674,753.0,80.091,20.029,99.378,20.053,,,2.017,,,,,,
358.304,753.5,80.093,20.031,99.376,20.052,,,2.065,,,,,,
359.034,754.0,80.094,20.03,99.373,20.057,,,1.841,,,,,,
359.591,754.5,80.089,20.031,99.373,20.057,,,1.836,,,,,,
360.185,755.0,80.094,20.03,99.373,20.057,,,1.828,,,,,,
360.765,755.5,80.091,20.029,99.377,20.057,,,1.794,,,,,,
361.374,756.0,80.092,20.029,99.382,20.056,,,1.831,,,,,,
361.942,756.5,80.092,20.03,99.387,20.058,,,1.767,,,,,,
362.55,757.0,80.096,20.03,99.388,20.058,,,1.753,,,,,,
363.215,757.5,80.095,20.03,99.39,20.058,,,1.757,,,,,,
363.794,758.0,80.092,20.031,99.392,20.059,,,1.727,,,,,,
364.375,758.5,80.094,20.031,99.39,20.056,,,1.808,,,,,,
364.964,759.0,80.091,20.032,99.388,20.057,,,1.8,,,,,,
365.581,759.5,80.093,20.031,99.385,20.058,,,1.739,,,,,,
366.167,760.0,80.095,20.031,99.38,20.06,,,1.648,,,,,,
366.739,760.5,80.093,20.03,99.376,20.065,,,1.472,,,,,,
367.341,761.0,80.097,20.032,99.375,20.066,,,1.417,,,,,,
367.897,761.5,80.095,20.03,99.373,20.063,,,1.525,,,,,,
368.484,762.0,80.096,20.031,99.373,20.062,,,1.578,,,,,,
369.066,762.5,80.089,20.03,99.376,20.063,,,1.543,,,,,,
369.636,763.0,80.096,20.031,99.377,20.061,,,1.639,,,,,,
370.196,763.5,80.095,20.03,99.378,20.061,,,1.636,,,,,,
370.786,764.0,80.098,20.031,99.38,20.065,,,1.466,,,,,,
371.407,764.5,80.095,20.029,99.383,20.061,,,1.616,,,,,,
371.884,765.0,80.096,20.032,99.386,20.064,,,1.487,,,,,,
372.428,765.5,80.094,20.031,99.386,20.067,,,1.372,,,,,,
373.012,766.0,80.098,20.03,99.39,20.064,,,1.455,,,,,,
373.547,766.5,80.093,20.029,99.388,20.066,,,1.379,,,,,,
374.173,767.0,80.091,20.03,99.386,20.067,,,1.34,,,,,,
374.758,767.5,80.095,20.032,99.389,20.067,,,1.317,,,,,,
375.308,768.0,80.095,20.03,99.39,20.07,,,1.196,,,,,,
375.836,768.5,80.091,20.029,99.391,20.069,,,1.216,,,,,,
376.363,769.0,80.095,20.03,99.391,20.069,,,1.18,,,,,,
376.868,769.5,80.094,20.031,99.391,20.071,,,1.089,,,,,,
377.467,770.0,80.088,20.031,99.392,20.073,,,1.01,,,,,,
378.068,770.5,80.094,20.032,99.392,20.072,,,1.044,,,,,,
378.56,771.0,80.094,20.03,99.392,20.074,,,0.941,,,,,,
379.108,771.5,80.095,20.03,99.392,20.075,,,0.884,,,,,,
379.686,772.0,80.096,20.029,99.394,20.073,,,0.981,,,,,,
380.27,772.5,80.096,20.03,99.394,20.074,,,0.925,,,,,,
380.782,773.0,80.093,20.029,99.394,20.076,,,0.854,,,,,,
381.34,773.5,80.091,20.029,99.393,20.079,,,0.742,,,,,,
381.913,774.0,80.094,20.027,99.393,20.078,,,0.774,,,,,,
382.454,774.5,80.097,20.028,99.392,20.076,,,0.868,,,,,,
382.945,775.0,80.095,20.031,99.391,20.078,,,0.765,,,,,,
383.458,775.5,80.09,20.029,99.394,20.077,,,0.783,,,,,,
384.081,776.0,80.089,20.029,99.395,20.082,,,0.597,,,,,,
384.583,776.5,80.091,20.031,99.393,20.077,,,0.79,,,,,,
385.114,777.0,80.093,20.03,99.39,20.08,,,0.708,,,,,,
385.658,777.5,80.097,20.031,99.388,20.08,,,0.69,,,,,,
386.245,778.0,80.097,20.031,99.389,20.079,,,0.692,,,,,,
386.773,778.5,80.095,20.03,99.389,20.08,,,0.612,,,,,,
387.321,779.0,80.094,20.029,99.39,20.082,,,0.512,,,,,,
387.81,779.5,80.096,20.03,99.392,20.083,,,0.493,,,,,,
388.291,780.0,80.093,20.03,99.391,20.082,,,0.507,,,,,,
388.805,780.5,80.093,20.031,99.392,20.083,,,0.479,,,,,,
389.411,781.0,80.099,20.031,99.391,20.081,,,0.565,,,,,,
389.929,781.5,80.094,20.028,99.394,20.084,,,0.399,,,,,,
390.484,782.0,80.096,20.03,99.396,20.081,,,0.479,,,,,,
390.985,782.5,80.095,20.03,99.398,20.086,,,0.289,,,,,,
391.489,783.0,80.09,20.03,99.398,20.084,,,0.37,,,,,,
392.042,783.5,80.097,20.032,99.401,20.083,,,0.431,,,,,,
392.534,784.0,80.092,20.03,99.4,20.083,,,0.462,,,,,,
393.03,784.5,80.091,20.029,99.401,20.083,,,0.448,,,,,,
393.502,785.0,80.091,20.031,99.401,20.084,,,0.423,,,,,,
394.085,785.5,80.095,20.03,99.401,20.086,,,0.351,,,,,,
394.606,786.0,80.096,20.03,99.403,20.086,,,0.354,,,,,,
395.12,786.5,80.09,20.029,99.403,20.089,,,0.271,,,,,,
395.618,787.0,80.091,20.031,99.404,20.087,,,0.339,,,,,,
396.151,787.5,80.093,20.029,99.405,20.086,,,0.389,,,,,,
396.661,788.0,80.096,20.031,99.404,20.086,,,0.396,,,,,,
397.158,788.5,80.096,20.032,99.403,20.09,,,0.232,,,,,,
397.666,789.0,80.095,20.03,99.402,20.089,,,0.274,,,,,,
398.151,789.5,80.094,20.029,99.402,20.09,,,0.261,,,,,,
