Time (s),Temperature (C),HRR (W/g)
181,225.234,8.992
181.5,225.776,9.109
182,226.271,9.159
182.5,226.781,9.292
183,227.308,9.412
183.5,227.813,9.505
184,228.32,9.579
184.5,228.88,9.632
185,229.435,9.74
185.5,229.931,9.855
186,230.423,9.976
186.5,230.935,10.164
187,231.451,10.157
187.5,231.996,10.105
188,232.458,10.335
188.5,233.005,10.371
189,233.513,10.637
189.5,234.015,10.655
190,234.533,10.776
190.5,235.063,10.903
191,235.559,10.981
191.5,236.007,11.011
192,236.524,11.069
192.5,237.081,11.522
193,237.569,11.677
193.5,238.105,11.918
194,238.59,11.952
194.5,239.089,12.118
195,239.595,12.16
195.5,240.109,12.223
196,240.626,12.36
196.5,241.123,12.395
197,241.634,12.457
197.5,242.138,12.252
198,242.651,12.191
198.5,243.18,12.253
199,243.696,12.28
199.5,244.146,12.376
200,244.701,12.384
200.5,245.208,12.522
201,245.698,12.64
201.5,246.227,12.881
202,246.743,12.978
202.5,247.239,13.121
203,247.766,13.197
203.5,248.256,13.387
204,248.796,13.59
204.5,249.306,13.698
205,249.776,13.891
205.5,250.295,13.968
206,250.741,14.166
206.5,251.262,14.272
207,251.795,14.491
207.5,252.29,14.625
208,252.843,14.629
208.5,253.343,14.691
209,253.856,14.93
209.5,254.311,15.111
210,254.805,15.263
210.5,255.323,15.392
211,255.932,15.494
211.5,256.422,15.629
212,256.792,15.869
212.5,257.357,15.903
213,257.839,16.172
213.5,258.366,16.355
214,258.86,16.491
214.5,259.407,16.613
215,259.851,16.789
215.5,260.392,16.901
216,260.87,17.099
216.5,261.387,17.201
217,261.871,17.385
217.5,262.345,17.508
218,262.888,17.8
218.5,263.354,17.849
219,263.836,18.016
219.5,264.315,18.177
220,264.842,18.346
220.5,265.352,18.522
221,265.778,18.677
221.5,266.324,18.914
222,266.844,18.954
222.5,267.312,19.274
223,267.806,19.383
223.5,268.302,19.588
224,268.824,19.88
224.5,269.354,20.068
225,269.801,20.353
225.5,270.282,20.538
226,270.799,20.756
226.5,271.3,20.956
227,271.781,21.246
227.5,272.256,21.447
228,272.763,21.667
228.5,273.269,21.739
229,273.767,21.988
229.5,274.271,22.242
230,274.765,22.546
230.5,275.26,22.703
231,275.731,22.97
231.5,276.257,23.185
232,276.752,23.454
232.5,277.221,23.781
233,277.734,24.026
233.5,278.223,24.409
234,278.741,24.637
234.5,279.227,24.893
235,279.691,25.232
235.5,280.206,25.367
236,280.676,25.806
236.5,281.191,26.106
237,281.701,26.383
237.5,282.209,26.541
238,282.683,26.858
238.5,283.181,27.148
239,283.637,27.44
239.5,284.147,27.799
240,284.633,28.174
240.5,285.099,28.358
241,285.599,28.587
241.5,286.092,28.98
242,286.601,29.416
242.5,287.09,29.744
243,287.599,30.132
243.5,288.071,30.446
244,288.53,30.826
244.5,289.063,31.27
245,289.55,31.667
245.5,290.03,32.118
246,290.482,32.427
246.5,290.992,32.837
247,291.458,33.066
247.5,291.954,33.513
248,292.461,33.982
248.5,292.916,34.427
249,293.371,34.623
249.5,293.854,35.067
250,294.354,35.659
250.5,294.848,36.097
251,295.316,36.516
251.5,295.834,36.996
252,296.266,37.475
252.5,296.757,37.96
253,297.282,38.458
253.5,297.762,38.86
254,298.229,39.399
254.5,298.737,39.901
255,299.172,40.35
255.5,299.671,40.768
256,300.13,41.315
256.5,300.652,41.865
257,301.168,42.375
257.5,301.639,42.906
258,302.113,43.521
258.5,302.561,44.034
259,303.084,44.528
259.5,303.591,45.114
260,304.007,45.615
260.5,304.564,46.198
261,305.023,46.78
261.5,305.499,47.339
262,305.952,47.951
262.5,306.46,48.487
263,307.012,49.085
263.5,307.499,49.65
264,307.953,50.314
264.5,308.434,50.861
265,308.924,51.474
265.5,309.409,52.228
266,309.887,52.699
266.5,310.38,53.411
267,310.845,54.141
267.5,311.345,54.832
268,311.806,55.358
268.5,312.271,56.001
269,312.741,56.687
269.5,313.22,57.369
270,313.702,57.994
270.5,314.193,58.683
271,314.691,59.403
271.5,315.107,60.043
272,315.64,60.671
272.5,316.048,61.303
273,316.566,62.151
273.5,317.017,62.802
274,317.532,63.456
274.5,317.962,64.237
275,318.452,64.808
275.5,318.928,65.537
276,319.412,66.297
276.5,319.859,66.912
277,320.341,67.646
277.5,320.799,68.377
278,321.306,69.107
278.5,321.765,69.744
279,322.205,70.381
279.5,322.703,71.134
280,323.152,71.798
280.5,323.65,72.455
281,324.086,73.163
281.5,324.558,73.908
282,325.092,74.56
282.5,325.508,75.23
283,325.945,75.855
283.5,326.448,76.626
284,326.951,77.314
284.5,327.396,77.835
285,327.873,78.609
285.5,328.334,79.178
286,328.84,79.855
286.5,329.254,80.486
287,329.754,81.202
287.5,330.248,81.773
288,330.674,82.291
288.5,331.138,82.848
289,331.605,83.467
289.5,332.07,84.103
290,332.545,84.543
290.5,332.982,85.223
291,333.48,85.804
291.5,333.93,86.348
292,334.404,86.913
292.5,334.855,87.423
293,335.341,88.028
293.5,335.783,88.689
294,336.259,89.228
294.5,336.715,89.709
295,337.205,90.252
295.5,337.697,90.66
296,338.145,91.292
296.5,338.632,91.771
297,339.086,92.266
297.5,339.548,92.827
298,339.999,93.308
298.5,340.491,93.677
299,340.916,94.248
299.5,341.404,94.79
300,341.853,95.195
300.5,342.322,95.609
301,342.806,96.293
301.5,343.265,96.708
302,343.729,97.093
302.5,344.182,97.605
303,344.641,98.087
303.5,345.117,98.624
304,345.608,99.083
304.5,346.083,99.607
305,346.582,100.123
305.5,347.034,100.618
306,347.466,101.12
306.5,347.917,101.599
307,348.404,102.207
307.5,348.863,102.747
308,349.377,103.357
308.5,349.856,103.938
309,350.324,104.575
309.5,350.773,105.194
310,351.231,105.754
310.5,351.731,106.194
311,352.189,106.963
311.5,352.678,107.578
312,353.141,108.263
312.5,353.612,108.945
313,354.11,109.664
313.5,354.55,110.267
314,355.024,111.013
314.5,355.515,111.754
315,356.015,112.449
315.5,356.441,113.147
316,356.946,113.93
316.5,357.405,114.706
317,357.835,115.5
317.5,358.372,116.23
318,358.822,117.105
318.5,359.317,117.84
319,359.806,118.524
319.5,360.261,119.295
320,360.762,120.08
320.5,361.253,120.867
321,361.704,121.688
321.5,362.153,122.425
322,362.642,123.272
322.5,363.13,124.078
323,363.628,124.913
323.5,364.035,125.609
324,364.534,126.371
324.5,365.047,127.233
325,365.525,127.926
325.5,365.999,128.584
326,366.467,129.367
326.5,366.967,130.154
327,367.423,130.814
327.5,367.903,131.451
328,368.385,132.103
328.5,368.858,132.69
329,369.325,133.199
329.5,369.796,133.757
330,370.308,134.211
330.5,370.785,134.752
331,371.289,135.035
331.5,371.765,135.496
332,372.203,135.846
332.5,372.71,136.255
333,373.184,136.579
333.5,373.685,136.778
334,374.174,136.919
334.5,374.661,136.889
335,375.173,137.005
335.5,375.669,136.97
336,376.151,136.864
336.5,376.633,136.691
337,377.123,136.457
337.5,377.6,136.173
338,378.076,135.884
338.5,378.562,135.343
339,379.064,134.81
339.5,379.584,134.303
340,380.042,133.708
340.5,380.553,132.918
341,381.011,132.07
341.5,381.5,131.18
342,381.956,130.113
342.5,382.404,129.051
343,382.91,127.811
343.5,383.452,126.53
344,383.884,125.196
344.5,384.351,123.793
345,384.887,122.211
345.5,385.419,120.609
346,385.93,118.91
346.5,386.368,117.125
347,386.891,115.171
347.5,387.393,113.339
348,387.879,111.426
348.5,388.367,109.358
349,388.852,107.196
349.5,389.356,105.014
350,389.849,102.803
350.5,390.337,100.463
351,390.844,98.18
351.5,391.374,95.583
352,391.864,93.131
352.5,392.378,90.629
353,392.927,88.07
353.5,393.398,85.529
354,393.909,83.164
354.5,394.427,80.682
355,394.91,78.227
355.5,395.431,75.804
356,395.901,73.447
356.5,396.422,71.077
357,396.943,68.759
357.5,397.426,66.465
358,397.967,64.429
358.5,398.455,62.335
359,398.999,60.255
359.5,399.504,58.34
360,400.015,56.443
360.5,400.509,54.555
361,401.012,52.809
361.5,401.508,51.015
362,402.009,49.393
362.5,402.557,47.835
363,403.072,46.35
363.5,403.592,44.866
364,404.078,43.537
364.5,404.564,42.131
365,405.046,40.794
365.5,405.653,39.715
366,406.141,38.593
366.5,406.64,37.574
367,407.155,36.605
367.5,407.68,35.742
368,408.199,34.877
368.5,408.706,34.102
369,409.242,33.325
369.5,409.737,32.717
370,410.24,32.153
370.5,410.707,31.53
371,411.236,31.006
371.5,411.749,30.407
372,412.264,29.701
372.5,412.793,29.345
373,413.256,28.864
373.5,413.8,28.37
374,414.282,27.898
374.5,414.795,27.45
375,415.29,27.136
375.5,415.808,26.74
376,416.303,26.358
376.5,416.766,25.925
377,417.295,25.638
377.5,417.82,25.399
378,418.29,25.061
378.5,418.828,24.788
379,419.288,24.415
379.5,419.824,24.128
380,420.284,23.877
380.5,420.84,23.481
381,421.372,23.328
381.5,421.881,23.146
382,422.366,22.821
382.5,422.88,22.599
383,423.389,22.377
383.5,423.856,22.149
384,424.4,21.802
384.5,424.87,21.595
385,425.353,21.395
385.5,425.836,21.138
386,426.4,20.868
386.5,426.863,20.73
387,427.344,20.385
387.5,427.86,20.2
388,428.381,20.108
388.5,428.849,19.823
389,429.295,19.674
389.5,429.776,19.441
390,430.236,19.311
390.5,430.738,19.058
391,431.222,18.975
391.5,431.725,18.781
392,432.193,18.634
392.5,432.715,18.324
393,433.215,18.135
393.5,433.703,18.038
394,434.19,17.948
394.5,434.637,17.786
395,435.126,17.602
395.5,435.685,17.441
396,436.157,17.24
396.5,436.696,17.13
397,437.122,17.034
397.5,437.627,16.726
398,438.118,16.666
398.5,438.584,16.544
399,439.083,16.424
399.5,439.55,16.434
400,440.062,16.297
400.5,440.507,16.133
401,441.009,15.964
401.5,441.54,15.798
402,442.038,15.603
402.5,442.52,15.52
403,443.036,15.372
403.5,443.504,15.278
404,443.997,15.037
404.5,444.467,14.995
405,444.963,14.739
405.5,445.449,14.653
406,445.945,14.451
406.5,446.435,14.313
407,446.957,14.296
407.5,447.44,14.159
408,447.945,14.012
408.5,448.403,13.857
409,448.891,13.799
409.5,449.382,13.653
410,449.837,13.482
410.5,450.329,13.303
411,450.837,13.194
411.5,451.345,13.127
412,451.802,12.988
412.5,452.316,12.824
413,452.795,12.615
413.5,453.348,12.576
414,453.818,12.491
414.5,454.364,12.437
415,454.801,12.347
415.5,455.244,12.254
416,455.75,12.121
416.5,456.243,11.939
417,456.724,11.889
417.5,457.222,11.745
418,457.736,11.667
418.5,458.175,11.61
419,458.685,11.464
419.5,459.156,11.41
420,459.657,11.256
420.5,460.127,11.232
421,460.619,11.108
421.5,461.136,11.038
422,461.62,10.88
422.5,462.131,10.757
423,462.555,10.718
423.5,463.043,10.666
424,463.54,10.554
424.5,464.039,10.557
425,464.5,10.375
425.5,464.992,10.32
426,465.44,10.23
426.5,465.969,10.258
427,466.499,10.125
427.5,466.991,10.011
428,467.499,9.989
428.5,467.993,9.862
429,468.487,9.832
429.5,468.95,9.744
430,469.443,9.66
430.5,469.928,9.651
431,470.437,9.544
431.5,470.933,9.437
432,471.404,9.505
432.5,471.938,9.508
433,472.393,9.411
433.5,472.92,9.231
434,473.41,9.236
434.5,473.855,9.229
435,474.393,9.158
435.5,474.829,9.187
436,475.353,9.016
436.5,475.86,9.037
437,476.313,8.919
437.5,476.81,8.911
438,477.339,8.792
438.5,477.843,8.79
439,478.317,8.796
439.5,478.758,8.714
440,479.258,8.626
440.5,479.762,8.567
441,480.262,8.528
441.5,480.768,8.523
442,481.309,8.508
442.5,481.768,8.469
443,482.226,8.399
443.5,482.761,8.34
444,483.229,8.246
444.5,483.697,8.119
445,484.211,8.096
445.5,484.699,8.151
446,485.194,8.073
446.5,485.656,8.056
447,486.189,7.987
447.5,486.73,7.952
448,487.182,7.961
448.5,487.67,7.96
449,488.189,7.866
449.5,488.669,7.849
450,489.149,7.826
450.5,489.641,7.85
451,490.128,7.734
451.5,490.611,7.709
452,491.129,7.7
452.5,491.607,7.667
453,492.132,7.637
453.5,492.621,7.542
454,493.122,7.513
454.5,493.564,7.519
455,494.114,7.413
455.5,494.535,7.379
456,495.073,7.387
456.5,495.499,7.359
457,496.081,7.257
457.5,496.564,7.258
458,497.004,7.178
458.5,497.515,7.14
459,498.005,7.167
459.5,498.494,7.105
460,499.004,7.069
460.5,499.521,7.12
461,500.03,7.121
461.5,500.488,7.069
462,500.973,7.106
462.5,501.467,7.124
463,501.974,7.169
463.5,502.452,7.138
464,502.94,7.018
464.5,503.418,6.83
465,503.907,6.868
465.5,504.415,6.869
466,504.888,6.809
466.5,505.341,6.822
467,505.824,6.8
467.5,506.322,6.88
468,506.851,6.743
468.5,507.367,6.771
469,507.861,6.609
469.5,508.289,6.695
470,508.818,6.66
470.5,509.261,6.684
471,509.756,6.737
471.5,510.258,6.683
472,510.807,6.547
472.5,511.247,6.603
473,511.782,6.538
473.5,512.252,6.625
474,512.728,6.522
474.5,513.27,6.438
475,513.765,6.35
475.5,514.233,6.464
476,514.732,6.54
476.5,515.188,6.586
477,515.694,6.503
477.5,516.153,6.506
478,516.65,6.459
478.5,517.143,6.471
479,517.618,6.456
479.5,518.102,6.452
480,518.597,6.331
480.5,519.139,6.354
481,519.643,6.383
481.5,520.108,6.432
482,520.621,6.386
482.5,521.099,6.435
483,521.615,6.491
483.5,522.099,6.499
484,522.578,6.378
484.5,523.087,6.416
485,523.604,6.37
485.5,524.073,6.374
486,524.57,6.323
486.5,525.06,6.282
487,525.496,6.282
487.5,526.044,6.269
488,526.518,6.176
488.5,527.075,6.158
489,527.579,6.235
489.5,528.032,6.223
490,528.562,6.131
490.5,529.033,6.179
491,529.549,6.239
491.5,529.991,6.163
492,530.524,6.197
492.5,531.004,6.256
493,531.476,6.236
493.5,532.011,6.221
494,532.48,6.314
494.5,532.96,6.166
495,533.483,6.103
495.5,534,6.114
496,534.509,6.02
496.5,534.99,6.134
