Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
189.278,602.5,80.095,20.031,99.629,19.822,,,31.78,,,,,,
189.817,603.0,80.093,20.031,99.625,19.821,,,31.901,,,,,,
190.305,603.5,80.097,20.031,99.622,19.82,,,32.152,,,,,,
190.801,604.0,80.096,20.032,99.62,19.815,,,32.832,,,,,,
191.304,604.5,80.093,20.032,99.619,19.81,,,33.527,,,,,,
191.791,605.0,80.096,20.032,99.619,19.809,,,33.627,,,,,,
192.302,605.5,80.098,20.031,99.619,19.806,,,33.944,,,,,,
192.852,606.0,80.096,20.03,99.614,19.805,,,34.111,,,,,,
193.352,606.5,80.091,20.031,99.61,19.804,,,34.188,,,,,,
193.84,607.0,80.094,20.032,99.604,19.802,,,34.571,,,,,,
194.345,607.5,80.095,20.031,99.601,19.8,,,34.763,,,,,,
194.838,608.0,80.093,20.031,99.598,19.797,,,35.076,,,,,,
195.326,608.5,80.096,20.032,99.597,19.797,,,35.122,,,,,,
195.849,609.0,80.097,20.031,99.6,19.794,,,35.411,,,,,,
196.37,609.5,80.097,20.031,99.603,19.793,,,35.589,,,,,,
196.889,610.0,80.095,20.03,99.602,19.789,,,36.127,,,,,,
197.361,610.5,80.096,20.031,99.598,19.789,,,36.152,,,,,,
197.858,611.0,80.096,20.032,99.596,19.786,,,36.639,,,,,,
198.38,611.5,80.092,20.032,99.594,19.782,,,37.172,,,,,,
198.903,612.0,80.096,20.03,99.598,19.779,,,37.473,,,,,,
199.388,612.5,80.095,20.03,99.597,19.775,,,38.049,,,,,,
199.894,613.0,80.097,20.031,99.599,19.772,,,38.532,,,,,,
200.403,613.5,80.093,20.031,99.598,19.768,,,39.031,,,,,,
200.93,614.0,80.095,20.029,99.592,19.764,,,39.543,,,,,,
201.432,614.5,80.098,20.031,99.59,19.762,,,39.733,,,,,,
201.934,615.0,80.096,20.03,99.589,19.756,,,40.558,,,,,,
202.482,615.5,80.099,20.032,99.59,19.754,,,40.768,,,,,,
202.913,616.0,80.09,20.031,99.594,19.748,,,41.563,,,,,,
203.363,616.5,80.095,20.032,99.594,19.745,,,42.021,,,,,,
203.88,617.0,80.1,20.029,99.592,19.739,,,42.744,,,,,,
204.392,617.5,80.096,20.028,99.594,19.734,,,43.299,,,,,,
204.889,618.0,80.097,20.03,99.596,19.735,,,43.079,,,,,,
205.411,618.5,80.097,20.032,99.596,19.727,,,44.05,,,,,,
205.906,619.0,80.095,20.031,99.594,19.723,,,44.543,,,,,,
206.395,619.5,80.096,20.031,99.592,19.72,,,44.594,,,,,,
206.923,620.0,80.096,20.031,99.595,19.713,,,45.457,,,,,,
207.384,620.5,80.094,20.032,99.594,19.71,,,45.752,,,,,,
207.896,621.0,80.096,20.029,99.593,19.703,,,46.702,,,,,,
208.379,621.5,80.098,20.031,99.595,19.695,,,47.607,,,,,,
208.88,622.0,80.094,20.031,99.596,19.692,,,47.668,,,,,,
209.361,622.5,80.097,20.03,99.595,19.689,,,47.786,,,,,,
209.858,623.0,80.097,20.03,99.593,19.685,,,47.402,,,,,,
210.344,623.5,80.097,20.031,99.593,19.681,,,46.165,,,,,,
210.847,624.0,80.094,20.032,99.596,19.674,,,44.812,,,,,,
211.349,624.5,80.093,20.031,99.6,19.666,,,43.793,,,,,,
211.843,625.0,80.095,20.032,99.599,19.654,,,43.413,,,,,,
212.306,625.5,80.096,20.032,99.599,19.651,,,42.415,,,,,,
212.782,626.0,80.093,20.031,99.598,19.643,,,42.268,,,,,,
213.283,626.5,80.094,20.03,99.596,19.635,,,42.278,,,,,,
213.765,627.0,80.095,20.029,99.596,19.628,,,42.684,,,,,,
214.262,627.5,80.096,20.03,99.597,19.617,,,43.681,,,,,,
214.759,628.0,80.096,20.03,99.599,19.609,,,45.013,,,,,,
215.213,628.5,80.095,20.031,99.598,19.603,,,46.895,,,,,,
215.696,629.0,80.095,20.032,99.597,19.596,,,49.713,,,,,,
216.227,629.5,80.094,20.031,99.597,19.585,,,53.544,,,,,,
216.707,630.0,80.094,20.031,99.598,19.575,,,56.741,,,,,,
217.185,630.5,80.094,20.03,99.598,19.565,,,59.897,,,,,,
217.653,631.0,80.093,20.031,99.598,19.552,,,63.138,,,,,,
218.13,631.5,80.097,20.031,99.598,19.537,,,66.556,,,,,,
218.637,632.0,80.098,20.03,99.601,19.526,,,69.35,,,,,,
219.121,632.5,80.098,20.03,99.602,19.511,,,72.084,,,,,,
219.625,633.0,80.097,20.032,99.602,19.492,,,74.885,,,,,,
220.093,633.5,80.094,20.032,99.606,19.468,,,77.726,,,,,,
220.574,634.0,80.098,20.03,99.61,19.442,,,80.492,,,,,,
221.044,634.5,80.097,20.03,99.613,19.405,,,84.389,,,,,,
221.525,635.0,80.096,20.032,99.615,19.358,,,89.431,,,,,,
222.009,635.5,80.096,20.03,99.622,19.291,,,96.877,,,,,,
222.461,636.0,80.098,20.03,99.628,19.219,,,104.89,,,,,,
222.935,636.5,80.095,20.033,99.633,19.127,,,115.52,,,,,,
223.364,637.0,80.094,20.033,99.636,19.03,,,126.951,,,,,,
223.851,637.5,80.095,20.029,99.639,18.909,,,141.445,,,,,,
224.329,638.0,80.092,20.029,99.647,18.782,,,157.228,,,,,,
224.791,638.5,80.094,20.031,99.655,18.659,,,172.766,,,,,,
225.227,639.0,80.097,20.031,99.666,18.545,,,187.606,,,,,,
225.644,639.5,80.096,20.03,99.687,18.435,,,201.993,,,,,,
226.073,640.0,80.097,20.032,99.729,18.328,,,216.321,,,,,,
226.503,640.5,80.099,20.03,99.802,18.225,,,230.054,,,,,,
226.851,641.0,80.096,20.031,99.868,18.15,,,240.218,,,,,,
227.24,641.5,80.095,20.03,99.936,18.068,,,251.429,,,,,,
227.634,642.0,80.095,20.03,100.0,17.987,,,262.27,,,,,,
227.981,642.5,80.094,20.031,100.052,17.921,,,271.25,,,,,,
228.342,643.0,80.093,20.03,100.096,17.858,,,279.69,,,,,,
228.71,643.5,80.096,20.03,100.134,17.799,,,287.658,,,,,,
229.078,644.0,80.099,20.032,100.165,17.746,,,294.946,,,,,,
229.43,644.5,80.096,20.031,100.188,17.701,,,301.048,,,,,,
229.792,645.0,80.097,20.032,100.206,17.659,,,306.687,,,,,,
230.159,645.5,80.095,20.032,100.218,17.62,,,311.986,,,,,,
230.526,646.0,80.09,20.031,100.223,17.582,,,316.953,,,,,,
230.861,646.5,80.095,20.03,100.205,17.548,,,321.502,,,,,,
231.205,647.0,80.095,20.031,100.168,17.518,,,325.569,,,,,,
231.555,647.5,80.094,20.032,100.117,17.492,,,329.172,,,,,,
231.896,648.0,80.097,20.031,100.057,17.47,,,332.133,,,,,,
232.232,648.5,80.098,20.031,100.0,17.45,,,334.744,,,,,,
232.572,649.0,80.098,20.03,99.944,17.431,,,337.365,,,,,,
232.938,649.5,80.097,20.032,99.888,17.407,,,340.661,,,,,,
233.285,650.0,80.095,20.031,99.838,17.392,,,342.707,,,,,,
233.635,650.5,80.095,20.031,99.791,17.378,,,344.648,,,,,,
233.998,651.0,80.099,20.032,99.748,17.362,,,346.839,,,,,,
234.34,651.5,80.095,20.033,99.714,17.35,,,348.522,,,,,,
234.688,652.0,80.094,20.033,99.684,17.338,,,350.126,,,,,,
235.037,652.5,80.097,20.033,99.661,17.327,,,351.626,,,,,,
235.369,653.0,80.098,20.032,99.65,17.318,,,352.84,,,,,,
235.734,653.5,80.098,20.032,99.65,17.308,,,354.391,,,,,,
236.117,654.0,80.098,20.031,99.662,17.296,,,356.04,,,,,,
236.496,654.5,80.096,20.029,99.686,17.285,,,357.423,,,,,,
236.836,655.0,80.097,20.03,99.716,17.278,,,358.463,,,,,,
237.191,655.5,80.096,20.031,99.752,17.271,,,359.399,,,,,,
237.556,656.0,80.094,20.032,99.795,17.265,,,360.202,,,,,,
237.899,656.5,80.094,20.03,99.841,17.261,,,360.796,,,,,,
238.256,657.0,80.096,20.031,99.894,17.257,,,361.343,,,,,,
238.619,657.5,80.097,20.031,99.95,17.253,,,361.819,,,,,,
238.985,658.0,80.099,20.031,100.007,17.25,,,362.191,,,,,,
239.341,658.5,80.097,20.03,100.064,17.245,,,362.876,,,,,,
239.7,659.0,80.095,20.03,100.119,17.239,,,363.611,,,,,,
240.073,659.5,80.094,20.031,100.172,17.235,,,364.27,,,,,,
240.497,660.0,80.099,20.031,100.222,17.234,,,364.416,,,,,,
240.87,660.5,80.097,20.03,100.252,17.23,,,364.749,,,,,,
241.245,661.0,80.096,20.03,100.273,17.227,,,365.11,,,,,,
241.62,661.5,80.096,20.031,100.286,17.224,,,365.479,,,,,,
241.99,662.0,80.094,20.033,100.291,17.221,,,365.832,,,,,,
242.365,662.5,80.093,20.032,100.295,17.22,,,366.023,,,,,,
242.752,663.0,80.092,20.03,100.293,17.217,,,366.278,,,,,,
243.137,663.5,80.094,20.03,100.29,17.215,,,366.644,,,,,,
243.506,664.0,80.101,20.032,100.291,17.212,,,367.124,,,,,,
243.913,664.5,80.096,20.031,100.289,17.213,,,366.929,,,,,,
244.305,665.0,80.094,20.03,100.286,17.21,,,367.228,,,,,,
244.685,665.5,80.094,20.03,100.282,17.207,,,367.623,,,,,,
245.062,666.0,80.094,20.031,100.278,17.205,,,367.868,,,,,,
245.473,666.5,80.091,20.029,100.276,17.208,,,367.496,,,,,,
245.909,667.0,80.094,20.031,100.274,17.209,,,367.35,,,,,,
246.309,667.5,80.096,20.031,100.273,17.205,,,367.911,,,,,,
246.704,668.0,80.096,20.031,100.272,17.203,,,368.244,,,,,,
247.105,668.5,80.095,20.031,100.272,17.203,,,368.171,,,,,,
247.513,669.0,80.095,20.031,100.268,17.204,,,368.07,,,,,,
247.908,669.5,80.099,20.03,100.27,17.201,,,368.552,,,,,,
248.311,670.0,80.096,20.031,100.266,17.204,,,368.058,,,,,,
248.722,670.5,80.095,20.031,100.264,17.207,,,367.657,,,,,,
249.138,671.0,80.096,20.032,100.263,17.207,,,367.703,,,,,,
249.555,671.5,80.097,20.033,100.261,17.207,,,367.8,,,,,,
249.975,672.0,80.1,20.03,100.257,17.215,,,366.813,,,,,,
250.398,672.5,80.094,20.03,100.254,17.216,,,366.683,,,,,,
250.845,673.0,80.094,20.031,100.252,17.217,,,366.51,,,,,,
251.267,673.5,80.096,20.031,100.249,17.216,,,366.61,,,,,,
251.701,674.0,80.096,20.032,100.246,17.218,,,366.4,,,,,,
252.167,674.5,80.096,20.032,100.242,17.222,,,365.806,,,,,,
252.615,675.0,80.098,20.031,100.241,17.225,,,365.386,,,,,,
253.05,675.5,80.098,20.032,100.239,17.233,,,364.332,,,,,,
253.508,676.0,80.094,20.031,100.235,17.236,,,363.936,,,,,,
253.926,676.5,80.096,20.03,100.235,17.242,,,363.171,,,,,,
254.37,677.0,80.103,20.031,100.236,17.244,,,362.804,,,,,,
254.808,677.5,80.097,20.031,100.237,17.248,,,362.215,,,,,,
255.263,678.0,80.093,20.03,100.239,17.253,,,361.463,,,,,,
255.714,678.5,80.095,20.03,100.239,17.259,,,360.693,,,,,,
256.158,679.0,80.095,20.03,100.236,17.264,,,360.036,,,,,,
256.627,679.5,80.093,20.03,100.237,17.267,,,359.552,,,,,,
257.085,680.0,80.097,20.029,100.243,17.272,,,358.957,,,,,,
257.541,680.5,80.095,20.031,100.246,17.279,,,358.145,,,,,,
258.02,681.0,80.099,20.032,100.247,17.289,,,356.916,,,,,,
258.468,681.5,80.092,20.033,100.252,17.298,,,355.715,,,,,,
258.978,682.0,80.098,20.032,100.25,17.304,,,355.135,,,,,,
259.468,682.5,80.094,20.032,100.248,17.315,,,353.713,,,,,,
259.943,683.0,80.096,20.03,100.252,17.321,,,352.933,,,,,,
260.44,683.5,80.092,20.028,100.253,17.327,,,352.226,,,,,,
260.912,684.0,80.098,20.033,100.252,17.337,,,350.937,,,,,,
261.396,684.5,80.097,20.032,100.254,17.346,,,349.704,,,,,,
261.883,685.0,80.098,20.03,100.253,17.356,,,348.387,,,,,,
262.368,685.5,80.095,20.029,100.249,17.364,,,347.409,,,,,,
262.904,686.0,80.096,20.031,100.247,17.373,,,346.151,,,,,,
263.413,686.5,80.095,20.031,100.249,17.38,,,345.327,,,,,,
263.895,687.0,80.097,20.032,100.248,17.387,,,344.363,,,,,,
264.399,687.5,80.096,20.031,100.248,17.394,,,343.257,,,,,,
264.883,688.0,80.091,20.031,100.244,17.401,,,342.418,,,,,,
265.427,688.5,80.093,20.029,100.241,17.411,,,341.051,,,,,,
265.936,689.0,80.095,20.031,100.24,17.417,,,340.061,,,,,,
266.462,689.5,80.095,20.034,100.239,17.429,,,338.505,,,,,,
266.992,690.0,80.099,20.03,100.238,17.44,,,337.199,,,,,,
267.569,690.5,80.093,20.031,100.24,17.442,,,336.768,,,,,,
268.069,691.0,80.098,20.033,100.238,17.451,,,335.561,,,,,,
268.591,691.5,80.095,20.032,100.238,17.458,,,334.68,,,,,,
269.133,692.0,80.095,20.031,100.239,17.468,,,333.287,,,,,,
269.687,692.5,80.096,20.031,100.24,17.474,,,332.387,,,,,,
270.277,693.0,80.099,20.031,100.242,17.484,,,331.104,,,,,,
270.828,693.5,80.097,20.032,100.246,17.497,,,329.357,,,,,,
271.371,694.0,80.098,20.031,100.248,17.507,,,327.643,,,,,,
271.947,694.5,80.098,20.031,100.245,17.517,,,325.32,,,,,,
272.509,695.0,80.097,20.032,100.247,17.532,,,322.321,,,,,,
273.107,695.5,80.096,20.032,100.244,17.545,,,320.049,,,,,,
273.657,696.0,80.095,20.03,100.24,17.559,,,317.98,,,,,,
274.21,696.5,80.096,20.031,100.234,17.572,,,315.934,,,,,,
274.772,697.0,80.094,20.031,100.231,17.585,,,314.211,,,,,,
275.332,697.5,80.095,20.032,100.225,17.596,,,312.515,,,,,,
275.93,698.0,80.092,20.031,100.22,17.612,,,310.181,,,,,,
276.49,698.5,80.095,20.031,100.216,17.622,,,308.916,,,,,,
277.108,699.0,80.096,20.029,100.214,17.633,,,308.246,,,,,,
277.637,699.5,80.098,20.03,100.213,17.645,,,307.558,,,,,,
278.256,700.0,80.097,20.031,100.21,17.661,,,306.026,,,,,,
278.881,700.5,80.091,20.03,100.214,17.678,,,304.072,,,,,,
279.456,701.0,80.097,20.031,100.21,17.691,,,302.623,,,,,,
280.099,701.5,80.095,20.029,100.213,17.707,,,300.77,,,,,,
280.678,702.0,80.094,20.033,100.212,17.719,,,299.521,,,,,,
281.313,702.5,80.092,20.031,100.215,17.735,,,297.662,,,,,,
281.965,703.0,80.095,20.034,100.217,17.747,,,296.168,,,,,,
282.572,703.5,80.091,20.028,100.217,17.759,,,293.977,,,,,,
283.216,704.0,80.096,20.031,100.216,17.762,,,293.054,,,,,,
283.904,704.5,80.095,20.03,100.217,17.757,,,293.353,,,,,,
284.476,705.0,80.095,20.03,100.218,17.742,,,294.928,,,,,,
285.07,705.5,80.099,20.03,100.217,17.716,,,297.588,,,,,,
285.718,706.0,80.095,20.03,100.221,17.691,,,300.355,,,,,,
286.378,706.5,80.093,20.03,100.219,17.659,,,304.194,,,,,,
287.028,707.0,80.094,20.033,100.223,17.628,,,308.091,,,,,,
287.774,707.5,80.095,20.03,100.263,17.599,,,312.139,,,,,,
288.612,708.0,80.099,20.03,100.328,17.564,,,316.802,,,,,,
289.289,708.5,80.096,20.03,100.351,17.548,,,319.081,,,,,,
289.948,709.0,80.099,20.033,100.364,17.527,,,322.032,,,,,,
290.623,709.5,80.098,20.03,100.372,17.518,,,323.81,,,,,,
291.244,710.0,80.099,20.031,100.377,17.518,,,324.219,,,,,,
291.848,710.5,80.098,20.032,100.386,17.52,,,324.349,,,,,,
292.413,711.0,80.098,20.03,100.384,17.522,,,324.394,,,,,,
293.012,711.5,80.098,20.029,100.351,17.527,,,323.946,,,,,,
293.594,712.0,80.094,20.032,100.306,17.536,,,322.852,,,,,,
294.19,712.5,80.096,20.032,100.283,17.547,,,321.368,,,,,,
294.754,713.0,80.097,20.03,100.267,17.557,,,320.098,,,,,,
295.34,713.5,80.098,20.031,100.251,17.57,,,318.271,,,,,,
295.877,714.0,80.098,20.032,100.238,17.582,,,316.553,,,,,,
296.474,714.5,80.097,20.032,100.224,17.596,,,314.496,,,,,,
297.041,715.0,80.097,20.031,100.211,17.604,,,313.482,,,,,,
297.594,715.5,80.101,20.03,100.205,17.615,,,312.045,,,,,,
298.193,716.0,80.099,20.032,100.211,17.627,,,310.428,,,,,,
298.759,716.5,80.1,20.031,100.231,17.636,,,309.295,,,,,,
299.301,717.0,80.098,20.031,100.25,17.647,,,308.097,,,,,,
299.864,717.5,80.097,20.031,100.267,17.66,,,306.645,,,,,,
300.431,718.0,80.094,20.032,100.287,17.675,,,305.065,,,,,,
301.017,718.5,80.098,20.029,100.317,17.685,,,304.145,,,,,,
301.595,719.0,80.097,20.031,100.345,17.699,,,302.794,,,,,,
302.211,719.5,80.097,20.032,100.363,17.721,,,300.289,,,,,,
302.805,720.0,80.096,20.031,100.376,17.74,,,298.435,,,,,,
303.381,720.5,80.098,20.033,100.379,17.76,,,296.18,,,,,,
303.991,721.0,80.097,20.031,100.372,17.783,,,293.625,,,,,,
304.597,721.5,80.097,20.03,100.373,17.812,,,289.51,,,,,,
305.153,722.0,80.097,20.03,100.371,17.835,,,285.569,,,,,,
305.773,722.5,80.094,20.031,100.363,17.864,,,280.773,,,,,,
306.324,723.0,80.096,20.03,100.345,17.887,,,277.105,,,,,,
306.892,723.5,80.097,20.029,100.328,17.91,,,273.985,,,,,,
307.442,724.0,80.093,20.032,100.312,17.929,,,271.231,,,,,,
308.031,724.5,80.096,20.032,100.294,17.95,,,268.412,,,,,,
308.591,725.0,80.095,20.032,100.283,17.974,,,264.986,,,,,,
309.194,725.5,80.094,20.031,100.273,17.995,,,262.222,,,,,,
309.77,726.0,80.097,20.031,100.269,18.016,,,260.104,,,,,,
310.43,726.5,80.093,20.032,100.271,18.035,,,258.948,,,,,,
311.107,727.0,80.099,20.032,100.273,18.061,,,256.786,,,,,,
311.727,727.5,80.101,20.033,100.276,18.091,,,253.003,,,,,,
312.411,728.0,80.099,20.031,100.281,18.121,,,249.172,,,,,,
313.089,728.5,80.095,20.03,100.28,18.157,,,245.324,,,,,,
313.813,729.0,80.098,20.032,100.282,18.201,,,240.617,,,,,,
314.494,729.5,80.098,20.032,100.282,18.242,,,235.763,,,,,,
315.127,730.0,80.098,20.031,100.268,18.288,,,229.79,,,,,,
315.796,730.5,80.096,20.031,100.248,18.333,,,223.82,,,,,,
316.405,731.0,80.094,20.03,100.229,18.367,,,219.065,,,,,,
317.066,731.5,80.095,20.032,100.21,18.392,,,215.931,,,,,,
317.689,732.0,80.096,20.031,100.188,18.394,,,215.064,,,,,,
318.385,732.5,80.1,20.032,100.16,18.385,,,215.437,,,,,,
319.18,733.0,80.097,20.033,100.124,18.365,,,217.4,,,,,,
319.877,733.5,80.096,20.03,100.1,18.355,,,218.384,,,,,,
320.418,734.0,80.098,20.029,100.097,18.352,,,218.859,,,,,,
320.841,734.5,80.096,20.03,100.115,18.356,,,218.31,,,,,,
321.239,735.0,80.094,20.031,100.144,18.365,,,217.174,,,,,,
321.695,735.5,80.094,20.031,100.178,18.379,,,215.337,,,,,,
322.289,736.0,80.094,20.031,100.205,18.403,,,212.092,,,,,,
322.839,736.5,80.095,20.031,100.211,18.431,,,208.428,,,,,,
323.36,737.0,80.097,20.033,100.213,18.462,,,204.359,,,,,,
323.873,737.5,80.098,20.033,100.215,18.494,,,200.457,,,,,,
324.397,738.0,80.098,20.03,100.221,18.527,,,196.385,,,,,,
324.981,738.5,80.097,20.032,100.225,18.57,,,191.539,,,,,,
325.582,739.0,80.097,20.032,100.206,18.619,,,185.581,,,,,,
326.489,739.5,80.095,20.031,100.12,18.721,,,173.697,,,,,,
327.587,740.0,80.099,20.031,100.059,18.877,,,154.864,,,,,,
328.572,740.5,80.106,20.029,100.041,19.036,,,134.853,,,,,,
329.286,741.0,80.095,20.031,99.994,19.15,,,120.236,,,,,,
329.862,741.5,80.098,20.032,99.955,19.235,,,108.885,,,,,,
331.656,742.0,80.095,20.031,99.917,19.454,,,79.553,,,,,,
332.737,742.5,80.097,20.03,99.915,19.559,,,65.262,,,,,,
333.671,743.0,80.098,20.03,99.938,19.627,,,55.995,,,,,,
334.612,743.5,80.097,20.031,99.989,19.687,,,47.939,,,,,,
335.512,744.0,80.094,20.032,100.013,19.739,,,40.952,,,,,,
336.32,744.5,80.097,20.032,100.019,19.773,,,36.248,,,,,,
337.237,745.0,80.097,20.032,100.013,19.804,,,31.982,,,,,,
338.167,745.5,80.099,20.031,100.016,19.832,,,28.194,,,,,,
339.078,746.0,80.098,20.03,100.006,19.855,,,25.086,,,,,,
340.048,746.5,80.093,20.032,99.979,19.874,,,22.429,,,,,,
340.869,747.0,80.099,20.032,99.942,19.886,,,20.785,,,,,,
341.802,747.5,80.097,20.031,99.887,19.895,,,19.496,,,,,,
342.652,748.0,80.098,20.032,99.816,19.907,,,17.889,,,,,,
343.562,748.5,80.096,20.032,99.739,19.918,,,16.433,,,,,,
344.358,749.0,80.097,20.03,99.685,19.928,,,15.034,,,,,,
345.239,749.5,80.097,20.031,99.652,19.936,,,14.055,,,,,,
346.072,750.0,80.096,20.03,99.641,19.943,,,12.93,,,,,,
346.917,750.5,80.094,20.03,99.638,19.948,,,12.405,,,,,,
347.73,751.0,80.093,20.03,99.639,19.949,,,12.246,,,,,,
348.525,751.5,80.094,20.029,99.637,19.953,,,11.543,,,,,,
349.278,752.0,80.097,20.03,99.641,19.955,,,11.418,,,,,,
350.089,752.5,80.099,20.031,99.641,19.96,,,10.904,,,,,,
350.902,753.0,80.099,20.031,99.644,19.961,,,10.906,,,,,,
351.524,753.5,80.091,20.031,99.644,19.96,,,11.203,,,,,,
352.333,754.0,80.094,20.031,99.643,19.966,,,10.187,,,,,,
353.084,754.5,80.097,20.03,99.647,19.97,,,9.64,,,,,,
353.849,755.0,80.099,20.031,99.647,19.971,,,9.564,,,,,,
354.626,755.5,80.097,20.03,99.646,19.977,,,8.76,,,,,,
355.315,756.0,80.096,20.031,99.648,19.977,,,8.878,,,,,,
355.964,756.5,80.1,20.034,99.649,19.977,,,8.719,,,,,,
356.721,757.0,80.096,20.032,99.65,19.981,,,8.242,,,,,,
357.456,757.5,80.093,20.032,99.653,19.985,,,7.893,,,,,,
358.165,758.0,80.095,20.03,99.65,19.985,,,8.034,,,,,,
358.898,758.5,80.094,20.03,99.651,19.99,,,7.22,,,,,,
359.515,759.0,80.096,20.03,99.649,19.987,,,7.719,,,,,,
360.141,759.5,80.097,20.032,99.652,19.989,,,7.454,,,,,,
360.828,760.0,80.095,20.031,99.65,19.99,,,7.487,,,,,,
361.499,760.5,80.098,20.035,99.652,19.993,,,7.087,,,,,,
362.127,761.0,80.098,20.03,99.655,19.995,,,7.056,,,,,,
362.752,761.5,80.101,20.032,99.65,19.995,,,6.949,,,,,,
363.462,762.0,80.097,20.03,99.648,19.996,,,6.808,,,,,,
364.1,762.5,80.095,20.033,99.65,19.998,,,6.608,,,,,,
364.755,763.0,80.096,20.032,99.65,19.999,,,6.387,,,,,,
365.406,763.5,80.098,20.031,99.647,20.001,,,6.039,,,,,,
366.045,764.0,80.096,20.031,99.644,20.001,,,6.011,,,,,,
366.581,764.5,80.101,20.031,99.64,20.003,,,5.789,,,,,,
367.293,765.0,80.092,20.029,99.634,20.002,,,5.853,,,,,,
367.95,765.5,80.094,20.032,99.637,19.999,,,6.306,,,,,,
368.583,766.0,80.1,20.031,99.638,20.006,,,5.379,,,,,,
369.142,766.5,80.097,20.031,99.638,20.007,,,5.287,,,,,,
369.756,767.0,80.098,20.03,99.635,20.008,,,4.865,,,,,,
370.368,767.5,80.096,20.031,99.635,20.01,,,4.698,,,,,,
370.989,768.0,80.098,20.031,99.633,20.01,,,4.7,,,,,,
371.574,768.5,80.096,20.032,99.634,20.009,,,4.714,,,,,,
372.145,769.0,80.097,20.032,99.635,20.007,,,4.892,,,,,,
372.714,769.5,80.098,20.031,99.635,20.01,,,4.472,,,,,,
373.314,770.0,80.1,20.031,99.632,20.008,,,4.833,,,,,,
373.923,770.5,80.102,20.032,99.622,20.009,,,5.152,,,,,,
374.485,771.0,80.101,20.031,99.625,20.008,,,5.446,,,,,,
375.098,771.5,80.096,20.031,99.623,20.01,,,5.289,,,,,,
375.709,772.0,80.097,20.032,99.623,20.012,,,4.927,,,,,,
376.293,772.5,80.097,20.032,99.619,20.011,,,5.209,,,,,,
376.859,773.0,80.098,20.031,99.615,20.013,,,4.981,,,,,,
377.461,773.5,80.099,20.031,99.617,20.016,,,4.679,,,,,,
378.041,774.0,80.097,20.032,99.611,20.015,,,4.957,,,,,,
378.583,774.5,80.094,20.029,99.607,20.015,,,4.51,,,,,,
379.145,775.0,80.093,20.031,99.613,20.015,,,4.191,,,,,,
379.744,775.5,80.098,20.032,99.61,20.016,,,3.998,,,,,,
380.29,776.0,80.098,20.031,99.607,20.018,,,3.743,,,,,,
380.822,776.5,80.096,20.032,99.607,20.018,,,3.622,,,,,,
381.385,777.0,80.097,20.033,99.61,20.02,,,3.207,,,,,,
381.993,777.5,80.094,20.033,99.611,20.019,,,3.361,,,,,,
382.533,778.0,80.095,20.035,99.607,20.021,,,3.102,,,,,,
383.118,778.5,80.098,20.031,99.611,20.018,,,3.314,,,,,,
383.721,779.0,80.097,20.032,99.612,20.016,,,3.545,,,,,,
384.277,779.5,80.096,20.032,99.609,20.017,,,3.377,,,,,,
384.812,780.0,80.098,20.033,99.61,20.018,,,3.258,,,,,,
385.344,780.5,80.1,20.031,99.615,20.018,,,3.172,,,,,,
385.886,781.0,80.096,20.032,99.617,20.018,,,3.01,,,,,,
386.481,781.5,80.093,20.031,99.615,20.022,,,2.557,,,,,,
387.004,782.0,80.097,20.03,99.617,20.024,,,2.119,,,,,,
387.545,782.5,80.097,20.032,99.621,20.022,,,2.392,,,,,,
388.109,783.0,80.099,20.03,99.623,20.019,,,2.675,,,,,,
388.672,783.5,80.098,20.03,99.624,20.021,,,2.372,,,,,,
389.21,784.0,80.099,20.03,99.622,20.02,,,2.528,,,,,,
389.784,784.5,80.097,20.03,99.608,20.019,,,2.634,,,,,,
390.358,785.0,80.098,20.031,99.597,20.021,,,2.295,,,,,,
390.878,785.5,80.097,20.033,99.593,20.022,,,2.209,,,,,,
391.431,786.0,80.095,20.03,99.596,20.019,,,2.447,,,,,,
391.936,786.5,80.096,20.03,99.594,20.022,,,2.14,,,,,,
392.453,787.0,80.093,20.032,99.585,20.014,,,3.167,,,,,,
392.989,787.5,80.099,20.031,99.584,20.021,,,2.241,,,,,,
393.509,788.0,80.097,20.032,99.585,20.024,,,1.864,,,,,,
394.057,788.5,80.094,20.032,99.578,20.023,,,1.942,,,,,,
394.605,789.0,80.1,20.033,99.593,20.023,,,1.966,,,,,,
395.158,789.5,80.096,20.032,99.604,20.021,,,2.155,,,,,,
395.661,790.0,80.097,20.031,99.609,20.021,,,2.155,,,,,,
396.17,790.5,80.093,20.031,99.609,20.024,,,1.709,,,,,,
396.74,791.0,80.099,20.032,99.611,20.025,,,1.661,,,,,,
397.258,791.5,80.099,20.032,99.617,20.024,,,1.604,,,,,,
397.779,792.0,80.098,20.033,99.62,20.026,,,1.406,,,,,,
398.34,792.5,80.094,20.032,99.618,20.027,,,1.312,,,,,,
398.849,793.0,80.095,20.031,99.621,20.026,,,1.397,,,,,,
399.396,793.5,80.095,20.029,99.625,20.028,,,1.022,,,,,,
399.899,794.0,80.1,20.031,99.626,20.028,,,0.869,,,,,,
400.442,794.5,80.098,20.032,99.627,20.026,,,1.157,,,,,,
