Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
191.661,603.0,80.096,20.03,101.479,13.457,,,286.846,,,,,,
192.125,603.5,80.098,20.03,101.486,13.415,,,288.256,,,,,,
192.571,604.0,80.099,20.03,101.496,13.383,,,289.288,,,,,,
193.04,604.5,80.091,20.03,101.506,13.368,,,289.576,,,,,,
193.479,605.0,80.095,20.029,101.502,13.367,,,289.336,,,,,,
193.976,605.5,80.096,20.031,101.512,13.383,,,288.422,,,,,,
194.403,606.0,80.096,20.03,101.5,13.415,,,286.923,,,,,,
194.827,606.5,80.097,20.029,101.49,13.46,,,284.892,,,,,,
195.272,607.0,80.094,20.029,101.476,13.524,,,282.13,,,,,,
195.728,607.5,80.094,20.029,101.448,13.603,,,278.732,,,,,,
196.174,608.0,80.096,20.029,101.409,13.694,,,274.894,,,,,,
196.608,608.5,80.092,20.028,101.366,13.796,,,270.596,,,,,,
197.046,609.0,80.094,20.029,101.313,13.911,,,265.767,,,,,,
197.485,609.5,80.098,20.032,101.236,14.037,,,260.54,,,,,,
197.92,610.0,80.092,20.029,101.136,14.169,,,255.048,,,,,,
198.336,610.5,80.092,20.029,101.036,14.298,,,249.672,,,,,,
198.742,611.0,80.092,20.03,100.917,14.431,,,244.122,,,,,,
199.157,611.5,80.094,20.03,100.782,14.57,,,238.313,,,,,,
199.59,612.0,80.097,20.029,100.635,14.714,,,232.334,,,,,,
200.008,612.5,80.098,20.03,100.474,14.852,,,226.55,,,,,,
200.396,613.0,80.097,20.031,100.315,14.986,,,220.903,,,,,,
200.813,613.5,80.095,20.03,100.145,15.132,,,214.786,,,,,,
201.23,614.0,80.094,20.029,99.972,15.271,,,208.94,,,,,,
201.632,614.5,80.095,20.029,99.804,15.398,,,203.58,,,,,,
202.024,615.0,80.096,20.03,99.649,15.518,,,198.469,,,,,,
202.454,615.5,80.094,20.032,99.494,15.652,,,192.849,,,,,,
202.847,616.0,80.094,20.031,99.371,15.766,,,188.013,,,,,,
203.246,616.5,80.096,20.031,99.26,15.88,,,183.16,,,,,,
203.641,617.0,80.097,20.031,99.166,15.99,,,178.518,,,,,,
204.022,617.5,80.093,20.031,99.091,16.09,,,174.324,,,,,,
204.445,618.0,80.092,20.029,99.034,16.198,,,169.71,,,,,,
204.818,618.5,80.095,20.03,99.006,16.287,,,165.934,,,,,,
205.198,619.0,80.095,20.032,98.993,16.375,,,162.18,,,,,,
205.597,619.5,80.092,20.032,98.996,16.465,,,158.339,,,,,,
206.008,620.0,80.091,20.028,99.015,16.554,,,154.555,,,,,,
206.409,620.5,80.088,20.03,99.051,16.637,,,151.005,,,,,,
206.8,621.0,80.092,20.031,99.094,16.712,,,147.803,,,,,,
207.198,621.5,80.095,20.032,99.144,16.785,,,144.628,,,,,,
207.607,622.0,80.095,20.033,99.2,16.858,,,141.501,,,,,,
208.014,622.5,80.091,20.031,99.258,16.922,,,138.724,,,,,,
208.418,623.0,80.094,20.03,99.315,16.987,,,135.914,,,,,,
208.818,623.5,80.096,20.031,99.37,17.046,,,133.312,,,,,,
209.22,624.0,80.094,20.031,99.419,17.1,,,130.894,,,,,,
209.626,624.5,80.091,20.03,99.463,17.151,,,128.612,,,,,,
210.038,625.0,80.091,20.03,99.497,17.2,,,126.4,,,,,,
210.436,625.5,80.094,20.029,99.524,17.246,,,124.33,,,,,,
210.831,626.0,80.093,20.03,99.544,17.289,,,122.331,,,,,,
211.241,626.5,80.093,20.031,99.557,17.332,,,120.261,,,,,,
211.652,627.0,80.094,20.031,99.564,17.374,,,118.165,,,,,,
212.049,627.5,80.094,20.031,99.564,17.411,,,116.153,,,,,,
212.45,628.0,80.096,20.03,99.56,17.443,,,114.318,,,,,,
212.861,628.5,80.095,20.031,99.55,17.48,,,112.277,,,,,,
213.256,629.0,80.095,20.031,99.537,17.511,,,110.504,,,,,,
213.67,629.5,80.096,20.031,99.522,17.544,,,108.752,,,,,,
214.12,630.0,80.094,20.03,99.503,17.578,,,106.915,,,,,,
214.534,630.5,80.089,20.029,99.485,17.606,,,105.429,,,,,,
214.913,631.0,80.092,20.03,99.47,17.631,,,104.104,,,,,,
215.307,631.5,80.094,20.029,99.453,17.662,,,102.578,,,,,,
215.728,632.0,80.094,20.029,99.434,17.691,,,101.084,,,,,,
216.161,632.5,80.095,20.029,99.416,17.719,,,99.69,,,,,,
216.573,633.0,80.095,20.028,99.401,17.748,,,98.331,,,,,,
216.968,633.5,80.092,20.03,99.387,17.777,,,97.06,,,,,,
217.415,634.0,80.096,20.031,99.374,17.81,,,95.64,,,,,,
217.873,634.5,80.095,20.03,99.365,17.845,,,94.118,,,,,,
218.291,635.0,80.095,20.029,99.357,17.875,,,92.767,,,,,,
218.72,635.5,80.094,20.029,99.347,17.907,,,91.391,,,,,,
219.172,636.0,80.094,20.03,99.337,17.94,,,90.018,,,,,,
219.617,636.5,80.097,20.029,99.328,17.97,,,88.809,,,,,,
220.057,637.0,80.098,20.03,99.318,18.002,,,87.596,,,,,,
220.499,637.5,80.094,20.029,99.309,18.031,,,86.519,,,,,,
220.961,638.0,80.096,20.03,99.301,18.068,,,85.086,,,,,,
221.451,638.5,80.095,20.029,99.295,18.103,,,83.793,,,,,,
221.939,639.0,80.09,20.03,99.291,18.131,,,82.793,,,,,,
222.398,639.5,80.095,20.03,99.288,18.157,,,81.865,,,,,,
222.867,640.0,80.096,20.03,99.284,18.179,,,81.142,,,,,,
223.326,640.5,80.093,20.03,99.283,18.194,,,80.682,,,,,,
223.805,641.0,80.093,20.029,99.285,18.2,,,80.524,,,,,,
224.312,641.5,80.097,20.029,99.289,18.197,,,80.69,,,,,,
224.815,642.0,80.097,20.031,99.298,18.188,,,81.064,,,,,,
225.295,642.5,80.095,20.03,99.31,18.172,,,81.685,,,,,,
225.81,643.0,80.091,20.03,99.326,18.151,,,82.537,,,,,,
226.352,643.5,80.094,20.03,99.346,18.125,,,83.594,,,,,,
226.829,644.0,80.093,20.03,99.369,18.1,,,84.639,,,,,,
227.308,644.5,80.094,20.029,99.402,18.073,,,85.737,,,,,,
227.835,645.0,80.093,20.029,99.461,18.041,,,86.993,,,,,,
228.295,645.5,80.092,20.03,99.53,18.015,,,87.948,,,,,,
228.753,646.0,80.091,20.029,99.601,17.986,,,89.011,,,,,,
229.233,646.5,80.093,20.028,99.669,17.953,,,90.179,,,,,,
229.716,647.0,80.093,20.03,99.726,17.917,,,91.459,,,,,,
230.206,647.5,80.091,20.031,99.775,17.877,,,92.863,,,,,,
230.683,648.0,80.093,20.03,99.816,17.841,,,94.176,,,,,,
231.169,648.5,80.095,20.031,99.853,17.8,,,95.722,,,,,,
231.648,649.0,80.097,20.031,99.886,17.764,,,97.104,,,,,,
232.096,649.5,80.098,20.029,99.911,17.73,,,98.483,,,,,,
232.577,650.0,80.094,20.031,99.929,17.701,,,99.748,,,,,,
233.087,650.5,80.092,20.029,99.929,17.672,,,101.073,,,,,,
233.576,651.0,80.094,20.03,99.926,17.647,,,102.289,,,,,,
234.053,651.5,80.096,20.032,99.929,17.629,,,103.212,,,,,,
234.527,652.0,80.095,20.03,99.933,17.611,,,104.112,,,,,,
235.074,652.5,80.091,20.03,99.924,17.598,,,104.85,,,,,,
235.528,653.0,80.092,20.03,99.909,17.591,,,105.268,,,,,,
236.053,653.5,80.097,20.032,99.881,17.586,,,105.5,,,,,,
236.5,654.0,80.095,20.029,99.854,17.585,,,105.57,,,,,,
236.961,654.5,80.095,20.026,99.831,17.588,,,105.478,,,,,,
237.502,655.0,80.095,20.029,99.802,17.593,,,105.231,,,,,,
237.998,655.5,80.095,20.03,99.769,17.599,,,104.924,,,,,,
238.46,656.0,80.097,20.031,99.737,17.607,,,104.537,,,,,,
238.978,656.5,80.088,20.03,99.7,17.617,,,104.107,,,,,,
239.447,657.0,80.094,20.03,99.677,17.628,,,103.642,,,,,,
239.941,657.5,80.097,20.028,99.665,17.64,,,103.169,,,,,,
240.436,658.0,80.098,20.03,99.665,17.65,,,102.635,,,,,,
240.939,658.5,80.095,20.031,99.671,17.665,,,101.8,,,,,,
241.466,659.0,80.091,20.03,99.68,17.677,,,101.019,,,,,,
241.954,659.5,80.094,20.03,99.686,17.693,,,100.119,,,,,,
242.474,660.0,80.092,20.028,99.693,17.709,,,99.195,,,,,,
242.993,660.5,80.093,20.031,99.705,17.728,,,98.18,,,,,,
243.502,661.0,80.091,20.03,99.717,17.745,,,97.169,,,,,,
244.025,661.5,80.094,20.028,99.74,17.758,,,96.402,,,,,,
244.564,662.0,80.096,20.031,99.771,17.781,,,95.185,,,,,,
245.111,662.5,80.094,20.03,99.808,17.801,,,94.203,,,,,,
245.599,663.0,80.089,20.031,99.848,17.817,,,93.576,,,,,,
246.137,663.5,80.094,20.031,99.896,17.837,,,92.79,,,,,,
246.69,664.0,80.093,20.03,99.941,17.861,,,91.862,,,,,,
247.207,664.5,80.094,20.029,99.974,17.882,,,91.029,,,,,,
247.757,665.0,80.094,20.031,99.998,17.905,,,90.104,,,,,,
248.293,665.5,80.092,20.031,100.01,17.927,,,89.372,,,,,,
248.821,666.0,80.099,20.03,100.007,17.949,,,88.703,,,,,,
249.352,666.5,80.097,20.03,99.993,17.971,,,88.041,,,,,,
249.903,667.0,80.091,20.03,99.972,18.0,,,87.073,,,,,,
250.445,667.5,80.092,20.03,99.948,18.027,,,86.072,,,,,,
251.036,668.0,80.095,20.029,99.924,18.062,,,84.751,,,,,,
251.69,668.5,80.092,20.03,99.909,18.091,,,83.683,,,,,,
252.286,669.0,80.094,20.03,99.903,18.117,,,82.788,,,,,,
252.853,669.5,80.09,20.03,99.897,18.134,,,82.188,,,,,,
253.388,670.0,80.094,20.029,99.898,18.144,,,81.743,,,,,,
253.949,670.5,80.094,20.029,99.903,18.15,,,81.398,,,,,,
254.557,671.0,80.091,20.029,99.91,18.141,,,81.605,,,,,,
255.154,671.5,80.093,20.029,99.911,18.127,,,82.074,,,,,,
255.728,672.0,80.093,20.029,99.907,18.112,,,82.661,,,,,,
256.264,672.5,80.093,20.029,99.911,18.096,,,83.38,,,,,,
256.81,673.0,80.092,20.028,99.933,18.083,,,83.86,,,,,,
257.368,673.5,80.094,20.028,99.967,18.068,,,84.399,,,,,,
257.908,674.0,80.093,20.03,99.998,18.056,,,84.85,,,,,,
258.468,674.5,80.096,20.029,100.029,18.046,,,85.253,,,,,,
259.055,675.0,80.092,20.032,100.065,18.032,,,85.839,,,,,,
259.754,675.5,80.094,20.031,100.108,18.014,,,86.57,,,,,,
260.43,676.0,80.097,20.029,100.144,17.989,,,87.421,,,,,,
261.058,676.5,80.093,20.03,100.166,17.965,,,88.127,,,,,,
261.668,677.0,80.091,20.03,100.157,17.942,,,88.784,,,,,,
262.256,677.5,80.093,20.03,100.136,17.924,,,89.278,,,,,,
262.807,678.0,80.097,20.029,100.124,17.91,,,89.709,,,,,,
263.343,678.5,80.095,20.03,100.117,17.897,,,90.063,,,,,,
263.85,679.0,80.093,20.03,100.099,17.885,,,90.396,,,,,,
264.441,679.5,80.097,20.029,100.063,17.876,,,90.571,,,,,,
264.998,680.0,80.098,20.029,100.019,17.872,,,90.57,,,,,,
265.471,680.5,80.097,20.031,99.983,17.868,,,90.727,,,,,,
266.013,681.0,80.096,20.03,99.949,17.869,,,90.84,,,,,,
266.555,681.5,80.09,20.03,99.921,17.874,,,90.836,,,,,,
267.105,682.0,80.093,20.029,99.897,17.883,,,90.691,,,,,,
267.622,682.5,80.096,20.029,99.873,17.895,,,90.466,,,,,,
268.223,683.0,80.093,20.03,99.843,17.908,,,90.225,,,,,,
268.778,683.5,80.093,20.029,99.823,17.928,,,89.641,,,,,,
269.306,684.0,80.095,20.029,99.819,17.95,,,88.979,,,,,,
269.861,684.5,80.094,20.03,99.833,17.974,,,88.302,,,,,,
270.428,685.0,80.094,20.031,99.856,18.003,,,87.341,,,,,,
270.975,685.5,80.093,20.029,99.872,18.033,,,86.433,,,,,,
271.52,686.0,80.093,20.03,99.883,18.063,,,85.354,,,,,,
272.097,686.5,80.092,20.029,99.883,18.101,,,83.983,,,,,,
272.592,687.0,80.092,20.03,99.887,18.13,,,82.854,,,,,,
273.107,687.5,80.095,20.029,99.9,18.153,,,81.838,,,,,,
273.645,688.0,80.095,20.031,99.913,18.176,,,80.587,,,,,,
274.204,688.5,80.096,20.031,99.922,18.192,,,79.532,,,,,,
274.784,689.0,80.091,20.029,99.921,18.2,,,78.942,,,,,,
275.394,689.5,80.094,20.031,99.922,18.202,,,78.624,,,,,,
275.986,690.0,80.094,20.029,99.939,18.198,,,78.273,,,,,,
276.642,690.5,80.092,20.031,99.981,18.193,,,78.005,,,,,,
277.485,691.0,80.092,20.03,100.045,18.183,,,78.089,,,,,,
278.22,691.5,80.095,20.028,100.091,18.18,,,78.139,,,,,,
278.935,692.0,80.1,20.03,100.13,18.183,,,78.212,,,,,,
279.61,692.5,80.09,20.03,100.164,18.195,,,77.939,,,,,,
280.242,693.0,80.091,20.03,100.197,18.213,,,77.285,,,,,,
280.823,693.5,80.094,20.03,100.223,18.233,,,76.656,,,,,,
281.387,694.0,80.091,20.031,100.227,18.255,,,76.168,,,,,,
281.904,694.5,80.095,20.031,100.212,18.279,,,75.641,,,,,,
282.47,695.0,80.092,20.03,100.183,18.312,,,74.696,,,,,,
283.069,695.5,80.093,20.031,100.149,18.362,,,72.919,,,,,,
283.66,696.0,80.093,20.03,100.102,18.408,,,71.329,,,,,,
284.334,696.5,80.093,20.031,100.051,18.462,,,69.331,,,,,,
284.977,697.0,80.097,20.033,100.005,18.517,,,67.239,,,,,,
285.615,697.5,80.092,20.03,99.952,18.565,,,65.317,,,,,,
286.224,698.0,80.093,20.03,99.901,18.605,,,63.415,,,,,,
286.854,698.5,80.095,20.03,99.849,18.639,,,61.536,,,,,,
287.522,699.0,80.094,20.03,99.799,18.669,,,59.823,,,,,,
288.153,699.5,80.092,20.032,99.762,18.688,,,58.635,,,,,,
288.913,700.0,80.093,20.03,99.741,18.712,,,57.202,,,,,,
289.401,700.5,80.095,20.029,99.762,18.718,,,56.665,,,,,,
289.858,701.0,80.093,20.03,99.799,18.726,,,56.126,,,,,,
290.347,701.5,80.095,20.031,99.835,18.737,,,55.518,,,,,,
290.838,702.0,80.094,20.03,99.863,18.754,,,54.834,,,,,,
291.44,702.5,80.094,20.03,99.893,18.777,,,54.009,,,,,,
292.079,703.0,80.091,20.029,99.967,18.81,,,52.89,,,,,,
292.883,703.5,80.088,20.028,100.041,18.874,,,50.579,,,,,,
293.693,704.0,80.096,20.031,100.077,18.96,,,47.47,,,,,,
294.573,704.5,80.094,20.03,100.071,19.077,,,43.101,,,,,,
295.521,705.0,80.09,20.03,100.021,19.214,,,37.807,,,,,,
296.178,705.5,80.096,20.03,100.004,19.3,,,34.294,,,,,,
296.685,706.0,80.093,20.031,99.981,19.368,,,31.482,,,,,,
297.909,706.5,80.098,20.029,99.831,19.51,,,25.472,,,,,,
298.925,707.0,80.091,20.029,99.728,19.602,,,21.492,,,,,,
299.854,707.5,80.095,20.03,99.648,19.675,,,18.287,,,,,,
300.779,708.0,80.092,20.029,99.585,19.733,,,15.676,,,,,,
301.651,708.5,80.094,20.03,99.551,19.779,,,13.594,,,,,,
302.539,709.0,80.099,20.029,99.59,19.816,,,11.92,,,,,,
303.432,709.5,80.094,20.031,99.668,19.85,,,10.424,,,,,,
304.311,710.0,80.09,20.03,99.727,19.874,,,9.362,,,,,,
305.158,710.5,80.096,20.031,99.786,19.893,,,8.55,,,,,,
306.085,711.0,80.094,20.031,99.834,19.915,,,7.676,,,,,,
306.884,711.5,80.093,20.033,99.836,19.928,,,7.136,,,,,,
307.83,712.0,80.098,20.031,99.786,19.94,,,6.586,,,,,,
308.699,712.5,80.092,20.031,99.716,19.953,,,5.986,,,,,,
309.563,713.0,80.09,20.03,99.635,19.961,,,5.61,,,,,,
310.353,713.5,80.095,20.029,99.546,19.969,,,5.238,,,,,,
311.2,714.0,80.093,20.031,99.464,19.973,,,4.989,,,,,,
312.039,714.5,80.093,20.03,99.406,19.978,,,4.695,,,,,,
312.901,715.0,80.096,20.03,99.374,19.98,,,4.596,,,,,,
313.697,715.5,80.094,20.029,99.356,19.988,,,4.274,,,,,,
314.491,716.0,80.092,20.03,99.346,19.989,,,4.239,,,,,,
315.295,716.5,80.099,20.031,99.347,19.995,,,3.972,,,,,,
316.069,717.0,80.095,20.03,99.35,19.998,,,3.895,,,,,,
316.886,717.5,80.093,20.029,99.358,20.004,,,3.636,,,,,,
317.558,718.0,80.094,20.031,99.362,20.006,,,3.558,,,,,,
318.361,718.5,80.093,20.03,99.367,20.006,,,3.469,,,,,,
319.145,719.0,80.094,20.03,99.368,20.007,,,3.436,,,,,,
319.869,719.5,80.091,20.03,99.366,20.009,,,3.323,,,,,,
320.633,720.0,80.096,20.03,99.366,20.008,,,3.321,,,,,,
321.375,720.5,80.096,20.03,99.364,20.013,,,3.113,,,,,,
322.044,721.0,80.094,20.03,99.357,20.011,,,3.184,,,,,,
322.724,721.5,80.092,20.031,99.352,20.011,,,3.229,,,,,,
323.437,722.0,80.098,20.03,99.35,20.014,,,3.101,,,,,,
324.12,722.5,80.094,20.031,99.351,20.015,,,3.121,,,,,,
324.811,723.0,80.093,20.03,99.356,20.015,,,3.127,,,,,,
325.509,723.5,80.094,20.032,99.361,20.013,,,3.217,,,,,,
326.206,724.0,80.095,20.03,99.361,20.015,,,3.136,,,,,,
326.866,724.5,80.097,20.03,99.366,20.017,,,3.077,,,,,,
327.524,725.0,80.094,20.034,99.375,20.02,,,2.961,,,,,,
328.205,725.5,80.096,20.03,99.377,20.018,,,2.953,,,,,,
328.891,726.0,80.094,20.031,99.377,20.019,,,2.871,,,,,,
329.489,726.5,80.094,20.031,99.375,20.02,,,2.818,,,,,,
330.165,727.0,80.097,20.03,99.373,20.021,,,2.747,,,,,,
330.817,727.5,80.096,20.032,99.372,20.022,,,2.685,,,,,,
331.497,728.0,80.095,20.03,99.372,20.024,,,2.602,,,,,,
332.09,728.5,80.094,20.028,99.367,20.022,,,2.624,,,,,,
332.718,729.0,80.092,20.029,99.363,20.024,,,2.548,,,,,,
333.348,729.5,80.095,20.03,99.365,20.025,,,2.524,,,,,,
333.983,730.0,80.095,20.031,99.37,20.028,,,2.405,,,,,,
334.622,730.5,80.096,20.03,99.372,20.027,,,2.433,,,,,,
335.258,731.0,80.095,20.031,99.375,20.027,,,2.452,,,,,,
335.858,731.5,80.094,20.03,99.376,20.027,,,2.42,,,,,,
336.518,732.0,80.091,20.028,99.378,20.03,,,2.3,,,,,,
337.179,732.5,80.094,20.032,99.379,20.028,,,2.347,,,,,,
337.744,733.0,80.098,20.032,99.381,20.029,,,2.298,,,,,,
338.345,733.5,80.095,20.031,99.382,20.031,,,2.22,,,,,,
338.973,734.0,80.09,20.03,99.377,20.033,,,2.121,,,,,,
339.575,734.5,80.093,20.03,99.371,20.03,,,2.267,,,,,,
340.196,735.0,80.093,20.029,99.367,20.03,,,2.276,,,,,,
340.803,735.5,80.096,20.031,99.365,20.031,,,2.219,,,,,,
341.42,736.0,80.094,20.03,99.363,20.031,,,2.231,,,,,,
342.034,736.5,80.093,20.032,99.365,20.032,,,2.233,,,,,,
342.595,737.0,80.094,20.032,99.363,20.03,,,2.289,,,,,,
343.155,737.5,80.095,20.03,99.36,20.029,,,2.333,,,,,,
343.731,738.0,80.095,20.029,99.362,20.029,,,2.329,,,,,,
344.31,738.5,80.094,20.03,99.367,20.033,,,2.178,,,,,,
344.897,739.0,80.095,20.031,99.373,20.03,,,2.287,,,,,,
345.439,739.5,80.094,20.03,99.377,20.034,,,2.1,,,,,,
346.063,740.0,80.096,20.031,99.376,20.034,,,2.104,,,,,,
346.617,740.5,80.094,20.03,99.378,20.031,,,2.219,,,,,,
347.192,741.0,80.098,20.032,99.378,20.034,,,2.112,,,,,,
347.736,741.5,80.099,20.031,99.381,20.034,,,2.114,,,,,,
348.278,742.0,80.095,20.031,99.383,20.033,,,2.127,,,,,,
348.808,742.5,80.093,20.03,99.384,20.036,,,2.017,,,,,,
349.382,743.0,80.095,20.031,99.382,20.035,,,2.044,,,,,,
349.895,743.5,80.095,20.031,99.381,20.035,,,2.089,,,,,,
350.505,744.0,80.1,20.03,99.381,20.034,,,2.111,,,,,,
351.013,744.5,80.095,20.03,99.382,20.036,,,1.997,,,,,,
351.594,745.0,80.096,20.03,99.382,20.037,,,1.986,,,,,,
352.095,745.5,80.094,20.031,99.383,20.038,,,1.92,,,,,,
352.652,746.0,80.094,20.03,99.382,20.037,,,1.971,,,,,,
353.224,746.5,80.095,20.031,99.383,20.04,,,1.811,,,,,,
353.797,747.0,80.094,20.03,99.385,20.04,,,1.825,,,,,,
354.319,747.5,80.092,20.032,99.385,20.04,,,1.818,,,,,,
354.857,748.0,80.093,20.032,99.384,20.039,,,1.833,,,,,,
355.396,748.5,80.093,20.032,99.382,20.04,,,1.773,,,,,,
355.959,749.0,80.089,20.03,99.383,20.038,,,1.847,,,,,,
356.488,749.5,80.095,20.03,99.382,20.039,,,1.804,,,,,,
356.999,750.0,80.092,20.029,99.381,20.039,,,1.773,,,,,,
357.595,750.5,80.097,20.032,99.38,20.043,,,1.592,,,,,,
358.139,751.0,80.098,20.029,99.379,20.042,,,1.621,,,,,,
358.649,751.5,80.094,20.028,99.378,20.039,,,1.742,,,,,,
359.193,752.0,80.091,20.029,99.378,20.04,,,1.691,,,,,,
359.747,752.5,80.093,20.028,99.378,20.041,,,1.594,,,,,,
360.273,753.0,80.091,20.03,99.378,20.043,,,1.535,,,,,,
360.806,753.5,80.097,20.03,99.379,20.042,,,1.529,,,,,,
361.323,754.0,80.098,20.03,99.379,20.041,,,1.586,,,,,,
361.824,754.5,80.098,20.03,99.378,20.043,,,1.473,,,,,,
362.377,755.0,80.093,20.029,99.378,20.044,,,1.443,,,,,,
362.934,755.5,80.097,20.031,99.378,20.04,,,1.657,,,,,,
363.431,756.0,80.095,20.029,99.379,20.041,,,1.637,,,,,,
364.0,756.5,80.095,20.032,99.377,20.04,,,1.655,,,,,,
364.513,757.0,80.093,20.031,99.379,20.047,,,1.34,,,,,,
364.981,757.5,80.096,20.03,99.379,20.048,,,1.316,,,,,,
365.533,758.0,80.095,20.032,99.378,20.043,,,1.498,,,,,,
366.055,758.5,80.096,20.031,99.374,20.041,,,1.565,,,,,,
366.543,759.0,80.094,20.03,99.376,20.041,,,1.576,,,,,,
367.049,759.5,80.094,20.029,99.378,20.043,,,1.479,,,,,,
367.584,760.0,80.096,20.028,99.376,20.044,,,1.44,,,,,,
368.068,760.5,80.094,20.031,99.376,20.043,,,1.458,,,,,,
368.58,761.0,80.091,20.03,99.376,20.042,,,1.48,,,,,,
369.098,761.5,80.094,20.029,99.378,20.046,,,1.299,,,,,,
369.594,762.0,80.093,20.029,99.379,20.043,,,1.422,,,,,,
370.126,762.5,80.099,20.029,99.382,20.043,,,1.424,,,,,,
370.634,763.0,80.097,20.03,99.383,20.044,,,1.368,,,,,,
371.141,763.5,80.094,20.032,99.384,20.044,,,1.361,,,,,,
371.631,764.0,80.098,20.032,99.383,20.042,,,1.457,,,,,,
372.119,764.5,80.095,20.031,99.384,20.044,,,1.389,,,,,,
372.611,765.0,80.093,20.03,99.385,20.047,,,1.295,,,,,,
373.138,765.5,80.09,20.03,99.388,20.046,,,1.338,,,,,,
373.646,766.0,80.091,20.03,99.389,20.046,,,1.309,,,,,,
374.15,766.5,80.094,20.031,99.391,20.047,,,1.301,,,,,,
374.654,767.0,80.095,20.03,99.392,20.05,,,1.128,,,,,,
375.168,767.5,80.094,20.029,99.393,20.05,,,1.102,,,,,,
375.647,768.0,80.095,20.03,99.394,20.05,,,1.134,,,,,,
376.137,768.5,80.095,20.031,99.396,20.048,,,1.199,,,,,,
376.641,769.0,80.092,20.031,99.397,20.05,,,1.108,,,,,,
377.142,769.5,80.096,20.032,99.398,20.047,,,1.204,,,,,,
377.638,770.0,80.098,20.032,99.399,20.048,,,1.198,,,,,,
378.182,770.5,80.093,20.03,99.398,20.048,,,1.175,,,,,,
378.688,771.0,80.095,20.031,99.397,20.048,,,1.196,,,,,,
379.144,771.5,80.098,20.032,99.396,20.048,,,1.213,,,,,,
379.672,772.0,80.094,20.03,99.395,20.052,,,1.069,,,,,,
380.137,772.5,80.09,20.03,99.396,20.051,,,1.096,,,,,,
380.628,773.0,80.094,20.032,99.396,20.051,,,1.087,,,,,,
381.163,773.5,80.094,20.031,99.395,20.049,,,1.186,,,,,,
381.687,774.0,80.094,20.03,99.396,20.049,,,1.159,,,,,,
382.179,774.5,80.095,20.031,99.396,20.049,,,1.154,,,,,,
382.639,775.0,80.093,20.03,99.396,20.049,,,1.143,,,,,,
383.129,775.5,80.092,20.03,99.399,20.048,,,1.138,,,,,,
383.662,776.0,80.096,20.032,99.4,20.047,,,1.217,,,,,,
384.167,776.5,80.09,20.032,99.401,20.046,,,1.246,,,,,,
384.659,777.0,80.092,20.031,99.403,20.048,,,1.164,,,,,,
385.122,777.5,80.095,20.031,99.404,20.052,,,1.005,,,,,,
385.626,778.0,80.095,20.03,99.403,20.051,,,1.03,,,,,,
386.127,778.5,80.095,20.03,99.403,20.052,,,0.974,,,,,,
386.639,779.0,80.093,20.031,99.403,20.053,,,0.957,,,,,,
387.126,779.5,80.092,20.032,99.404,20.053,,,0.988,,,,,,
387.596,780.0,80.096,20.031,99.403,20.054,,,0.95,,,,,,
388.108,780.5,80.095,20.03,99.4,20.053,,,0.997,,,,,,
388.595,781.0,80.097,20.03,99.398,20.052,,,1.015,,,,,,
389.089,781.5,80.097,20.03,99.4,20.055,,,0.879,,,,,,
389.576,782.0,80.099,20.03,99.399,20.054,,,0.885,,,,,,
390.06,782.5,80.096,20.032,99.4,20.056,,,0.799,,,,,,
390.537,783.0,80.093,20.029,99.402,20.055,,,0.846,,,,,,
391.019,783.5,80.094,20.029,99.401,20.056,,,0.794,,,,,,
391.524,784.0,80.095,20.029,99.401,20.055,,,0.796,,,,,,
392.041,784.5,80.093,20.03,99.402,20.058,,,0.66,,,,,,
392.512,785.0,80.094,20.031,99.404,20.055,,,0.789,,,,,,
392.971,785.5,80.094,20.029,99.405,20.058,,,0.677,,,,,,
393.449,786.0,80.094,20.032,99.404,20.057,,,0.689,,,,,,
393.94,786.5,80.099,20.031,99.402,20.057,,,0.686,,,,,,
394.46,787.0,80.096,20.032,99.401,20.057,,,0.704,,,,,,
394.941,787.5,80.096,20.03,99.398,20.059,,,0.639,,,,,,
395.422,788.0,80.096,20.031,99.397,20.059,,,0.629,,,,,,
395.921,788.5,80.096,20.03,99.397,20.062,,,0.507,,,,,,
396.415,789.0,80.093,20.032,99.398,20.063,,,0.459,,,,,,
396.897,789.5,80.094,20.032,99.397,20.062,,,0.479,,,,,,
397.394,790.0,80.093,20.03,99.398,20.064,,,0.429,,,,,,
397.905,790.5,80.091,20.031,99.4,20.065,,,0.374,,,,,,
