Time (s),Temperature (K),HRR (W/g)
167.82,685.5,513.94
168.31,686.0,529.59
168.84,686.5,546.6
169.39,687.0,564.76
169.9,687.5,582.22
170.4,688.0,599.01
170.95,688.5,617.69
171.46,689.0,635.97
171.97,689.5,654.1
172.48,690.0,672.36
173.0,690.5,691.12
173.48,691.0,708.48
174.04,691.5,728.48
174.56,692.0,747.13
175.11,692.5,766.88
175.67,693.0,786.62
176.2,693.5,805.38
176.75,694.0,824.33
177.27,694.5,842.11
177.79,695.0,859.87
178.32,695.5,877.54
178.81,696.0,893.24
179.3,696.5,908.46
179.83,697.0,924.55
180.34,697.5,939.59
180.88,698.0,954.45
181.47,698.5,970.06
181.98,699.0,982.95
182.49,699.5,995.23
183.0,700.0,1006.41
183.49,700.5,1016.06
184.06,701.0,1026.45
184.59,701.5,1034.9
185.11,702.0,1041.77
185.72,702.5,1048.09
186.28,703.0,1052.73
186.81,703.5,1055.54
187.33,704.0,1056.95
187.86,704.5,1057.08
188.41,705.0,1055.32
188.91,705.5,1052.31
189.4,706.0,1047.72
189.93,706.5,1041.19
190.52,707.0,1031.88
190.97,707.5,1023.13
191.52,708.0,1010.7
192.04,708.5,997.7
192.55,709.0,982.89
193.07,709.5,966.16
193.59,710.0,947.48
194.09,710.5,928.62
194.6,711.0,907.71
195.11,711.5,885.24
195.66,712.0,859.71
196.15,712.5,835.99
196.63,713.0,811.73
197.17,713.5,784.15
197.68,714.0,756.4
198.2,714.5,727.87
198.72,715.0,699.2
199.2,715.5,672.18
199.65,716.0,646.45
200.16,716.5,617.91
200.69,717.0,588.03
201.16,717.5,561.84
201.63,718.0,535.79
202.13,718.5,509.16
202.61,719.0,483.64
203.09,719.5,458.66
203.6,720.0,432.73
204.09,720.5,408.0
204.57,721.0,384.88
205.05,721.5,363.17
205.55,722.0,340.59
206.03,722.5,319.91
206.47,723.0,301.74
206.96,723.5,283.13
207.44,724.0,265.08
207.91,724.5,248.7
208.38,725.0,233.19
208.86,725.5,218.14
209.34,726.0,203.78
209.82,726.5,190.66
210.32,727.0,177.81
210.77,727.5,166.88
211.22,728.0,156.56
211.72,728.5,146.23
212.2,729.0,136.93
212.68,729.5,128.29
213.15,730.0,120.34
213.61,730.5,113.22
214.05,731.0,107.0
214.55,731.5,100.29
215.03,732.0,94.72
215.47,732.5,89.79
215.96,733.0,84.47
216.43,733.5,79.75
216.9,734.0,75.19
217.39,734.5,71.26
217.87,735.0,67.37
218.35,735.5,63.92
218.83,736.0,60.3
219.32,736.5,56.97
219.79,737.0,53.9
220.25,737.5,51.12
220.71,738.0,48.56
221.21,738.5,45.93
221.69,739.0,43.44
222.16,739.5,41.34
222.63,740.0,39.38
223.12,740.5,37.63
223.57,741.0,36.05
224.03,741.5,34.25
224.49,742.0,32.65
224.95,742.5,31.15
225.42,743.0,29.79
225.89,743.5,28.58
226.37,744.0,27.06
226.85,744.5,26.07
227.33,745.0,24.94
227.82,745.5,23.78
228.28,746.0,22.82
228.74,746.5,22.01
229.22,747.0,21.21
229.72,747.5,20.49
230.19,748.0,19.78
230.67,748.5,18.95
231.15,749.0,18.31
231.62,749.5,17.68
232.08,750.0,16.91
232.58,750.5,16.3
233.06,751.0,15.81
233.55,751.5,15.2
234.05,752.0,14.41
234.54,752.5,13.89
234.98,753.0,13.5
235.47,753.5,13.08
235.95,754.0,12.62
236.44,754.5,12.22
236.93,755.0,11.83
237.41,755.5,11.6
237.92,756.0,11.17
238.4,756.5,10.6
238.9,757.0,10.35
239.39,757.5,9.94
239.88,758.0,9.57
240.39,758.5,9.45
240.85,759.0,9.22
241.32,759.5,8.89
241.8,760.0,8.68
242.3,760.5,8.46
242.81,761.0,8.49
243.28,761.5,8.38
243.75,762.0,8.18
244.26,762.5,8.08
244.76,763.0,7.89
245.24,763.5,7.69
245.73,764.0,7.67
246.23,764.5,7.57
246.75,765.0,7.2
247.24,765.5,6.98
247.72,766.0,6.89
248.21,766.5,6.84
248.71,767.0,6.75
249.23,767.5,6.71
249.71,768.0,6.68
250.19,768.5,6.59
250.68,769.0,6.49
251.19,769.5,6.38
251.7,770.0,6.39
252.19,770.5,6.18
252.68,771.0,5.86
253.2,771.5,5.78
253.69,772.0,5.71
254.18,772.5,5.77
254.69,773.0,5.61
255.17,773.5,5.39
255.67,774.0,5.3
256.14,774.5,5.36
256.63,775.0,5.32
257.14,775.5,5.09
257.64,776.0,4.96
258.16,776.5,4.91
258.67,777.0,4.73
259.15,777.5,4.72
259.68,778.0,4.77
260.21,778.5,4.7
260.72,779.0,4.64
261.21,779.5,4.61
261.68,780.0,4.67
262.19,780.5,4.73
262.7,781.0,4.64
263.21,781.5,4.4
263.72,782.0,4.42
264.23,782.5,4.52
264.73,783.0,4.52
265.22,783.5,4.47
265.72,784.0,4.31
266.22,784.5,4.23
266.73,785.0,4.23
267.24,785.5,4.1
267.73,786.0,3.8
268.22,786.5,3.52
268.72,787.0,3.51
269.24,787.5,3.7
269.74,788.0,3.68
270.24,788.5,3.7
270.73,789.0,3.58
271.21,789.5,3.35
271.72,790.0,3.4
272.23,790.5,3.52
272.7,791.0,3.32
273.18,791.5,3.3
273.71,792.0,3.41
274.2,792.5,3.41
274.7,793.0,3.18
275.19,793.5,3.08
275.71,794.0,3.25
276.25,794.5,3.39
276.74,795.0,3.3
277.21,795.5,3.22
277.72,796.0,3.19
278.23,796.5,3.11
278.71,797.0,3.04
279.21,797.5,2.95
279.71,798.0,2.79
280.22,798.5,2.73
280.73,799.0,2.7
281.21,799.5,2.79
281.68,800.0,2.59
282.13,800.5,2.52
282.63,801.0,2.47
283.14,801.5,2.26
283.65,802.0,2.38
284.14,802.5,2.3
284.63,803.0,2.25
285.12,803.5,2.24
285.66,804.0,2.18
286.15,804.5,2.18
286.64,805.0,2.24
287.14,805.5,2.28
287.65,806.0,2.27
288.14,806.5,1.97
288.63,807.0,1.81
289.14,807.5,1.79
289.65,808.0,2.04
290.15,808.5,2.11
290.64,809.0,1.99
291.1,809.5,1.71
291.62,810.0,1.75
292.11,810.5,1.86
292.58,811.0,1.74
293.11,811.5,1.9
293.6,812.0,1.82
294.11,812.5,1.89
294.62,813.0,1.81
295.1,813.5,1.9
295.59,814.0,1.83
296.09,814.5,1.72
296.57,815.0,1.85
297.08,815.5,1.8
297.62,816.0,1.56
298.1,816.5,1.81
298.59,817.0,1.74
299.1,817.5,1.45
299.58,818.0,1.5
300.06,818.5,1.65
300.57,819.0,1.7
301.12,819.5,1.72
301.62,820.0,1.59
302.12,820.5,1.5
302.59,821.0,1.64
303.11,821.5,1.71
303.59,822.0,1.84
304.08,822.5,1.73
304.6,823.0,1.61
305.11,823.5,1.65
305.62,824.0,1.67
306.13,824.5,1.73
306.64,825.0,1.74
307.13,825.5,1.71
307.62,826.0,1.82
308.16,826.5,1.86
308.68,827.0,1.74
309.15,827.5,1.51
309.66,828.0,1.53
310.16,828.5,1.52
310.63,829.0,1.61
311.18,829.5,1.68
311.66,830.0,1.74
312.15,830.5,1.69
312.67,831.0,1.75
313.21,831.5,1.8
313.72,832.0,1.83
314.22,832.5,1.95
314.72,833.0,1.86
315.21,833.5,1.81
315.7,834.0,1.81
316.21,834.5,1.87
316.73,835.0,1.84
317.22,835.5,1.84
317.74,836.0,1.91
318.26,836.5,2.0
318.76,837.0,1.96
319.27,837.5,1.93
319.77,838.0,1.98
320.27,838.5,2.2
320.78,839.0,2.3
321.29,839.5,1.98
321.8,840.0,1.78
322.37,840.5,1.82
322.85,841.0,1.93
323.33,841.5,1.85
323.82,842.0,1.62
324.35,842.5,1.54
324.83,843.0,1.48
325.32,843.5,1.29
325.86,844.0,1.37
326.34,844.5,1.32
326.87,845.0,1.32
327.36,845.5,1.3
327.87,846.0,1.26
328.38,846.5,1.57
328.84,847.0,1.76
329.39,847.5,1.27
329.94,848.0,1.14
330.45,848.5,1.44
330.91,849.0,1.64
331.44,849.5,1.71
331.91,850.0,1.62
332.44,850.5,1.62
333.0,851.0,1.58
333.5,851.5,1.73
334.0,852.0,1.64
334.52,852.5,1.65
334.96,853.0,1.57
335.5,853.5,1.59
336.0,854.0,1.56
336.56,854.5,1.52
337.04,855.0,1.51
337.51,855.5,1.27
337.99,856.0,1.26
338.5,856.5,1.01
339.0,857.0,1.28
339.47,857.5,1.08
339.98,858.0,1.19
340.48,858.5,1.35
340.99,859.0,0.96
341.45,859.5,0.72
342.01,860.0,0.69
342.5,860.5,0.68
343.04,861.0,0.55
343.52,861.5,0.61
343.99,862.0,0.51
344.53,862.5,0.36
345.03,863.0,0.17
345.56,863.5,0.66
346.0,864.0,0.59
346.48,864.5,0.48
347.06,865.0,0.31
347.53,865.5,0.53
348.03,866.0,0.61
348.54,866.5,0.33
349.04,867.0,0.58
349.55,867.5,0.81
350.04,868.0,0.55
350.57,868.5,0.57
351.08,869.0,0.43
351.58,869.5,0.24
352.1,870.0,0.41
352.58,870.5,0.16
353.12,871.0,0.41
353.61,871.5,0.26
354.1,872.0,0.13
354.58,872.5,-0.12
355.09,873.0,0.04
355.58,873.5,0.0
356.11,874.0,0.1
356.61,874.5,0.08
357.1,875.0,-0.17
357.6,875.5,-0.18
358.08,876.0,0.04
358.57,876.5,0.16
359.1,877.0,0.39
359.6,877.5,0.53
360.12,878.0,0.35
360.63,878.5,0.28
361.17,879.0,0.08
361.67,879.5,0.09
362.18,880.0,0.19
362.67,880.5,0.35
363.16,881.0,0.5
363.7,881.5,0.57
364.18,882.0,0.74
364.67,882.5,0.8
365.18,883.0,0.71
365.71,883.5,0.75
366.21,884.0,0.81
366.72,884.5,0.84
367.22,885.0,0.84
367.74,885.5,0.87
368.25,886.0,0.76
368.75,886.5,0.64
369.26,887.0,0.8
369.73,887.5,0.94
370.21,888.0,0.87
370.72,888.5,0.68
371.23,889.0,0.63
371.75,889.5,0.77
372.25,890.0,0.82
372.75,890.5,0.86
373.24,891.0,0.84
373.75,891.5,0.78
374.28,892.0,0.9
374.8,892.5,0.78
375.31,893.0,0.75
375.81,893.5,0.79
376.3,894.0,0.74
376.78,894.5,0.71
377.26,895.0,0.77
377.77,895.5,0.93
378.28,896.0,0.98
378.79,896.5,1.0
379.29,897.0,1.04
379.79,897.5,0.96
380.31,898.0,1.04
380.82,898.5,1.13
381.31,899.0,1.02
381.79,899.5,0.99
382.27,900.0,1.13
382.76,900.5,1.01
383.26,901.0,0.82
383.77,901.5,0.95
384.25,902.0,1.01
384.73,902.5,0.92
385.2,903.0,0.75
385.7,903.5,0.69
386.2,904.0,0.76
386.72,904.5,0.7
387.24,905.0,0.7
387.73,905.5,0.59
388.2,906.0,0.41
388.7,906.5,0.29
389.2,907.0,0.42
389.67,907.5,0.45
390.2,908.0,0.56
390.72,908.5,0.53
391.22,909.0,0.41
391.72,909.5,0.36
392.23,910.0,0.35
392.7,910.5,0.32
393.21,911.0,0.43
393.74,911.5,0.41
394.22,912.0,0.29
394.73,912.5,0.17
395.25,913.0,0.25
395.73,913.5,0.3
396.36,914.0,0.06
396.81,914.5,0.1
397.34,915.0,0.17
397.8,915.5,0.14
398.27,916.0,0.12
398.77,916.5,0.13
399.25,917.0,0.06
399.76,917.5,-0.04
400.31,918.0,-0.15
400.79,918.5,-0.31
401.27,919.0,-0.27
401.77,919.5,-0.12
402.27,920.0,-0.15
402.79,920.5,-0.13
403.27,921.0,-0.11
403.76,921.5,-0.16
404.29,922.0,-0.21
404.79,922.5,-0.19
405.27,923.0,-0.07
