Time,Temperature,Mass
[s],[K],[mg]
0,316.205,5.3138
6,317.205,5.3137
12,318.205,5.3165
18,319.205,5.3183
24,320.205,5.3201
30,321.205,5.3205
36,322.205,5.3212
42,323.205,5.3235
48,324.205,5.3258
54,325.205,5.33
60,326.205,5.3342
66,327.205,5.3404
72,328.205,5.3451
78,329.205,5.3508
84,330.205,5.3573
90,331.205,5.3628
96,332.205,5.3698
102,333.205,5.3752
108,334.205,5.3794
114,335.205,5.3831
120,336.205,5.3867
126,337.205,5.3899
132,338.205,5.3924
138,339.205,5.3943
144,340.205,5.3949
150,341.205,5.3949
156,342.205,5.3949
162,343.205,5.3949
168,344.205,5.3964
174,345.205,5.3982
180,346.205,5.3997
186,347.205,5.3994
192,348.205,5.3969
198,349.205,5.3948
204,350.205,5.3922
210,351.205,5.3911
216,352.205,5.3937
222,353.205,5.3935
228,354.205,5.3917
234,355.205,5.3897
240,356.205,5.3886
246,357.205,5.3885
252,358.205,5.3884
258,359.205,5.3892
264,360.205,5.3897
270,361.205,5.3887
276,362.205,5.3878
282,363.205,5.3878
288,364.205,5.389
294,365.205,5.3911
300,366.205,5.3915
306,367.205,5.391
312,368.205,5.3891
318,369.205,5.3869
324,370.205,5.3874
330,371.205,5.388
336,372.205,5.3877
342,373.205,5.387
348,374.205,5.3867
354,375.205,5.3878
360,376.205,5.391
366,377.205,5.3917
372,378.205,5.3926
378,379.205,5.3935
384,380.205,5.3943
390,381.205,5.3979
396,382.205,5.3995
402,383.205,5.3996
408,384.205,5.3983
414,385.205,5.3963
420,386.205,5.3949
426,387.205,5.3945
432,388.205,5.3933
438,389.205,5.3969
444,390.205,5.3986
450,391.205,5.3986
456,392.205,5.3973
462,393.205,5.3961
468,394.205,5.3952
474,395.205,5.3946
480,396.205,5.3946
486,397.205,5.394
492,398.205,5.3945
498,399.205,5.3952
504,400.205,5.3947
510,401.205,5.3941
516,402.205,5.3934
522,403.205,5.3934
528,404.205,5.3934
534,405.205,5.3942
540,406.205,5.3951
546,407.205,5.3956
552,408.205,5.3955
558,409.205,5.3953
564,410.205,5.3943
570,411.205,5.393
576,412.205,5.3928
582,413.205,5.3927
588,414.205,5.3922
594,415.205,5.3906
600,416.205,5.3903
606,417.205,5.3905
612,418.205,5.3907
618,419.205,5.3893
624,420.205,5.3894
630,421.205,5.3896
636,422.205,5.3898
642,423.205,5.39
648,424.205,5.3901
654,425.205,5.3901
660,426.205,5.3901
666,427.205,5.3902
672,428.205,5.3903
678,429.205,5.3909
684,430.205,5.3913
690,431.205,5.3902
696,432.205,5.3892
702,433.205,5.3884
708,434.205,5.3874
714,435.205,5.3879
720,436.205,5.3888
726,437.205,5.3895
732,438.205,5.3897
738,439.205,5.3899
744,440.205,5.3883
750,441.205,5.3879
756,442.205,5.3874
762,443.205,5.3862
768,444.205,5.3855
774,445.205,5.3842
780,446.205,5.383
786,447.205,5.3822
792,448.205,5.3821
798,449.205,5.382
804,450.205,5.3821
810,451.205,5.3823
816,452.205,5.3826
822,453.205,5.3826
828,454.205,5.3826
834,455.205,5.3816
840,456.205,5.3805
846,457.205,5.3805
852,458.205,5.3805
858,459.205,5.3812
864,460.205,5.3815
870,461.205,5.3818
876,462.205,5.3811
882,463.205,5.3804
888,464.205,5.3812
894,465.205,5.3817
900,466.205,5.3822
906,467.205,5.3823
912,468.205,5.382
918,469.205,5.3806
924,470.205,5.3796
930,471.205,5.3798
936,472.205,5.3801
942,473.205,5.3797
948,474.205,5.3793
954,475.205,5.3789
960,476.205,5.3789
966,477.205,5.3788
972,478.205,5.3786
978,479.205,5.3784
984,480.205,5.3781
990,481.205,5.3778
996,482.205,5.3791
1002,483.205,5.3793
1008,484.205,5.3792
1014,485.205,5.3792
1020,486.205,5.3791
1026,487.205,5.3791
1032,488.205,5.3777
1038,489.205,5.377
1044,490.205,5.3764
1050,491.205,5.3762
1056,492.205,5.3762
1062,493.205,5.3764
1068,494.205,5.3767
1074,495.205,5.3769
1080,496.205,5.3769
1086,497.205,5.3768
1092,498.205,5.3768
1098,499.205,5.3768
1104,500.205,5.3776
1110,501.205,5.3776
1116,502.205,5.3771
1122,503.205,5.3768
1128,504.205,5.377
1134,505.205,5.3771
1140,506.205,5.3772
1146,507.205,5.3773
1152,508.205,5.3772
1158,509.205,5.3776
1164,510.205,5.3774
1170,511.205,5.3769
1176,512.205,5.3764
1182,513.205,5.3761
1188,514.205,5.3758
1194,515.205,5.3756
1200,516.205,5.3753
1206,517.205,5.3749
1212,518.205,5.3741
1218,519.205,5.374
1224,520.205,5.3739
1230,521.205,5.3738
1236,522.205,5.3736
1242,523.205,5.3732
1248,524.205,5.3715
1254,525.205,5.3711
1260,526.205,5.371
1266,527.205,5.3709
1272,528.205,5.3693
1278,529.205,5.3686
1284,530.205,5.3661
1290,531.205,5.3634
1296,532.205,5.3597
1302,533.205,5.3571
1308,534.205,5.3541
1314,535.205,5.3512
1320,536.205,5.3473
1326,537.205,5.3437
1332,538.205,5.3385
1338,539.205,5.3344
1344,540.205,5.3293
1350,541.205,5.3186
1356,542.205,5.3116
1362,543.205,5.3041
1368,544.205,5.2992
1374,545.205,5.2943
1380,546.205,5.2858
1386,547.205,5.2743
1392,548.205,5.2644
1398,549.205,5.2543
1404,550.205,5.2411
1410,551.205,5.2323
1416,552.205,5.2233
1422,553.205,5.2147
1428,554.205,5.2057
1434,555.205,5.1966
1440,556.205,5.1845
1446,557.205,5.1734
1452,558.205,5.1638
1458,559.205,5.1532
1464,560.205,5.1403
1470,561.205,5.1274
1476,562.205,5.112
1482,563.205,5.0966
1488,564.205,5.0795
1494,565.205,5.0598
1500,566.205,5.0373
1506,567.205,5.0155
1512,568.205,4.9948
1518,569.205,4.9695
1524,570.205,4.9409
1530,571.205,4.9046
1536,572.205,4.8637
1542,573.205,4.8218
1548,574.205,4.7808
1554,575.205,4.7288
1560,576.205,4.6758
1566,577.205,4.6105
1572,578.205,4.5389
1578,579.205,4.4679
1584,580.205,4.3943
1590,581.205,4.3252
1596,582.205,4.2528
1602,583.205,4.1758
1608,584.205,4.0958
1614,585.205,4.0115
1620,586.205,3.929
1626,587.205,3.845
1632,588.205,3.7527
1638,589.205,3.6758
1644,590.205,3.6021
1650,591.205,3.5245
1656,592.205,3.4478
1662,593.205,3.3647
1668,594.205,3.2716
1674,595.205,3.1902
1680,596.205,3.0951
1686,597.205,3.0055
1692,598.205,2.9105
1698,599.205,2.8069
1704,600.205,2.7012
1710,601.205,2.5876
1716,602.205,2.4669
1722,603.205,2.3492
1728,604.205,2.2287
1734,605.205,2.1114
1740,606.205,1.9968
1746,607.205,1.8881
1752,608.205,1.784
1758,609.205,1.6825
1764,610.205,1.585
1770,611.205,1.4973
1776,612.205,1.4119
1782,613.205,1.3289
1788,614.205,1.2538
1794,615.205,1.1809
1800,616.205,1.115
1806,617.205,1.0573
1812,618.205,0.9936
1818,619.205,0.9382
1824,620.205,0.8865
1830,621.205,0.8386
1836,622.205,0.7931
1842,623.205,0.7513
1848,624.205,0.7107
1854,625.205,0.6724
1860,626.205,0.6408
1866,627.205,0.6135
1872,628.205,0.5818
1878,629.205,0.5459
1884,630.205,0.522
1890,631.205,0.5005
1896,632.205,0.479
1902,633.205,0.4544
1908,634.205,0.4321
1914,635.205,0.4107
1920,636.205,0.39
1926,637.205,0.3696
1932,638.205,0.3531
1938,639.205,0.3393
1944,640.205,0.323
1950,641.205,0.3086
1956,642.205,0.2952
1962,643.205,0.2803
1968,644.205,0.2658
1974,645.205,0.2536
1980,646.205,0.2413
1986,647.205,0.2315
1992,648.205,0.2224
1998,649.205,0.212
2004,650.205,0.2007
2010,651.205,0.1909
2016,652.205,0.1803
2022,653.205,0.1714
2028,654.205,0.1649
2034,655.205,0.1581
2040,656.205,0.1508
2046,657.205,0.1436
2052,658.205,0.1355
2058,659.205,0.1282
2064,660.205,0.12
2070,661.205,0.1135
2076,662.205,0.1066
2082,663.205,0.1025
2088,664.205,0.0967
2094,665.205,0.0923
2100,666.205,0.0872
2106,667.205,0.0822
2112,668.205,0.0778
2118,669.205,0.0743
2124,670.205,0.0704
2130,671.205,0.0653
2136,672.205,0.0594
2142,673.205,0.0539
2148,674.205,0.0498
2154,675.205,0.0483
2160,676.205,0.0467
2166,677.205,0.0449
2172,678.205,0.0419
2178,679.205,0.0397
2184,680.205,0.0384
2190,681.205,0.0351
2196,682.205,0.0318
2202,683.205,0.0316
2208,684.205,0.0316
2214,685.205,0.0324
2220,686.205,0.0325
2226,687.205,0.0317
2232,688.205,0.0305
2238,689.205,0.0297
2244,690.205,0.0291
2250,691.205,0.0282
2256,692.205,0.0276
2262,693.205,0.0273
2268,694.205,0.0258
2274,695.205,0.0226
2280,696.205,0.0219
2286,697.205,0.0219
2292,698.205,0.0219
2298,699.205,0.0232
2304,700.205,0.024
2310,701.205,0.0244
2316,702.205,0.0248
2322,703.205,0.0253
2328,704.205,0.0256
2334,705.205,0.0256
2340,706.205,0.0255
2346,707.205,0.0241
2352,708.205,0.0235
2358,709.205,0.0235
2364,710.205,0.0235
2370,711.205,0.0235
2376,712.205,0.0235
2382,713.205,0.0235
2388,714.205,0.0235
2394,715.205,0.0235
2400,716.205,0.0235
2406,717.205,0.0235
2412,718.205,0.0235
2418,719.205,0.0229
2424,720.205,0.0206
2430,721.205,0.0197
2436,722.205,0.0196
2442,723.205,0.0196
2448,724.205,0.0195
2454,725.205,0.0195
2460,726.205,0.0194
2466,727.205,0.0194
2472,728.205,0.0193
2478,729.205,0.0193
2484,730.205,0.0192
2490,731.205,0.0192
2496,732.205,0.0194
2502,733.205,0.0208
2508,734.205,0.0209
2514,735.205,0.021
2520,736.205,0.0211
2526,737.205,0.0212
2532,738.205,0.0214
2538,739.205,0.0211
2544,740.205,0.0208
2550,741.205,0.0205
2556,742.205,0.0203
2562,743.205,0.0201
2568,744.205,0.02
2574,745.205,0.0198
2580,746.205,0.0196
2586,747.205,0.0194
2592,748.205,0.0193
2598,749.205,0.0191
2604,750.205,0.019
