Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2,Back Surface Temperature 3
114,70.62,0.346078704,364.2,361.5,370.4
115,70.61,0.598950825,364.6,362,370.8
116,70.59,0.819227855,365.2,362.6,371.3
117,70.58,1.139986942,365.7,363.1,371.6
118,70.58,1.003461873,366.3,363.7,372
119,70.57,0.7330784,366.8,364.2,372.4
120,70.55,0.60798857,367.3,364.8,372.8
121,70.53,0.658570441,367.9,365.3,373.3
122,70.51,0.890179298,368.4,365.9,373.7
123,70.50,1.167330798,368.9,366.4,374.2
124,70.50,0.940536637,369.5,367,374.7
125,70.49,0.68914459,370,367.5,375.1
126,70.48,0.607159507,370.5,368,375.6
127,70.48,0.677419182,371.1,368.6,376.1
128,70.47,0.91938947,371.6,369.1,376.6
129,70.47,1.113207764,372.1,369.6,377.1
130,70.47,0.856676977,372.7,370.1,377.5
131,70.47,-0.176566571,373.2,370.6,378.1
132,70.46,-0.465691981,373.7,371.2,378.6
133,70.45,-0.348726706,374.3,371.7,379.2
134,70.44,-0.147831278,374.9,372.2,379.7
135,70.43,-0.274374088,375.4,372.8,380.2
136,70.42,-0.58261024,376,373.3,380.7
137,70.42,-0.913923284,376.5,374,381.2
138,70.41,-0.280338084,377,374.4,381.6
139,70.41,1.698546967,377.6,375.1,382.3
140,70.41,5.004485553,378.1,375.6,382.8
141,70.41,7.831029517,378.7,376.1,383.3
142,70.40,11.63496293,379.2,376.7,383.7
143,70.39,16.59434738,379.7,377.2,384.5
144,70.38,23.53508809,380.3,377.9,385
145,70.32,30.09809877,380.9,378.4,385.5
146,70.26,38.04999544,381.4,378.9,386.1
147,70.37,44.08656648,381.9,379.6,386.6
148,70.39,49.04681435,382.4,380.1,387.2
149,70.37,54.92948069,383,380.6,387.7
150,70.36,60.8484936,383.5,381,388.4
151,70.34,67.290684,384,381.7,389
152,70.31,73.77728761,384.6,382.3,389.7
153,70.28,77.73480784,385.1,382.8,390.3
154,70.24,83.45544649,385.7,383.4,390.8
155,70.20,89.29237809,386.2,384,391.6
156,70.16,94.51832771,386.8,384.6,392.2
157,70.12,99.22840033,387.3,385.2,392.9
158,70.09,104.2895369,387.9,385.7,393.6
159,70.06,109.3293331,388.5,386.4,394.3
160,70.03,112.8652294,389.1,387,395
161,69.98,115.9190103,389.7,387.6,395.7
162,69.92,121.7410838,390.3,388.2,396.4
163,69.88,125.8421259,391,388.8,397.1
164,69.85,131.0275913,391.6,389.5,397.8
165,69.81,135.0028303,392.2,390,398.5
166,69.72,138.9461264,392.8,390.7,399.2
167,69.67,144.0013715,393.5,391.4,399.8
168,69.64,148.6237268,394.1,392.1,400.5
169,69.60,152.7488869,394.7,392.7,401.2
170,69.54,157.7027975,395.4,393.4,401.8
171,69.44,162.6513656,396,394,402.5
172,69.38,168.1775246,396.7,394.6,403.2
173,69.33,174.2202741,397.3,395.3,403.8
174,69.28,180.0278064,397.8,396,404.5
175,69.18,184.47997,398.4,396.6,405.1
176,69.13,190.1814833,399.2,397.3,405.7
177,69.09,194.8809432,399.8,397.9,406.4
178,69.04,201.4493659,400.4,398.5,407
179,68.91,207.6966748,401,399.2,407.6
180,68.83,213.1474075,401.6,399.8,408.2
181,68.75,217.3775808,402.2,400.4,408.8
182,68.65,220.6054945,402.9,401,409.5
183,68.58,225.4448048,403.5,401.7,410.1
184,68.53,232.1290887,404.1,402.3,410.7
185,68.44,237.0326018,404.7,402.8,411.5
186,68.36,241.1721949,405.3,403.5,411.9
187,68.30,244.1973141,405.9,404,412.5
188,68.20,247.815154,406.5,404.7,413.1
189,68.09,251.8872538,407.1,405.3,413.7
190,67.97,257.8987039,407.8,405.9,414.4
191,67.89,261.9836714,408.3,406.5,415
192,67.80,266.3109109,409,407.2,415.6
193,67.70,268.5211786,409.5,407.7,416.2
194,67.62,272.0434541,410.1,408.3,416.8
195,67.51,276.4584657,410.9,408.9,417.4
196,67.41,280.1720902,411.4,409.5,418
197,67.29,284.5534349,412,410.2,418.7
198,67.20,285.8362765,412.7,410.8,419.3
199,67.09,290.4750488,413.3,411.4,419.9
200,66.98,292.9003549,414,412,420.6
201,66.91,295.8561783,414.5,412.6,421.3
202,66.82,298.0541375,415.2,413.3,421.9
203,66.70,299.2470489,415.8,413.9,422.3
204,66.62,301.1437022,416.4,414.5,423.1
205,66.49,301.8629419,417,415.1,423.8
206,66.39,304.1748454,417.6,415.7,424.4
207,66.26,304.4635578,418.2,416.3,425.1
208,66.18,303.5005515,418.9,417,425.7
209,66.09,304.1194977,419.5,417.6,426.4
210,65.98,308.6671534,420.1,418.2,427
211,65.87,310.2165174,420.7,418.8,427.7
212,65.76,312.0905179,421.2,419.4,428.4
213,65.67,313.4441973,421.8,420,429.1
214,65.55,314.4590807,422.4,420.7,429.8
215,65.46,316.0145193,423,421.2,430.4
216,65.39,320.8397817,423.6,421.8,431
217,65.24,324.1191497,424.2,422.4,431.7
218,65.12,323.9642267,424.8,423,432.3
219,65.00,323.3504584,425.3,423.7,433
220,64.88,325.8312499,425.9,424.2,433.6
221,64.76,328.9024307,426.5,424.8,434.3
222,64.67,329.8608185,427.1,425.4,434.9
223,64.53,330.9270883,427.6,426,435.5
224,64.44,334.7505675,428.2,426.5,436.2
225,64.32,338.6513263,428.8,427.1,436.8
226,64.20,342.6370955,429.3,427.7,437.4
227,64.07,344.7296495,429.9,428.3,438
228,63.94,348.3810893,430.5,428.8,438.6
229,63.83,349.5517851,431,429.4,439.3
230,63.68,351.9501168,431.6,430,439.9
231,63.55,354.6135155,432.2,430.6,440.5
232,63.44,353.9833268,432.7,431.2,441.2
233,63.33,354.2608982,433.3,431.8,441.8
234,63.21,356.7897177,433.8,432.3,442.4
235,63.10,358.9428824,434.3,432.9,443
236,62.99,357.4205396,434.8,433.4,443.6
237,62.90,356.6397102,435.4,434,444.1
238,62.77,359.7902478,436,434.5,444.8
239,62.63,363.2249761,436.5,435.1,445.4
240,62.51,364.8068426,437.1,435.7,446
241,62.38,366.0372402,437.6,436.2,446.6
242,62.27,363.4589067,438.1,436.8,447.1
243,62.15,361.2619566,438.7,437.4,447.8
244,62.01,360.8908671,439.2,437.9,448.3
245,61.87,360.584078,439.7,438.5,449
246,61.74,361.418965,440.3,439.1,449.6
247,61.62,362.5571933,440.8,439.6,450.3
248,61.49,363.7688159,441.3,440.2,450.8
249,61.39,364.9218118,441.9,440.7,451.4
250,61.24,367.1343792,442.4,441.3,452.1
251,61.11,368.1271758,443,441.8,452.7
252,61.00,368.7026196,443.5,442.4,453.3
253,60.91,368.0041269,444,443,453.9
254,60.76,368.5133384,444.6,443.6,454.5
255,60.65,372.8767695,445.1,444.1,455.1
256,60.54,374.2968431,445.7,444.7,455.7
257,60.41,375.1022841,446.2,445.3,456.3
258,60.28,374.9785028,446.7,445.8,456.9
259,60.16,376.1422531,447.3,446.3,457.5
260,60.02,376.7289623,447.9,446.9,458.1
261,59.88,377.4782615,448.3,447.4,458.7
262,59.74,376.9100347,448.9,448,459.3
263,59.63,379.7398202,449.4,448.5,459.9
264,59.50,382.646495,450,449.1,460.7
265,59.36,384.3194877,450.5,449.6,461.1
266,59.27,382.3540685,451.1,450.1,461.7
267,59.13,382.5782399,451.5,450.7,462.3
268,58.99,386.0582499,452,451.3,462.8
269,58.86,387.9291894,452.6,451.8,463.4
270,58.72,388.4448258,453.1,452.3,464
271,58.60,388.3493674,453.6,452.8,464.6
272,58.49,391.4343101,454.1,453.4,465.3
273,58.34,394.6760951,454.7,453.9,465.8
274,58.18,395.9845105,455.2,454.5,466.4
275,58.07,394.4778496,455.6,455,466.9
276,57.95,394.4228262,456.2,455.6,467.5
277,57.81,395.0839714,456.7,456.1,468.1
278,57.68,393.5955593,457.2,456.8,468.7
279,57.59,392.1060672,457.8,457.3,469.2
280,57.42,388.1611278,458.3,457.8,469.8
281,57.27,390.0781369,458.8,458.3,470.3
282,57.15,394.540679,459.3,458.9,471
283,57.01,398.1041955,459.8,459.4,471.6
284,56.87,396.6832948,460.2,459.8,472.2
285,56.77,397.3472044,460.8,460.4,472.7
286,56.64,399.0734508,461.3,460.9,473.4
287,56.51,400.1873878,461.8,461.4,474
288,56.36,402.1804809,462.3,461.9,474.5
289,56.20,405.1802004,462.8,462.5,475.1
290,56.07,405.6868227,463.2,463,475.7
291,55.93,403.6909989,463.7,463.6,476.3
292,55.79,406.8460899,464.2,464.1,476.8
293,55.64,408.1164404,464.7,464.6,477.4
294,55.52,408.8954441,465.3,465.1,477.9
295,55.40,409.1155734,465.8,465.6,478.6
296,55.28,409.7466102,466.3,466.2,479.3
297,55.14,409.2860783,466.8,466.7,479.5
298,55.00,408.4891151,467.3,467.2,480.3
299,54.86,406.9990888,467.8,467.8,480.8
300,54.70,406.9396472,468.4,468.3,481.4
301,54.56,408.5508463,468.9,468.8,482
302,54.43,405.6047021,469.4,469.2,482.5
303,54.29,406.2756829,469.9,469.7,483
304,54.15,410.8716112,470.3,470.3,483.7
305,54.03,413.7418667,470.9,470.8,483.9
306,53.85,415.2803499,471.4,471.3,484.6
307,53.71,417.9976459,471.9,471.8,485.1
308,53.57,417.3679094,472.4,472.2,485.7
309,53.41,419.2017006,472.9,472.7,486.3
310,53.30,423.1548079,473.4,473.2,486.8
311,53.16,424.0703001,473.9,473.7,487.4
312,53.00,423.4228501,474.4,474.3,487.9
313,52.86,422.4235495,474.9,474.8,488.5
314,52.74,422.4518706,475.3,475.1,489
315,52.59,424.1007978,475.8,475.6,489.7
316,52.43,427.2842363,476.3,476.3,490.2
317,52.28,431.0856492,476.8,476.8,490.7
318,52.16,431.2085771,477.2,477.3,491.3
319,52.02,431.5833809,477.7,477.7,491.8
320,51.86,431.6639508,478.2,478.3,492.4
321,51.71,431.6121172,478.7,478.8,493
322,51.56,428.8364608,479.1,479.2,493.6
323,51.42,429.6444851,479.6,479.7,494.1
324,51.29,429.611461,480.1,480.2,494.7
325,51.13,428.7880787,480.6,480.6,495.3
326,50.99,428.5379197,481.1,480.9,495.7
327,50.85,429.2083239,481.6,481.2,496.2
328,50.72,430.4098575,482.1,481.6,496.7
329,50.56,429.6612094,482.5,482.1,497.3
330,50.43,433.4286691,483,482.5,498
331,50.26,433.600159,483.4,482.9,498.5
332,50.11,432.6657114,484,483.6,499
333,49.97,433.5399444,484.4,484.3,499.5
334,49.81,431.6832596,484.9,484.9,500
335,49.65,427.3160894,485.4,485.4,500.6
336,49.52,430.7180845,485.9,486,501.1
337,49.38,438.0890968,486.3,486.4,501.6
338,49.23,441.4345325,486.8,487,502.2
339,49.08,443.0065729,487.3,487.6,502.7
340,48.95,443.4870892,487.8,488.1,503.3
341,48.80,443.4501787,488.2,488.7,503.7
342,48.66,444.7976043,488.7,489.2,504.3
343,48.51,447.3227117,489.2,489.7,504.9
344,48.35,446.6587358,489.7,490.1,505.4
345,48.21,445.7145228,490.2,490.6,505.9
346,48.03,445.0098185,490.8,491,506.4
347,47.87,449.4443774,491.2,491.5,506.9
348,47.71,448.8949151,491.6,492,507.3
349,47.58,448.5924546,492.1,492.5,507.7
350,47.42,451.4324118,492.5,493,508.2
351,47.28,451.7882919,493,493.5,508.7
352,47.14,453.3513069,493.4,494,509.4
353,46.97,452.9043219,493.9,494.5,509.9
354,46.79,456.743122,494.3,494.9,510.3
355,46.64,458.2575681,494.8,495.4,511
356,46.49,458.3933774,495.4,495.8,511.5
357,46.33,458.5330387,495.9,496.3,512
358,46.16,460.248937,496.3,496.8,512.7
359,46.05,460.1599887,496.8,497.3,513.1
360,45.90,458.3084006,497.2,497.8,513.7
361,45.75,458.6721127,497.7,498.2,514.2
362,45.59,457.4054761,498.1,498.8,514.7
363,45.42,456.216238,498.5,499.2,515.2
364,45.25,459.4590403,499,499.6,515.7
365,45.09,460.002938,499.4,500.2,516.2
366,44.94,458.7512963,499.9,500.7,516.9
367,44.76,458.0298234,500.3,501.2,517.3
368,44.61,460.7641772,500.7,501.7,517.7
369,44.46,464.4673092,501.1,502.2,518.3
370,44.30,464.8954446,501.7,502.6,518.8
371,44.13,463.5854642,502.2,503.1,519.3
372,43.97,465.0987035,502.7,503.8,519.7
373,43.80,462.2960097,503.2,504.2,520.3
374,43.63,462.6680663,503.6,504.7,520.7
375,43.46,461.3448614,504.1,505.2,521.3
376,43.31,460.5312909,504.6,505.7,521.8
377,43.16,462.5617421,505.1,506.2,522.3
378,43.01,463.910487,505.6,506.8,522.8
379,42.85,465.764525,506.1,507.3,523.1
380,42.71,461.0785839,506.6,507.8,523.7
381,42.57,459.9801713,507,508.3,524.2
382,42.42,460.6888197,507.4,508.7,524.7
383,42.25,460.0174867,507.9,509.2,525.2
384,42.08,459.3211694,508.3,509.6,525.8
385,41.94,459.1122911,508.8,510,526.3
386,41.78,462.5248045,509.2,510.5,526.9
387,41.62,465.0300714,509.8,510.9,527.4
388,41.48,467.0018001,510.3,511.3,528
389,41.33,466.1195131,510.9,511.8,528.5
390,41.15,463.1625951,511.3,512.2,529.1
391,40.99,463.5326897,511.9,512.7,529.6
392,40.83,465.0294819,512.4,513.2,530.1
393,40.68,462.7799409,512.9,513.6,530.5
394,40.52,461.8758097,513.4,514.1,531
395,40.36,464.1464237,513.9,514.7,531.5
396,40.19,464.4393876,514.5,515.1,531.9
397,40.02,464.6717006,515.1,515.7,532.3
398,39.88,464.5247413,515.5,516.3,532.8
399,39.72,463.9679968,515.9,516.8,533.3
400,39.56,463.8380139,516.5,517.3,533.7
401,39.41,466.5720234,516.9,517.8,534.1
402,39.26,463.1625608,517.5,518.4,534.5
403,39.12,460.6823827,518,519,535
404,38.95,460.8173352,518.7,519.6,535.4
405,38.80,458.929354,519.3,520.2,535.9
406,38.67,457.9937505,519.8,520.8,536.3
407,38.51,458.3492933,520.4,521.3,536.8
408,38.36,458.7626203,521.1,521.9,537.2
409,38.21,457.2449058,521.7,522.5,537.7
410,38.06,456.6106329,522.4,523.1,538.1
411,37.90,454.6329268,523,523.7,538.5
412,37.73,450.5491141,523.6,524.2,539
413,37.58,448.5221747,524.2,524.9,539.5
414,37.44,445.8190521,524.8,525.4,540.1
415,37.29,446.1816819,525.4,526,540.6
416,37.16,445.8765508,526.1,526.6,541.2
417,37.01,444.1828174,526.7,527.2,541.7
418,36.85,441.6732456,527.4,527.9,542.1
419,36.68,441.2080797,528,528.5,542.6
420,36.55,438.3321624,528.7,529.1,543.1
421,36.40,439.9836261,529.3,529.8,543.6
422,36.24,437.3434354,530,530.4,544.1
423,36.10,438.9869219,530.6,531,544.7
424,35.96,435.906802,531.2,531.7,545.3
425,35.80,432.1030623,531.8,532.3,545.9
426,35.66,432.6244214,532.5,533,546.5
427,35.51,431.4975022,533.1,533.6,547.1
428,35.37,433.4766639,533.7,534.3,547.7
429,35.21,436.8902932,534.3,534.9,548.3
430,35.05,438.5842908,534.9,535.6,549
431,34.91,439.9946982,535.6,536.2,549.6
432,34.76,440.7394117,536.3,536.9,550.4
433,34.62,441.7519718,536.9,537.6,551.1
434,34.48,439.0344756,537.5,538.4,551.4
435,34.32,438.3212678,538.2,539.1,552.1
436,34.16,440.2040311,538.9,539.8,552.9
437,34.00,440.1310912,539.6,540.5,553.6
438,33.83,442.2144488,540.2,541.2,554.2
439,33.68,442.5655118,540.9,541.9,554.9
440,33.52,441.3706587,541.6,542.7,555.6
441,33.40,441.2693904,542.2,543.4,556.3
442,33.25,440.4701054,542.9,544.2,557
443,33.10,442.3624958,543.6,545,557.7
444,32.95,443.1649962,544.3,545.7,558.4
445,32.81,441.6439566,545,546.5,559.1
446,32.67,439.3284786,545.7,547.3,559.7
447,32.52,438.9730456,546.4,548.1,560.4
448,32.39,440.6377781,547.2,548.9,561.1
449,32.21,443.4436885,547.9,549.7,561.8
450,32.05,442.1300638,548.6,550.5,562.6
451,31.91,441.0117585,549.3,551.4,563.3
452,31.77,442.0058912,550,552.2,564
453,31.64,443.99095,550.8,553.1,564.7
454,31.46,444.7597072,551.4,554,565.5
455,31.32,445.1524054,552.2,554.8,566.2
456,31.17,444.4525731,553,555.7,567
457,31.00,443.5681665,553.7,556.6,567.8
458,30.86,443.3087953,554.5,557.6,568.5
459,30.73,444.5107794,555.2,558.5,569.3
460,30.56,448.1395192,555.9,559.5,570.1
461,30.42,447.4836045,556.6,560.4,570.8
462,30.25,450.6886666,557.4,561.4,571.6
463,30.11,450.1075582,558.1,562.4,572.4
464,29.96,451.3485183,558.8,563.3,573.2
465,29.80,451.5053367,559.5,564.3,574
466,29.65,453.4451264,560.5,565.3,574.8
467,29.51,453.3019099,561.1,566.3,575.7
468,29.36,451.8641518,561.9,567.4,576.5
469,29.20,450.3284288,562.7,568.5,577.4
470,29.06,454.2112365,563.6,569.5,578.3
471,28.89,451.7646224,564.5,570.7,579.2
472,28.74,451.426812,565.6,571.8,580
473,28.59,452.8435294,566.5,572.9,581.2
474,28.45,455.3777854,567.1,574,581.9
475,28.30,454.856193,567.8,575.2,582.9
476,28.15,452.3030063,568.7,576.3,583.9
477,27.99,450.5908913,569.5,577.5,585
478,27.85,450.4377031,570.5,578.6,585.7
479,27.69,451.0464275,571.4,579.8,586.7
480,27.56,447.7928269,572.5,581,587.5
481,27.38,449.5306454,573.6,582.2,588.6
482,27.23,450.0191282,574.5,583.6,589.6
483,27.08,449.9124133,575.1,584.8,590.6
484,26.94,449.2231198,576.1,586,591.5
485,26.78,450.0907653,577.2,587.3,592.5
486,26.64,448.0205749,578.2,588.6,593.6
487,26.48,448.1239685,579.1,589.9,594.5
488,26.32,448.8860526,579.8,591.1,595.6
489,26.20,449.114476,580.7,592.4,596.6
490,26.05,448.3243182,581.7,593.7,597.8
491,25.87,448.7731809,582.6,594.9,598.6
492,25.71,450.5559538,584.1,595.8,599.7
493,25.58,451.7389376,585,597,600.8
494,25.44,450.0664616,585.8,598.1,601.8
495,25.28,447.95442,586.6,599.2,602.8
496,25.14,445.2564248,587.5,600.2,603.8
497,24.98,445.5669302,588.4,601.2,604.7
498,24.83,444.7053588,589.4,602.1,605.7
499,24.69,443.4844988,590.3,603,606.7
500,24.54,443.3868951,591.4,603.8,607.7
501,24.39,445.0496478,592.4,604.7,608.7
502,24.23,444.4051946,593.6,605.6,609.8
503,24.09,444.088107,594.7,606.3,610.7
504,23.93,439.5206109,595.6,607.2,611.7
505,23.77,439.0565352,596.6,607.9,612.7
506,23.62,438.741218,597.7,608.7,613.8
507,23.50,438.2179194,598.7,609.5,614.8
508,23.34,436.93109,599.7,610.3,615.8
509,23.20,439.2298542,600.7,611.1,616.7
510,23.07,437.0392086,601.7,611.9,617.7
511,22.91,435.4475801,602.7,612.7,618.7
512,22.77,432.5451626,603.7,613.4,619.8
513,22.64,431.0764031,604.6,614.2,620.9
514,22.50,426.9060621,605.7,615,622
515,22.34,426.7330224,606.6,615.7,623.1
516,22.21,425.167633,607.6,616.4,624.1
517,22.07,424.624186,608.5,617.1,625.2
518,21.91,419.61938,609.5,617.8,626.3
519,21.76,419.0484904,610.4,618.5,627.3
520,21.63,416.9134346,611.3,619.1,628.5
521,21.48,415.3507701,612.1,619.8,629.7
522,21.32,413.504646,613.1,620.5,630.8
523,21.20,408.5134178,614.1,621.1,632
524,21.06,403.8853611,615,621.7,633.2
525,20.91,402.6003869,615.9,622.4,634.6
526,20.77,402.1418788,616.8,623.1,635.7
527,20.65,403.4163798,617.8,623.9,637
528,20.51,402.9594343,618.7,624.6,638.2
529,20.36,400.1657301,619.6,625.2,639.5
530,20.22,398.035001,620.5,626,640.8
531,20.10,397.2747471,621.4,626.7,642.1
532,19.98,395.3858449,622.3,627.5,643.3
533,19.85,392.7547947,623.2,628.3,644.8
534,19.70,391.0301876,624,629.1,646.1
535,19.57,390.716019,624.9,629.8,647.4
536,19.42,389.9584904,625.7,630.4,648.7
537,19.29,389.0938365,626.5,631.1,649.9
538,19.16,387.1613515,627.3,632.1,651.2
539,19.02,386.5161619,628.2,633.3,652.6
540,18.90,385.2946343,629.1,634.4,654
541,18.77,386.0050632,630,635.5,655.3
542,18.65,385.7531419,630.9,636.5,656.7
543,18.52,387.2279426,631.9,637.5,657.5
544,18.40,385.2554388,633,638.4,659.3
545,18.27,382.6074195,634,639.4,661.3
546,18.12,381.7541017,635.2,640.3,663.7
547,18.01,378.7659384,636.4,641.2,666.5
548,17.89,378.4454291,637.6,642.1,669.5
549,17.75,377.3043061,638.7,643,672.7
550,17.65,377.8394756,640,644,675.5
551,17.51,375.0521874,641.2,644.8,678.5
552,17.40,375.0248562,642.4,645.8,682.1
553,17.26,373.3384213,643.6,646.8,685.3
554,17.12,372.4222688,644.9,647.9,688.8
555,17.01,371.7773744,646.4,648.8,692
556,16.88,372.3594768,648.2,650,695.2
557,16.73,371.685222,650.1,651.1,698.4
558,16.63,371.5918428,652.1,652.1,701.5
559,16.52,371.1546204,654.2,652.9,704.5
560,16.42,371.6262613,656.4,654.3,707.1
561,16.30,372.0737864,658.2,655.6,710.2
562,16.18,372.6448119,659.9,657,713.3
563,16.04,371.823013,662.1,658.4,715.9
564,15.89,372.6877411,665,659.8,718.1
565,15.77,372.4189559,668.3,661.4,720.7
566,15.64,372.6361451,672,663,723.7
567,15.51,372.4795694,675.9,664.4,726.3
568,15.38,369.1129552,678.6,666,728.3
569,15.25,369.3243985,681.3,667.7,730.7
570,15.13,369.8720919,683.7,669.4,733.2
571,15.01,368.48337,686.3,671.1,735.3
572,14.90,368.8856562,689.2,672.7,737.8
573,14.81,366.7965487,693,674.4,741.7
574,14.66,360.9261262,696.7,676.1,744.3
575,14.55,358.1108004,699.8,677.8,746.4
576,14.43,354.1643238,702.9,679.5,748.1
577,14.34,354.6412976,706,681.3,750.1
578,14.22,355.5570792,709.4,683.1,752.2
579,14.09,352.8563537,712.7,685,754.6
580,13.99,352.8968921,716.3,686.9,757.4
581,13.85,350.1603791,719.4,688.8,759.5
582,13.73,348.9099262,722.6,690.7,762.3
583,13.60,345.4054447,725.8,692.7,764.6
584,13.46,341.9976591,728.5,694.6,766.8
585,13.36,340.1498536,731.3,696.6,769.4
586,13.24,337.3187284,733.7,698.7,771.2
587,13.15,335.9069547,737.3,701.1,772.8
588,13.06,333.9670132,739.9,703.4,775.1
589,12.96,332.1762862,742.2,705.8,776.8
590,12.83,329.3425674,744.4,708.2,778.3
591,12.73,326.6606701,747,710.9,780.1
592,12.62,324.8866766,749.3,714,782.1
