Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2,Back Surface Temperature 3
89,60.61586,787.8535056,383.6,381.3,388.2
90,60.273063,787.6857563,384.7,382.5,389.4
91,60.422806,782.8677362,385.9,383.5,390.6
92,60.439003,776.5557802,387,384.8,391.9
93,60.060249,770.448208,388.2,385.8,393.2
94,59.733127,764.6652281,389.3,387,394.4
95,59.505345,761.5617525,390.5,388,395.7
96,59.284216,757.5267477,391.6,389.3,397
97,59.123586,754.5976337,392.8,390.4,398.3
98,58.889519,756.4536594,393.9,391.5,399.6
99,58.653034,757.2651268,395.1,392.8,400.8
100,58.358242,751.795583,396.2,393.9,402
101,58.032572,751.7732144,397.3,395,403.3
102,57.788013,744.28186,398.5,396.2,404.6
103,57.559619,742.4335872,399.6,397.3,405.9
104,57.327703,737.033919,400.7,398.4,407.1
105,57.113309,728.8712963,401.8,399.6,408.5
106,56.907816,726.2450283,403,400.8,409.7
107,56.665848,729.1620383,404.2,402,411
108,56.410739,732.5444996,405.3,403.1,412.3
109,56.168892,738.5815101,406.5,404.4,413.6
110,55.954448,741.9465113,407.6,405.5,415
111,55.713807,750.3499914,408.8,406.7,416.2
112,55.459925,759.1016042,410.1,407.9,417.5
113,55.210802,762.4348391,411.2,409.2,418.9
114,54.943255,766.0330183,412.4,410.3,420.2
115,54.670693,777.2644465,413.6,411.6,421.5
116,54.39837,785.6672998,414.7,412.8,422.8
117,54.111176,790.1209787,415.9,414,424.1
118,53.842873,787.8643679,417.2,415.3,425.5
119,53.583511,792.0319493,418.4,416.5,426.8
120,53.334054,796.0032654,419.6,417.8,428.1
121,53.050858,801.9526788,420.9,419,429.4
122,52.781474,810.400075,421.9,420.3,430.9
123,52.515375,810.666818,423.2,421.6,432.3
124,52.240597,810.9887994,424.5,422.9,433.6
125,51.963549,828.9378167,425.7,424.2,435
126,51.695042,837.2596304,426.9,425.5,436.3
127,51.401361,841.5298925,428.2,426.8,437.7
128,51.147324,842.7417067,429.4,428.1,439.1
129,50.816347,837.0264208,430.7,429.4,440.5
130,50.532829,843.3935915,431.9,430.7,441.9
131,50.27191,844.6501183,433.2,432,443.3
132,50.015343,839.7323031,434.4,433.3,444.7
133,49.728622,839.9735264,435.7,434.7,446.1
134,49.432463,846.0967848,437.2,436,447.6
135,49.237024,838.6385096,438.3,437.4,449
136,48.950523,838.519139,439.7,438.8,450.5
137,48.710667,838.5491208,441,440.2,451.9
138,48.480853,835.8419923,442.5,441.5,453.4
139,48.255541,832.7598809,443.7,442.9,454.7
140,47.876912,838.9643997,445.1,444.3,456.4
141,47.64891,844.1896339,446.5,445.7,458.1
142,47.378447,846.3836432,447.8,447,459.8
143,46.816794,844.7820547,449.1,448.5,461.4
144,46.457782,847.6765036,450.6,449.8,463.1
145,46.175899,847.7495878,452,451.3,464.8
146,45.875342,847.4322994,453.3,452.7,466.5
147,45.596089,843.4811152,454.8,454.1,468.2
148,45.300114,843.3800053,456.2,455.4,469.9
149,45.005762,843.9458119,457.7,457,471.7
150,44.737982,841.6486108,459.1,458.3,473.4
151,44.414552,847.987407,460.5,459.8,475.1
152,44.161911,858.9612813,462,461.2,476.9
153,43.909355,858.769239,463.5,462.7,478.4
154,43.632576,854.5470538,465,464.2,480.4
155,43.355532,851.0247823,466.5,465.5,482.2
156,43.067826,853.6904921,468,466.9,484.2
157,42.791659,858.50725,469.5,468.4,486.1
158,42.465221,857.7241183,471.1,470.1,488.1
159,42.187936,853.5265185,472.6,471.4,489.8
160,41.908677,856.2890731,474.2,473.2,491.8
161,41.618889,858.6475243,475.8,474.7,493.9
162,41.334505,865.1309999,477.4,476.3,495.5
163,41.05694,864.503523,479.2,477.8,497.4
164,40.755955,865.2627304,481,479.5,499.2
165,40.46426,866.1622756,482.8,481.1,501
166,40.196399,868.03198,484.5,482.6,502.9
167,39.905005,871.9826483,486.4,484.1,504.8
168,39.623231,873.6583939,488,485.6,506.5
169,39.33854,873.9423411,489.6,487.3,508.3
170,39.042331,879.4135481,491.3,488.9,510.1
171,38.751229,880.0664569,493,490.2,511.8
172,38.443232,874.2131275,494.7,491.9,513.6
173,38.141795,876.7400143,496.6,493.7,515.1
174,37.850278,875.8789357,498.5,495.4,516.9
175,37.546461,871.6832877,500.4,497.1,518.4
176,37.240511,871.6035839,502.4,498.6,520.1
177,36.940765,875.3114986,504.2,500.1,521.9
178,36.642408,874.3683435,506,502,523.6
179,36.359055,874.0110591,508.2,503.7,525.6
180,36.077198,873.5316864,510.2,505.5,527.5
181,35.78545,866.6137051,512.3,507,529.5
182,35.499087,861.3416947,514.2,508.8,531.6
183,35.228032,862.7271869,516.3,510.8,533.7
184,34.973528,861.5482232,518.4,512.7,535.8
185,34.687483,866.3426124,520.7,514.4,538
186,34.413315,867.3325892,522.8,516.2,540.1
187,34.118114,862.7980661,525,518.5,542.6
188,33.806268,863.9342905,527.1,520.7,544.9
189,33.540297,871.3404455,529.4,523.4,547.4
190,33.249223,884.2581205,531.7,526,550
191,32.943802,889.0268669,534,528.4,552.4
192,32.626371,888.5569687,536.3,531.3,555
193,32.320924,887.7201769,538.4,533.9,557.7
194,32.019707,891.8278595,540.6,536.8,560.4
195,31.728502,895.12014,542.9,539.7,563.2
196,31.451086,891.6937958,545.3,542.8,566
197,31.171131,894.6782058,547.9,545.7,568.9
198,30.873511,894.528949,550.6,548.8,571.8
199,30.555208,892.8995071,553.3,551.7,574.7
200,30.253649,893.9033734,556.2,554.9,577.5
201,29.982576,892.0433918,559.1,558,580.7
202,29.721714,895.3635996,562,561.2,584.1
203,29.409549,905.3878392,565,564.4,587.8
204,29.070766,907.7092392,567.8,567.7,591.6
205,28.739886,905.1403723,570.7,571.1,595.7
206,28.435264,906.7360817,573.7,574.6,599.8
207,28.139153,917.986637,576.8,578.3,604
208,27.863546,920.6442204,579.8,582.4,608.6
209,27.554985,924.0963482,582.7,586.8,613.5
210,27.241756,933.5342647,585.8,591.7,618.4
211,26.955121,942.2840311,588.8,596.5,623.7
212,26.669589,942.4242868,591.9,602.1,629.2
213,26.373483,948.2012338,594.9,609,635.1
214,26.056998,943.4556579,598.1,619.2,641.5
215,25.723233,940.3991178,601.3,633,648.2
216,25.389333,942.5615542,604.6,641.5,655.2
217,25.063933,933.9127703,607.8,647.5,663
218,24.73973,938.0828945,610.8,652.3,672.1
219,24.418372,939.2426228,613.6,656.9,681.3
220,24.126434,936.2011087,616.5,661.1,689.6
221,23.817273,933.3033906,619.4,664.7,699
222,23.481624,937.3030319,622.5,668,708.7
223,23.141026,935.9350036,625.9,671.2,719.1
224,22.820801,939.4054354,629.7,674.4,730
225,22.507547,936.0258413,633.8,677.6,741.1
226,22.193069,930.1443614,638.2,681,751.1
227,21.87259,927.584101,642.9,684.6,760.5
228,21.55998,930.6443727,648.6,688.1,768.8
229,21.259196,933.7366766,655.2,692.6,776.2
230,20.963905,935.1195713,662.1,698.9,782.8
231,20.625538,935.3696733,668.5,706.6,788.8
232,20.306405,928.9093873,676.5,715,795.4
233,19.989748,924.5220083,686.5,724.4,802.2
234,19.689876,924.166175,696.8,733.9,808.7
235,19.379785,917.671073,707.1,743,814.4
236,19.076602,920.7660663,717.1,751.2,820.5
237,18.814544,911.0894839,727,758.4,826.2
238,18.527142,910.8333663,736.6,764.9,831
239,18.20369,910.4587926,746,771.2,836.2
240,17.880763,910.6952242,754.5,777.3,841.2
241,17.565067,912.6416757,762.7,783.6,845.7
242,17.268153,910.2654782,770.5,789.6,850.1
243,16.985815,914.2225904,777.9,795.3,854.6
244,16.67676,922.3246523,785.1,800.9,859
245,16.340221,923.2833532,792,806,863.3
246,16.036445,921.544,798.6,811,867.7
247,15.740694,918.4554015,805.1,815.8,872
248,15.41976,925.3002465,811.3,820.2,876.1
249,15.120132,925.9329461,817.2,824.4,880.2
250,14.821624,920.0682402,823.1,828.7,884.6
251,14.522025,909.2734322,828.7,832.9,888.8
252,14.231622,905.2283415,834.1,836.8,893.9
253,13.962673,895.9013835,839.3,840.7,897.9
254,13.69591,883.7532545,844.1,844.2,901.7
255,13.443756,871.2286963,848.6,847.9,906.6
256,13.136556,857.8146367,853.1,851.6,911.5
257,12.84472,850.4802548,856.9,855,913.3
258,12.562931,839.867765,860.5,858.4,915.8
259,12.290288,838.5556569,863.7,861.4,918.8
260,12.028933,830.202196,866.5,864.4,921
261,11.771939,817.4268221,869.2,867.3,924
262,11.533776,806.5184321,871.8,870.3,927.7
263,11.293569,785.3162185,874.1,873.1,931.4
264,11.063175,764.1974928,876.5,875.8,934.9
265,10.807506,738.3516588,878.6,878.3,937.3
266,10.543351,720.7960559,880.5,880.6,939.4
267,10.314516,699.5014804,882,883.2,940.7
268,10.101877,678.3037553,883.8,885.7,943.4
269,9.888218,653.0821925,885.7,888.1,944.8
270,9.639533,630.9657297,887.4,890.3,946.3
271,9.420998,611.317923,889.1,892.6,948.6
272,9.257956,595.1080938,891,895.1,951.6
273,9.084884,579.5248992,893.1,897.5,955.4
274,8.937328,557.5959338,894.9,899.6,956.5
275,8.790627,532.8224246,896.6,901.5,958.2
276,8.607116,508.670605,898.3,903.3,961
277,8.471918,486.1010561,900.2,905.4,965.1
278,8.301683,466.7047563,902,907,967.3
279,8.157304,449.8488921,903.3,908.8,969.7
280,8.01388,433.1281564,904.2,910.8,970.2
281,7.871279,417.3460064,905,912.8,969.1
282,7.751077,401.2247332,906.2,914.5,969.8
283,7.599414,390.8034947,907,916.3,970.2
284,7.481069,380.9157514,908,918.2,969.6
285,7.35288,371.5127437,909.4,920.4,969.8
286,7.225493,359.4914007,910.4,922.3,971.2
287,7.128025,349.0523129,911.6,924,972.5
288,7.039764,341.0418706,913,925.7,975.7
289,6.895436,333.5713292,914.4,927.5,980
290,6.779209,327.7535026,915.7,929,980.8
291,6.654856,323.0521588,917.2,930.9,980.9
292,6.530677,318.495378,918.2,932.9,982.2
293,6.432355,314.8977896,919.2,934.5,984.7
294,6.282645,310.1688674,920,935.7,985.7
295,6.182495,306.6770841,921.1,937.1,987.5
296,6.057721,306.8198601,922.2,937.9,988.3
297,5.973874,306.227429,924.2,939.4,990.6
298,5.907367,304.2129842,925.9,940.7,993.5
299,5.78473,299.5761887,927.5,942.5,994.8
300,5.683426,295.8873842,929.6,944.4,998.7
301,5.578108,294.3620267,930.8,945.8,999
302,5.450337,294.4899249,932,947.3,1000.6
303,5.351964,292.4285238,932.8,948.9,1003.5
304,5.222299,292.7232751,933.9,950.2,1007.7
305,5.12274,291.4206075,935.4,951.7,1010.5
306,4.995883,288.8596028,937.2,953,1011.1
307,4.877102,284.1305259,940.8,954.7,1009.5
308,4.762022,280.7394384,943.4,956.2,1010.2
309,4.653786,278.3760547,946.2,958.1,1013.8
310,4.559121,277.017015,948.3,959.3,1015.5
311,4.509745,274.632106,952.2,960.8,1018.9
312,4.470736,272.4440945,957.3,962.3,1022.8
313,4.419813,269.4852713,962.2,963.9,1023.6
314,4.260759,264.408141,965.2,965.3,1026
315,4.115437,259.7469166,967.4,966.6,1032.2
316,4.045282,254.7886932,971.7,968,1033.5
317,3.991982,251.3974423,974.3,969.5,1038.8
318,3.899157,246.3210793,978.7,970.7,1041.4
319,3.82624,242.3966417,981.9,972.2,1044.8
320,3.752025,236.5221786,983.1,973,1047.1
321,3.647648,229.3236237,984.9,974.6,1046.9
322,3.583836,224.3711418,989.5,976.2,1048
323,3.541718,221.7529728,994.2,979.5,1047.3
324,3.502538,218.6363117,998.3,980.9,1046.7
325,3.412022,214.5404028,1000.4,982.1,1047.2
326,3.285311,209.9952476,1001.3,983.3,1044.5
327,3.23835,205.5316417,1005.3,984.8,1041
328,3.21266,201.5260214,1006.2,985.9,1038.9
329,3.172009,199.1109289,1006.8,987.6,1033.2
330,3.090688,197.3095759,1009.6,989.5,1031.8
331,2.987599,194.5501631,1011.3,991.8,1029.4
332,2.939411,191.5697794,1012.8,994.3,1024.1
333,2.908828,186.8129589,1012.8,995.4,1024
334,2.864379,183.6720423,1014.2,999,1019.7
335,2.721516,181.1519472,1016.6,1000,1014
336,2.636816,179.1951017,1011.6,1000.1,1011.9
337,2.598606,176.0852337,1007,1004,1013.2
338,2.576671,172.6463394,1002.9,1005.6,1010.7
339,2.551458,169.299276,999.4,1007.6,1009.4
340,2.430869,167.2244524,996.4,1010.5,1009.6
341,2.324884,165.5820234,994.1,1011.6,1006.6
342,2.266118,164.2382043,992.9,1013.1,1005.7
343,2.221791,162.2129914,990.7,1014.2,1003.7
344,2.192663,159.3505424,989.4,1017.2,1004.3
345,2.165329,156.2163254,988.2,1014.8,1003.5
346,2.113955,153.9656013,986.3,1017.7,1000.9
347,2.037998,150.7661846,984.4,1019.6,999.2
348,2.003635,147.8610892,982.7,1022,997.7
349,1.970552,144.924621,981.5,1021.5,995.2
350,1.913488,142.0105787,980.5,1023.2,993.9
351,1.876153,139.3983763,979.2,1025.1,992.5
352,1.8415,136.7173258,977.5,1028.2,990.8
353,1.803854,134.7346724,976.1,1029.2,989.9
354,1.741201,133.3633359,975,1027.2,988.1
355,1.678785,131.1738672,974,1027.3,987.9
356,1.647297,128.5814383,973.5,1026.2,987.2
357,1.621059,126.6216587,972.1,1025.6,985.6
358,1.5811,126.031771,970.7,1023.7,983.4
359,1.541269,125.35125,969.5,1020.6,982.9
360,1.507509,124.5369677,968.6,1018.3,981.5
361,1.468968,122.3802464,967.5,1015.3,979.1
362,1.399199,119.1673549,966.6,1014.1,978.1
363,1.362297,116.6442781,966.9,1016.1,976.7
364,1.341693,115.3475346,966.8,1017,977.2
365,1.310122,114.444171,966.3,1014.9,977.7
366,1.281274,113.0460402,965.2,1015.1,976.7
367,1.258977,111.5019657,963.5,1013.6,977.9
368,1.227398,110.1665948,962.6,1011.3,977
369,1.138824,109.3671113,961.9,1009.2,974
370,1.066168,108.3644989,960.9,1005.7,972.3
371,1.023778,107.4332552,959.6,1004.4,971.1
372,0.998468,106.2316065,959.6,1001.8,972.2
373,0.975212,105.4736129,958.7,1000.2,971.4
374,0.949637,103.9772969,957.9,1003.2,972.1
375,0.914525,102.5515545,957.1,1003.7,971.9
376,0.873057,101.3540754,956,1001.9,970.7
377,0.838639,100.1140868,955.1,1000.5,970.6
378,0.809235,99.24603336,955.2,1001.2,970
379,0.790074,98.42361841,955.3,1001.6,970.2
380,0.778719,96.90446106,954.9,1002.4,968.5
381,0.748735,95.58690727,953.8,1000.2,968.3
382,0.715076,94.88782301,953.2,998.1,968.3
383,0.692038,94.36746215,952.8,997,966
384,0.679127,94.46528117,952.4,996.8,964.4
385,0.662459,93.75469536,952.3,995.1,965.5
386,0.636807,93.66938623,951.6,993.4,966
387,0.598327,93.01505275,951.5,991.6,964.2
388,0.518741,92.18411964,951.5,990.9,965.1
389,0.478376,92.26175952,950.7,989.1,963
390,0.46014,91.55838805,949.9,988.2,962.5
391,0.437444,90.86667229,949.5,987.2,962.4
392,0.399428,90.84154611,948.8,986.5,963.4
393,0.359692,90.26306086,949,989.7,962.5
394,0.331028,90.30883879,948.7,987.7,960.9
395,0.298908,90.40877209,947.7,985.7,960.8
396,0.266996,90.00543803,947,984.1,962.3
397,0.245579,89.22127252,946.8,982.4,963.9
398,0.214773,88.05436964,946.6,981.9,964.7
399,0.175734,86.8117804,947,980.9,963.5
400,0.108626,86.81166516,946.7,979.9,962.5
401,0.085331,86.26369812,946.2,979,963.2
402,0.071747,85.6719133,945.9,978.1,963.2
403,0.052888,85.3154864,945.8,977.7,963.4
404,0.047386,85.36050245,945.1,977,963.5
405,0.03796,85.80139082,944.4,976.2,963.3
406,0.020541,86.10988707,944.1,975.5,963.8
407,0.027102,86.14811735,943.5,975.2,962.5
408,0.034553,86.1433055,943.4,975.1,960.6
409,0.027198,86.23360739,942.9,974.6,958.8
410,0.025923,85.80241829,942.4,974.1,957.3
411,0.025035,85.21843123,942.4,974,957.4
412,0.025572,84.1160668,942.4,973.3,957.4
413,0.024451,82.57786062,942.7,973,956.9
414,0.029489,81.1881792,942.6,972.4,957.9
415,0.034762,81.15759169,942.2,972.1,957.2
416,0.02993,80.86715821,941.7,971.3,957.6
417,0.026119,80.61535784,941.4,970.8,956.1
418,0.022039,79.6683492,941.1,970.4,955.3
419,0.028365,79.25534389,940.5,969.7,953.7
420,0.034324,79.82170595,940,969.5,952
421,0.032036,80.85401295,939.4,968.9,952.1
422,0.022579,81.08533638,938.6,968.3,953.6
423,0.023267,81.77830632,937.7,967.9,954.7
424,0.030269,82.47860622,937.8,967.9,954.9
425,0.034912,82.46673624,938.5,968.3,955.8
426,0.025363,82.01859151,939,968.2,955.5
427,0.02703,81.31018687,939,967.9,956.1
428,0.024987,80.60985885,938.2,967.3,954.9
429,0.029602,78.81415555,937.3,966.6,955.2
430,0.022507,77.47896563,936.1,966.3,955.5
431,0.034464,75.50568882,935.5,966.2,955.7
432,0.028899,73.83394076,935.5,966.1,955.9
433,0.026896,71.17890509,936,966,955.7
434,0.025582,69.38653051,936.8,966,955.4
435,0.027223,68.66489077,937.2,965.5,954.7
436,0.029163,67.77665332,937.3,964.9,954.6
437,0.033257,66.64028177,937.3,964.2,954.8
438,0.02841,66.35467956,937,964.2,954.9
439,0.02237,65.14663492,936.7,963.9,955.2
440,0.027651,64.62209873,936.3,963.6,953.7
441,0.032918,64.37009842,935.9,963.4,954.4
442,0.025227,64.53459826,935.8,962.8,954.2
443,0.024398,64.34313961,935.4,962.6,953.9
444,0.027422,63.65593001,935.5,962.6,953.3
445,0.024442,63.29165787,935.7,962.4,953.4
446,0.025613,63.155976,935.1,962.2,952.3
447,0.025759,62.46965595,934.9,961.3,952.1
448,0.025094,62.19624753,934.5,961.2,952.9
449,0.025741,61.98012038,934.7,960.9,952.5
450,0.022895,61.77460664,934.5,961.2,953.1
451,0.024966,62.96285955,934.7,960.8,952.3
452,0.025487,63.8447419,934.6,960.3,950.9
453,0.029701,64.95301688,934.2,959.5,949.5
454,0.021385,65.31182214,933.4,959,948.7
455,0.030094,64.5749066,932.3,958.4,948.2
456,0.03308,63.5786155,931.6,958.2,948.9
457,0.028288,62.40985615,931,957.7,947.2
458,0.021186,61.69188928,931.6,957.7,947.7
459,0.030387,61.66482316,932.1,957.9,948.3
460,0.028425,60.96538863,931.8,957.6,949.2
461,0.033461,60.68253725,932.1,957.3,950.3
462,0.029234,60.74069393,932.1,956.7,950.5
463,0.026167,60.15707876,931.5,956.2,948.2
464,0.026977,59.45015623,930.6,956,948.3
465,0.032587,58.8384869,930.4,955.7,947
466,0.029989,57.87285138,930.3,955.1,947
467,0.022036,57.04282894,930.3,954.3,946.7
468,0.034559,57.17256075,930.8,954.2,946.2
469,0.034984,57.25283185,931.2,953.6,945.8
470,0.030769,57.18020868,931,953.3,945.1
471,0.029545,57.1463091,930.7,953.2,945.3
472,0.02903,56.30336981,930.1,953,946.9
473,0.028506,55.73930278,929.7,952.9,946.6
474,0.031425,55.35670832,929.8,952.7,946.2
475,0.030624,55.35856959,929.7,952.7,946.1
476,0.029192,55.04049231,930.2,952.7,946.4
477,0.027263,54.44921842,930.5,952,944.2
478,0.031569,53.5139054,930.6,951.9,945.2
479,0.030036,52.38286544,930.3,951.5,945.2
480,0.02912,51.64943326,929.8,951.5,945.3
481,0.020884,51.02710762,929.5,951.1,945.3
482,0.020494,50.58755594,929.2,950.9,945.1
483,0.02286,50.54864034,929.1,950.8,944
484,0.033469,49.58548583,929.1,951,942.6
485,0.024204,49.33668005,928.9,951,941.4
486,0.029357,49.44417763,928.6,950.9,942.3
487,0.020826,48.95472663,928.9,950.8,941.3
488,0.033986,49.05873227,928.8,950.6,941.8
489,0.024874,49.08826145,929,950.5,943.1
490,0.029153,48.91494719,928.7,950.1,943.7
491,0.029468,48.25292666,928.3,949.8,944.6
492,0.027236,48.23439766,928.3,949.7,945.9
493,0.026506,47.83643305,928.1,949.5,946.2
494,0.03142,47.41154654,928.5,949.3,946.3
495,0.02599,46.63761884,928.7,949.2,946
496,0.029498,45.82362677,928.3,948.6,945.7
497,0.034196,45.25298772,928,948.1,945.4
498,0.031964,44.11167432,928.1,947.6,945.1
499,0.024359,43.34835086,927.8,947.6,942.8
500,0.03083,43.25284906,927.6,947.4,943
501,0.028927,42.42025768,927.6,947.4,943.5
502,0.024729,41.95668936,927,947.3,944
503,0.031815,41.1485238,926.5,946.9,944.2
504,0.029039,40.86907392,926.5,946.7,944.5
505,0.02408,40.68578843,926.4,946.5,943.6
506,0.024602,40.03737993,926.2,946.1,943.8
507,0.030141,39.71345243,926.9,945.9,942.7
508,0.034908,39.61665531,927.3,945.7,942.5
509,0.030544,38.92328295,927.9,945.5,942.3
510,0.028726,38.94319882,928.1,945.3,942.1
511,0.023105,39.30815636,927.9,945.1,941.6
512,0.024069,39.46004751,927.9,944.7,941.5
513,0.021502,38.6759507,927.7,944.4,940.6
514,0.026288,37.51775082,927.4,944.3,940.3
515,0.020441,37.47269398,926.5,944.4,940.3
516,0.021461,37.72390861,926.2,943.9,940.3
517,0.029818,37.94627282,926.3,943.9,941.2
518,0.031593,37.4526105,926.3,943.7,941.7
519,0.029403,37.03374004,926.6,943.5,941.9
520,0.033612,36.23241096,926.4,943.4,942
521,0.02284,36.11891727,926.1,943.1,942.9
522,0.020713,35.73942544,926.1,943.1,942.8
523,0.021655,35.89867761,925.7,942.9,942.5
524,0.022516,35.81214311,925.9,942.9,941.8
525,0.026189,35.32684147,926.7,942.3,940.6
526,0.029811,34.79175521,926.8,942.2,940.1
527,0.033013,34.78146788,927,942,940.3
528,0.031495,34.28741069,926.8,942,938.6
529,0.029886,34.03477289,926.7,942,938.4
530,0.033895,33.58174342,926.6,941.9,938.7
531,0.020748,32.48806625,926.4,941.5,938.8
532,0.028331,32.33969516,926.9,941.2,939
533,0.028287,31.82942394,927.1,941,938.9
534,0.03104,31.93991398,927.1,941,939
535,0.032111,32.29521555,927.2,940.9,938.3
536,0.022434,32.19794144,926.6,940.8,937.7
537,0.029713,32.03917442,925.9,940.7,937.4
538,0.031607,32.03026177,925.7,940.5,938.7
539,0.03132,31.4720495,925.6,940.3,939.8
540,0.026861,31.0624431,925,940.3,940.7
541,0.022968,31.02835333,924.9,940.3,939.7
542,0.030837,30.23046929,925.1,940.1,938.5
543,0.024362,29.17201596,925.6,940.1,938.3
544,0.023504,28.28753226,925.2,939.8,938.4
545,0.029815,28.37324712,925.4,939.9,938.8
546,0.027905,28.19556787,925.9,939.5,938.8
547,0.031272,27.7507314,925.8,939,938.3
548,0.033947,27.07891488,925.7,939,938.1
549,0.02947,26.02596384,925.9,939,938.8
550,0.028507,25.01700569,925.6,938.5,938.4
551,0.030375,24.75410542,925,938.4,938.4
552,0.030764,24.3229806,925,938.2,937.9
553,0.02106,23.79164133,924.5,937.6,939
554,0.026281,22.99842168,924.7,937.6,939.2
555,0.034384,22.74268021,925,937.2,939
556,0.022857,22.11775344,924.8,936.8,939.4
557,0.024722,22.17849948,925.1,936.9,938.7
558,0.031281,22.51934606,924.8,936.8,938.9
559,0.025451,22.53207824,924.8,936.9,938.1
560,0.025641,21.60120794,925.1,937.3,937.4
561,0.023556,20.62957153,925.4,937.4,937.2
562,0.028385,19.9231214,925.9,937.5,936.7
563,0.021656,19.37928741,926,937.5,935.7
564,0.02529,19.26283475,926.7,937.7,936.6
