Time,Temperature,Heat Flow
[s],[K],[mW/mg]
0,273.15,0
3,312.342,0
6,311.869,-0.0321933
9,310.858,-0.122706
12,309.453,-0.289721
15,307.829,-0.446764
18,306.19,-0.565084
21,304.624,-0.587286
24,303.078,-0.584559
27,301.555,-0.581574
30,300.049,-0.575831
33,298.559,-0.569829
36,297.082,-0.56272
39,295.613,-0.548794
42,294.159,-0.531149
45,292.722,-0.50386
48,291.301,-0.485389
51,289.896,-0.467386
54,288.507,-0.455002
57,287.134,-0.444485
60,285.777,-0.433781
63,284.434,-0.425888
66,283.108,-0.418411
69,281.796,-0.414739
72,280.501,-0.410891
75,279.22,-0.407505
78,277.954,-0.404695
81,276.702,-0.401978
84,275.466,-0.399291
87,274.243,-0.396507
90,273.034,-0.393325
93,271.841,-0.390367
96,270.662,-0.385849
99,269.496,-0.382558
102,268.345,-0.379001
105,267.207,-0.375787
108,266.083,-0.371797
111,264.971,-0.368603
114,263.873,-0.365234
117,262.788,-0.360857
120,261.716,-0.356827
123,260.657,-0.352815
126,259.611,-0.349059
129,258.577,-0.345172
132,257.555,-0.341572
135,256.547,-0.337654
138,255.549,-0.33415
141,254.564,-0.329665
144,253.591,-0.326293
147,252.63,-0.321804
150,251.681,-0.317974
153,250.743,-0.314268
156,249.816,-0.310228
159,248.901,-0.306162
162,247.996,-0.302746
165,247.103,-0.298894
168,246.221,-0.295459
171,245.349,-0.292007
174,244.488,-0.288366
177,243.637,-0.28485
180,242.797,-0.281118
183,241.967,-0.277521
186,241.147,-0.273581
189,240.338,-0.270322
192,239.538,-0.266765
195,238.747,-0.263892
198,237.967,-0.260563
201,237.195,-0.257134
204,236.434,-0.253558
207,235.681,-0.25062
210,234.937,-0.247674
213,234.203,-0.244956
216,233.477,-0.242311
219,232.761,-0.238565
222,232.054,-0.235756
225,231.354,-0.232929
228,230.663,-0.229923
231,229.981,-0.227019
234,229.307,-0.224222
237,228.641,-0.221321
240,227.983,-0.218712
243,227.333,-0.216157
246,226.692,-0.21362
249,226.078,-0.210743
252,225.431,-0.208158
255,224.813,-0.205487
258,224.202,-0.202708
261,223.598,-0.200151
264,223.001,-0.197683
267,222.412,-0.194984
270,221.831,-0.192662
273,221.256,-0.188698
276,220.689,-0.186555
279,220.127,-0.184442
282,219.573,-0.182355
285,219.026,-0.179906
288,218.486,-0.177724
291,217.951,-0.175632
294,217.424,-0.173279
297,216.903,-0.171115
300,216.389,-0.168704
303,215.88,-0.166614
306,215.378,-0.164546
309,214.881,-0.162472
312,214.392,-0.160352
315,213.907,-0.158257
318,213.429,-0.156095
321,212.957,-0.154076
324,212.491,-0.152103
327,212.029,-0.150206
330,211.574,-0.148217
333,211.124,-0.146168
336,210.68,-0.144199
339,210.241,-0.142315
342,209.808,-0.1404
345,209.38,-0.138573
348,208.956,-0.136798
351,208.538,-0.135011
354,208.125,-0.133207
357,207.718,-0.131475
360,207.315,-0.129766
363,206.917,-0.128061
366,206.524,-0.126389
369,206.135,-0.124703
372,205.752,-0.123126
375,205.373,-0.121474
378,204.999,-0.119768
381,204.63,-0.118249
384,204.264,-0.116745
387,203.904,-0.115152
390,203.547,-0.113316
393,203.195,-0.111848
396,202.848,-0.110384
399,202.504,-0.108668
402,202.166,-0.107188
405,201.83,-0.105836
408,201.499,-0.104372
411,201.172,-0.103018
414,200.849,-0.101678
417,200.53,-0.100318
420,200.215,-0.098914
423,199.903,-0.0974724
426,199.596,-0.0961989
429,199.292,-0.0948318
432,198.993,-0.0934472
435,198.696,-0.0922314
438,198.403,-0.090968
441,198.115,-0.0896862
444,197.829,-0.0883949
447,197.546,-0.0872266
450,197.268,-0.0860369
453,196.992,-0.0848311
