Time [s],Mass [g],Back Surface Temperature [K],Top Surface Temperature [K]
145,9.989029058,361.3288107,
146,9.975389148,361.3634706,
147,9.992791035,361.4710935,
148,9.986461907,361.4782988,
149,9.951823777,361.5406707,
150,9.949839242,361.630805,
151,9.935076622,361.7081544,
152,9.911157164,361.8327666,
153,9.884594233,361.8945979,
154,9.864177822,362.0188066,
155,9.836297163,362.1910544,
156,9.828609764,362.3208079,
157,9.824722843,362.3826362,
158,9.81056257,362.5035679,
159,9.823387684,362.7299888,
160,9.777462832,362.8922844,
161,9.727926933,363.0681156,
162,9.755893741,363.26708,
163,9.747960448,363.4793599,
164,9.694543883,363.6922144,
165,9.710630458,363.9138101,
166,9.721172232,364.0321665,
167,9.679275807,364.270827,
168,9.65618504,364.557576,
169,9.638768609,364.798643,
170,9.635045984,365.1279069,
171,9.61782404,365.3867103,
172,9.58443914,365.6404001,
173,9.553722864,365.9243593,
174,9.56860433,366.277287,
175,9.594334681,366.5398561,
176,9.559756814,366.9306363,
177,9.49319982,367.1757386,
178,9.476845853,367.6438813,
179,9.481456297,367.972185,
180,9.451668888,368.3616808,
181,9.438094047,368.72292,
182,9.43391314,369.1837324,
183,9.4163508,369.6400512,
184,9.383694305,370.0517788,
185,9.354017363,370.5207655,
186,9.354674477,371.0077354,
187,9.340912352,371.4825696,
188,9.364470421,371.9222434,
189,9.351591295,372.4530278,
190,9.286825184,372.9829603,
191,9.306797942,373.4897513,
192,9.297292088,374.0132961,
193,9.268077409,374.6287241,
194,9.301713128,375.2312323,
195,9.270021585,375.8141455,
196,9.22892225,376.4832311,
197,9.211410862,377.0726224,
198,9.181314663,377.7705711,
199,9.199562315,378.3180103,
200,9.192820515,378.9611661,
201,9.182107245,379.6131035,
202,9.146397969,380.244575,
203,9.13646838,381.0739723,
204,9.108942762,381.6572584,
205,9.101500236,382.4032831,
206,9.107340675,383.0804034,
207,9.123613006,383.8276251,
208,9.100653406,384.5136521,
209,9.002570113,385.1676837,
210,9.003169761,385.9246637,
211,9.000240693,386.6487974,
212,8.968902476,387.4561645,
213,8.992509685,388.1987313,
214,8.989406842,388.9707277,
215,8.956895654,389.5886524,
216,8.968873747,390.3168437,
217,8.951282884,391.0248808,
218,8.926245063,391.8429983,
219,8.925892918,392.6080809,
220,8.907251229,393.3321981,
221,8.906875065,394.0565278,
222,8.888897125,394.8133227,
223,8.836279621,395.4758886,
224,8.824691093,396.2306639,
225,8.851704044,397.0637255,
226,8.846415525,397.782039,
227,8.839351606,398.4837276,
228,8.796601146,399.2536311,
229,8.768730326,399.9593041,
230,8.780363311,400.6805175,
231,8.795984162,401.3976968,
232,8.765234005,402.1690522,
233,8.732059906,402.9214302,
234,8.704577351,403.6746331,
235,8.688303738,404.2893612,
236,8.709256997,404.9283689,
237,8.699743403,405.6558191,
238,8.673967363,406.3896353,
239,8.700393071,406.9878105,
240,8.660969959,407.7152347,
241,8.614449937,408.4532862,
242,8.627651161,409.0767616,
243,8.639049509,409.7242945,
244,8.616485733,410.3701248,
245,8.58591749,411.0344228,
246,8.535677624,411.7240252,
247,8.54902188,412.3631599,
248,8.572034141,413.0017929,
249,8.507663883,413.6366139,
250,8.472288368,414.2478316,
251,8.498291761,414.9353379,
252,8.501807088,415.518766,
253,8.464556479,416.2111197,
254,8.466604265,416.8606526,
255,8.458651508,417.4194046,
256,8.415133474,418.0661296,
257,8.404142785,418.7112304,
258,8.385543074,419.2871366,
259,8.346323608,419.8748742,
260,8.37290341,420.3661176,
261,8.392849608,420.9058828,
262,8.338848996,421.5472519,
263,8.313281896,422.0157816,
264,8.297258216,422.5850556,
265,8.287775012,422.97737,
266,8.287931343,423.5361082,
267,8.280849049,424.146243,
268,8.25477591,424.6208503,
269,8.234552829,425.0876936,
270,8.22138172,425.6441892,
271,8.231490679,426.2297389,
272,8.199821116,426.6990357,
273,8.155397244,427.2437686,
274,8.166571974,427.5640988,
275,8.180665136,428.1518783,
276,8.141037232,428.6934502,
277,8.129899535,429.1027588,
278,8.10705541,429.7279538,
279,8.064689959,430.1438716,
280,8.077690307,430.5920204,
281,8.084648706,430.9577949,
282,8.031616811,431.5804051,
283,8.008189237,431.93658,
284,7.974072238,432.3216435,
285,8.001398626,432.6592,
286,8.008538453,433.2102,
287,7.992281113,433.7204,
288,7.978399904,434.0944,
289,7.938622765,434.6363,
290,7.938196224,435.0922,
291,7.922572301,435.3944,
292,7.900305945,435.6553,
293,7.924067762,436.2733,
294,7.865618477,436.4612,
295,7.808540939,436.7461073,
296,7.83610496,437.341101,
297,7.821055642,437.6804205,
298,7.799540424,438.1707376,
299,7.775357732,438.3174492,
300,7.772906228,438.8376053,
301,7.788510467,439.3555307,
302,7.746120074,439.6845367,
303,7.734794771,439.792054,
304,7.715521076,440.1447736,
305,7.693310969,440.55087,
306,7.624206453,441.1209556,
307,7.603629617,441.2648598,
308,7.664255133,441.7419977,
309,7.610838333,442.0225223,
310,7.587865427,442.5844656,
311,7.57457113,442.5253908,
312,7.574104825,443.1338736,
313,7.510746097,443.3575008,
314,7.476231869,443.7942854,
315,7.49567915,443.7979115,
316,7.503584227,444.1630703,
317,7.4600157,444.587562,
318,7.455384065,445.007472,
319,7.468707134,445.1978439,
320,7.464833848,445.1392136,
321,7.470169623,445.5253534,
322,7.465891203,445.8420569,
323,7.419371258,446.1192753,
324,7.422734226,446.6581752,
325,7.401846963,446.8384127,
326,7.347493456,447.1460867,
327,7.348231626,447.4407402,
328,7.281519714,447.4002164,
329,7.287090832,448.0293412,
330,7.329966786,448.089202,
331,7.28762698,448.4050994,
332,7.278494545,448.8994997,
333,7.281542759,448.5133342,
334,7.276804613,448.0812459,
335,7.239121616,448.6719519,
336,7.21097257,449.4779507,
337,7.204618493,450.043054,
338,7.179870149,450.1562656,
339,7.170556121,450.4295154,
340,7.16637196,450.2658787,
341,7.113754548,451.191698,
342,7.115579619,450.9273826,
343,7.076897423,451.1504783,
344,7.05831192,451.3232169,
345,7.081689924,451.9205654,
346,7.047867967,451.6433653,
347,7.020372183,452.1963944,
348,7.033089557,452.1569091,
349,7.023267101,452.2874934,
350,6.961566987,452.7905493,
351,6.952922387,453.2461725,
352,6.943350442,453.200294,
353,6.944942791,452.5228302,
354,6.943686948,453.3202168,
355,6.935928366,453.27406,
356,6.932715795,453.4367579,
357,6.891655367,453.744121,
358,6.859412799,454.2654566,
359,6.837766386,454.0579196,
360,6.842172716,454.2898628,
361,6.838008175,454.8769667,
362,6.844101756,454.7926067,
363,6.807186865,455.1476575,
364,6.769069527,455.3345813,
365,6.710619879,455.2438899,
366,6.719173278,455.489983,
367,6.708106232,455.6733728,
368,6.686312375,456.2728756,
369,6.703262128,456.5128492,
370,6.715774133,456.1814344,
371,6.703873554,456.3251316,
372,6.650982057,456.8993707,
373,6.638125503,456.4182118,
374,6.66579793,455.8792557,
375,6.671081331,455.9718492,
376,6.601955646,456.480418,
377,6.604712988,456.4352105,
378,6.60100807,455.6916698,
379,6.54219463,457.2225423,
380,6.537365193,456.6140059,
381,6.575472529,455.9980024,
382,6.532437036,457.3254099,
383,6.533788465,457.7870112,
384,6.504835595,458.0618402,
385,6.452688145,457.7241047,
386,6.443551568,456.9324884,
387,6.439671004,458.3484747,
388,6.438512002,456.8841684,
389,6.396633263,456.9472007,
390,6.369646048,457.2306907,
391,6.378446033,457.5334789,
392,6.434029558,458.0536756,
393,6.417198809,458.0559704,
394,6.374895556,458.4159204,
395,6.390185234,458.6455462,
396,6.366495229,459.2058978,
397,6.372896288,458.8996343,
398,6.361291885,458.4105627,
399,6.340803795,458.4761857,
400,6.328428256,458.4957395,
401,6.306671746,459.0274504,
402,6.249038409,458.7773459,
403,6.232219888,459.5222681,
404,6.24316335,459.530642,
405,6.241411746,459.1255648,
406,6.205273333,458.5586787,
407,6.203017552,459.9307449,
408,6.233072633,459.4498946,
409,6.225860676,458.82556,
410,6.220918992,459.6312054,
411,6.17683324,459.2258502,
412,6.174474179,459.7643832,
413,6.174957375,460.2855125,
414,6.140262513,460.5418601,
415,6.106728853,460.1831645,
416,6.111028427,461.243821,
417,6.103772008,461.3149354,
418,6.083345322,461.4176697,
419,6.067552299,461.2576799,
420,6.058507646,461.2029667,
421,6.047229525,460.8417477,
422,6.034305377,461.2075653,
423,6.056253794,461.1704113,
424,6.035125435,461.6792636,
425,6.002350332,461.6817041,
426,5.985560502,461.6330321,
427,5.990603207,461.4889753,
428,5.961482118,461.4102942,
429,5.959420434,460.9635952,
430,5.990765013,460.4151481,
431,5.944980052,461.3940295,
432,5.952305402,461.8031158,
433,5.90295658,462.1748718,
434,5.89834926,461.7599645,
435,5.905104629,462.1575405,
436,5.916237894,461.972261,
437,5.911227195,461.0293635,
438,5.909395821,461.8892318,
439,5.883831371,461.9554419,
440,5.833306021,462.2158107,
441,5.850038598,462.0660696,
442,5.873110596,462.3309313,
443,5.886376313,461.9119859,
444,5.882793887,462.2345593,
445,5.851033552,462.2367832,
446,5.82878726,462.9048427,
447,5.814103977,462.8947944,
448,5.777496747,462.6376593,
449,5.765998779,462.6378507,
450,5.741888619,462.5500833,
451,5.743191718,462.4801497,
452,5.752982383,462.6098481,
453,5.742751743,462.6074975,
454,5.733568315,462.0940036,
455,5.725378659,462.6878095,
456,5.748076797,462.4054951,
457,5.733580341,462.6987353,
458,5.708318756,463.5448515,
459,5.70260551,463.2573578,
460,5.693049204,463.4043222,
461,5.699285873,463.5526131,
462,5.684874705,463.3603236,
463,5.693176283,462.9922448,
464,5.640162195,463.0676286,
465,5.628362591,462.9044601,
466,5.653856667,463.1522144,
467,5.593560369,463.4100029,
468,5.57847941,463.1990987,
469,5.622150584,463.0320853,
470,5.598811494,463.1089656,
471,5.628524509,462.9999416,
472,5.609907474,462.5985678,
473,5.563011868,463.18989,
474,5.585646944,463.9152532,
475,5.593209785,463.9963526,
476,5.561435866,464.2726691,
477,5.542594151,464.3114269,
478,5.559348693,463.8343018,
479,5.584250201,463.9245905,
480,5.527164014,464.0227464,
481,5.489298078,464.2481051,
482,5.507318211,464.658455,
483,5.513734625,464.4717053,
484,5.527907179,464.5672688,
485,5.505338663,464.2095641,
486,5.483742161,464.0973043,
487,5.456078428,464.0298183,
488,5.451095324,464.5065656,
489,5.435768462,464.4126558,
490,5.442216465,465.3689187,
491,5.415765437,464.7365843,
492,5.414205574,464.7400694,
493,5.434993468,464.8626692,
494,5.438806709,464.4406138,
495,5.411007314,465.4424462,
496,5.375528433,465.5826258,
497,5.369132044,466.4898269,
498,5.369723561,466.6453999,
499,5.383438792,466.5569821,
500,5.409846617,466.3382659,
501,5.368597055,466.5205727,
502,5.347161292,466.7121232,
503,5.344461744,466.08994,
504,5.290037632,466.0182527,
505,5.303250348,466.4238567,
506,5.340006369,466.6823576,
507,5.317467052,466.5580828,
508,5.290991225,466.7811742,
509,5.34736187,466.941205,
510,5.332146019,467.4472934,
511,5.294229883,467.0385846,
512,5.265975886,467.0495313,
513,5.275528386,467.2907328,
514,5.263837739,466.8118745,
515,5.247108316,467.4886665,
516,5.250085894,467.7853405,
517,5.270920632,467.5961565,
518,5.266386072,467.5229175,
519,5.249000139,467.9212007,
520,5.259966539,468.2054958,
521,5.230607316,467.9996755,
522,5.235660387,468.5460917,
523,5.251221497,468.5456041,
524,5.25764805,468.0284636,
525,5.232160842,468.0072162,
526,5.204086065,468.6195877,
527,5.205095983,468.6605072,
528,5.19606825,468.5464222,
529,5.188089092,468.8194773,
530,5.189332142,468.7896587,
531,5.188226004,468.4865687,
532,5.192278195,468.8442155,
533,5.167780189,468.9337007,
534,5.161744763,468.8330849,
535,5.188140216,469.0492523,
536,5.163713422,469.1197825,
537,5.132789189,469.0615758,
538,5.148488973,469.0502239,
539,5.119405973,468.7131607,
540,5.107051023,469.2810752,
541,5.134747364,469.2096948,
542,5.143440013,469.3770935,
543,5.119188818,469.3107956,
544,5.131431507,469.5627623,
545,5.112310667,469.5671561,
546,5.076609574,469.045854,
547,5.080477287,469.0633686,
548,5.060363088,469.3886107,
549,5.060038468,469.7564121,
550,5.056732017,469.9782858,
551,5.066805277,470.2750977,
552,5.079753468,470.3806011,
553,5.061393217,470.5125426,
554,5.004733672,470.2900346,
555,5.003751409,470.351923,
556,5.036674096,470.4256842,
557,5.002310751,470.9001782,
558,4.997923818,471.0545473,
559,4.995782701,470.9501608,
560,4.995104321,470.7482074,
561,4.998490204,470.9068013,
562,5.011853967,471.23329,
563,5.027402286,471.0201193,
564,5.014901654,470.6866161,
565,4.973414398,471.158762,
566,4.973570233,470.7127289,
567,4.989725538,471.129945,
568,4.976201401,471.5784188,
569,4.97329715,471.6312521,
570,4.971025876,471.4676607,
571,4.985879632,471.8088801,
572,4.958922988,471.7264656,
573,4.950801963,471.7816139,
574,4.952509139,471.6678765,
575,4.969524421,472.2251198,
576,4.979074158,472.2510026,
577,4.962185391,471.6637527,
578,4.853143296,472.099572,
579,4.850710282,471.675165,
580,4.905390894,472.0202639,
581,4.913191234,472.5213797,
582,4.928611699,472.3213317,
583,4.93366572,472.2990238,
584,4.897648413,472.325535,
585,4.871816254,471.9244825,
586,4.86823379,472.4610271,
587,4.897521795,472.6016138,
588,4.900657443,472.6529631,
589,4.876584221,472.9475632,
590,4.855404624,472.3833481,
591,4.862488886,472.4984151,
592,4.8600259,472.5868376,
593,4.84376246,472.9464809,
594,4.873048528,473.1480351,
595,4.874044527,473.3820749,
596,4.862274673,473.3504073,
597,4.819201981,473.5484977,
598,4.844337997,473.2454039,
599,4.813697817,473.3784855,
600,4.815675772,473.5089399,
601,4.856324258,473.2002097,
602,4.854714298,473.5996111,
603,4.831373346,473.6196089,
604,4.801229004,473.7135401,
605,4.809606881,473.6554236,
606,4.804275803,473.8145281,
607,4.790785386,473.8878167,
608,4.814679632,474.037102,
609,4.815019479,473.9475786,
610,4.764276591,473.9912361,
611,4.746219575,474.0230757,
612,4.784186412,474.346974,
613,4.837727452,473.8134727,
614,4.794935494,473.949248,
615,4.744609344,474.5250103,
616,4.741108322,474.5219151,
617,4.750331786,474.3792639,
618,4.737480753,474.4098971,
619,4.748850217,474.1494656,
620,4.774993034,474.1054938,
621,4.783204868,474.5858878,
622,4.776728373,474.636635,
623,4.769797272,474.8292965,
624,4.752264343,474.9346958,
625,4.717531745,474.9370461,
626,4.732815304,475.0411545,
627,4.753428196,475.1625375,
628,4.715447293,474.8856377,
629,4.707690084,474.6241523,
630,4.707298843,474.9882755,
631,4.729727014,475.1597,
632,4.721422804,475.0785,
633,4.696272723,475.2543,
634,4.720808339,475.2933,
635,4.725969784,475.4074,
636,4.732082173,475.5054,
637,4.733232068,475.1911,
638,4.703026339,475.2682,
639,4.678231608,475.4273,
640,4.688650822,475.2826,
641,4.687011626,475.185827,
642,4.675412591,475.349451,
643,4.668210378,475.729423,
644,4.671573688,475.8321447,
645,4.690111833,475.7306724,
646,4.703394972,475.8908018,
647,4.686991984,475.8495811,
648,4.676183323,475.9203551,
649,4.685634562,476.0156366,
650,4.685928294,476.1278216,
651,4.676823617,476.1872348,
652,4.652081593,476.3010396,
653,4.663098866,476.2774056,
654,4.647718473,476.1303448,
655,4.59759838,476.1534775,
656,4.644477692,476.5250081,
657,4.65675288,476.600211,
658,4.608941876,476.7965221,
659,4.642180624,476.7412232,
660,4.663526441,476.6224606,
661,4.616613472,476.5017082,
662,4.591106401,476.51626,
663,4.61329995,476.4688541,
664,4.648153846,476.6435411,
665,4.634770364,476.6189781,
666,4.607244911,476.4395438,
667,4.576550972,476.4789146,
668,4.576068217,476.9802985,
669,4.562273873,476.8806549,
670,4.560980481,476.8757837,
671,4.59278614,476.9187184,
672,4.591487233,476.9706255,
673,4.573631022,476.8053954,
674,4.581729354,476.7064113,
675,4.591725968,477.2528316,
676,4.580800314,477.2929384,
677,4.562157597,477.4118933,
678,4.558302476,477.0708205,
679,4.551892517,477.0524985,
680,4.566286072,476.9177937,
681,4.556417477,477.1092152,
682,4.55472008,477.5279673,
683,4.549558355,477.5651485,
684,4.549931229,477.5091107,
685,4.564380204,477.6620224,
686,4.555901498,477.7787151,
687,4.544733274,477.7933118,
688,4.49839902,477.6468129,
689,4.496175437,477.7227086,
690,4.516173853,477.7860048,
691,4.517766148,477.9297639,
692,4.51932941,477.80005,
693,4.547835605,477.8409561,
694,4.525923863,477.7325,
695,4.502514353,477.8410109,
696,4.505410716,478.0028366,
697,4.51159377,478.01322,
698,4.540994957,478.1163063,
699,4.518221462,478.0896595,
700,4.515403394,478.2552099,
701,4.515222625,478.289299,
702,4.532218414,478.2880483,
703,4.508614723,478.4823233,
704,4.491778353,478.6419708,
705,4.440848155,478.5972869,
706,4.431022414,478.5554006,
707,4.492202142,478.6900038,
708,4.465523479,478.5554295,
709,4.470169119,478.7729546,
710,4.506489937,478.9013862,
711,4.50136914,478.6574407,
712,4.461577069,478.6367718,
713,4.467146009,478.5386225,
714,4.499474897,478.5845682,
715,4.472446588,478.7716424,
716,4.462438428,478.6167018,
717,4.464813623,478.7671031,
718,4.421432068,478.9300296,
719,4.466599761,478.7267407,
720,4.444192843,478.8564367,
721,4.435004454,478.8691925,
722,4.479952584,479.0709803,
723,4.495935102,479.0192253,
724,4.475272558,478.8390324,
725,4.396820386,478.5897438,
726,4.428346911,478.8557486,
727,4.470690109,479.078942,
728,4.485958275,478.9687308,
729,4.44993176,479.0840693,
730,4.405474312,479.1937508,
731,4.417241223,479.0659149,
732,4.42607955,478.9906724,
733,4.459787503,479.2638364,
734,4.464114557,479.1489134,
735,4.407783354,479.157915,
736,4.404882875,479.3028638,
737,4.401683999,479.2776132,
738,4.359729598,479.3539008,
739,4.401250522,479.22698,
740,4.421444841,479.4284336,
741,4.377647793,479.4002913,
742,4.389534522,479.4446013,
743,4.407166332,479.4666083,
744,4.401240107,479.4484062,
745,4.396157723,479.4944903,
746,4.392098743,479.501294,
747,4.391040742,479.4504978,
748,4.403882431,479.4637869,
749,4.40646493,479.4927297,
750,4.433514151,479.7676432,
751,4.404416968,479.8279229,
752,4.360557983,479.8313923,
753,4.36588471,479.8181106,
754,4.361825364,479.9402714,
755,4.396915366,479.9287544,
756,4.391171038,479.9552059,
757,4.364269807,479.8476662,
758,4.386704748,479.9265008,
759,4.377028882,479.8166577,
760,4.362662991,480.0019657,
761,4.385166437,479.8713061,
762,4.360617147,479.8781426,
763,4.356170775,479.9276556,
764,4.356987866,480.0625314,
765,4.360352062,480.1950541,
766,4.355252255,480.3105101,
767,4.348963674,480.3366793,
768,4.357814589,480.4135572,
769,4.344489633,480.2357782,
770,4.331326711,480.4790747,
771,4.3603709,480.3091283,
772,4.387210911,480.2220695,
773,4.395050566,480.4136962,
774,4.385940978,480.2032661,
775,4.346591783,480.480265,
776,4.33199375,480.6532103,
777,4.322365977,480.6027694,
778,4.320266204,480.8111813,
779,4.342504139,480.8878582,
780,4.34955941,480.7360853,
781,4.350652059,480.6437262,
782,4.329773958,480.6412946,
783,4.331048805,480.7053,
784,4.341473404,480.6869326,
785,4.329123879,480.6987352,
786,4.341612292,480.8581773,
787,4.315727256,480.6582349,
788,4.304407933,480.6320148,
789,4.295923751,480.6573693,
790,4.330285345,480.8104102,
791,4.353564027,480.8666408,
792,4.316700404,480.7373086,
793,4.309072668,481.0587383,
794,4.275461255,480.8923069,
795,4.274882974,481.0512309,
796,4.297283629,481.0787415,
797,4.260535636,480.9610743,
798,4.294936126,481.0237485,
799,4.331010259,481.1473957,
800,4.289378402,480.8625858,
801,4.266017087,481.2512794,
802,4.30245819,481.0889996,
803,4.285244027,481.0816105,
804,4.280195578,481.1169623,
805,4.310617754,481.3311221,
806,4.273375572,481.2468449,
807,4.28148523,480.93157,
808,4.275788921,481.1135878,
809,4.270096979,481.105709,
810,4.254402718,481.225622,
811,4.265174709,481.2948522,
812,4.284480893,481.2918144,
813,4.289217162,481.3251622,
814,4.3061404,481.3006674,
815,4.314416185,481.3003712,
816,4.258369794,481.3292442,
817,4.259917901,481.2614852,
818,4.288892846,481.4285335,
819,4.290322717,481.5171643,
820,4.258217528,481.4538203,
821,4.26567651,481.6757974,
822,4.244394661,481.7076617,
823,4.241748685,481.6499917,
824,4.246884023,481.7147221,
825,4.260994402,481.7328218,
826,4.282170713,481.492269,
827,4.272170286,481.6501974,
828,4.252551867,481.9233908,
829,4.217871116,482.0521029,
830,4.224790061,482.0048589,
831,4.233264664,481.9198011,
832,4.248985269,481.9810397,
833,4.218180185,481.9080258,
834,4.237136034,481.8040922,
835,4.224038638,481.9849618,
836,4.204209558,481.8658335,
837,4.222403584,481.9942731,
838,4.205457265,481.9909496,
839,4.206967975,481.9692674,
840,4.243320447,481.8178212,
841,4.235032368,481.8643691,
842,4.202335118,482.0161272,
843,4.219911221,482.1331406,
844,4.22803039,482.2721304,
845,4.229737608,482.1446338,
846,4.215369468,482.0223451,
847,4.197813767,482.1009831,
848,4.20475477,482.0879837,
849,4.216639462,482.075359,
850,4.222832291,482.2543067,
851,4.189176412,482.1633231,
852,4.213722216,482.315203,
853,4.230622839,482.3939586,
854,4.213792093,482.5092133,
855,4.233021002,482.4553299,
856,4.228905537,482.5639135,
857,4.250055379,482.6713605,
858,4.267015319,482.6195291,
859,4.228043507,482.5217747,
860,4.197890075,482.5241834,
861,4.17615849,482.6106057,
862,4.179137553,482.6889894,
863,4.183560793,482.6036868,
864,4.193997445,482.7710375,
865,4.187806448,482.5715487,
866,4.189780185,482.6196321,
867,4.181604531,482.6549746,
868,4.203706952,482.6498263,
869,4.205346775,482.681817,
870,4.214878906,482.781539,
871,4.215698575,482.9983399,
872,4.211784456,482.7921945,
873,4.206709573,482.5167526,
874,4.220494698,482.8577721,
875,4.222167229,482.9246856,
876,4.182994797,482.6673049,
877,4.156562671,482.9999005,
878,4.157958712,482.771942,
879,4.118006753,482.787878,
880,4.163574175,482.8710316,
881,4.143900937,482.9616987,
882,4.125561938,482.9273801,
883,4.152450075,482.8684652,
884,4.107738594,483.1586135,
885,4.153001243,483.1432936,
886,4.1839851,483.1926095,
887,4.173729193,483.0615517,
888,4.182746738,483.3049787,
889,4.189667891,483.1568177,
890,4.18174285,483.1496238,
891,4.163040479,483.0593775,
892,4.177525302,483.1770499,
893,4.133366335,483.3508132,
894,4.120441172,483.2068436,
895,4.126172558,483.2339063,
896,4.134680991,483.2642209,
897,4.172319991,483.2844166,
898,4.181293807,483.4753432,
899,4.167890675,483.3780032,
900,4.166647697,483.3725654,
901,4.127673522,483.4349061,
902,4.122416017,483.5617726,
903,4.11575483,483.3369782,
904,4.11668201,483.3689933,
905,4.139361997,483.5290893,
906,4.156576715,483.5619956,
907,4.155205687,483.515614,
908,4.143542553,483.5929658,
909,4.117394934,483.4402901,
910,4.130993654,483.5488111,
911,4.163167004,483.4545057,
912,4.138149454,483.5313895,
913,4.128208271,483.6247563,
914,4.113239879,483.4516962,
915,4.118687918,483.4673623,
916,4.083642577,483.2636421,
917,4.078497463,483.6043601,
918,4.131480642,483.6508374,
919,4.119013627,483.6887213,
920,4.110708259,483.3710049,
921,4.144469021,483.5614466,
922,4.160732226,483.653732,
923,4.150477685,483.6168387,
924,4.127926281,483.5312737,
925,4.11228986,483.488074,
926,4.085574388,483.6135312,
927,4.095996217,483.778878,
928,4.107457827,483.86844,
929,4.106499712,483.8999003,
930,4.109122977,483.7388776,
931,4.082991418,483.9151876,
