Time (s),Mass (g),HRR (kW/m2)
0,96.91,1.3
1,94.48,1.5
2,95.76,1.7
3,94.32,1.7
4,94.61,1.8
5,95.59,2.2
6,95.52,3.1
7,94.87,4.5
8,94.84,5.7
9,94.18,6.4
10,95.09,6.8
11,95.32,7.2
12,94.76,7.3
13,94.39,6.9
14,94.53,6.6
15,94.62,6
16,94.39,5.9
17,94.27,5.8
18,93.96,5.8
19,93.85,6
20,93.84,9.8
21,93.72,20.6
22,93.52,31.2
23,93.39,50.4
24,93.32,67.7
25,93.22,86.1
26,93.05,107.6
27,93.03,129.2
28,92.85,149.2
29,92.79,162.3
30,92.7,170.8
31,92.55,179.3
32,92.42,182.7
33,92.34,194.6
34,92.21,196.7
35,92.11,200.1
36,92,202.9
37,91.89,203.3
38,91.77,201.4
39,91.65,202.8
40,91.57,203.8
41,91.46,201.7
42,91.35,202.6
43,91.24,199.6
44,91.12,193.7
45,91.01,196.4
46,90.91,196.4
47,90.81,192.7
48,90.7,191.9
49,90.61,189.2
50,90.53,188.2
51,90.41,184.5
52,90.3,181.6
53,90.13,179
54,90.03,179.8
55,89.95,177.8
56,89.84,173.8
57,89.74,174.5
58,89.66,167.8
59,89.55,171
60,89.46,168
61,89.37,170.2
62,89.28,170.3
63,89.19,168.3
64,89.09,166
65,89,164.2
66,88.89,167.4
67,88.83,164.5
68,88.77,160.8
69,88.72,160.1
70,88.63,158.6
71,88.55,155.5
72,88.47,158.3
73,88.38,153.9
74,88.29,154.6
75,88.2,155.3
76,88.14,153.3
77,88.05,151.1
78,87.97,147.8
79,87.88,147.8
80,87.82,146.3
81,87.72,143.8
82,87.65,142.3
83,87.55,140.8
84,87.5,141.2
85,87.39,139.2
86,87.31,137.3
87,87.25,137.1
88,87.16,134.8
89,87.09,133.9
90,87.01,132.6
91,86.92,133
92,86.84,129.2
93,86.75,131
94,86.65,130.3
95,86.57,130.2
96,86.49,129.1
97,86.4,128
98,86.3,122.8
99,86.21,125.5
100,86.15,127.1
101,86.09,125.5
102,86,123.7
103,85.96,125.8
104,85.86,124.5
105,85.79,125.3
106,85.69,124.1
107,85.65,123.4
108,85.59,125
109,85.51,125.8
110,85.44,124.1
111,85.38,121.9
112,85.32,122.6
113,85.25,122.6
114,85.19,121.5
115,85.14,121.4
116,85.05,123.4
117,84.97,122.9
118,84.9,122.1
119,84.83,121
120,84.76,121
121,84.69,120.6
122,84.62,117.6
123,84.55,118.9
124,84.49,118.5
125,84.41,119
126,84.35,118.5
127,84.27,120.2
128,84.22,117.3
129,84.15,117.5
130,84.08,114.7
131,83.96,116.2
132,83.87,117.6
133,83.79,117.2
134,83.7,118.3
135,83.64,116.7
136,83.57,117.5
137,83.51,116.1
138,83.43,115.2
139,83.34,114.2
140,83.27,115.8
141,83.21,114.7
142,83.15,114
143,83.08,113
144,83.02,114.1
145,82.95,114.1
146,82.91,111.3
147,82.85,113.5
148,82.8,112.5
149,82.75,114.6
150,82.69,112.8
151,82.61,113.5
152,82.54,113.6
153,82.47,113.7
154,82.38,111.2
155,82.34,112
156,82.26,108.9
157,82.2,113.3
158,82.13,111.5
159,82.06,109.1
160,81.99,109.7
161,81.92,109.2
162,81.86,109.3
163,81.8,108.5
164,81.73,109
165,81.65,109.2
166,81.62,108.1
167,81.54,107.2
168,81.42,106.8
