wavenumber (cm-1),reflectivity (-)
767.0,0.277
768.0,0.277
769.0,0.277
770.0,0.278
771.0,0.278
772.0,0.278
773.0,0.278
774.0,0.278
775.0,0.278
776.0,0.278
777.0,0.278
778.0,0.279
779.0,0.279
780.0,0.279
781.0,0.279
782.0,0.279
783.0,0.28
784.0,0.28
785.0,0.28
786.0,0.28
787.0,0.28
788.0,0.28
789.0,0.28
790.0,0.28
791.0,0.28
792.0,0.28
793.0,0.279
794.0,0.28
795.0,0.28
796.0,0.28
797.0,0.28
798.0,0.28
799.0,0.28
800.0,0.28
801.0,0.279
802.0,0.278
803.0,0.278
804.0,0.277
805.0,0.277
806.0,0.276
807.0,0.276
808.0,0.276
809.0,0.276
810.0,0.275
811.0,0.275
812.0,0.274
813.0,0.274
814.0,0.273
815.0,0.273
816.0,0.273
817.0,0.273
818.0,0.273
819.0,0.272
820.0,0.272
821.0,0.272
822.0,0.271
823.0,0.271
824.0,0.271
825.0,0.271
826.0,0.271
827.0,0.27
828.0,0.27
829.0,0.27
830.0,0.27
831.0,0.271
832.0,0.271
833.0,0.271
834.0,0.271
835.0,0.272
836.0,0.272
837.0,0.273
838.0,0.273
839.0,0.273
840.0,0.274
841.0,0.274
842.0,0.275
843.0,0.275
844.0,0.276
845.0,0.277
846.0,0.278
847.0,0.278
848.0,0.279
849.0,0.279
850.0,0.279
851.0,0.279
852.0,0.279
853.0,0.28
854.0,0.28
855.0,0.28
856.0,0.28
857.0,0.28
858.0,0.28
859.0,0.28
860.0,0.28
861.0,0.28
862.0,0.28
863.0,0.28
864.0,0.28
865.0,0.279
866.0,0.279
867.0,0.279
868.0,0.278
869.0,0.278
870.0,0.278
871.0,0.278
872.0,0.277
873.0,0.277
874.0,0.276
875.0,0.275
876.0,0.275
877.0,0.274
878.0,0.274
879.0,0.274
880.0,0.273
881.0,0.273
882.0,0.273
883.0,0.273
884.0,0.273
885.0,0.272
886.0,0.272
887.0,0.272
888.0,0.272
889.0,0.272
890.0,0.272
891.0,0.272
892.0,0.272
893.0,0.272
894.0,0.272
895.0,0.272
896.0,0.272
897.0,0.272
898.0,0.272
899.0,0.272
900.0,0.272
901.0,0.273
902.0,0.273
903.0,0.274
904.0,0.274
905.0,0.275
906.0,0.275
907.0,0.276
908.0,0.276
909.0,0.277
910.0,0.278
911.0,0.278
912.0,0.279
913.0,0.279
914.0,0.28
915.0,0.281
916.0,0.282
917.0,0.283
918.0,0.284
919.0,0.285
920.0,0.286
921.0,0.287
922.0,0.288
923.0,0.289
924.0,0.29
925.0,0.291
926.0,0.291
927.0,0.292
928.0,0.292
929.0,0.293
930.0,0.293
931.0,0.293
932.0,0.294
933.0,0.294
934.0,0.295
935.0,0.296
936.0,0.296
937.0,0.297
938.0,0.297
939.0,0.298
940.0,0.298
941.0,0.298
942.0,0.298
943.0,0.298
944.0,0.298
945.0,0.298
946.0,0.299
947.0,0.299
948.0,0.299
949.0,0.298
950.0,0.298
951.0,0.298
952.0,0.298
953.0,0.298
954.0,0.297
955.0,0.297
956.0,0.297
957.0,0.297
958.0,0.296
959.0,0.296
960.0,0.296
961.0,0.296
962.0,0.295
963.0,0.295
964.0,0.295
965.0,0.295
966.0,0.295
967.0,0.295
968.0,0.295
969.0,0.294
970.0,0.294
971.0,0.294
972.0,0.294
973.0,0.293
974.0,0.293
975.0,0.292
976.0,0.292
977.0,0.291
978.0,0.291
979.0,0.291
980.0,0.29
981.0,0.29
982.0,0.289
983.0,0.289
984.0,0.288
985.0,0.288
986.0,0.288
987.0,0.287
988.0,0.287
989.0,0.286
990.0,0.286
991.0,0.285
992.0,0.284
993.0,0.283
994.0,0.283
995.0,0.282
996.0,0.282
997.0,0.281
998.0,0.281
999.0,0.28
1000.0,0.279
1001.0,0.278
1002.0,0.277
1003.0,0.277
1004.0,0.276
1005.0,0.275
1006.0,0.274
1007.0,0.274
1008.0,0.273
1009.0,0.273
1010.0,0.272
1011.0,0.272
1012.0,0.271
1013.0,0.271
1014.0,0.27
1015.0,0.269
1016.0,0.268
1017.0,0.267
1018.0,0.266
1019.0,0.266
1020.0,0.265
1021.0,0.265
1022.0,0.264
1023.0,0.264
1024.0,0.263
1025.0,0.263
1026.0,0.262
1027.0,0.261
1028.0,0.26
1029.0,0.26
1030.0,0.259
1031.0,0.259
1032.0,0.258
1033.0,0.258
1034.0,0.257
1035.0,0.256
1036.0,0.255
1037.0,0.255
1038.0,0.254
1039.0,0.254
1040.0,0.254
1041.0,0.253
1042.0,0.253
1043.0,0.252
1044.0,0.251
1045.0,0.251
1046.0,0.25
1047.0,0.25
1048.0,0.249
1049.0,0.249
1050.0,0.249
1051.0,0.249
1052.0,0.248
1053.0,0.248
1054.0,0.247
1055.0,0.247
1056.0,0.246
1057.0,0.245
1058.0,0.245
1059.0,0.245
1060.0,0.244
1061.0,0.244
1062.0,0.243
1063.0,0.243
1064.0,0.243
1065.0,0.243
1066.0,0.243
1067.0,0.242
1068.0,0.242
1069.0,0.242
1070.0,0.241
1071.0,0.241
1072.0,0.241
1073.0,0.241
1074.0,0.24
1075.0,0.24
1076.0,0.24
1077.0,0.239
1078.0,0.239
1079.0,0.238
1080.0,0.238
1081.0,0.238
1082.0,0.238
1083.0,0.238
1084.0,0.237
1085.0,0.237
1086.0,0.237
1087.0,0.237
1088.0,0.237
1089.0,0.237
1090.0,0.236
1091.0,0.236
1092.0,0.235
1093.0,0.235
1094.0,0.234
1095.0,0.234
1096.0,0.233
1097.0,0.233
1098.0,0.232
1099.0,0.232
1100.0,0.231
1101.0,0.23
1102.0,0.23
1103.0,0.23
1104.0,0.229
1105.0,0.229
1106.0,0.228
1107.0,0.228
1108.0,0.227
1109.0,0.227
1110.0,0.226
1111.0,0.226
1112.0,0.225
1113.0,0.225
1114.0,0.224
1115.0,0.224
1116.0,0.223
1117.0,0.223
1118.0,0.222
1119.0,0.222
1120.0,0.222
1121.0,0.222
1122.0,0.221
1123.0,0.221
1124.0,0.221
1125.0,0.22
1126.0,0.22
1127.0,0.219
1128.0,0.219
1129.0,0.218
1130.0,0.218
1131.0,0.218
1132.0,0.218
1133.0,0.217
1134.0,0.217
1135.0,0.217
1136.0,0.216
1137.0,0.216
1138.0,0.216
1139.0,0.215
1140.0,0.214
1141.0,0.214
1142.0,0.213
1143.0,0.212
1144.0,0.212
1145.0,0.211
1146.0,0.211
1147.0,0.21
1148.0,0.21
1149.0,0.209
1150.0,0.209
1151.0,0.208
1152.0,0.207
1153.0,0.206
1154.0,0.206
1155.0,0.205
1156.0,0.205
1157.0,0.204
1158.0,0.203
1159.0,0.203
1160.0,0.202
1161.0,0.202
1162.0,0.202
1163.0,0.201
1164.0,0.2
1165.0,0.2
1166.0,0.199
1167.0,0.199
1168.0,0.198
1169.0,0.198
1170.0,0.197
1171.0,0.197
1172.0,0.196
1173.0,0.195
1174.0,0.195
1175.0,0.194
1176.0,0.194
1177.0,0.194
1178.0,0.193
1179.0,0.193
1180.0,0.193
1181.0,0.192
1182.0,0.192
1183.0,0.191
1184.0,0.191
1185.0,0.19
1186.0,0.19
1187.0,0.189
1188.0,0.189
1189.0,0.189
1190.0,0.188
1191.0,0.188
1192.0,0.187
1193.0,0.187
1194.0,0.187
1195.0,0.186
1196.0,0.186
1197.0,0.186
1198.0,0.185
1199.0,0.185
1200.0,0.185
1201.0,0.185
1202.0,0.184
1203.0,0.184
1204.0,0.183
1205.0,0.183
1206.0,0.183
1207.0,0.182
1208.0,0.182
1209.0,0.182
1210.0,0.181
1211.0,0.181
1212.0,0.181
1213.0,0.181
1214.0,0.181
1215.0,0.18
1216.0,0.18
1217.0,0.18
1218.0,0.18
1219.0,0.18
1220.0,0.179
1221.0,0.179
1222.0,0.179
1223.0,0.178
1224.0,0.178
1225.0,0.178
1226.0,0.177
1227.0,0.177
1228.0,0.177
1229.0,0.177
1230.0,0.176
1231.0,0.176
1232.0,0.176
1233.0,0.175
1234.0,0.175
1235.0,0.175
1236.0,0.175
1237.0,0.174
1238.0,0.174
1239.0,0.174
1240.0,0.174
1241.0,0.174
1242.0,0.173
1243.0,0.173
1244.0,0.173
1245.0,0.173
1246.0,0.173
1247.0,0.172
1248.0,0.172
1249.0,0.172
1250.0,0.172
1251.0,0.171
1252.0,0.171
1253.0,0.171
1254.0,0.171
1255.0,0.171
1256.0,0.171
1257.0,0.171
1258.0,0.171
1259.0,0.171
1260.0,0.171
1261.0,0.171
1262.0,0.171
1263.0,0.171
1264.0,0.171
1265.0,0.171
1266.0,0.171
1267.0,0.171
1268.0,0.171
1269.0,0.171
1270.0,0.171
1271.0,0.171
1272.0,0.171
1273.0,0.171
1274.0,0.171
1275.0,0.171
1276.0,0.171
1277.0,0.171
1278.0,0.171
1279.0,0.171
1280.0,0.171
1281.0,0.171
1282.0,0.171
1283.0,0.171
1284.0,0.172
1285.0,0.172
1286.0,0.172
1287.0,0.172
1288.0,0.173
1289.0,0.173
1290.0,0.173
1291.0,0.173
1292.0,0.173
1293.0,0.174
1294.0,0.174
1295.0,0.174
1296.0,0.174
1297.0,0.175
1298.0,0.175
1299.0,0.175
1300.0,0.175
1301.0,0.176
1302.0,0.176
1303.0,0.176
1304.0,0.177
1305.0,0.177
1306.0,0.177
1307.0,0.178
1308.0,0.178
1309.0,0.178
1310.0,0.178
1311.0,0.179
1312.0,0.179
1313.0,0.179
1314.0,0.179
1315.0,0.179
1316.0,0.179
1317.0,0.18
1318.0,0.18
1319.0,0.18
1320.0,0.18
1321.0,0.18
1322.0,0.18
1323.0,0.18
1324.0,0.181
1325.0,0.181
1326.0,0.181
1327.0,0.181
1328.0,0.181
1329.0,0.181
1330.0,0.182
1331.0,0.182
1332.0,0.182
1333.0,0.182
1334.0,0.182
1335.0,0.182
1336.0,0.183
1337.0,0.183
1338.0,0.183
1339.0,0.183
1340.0,0.184
1341.0,0.184
1342.0,0.184
1343.0,0.184
1344.0,0.184
1345.0,0.184
1346.0,0.184
1347.0,0.184
1348.0,0.184
1349.0,0.184
1350.0,0.184
1351.0,0.185
1352.0,0.185
1353.0,0.185
1354.0,0.185
1355.0,0.185
1356.0,0.185
1357.0,0.185
1358.0,0.185
1359.0,0.186
1360.0,0.186
1361.0,0.186
1362.0,0.186
1363.0,0.186
1364.0,0.186
1365.0,0.186
1366.0,0.186
1367.0,0.187
1368.0,0.187
1369.0,0.187
1370.0,0.187
1371.0,0.187
1372.0,0.187
1373.0,0.187
1374.0,0.188
1375.0,0.188
1376.0,0.188
1377.0,0.188
1378.0,0.188
1379.0,0.188
1380.0,0.188
1381.0,0.188
1382.0,0.188
1383.0,0.188
1384.0,0.188
1385.0,0.189
1386.0,0.189
1387.0,0.189
1388.0,0.189
1389.0,0.189
1390.0,0.189
1391.0,0.189
1392.0,0.189
1393.0,0.189
1394.0,0.189
1395.0,0.189
1396.0,0.189
1397.0,0.189
1398.0,0.189
1399.0,0.189
1400.0,0.189
1401.0,0.189
1402.0,0.189
1403.0,0.188
1404.0,0.188
1405.0,0.188
1406.0,0.188
1407.0,0.187
1408.0,0.187
1409.0,0.186
1410.0,0.186
1411.0,0.186
1412.0,0.186
1413.0,0.185
1414.0,0.185
1415.0,0.185
1416.0,0.185
1417.0,0.185
1418.0,0.185
1419.0,0.185
1420.0,0.184
1421.0,0.184
1422.0,0.183
1423.0,0.183
1424.0,0.182
1425.0,0.182
1426.0,0.182
1427.0,0.182
1428.0,0.182
1429.0,0.182
1430.0,0.182
1431.0,0.181
1432.0,0.181
1433.0,0.181
1434.0,0.181
1435.0,0.181
1436.0,0.181
1437.0,0.18
1438.0,0.18
1439.0,0.18
1440.0,0.18
1441.0,0.18
1442.0,0.18
1443.0,0.18
1444.0,0.18
1445.0,0.18
1446.0,0.18
1447.0,0.18
1448.0,0.18
1449.0,0.18
1450.0,0.18
1451.0,0.18
1452.0,0.181
1453.0,0.181
1454.0,0.181
1455.0,0.182
1456.0,0.182
1457.0,0.183
1458.0,0.183
1459.0,0.183
1460.0,0.183
1461.0,0.183
1462.0,0.183
1463.0,0.183
1464.0,0.183
1465.0,0.183
1466.0,0.183
1467.0,0.184
1468.0,0.184
1469.0,0.185
1470.0,0.185
1471.0,0.186
1472.0,0.186
1473.0,0.187
1474.0,0.187
1475.0,0.187
1476.0,0.187
1477.0,0.187
1478.0,0.188
1479.0,0.188
1480.0,0.188
1481.0,0.189
1482.0,0.189
1483.0,0.189
1484.0,0.19
1485.0,0.19
1486.0,0.191
1487.0,0.192
1488.0,0.193
1489.0,0.193
1490.0,0.194
1491.0,0.194
1492.0,0.195
1493.0,0.196
1494.0,0.196
1495.0,0.197
1496.0,0.198
1497.0,0.199
1498.0,0.2
1499.0,0.201
1500.0,0.201
1501.0,0.202
1502.0,0.203
1503.0,0.204
1504.0,0.205
1505.0,0.206
1506.0,0.207
1507.0,0.208
1508.0,0.208
1509.0,0.209
1510.0,0.209
1511.0,0.209
1512.0,0.21
1513.0,0.21
1514.0,0.211
1515.0,0.212
1516.0,0.212
1517.0,0.213
1518.0,0.214
1519.0,0.214
1520.0,0.214
1521.0,0.215
1522.0,0.215
1523.0,0.214
1524.0,0.214
1525.0,0.214
1526.0,0.214
1527.0,0.214
1528.0,0.214
1529.0,0.213
1530.0,0.213
1531.0,0.213
1532.0,0.212
1533.0,0.212
1534.0,0.211
1535.0,0.211
1536.0,0.21
1537.0,0.21
1538.0,0.21
1539.0,0.21
1540.0,0.209
1541.0,0.208
1542.0,0.207
1543.0,0.205
1544.0,0.204
1545.0,0.203
1546.0,0.202
1547.0,0.201
1548.0,0.2
1549.0,0.199
1550.0,0.198
1551.0,0.197
1552.0,0.196
1553.0,0.195
1554.0,0.194
1555.0,0.194
1556.0,0.193
1557.0,0.193
1558.0,0.192
1559.0,0.19
1560.0,0.188
1561.0,0.186
1562.0,0.185
1563.0,0.183
1564.0,0.182
1565.0,0.181
1566.0,0.18
1567.0,0.179
1568.0,0.178
1569.0,0.176
1570.0,0.175
1571.0,0.174
1572.0,0.173
1573.0,0.172
1574.0,0.171
1575.0,0.17
1576.0,0.169
1577.0,0.168
1578.0,0.166
1579.0,0.165
1580.0,0.164
1581.0,0.163
1582.0,0.162
1583.0,0.161
1584.0,0.16
1585.0,0.159
1586.0,0.158
1587.0,0.157
1588.0,0.156
1589.0,0.156
1590.0,0.155
1591.0,0.154
1592.0,0.153
1593.0,0.152
1594.0,0.151
1595.0,0.15
1596.0,0.15
1597.0,0.149
1598.0,0.148
1599.0,0.147
1600.0,0.147
1601.0,0.146
1602.0,0.146
1603.0,0.145
1604.0,0.144
1605.0,0.144
1606.0,0.143
1607.0,0.142
1608.0,0.142
1609.0,0.141
1610.0,0.141
1611.0,0.14
1612.0,0.14
1613.0,0.14
1614.0,0.14
1615.0,0.14
1616.0,0.14
1617.0,0.139
1618.0,0.139
1619.0,0.139
1620.0,0.139
1621.0,0.139
1622.0,0.139
1623.0,0.139
1624.0,0.139
1625.0,0.14
1626.0,0.14
1627.0,0.14
1628.0,0.141
1629.0,0.141
1630.0,0.142
1631.0,0.143
1632.0,0.144
1633.0,0.145
1634.0,0.146
1635.0,0.147
1636.0,0.148
1637.0,0.149
1638.0,0.15
1639.0,0.151
1640.0,0.151
1641.0,0.152
1642.0,0.153
1643.0,0.154
1644.0,0.155
1645.0,0.156
1646.0,0.157
1647.0,0.158
1648.0,0.159
1649.0,0.16
1650.0,0.161
1651.0,0.162
1652.0,0.163
1653.0,0.164
1654.0,0.165
1655.0,0.165
1656.0,0.165
1657.0,0.166
1658.0,0.166
1659.0,0.167
1660.0,0.167
1661.0,0.168
1662.0,0.169
1663.0,0.17
1664.0,0.17
1665.0,0.171
1666.0,0.171
1667.0,0.172
1668.0,0.172
1669.0,0.173
1670.0,0.173
1671.0,0.174
1672.0,0.174
1673.0,0.174
1674.0,0.175
1675.0,0.175
1676.0,0.175
1677.0,0.175
1678.0,0.175
1679.0,0.176
1680.0,0.176
1681.0,0.176
1682.0,0.177
1683.0,0.178
1684.0,0.178
1685.0,0.178
1686.0,0.178
1687.0,0.178
1688.0,0.177
1689.0,0.177
1690.0,0.177
1691.0,0.177
1692.0,0.177
1693.0,0.177
1694.0,0.177
1695.0,0.176
1696.0,0.176
1697.0,0.175
1698.0,0.175
1699.0,0.174
1700.0,0.173
1701.0,0.172
1702.0,0.171
1703.0,0.17
1704.0,0.169
1705.0,0.168
1706.0,0.167
1707.0,0.166
1708.0,0.165
1709.0,0.164
1710.0,0.163
1711.0,0.162
1712.0,0.161
1713.0,0.16
1714.0,0.16
1715.0,0.159
1716.0,0.159
1717.0,0.158
1718.0,0.157
1719.0,0.156
1720.0,0.156
1721.0,0.155
1722.0,0.155
1723.0,0.155
1724.0,0.155
1725.0,0.155
1726.0,0.155
1727.0,0.155
1728.0,0.155
1729.0,0.155
1730.0,0.155
1731.0,0.155
1732.0,0.155
1733.0,0.155
1734.0,0.155
1735.0,0.155
1736.0,0.154
1737.0,0.154
1738.0,0.154
1739.0,0.153
1740.0,0.153
1741.0,0.153
1742.0,0.152
1743.0,0.152
1744.0,0.152
1745.0,0.152
1746.0,0.152
1747.0,0.152
1748.0,0.152
1749.0,0.152
1750.0,0.152
1751.0,0.152
1752.0,0.151
1753.0,0.151
1754.0,0.151
1755.0,0.152
1756.0,0.152
1757.0,0.152
1758.0,0.153
1759.0,0.153
1760.0,0.154
1761.0,0.154
1762.0,0.155
1763.0,0.155
1764.0,0.156
1765.0,0.156
1766.0,0.157
1767.0,0.158
1768.0,0.158
1769.0,0.159
1770.0,0.16
1771.0,0.16
1772.0,0.161
1773.0,0.162
1774.0,0.162
1775.0,0.163
1776.0,0.164
1777.0,0.164
1778.0,0.165
1779.0,0.166
1780.0,0.168
1781.0,0.169
1782.0,0.171
1783.0,0.173
1784.0,0.175
1785.0,0.177
1786.0,0.18
1787.0,0.182
1788.0,0.185
1789.0,0.188
1790.0,0.191
1791.0,0.194
1792.0,0.198
1793.0,0.201
1794.0,0.204
1795.0,0.207
1796.0,0.209
1797.0,0.212
1798.0,0.215
1799.0,0.217
1800.0,0.22
1801.0,0.223
1802.0,0.225
1803.0,0.228
1804.0,0.23
1805.0,0.232
1806.0,0.235
1807.0,0.237
1808.0,0.239
1809.0,0.242
1810.0,0.244
1811.0,0.246
1812.0,0.249
1813.0,0.251
1814.0,0.253
1815.0,0.255
1816.0,0.257
1817.0,0.26
1818.0,0.262
1819.0,0.265
1820.0,0.267
1821.0,0.269
1822.0,0.272
1823.0,0.274
1824.0,0.277
1825.0,0.28
1826.0,0.282
1827.0,0.284
1828.0,0.287
1829.0,0.289
1830.0,0.292
1831.0,0.294
1832.0,0.296
1833.0,0.297
1834.0,0.299
1835.0,0.301
1836.0,0.303
1837.0,0.304
1838.0,0.306
1839.0,0.307
1840.0,0.308
1841.0,0.31
1842.0,0.311
1843.0,0.313
1844.0,0.315
1845.0,0.316
1846.0,0.318
1847.0,0.319
1848.0,0.321
1849.0,0.323
1850.0,0.325
1851.0,0.327
1852.0,0.33
1853.0,0.333
1854.0,0.336
1855.0,0.339
1856.0,0.342
1857.0,0.345
1858.0,0.349
1859.0,0.352
1860.0,0.356
1861.0,0.359
1862.0,0.363
1863.0,0.366
1864.0,0.369
1865.0,0.373
1866.0,0.377
1867.0,0.38
1868.0,0.384
1869.0,0.387
1870.0,0.391
1871.0,0.394
1872.0,0.396
1873.0,0.399
1874.0,0.402
1875.0,0.404
1876.0,0.407
1877.0,0.41
1878.0,0.413
1879.0,0.415
1880.0,0.417
1881.0,0.42
1882.0,0.422
1883.0,0.424
1884.0,0.426
1885.0,0.427
1886.0,0.429
1887.0,0.43
1888.0,0.432
1889.0,0.433
1890.0,0.434
1891.0,0.435
1892.0,0.436
1893.0,0.437
1894.0,0.438
1895.0,0.439
1896.0,0.44
1897.0,0.441
1898.0,0.442
1899.0,0.442
1900.0,0.443
1901.0,0.444
1902.0,0.445
1903.0,0.445
1904.0,0.446
1905.0,0.447
1906.0,0.447
1907.0,0.448
1908.0,0.448
1909.0,0.449
1910.0,0.45
1911.0,0.45
1912.0,0.451
1913.0,0.451
1914.0,0.452
1915.0,0.452
1916.0,0.453
1917.0,0.453
1918.0,0.454
1919.0,0.454
1920.0,0.455
1921.0,0.455
1922.0,0.455
1923.0,0.456
1924.0,0.456
1925.0,0.456
1926.0,0.457
1927.0,0.457
1928.0,0.457
1929.0,0.458
1930.0,0.458
1931.0,0.458
1932.0,0.459
1933.0,0.459
1934.0,0.459
1935.0,0.46
1936.0,0.46
1937.0,0.461
1938.0,0.461
1939.0,0.461
1940.0,0.462
1941.0,0.463
1942.0,0.463
1943.0,0.463
1944.0,0.464
1945.0,0.464
1946.0,0.464
1947.0,0.464
1948.0,0.464
1949.0,0.465
1950.0,0.465
1951.0,0.465
1952.0,0.465
1953.0,0.466
1954.0,0.466
1955.0,0.466
1956.0,0.467
1957.0,0.467
1958.0,0.467
1959.0,0.468
1960.0,0.468
1961.0,0.468
1962.0,0.469
1963.0,0.469
1964.0,0.469
1965.0,0.47
1966.0,0.47
1967.0,0.471
1968.0,0.471
1969.0,0.471
1970.0,0.471
1971.0,0.472
1972.0,0.472
1973.0,0.472
1974.0,0.472
1975.0,0.472
1976.0,0.473
1977.0,0.473
1978.0,0.473
1979.0,0.473
1980.0,0.473
1981.0,0.473
1982.0,0.474
1983.0,0.474
1984.0,0.474
1985.0,0.474
1986.0,0.474
1987.0,0.475
1988.0,0.475
1989.0,0.475
1990.0,0.475
1991.0,0.475
1992.0,0.475
1993.0,0.476
1994.0,0.476
1995.0,0.476
1996.0,0.475
1997.0,0.475
1998.0,0.475
1999.0,0.475
2000.0,0.476
2001.0,0.476
2002.0,0.476
2003.0,0.476
2004.0,0.476
2005.0,0.476
2006.0,0.476
2007.0,0.476
2008.0,0.476
2009.0,0.476
2010.0,0.476
2011.0,0.476
2012.0,0.476
2013.0,0.476
2014.0,0.476
2015.0,0.477
2016.0,0.477
2017.0,0.477
2018.0,0.477
2019.0,0.477
2020.0,0.477
2021.0,0.477
2022.0,0.477
2023.0,0.477
2024.0,0.477
2025.0,0.477
2026.0,0.477
2027.0,0.477
2028.0,0.477
2029.0,0.477
2030.0,0.477
2031.0,0.477
2032.0,0.477
2033.0,0.477
2034.0,0.477
2035.0,0.477
2036.0,0.477
2037.0,0.477
2038.0,0.477
2039.0,0.477
2040.0,0.477
2041.0,0.477
2042.0,0.477
2043.0,0.477
2044.0,0.477
2045.0,0.477
2046.0,0.477
2047.0,0.477
2048.0,0.477
2049.0,0.477
2050.0,0.477
2051.0,0.477
2052.0,0.478
2053.0,0.478
2054.0,0.478
2055.0,0.478
2056.0,0.478
2057.0,0.478
2058.0,0.478
2059.0,0.478
2060.0,0.478
2061.0,0.478
2062.0,0.478
2063.0,0.478
2064.0,0.478
2065.0,0.478
2066.0,0.478
2067.0,0.478
2068.0,0.478
2069.0,0.478
2070.0,0.478
2071.0,0.478
2072.0,0.478
2073.0,0.478
2074.0,0.478
2075.0,0.478
2076.0,0.478
2077.0,0.478
2078.0,0.478
2079.0,0.478
2080.0,0.478
2081.0,0.478
2082.0,0.478
2083.0,0.477
2084.0,0.477
2085.0,0.477
2086.0,0.477
2087.0,0.477
2088.0,0.477
2089.0,0.477
2090.0,0.477
2091.0,0.477
2092.0,0.477
2093.0,0.476
2094.0,0.476
2095.0,0.476
2096.0,0.475
2097.0,0.475
2098.0,0.475
2099.0,0.475
2100.0,0.475
2101.0,0.475
2102.0,0.475
2103.0,0.474
2104.0,0.474
2105.0,0.474
2106.0,0.474
2107.0,0.473
2108.0,0.473
2109.0,0.473
2110.0,0.473
2111.0,0.472
2112.0,0.472
2113.0,0.472
2114.0,0.473
2115.0,0.473
2116.0,0.473
2117.0,0.473
2118.0,0.473
2119.0,0.473
2120.0,0.473
2121.0,0.473
2122.0,0.474
2123.0,0.474
2124.0,0.474
2125.0,0.474
2126.0,0.474
2127.0,0.475
2128.0,0.475
2129.0,0.475
2130.0,0.475
2131.0,0.476
2132.0,0.476
2133.0,0.476
2134.0,0.476
2135.0,0.477
2136.0,0.477
2137.0,0.477
2138.0,0.477
2139.0,0.477
2140.0,0.477
2141.0,0.477
2142.0,0.477
2143.0,0.477
2144.0,0.477
2145.0,0.477
2146.0,0.477
2147.0,0.477
2148.0,0.477
2149.0,0.477
2150.0,0.477
2151.0,0.477
2152.0,0.477
2153.0,0.477
2154.0,0.477
2155.0,0.477
2156.0,0.477
2157.0,0.477
2158.0,0.477
2159.0,0.477
2160.0,0.477
2161.0,0.477
2162.0,0.477
2163.0,0.477
2164.0,0.476
2165.0,0.476
2166.0,0.476
2167.0,0.476
2168.0,0.476
2169.0,0.476
2170.0,0.476
2171.0,0.476
2172.0,0.475
2173.0,0.475
2174.0,0.475
2175.0,0.475
2176.0,0.475
2177.0,0.475
2178.0,0.475
2179.0,0.475
2180.0,0.475
2181.0,0.475
2182.0,0.475
2183.0,0.475
2184.0,0.475
2185.0,0.475
2186.0,0.475
2187.0,0.475
2188.0,0.474
2189.0,0.474
2190.0,0.474
2191.0,0.474
2192.0,0.474
2193.0,0.474
2194.0,0.474
