Time (s),Mass (g),HRR (kW/m2)
0,97.21,1.3
1,97.13,1.4
2,97.17,1.4
3,97.17,1.5
4,97.17,1.5
5,97.2,1.5
6,97.19,1.6
7,97.16,1.5
8,97.22,1.7
9,97.13,1.5
10,97.06,1.3
11,97.1,1.1
12,96.85,0.8
13,96.69,0.4
14,96.54,0.2
15,96.35,0
16,96.14,-0.1
17,95.94,-0.2
18,95.75,-0.2
19,95.52,-0.2
20,95.35,0.3
21,95.13,1.9
22,94.87,11.8
23,94.68,33
24,94.46,57.5
25,94.24,91.2
26,94.04,126.8
27,93.9,154.4
28,93.66,185.4
29,93.52,211.7
30,93.31,234.8
31,93.15,248.4
32,92.96,279.8
33,92.79,301.6
34,92.6,312.2
35,92.46,326.8
36,92.26,326.7
37,92.08,334.8
38,91.91,335.2
39,91.67,331.7
40,91.53,338.5
41,91.32,337.3
42,91.16,331
43,91,328.5
44,90.88,325.4
45,90.67,314.8
46,90.53,310.7
47,90.41,307
48,90.23,298.6
49,90.03,293.4
50,89.94,294.9
51,89.79,284.4
52,89.67,288.1
53,89.52,273.7
54,89.35,271.8
55,89.23,268.9
56,89.04,262.8
57,88.94,260.8
58,88.81,254.8
59,88.69,251.3
60,88.54,247
61,88.43,244.3
62,88.29,245.3
63,88.19,238.5
64,88.09,234.5
65,87.94,234.2
66,87.82,231.8
67,87.7,229
68,87.59,230.3
69,87.44,221.5
70,87.29,220.1
71,87.19,213.3
72,87.05,212.8
73,86.91,214.7
74,86.79,212.9
75,86.7,210.3
76,86.56,204.2
77,86.45,205
78,86.32,200.4
79,86.18,202.1
80,86.07,201.1
81,85.87,197.5
82,85.76,195
83,85.68,193.3
84,85.56,190
85,85.45,193.9
86,85.34,191.1
87,85.24,187
88,85.09,187.3
89,84.98,185.9
90,84.86,184.7
91,84.76,183.7
92,84.63,182.7
93,84.55,183
94,84.41,179.8
95,84.33,180.5
96,84.21,178.1
97,84.09,178.3
98,83.99,174.6
99,83.88,175.9
100,83.79,172.9
101,83.65,172.2
102,83.62,171.1
103,83.47,173.5
104,83.38,168.1
105,83.25,168.2
106,83.15,169.2
107,83.04,166.2
108,82.91,161.2
109,82.83,164.4
110,82.69,162.4
111,82.61,156.6
112,82.49,161
113,82.38,158.8
114,82.23,161.3
115,82.14,162.5
116,82.04,161.2
117,81.94,159.1
118,81.82,156.1
119,81.69,154.9
120,81.62,155.4
121,81.5,156.7
122,81.38,152.6
123,81.27,153.3
124,81.16,151.7
125,81.07,151.3
126,80.97,149.6
127,80.84,153.6
128,80.73,151.6
129,80.62,151.4
130,80.54,148.3
131,80.43,151.2
132,80.32,148.8
133,80.24,149.2
134,80.13,146.1
135,80.02,147.6
136,79.91,146.5
137,79.87,145
138,79.73,145.3
139,79.64,144.3
140,79.53,144.9
141,79.48,145.3
142,79.33,142.9
143,79.23,143.1
144,79.14,143.6
145,79.05,145.5
146,78.95,141
147,78.83,142
148,78.71,140.1
149,78.57,140.6
150,78.49,142.5
151,78.39,138.3
152,78.29,139.7
153,78.18,138.2
154,78.12,139.2
155,77.95,137.2
156,77.9,137.7
157,77.81,139.4
158,77.72,134.9
159,77.63,135.5
160,77.51,137.1
