Time (s),Temperature (K),Heat Flow Rate (W/g)
884.8074,762.5,7.72E-02
885.7608,763.0,7.90E-02
886.7166,763.5,8.21E-02
887.6682,764.0,8.55E-02
888.6198,764.5,8.93E-02
889.5708,765.0,9.33E-02
890.5194,765.5,9.89E-02
891.468,766.0,1.01E-01
892.4184,766.5,1.01E-01
893.3688,767.0,1.04E-01
894.3216,767.5,1.07E-01
895.2756,768.0,1.11E-01
896.2302,768.5,1.15E-01
897.183,769.0,1.15E-01
898.137,769.5,1.17E-01
899.0916,770.0,1.20E-01
900.0408,770.5,1.24E-01
900.9918,771.0,1.27E-01
901.9428,771.5,1.30E-01
902.8962,772.0,1.31E-01
903.8448,772.5,1.33E-01
904.7976,773.0,1.32E-01
905.7516,773.5,1.37E-01
906.7056,774.0,1.38E-01
907.6596,774.5,1.42E-01
908.61,775.0,1.45E-01
909.5676,775.5,1.47E-01
910.5204,776.0,1.47E-01
911.475,776.5,1.49E-01
912.4266,777.0,1.53E-01
913.3812,777.5,1.52E-01
914.3334,778.0,1.53E-01
915.2862,778.5,1.56E-01
916.2414,779.0,1.59E-01
917.1936,779.5,1.62E-01
918.147,780.0,1.62E-01
919.1016,780.5,1.62E-01
920.0556,781.0,1.60E-01
921.0102,781.5,1.65E-01
921.9642,782.0,1.64E-01
922.9194,782.5,1.67E-01
923.874,783.0,1.67E-01
924.828,783.5,1.69E-01
925.785,784.0,1.68E-01
926.7378,784.5,1.71E-01
927.6924,785.0,1.73E-01
928.6476,785.5,1.73E-01
929.604,786.0,1.74E-01
930.5574,786.5,1.75E-01
931.5048,787.0,1.74E-01
932.4582,787.5,1.80E-01
933.4146,788.0,1.80E-01
934.3704,788.5,1.80E-01
935.3238,789.0,1.80E-01
936.2868,789.5,1.80E-01
937.2504,790.0,1.82E-01
938.2092,790.5,1.83E-01
939.1644,791.0,1.83E-01
940.1226,791.5,1.84E-01
941.0802,792.0,1.85E-01
942.0366,792.5,1.85E-01
942.9924,793.0,1.86E-01
943.9536,793.5,1.88E-01
944.9112,794.0,1.86E-01
945.87,794.5,1.89E-01
946.83,795.0,1.86E-01
947.7864,795.5,1.86E-01
948.7452,796.0,1.88E-01
949.7016,796.5,1.89E-01
950.6598,797.0,1.87E-01
951.6132,797.5,1.89E-01
952.5708,798.0,1.91E-01
953.5254,798.5,1.90E-01
954.4788,799.0,1.91E-01
955.437,799.5,1.94E-01
956.3922,800.0,1.95E-01
957.3516,800.5,1.95E-01
958.3074,801.0,1.95E-01
959.2686,801.5,1.97E-01
960.2262,802.0,1.96E-01
961.1856,802.5,1.97E-01
962.1474,803.0,1.97E-01
963.1068,803.5,1.97E-01
964.0686,804.0,1.97E-01
965.031,804.5,1.99E-01
965.9922,805.0,2.00E-01
966.9522,805.5,2.01E-01
967.911,806.0,2.00E-01
968.8716,806.5,1.99E-01
969.831,807.0,1.98E-01
970.7904,807.5,1.98E-01
971.7492,808.0,1.99E-01
972.7086,808.5,1.99E-01
973.6686,809.0,2.03E-01
974.6268,809.5,2.02E-01
975.5862,810.0,2.04E-01
976.5462,810.5,2.05E-01
977.5044,811.0,2.06E-01
978.4656,811.5,2.04E-01
979.4292,812.0,2.05E-01
980.3916,812.5,2.04E-01
981.3516,813.0,2.05E-01
982.3128,813.5,2.05E-01
983.2746,814.0,2.07E-01
984.2352,814.5,2.07E-01
985.1952,815.0,2.06E-01
986.1564,815.5,2.04E-01
987.117,816.0,2.07E-01
988.0794,816.5,2.08E-01
989.0388,817.0,2.08E-01
989.9994,817.5,2.07E-01
990.9618,818.0,2.09E-01
991.9242,818.5,2.08E-01
992.886,819.0,2.09E-01
993.8496,819.5,2.06E-01
994.8138,820.0,2.09E-01
995.778,820.5,2.12E-01
996.741,821.0,2.13E-01
997.7034,821.5,2.11E-01
998.6682,822.0,2.11E-01
999.6324,822.5,2.12E-01
1000.596,823.0,2.11E-01
1001.5566,823.5,2.13E-01
1002.5196,824.0,2.16E-01
1003.485,824.5,2.14E-01
1004.4462,825.0,2.13E-01
1005.4104,825.5,2.15E-01
1006.3704,826.0,2.16E-01
1007.334,826.5,2.17E-01
1008.294,827.0,2.17E-01
1009.2528,827.5,2.17E-01
1010.2182,828.0,2.19E-01
1011.1812,828.5,2.20E-01
1012.1466,829.0,2.19E-01
1013.1126,829.5,2.20E-01
1014.0798,830.0,2.21E-01
1015.0458,830.5,2.21E-01
1016.0082,831.0,2.23E-01
1016.9748,831.5,2.23E-01
1017.939,832.0,2.23E-01
1018.905,832.5,2.23E-01
1019.8728,833.0,2.26E-01
1020.8394,833.5,2.25E-01
1021.806,834.0,2.26E-01
1022.7708,834.5,2.28E-01
1023.7344,835.0,2.28E-01
1024.6968,835.5,2.27E-01
1025.6664,836.0,2.29E-01
1026.636,836.5,2.29E-01
1027.605,837.0,2.32E-01
1028.5752,837.5,2.32E-01
1029.549,838.0,2.30E-01
1030.5144,838.5,2.32E-01
1031.4816,839.0,2.32E-01
1032.4476,839.5,2.34E-01
1033.4148,840.0,2.32E-01
1034.3814,840.5,2.34E-01
1035.3468,841.0,2.36E-01
1036.3164,841.5,2.38E-01
1037.2836,842.0,2.38E-01
1038.2514,842.5,2.37E-01
1039.221,843.0,2.39E-01
1040.1882,843.5,2.38E-01
1041.1578,844.0,2.39E-01
1042.1256,844.5,2.37E-01
1043.0886,845.0,2.38E-01
1044.0546,845.5,2.40E-01
1045.0188,846.0,2.41E-01
1045.9878,846.5,2.42E-01
1046.9568,847.0,2.43E-01
1047.9252,847.5,2.43E-01
1048.8978,848.0,2.41E-01
1049.8674,848.5,2.43E-01
1050.8388,849.0,2.46E-01
1051.8108,849.5,2.47E-01
1052.781,850.0,2.48E-01
1053.75,850.5,2.48E-01
1054.716,851.0,2.47E-01
1055.6808,851.5,2.48E-01
1056.6492,852.0,2.49E-01
1057.6176,852.5,2.49E-01
1058.5908,853.0,2.47E-01
1059.5622,853.5,2.49E-01
1060.5438,854.0,2.47E-01
1061.5158,854.5,2.48E-01
1062.4878,855.0,2.49E-01
1063.4598,855.5,2.50E-01
1064.4258,856.0,2.48E-01
1065.4008,856.5,2.50E-01
1066.3704,857.0,2.50E-01
1067.3424,857.5,2.51E-01
1068.3156,858.0,2.52E-01
1069.2912,858.5,2.51E-01
1070.2632,859.0,2.50E-01
1071.2358,859.5,2.50E-01
1072.2078,860.0,2.50E-01
1073.1804,860.5,2.54E-01
1074.1506,861.0,2.54E-01
1075.122,861.5,2.53E-01
1076.0904,862.0,2.51E-01
1077.0648,862.5,2.52E-01
1078.038,863.0,2.53E-01
1079.0112,863.5,2.53E-01
1079.9826,864.0,2.55E-01
1080.9558,864.5,2.53E-01
1081.9308,865.0,2.51E-01
1082.9034,865.5,2.53E-01
1083.8748,866.0,2.51E-01
1084.8486,866.5,2.53E-01
1085.826,867.0,2.52E-01
1086.7986,867.5,2.53E-01
1087.7694,868.0,2.51E-01
1088.7414,868.5,2.54E-01
1089.7152,869.0,2.53E-01
1090.686,869.5,2.52E-01
1091.661,870.0,2.50E-01
1092.6336,870.5,2.50E-01
1093.608,871.0,2.51E-01
1094.5824,871.5,2.53E-01
1095.5574,872.0,2.53E-01
1096.5342,872.5,2.56E-01
1097.508,873.0,2.53E-01
1098.4824,873.5,2.52E-01
1099.458,874.0,2.54E-01
1100.4318,874.5,2.53E-01
1101.408,875.0,2.54E-01
1102.3806,875.5,2.55E-01
1103.3574,876.0,2.54E-01
1104.3318,876.5,2.53E-01
1105.308,877.0,2.53E-01
1106.2836,877.5,2.55E-01
1107.2574,878.0,2.56E-01
1108.2336,878.5,2.52E-01
1109.211,879.0,2.53E-01
1110.1884,879.5,2.54E-01
1111.1628,880.0,2.56E-01
1112.1324,880.5,2.54E-01
1113.1032,881.0,2.53E-01
1114.0776,881.5,2.53E-01
1115.0532,882.0,2.53E-01
1116.0288,882.5,2.52E-01
1117.0092,883.0,2.52E-01
1117.9962,883.5,2.53E-01
1118.9772,884.0,2.52E-01
1119.9552,884.5,2.54E-01
1120.932,885.0,2.54E-01
1121.907,885.5,2.51E-01
1122.8826,886.0,2.52E-01
1123.857,886.5,2.53E-01
1124.8338,887.0,2.52E-01
1125.8124,887.5,2.50E-01
1126.7922,888.0,2.51E-01
1127.7684,888.5,2.50E-01
1128.7458,889.0,2.47E-01
1129.7238,889.5,2.51E-01
1130.7018,890.0,2.54E-01
1131.6744,890.5,2.51E-01
1132.6536,891.0,2.51E-01
1133.6292,891.5,2.49E-01
1134.6036,892.0,2.50E-01
1135.5816,892.5,2.49E-01
1136.559,893.0,2.51E-01
1137.5364,893.5,2.49E-01
1138.5144,894.0,2.49E-01
1139.4978,894.5,2.48E-01
1140.477,895.0,2.47E-01
1141.4562,895.5,2.48E-01
1142.4378,896.0,2.49E-01
1143.4182,896.5,2.48E-01
1144.3986,897.0,2.49E-01
1145.379,897.5,2.48E-01
1146.3612,898.0,2.46E-01
1147.3416,898.5,2.46E-01
1148.3184,899.0,2.45E-01
1149.2982,899.5,2.45E-01
1150.2762,900.0,2.48E-01
1151.2554,900.5,2.47E-01
1152.2334,901.0,2.46E-01
1153.215,901.5,2.50E-01
1154.1954,902.0,2.47E-01
1155.1764,902.5,2.45E-01
1156.1562,903.0,2.46E-01
1157.1378,903.5,2.45E-01
1158.117,904.0,2.44E-01
1159.0956,904.5,2.46E-01
1160.0754,905.0,2.43E-01
1161.0564,905.5,2.41E-01
1162.035,906.0,2.42E-01
1163.0148,906.5,2.44E-01
1163.9964,907.0,2.43E-01
1164.981,907.5,2.43E-01
1165.9596,908.0,2.45E-01
1166.9358,908.5,2.46E-01
1167.9216,909.0,2.45E-01
1168.902,909.5,2.43E-01
1169.8842,910.0,2.43E-01
1170.867,910.5,2.46E-01
1171.8546,911.0,2.44E-01
1172.8392,911.5,2.43E-01
1173.8202,912.0,2.44E-01
1174.8,912.5,2.42E-01
1175.7792,913.0,2.43E-01
1176.7596,913.5,2.43E-01
1177.7394,914.0,2.43E-01
1178.7174,914.5,2.43E-01
1179.7008,915.0,2.42E-01
1180.6848,915.5,2.43E-01
1181.6664,916.0,2.43E-01
1182.6486,916.5,2.43E-01
1183.6314,917.0,2.42E-01
1184.616,917.5,2.39E-01
1185.5946,918.0,2.38E-01
1186.5786,918.5,2.37E-01
1187.5638,919.0,2.38E-01
1188.5472,919.5,2.38E-01
1189.5276,920.0,2.38E-01
1190.5098,920.5,2.36E-01
1191.4926,921.0,2.34E-01
1192.4742,921.5,2.36E-01
1193.454,922.0,2.37E-01
1194.4332,922.5,2.38E-01
1195.4196,923.0,2.34E-01
1196.4006,923.5,2.36E-01
1197.3828,924.0,2.35E-01
1198.3644,924.5,2.35E-01
1199.3472,925.0,2.34E-01
1200.327,925.5,2.34E-01
1201.3086,926.0,2.33E-01
1202.2896,926.5,2.31E-01
1203.2724,927.0,2.31E-01
1204.2552,927.5,2.32E-01
1205.2368,928.0,2.31E-01
1206.2214,928.5,2.29E-01
1207.2054,929.0,2.29E-01
1208.1894,929.5,2.27E-01
1209.1686,930.0,2.28E-01
1210.1544,930.5,2.26E-01
1211.139,931.0,2.27E-01
1212.1224,931.5,2.29E-01
1213.1016,932.0,2.30E-01
1214.0838,932.5,2.28E-01
1215.066,933.0,2.26E-01
1216.0452,933.5,2.28E-01
1217.0274,934.0,2.28E-01
1218.0114,934.5,2.25E-01
1218.999,935.0,2.27E-01
1219.9836,935.5,2.27E-01
1220.97,936.0,2.27E-01
1221.9546,936.5,2.28E-01
1222.938,937.0,2.25E-01
1223.919,937.5,2.28E-01
1224.9024,938.0,2.26E-01
1225.8858,938.5,2.25E-01
1226.871,939.0,2.29E-01
1227.8532,939.5,2.30E-01
1228.8366,940.0,2.29E-01
1229.8212,940.5,2.28E-01
1230.807,941.0,2.24E-01
1231.7892,941.5,2.24E-01
1232.7714,942.0,2.28E-01
1233.7548,942.5,2.27E-01
1234.7382,943.0,2.27E-01
1235.7222,943.5,2.29E-01
1236.708,944.0,2.26E-01
1237.6938,944.5,2.26E-01
1238.6802,945.0,2.24E-01
1239.6636,945.5,2.24E-01
1240.65,946.0,2.23E-01
1241.6328,946.5,2.24E-01
1242.615,947.0,2.23E-01
1243.5984,947.5,2.21E-01
1244.5842,948.0,2.20E-01
1245.5718,948.5,2.20E-01
1246.5516,949.0,2.17E-01
1247.5314,949.5,2.16E-01
1248.5208,950.0,2.18E-01
1249.506,950.5,2.23E-01
1250.4912,951.0,2.21E-01
1251.4788,951.5,2.23E-01
1252.4724,952.0,2.24E-01
1253.4546,952.5,2.22E-01
1254.4374,953.0,2.20E-01
1255.4238,953.5,2.21E-01
1256.4084,954.0,2.22E-01
1257.3924,954.5,2.21E-01
1258.3836,955.0,2.20E-01
1259.3742,955.5,2.21E-01
1260.3588,956.0,2.16E-01
1261.344,956.5,2.18E-01
1262.331,957.0,2.20E-01
1263.3162,957.5,2.17E-01
1264.2942,958.0,2.18E-01
1265.2788,958.5,2.19E-01
1266.2652,959.0,2.15E-01
1267.2516,959.5,2.16E-01
1268.238,960.0,2.14E-01
1269.2274,960.5,2.13E-01
1270.2216,961.0,2.13E-01
1271.2074,961.5,2.11E-01
1272.1938,962.0,2.10E-01
1273.1802,962.5,2.11E-01
1274.1642,963.0,2.08E-01
1275.1512,963.5,2.07E-01
1276.1388,964.0,2.07E-01
1277.1258,964.5,2.09E-01
1278.1134,965.0,2.08E-01
1279.1016,965.5,2.07E-01
1280.0892,966.0,2.08E-01
1281.078,966.5,2.05E-01
1282.062,967.0,2.04E-01
1283.0424,967.5,2.07E-01
1284.0294,968.0,2.06E-01
1285.017,968.5,2.00E-01
1286.0034,969.0,2.01E-01
1286.994,969.5,2.01E-01
1287.9864,970.0,2.01E-01
1288.983,970.5,2.02E-01
1289.9706,971.0,2.01E-01
1290.96,971.5,1.97E-01
1291.9434,972.0,2.01E-01
1292.931,972.5,2.04E-01
1293.915,973.0,2.02E-01
1294.9014,973.5,2.00E-01
1295.892,974.0,2.00E-01
1296.8808,974.5,1.98E-01
1297.8696,975.0,1.97E-01
1298.8596,975.5,1.98E-01
1299.849,976.0,1.96E-01
1300.8354,976.5,1.94E-01
1301.8218,977.0,1.96E-01
1302.8106,977.5,1.97E-01
1303.8,978.0,1.95E-01
1304.781,978.5,1.96E-01
1305.768,979.0,1.94E-01
1306.7556,979.5,1.93E-01
1307.7474,980.0,1.90E-01
1308.7368,980.5,1.88E-01
1309.7304,981.0,1.88E-01
1310.7264,981.5,1.88E-01
1311.7164,982.0,1.87E-01
1312.707,982.5,1.89E-01
1313.6988,983.0,1.88E-01
1314.6876,983.5,1.86E-01
1315.6776,984.0,1.84E-01
1316.6664,984.5,1.84E-01
1317.657,985.0,1.83E-01
1318.6476,985.5,1.83E-01
1319.6364,986.0,1.79E-01
1320.6264,986.5,1.77E-01
1321.6188,987.0,1.80E-01
1322.6106,987.5,1.80E-01
1323.6012,988.0,1.78E-01
1324.593,988.5,1.77E-01
1325.5854,989.0,1.76E-01
1326.576,989.5,1.77E-01
1327.5672,990.0,1.76E-01
1328.562,990.5,1.73E-01
1329.5556,991.0,1.73E-01
1330.5492,991.5,1.71E-01
1331.5428,992.0,1.71E-01
1332.5394,992.5,1.70E-01
1333.5318,993.0,1.67E-01
1334.5266,993.5,1.65E-01
1335.516,994.0,1.63E-01
1336.512,994.5,1.63E-01
1337.5026,995.0,1.64E-01
1338.4932,995.5,1.64E-01
1339.4796,996.0,1.62E-01
1340.4726,996.5,1.60E-01
1341.4638,997.0,1.63E-01
1342.4562,997.5,1.60E-01
1343.4486,998.0,1.59E-01
1344.447,998.5,1.55E-01
1345.4418,999.0,1.55E-01
1346.4348,999.5,1.56E-01
1347.4284,1000.0,1.53E-01
1348.4214,1000.5,1.52E-01
1349.415,1001.0,1.48E-01
1350.4062,1001.5,1.51E-01
1351.4004,1002.0,1.50E-01
1352.3952,1002.5,1.51E-01
1353.3894,1003.0,1.49E-01
1354.3842,1003.5,1.49E-01
1355.379,1004.0,1.43E-01
1356.375,1004.5,1.47E-01
1357.3692,1005.0,1.44E-01
1358.3634,1005.5,1.44E-01
1359.3576,1006.0,1.43E-01
1360.3464,1006.5,1.40E-01
1361.337,1007.0,1.41E-01
1362.3288,1007.5,1.44E-01
1363.323,1008.0,1.43E-01
1364.3178,1008.5,1.40E-01
1365.3156,1009.0,1.39E-01
1366.3176,1009.5,1.37E-01
1367.3178,1010.0,1.36E-01
1368.3186,1010.5,1.33E-01
1369.317,1011.0,1.30E-01
1370.316,1011.5,1.33E-01
1371.312,1012.0,1.33E-01
1372.3092,1012.5,1.33E-01
1373.3058,1013.0,1.32E-01
1374.3,1013.5,1.30E-01
1375.2978,1014.0,1.27E-01
1376.2938,1014.5,1.27E-01
1377.294,1015.0,1.29E-01
1378.2936,1015.5,1.25E-01
1379.2926,1016.0,1.22E-01
1380.2916,1016.5,1.25E-01
1381.29,1017.0,1.22E-01
1382.289,1017.5,1.23E-01
1383.285,1018.0,1.23E-01
1384.2798,1018.5,1.22E-01
1385.2746,1019.0,1.22E-01
1386.2694,1019.5,1.19E-01
1387.2642,1020.0,1.20E-01
1388.2602,1020.5,1.19E-01
1389.255,1021.0,1.17E-01
1390.2528,1021.5,1.15E-01
1391.2512,1022.0,1.12E-01
1392.252,1022.5,1.12E-01
1393.2492,1023.0,1.15E-01
1394.2488,1023.5,1.13E-01
1395.2442,1024.0,1.10E-01
1396.2396,1024.5,1.08E-01
1397.2332,1025.0,1.12E-01
1398.2292,1025.5,1.07E-01
1399.2246,1026.0,1.05E-01
1400.2212,1026.5,1.02E-01
1401.2196,1027.0,1.02E-01
1402.2198,1027.5,9.76E-02
1403.2164,1028.0,9.16E-02
1404.2124,1028.5,9.57E-02
1405.2108,1029.0,9.36E-02
1406.2008,1029.5,9.02E-02
1407.1968,1030.0,8.92E-02
1408.194,1030.5,8.83E-02
1409.1942,1031.0,9.09E-02
1410.192,1031.5,8.62E-02
1411.194,1032.0,8.28E-02
1412.1942,1032.5,8.36E-02
1413.189,1033.0,8.13E-02
1414.185,1033.5,8.13E-02
1415.1792,1034.0,7.97E-02
1416.1764,1034.5,8.22E-02
1417.1766,1035.0,7.77E-02
1418.1756,1035.5,7.95E-02
1419.174,1036.0,7.85E-02
1420.1742,1036.5,7.69E-02
1421.1696,1037.0,7.80E-02
1422.168,1037.5,7.92E-02
1423.167,1038.0,7.60E-02
1424.1642,1038.5,7.19E-02
1425.1614,1039.0,7.31E-02
1426.161,1039.5,7.69E-02
1427.1576,1040.0,7.06E-02
1428.1548,1040.5,6.89E-02
1429.1484,1041.0,7.09E-02
1430.1474,1041.5,7.22E-02
1431.1434,1042.0,7.20E-02
1432.1424,1042.5,7.10E-02
1433.1378,1043.0,7.19E-02
1434.138,1043.5,6.63E-02
1435.1358,1044.0,6.55E-02
1436.13,1044.5,6.60E-02
1437.1278,1045.0,6.49E-02
1438.1244,1045.5,6.56E-02
1439.1216,1046.0,6.55E-02
1440.1194,1046.5,6.01E-02
1441.1208,1047.0,6.03E-02
1442.1204,1047.5,5.78E-02
1443.1206,1048.0,5.86E-02
1444.1208,1048.5,5.92E-02
1445.1216,1049.0,5.85E-02
1446.1176,1049.5,5.70E-02
1447.1178,1050.0,5.14E-02
1448.115,1050.5,4.98E-02
1449.1098,1051.0,5.16E-02
1450.104,1051.5,5.19E-02
1451.0994,1052.0,5.05E-02
1452.0966,1052.5,4.98E-02
1453.095,1053.0,4.79E-02
1454.0928,1053.5,4.76E-02
1455.0942,1054.0,4.62E-02
1456.0932,1054.5,4.18E-02
1457.0952,1055.0,4.31E-02
1458.0936,1055.5,3.63E-02
1459.0914,1056.0,3.69E-02
1460.091,1056.5,3.44E-02
1461.09,1057.0,3.34E-02
1462.0866,1057.5,3.46E-02
1463.0814,1058.0,3.34E-02
1464.0774,1058.5,3.19E-02
1465.0758,1059.0,3.30E-02
1466.0742,1059.5,2.93E-02
1467.0744,1060.0,2.50E-02
1468.0716,1060.5,2.76E-02
1469.076,1061.0,2.62E-02
1470.0732,1061.5,2.53E-02
1471.0686,1062.0,2.54E-02
1472.0664,1062.5,2.58E-02
1473.0738,1063.0,2.18E-02
