Time (s),Temperature (K),Mass (mg)
0,325.0,4.042
10.8786,325.5,4.043
17.4258,326.0,4.041
22.2714,326.5,4.043
26.385,327.0,4.042
29.9352,327.5,4.042
33.0948,328.0,4.042
36.0702,328.5,4.042
38.901,329.0,4.043
41.4468,329.5,4.044
43.887,330.0,4.044
46.2354,330.5,4.043
48.4656,331.0,4.042
50.6142,331.5,4.042
52.6896,332.0,4.043
54.6948,332.5,4.043
56.6442,333.0,4.042
58.5414,333.5,4.045
60.3882,334.0,4.046
62.184,334.5,4.045
63.9414,335.0,4.042
65.6568,335.5,4.042
67.3512,336.0,4.042
69.0132,336.5,4.042
70.656,337.0,4.042
72.2616,337.5,4.042
73.8492,338.0,4.041
75.411,338.5,4.042
76.9656,339.0,4.041
78.4938,339.5,4.041
80.0058,340.0,4.041
81.4902,340.5,4.042
82.9656,341.0,4.042
84.423,341.5,4.042
85.8654,342.0,4.042
87.2988,342.5,4.042
88.7142,343.0,4.041
90.1224,343.5,4.041
91.5168,344.0,4.041
92.8968,344.5,4.040
94.2768,345.0,4.039
95.6412,345.5,4.039
97.002,346.0,4.040
98.3544,346.5,4.040
99.6882,347.0,4.040
101.019,347.5,4.040
102.3348,348.0,4.040
103.6476,348.5,4.040
104.9508,349.0,4.041
106.2438,349.5,4.041
107.5428,350.0,4.041
108.8256,350.5,4.040
110.1096,351.0,4.040
111.3846,351.5,4.040
112.6476,352.0,4.040
113.9082,352.5,4.039
115.1664,353.0,4.039
116.4174,353.5,4.040
117.6618,354.0,4.040
118.9056,354.5,4.038
120.1404,355.0,4.038
121.362,355.5,4.036
122.5818,356.0,4.034
123.7926,356.5,4.033
124.9992,357.0,4.033
126.2004,357.5,4.036
127.4028,358.0,4.037
128.6022,358.5,4.039
129.7884,359.0,4.041
130.98,359.5,4.039
132.168,360.0,4.039
133.3464,360.5,4.039
134.523,361.0,4.039
135.7032,361.5,4.038
136.8732,362.0,4.039
138.0396,362.5,4.038
139.2054,363.0,4.038
140.3622,363.5,4.037
141.5148,364.0,4.037
142.662,364.5,4.036
143.8104,365.0,4.036
144.948,365.5,4.036
146.091,366.0,4.036
147.2346,366.5,4.037
148.3686,367.0,4.037
149.4984,367.5,4.036
150.6294,368.0,4.038
151.7556,368.5,4.036
152.877,369.0,4.036
153.9972,369.5,4.036
155.118,370.0,4.036
156.2316,370.5,4.036
157.3476,371.0,4.035
158.4546,371.5,4.036
159.561,372.0,4.035
160.665,372.5,4.036
161.7696,373.0,4.035
162.8676,373.5,4.036
163.968,374.0,4.036
165.0642,374.5,4.036
166.155,375.0,4.036
167.2488,375.5,4.035
168.3432,376.0,4.034
169.4358,376.5,4.035
170.526,377.0,4.034
171.618,377.5,4.034
172.7064,378.0,4.033
173.79,378.5,4.034
174.8658,379.0,4.034
175.9458,379.5,4.033
177.0168,380.0,4.033
178.0872,380.5,4.033
179.163,381.0,4.032
180.246,381.5,4.033
181.3146,382.0,4.032
182.3976,382.5,4.032
183.4752,383.0,4.032
184.5438,383.5,4.031
185.6064,384.0,4.032
186.6792,384.5,4.032
187.7406,385.0,4.032
188.7942,385.5,4.030
189.8484,386.0,4.030
190.9104,386.5,4.031
191.9712,387.0,4.032
193.029,387.5,4.032
194.0916,388.0,4.031
195.1542,388.5,4.030
196.2072,389.0,4.030
197.2602,389.5,4.032
198.3072,390.0,4.030
199.3566,390.5,4.030
200.4024,391.0,4.030
201.444,391.5,4.030
202.4874,392.0,4.030
203.5338,392.5,4.029
204.576,393.0,4.030
205.6236,393.5,4.029
206.67,394.0,4.029
207.708,394.5,4.029
208.7412,395.0,4.030
209.7642,395.5,4.030
210.7824,396.0,4.029
211.8006,396.5,4.029
212.8266,397.0,4.029
213.8556,397.5,4.029
214.8912,398.0,4.029
215.9196,398.5,4.029
216.9582,399.0,4.028
217.9848,399.5,4.029
219.0078,400.0,4.029
220.023,400.5,4.029
221.0508,401.0,4.029
222.0702,401.5,4.029
223.083,402.0,4.028
224.0946,402.5,4.028
225.1122,403.0,4.029
226.1256,403.5,4.029
227.136,404.0,4.029
228.1452,404.5,4.028
229.1574,405.0,4.028
230.1612,405.5,4.028
231.1686,406.0,4.028
232.1706,406.5,4.028
233.172,407.0,4.028
234.1716,407.5,4.029
235.1688,408.0,4.028
236.1594,408.5,4.028
237.1578,409.0,4.028
238.1544,409.5,4.028
239.1522,410.0,4.028
240.15,410.5,4.028
241.1472,411.0,4.028
242.1426,411.5,4.029
243.129,412.0,4.028
244.1166,412.5,4.028
245.1042,413.0,4.028
246.0906,413.5,4.028
247.0788,414.0,4.028
248.0664,414.5,4.028
249.054,415.0,4.028
250.0398,415.5,4.028
251.0214,416.0,4.028
251.9964,416.5,4.028
252.975,417.0,4.028
253.9542,417.5,4.028
254.9292,418.0,4.028
255.9042,418.5,4.028
256.8786,419.0,4.028
257.856,419.5,4.029
258.8304,420.0,4.029
259.8024,420.5,4.029
260.7798,421.0,4.029
261.7494,421.5,4.029
262.7196,422.0,4.029
263.688,422.5,4.029
264.6582,423.0,4.029
265.623,423.5,4.028
266.5896,424.0,4.028
267.558,424.5,4.028
268.5192,425.0,4.028
269.4846,425.5,4.028
270.4512,426.0,4.029
271.4148,426.5,4.029
272.3766,427.0,4.029
273.3402,427.5,4.028
274.302,428.0,4.028
275.2626,428.5,4.028
276.2196,429.0,4.028
277.1802,429.5,4.028
278.1402,430.0,4.027
279.1002,430.5,4.026
280.059,431.0,4.026
281.0172,431.5,4.026
281.9748,432.0,4.026
282.9336,432.5,4.026
283.8906,433.0,4.026
284.8458,433.5,4.026
285.801,434.0,4.027
286.755,434.5,4.028
287.7066,435.0,4.027
288.6558,435.5,4.026
289.608,436.0,4.026
290.5566,436.5,4.026
291.5046,437.0,4.026
292.4532,437.5,4.026
293.403,438.0,4.026
294.3546,438.5,4.026
295.3008,439.0,4.026
296.247,439.5,4.026
297.1962,440.0,4.026
298.143,440.5,4.025
299.0868,441.0,4.025
300.0336,441.5,4.025
300.984,442.0,4.025
301.9272,442.5,4.025
302.874,443.0,4.025
303.8172,443.5,4.025
304.7622,444.0,4.024
305.7054,444.5,4.024
306.6468,445.0,4.024
307.5912,445.5,4.024
308.5326,446.0,4.024
309.4764,446.5,4.024
310.4166,447.0,4.024
311.3526,447.5,4.024
312.2922,448.0,4.024
313.2264,448.5,4.025
314.1546,449.0,4.026
315.0858,449.5,4.026
316.017,450.0,4.026
316.9518,450.5,4.026
317.8854,451.0,4.026
318.8226,451.5,4.026
319.7628,452.0,4.026
320.6982,452.5,4.026
321.6378,453.0,4.026
322.5708,453.5,4.026
323.5026,454.0,4.027
324.4374,454.5,4.027
325.3692,455.0,4.026
326.3004,455.5,4.026
327.2262,456.0,4.026
328.1508,456.5,4.024
329.0814,457.0,4.024
330.0072,457.5,4.024
330.9354,458.0,4.024
331.8606,458.5,4.024
332.7876,459.0,4.023
333.7128,459.5,4.023
334.6374,460.0,4.023
335.5602,460.5,4.023
336.4812,461.0,4.023
337.4034,461.5,4.024
338.3262,462.0,4.024
339.246,462.5,4.024
340.1622,463.0,4.024
341.0826,463.5,4.023
342.0036,464.0,4.023
342.921,464.5,4.023
343.8384,465.0,4.023
344.7588,465.5,4.023
345.675,466.0,4.023
346.5912,466.5,4.023
347.5056,467.0,4.023
348.4218,467.5,4.023
349.3374,468.0,4.023
350.2494,468.5,4.023
351.1644,469.0,4.021
352.077,469.5,4.022
352.9908,470.0,4.021
353.9034,470.5,4.021
354.8154,471.0,4.021
355.7256,471.5,4.021
356.6382,472.0,4.021
357.5532,472.5,4.021
358.4646,473.0,4.021
359.3778,473.5,4.021
360.2868,474.0,4.021
361.203,474.5,4.019
362.115,475.0,4.020
363.0222,475.5,4.020
363.933,476.0,4.020
364.8408,476.5,4.020
365.7516,477.0,4.020
366.663,477.5,4.020
367.5708,478.0,4.020
368.4792,478.5,4.020
369.3882,479.0,4.020
370.2996,479.5,4.019
371.2086,480.0,4.018
372.1146,480.5,4.018
373.0206,481.0,4.018
373.9284,481.5,4.017
374.8344,482.0,4.017
375.7374,482.5,4.016
376.6392,483.0,4.016
377.541,483.5,4.016
378.4488,484.0,4.016
379.3542,484.5,4.015
380.2614,485.0,4.014
381.1692,485.5,4.014
382.0788,486.0,4.014
382.9872,486.5,4.014
383.892,487.0,4.014
384.801,487.5,4.014
385.7046,488.0,4.013
386.6082,488.5,4.013
387.513,489.0,4.014
388.419,489.5,4.014
389.3238,490.0,4.013
390.2244,490.5,4.013
391.1274,491.0,4.012
392.034,491.5,4.010
392.9352,492.0,4.010
393.8382,492.5,4.009
394.7418,493.0,4.009
395.6454,493.5,4.009
396.549,494.0,4.008
397.4472,494.5,4.007
398.3484,495.0,4.007
399.2508,495.5,4.006
400.152,496.0,4.006
401.0538,496.5,4.005
401.9568,497.0,4.006
402.8556,497.5,4.006
403.7508,498.0,4.005
404.6472,498.5,4.004
405.5436,499.0,4.003
406.4436,499.5,4.003
407.3448,500.0,4.002
408.2496,500.5,4.001
409.1604,501.0,4.001
410.0664,501.5,4.000
410.97,502.0,4.000
411.8694,502.5,3.999
412.7658,503.0,3.998
413.6664,503.5,3.997
414.564,504.0,3.996
415.4622,504.5,3.996
416.3634,505.0,3.995
417.2634,505.5,3.994
418.167,506.0,3.993
419.0658,506.5,3.993
419.9658,507.0,3.992
420.8616,507.5,3.992
421.7544,508.0,3.992
422.6514,508.5,3.992
423.5466,509.0,3.992
424.4436,509.5,3.991
425.3382,510.0,3.990
426.2364,510.5,3.989
427.1352,511.0,3.987
428.031,511.5,3.985
428.9286,512.0,3.984
429.8244,512.5,3.983
430.7214,513.0,3.983
431.6184,513.5,3.982
432.5178,514.0,3.981
433.4178,514.5,3.979
434.3148,515.0,3.979
435.2124,515.5,3.976
436.107,516.0,3.976
437.0058,516.5,3.974
