Time (s),Mass (g),HRR (kW/m2)
480,54.54,123.5
481,54.47,124
482,54.36,124.8
483,54.29,123.9
484,54.21,124.9
485,54.1,124.4
486,54.01,127.3
487,53.94,127
488,53.85,127.7
489,53.71,128.6
490,53.63,126.5
491,53.58,126
492,53.47,127.7
493,53.42,125.8
494,53.32,127.2
495,53.23,127.7
496,53.14,124.5
497,53.08,125.3
498,52.95,125.6
499,52.88,127.3
500,52.8,125.7
501,52.71,127.6
502,52.65,125.6
503,52.55,127.1
504,52.51,127.5
505,52.42,128.4
506,52.36,126.9
507,52.23,127.7
508,52.16,126.4
509,52.09,128
510,52.01,127.3
511,51.92,129.7
512,51.81,125.4
513,51.72,127.9
514,51.64,128.5
515,51.57,126
516,51.47,124.4
517,51.37,124.5
518,51.28,126.5
519,51.19,126.2
520,51.15,126.2
521,51,129.2
522,50.93,126.9
523,50.87,127.4
524,50.77,127.6
525,50.68,127.5
526,50.6,131.1
527,50.53,128.3
528,50.43,127.7
529,50.34,128.3
530,50.28,129.4
531,50.18,128.2
532,50.12,129.3
533,50.02,128.3
534,49.93,127.7
535,49.86,128.4
536,49.78,128.5
537,49.66,127.9
538,49.58,128
539,49.51,127.6
540,49.45,129.9
541,49.36,131.6
542,49.25,131.5
543,49.18,132
544,49.1,130
545,48.98,132.2
546,48.92,131.3
547,48.83,131.6
548,48.74,130
549,48.68,129.7
550,48.59,130.4
551,48.52,131.3
552,48.44,128.8
553,48.31,131.4
554,48.22,131
555,48.17,131.6
556,48.06,133.7
557,47.97,131.7
558,47.84,133
559,47.78,133.9
560,47.69,130.9
561,47.61,132.8
562,47.51,133.5
563,47.44,131.9
564,47.37,129.8
565,47.31,133.9
566,47.19,131.9
567,47.12,135.8
568,47.01,132.7
569,46.9,131
570,46.83,133.2
571,46.71,136
572,46.65,135.2
573,46.53,139.1
574,46.46,137.3
575,46.37,135.7
576,46.29,136.1
577,46.19,139.3
578,46.14,136.1
579,46.04,136.9
580,45.96,133.3
581,45.87,136.7
582,45.78,136.8
583,45.71,136
584,45.61,136.9
585,45.52,137.9
586,45.43,135.5
587,45.35,137.4
588,45.23,136.7
589,45.13,137.2
590,45.05,139.4
591,45,141.6
592,44.88,142
593,44.79,140.2
594,44.75,138.2
595,44.63,139.3
596,44.5,137.6
597,44.43,136.3
598,44.32,139.2
599,44.22,138.4
600,44.16,138.4
601,44.06,139.7
602,43.97,140.9
603,43.87,141.7
604,43.78,142.4
605,43.72,142
606,43.62,141.6
607,43.51,144.3
608,43.41,144.1
609,43.31,141.6
610,43.2,143.1
611,43.09,143.3
612,43.01,142.8
613,42.91,141.7
614,42.84,142.6
615,42.75,143
616,42.67,145.4
617,42.6,146.1
618,42.53,146.3
619,42.41,145
620,42.3,145.8
621,42.24,146.6
622,42.12,145.2
623,42.04,147.2
624,41.93,146.6
625,41.83,146.6
626,41.74,149.6
627,41.66,146.1
628,41.55,145.3
629,41.46,146
630,41.37,146.7
631,41.26,149.6
632,41.15,146.2
633,41.07,149.5
634,41,147.8
635,40.86,146.8
636,40.79,150.8
637,40.69,148.7
638,40.6,152.9
639,40.52,150.4
640,40.4,152.7
641,40.3,151.3
642,40.17,150.8
643,40.11,152.1
644,40.01,150.1
645,39.91,153.8
646,39.8,149.8
647,39.7,151.7
648,39.61,152
649,39.53,151.7
650,39.47,153.3
651,39.37,155.7
652,39.26,156.6
653,39.14,154.6
654,39.06,153.2
655,38.97,154
656,38.84,154.5
657,38.74,156.7
658,38.64,151.3
659,38.55,157.2
660,38.48,156.1
661,38.38,156.8
662,38.28,158.1
663,38.17,157.7
664,38.07,158.6
665,38,160.6
666,37.92,158.5
667,37.81,157.5
668,37.63,158.1
669,37.53,160.1
670,37.46,157.2
671,37.35,157.6
672,37.23,158.8
673,37.19,160
674,37.06,159.4
675,36.96,161
676,36.86,159.3
677,36.76,157.7
678,36.68,159.8
679,36.57,159.3
680,36.46,159
681,36.35,154.7
682,36.25,157.1
683,36.14,158.7
684,36.07,157.7
685,35.95,161.5
686,35.84,160
687,35.74,159.4
688,35.66,159.9
689,35.55,161
690,35.49,162.7
691,35.37,165.1
692,35.27,162.9
693,35.16,164.7
694,35.05,161.6
695,34.97,167
696,34.88,160.6
697,34.8,163.2
698,34.68,165.9
699,34.57,161.9
700,34.51,165.4
701,34.39,162.1
702,34.27,165
703,34.17,162.7
704,34.07,161.2
705,33.97,162
706,33.85,165
707,33.75,163.9
708,33.64,161.7
709,33.55,166.9
710,33.44,163.7
711,33.31,163.2
712,33.23,164.5
713,33.14,165
714,33.05,165.8
715,32.91,166.3
716,32.84,164.9
717,32.76,165
718,32.69,166.6
719,32.6,166.6
720,32.45,166.6
721,32.36,163.7
722,32.25,159.1
723,32.14,167.3
724,32.09,166.7
725,31.99,166
726,31.91,161
727,31.82,167.6
728,31.7,163.4
729,31.61,162.4
730,31.51,161.9
731,31.44,163.6
732,31.36,160.2
733,31.23,161.8
734,31.19,163.4
735,31.05,162.2
736,30.96,161.4
737,30.87,159.1
738,30.76,163
739,30.65,162.4
740,30.56,164.1
741,30.43,160.2
742,30.31,158.7
743,30.21,162
744,30.13,161
745,30.03,159.7
746,29.95,162.2
747,29.85,160.6
748,29.76,158.6
749,29.69,159.1
750,29.57,158.6
751,29.46,158.6
752,29.4,156.5
753,29.26,161.5
754,29.19,161.3
755,29.11,160.4
756,28.99,155.2
757,28.91,159.3
758,28.85,160.9
759,28.76,160.3
760,28.65,162.1
761,28.57,161.6
762,28.5,160.2
763,28.39,158.4
764,28.34,158.1
765,28.26,157.1
766,28.17,157.4
767,28.07,154.9
768,27.99,156.7
769,27.92,154.6
770,27.82,157.6
771,27.74,154.1
772,27.63,157.9
773,27.55,155.1
774,27.45,153.5
775,27.37,154.6
776,27.27,155.2
777,27.16,155.3
778,27.06,153.8
779,26.93,150.2
780,26.91,152.3
781,26.79,152.1
782,26.7,155
783,26.64,150.8
784,26.58,151.9
785,26.48,149.9
786,26.4,150.5
787,26.33,150.8
788,26.22,149.2
789,26.17,150.9
790,26.07,150
791,25.96,148.5
792,25.88,150.4
793,25.78,148.5
794,25.67,149.3
795,25.62,148.7
796,25.54,150.4
797,25.47,148.5
798,25.39,146.2
799,25.31,144.1
800,25.26,146.4
801,25.19,145.8
802,25.12,145.1
803,25.01,146.6
804,24.95,147.3
805,24.88,143.3
806,24.78,143.6
807,24.74,142.1
808,24.67,140.9
809,24.57,140.5
810,24.52,142.1
811,24.42,141.3
812,24.34,141.3
813,24.23,141.1
814,24.14,138.9
815,24.11,140.5
816,24,138.3
817,23.94,137.2
818,23.88,136.7
819,23.78,137.3
820,23.67,137.5
821,23.64,135.2
822,23.59,134.3
823,23.54,135.9
824,23.42,132.1
825,23.38,134.2
826,23.3,131.8
827,23.22,130.7
828,23.15,131.4
829,23.1,129.4
830,23.03,130.1
831,22.94,130.2
832,22.94,127.5
833,22.81,130.3
834,22.79,125.8
835,22.71,125.8
836,22.65,127.2
837,22.58,126
838,22.52,125.9
839,22.46,125.2
840,22.39,125.8
841,22.33,124.5
842,22.3,126.1
843,22.24,123.8
844,22.17,125
845,22.12,122.7
846,22.07,122.5
847,21.98,121.8
848,21.94,119.6
849,21.9,119.5
850,21.8,118.9
851,21.75,118.2
852,21.71,115.4
853,21.66,116.4
854,21.55,113.7
855,21.52,113.9
856,21.44,113.1
857,21.38,111.9
858,21.31,114.2
859,21.27,116.1
860,21.21,112.4
861,21.18,113.9
862,21.15,111.7
863,21.08,111.2
864,21.04,109.8
865,20.97,109.6
866,20.91,108.1
867,20.85,104.9
868,20.79,108.1
869,20.76,106.5
870,20.7,103.5
871,20.65,102.3
872,20.64,102.7
873,20.6,101.9
874,20.57,99.5
875,20.53,99.9
876,20.45,98.7
877,20.45,96.8
878,20.38,99.1
879,20.32,99.3
880,20.29,98.2
881,20.23,96.8
882,20.2,97.6
883,20.16,96.7
884,20.1,95.8
885,20.06,95.7
886,20.02,95.9
887,19.97,93.9
888,19.96,94
889,19.86,93.4
890,19.84,92.9
891,19.77,91.6
892,19.75,91.5
893,19.72,91.1
894,19.66,89.8
895,19.62,91.2
896,19.59,89
897,19.55,87.7
898,19.51,87.7
899,19.5,85.4
900,19.43,84.9
901,19.39,84.5
902,19.36,82.7
903,19.36,81.4
904,19.29,83
905,19.25,80.8
906,19.23,79.4
907,19.2,79.2
908,19.18,79.7
909,19.16,79.2
910,19.15,79.2
911,19.1,78.2
912,19.1,79.1
913,19.05,76.6
914,19.06,76.9
915,19.02,77.2
916,18.97,76.1
917,18.94,73.5
918,18.94,74.1
919,18.9,72.9
920,18.87,71.5
921,18.83,70.1
922,18.81,70.6
923,18.77,69.6
924,18.73,67.2
925,18.71,67
926,18.67,66.1
927,18.63,64.4
928,18.61,63.3
929,18.6,62.5
930,18.56,62.4
931,18.54,62.7
932,18.5,61.4
933,18.5,60.9
934,18.48,61.8
935,18.45,61.7
936,18.43,60.8
937,18.39,60.7
938,18.36,60.3
939,18.34,59.5
940,18.33,58.9
941,18.32,57.4
942,18.32,57
943,18.29,57.5
944,18.27,57.2
945,18.22,56.7
946,18.22,57.5
947,18.2,56.1
948,18.18,56.1
949,18.18,55
950,18.18,54.3
951,18.17,54.4
952,18.14,53.8
953,18.13,51
954,18.11,51.4
955,18.11,52.1
956,18.08,51.4
957,18.07,52.2
958,18.04,50.3
959,18.03,50.6
960,18.01,49.3
961,17.98,49.4
962,17.94,48.3
963,17.93,47.8
964,17.9,47.5
965,17.89,46.3
966,17.89,46.2
967,17.83,45.1
968,17.84,46.2
969,17.82,44.3
970,17.83,44.3
971,17.8,46.1
972,17.79,45.1
973,17.77,45.2
974,17.77,46
975,17.76,46.3
976,17.74,46
977,17.74,45.1
978,17.71,45.9
979,17.7,46.1
980,17.68,45.7
981,17.69,46.3
982,17.67,45.5
983,17.66,44.7
984,17.69,43.5
985,17.68,43
986,17.66,43.1
987,17.66,42.1
988,17.64,42.5
989,17.62,41.8
990,17.62,42
991,17.6,40.9
992,17.6,40.4
993,17.6,39.9
994,17.58,39.2
995,17.55,39.8
996,17.55,39.4
997,17.48,39
998,17.46,39.4
999,17.45,38.7
1000,17.43,38.9
1001,17.43,38.8
1002,17.43,37.8
1003,17.41,38.1
1004,17.4,37.8
1005,17.38,37.7
1006,17.37,37
1007,17.36,36.6
1008,17.35,36.9
1009,17.34,36.9
1010,17.33,35.8
1011,17.28,36.5
1012,17.29,36.5
1013,17.29,37.3
1014,17.27,37.7
1015,17.25,37
1016,17.23,36.5
1017,17.23,36.6
1018,17.21,36.2
1019,17.2,36.6
1020,17.2,36.3
1021,17.19,36.3
1022,17.25,36.9
1023,17.24,37.2
1024,17.23,36.6
1025,17.2,37.1
1026,17.2,36.5
1027,17.2,37.1
1028,17.18,36.9
1029,17.18,36.5
1030,17.15,37
1031,17.16,37.4
1032,17.15,37.1
1033,17.06,37.6
1034,17.04,37.2
1035,17.03,37.3
1036,17.01,38
1037,17.01,36.6
1038,16.99,36.4
1039,17.01,36.1
1040,16.97,36.4
1041,16.97,36.6
1042,16.97,36.1
1043,16.98,36.6
1044,16.95,37.2
1045,16.92,36
1046,16.9,36.1
1047,16.89,37.1
1048,16.9,36.3
1049,16.9,37.1
1050,16.88,36.8
1051,16.86,37.3
1052,16.84,37
1053,16.83,37
1054,16.83,36.9
1055,16.84,37
1056,16.81,37
1057,16.82,36.9
1058,16.83,36.8
1059,16.81,36.7
1060,16.79,37
1061,16.79,36.7
1062,16.78,36.5
1063,16.79,36.2
1064,16.78,37.2
1065,16.78,36.9
1066,16.77,37.4
1067,16.78,37.1
1068,16.71,36.9
1069,16.69,37.1
1070,16.64,37.5
1071,16.66,37.5
1072,16.64,37.3
1073,16.62,38.2
1074,16.63,36.5
1075,16.6,37.8
1076,16.59,37.3
1077,16.54,37.8
1078,16.55,38.3
1079,16.58,38.9
1080,16.52,38.5
1081,16.49,39.4
1082,16.49,39.4
1083,16.49,39.6
1084,16.47,39.8
1085,16.46,40.5
1086,16.47,40
1087,16.45,40.7
1088,16.44,41.2
1089,16.43,40.9
