Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0,325.5,3.9683,0.0327
7.615578326827546,326.0,3.9707,0.0582
12.998899814351809,326.5,3.9702,0.0818
17.356242844998462,327.0,3.97,0.1028
21.112637244298696,327.5,3.97,0.1231
24.46300049526186,328.0,3.9718,0.1405
27.48891247360696,328.5,3.9721,0.1554
30.276997475756623,329.0,3.9721,0.1725
32.9954312410656,329.5,3.9732,0.1895
35.522264205259376,330.0,3.972,0.204
37.879143588606865,330.5,3.9713,0.2148
40.13639083085391,331.0,3.9728,0.2284
42.31370648568294,331.5,3.973,0.2395
44.41194362221316,332.0,3.9714,0.2528
46.41960289450577,332.5,3.9713,0.2631
48.38318911812223,333.0,3.9717,0.2749
50.3064736974965,333.5,3.9722,0.2854
52.16093920689789,334.0,3.9722,0.2962
53.95491762089405,334.5,3.9723,0.3026
55.707853928273764,335.0,3.9725,0.3153
57.427880346408415,335.5,3.9729,0.3259
59.122748684551894,336.0,3.9722,0.3319
60.791078325532055,336.5,3.9728,0.3429
62.43539094271213,337.0,3.9733,0.3491
64.06099531335497,337.5,3.9733,0.3583
65.6460537757574,338.0,3.9726,0.3661
67.20849830075271,338.5,3.9712,0.3742
68.75434899173821,339.0,3.9717,0.3828
70.27551629324041,339.5,3.9719,0.3886
71.78951918973002,340.0,3.9717,0.3961
73.25312767968039,340.5,3.9718,0.4014
74.7238183341592,341.0,3.9715,0.4119
76.17544927651464,341.5,3.9725,0.4165
77.61888140672508,342.0,3.9722,0.4245
79.05038351703202,342.5,3.9713,0.4315
80.45689467457127,343.0,3.9705,0.4371
81.85438440589726,343.5,3.9707,0.4424
83.23265974328856,344.0,3.9711,0.449
84.61396966562793,344.5,3.9716,0.4553
85.97848880455595,345.0,3.9716,0.4604
87.33147542337397,345.5,3.9715,0.4671
88.6881998851544,346.0,3.9711,0.4717
90.00729451230765,346.5,3.9707,0.475
91.33317544163074,347.0,3.9711,0.4816
92.65758068454869,347.5,3.9715,0.4883
93.96090393261531,348.0,3.9721,0.4924
95.28195563947702,348.5,3.972,0.4992
96.5878106234864,349.0,3.9705,0.5028
97.8783375438687,349.5,3.9701,0.5085
99.1690730030439,350.0,3.9702,0.5144
100.44467718984347,350.5,3.9706,0.5185
101.7180002127688,351.0,3.971,0.5246
102.97871337804335,351.5,3.9709,0.5297
104.22615962134728,352.0,3.9706,0.5351
105.47598265404855,352.5,3.9707,0.5403
106.71931323501246,353.0,3.9714,0.5442
107.96123030938898,353.5,3.9714,0.5474
109.19612215487399,354.0,3.9711,0.5526
110.42799419932459,354.5,3.9713,0.5561
111.64435487163107,355.0,3.9709,0.5604
112.86647410229,355.5,3.97,0.5637
114.08757925789365,356.0,3.9703,0.5683
115.29712547022581,356.5,3.97,0.5716
116.50499726108939,357.0,3.9692,0.577
117.70871043851591,357.5,3.9692,0.5818
118.89862191588986,358.0,3.971,0.5839
120.09440861968392,358.5,3.9696,0.59
121.28059027042502,359.0,3.9703,0.5952
122.47160450505967,359.5,3.9698,0.5991
123.65487987882184,360.0,3.9692,0.6015
124.83571296545037,360.5,3.9691,0.6066
126.00756312257562,361.0,3.9682,0.6099
127.17643995227044,361.5,3.9691,0.6148
128.3375003711474,362.0,3.9688,0.6187
129.4955308245018,362.5,3.9692,0.6209
130.64631560201636,363.0,3.9695,0.6251
131.79905957815342,363.5,3.9691,0.6289
132.94500417737905,364.0,3.9695,0.6321
134.09402206184959,364.5,3.9691,0.6345
135.2406309810407,365.0,3.9691,0.64
136.3782880271604,365.5,3.9692,0.6418
137.51652596732842,366.0,3.9681,0.6455
138.6559142895223,366.5,3.9678,0.6495
139.79054915601625,367.0,3.9681,0.6543
140.91971726721962,367.5,3.9676,0.6563
142.0514305394537,368.0,3.9668,0.6605
143.17525690580254,368.5,3.9674,0.6629
144.29301817199217,369.0,3.9674,0.6669
145.4103539093395,369.5,3.9674,0.6708
146.52519602869074,370.0,3.9674,0.6749
147.63512673105024,370.5,3.9673,0.6757
148.74521580338737,371.0,3.9657,0.6774
149.84988982902635,371.5,3.9663,0.6801
150.9461407690404,372.0,3.9655,0.684
152.0505911481835,372.5,3.9657,0.687
153.15643365861865,373.0,3.9654,0.6917
154.26107172437173,373.5,3.9655,0.6944
155.36084650874767,374.0,3.9652,0.6957
156.47079305475202,374.5,3.9655,0.6985
157.56474991329492,375.0,3.9655,0.7003
158.65619108221466,375.5,3.9649,0.7035
159.74519057578775,376.0,3.9656,0.7066
160.83360840996752,376.5,3.9655,0.7089
161.91844474514028,377.0,3.9655,0.7092
163.00506587100122,377.5,3.9658,0.7112
164.08516746248685,378.0,3.9669,0.7135
165.1656387509762,378.5,3.9663,0.7155
166.2498886682328,379.0,3.9655,0.7187
167.33170413592958,379.5,3.9655,0.7192
168.39795053120497,380.0,3.9647,0.7215
169.474243934163,380.5,3.9657,0.7239
170.55548384722468,381.0,3.9656,0.7245
171.6295953876098,381.5,3.9643,0.7259
172.70232416073262,382.0,3.9656,0.728
173.78520975447495,382.5,3.9656,0.7299
174.8576179868984,383.0,3.9655,0.7325
175.92448664362047,383.5,3.9643,0.7336
176.98944091934487,384.0,3.9649,0.7356
178.04602518820982,384.5,3.9658,0.7361
179.11227750419454,385.0,3.9644,0.7353
180.17357326242762,385.5,3.9642,0.7356
181.23452063571696,386.0,3.9631,0.7378
182.29702849101326,386.5,3.964,0.7396
183.35383763314115,387.0,3.9627,0.7415
184.40613517728232,387.5,3.9627,0.7402
185.46391230193714,388.0,3.9634,0.7413
186.52044078271075,388.5,3.9641,0.742
187.57420450296118,389.0,3.9641,0.7417
188.63774638587284,389.5,3.9641,0.7416
189.69760936258442,390.0,3.9641,0.7426
190.74874791551838,390.5,3.9641,0.7425
191.79938951461583,391.0,3.964,0.7429
192.84577229008733,391.5,3.9652,0.7431
193.88924972462397,392.0,3.9641,0.7442
194.93320429458618,392.5,3.9641,0.7447
195.98089458244084,393.0,3.9642,0.745
197.025522180692,393.5,3.9655,0.7456
198.06230065899123,394.0,3.9644,0.746
199.10383669717197,394.5,3.9644,0.7467
200.14187665101645,395.0,3.9644,0.7466
201.17925895436133,395.5,3.9644,0.7489
202.2137692789002,396.0,3.965,0.7463
203.25170383438405,396.5,3.9658,0.7468
204.28802216452877,397.0,3.9654,0.7471
205.31696803427303,397.5,3.9654,0.7471
206.3466151842956,398.0,3.9654,0.7499
207.37736754816342,398.5,3.9645,0.7491
208.41120945784468,399.0,3.964,0.7496
209.4359985848162,399.5,3.964,0.749
210.46682559776613,400.0,3.9629,0.7488
211.4928244700193,400.5,3.9627,0.7482
212.51404459576747,401.0,3.9627,0.7501
213.5329698068237,401.5,3.9622,0.7514
214.55231022639663,402.0,3.9613,0.7515
215.56692614456114,402.5,3.9613,0.7528
216.58156364882916,403.0,3.9613,0.7522
217.59371816565934,403.5,3.9619,0.7536
218.6053213263162,404.0,3.9627,0.7548
219.6170071689735,404.5,3.9617,0.7561
220.62794432439068,405.0,3.9613,0.7576
221.6383486847074,405.5,3.9613,0.7566
222.64995815994672,406.0,3.962,0.756
223.66217947636056,406.5,3.9614,0.7578
224.6690125675632,407.0,3.9613,0.7581
225.67461042039054,407.5,3.9613,0.76
226.6784786072384,408.0,3.9613,0.7607
227.6798786265241,408.5,3.9613,0.7623
228.67889930187624,409.0,3.9613,0.7619
229.67667010260845,409.5,3.9602,0.7628
230.67744262209038,410.0,3.96,0.7637
231.67830614146072,410.5,3.9612,0.7653
232.67492494788326,411.0,3.9612,0.7671
233.67210000360222,411.5,3.9612,0.7676
234.66694880661316,412.0,3.9612,0.7704
235.65761779599114,412.5,3.9611,0.7714
236.6392358582563,413.0,3.9599,0.7704
237.6321142139431,413.5,3.9612,0.7728
238.6228152594515,414.0,3.9612,0.7751
239.60924285569445,414.5,3.9612,0.7751
240.58666670525332,415.0,3.9612,0.7759
241.5837404283834,415.5,3.9612,0.7789
242.57622358267304,416.0,3.9611,0.7805
243.5566527288717,416.5,3.96,0.7813
244.5400779517214,417.0,3.9599,0.7824
245.5281217873242,417.5,3.9599,0.7833
246.51357068804901,418.0,3.9599,0.7861
247.49028087768568,418.5,3.9599,0.7871
248.46770575496987,419.0,3.9599,0.7888
249.44749088666396,419.5,3.96,0.7904
250.4273175878797,420.0,3.9613,0.792
251.40351522600804,420.5,3.9606,0.7928
252.38029706975226,421.0,3.9599,0.7932
253.35709466089224,421.5,3.9599,0.7984
254.33452980674696,422.0,3.9599,0.7982
255.30834296678051,422.5,3.9601,0.7987
256.2809646566976,423.0,3.9599,0.8017
257.25476589669455,423.5,3.9599,0.8027
258.2249870989824,424.0,3.9599,0.8045
259.19162847749396,424.5,3.9599,0.8056
260.1594200579473,425.0,3.9599,0.8089
261.1265953811332,425.5,3.9599,0.8125
262.0974058641297,426.0,3.9599,0.814
263.0598504264979,426.5,3.9599,0.8143
264.0258076639318,427.0,3.9599,0.8174
264.99420347446807,427.5,3.9599,0.8156
265.95959840872075,428.0,3.9598,0.8179
266.9226994492649,428.5,3.9592,0.8186
267.88560266103974,429.0,3.9592,0.82
268.8528114205242,429.5,3.9593,0.8223
269.81177899200105,430.0,3.9593,0.8266
270.76275370828307,430.5,3.9593,0.8277
271.71729444860654,431.0,3.9592,0.83
272.6784910381115,431.5,3.9593,0.8324
273.6396427211705,432.0,3.9592,0.8348
274.59852064704,432.5,3.9592,0.8349
275.5638096344078,433.0,3.9592,0.8355
276.532800029255,433.5,3.9593,0.8391
277.4911140225174,434.0,3.958,0.8374
278.44518055566533,434.5,3.9579,0.8389
279.3997076132545,435.0,3.9579,0.8406
280.35431768553406,435.5,3.9584,0.8432
281.3095486226283,436.0,3.9593,0.8466
282.26227554406444,436.5,3.9593,0.8461
283.21697718722737,437.0,3.9592,0.8484
284.1727138158018,437.5,3.9593,0.8488
285.1237877848349,438.0,3.9593,0.8515
286.0688295762436,438.5,3.9592,0.854
287.02155445225293,439.0,3.959,0.856
287.97136395518135,439.5,3.9579,0.8584
288.92474173400706,440.0,3.9579,0.8607
289.8752034362794,440.5,3.9579,0.8618
290.8279129622019,441.0,3.9579,0.8629
291.784346767074,441.5,3.9579,0.8645
292.7348184387799,442.0,3.9579,0.8675
293.6827646187984,442.5,3.9579,0.8697
294.62729036373236,443.0,3.9579,0.8727
295.5650887764706,443.5,3.9579,0.8745
296.5088093340089,444.0,3.9579,0.8766
297.45213096364495,444.5,3.9579,0.8781
298.39520472461265,445.0,3.958,0.8805
299.3390229293519,445.5,3.9575,0.8814
300.28872466211243,446.0,3.9566,0.8846
301.2410183137556,446.5,3.9566,0.8861
302.1831118163245,447.0,3.9566,0.8887
303.12683312976253,447.5,3.9566,0.8905
304.067111123117,448.0,3.9566,0.8928
305.0043529210476,448.5,3.9566,0.8938
305.9402833009767,449.0,3.9566,0.8962
306.880540934318,449.5,3.9566,0.8991
307.81946536533724,450.0,3.9566,0.9002
308.7555050490537,450.5,3.9566,0.9032
309.69508933236807,451.0,3.957,0.9057
310.6346883789745,451.5,3.9569,0.9095
311.567770352635,452.0,3.9569,0.9086
312.50251692573664,452.5,3.957,0.9108
313.4378983765544,453.0,3.957,0.9121
314.3733463614224,453.5,3.9569,0.9148
315.30513424114196,454.0,3.957,0.9185
316.2381747643293,454.5,3.957,0.92
317.1729347719542,455.0,3.957,0.9215
318.1024153533376,455.5,3.9569,0.9232
319.02943142413204,456.0,3.9569,0.9265
319.95697223759186,456.5,3.9569,0.9271
320.8828771718214,457.0,3.957,0.9294
321.8068197262505,457.5,3.957,0.9308
322.7296408102751,458.0,3.9568,0.9324
323.6560582720889,458.5,3.9555,0.9345
324.5812060848259,459.0,3.9556,0.9366
325.50582657648096,459.5,3.9556,0.9392
326.4333942555029,460.0,3.9556,0.9417
327.35983542702473,460.5,3.9557,0.9426
328.28383651604713,461.0,3.9557,0.9453
329.21141921745,461.5,3.9567,0.9463
330.12714218768974,462.0,3.9566,0.9482
331.04095793271836,462.5,3.9566,0.9522
331.94999268669545,463.0,3.9566,0.9522
332.86014936235733,463.5,3.9566,0.9541
333.7798656540631,464.0,3.9566,0.9575
334.69669383360156,464.5,3.9566,0.9604
335.6200074058448,465.0,3.9566,0.9616
336.54404357225155,465.5,3.9567,0.9637
337.4716171716959,466.0,3.9554,0.9657
338.39568558238136,466.5,3.9553,0.9675
339.3113359717002,467.0,3.9553,0.9691
340.2287002692126,467.5,3.9553,0.971
341.1455516558836,468.0,3.9553,0.9747
342.06170180865166,468.5,3.9553,0.9765
342.9790986427989,469.0,3.9553,0.9792
343.8994806173969,469.5,3.9553,0.9803
344.81513532441005,470.0,3.9553,0.9825
345.731920722197,470.5,3.9549,0.9861
346.6486844674795,471.0,3.9539,0.9883
347.56555891015756,471.5,3.954,0.9913
348.4769440159888,472.0,3.954,0.9913
349.3883827764697,472.5,3.954,0.9934
350.30098200751354,473.0,3.9533,0.996
351.2070441212962,473.5,3.9527,1.0
352.1124392616034,474.0,3.9527,1.0024
353.0183872152377,474.5,3.9527,1.0026
353.92563354380246,475.0,3.9527,1.0058
354.8304198841929,475.5,3.9527,1.0089
355.73579648800455,476.0,3.9519,1.0118
356.6447770880758,476.5,3.9513,1.0126
357.55969818265714,477.0,3.9513,1.0162
358.4753164807434,477.5,3.9512,1.0187
359.3915602467428,478.0,3.9501,1.0206
360.30234474000207,478.5,3.95,1.0225
361.21314452931813,479.0,3.95,1.0249
362.13231577128005,479.5,3.95,1.0272
363.0420059014466,480.0,3.9497,1.0279
363.9504287689742,480.5,3.9476,1.0313
364.8599440487574,481.0,3.9474,1.0358
365.7713919431369,481.5,3.9474,1.037
366.6839886576057,482.0,3.9474,1.0371
367.58880821280485,482.5,3.9473,1.041
368.49839253422886,483.0,3.9461,1.0438
369.4062012180955,483.5,3.9461,1.0438
370.30979692721513,484.0,3.9461,1.0441
371.21821984063774,484.5,3.9455,1.0447
372.1229962386493,485.0,3.9448,1.0475
373.0308381147975,485.5,3.9446,1.0487
373.93438473553505,486.0,3.9458,1.0524
374.8428374953698,486.5,3.9448,1.0574
375.7470343042468,487.0,3.9448,1.0593
376.6530261674832,487.5,3.9449,1.061
377.55845515052425,488.0,3.9437,1.0623
378.4620557155475,488.5,3.9434,1.0636
379.36387950560237,489.0,3.943,1.0652
380.2656176408089,489.5,3.9421,1.0685
381.1722273362566,490.0,3.9416,1.0694
382.07703787186307,490.5,3.9408,1.0713
382.982438472374,491.0,3.9397,1.0709
383.8860349169019,491.5,3.9395,1.0745
384.7944035031269,492.0,3.9394,1.0789
385.6980532318099,492.5,3.9383,1.0817
386.6017368039935,493.0,3.9382,1.083
387.49572666447,493.5,3.9374,1.0839
388.3932938822022,494.0,3.9366,1.0866
389.29327200863844,494.5,3.9362,1.0861
390.1956636761388,495.0,3.9351,1.0865
391.09688760435114,495.5,3.9353,1.0879
391.99683721116105,496.0,3.9339,1.0903
392.9045949275959,496.5,3.9338,1.0922
393.80649514693334,497.0,3.9324,1.0939
394.7064430301462,497.5,3.9321,1.0958
395.60530966476074,498.0,3.9319,1.0992
396.5046434206836,498.5,3.9308,1.1012
397.4046688227978,499.0,3.9309,1.1041
398.30526088618365,499.5,3.93,1.1036
399.21062736774184,500.0,3.9298,1.1051
400.11190893124615,500.5,3.9289,1.1122
401.0106942475563,501.0,3.9282,1.1123
401.90830737553455,501.5,3.9277,1.112
402.8089022779377,502.0,3.9268,1.1156
403.708294760114,502.5,3.9276,1.1171
404.60354486213515,503.0,3.9263,1.1183
405.5004936165927,503.5,3.926,1.1202
406.39745246229705,504.0,3.9246,1.1227
407.29690821782566,504.5,3.9234,1.1251
408.19569846940715,505.0,3.923,1.1272
409.09389519397587,505.5,3.9215,1.1288
409.99269937956984,506.0,3.9205,1.132
410.8926647099617,506.5,3.9199,1.1332
411.7927155207153,507.0,3.9184,1.1322
412.6908742047554,507.5,3.918,1.1356
413.58671097390857,508.0,3.9162,1.137
414.4849162978424,508.5,3.9159,1.1398
415.3824896006977,509.0,3.9146,1.1407
416.27833845953734,509.5,3.9148,1.1414
417.17352588173094,510.0,3.9135,1.1426
418.06872050473993,510.5,3.9135,1.1438
418.9651100490887,511.0,3.912,1.145
419.86212411748943,511.5,3.9108,1.1462
420.7567234760836,512.0,3.9097,1.1474
421.6536949105139,512.5,3.9081,1.1498
422.5524830243575,513.0,3.9071,1.1527
423.4507329672624,513.5,3.9062,1.1532
424.3466071401647,514.0,3.9054,1.1543
425.23161609104733,514.5,3.9045,1.1539
426.122522654009,515.0,3.9029,1.1531
427.0177398690407,515.5,3.9017,1.1529
427.90998407307734,516.0,3.9014,1.1543
