Time (s),Temperature (K),Mass (mg)
0,324.5,3.923
17.109,325,3.923
27.369,325.5,3.924
35.6106,326,3.924
42.7338,326.5,3.924
49.0644,327,3.924
54.909,327.5,3.924
60.3648,328,3.923
65.5602,328.5,3.925
70.4958,329,3.924
75.2352,329.5,3.923
79.8192,330,3.923
84.3222,330.5,3.923
88.704,331,3.923
92.9862,331.5,3.924
97.1592,332,3.924
101.22,332.5,3.923
105.2154,333,3.923
109.212,333.5,3.923
113.1858,334,3.923
117.1458,334.5,3.923
121.0146,335,3.923
124.8114,335.5,3.923
128.5836,336,3.924
132.3414,336.5,3.923
136.086,337,3.922
139.7994,337.5,3.922
143.4534,338,3.922
147.0882,338.5,3.922
150.7068,339,3.921
154.2936,339.5,3.921
157.8606,340,3.921
161.3964,340.5,3.922
164.9196,341,3.922
168.4416,341.5,3.922
171.9426,342,3.922
175.4046,342.5,3.922
178.8612,343,3.92
182.2836,343.5,3.92
185.7072,344,3.92
189.1248,344.5,3.92
192.5382,345,3.919
195.9222,345.5,3.92
199.2984,346,3.92
202.6518,346.5,3.92
205.9812,347,3.92
209.3082,347.5,3.92
212.6298,348,3.92
215.9244,348.5,3.92
219.2184,349,3.919
222.4938,349.5,3.92
225.7398,350,3.918
229.002,350.5,3.92
232.2378,351,3.919
235.4838,351.5,3.919
238.6896,352,3.919
241.9104,352.5,3.919
245.1264,353,3.917
248.3094,353.5,3.919
251.5386,354,3.918
254.6922,354.5,3.919
257.832,355,3.919
260.9982,355.5,3.919
264.1656,356,3.919
267.3258,356.5,3.919
270.498,357,3.917
273.6492,357.5,3.918
276.7638,358,3.917
279.8958,358.5,3.919
283.0188,359,3.917
286.1202,359.5,3.917
289.2096,360,3.917
292.3008,360.5,3.916
295.3782,361,3.917
298.4364,361.5,3.916
301.5084,362,3.916
304.551,362.5,3.916
307.593,363,3.916
310.6464,363.5,3.916
313.695,364,3.915
316.7358,364.5,3.915
319.7712,365,3.915
322.7952,365.5,3.916
325.8024,366,3.916
328.8144,366.5,3.915
331.8114,367,3.916
334.8144,367.5,3.915
337.8234,368,3.913
340.7916,368.5,3.915
343.7892,369,3.915
346.7694,369.5,3.916
349.7394,370,3.915
352.7052,370.5,3.914
355.6692,371,3.913
358.6446,371.5,3.914
361.5942,372,3.914
364.59,372.5,3.914
367.5432,373,3.914
370.5018,373.5,3.911
373.4634,374,3.912
376.4154,374.5,3.913
379.3416,375,3.915
382.2852,375.5,3.914
385.2294,376,3.913
388.176,376.5,3.913
391.1442,377,3.914
394.1094,377.5,3.914
397.0452,378,3.913
399.978,378.5,3.913
402.8958,379,3.912
405.8088,379.5,3.912
408.7098,380,3.913
411.6234,380.5,3.913
414.549,381,3.912
417.4704,381.5,3.913
420.3966,382,3.912
423.315,382.5,3.912
426.2298,383,3.913
429.132,383.5,3.914
432.0432,384,3.913
434.9604,384.5,3.913
437.8584,385,3.914
440.769,385.5,3.912
443.6754,386,3.913
446.5746,386.5,3.913
449.4588,387,3.912
452.361,387.5,3.912
455.2662,388,3.913
458.1876,388.5,3.912
461.1234,389,3.912
464.0508,389.5,3.912
466.968,390,3.912
469.8636,390.5,3.912
472.7616,391,3.911
475.6668,391.5,3.909
478.5672,392,3.909
481.4712,392.5,3.909
484.3818,393,3.909
487.2876,393.5,3.91
490.1814,394,3.911
493.083,394.5,3.913
495.9678,395,3.913
498.8514,395.5,3.913
501.744,396,3.911
504.63,396.5,3.911
507.5106,397,3.913
510.3864,397.5,3.911
513.2658,398,3.911
516.141,398.5,3.911
519.024,399,3.913
521.9022,399.5,3.912
524.7786,400,3.911
527.6562,400.5,3.912
530.5332,401,3.912
533.4144,401.5,3.911
536.2884,402,3.91
539.1606,402.5,3.91
542.0334,403,3.911
544.9026,403.5,3.911
547.7586,404,3.911
550.6164,404.5,3.91
553.4802,405,3.91
556.3308,405.5,3.911
559.2024,406,3.911
562.0662,406.5,3.91
564.9354,407,3.91
567.8034,407.5,3.91
570.666,408,3.91
573.525,408.5,3.91
576.3822,409,3.911
579.2466,409.5,3.911
582.0936,410,3.91
584.9508,410.5,3.909
587.8224,411,3.908
590.6754,411.5,3.909
593.5392,412,3.911
596.3994,412.5,3.911
599.2578,413,3.911
602.1,413.5,3.911
604.9428,414,3.911
607.776,414.5,3.91
610.6242,415,3.911
613.4712,415.5,3.911
616.3164,416,3.91
619.1604,416.5,3.91
622.0122,417,3.911
624.8544,417.5,3.91
627.693,418,3.91
630.5412,418.5,3.91
633.372,419,3.91
636.2124,419.5,3.909
639.0522,420,3.909
641.8944,420.5,3.91
644.7486,421,3.909
647.6058,421.5,3.908
650.4498,422,3.908
653.295,422.5,3.909
656.1318,423,3.909
658.9668,423.5,3.909
661.7952,424,3.91
664.6272,424.5,3.908
667.4676,425,3.909
670.308,425.5,3.908
673.14,426,3.908
675.9684,426.5,3.91
678.7962,427,3.91
681.6342,427.5,3.908
684.456,428,3.908
687.2964,428.5,3.908
690.1452,429,3.908
692.9796,429.5,3.908
695.82,430,3.908
698.6544,430.5,3.907
701.4864,431,3.907
704.2974,431.5,3.908
707.1282,432,3.906
709.965,432.5,3.908
712.7988,433,3.908
715.626,433.5,3.908
718.4322,434,3.907
721.2558,434.5,3.907
724.0794,435,3.907
726.9204,435.5,3.908
729.7782,436,3.908
732.6162,436.5,3.908
735.4458,437,3.908
738.2712,437.5,3.907
741.0966,438,3.907
743.934,438.5,3.908
746.7696,439,3.908
749.6046,439.5,3.908
752.445,440,3.907
755.2854,440.5,3.907
758.127,441,3.907
760.965,441.5,3.907
763.803,442,3.906
766.6224,442.5,3.906
769.4376,443,3.907
772.2624,443.5,3.907
775.092,444,3.907
777.9288,444.5,3.907
780.768,445,3.907
783.6096,445.5,3.905
786.4434,446,3.905
789.267,446.5,3.905
792.0816,447,3.905
794.9016,447.5,3.905
797.7312,448,3.904
800.568,448.5,3.903
803.3964,449,3.903
806.2476,449.5,3.903
809.0772,450,3.903
811.9014,450.5,3.904
814.734,451,3.904
817.5672,451.5,3.904
820.4016,452,3.903
823.2336,452.5,3.902
826.0656,453,3.902
828.894,453.5,3.902
831.7206,454,3.902
834.5466,454.5,3.902
837.3762,455,3.902
840.207,455.5,3.9
843.0366,456,3.9
845.862,456.5,3.9
848.6754,457,3.9
851.5092,457.5,3.899
854.331,458,3.899
857.1408,458.5,3.899
859.9794,459,3.899
862.8102,459.5,3.899
865.6332,460,3.898
868.4778,460.5,3.898
871.3164,461,3.898
874.1448,461.5,3.896
876.978,462,3.896
879.8142,462.5,3.896
882.6342,463,3.896
