Time (s),Mass (g),HRR (kW/m2)
0,99.68,1.3
1,99.75,1.5
2,99.7,1.6
3,99.69,1.8
4,99.64,2.6
5,99.35,3.8
6,99.3,4.8
7,99.15,6.4
8,99.03,7.7
9,98.84,8.8
10,98.66,9.5
11,98.5,10.1
12,98.41,10.2
13,98.24,10.8
14,98.05,11.1
15,97.85,10.8
16,97.7,14.7
17,97.52,35.4
18,97.25,66.2
19,97.05,99.2
20,96.87,126.8
21,96.74,150
22,96.56,173
23,96.41,196.9
24,96.26,217.4
25,96.11,238.3
26,95.97,250
27,95.77,268.4
28,95.64,274
29,95.48,280.7
30,95.35,286.7
31,95.2,287.7
32,95.09,287.9
33,94.93,287
34,94.81,280.1
35,94.66,279.9
36,94.53,281
37,94.4,271.3
38,94.31,270.1
39,94.22,261.2
40,94.12,254.5
41,93.97,255.3
42,93.86,245.5
43,93.72,241.1
44,93.61,238.6
45,93.5,237.6
46,93.41,228
47,93.26,224.7
48,93.13,223.3
49,93.03,224
50,92.9,219.2
51,92.81,209.9
52,92.72,209.8
53,92.59,206.8
54,92.47,201.8
55,92.36,204.3
56,92.19,198
57,92.07,195.9
58,91.95,194.1
59,91.84,198.5
60,91.74,194.6
61,91.64,188.5
62,91.48,194.2
63,91.4,191.8
64,91.28,189.8
65,91.16,184.9
66,91.06,182.4
67,90.98,188.5
68,90.86,181.3
69,90.8,181
70,90.65,174.2
71,90.56,176.8
72,90.44,174.5
73,90.36,177.8
74,90.27,175.3
75,90.15,172.4
76,90.06,169.2
77,89.97,170.7
78,89.91,164.8
79,89.82,166.9
80,89.71,166.9
81,89.63,165.4
82,89.53,163.1
83,89.42,163.9
84,89.32,159.4
85,89.21,164.6
86,89.15,161.1
87,89.01,160.9
88,88.93,158.7
89,88.86,155.1
90,88.71,157.7
91,88.61,157.6
92,88.54,158.3
93,88.45,155.7
94,88.33,154.6
95,88.21,152.8
96,88.15,152.6
97,88.09,152.1
98,87.95,149.1
99,87.83,149.8
100,87.77,149.7
101,87.67,148
102,87.57,148.8
103,87.46,151
104,87.39,144.9
105,87.3,148
106,87.23,149.7
107,87.11,147.6
108,87.06,144.2
109,86.91,146.8
110,86.81,146.7
111,86.76,146.5
112,86.7,146.5
113,86.53,148.3
114,86.48,141.7
115,86.44,144.3
116,86.33,144.8
117,86.23,142.7
118,86.16,142.8
119,86.1,142.2
120,85.99,140.7
121,85.9,139.1
122,85.8,141.2
123,85.7,139.4
124,85.59,136.6
125,85.54,137.7
126,85.47,136.5
127,85.38,137.3
128,85.26,139.5
129,85.17,136.5
130,85.06,133.1
131,84.97,136.8
132,84.87,138.5
133,84.79,137.3
134,84.68,137.6
135,84.62,136
136,84.53,137.2
137,84.45,138.1
138,84.37,138.1
139,84.27,135.5
140,84.17,133.8
141,84.1,134.4
142,83.99,135.2
143,83.91,135.2
144,83.83,134.7
145,83.74,131.8
146,83.64,132.1
147,83.56,130.5
148,83.53,131.5
149,83.43,133.2
150,83.35,129.9
151,83.29,129.5
152,83.2,128.6
153,83.14,130
154,83.06,130.6
155,83.01,126.7
156,82.92,129.1
157,82.82,129.2
158,82.72,126.9
159,82.64,128.2
160,82.54,127.4
161,82.47,125.1
162,82.41,125.6
163,82.3,127.1
164,82.23,126.3
165,82.16,127
166,82.08,125.2
167,81.93,123.3
168,81.87,124.9
169,81.77,124.8
170,81.69,124.4
171,81.62,125.8
172,81.55,127
173,81.46,123.7
174,81.38,123.1
175,81.29,126.1
176,81.21,122.5
177,81.14,123.4
178,81.06,122.3
179,80.95,122.8
180,80.89,122
181,80.83,122.1
182,80.75,122.5
