Time (s),Temperature (K),Mass (mg)
0,324.5,3.96
14.67,325,3.96
24.43,325.5,3.96
32.44,326,3.96
39.4,326.5,3.96
45.67,327,3.959
51.39,327.5,3.959
56.76,328,3.959
61.9,328.5,3.958
66.8,329,3.958
71.55,329.5,3.959
76.13,330,3.96
80.6,330.5,3.961
84.93,331,3.96
89.17,331.5,3.958
93.35,332,3.958
97.47,332.5,3.958
101.52,333,3.958
105.49,333.5,3.958
109.41,334,3.958
113.28,334.5,3.96
117.12,335,3.96
120.91,335.5,3.958
124.66,336,3.958
128.4,336.5,3.957
132.12,337,3.957
135.83,337.5,3.958
139.45,338,3.958
143.04,338.5,3.958
146.65,339,3.958
150.23,339.5,3.959
153.82,340,3.96
157.36,340.5,3.959
160.8,341,3.959
164.3,341.5,3.959
167.78,342,3.959
171.26,342.5,3.957
174.74,343,3.958
178.18,343.5,3.959
181.6,344,3.959
185,344.5,3.958
188.4,345,3.957
191.78,345.5,3.957
195.15,346,3.957
198.5,346.5,3.956
201.84,347,3.957
205.15,347.5,3.957
208.48,348,3.956
211.8,348.5,3.956
215.11,349,3.956
218.42,349.5,3.957
221.7,350,3.956
224.97,350.5,3.956
228.22,351,3.956
231.47,351.5,3.956
234.7,352,3.956
237.93,352.5,3.956
241.15,353,3.956
244.36,353.5,3.955
247.57,354,3.955
250.76,354.5,3.956
253.96,355,3.954
257.12,355.5,3.955
260.29,356,3.956
263.41,356.5,3.956
266.53,357,3.955
269.68,357.5,3.955
272.82,358,3.954
275.94,358.5,3.953
279.09,359,3.953
282.19,359.5,3.955
285.31,360,3.953
288.45,360.5,3.953
291.54,361,3.953
294.62,361.5,3.953
297.7,362,3.952
300.77,362.5,3.953
303.82,363,3.953
306.89,363.5,3.952
309.93,364,3.953
312.96,364.5,3.953
316,365,3.952
319.03,365.5,3.952
322.07,366,3.95
325.1,366.5,3.951
328.12,367,3.952
331.13,367.5,3.953
334.12,368,3.952
337.12,368.5,3.952
340.11,369,3.951
343.1,369.5,3.952
346.09,370,3.951
349.08,370.5,3.95
352.07,371,3.951
355.04,371.5,3.947
358.01,372,3.949
360.98,372.5,3.949
363.94,373,3.95
366.91,373.5,3.95
369.89,374,3.951
372.86,374.5,3.951
375.82,375,3.95
378.76,375.5,3.95
381.71,376,3.95
384.64,376.5,3.949
387.58,377,3.947
390.51,377.5,3.949
393.45,378,3.95
396.39,378.5,3.95
399.33,379,3.95
402.26,379.5,3.951
405.18,380,3.95
408.11,380.5,3.95
411.02,381,3.95
413.94,381.5,3.95
416.86,382,3.95
419.78,382.5,3.948
422.72,383,3.948
425.66,383.5,3.947
428.58,384,3.949
431.51,384.5,3.95
434.43,385,3.949
437.33,385.5,3.947
440.24,386,3.948
443.12,386.5,3.949
446.02,387,3.949
448.91,387.5,3.949
451.8,388,3.947
454.72,388.5,3.945
457.65,389,3.945
460.56,389.5,3.947
463.47,390,3.948
466.37,390.5,3.948
469.28,391,3.95
472.18,391.5,3.95
475.07,392,3.948
477.95,392.5,3.948
480.85,393,3.948
483.76,393.5,3.947
486.66,394,3.947
489.59,394.5,3.948
492.48,395,3.948
495.37,395.5,3.947
498.26,396,3.948
501.14,396.5,3.947
504.02,397,3.948
506.91,397.5,3.948
509.8,398,3.948
512.69,398.5,3.948
515.58,399,3.949
518.47,399.5,3.948
521.34,400,3.948
524.22,400.5,3.946
527.11,401,3.945
529.98,401.5,3.946
532.88,402,3.947
535.75,402.5,3.947
538.59,403,3.947
541.44,403.5,3.948
544.3,404,3.948
547.17,404.5,3.947
550.06,405,3.946
552.95,405.5,3.945
555.81,406,3.947
558.69,406.5,3.947
561.55,407,3.948
564.43,407.5,3.948
567.3,408,3.947
570.15,408.5,3.947
573.01,409,3.947
575.86,409.5,3.947
578.72,410,3.946
581.58,410.5,3.947
584.44,411,3.947
587.3,411.5,3.947
590.15,412,3.947
592.99,412.5,3.947
595.84,413,3.947
598.68,413.5,3.947
601.54,414,3.947
604.39,414.5,3.947
607.23,415,3.946
610.06,415.5,3.945
612.89,416,3.945
615.74,416.5,3.945
618.58,417,3.946
621.43,417.5,3.947
624.3,418,3.945
627.14,418.5,3.945
629.98,419,3.945
632.82,419.5,3.945
635.63,420,3.947
638.46,420.5,3.945
641.3,421,3.945
644.14,421.5,3.945
647,422,3.944
649.84,422.5,3.945
652.69,423,3.945
655.52,423.5,3.943
658.35,424,3.944
661.2,424.5,3.944
664.04,425,3.944
666.87,425.5,3.944
669.71,426,3.944
672.56,426.5,3.945
675.39,427,3.944
678.23,427.5,3.944
681.08,428,3.944
683.91,428.5,3.944
