Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0,325.0,4.046,-0.0037
19.985228257493628,325.5,4.0437,0.027
27.21332029638239,326.0,4.0444,0.0513
32.38744695832962,326.5,4.0457,0.0747
36.66860001963205,327.0,4.0447,0.0947
40.3669108247032,327.5,4.0438,0.114
43.64927754186202,328.0,4.0435,0.1312
46.68561873877661,328.5,4.0429,0.1471
49.52847820547754,329.0,4.0436,0.1611
52.176770417093536,329.5,4.0423,0.1782
54.65168681537973,330.0,4.0413,0.1894
56.998373844515044,330.5,4.0435,0.2042
59.22908192729132,331.0,4.0438,0.2145
61.36762489312402,331.5,4.0455,0.227
63.47477237249633,332.0,4.0442,0.2387
65.5451826161009,332.5,4.0441,0.2487
67.51655109200253,333.0,4.0443,0.2604
69.41211732065565,333.5,4.044,0.2682
71.25816569987482,334.0,4.0443,0.2794
73.07566369153525,334.5,4.0449,0.2889
74.84795100017799,335.0,4.0452,0.2976
76.60082322620664,335.5,4.0449,0.3077
78.28821612278561,336.0,4.0443,0.3165
79.95236557353245,336.5,4.0446,0.3221
81.5796965612871,337.0,4.044,0.3343
83.19911502615729,337.5,4.0444,0.3404
84.79160314740543,338.0,4.0456,0.3485
86.36299347385045,338.5,4.0452,0.3558
87.90557038141377,339.0,4.045,0.3642
89.40641112910882,339.5,4.0453,0.3698
90.89917199035719,340.0,4.0449,0.3771
92.38216862386281,340.5,4.0455,0.3824
93.85877607950816,341.0,4.0453,0.39
95.33432418375793,341.5,4.0453,0.3973
96.77780725130275,342.0,4.0454,0.403
98.20772884457787,342.5,4.0453,0.4087
99.62478482089764,343.0,4.045,0.415
101.02913794706343,343.5,4.0442,0.4208
102.4273610517273,344.0,4.0436,0.4254
103.80904839892266,344.5,4.0437,0.4344
105.1793098998432,345.0,4.0436,0.4402
106.54051601117062,345.5,4.0437,0.4465
107.89401353416433,346.0,4.0441,0.4525
109.23416700041433,346.5,4.0441,0.4559
110.56329366240365,347.0,4.0438,0.4607
111.89158196588797,347.5,4.0431,0.4687
113.2054206312594,348.0,4.0427,0.4728
114.51304752382835,348.5,4.0428,0.4786
115.81554848854857,349.0,4.043,0.4846
117.10699668855956,349.5,4.0437,0.4891
118.39479079088422,350.0,4.0438,0.4919
119.67670175776009,350.5,4.044,0.4974
120.9458468873831,351.0,4.0439,0.5023
122.2144772233952,351.5,4.0441,0.5068
123.47008699605276,352.0,4.0444,0.5107
124.72536393091063,352.5,4.044,0.5154
125.97959587118278,353.0,4.0442,0.5201
127.22063402927562,353.5,4.0439,0.5239
128.4593897547875,354.0,4.0425,0.528
129.68972407611847,354.5,4.0424,0.5328
130.91792195696488,355.0,4.043,0.538
132.1412575528628,355.5,4.0434,0.5405
133.36535741689838,356.0,4.0441,0.5433
134.5761554592502,356.5,4.0436,0.5476
135.79180603251382,357.0,4.0429,0.5516
136.99425429726412,357.5,4.0425,0.5566
138.19537591976547,358.0,4.0419,0.5606
