Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0,324.5,3.9592,0.017
18.46977454927163,325.0,3.9606,0.0429
29.180165178058,325.5,3.9609,0.0603
37.56902538730046,326.0,3.9599,0.0747
44.822343266907026,326.5,3.9604,0.0877
51.29036322250029,327.0,3.9595,0.0999
57.135897493366116,327.5,3.9596,0.1077
62.61036543085481,328.0,3.9594,0.1166
67.80281941815312,328.5,3.9589,0.1247
72.77696467670724,329.0,3.9579,0.1301
77.57351849619921,329.5,3.9588,0.1366
82.2017829254492,330.0,3.9595,0.1424
86.70970732896926,330.5,3.9603,0.1469
91.07822475121685,331.0,3.96,0.1526
95.31126164045428,331.5,3.9592,0.1579
99.52438641028526,332.0,3.9594,0.16
103.64051616340059,332.5,3.9587,0.1638
107.73517513805781,333.0,3.958,0.1676
111.72347273315104,333.5,3.9575,0.1707
115.66182991098795,334.0,3.958,0.1732
119.54301056192047,334.5,3.9588,0.1757
123.39621210895932,335.0,3.9599,0.1803
127.20688640186556,335.5,3.9588,0.1824
130.95259679077043,336.0,3.9571,0.1855
134.7012509307079,336.5,3.9583,0.1878
138.43034322703394,337.0,3.9576,0.1896
142.14426654707904,337.5,3.9575,0.1909
145.79624053809673,338.0,3.9584,0.1945
149.3914227212303,338.5,3.9581,0.1965
152.9836231414942,339.0,3.9577,0.1968
156.58768668730835,339.5,3.9584,0.2005
160.16842909758546,340.0,3.9591,0.2029
163.71838551120467,340.5,3.9586,0.2053
167.18617464060637,341.0,3.9598,0.2058
170.6724635401331,341.5,3.9592,0.2077
174.15741115338494,342.0,3.9586,0.2095
177.6228002594467,342.5,3.9583,0.2113
181.1421648575287,343.0,3.9585,0.213
184.5737317400585,343.5,3.9586,0.2131
187.99411919047407,344.0,3.9586,0.2163
191.4094382070323,344.5,3.9571,0.2176
194.80475776844963,345.0,3.9572,0.2197
198.18882628580425,345.5,3.9573,0.2219
201.5665001596339,346.0,3.9581,0.2223
204.9178969895723,346.5,3.9568,0.2271
208.2678182403714,347.0,3.9573,0.2272
211.57788583186937,347.5,3.9574,0.2294
214.9038783365248,348.0,3.9565,0.2335
218.2321873745179,348.5,3.9558,0.2344
221.5399763628406,349.0,3.9559,0.2347
224.8584897792294,349.5,3.9573,0.2348
228.1384623253901,350.0,3.9559,0.2361
