wavenumber (cm-1),reflectivity (-)
2020.0,0.225
2021.0,0.224
2022.0,0.223
2023.0,0.223
2024.0,0.222
2025.0,0.222
2026.0,0.221
2027.0,0.221
2028.0,0.22
2029.0,0.22
2030.0,0.219
2031.0,0.219
2032.0,0.218
2033.0,0.218
2034.0,0.217
2035.0,0.217
2036.0,0.216
2037.0,0.216
2038.0,0.216
2039.0,0.215
2040.0,0.215
2041.0,0.215
2042.0,0.214
2043.0,0.214
2044.0,0.214
2045.0,0.213
2046.0,0.213
2047.0,0.213
2048.0,0.212
2049.0,0.212
2050.0,0.212
2051.0,0.212
2052.0,0.211
2053.0,0.211
2054.0,0.211
2055.0,0.211
2056.0,0.211
2057.0,0.211
2058.0,0.211
2059.0,0.211
2060.0,0.211
2061.0,0.211
2062.0,0.212
2063.0,0.212
2064.0,0.212
2065.0,0.212
2066.0,0.212
2067.0,0.212
2068.0,0.212
2069.0,0.212
2070.0,0.212
2071.0,0.213
2072.0,0.213
2073.0,0.213
2074.0,0.213
2075.0,0.214
2076.0,0.214
2077.0,0.215
2078.0,0.215
2079.0,0.215
2080.0,0.215
2081.0,0.215
2082.0,0.215
2083.0,0.215
2084.0,0.215
2085.0,0.215
2086.0,0.215
2087.0,0.215
2088.0,0.215
2089.0,0.215
2090.0,0.215
2091.0,0.215
2092.0,0.215
2093.0,0.215
2094.0,0.214
2095.0,0.214
2096.0,0.214
2097.0,0.214
2098.0,0.214
2099.0,0.214
2100.0,0.213
2101.0,0.213
2102.0,0.213
2103.0,0.213
2104.0,0.213
2105.0,0.213
2106.0,0.213
2107.0,0.212
2108.0,0.212
2109.0,0.212
2110.0,0.212
2111.0,0.212
2112.0,0.212
2113.0,0.212
2114.0,0.211
2115.0,0.211
2116.0,0.211
2117.0,0.211
2118.0,0.211
2119.0,0.211
2120.0,0.211
2121.0,0.211
2122.0,0.211
2123.0,0.211
2124.0,0.21
2125.0,0.21
2126.0,0.21
2127.0,0.21
2128.0,0.21
2129.0,0.21
2130.0,0.21
2131.0,0.21
2132.0,0.209
2133.0,0.209
2134.0,0.209
2135.0,0.209
2136.0,0.209
2137.0,0.21
2138.0,0.21
2139.0,0.21
2140.0,0.21
2141.0,0.21
2142.0,0.21
2143.0,0.21
2144.0,0.211
2145.0,0.211
2146.0,0.211
2147.0,0.211
2148.0,0.211
2149.0,0.211
2150.0,0.212
2151.0,0.212
2152.0,0.212
2153.0,0.212
2154.0,0.212
2155.0,0.212
2156.0,0.213
2157.0,0.213
2158.0,0.213
2159.0,0.214
2160.0,0.214
2161.0,0.215
2162.0,0.215
2163.0,0.215
2164.0,0.216
2165.0,0.216
2166.0,0.217
2167.0,0.217
2168.0,0.217
2169.0,0.218
2170.0,0.218
2171.0,0.218
2172.0,0.219
2173.0,0.22
2174.0,0.22
2175.0,0.221
2176.0,0.221
2177.0,0.222
2178.0,0.222
2179.0,0.223
2180.0,0.224
2181.0,0.224
2182.0,0.225
2183.0,0.225
2184.0,0.226
2185.0,0.226
2186.0,0.227
2187.0,0.227
2188.0,0.228
2189.0,0.228
2190.0,0.229
2191.0,0.229
2192.0,0.23
2193.0,0.23
2194.0,0.231
