wavenumber (cm-1),reflectivity (-)
806.0,0.194
807.0,0.194
808.0,0.194
809.0,0.193
810.0,0.193
811.0,0.193
812.0,0.193
813.0,0.193
814.0,0.193
815.0,0.193
816.0,0.193
817.0,0.193
818.0,0.193
819.0,0.193
820.0,0.193
821.0,0.194
822.0,0.194
823.0,0.194
824.0,0.194
825.0,0.194
826.0,0.194
827.0,0.194
828.0,0.194
829.0,0.194
830.0,0.194
831.0,0.194
832.0,0.194
833.0,0.194
834.0,0.194
835.0,0.194
836.0,0.194
837.0,0.194
838.0,0.195
839.0,0.195
840.0,0.195
841.0,0.196
842.0,0.196
843.0,0.196
844.0,0.197
845.0,0.198
846.0,0.198
847.0,0.199
848.0,0.199
849.0,0.199
850.0,0.2
851.0,0.2
852.0,0.2
853.0,0.2
854.0,0.2
855.0,0.199
856.0,0.199
857.0,0.199
858.0,0.198
859.0,0.198
860.0,0.197
861.0,0.197
862.0,0.196
863.0,0.196
864.0,0.195
865.0,0.195
866.0,0.194
867.0,0.194
868.0,0.193
869.0,0.192
870.0,0.192
871.0,0.191
872.0,0.19
873.0,0.189
874.0,0.189
875.0,0.188
876.0,0.188
877.0,0.188
878.0,0.187
879.0,0.187
880.0,0.187
881.0,0.187
882.0,0.188
883.0,0.188
884.0,0.189
885.0,0.189
886.0,0.189
887.0,0.19
888.0,0.19
889.0,0.19
890.0,0.19
891.0,0.19
892.0,0.191
893.0,0.191
894.0,0.192
895.0,0.193
896.0,0.193
897.0,0.194
898.0,0.194
899.0,0.195
900.0,0.195
901.0,0.196
902.0,0.197
903.0,0.198
904.0,0.198
905.0,0.199
906.0,0.199
907.0,0.199
908.0,0.2
909.0,0.2
910.0,0.201
911.0,0.201
912.0,0.202
913.0,0.202
914.0,0.203
915.0,0.203
916.0,0.204
917.0,0.204
918.0,0.204
919.0,0.204
920.0,0.205
921.0,0.205
922.0,0.205
923.0,0.205
924.0,0.206
925.0,0.206
926.0,0.206
927.0,0.206
928.0,0.207
929.0,0.207
930.0,0.207
931.0,0.207
932.0,0.207
933.0,0.207
934.0,0.207
935.0,0.207
936.0,0.207
937.0,0.207
938.0,0.207
939.0,0.207
940.0,0.207
941.0,0.207
942.0,0.207
943.0,0.207
944.0,0.207
945.0,0.207
946.0,0.207
947.0,0.207
948.0,0.207
949.0,0.206
950.0,0.206
951.0,0.206
952.0,0.206
953.0,0.206
954.0,0.206
955.0,0.206
956.0,0.206
957.0,0.206
958.0,0.206
959.0,0.207
960.0,0.207
961.0,0.207
962.0,0.207
963.0,0.207
964.0,0.207
965.0,0.207
966.0,0.206
967.0,0.206
968.0,0.206
969.0,0.206
970.0,0.206
971.0,0.206
972.0,0.206
973.0,0.206
974.0,0.206
975.0,0.206
976.0,0.206
977.0,0.206
978.0,0.205
979.0,0.205
980.0,0.205
981.0,0.205
982.0,0.205
983.0,0.205
984.0,0.205
985.0,0.205
986.0,0.205
987.0,0.205
988.0,0.205
989.0,0.204
990.0,0.204
991.0,0.204
992.0,0.204
993.0,0.203
994.0,0.203
995.0,0.203
996.0,0.203
997.0,0.203
998.0,0.203
999.0,0.203
1000.0,0.203
1001.0,0.203
1002.0,0.203
1003.0,0.203
1004.0,0.203
1005.0,0.203
1006.0,0.203
1007.0,0.203
1008.0,0.203
1009.0,0.203
1010.0,0.203
1011.0,0.203
1012.0,0.202
1013.0,0.202
1014.0,0.202
1015.0,0.202
1016.0,0.202
1017.0,0.202
1018.0,0.201
1019.0,0.201
1020.0,0.201
1021.0,0.201
1022.0,0.201
1023.0,0.201
1024.0,0.201
1025.0,0.201
1026.0,0.2
1027.0,0.2
1028.0,0.2
1029.0,0.2
1030.0,0.2
1031.0,0.2
1032.0,0.2
1033.0,0.2
1034.0,0.199
1035.0,0.199
1036.0,0.199
1037.0,0.199
1038.0,0.199
1039.0,0.199
1040.0,0.199
1041.0,0.199
1042.0,0.198
1043.0,0.198
1044.0,0.198
1045.0,0.198
1046.0,0.198
1047.0,0.198
1048.0,0.197
1049.0,0.198
1050.0,0.198
1051.0,0.198
1052.0,0.197
1053.0,0.197
1054.0,0.197
1055.0,0.196
1056.0,0.196
1057.0,0.196
1058.0,0.196
1059.0,0.196
1060.0,0.196
1061.0,0.196
1062.0,0.196
1063.0,0.195
1064.0,0.195
1065.0,0.195
1066.0,0.195
1067.0,0.195
1068.0,0.194
1069.0,0.194
1070.0,0.194
1071.0,0.194
1072.0,0.194
1073.0,0.194
1074.0,0.194
1075.0,0.194
1076.0,0.194
1077.0,0.194
1078.0,0.194
1079.0,0.194
1080.0,0.194
1081.0,0.194
1082.0,0.193
1083.0,0.193
1084.0,0.193
1085.0,0.192
1086.0,0.192
1087.0,0.192
1088.0,0.193
1089.0,0.193
1090.0,0.193
1091.0,0.193
1092.0,0.193
1093.0,0.192
1094.0,0.192
1095.0,0.191
1096.0,0.191
1097.0,0.191
1098.0,0.191
1099.0,0.191
1100.0,0.191
1101.0,0.191
1102.0,0.191
1103.0,0.191
1104.0,0.19
1105.0,0.19
1106.0,0.19
1107.0,0.19
1108.0,0.19
1109.0,0.19
1110.0,0.19
1111.0,0.19
1112.0,0.189
1113.0,0.189
1114.0,0.189
1115.0,0.189
1116.0,0.189
1117.0,0.189
1118.0,0.188
1119.0,0.188
1120.0,0.187
1121.0,0.187
1122.0,0.187
1123.0,0.188
1124.0,0.188
1125.0,0.188
1126.0,0.188
1127.0,0.187
1128.0,0.187
1129.0,0.187
1130.0,0.187
1131.0,0.187
1132.0,0.187
1133.0,0.187
1134.0,0.187
1135.0,0.186
1136.0,0.186
1137.0,0.186
1138.0,0.186
1139.0,0.186
1140.0,0.186
1141.0,0.186
1142.0,0.186
1143.0,0.186
1144.0,0.186
1145.0,0.185
1146.0,0.185
1147.0,0.185
1148.0,0.185
1149.0,0.184
1150.0,0.184
1151.0,0.184
1152.0,0.184
1153.0,0.184
1154.0,0.184
1155.0,0.185
1156.0,0.185
1157.0,0.185
1158.0,0.184
1159.0,0.184
1160.0,0.184
1161.0,0.184
1162.0,0.184
1163.0,0.183
1164.0,0.183
1165.0,0.183
1166.0,0.183
1167.0,0.183
1168.0,0.183
1169.0,0.183
1170.0,0.183
1171.0,0.183
1172.0,0.183
1173.0,0.183
1174.0,0.183
1175.0,0.183
1176.0,0.183
1177.0,0.183
1178.0,0.183
1179.0,0.183
1180.0,0.183
1181.0,0.183
1182.0,0.183
1183.0,0.183
1184.0,0.182
1185.0,0.182
1186.0,0.183
1187.0,0.183
1188.0,0.183
1189.0,0.183
1190.0,0.183
1191.0,0.182
1192.0,0.182
1193.0,0.182
1194.0,0.182
1195.0,0.182
1196.0,0.182
1197.0,0.182
1198.0,0.182
1199.0,0.182
1200.0,0.182
1201.0,0.182
1202.0,0.182
1203.0,0.181
1204.0,0.181
1205.0,0.182
1206.0,0.182
1207.0,0.182
1208.0,0.182
1209.0,0.182
1210.0,0.182
1211.0,0.182
1212.0,0.182
1213.0,0.182
1214.0,0.182
1215.0,0.182
1216.0,0.182
1217.0,0.182
1218.0,0.181
1219.0,0.181
1220.0,0.181
1221.0,0.181
1222.0,0.181
1223.0,0.181
1224.0,0.181
1225.0,0.181
1226.0,0.181
1227.0,0.181
1228.0,0.181
1229.0,0.181
1230.0,0.181
1231.0,0.181
1232.0,0.181
1233.0,0.18
1234.0,0.18
1235.0,0.18
1236.0,0.18
1237.0,0.18
1238.0,0.18
1239.0,0.18
1240.0,0.18
1241.0,0.18
1242.0,0.18
1243.0,0.18
1244.0,0.18
1245.0,0.18
1246.0,0.18
1247.0,0.179
1248.0,0.179
1249.0,0.179
1250.0,0.179
1251.0,0.179
1252.0,0.179
1253.0,0.179
1254.0,0.179
1255.0,0.179
1256.0,0.179
1257.0,0.179
1258.0,0.18
1259.0,0.18
1260.0,0.18
1261.0,0.18
1262.0,0.18
1263.0,0.18
1264.0,0.18
1265.0,0.18
1266.0,0.18
1267.0,0.18
1268.0,0.18
1269.0,0.18
1270.0,0.18
1271.0,0.18
1272.0,0.18
1273.0,0.18
1274.0,0.18
1275.0,0.18
1276.0,0.179
1277.0,0.179
1278.0,0.179
1279.0,0.179
1280.0,0.179
1281.0,0.179
1282.0,0.179
1283.0,0.18
1284.0,0.18
1285.0,0.18
1286.0,0.18
1287.0,0.18
1288.0,0.18
1289.0,0.18
1290.0,0.18
1291.0,0.18
1292.0,0.18
1293.0,0.18
1294.0,0.18
1295.0,0.18
1296.0,0.18
1297.0,0.18
1298.0,0.18
1299.0,0.18
1300.0,0.181
1301.0,0.181
1302.0,0.181
1303.0,0.181
1304.0,0.181
1305.0,0.181
1306.0,0.181
1307.0,0.181
1308.0,0.181
1309.0,0.181
1310.0,0.181
1311.0,0.181
1312.0,0.181
1313.0,0.181
1314.0,0.181
1315.0,0.181
1316.0,0.181
1317.0,0.182
1318.0,0.182
1319.0,0.182
1320.0,0.181
1321.0,0.181
1322.0,0.181
1323.0,0.181
1324.0,0.181
1325.0,0.181
1326.0,0.181
1327.0,0.181
1328.0,0.181
1329.0,0.181
1330.0,0.181
1331.0,0.181
1332.0,0.181
1333.0,0.181
1334.0,0.181
1335.0,0.181
1336.0,0.182
1337.0,0.182
1338.0,0.182
1339.0,0.182
1340.0,0.182
1341.0,0.181
1342.0,0.181
1343.0,0.181
1344.0,0.181
1345.0,0.181
1346.0,0.181
1347.0,0.181
1348.0,0.181
1349.0,0.181
1350.0,0.181
1351.0,0.181
1352.0,0.181
1353.0,0.181
1354.0,0.181
1355.0,0.181
1356.0,0.181
1357.0,0.181
1358.0,0.181
1359.0,0.181
1360.0,0.181
1361.0,0.181
1362.0,0.181
1363.0,0.181
1364.0,0.181
1365.0,0.18
1366.0,0.18
1367.0,0.18
1368.0,0.18
1369.0,0.18
1370.0,0.18
1371.0,0.181
1372.0,0.181
1373.0,0.181
1374.0,0.181
1375.0,0.181
1376.0,0.181
1377.0,0.181
1378.0,0.18
1379.0,0.18
1380.0,0.18
1381.0,0.18
1382.0,0.18
1383.0,0.18
1384.0,0.18
1385.0,0.18
1386.0,0.18
1387.0,0.18
1388.0,0.18
1389.0,0.18
1390.0,0.18
1391.0,0.18
1392.0,0.18
1393.0,0.18
1394.0,0.18
1395.0,0.18
1396.0,0.179
1397.0,0.179
1398.0,0.179
1399.0,0.179
1400.0,0.179
1401.0,0.179
1402.0,0.179
1403.0,0.179
1404.0,0.179
1405.0,0.178
1406.0,0.178
1407.0,0.177
1408.0,0.177
1409.0,0.177
1410.0,0.177
1411.0,0.177
1412.0,0.177
1413.0,0.176
1414.0,0.176
1415.0,0.177
1416.0,0.177
1417.0,0.177
1418.0,0.178
1419.0,0.178
1420.0,0.178
1421.0,0.177
1422.0,0.177
1423.0,0.177
1424.0,0.177
1425.0,0.177
1426.0,0.177
1427.0,0.177
1428.0,0.177
1429.0,0.177
1430.0,0.177
1431.0,0.178
1432.0,0.178
1433.0,0.178
1434.0,0.178
1435.0,0.178
1436.0,0.178
1437.0,0.178
1438.0,0.178
1439.0,0.177
1440.0,0.177
1441.0,0.177
1442.0,0.177
1443.0,0.177
1444.0,0.178
1445.0,0.178
1446.0,0.178
1447.0,0.179
1448.0,0.179
1449.0,0.179
1450.0,0.179
1451.0,0.179
1452.0,0.179
1453.0,0.179
1454.0,0.18
1455.0,0.181
1456.0,0.182
1457.0,0.182
1458.0,0.182
1459.0,0.181
1460.0,0.181
1461.0,0.181
1462.0,0.18
1463.0,0.181
1464.0,0.181
1465.0,0.181
1466.0,0.181
1467.0,0.181
1468.0,0.181
1469.0,0.181
1470.0,0.182
1471.0,0.182
1472.0,0.183
1473.0,0.183
1474.0,0.183
1475.0,0.183
1476.0,0.183
1477.0,0.183
1478.0,0.182
1479.0,0.182
1480.0,0.182
1481.0,0.182
1482.0,0.182
1483.0,0.182
1484.0,0.182
1485.0,0.182
1486.0,0.183
1487.0,0.183
1488.0,0.184
1489.0,0.184
1490.0,0.184
1491.0,0.183
1492.0,0.183
1493.0,0.183
1494.0,0.183
1495.0,0.183
1496.0,0.184
1497.0,0.184
1498.0,0.184
1499.0,0.184
1500.0,0.184
1501.0,0.184
1502.0,0.184
1503.0,0.184
1504.0,0.185
1505.0,0.186
1506.0,0.187
1507.0,0.187
1508.0,0.187
1509.0,0.187
1510.0,0.186
1511.0,0.186
1512.0,0.186
1513.0,0.186
1514.0,0.186
1515.0,0.187
1516.0,0.187
1517.0,0.187
1518.0,0.188
1519.0,0.188
1520.0,0.188
1521.0,0.188
1522.0,0.188
1523.0,0.188
1524.0,0.187
1525.0,0.187
1526.0,0.187
1527.0,0.187
1528.0,0.187
1529.0,0.187
1530.0,0.187
1531.0,0.187
1532.0,0.187
1533.0,0.188
1534.0,0.188
1535.0,0.188
1536.0,0.188
1537.0,0.189
1538.0,0.19
1539.0,0.19
1540.0,0.191
1541.0,0.191
1542.0,0.19
1543.0,0.189
1544.0,0.189
1545.0,0.188
1546.0,0.188
1547.0,0.187
1548.0,0.187
1549.0,0.187
1550.0,0.187
1551.0,0.187
1552.0,0.187
1553.0,0.187
1554.0,0.188
1555.0,0.188
1556.0,0.189
1557.0,0.19
1558.0,0.19
1559.0,0.19
1560.0,0.189
1561.0,0.187
1562.0,0.186
1563.0,0.186
1564.0,0.185
1565.0,0.185
1566.0,0.185
1567.0,0.185
1568.0,0.185
1569.0,0.185
1570.0,0.185
1571.0,0.184
1572.0,0.184
1573.0,0.184
1574.0,0.184
1575.0,0.184
1576.0,0.184
1577.0,0.184
1578.0,0.183
1579.0,0.183
1580.0,0.183
1581.0,0.182
1582.0,0.182
1583.0,0.182
1584.0,0.182
1585.0,0.182
1586.0,0.182
1587.0,0.183
1588.0,0.182
1589.0,0.182
1590.0,0.182
1591.0,0.182
1592.0,0.182
1593.0,0.183
1594.0,0.183
1595.0,0.183
1596.0,0.183
1597.0,0.183
1598.0,0.183
1599.0,0.183
1600.0,0.183
1601.0,0.184
1602.0,0.184
1603.0,0.184
1604.0,0.185
1605.0,0.185
1606.0,0.185
1607.0,0.185
1608.0,0.186
1609.0,0.186
1610.0,0.186
1611.0,0.187
1612.0,0.187
1613.0,0.187
1614.0,0.188
1615.0,0.189
1616.0,0.189
1617.0,0.19
1618.0,0.19
1619.0,0.19
1620.0,0.191
1621.0,0.192
1622.0,0.192
1623.0,0.193
1624.0,0.193
1625.0,0.194
1626.0,0.194
1627.0,0.194
1628.0,0.194
1629.0,0.194
1630.0,0.195
1631.0,0.195
1632.0,0.196
1633.0,0.197
1634.0,0.198
1635.0,0.199
1636.0,0.2
1637.0,0.2
1638.0,0.2
1639.0,0.2
1640.0,0.2
1641.0,0.2
1642.0,0.2
1643.0,0.201
1644.0,0.202
1645.0,0.203
1646.0,0.204
1647.0,0.204
1648.0,0.205
1649.0,0.205
1650.0,0.206
1651.0,0.207
1652.0,0.208
1653.0,0.208
1654.0,0.208
1655.0,0.207
1656.0,0.206
1657.0,0.205
1658.0,0.205
1659.0,0.206
1660.0,0.206
1661.0,0.207
1662.0,0.207
1663.0,0.208
1664.0,0.208
1665.0,0.208
1666.0,0.208
1667.0,0.208
1668.0,0.209
1669.0,0.21
1670.0,0.21
1671.0,0.21
1672.0,0.21
1673.0,0.21
1674.0,0.21
1675.0,0.21
1676.0,0.21
1677.0,0.21
1678.0,0.21
1679.0,0.21
1680.0,0.211
1681.0,0.211
1682.0,0.212
1683.0,0.213
1684.0,0.213
1685.0,0.213
1686.0,0.213
1687.0,0.212
1688.0,0.211
1689.0,0.211
1690.0,0.211
1691.0,0.211
1692.0,0.211
1693.0,0.211
1694.0,0.212
1695.0,0.212
1696.0,0.213
1697.0,0.213
1698.0,0.214
1699.0,0.214
1700.0,0.214
1701.0,0.214
1702.0,0.213
1703.0,0.213
1704.0,0.213
1705.0,0.213
1706.0,0.213
1707.0,0.213
1708.0,0.213
1709.0,0.212
1710.0,0.212
1711.0,0.212
1712.0,0.212
1713.0,0.213
1714.0,0.214
1715.0,0.214
1716.0,0.215
1717.0,0.215
1718.0,0.215
1719.0,0.214
1720.0,0.213
1721.0,0.213
1722.0,0.213
1723.0,0.213
1724.0,0.213
1725.0,0.213
1726.0,0.213
1727.0,0.213
1728.0,0.214
1729.0,0.214
1730.0,0.215
1731.0,0.215
1732.0,0.216
1733.0,0.216
1734.0,0.217
1735.0,0.216
1736.0,0.216
1737.0,0.216
1738.0,0.216
1739.0,0.217
1740.0,0.217
1741.0,0.217
1742.0,0.217
1743.0,0.217
1744.0,0.217
1745.0,0.217
1746.0,0.218
1747.0,0.218
1748.0,0.218
1749.0,0.218
1750.0,0.218
1751.0,0.218
1752.0,0.217
1753.0,0.217
1754.0,0.217
1755.0,0.217
1756.0,0.217
1757.0,0.217
1758.0,0.217
1759.0,0.217
1760.0,0.217
1761.0,0.218
1762.0,0.218
1763.0,0.218
1764.0,0.217
1765.0,0.217
1766.0,0.217
1767.0,0.217
1768.0,0.217
1769.0,0.218
1770.0,0.218
1771.0,0.218
1772.0,0.218
1773.0,0.218
1774.0,0.218
1775.0,0.217
1776.0,0.217
1777.0,0.217
1778.0,0.216
1779.0,0.216
1780.0,0.216
1781.0,0.216
1782.0,0.216
1783.0,0.216
1784.0,0.216
1785.0,0.216
1786.0,0.217
1787.0,0.217
1788.0,0.217
1789.0,0.217
1790.0,0.217
1791.0,0.218
1792.0,0.217
1793.0,0.217
1794.0,0.217
1795.0,0.217
1796.0,0.217
1797.0,0.217
1798.0,0.217
1799.0,0.217
1800.0,0.217
1801.0,0.217
1802.0,0.217
1803.0,0.217
1804.0,0.217
1805.0,0.216
1806.0,0.216
1807.0,0.216
1808.0,0.216
1809.0,0.216
1810.0,0.216
1811.0,0.216
1812.0,0.216
1813.0,0.215
1814.0,0.215
1815.0,0.215
1816.0,0.215
1817.0,0.215
1818.0,0.215
1819.0,0.215
1820.0,0.216
1821.0,0.216
1822.0,0.216
1823.0,0.216
1824.0,0.216
1825.0,0.216
1826.0,0.216
1827.0,0.216
1828.0,0.216
1829.0,0.216
1830.0,0.216
1831.0,0.216
1832.0,0.215
1833.0,0.215
1834.0,0.215
1835.0,0.214
1836.0,0.214
1837.0,0.214
1838.0,0.214
1839.0,0.215
1840.0,0.215
1841.0,0.215
1842.0,0.215
1843.0,0.216
1844.0,0.216
1845.0,0.216
1846.0,0.215
1847.0,0.215
1848.0,0.215
1849.0,0.215
1850.0,0.214
1851.0,0.214
1852.0,0.214
1853.0,0.214
1854.0,0.213
1855.0,0.213
1856.0,0.213
1857.0,0.213
1858.0,0.213
1859.0,0.213
1860.0,0.213
1861.0,0.213
1862.0,0.213
1863.0,0.213
1864.0,0.213
1865.0,0.214
1866.0,0.214
1867.0,0.214
1868.0,0.214
1869.0,0.214
1870.0,0.214
1871.0,0.214
1872.0,0.213
1873.0,0.213
1874.0,0.213
1875.0,0.213
1876.0,0.213
1877.0,0.213
1878.0,0.213
1879.0,0.212
1880.0,0.212
1881.0,0.212
1882.0,0.212
1883.0,0.212
1884.0,0.212
1885.0,0.212
1886.0,0.212
1887.0,0.212
1888.0,0.212
1889.0,0.212
1890.0,0.212
1891.0,0.212
1892.0,0.212
1893.0,0.212
1894.0,0.212
1895.0,0.212
1896.0,0.211
1897.0,0.211
1898.0,0.211
1899.0,0.211
1900.0,0.211
1901.0,0.211
1902.0,0.211
1903.0,0.211
1904.0,0.211
1905.0,0.211
1906.0,0.211
1907.0,0.211
1908.0,0.211
1909.0,0.211
1910.0,0.211
1911.0,0.211
1912.0,0.211
1913.0,0.211
1914.0,0.211
1915.0,0.211
1916.0,0.211
1917.0,0.211
1918.0,0.211
1919.0,0.211
1920.0,0.211
1921.0,0.211
1922.0,0.211
1923.0,0.211
1924.0,0.21
1925.0,0.21
1926.0,0.21
1927.0,0.21
1928.0,0.21
1929.0,0.21
1930.0,0.21
1931.0,0.21
1932.0,0.21
1933.0,0.209
1934.0,0.209
1935.0,0.209
1936.0,0.209
1937.0,0.209
1938.0,0.209
1939.0,0.21
1940.0,0.21
1941.0,0.21
1942.0,0.21
1943.0,0.21
1944.0,0.21
1945.0,0.209
1946.0,0.209
1947.0,0.209
1948.0,0.209
1949.0,0.209
1950.0,0.209
1951.0,0.209
1952.0,0.209
1953.0,0.209
1954.0,0.209
1955.0,0.209
1956.0,0.209
1957.0,0.208
1958.0,0.208
1959.0,0.208
1960.0,0.208
1961.0,0.208
1962.0,0.208
1963.0,0.208
1964.0,0.208
1965.0,0.209
1966.0,0.209
1967.0,0.208
1968.0,0.208
1969.0,0.208
1970.0,0.208
1971.0,0.208
1972.0,0.208
1973.0,0.208
1974.0,0.208
1975.0,0.208
1976.0,0.208
1977.0,0.207
1978.0,0.207
1979.0,0.207
1980.0,0.207
1981.0,0.207
1982.0,0.207
1983.0,0.207
1984.0,0.207
1985.0,0.207
1986.0,0.207
1987.0,0.207
1988.0,0.207
1989.0,0.207
1990.0,0.207
1991.0,0.207
1992.0,0.207
1993.0,0.207
1994.0,0.207
1995.0,0.207
1996.0,0.207
1997.0,0.207
1998.0,0.207
1999.0,0.207
2000.0,0.207
2001.0,0.207
2002.0,0.207
2003.0,0.206
2004.0,0.206
2005.0,0.206
2006.0,0.206
2007.0,0.206
2008.0,0.206
2009.0,0.206
2010.0,0.206
2011.0,0.206
2012.0,0.206
2013.0,0.206
2014.0,0.206
2015.0,0.206
2016.0,0.206
2017.0,0.206
2018.0,0.206
2019.0,0.206
2020.0,0.206
2021.0,0.206
2022.0,0.205
2023.0,0.205
2024.0,0.205
2025.0,0.205
2026.0,0.205
2027.0,0.204
2028.0,0.204
2029.0,0.204
2030.0,0.204
2031.0,0.204
2032.0,0.204
2033.0,0.204
2034.0,0.204
2035.0,0.204
2036.0,0.204
2037.0,0.205
2038.0,0.205
2039.0,0.205
2040.0,0.205
2041.0,0.205
2042.0,0.204
2043.0,0.204
2044.0,0.204
2045.0,0.204
2046.0,0.204
2047.0,0.204
2048.0,0.204
2049.0,0.204
2050.0,0.204
2051.0,0.204
2052.0,0.204
2053.0,0.204
2054.0,0.204
2055.0,0.204
2056.0,0.204
2057.0,0.204
2058.0,0.204
2059.0,0.204
2060.0,0.203
2061.0,0.203
2062.0,0.203
2063.0,0.203
2064.0,0.203
2065.0,0.203
2066.0,0.203
2067.0,0.203
2068.0,0.203
2069.0,0.203
2070.0,0.203
2071.0,0.203
2072.0,0.203
2073.0,0.203
2074.0,0.203
2075.0,0.203
2076.0,0.203
2077.0,0.203
2078.0,0.203
2079.0,0.203
2080.0,0.203
2081.0,0.203
2082.0,0.202
2083.0,0.202
2084.0,0.202
2085.0,0.202
2086.0,0.202
2087.0,0.202
2088.0,0.202
2089.0,0.202
2090.0,0.202
2091.0,0.202
2092.0,0.202
2093.0,0.202
2094.0,0.202
2095.0,0.202
2096.0,0.202
2097.0,0.202
2098.0,0.202
2099.0,0.202
2100.0,0.201
2101.0,0.201
2102.0,0.201
2103.0,0.201
2104.0,0.201
2105.0,0.201
2106.0,0.201
2107.0,0.201
2108.0,0.201
2109.0,0.201
2110.0,0.201
2111.0,0.201
2112.0,0.2
2113.0,0.201
2114.0,0.201
2115.0,0.201
2116.0,0.201
2117.0,0.201
2118.0,0.201
2119.0,0.2
2120.0,0.2
2121.0,0.2
2122.0,0.2
2123.0,0.2
2124.0,0.2
2125.0,0.2
2126.0,0.2
2127.0,0.2
2128.0,0.2
2129.0,0.2
2130.0,0.2
2131.0,0.2
2132.0,0.2
2133.0,0.2
2134.0,0.2
2135.0,0.2
2136.0,0.2
2137.0,0.2
2138.0,0.2
2139.0,0.199
2140.0,0.199
2141.0,0.199
2142.0,0.199
2143.0,0.199
2144.0,0.199
2145.0,0.199
2146.0,0.199
2147.0,0.199
2148.0,0.199
2149.0,0.199
2150.0,0.199
2151.0,0.199
2152.0,0.199
2153.0,0.198
2154.0,0.198
2155.0,0.198
2156.0,0.198
2157.0,0.198
2158.0,0.198
2159.0,0.198
2160.0,0.198
2161.0,0.198
2162.0,0.198
2163.0,0.198
2164.0,0.198
2165.0,0.198
2166.0,0.198
2167.0,0.198
2168.0,0.198
2169.0,0.198
2170.0,0.198
2171.0,0.198
2172.0,0.198
2173.0,0.198
2174.0,0.198
2175.0,0.198
2176.0,0.197
2177.0,0.197
2178.0,0.197
2179.0,0.197
2180.0,0.197
2181.0,0.197
2182.0,0.197
2183.0,0.197
2184.0,0.197
2185.0,0.197
2186.0,0.197
2187.0,0.197
2188.0,0.197
2189.0,0.197
2190.0,0.197
2191.0,0.197
2192.0,0.197
2193.0,0.197
2194.0,0.197
