Time (s),Temperature (K),Heat Flow Rate (W/g)
883.3608,762.0,4.51E-02
884.3118,762.5,4.90E-02
885.2568,763.0,4.87E-02
886.2072,763.5,5.10E-02
887.1474,764.0,5.55E-02
888.0936,764.5,5.66E-02
889.041,765.0,5.74E-02
889.9884,765.5,6.08E-02
890.9376,766.0,6.64E-02
891.8892,766.5,6.66E-02
892.8438,767.0,6.75E-02
893.7906,767.5,7.19E-02
894.741,768.0,7.47E-02
895.6902,768.5,7.73E-02
896.6412,769.0,8.00E-02
897.591,769.5,8.08E-02
898.5408,770.0,8.22E-02
899.4918,770.5,8.34E-02
900.441,771.0,8.32E-02
901.3926,771.5,8.51E-02
902.3424,772.0,8.78E-02
903.2946,772.5,8.86E-02
904.2432,773.0,9.40E-02
905.1936,773.5,9.50E-02
906.144,774.0,9.42E-02
907.092,774.5,9.60E-02
908.0418,775.0,9.51E-02
908.9946,775.5,9.53E-02
909.9468,776.0,9.70E-02
910.8972,776.5,1.01E-01
911.85,777.0,1.02E-01
912.8046,777.5,1.02E-01
913.7568,778.0,1.04E-01
914.7084,778.5,1.04E-01
915.6618,779.0,1.04E-01
916.6146,779.5,1.05E-01
917.568,780.0,1.10E-01
918.5214,780.5,1.08E-01
919.476,781.0,1.08E-01
920.43,781.5,1.09E-01
921.3834,782.0,1.11E-01
922.3386,782.5,1.11E-01
923.2908,783.0,1.12E-01
924.2424,783.5,1.15E-01
925.1976,784.0,1.16E-01
926.1516,784.5,1.13E-01
927.1056,785.0,1.14E-01
928.0608,785.5,1.16E-01
929.0184,786.0,1.16E-01
929.9718,786.5,1.16E-01
930.9282,787.0,1.17E-01
931.8828,787.5,1.18E-01
932.8404,788.0,1.17E-01
933.795,788.5,1.16E-01
934.7496,789.0,1.19E-01
935.7054,789.5,1.20E-01
936.6606,790.0,1.19E-01
937.617,790.5,1.19E-01
938.5692,791.0,1.20E-01
939.5238,791.5,1.21E-01
940.479,792.0,1.22E-01
941.4354,792.5,1.21E-01
942.3924,793.0,1.20E-01
943.3458,793.5,1.21E-01
944.3058,794.0,1.23E-01
945.2622,794.5,1.24E-01
946.2222,795.0,1.25E-01
947.1792,795.5,1.26E-01
948.1368,796.0,1.25E-01
949.0944,796.5,1.27E-01
950.0526,797.0,1.25E-01
951.0096,797.5,1.29E-01
951.966,798.0,1.32E-01
952.9224,798.5,1.36E-01
953.8824,799.0,1.38E-01
954.8454,799.5,1.41E-01
955.8066,800.0,1.45E-01
956.7672,800.5,1.42E-01
957.7266,801.0,1.45E-01
958.6896,801.5,1.46E-01
959.6478,802.0,1.47E-01
960.606,802.5,1.48E-01
961.5684,803.0,1.46E-01
962.529,803.5,1.49E-01
963.4896,804.0,1.50E-01
964.449,804.5,1.50E-01
965.4084,805.0,1.50E-01
966.3678,805.5,1.50E-01
967.3284,806.0,1.53E-01
968.2878,806.5,1.53E-01
969.2514,807.0,1.55E-01
970.2132,807.5,1.55E-01
971.1756,808.0,1.53E-01
972.1356,808.5,1.54E-01
973.0974,809.0,1.53E-01
974.0592,809.5,1.55E-01
975.0198,810.0,1.57E-01
975.9828,810.5,1.57E-01
976.944,811.0,1.59E-01
977.9094,811.5,1.61E-01
978.873,812.0,1.59E-01
979.836,812.5,1.57E-01
980.7966,813.0,1.60E-01
981.7578,813.5,1.60E-01
982.719,814.0,1.60E-01
983.6778,814.5,1.59E-01
984.6402,815.0,1.61E-01
985.6026,815.5,1.62E-01
986.5686,816.0,1.60E-01
987.5334,816.5,1.60E-01
988.4964,817.0,1.61E-01
989.4642,817.5,1.62E-01
990.4302,818.0,1.61E-01
991.3974,818.5,1.61E-01
992.3604,819.0,1.62E-01
993.3246,819.5,1.63E-01
994.293,820.0,1.67E-01
995.2614,820.5,1.67E-01
996.2256,821.0,1.66E-01
997.1922,821.5,1.67E-01
998.166,822.0,1.67E-01
999.132,822.5,1.65E-01
1000.0992,823.0,1.66E-01
1001.064,823.5,1.67E-01
1002.0324,824.0,1.66E-01
1003.0026,824.5,1.66E-01
1003.9704,825.0,1.65E-01
1004.9328,825.5,1.67E-01
1005.8988,826.0,1.68E-01
1006.8618,826.5,1.69E-01
1007.8302,827.0,1.68E-01
1008.8022,827.5,1.69E-01
1009.7766,828.0,1.68E-01
1010.7528,828.5,1.65E-01
1011.7284,829.0,1.65E-01
1012.7064,829.5,1.67E-01
1013.6772,830.0,1.68E-01
1014.6462,830.5,1.70E-01
1015.6188,831.0,1.68E-01
1016.595,831.5,1.70E-01
1017.5688,832.0,1.69E-01
1018.5402,832.5,1.68E-01
1019.5122,833.0,1.68E-01
1020.4842,833.5,1.68E-01
1021.4562,834.0,1.69E-01
1022.4288,834.5,1.71E-01
1023.4032,835.0,1.70E-01
1024.3776,835.5,1.70E-01
1025.3532,836.0,1.67E-01
1026.33,836.5,1.69E-01
1027.3032,837.0,1.70E-01
1028.2746,837.5,1.71E-01
1029.2502,838.0,1.71E-01
1030.2228,838.5,1.71E-01
1031.1966,839.0,1.70E-01
1032.171,839.5,1.70E-01
1033.143,840.0,1.71E-01
1034.121,840.5,1.69E-01
1035.0972,841.0,1.73E-01
1036.0728,841.5,1.71E-01
1037.046,842.0,1.69E-01
1038.0204,842.5,1.69E-01
1038.9972,843.0,1.71E-01
1039.9716,843.5,1.68E-01
1040.9466,844.0,1.69E-01
1041.9246,844.5,1.69E-01
1042.9032,845.0,1.70E-01
1043.8794,845.5,1.71E-01
1044.8568,846.0,1.69E-01
1045.8324,846.5,1.70E-01
1046.808,847.0,1.72E-01
1047.7836,847.5,1.71E-01
1048.7598,848.0,1.72E-01
1049.7378,848.5,1.71E-01
1050.7152,849.0,1.72E-01
1051.6908,849.5,1.74E-01
1052.6706,850.0,1.73E-01
1053.6468,850.5,1.74E-01
1054.6242,851.0,1.75E-01
1055.6004,851.5,1.77E-01
1056.5724,852.0,1.79E-01
1057.542,852.5,1.76E-01
1058.5158,853.0,1.74E-01
1059.4926,853.5,1.75E-01
1060.461,854.0,1.76E-01
1061.436,854.5,1.76E-01
1062.4176,855.0,1.74E-01
1063.3986,855.5,1.74E-01
1064.3772,856.0,1.72E-01
1065.357,856.5,1.74E-01
1066.338,857.0,1.75E-01
1067.316,857.5,1.75E-01
1068.294,858.0,1.73E-01
1069.2708,858.5,1.72E-01
1070.2452,859.0,1.72E-01
1071.2142,859.5,1.73E-01
1072.1862,860.0,1.75E-01
1073.16,860.5,1.74E-01
1074.135,861.0,1.73E-01
1075.11,861.5,1.75E-01
1076.0898,862.0,1.73E-01
1077.0678,862.5,1.71E-01
1078.0446,863.0,1.73E-01
1079.0214,863.5,1.76E-01
1079.9982,864.0,1.74E-01
1080.9738,864.5,1.75E-01
1081.9464,865.0,1.76E-01
1082.9226,865.5,1.75E-01
1083.8976,866.0,1.75E-01
1084.8708,866.5,1.74E-01
1085.8446,867.0,1.75E-01
1086.822,867.5,1.75E-01
1087.7982,868.0,1.75E-01
1088.775,868.5,1.75E-01
1089.7494,869.0,1.76E-01
1090.7244,869.5,1.75E-01
1091.6994,870.0,1.75E-01
1092.6786,870.5,1.75E-01
1093.6524,871.0,1.76E-01
1094.6298,871.5,1.79E-01
1095.6072,872.0,1.78E-01
1096.581,872.5,1.79E-01
1097.5566,873.0,1.79E-01
1098.5334,873.5,1.78E-01
1099.512,874.0,1.77E-01
1100.4876,874.5,1.76E-01
1101.4632,875.0,1.76E-01
1102.4406,875.5,1.76E-01
1103.4174,876.0,1.75E-01
1104.3852,876.5,1.76E-01
1105.3572,877.0,1.75E-01
1106.3346,877.5,1.74E-01
1107.3114,878.0,1.73E-01
1108.2852,878.5,1.73E-01
1109.2614,879.0,1.73E-01
1110.2424,879.5,1.74E-01
1111.2198,880.0,1.76E-01
1112.1918,880.5,1.73E-01
1113.1656,881.0,1.77E-01
1114.1442,881.5,1.76E-01
1115.121,882.0,1.75E-01
1116.0948,882.5,1.74E-01
1117.0734,883.0,1.73E-01
1118.0514,883.5,1.73E-01
1119.0264,884.0,1.71E-01
1120.002,884.5,1.71E-01
1120.9824,885.0,1.72E-01
1121.9568,885.5,1.71E-01
1122.9276,886.0,1.71E-01
1123.8936,886.5,1.74E-01
1124.8638,887.0,1.75E-01
1125.8358,887.5,1.73E-01
1126.812,888.0,1.74E-01
1127.7912,888.5,1.76E-01
1128.7728,889.0,1.74E-01
1129.7562,889.5,1.72E-01
1130.7378,890.0,1.76E-01
1131.7128,890.5,1.74E-01
1132.6896,891.0,1.73E-01
1133.67,891.5,1.73E-01
1134.6474,892.0,1.72E-01
1135.6254,892.5,1.71E-01
1136.6058,893.0,1.73E-01
1137.582,893.5,1.71E-01
1138.5576,894.0,1.73E-01
1139.5332,894.5,1.74E-01
1140.5094,895.0,1.73E-01
1141.4838,895.5,1.70E-01
1142.4582,896.0,1.72E-01
1143.4332,896.5,1.71E-01
1144.4082,897.0,1.71E-01
1145.3868,897.5,1.70E-01
1146.3654,898.0,1.73E-01
1147.3428,898.5,1.74E-01
1148.3208,899.0,1.69E-01
1149.3018,899.5,1.68E-01
1150.2792,900.0,1.68E-01
1151.2542,900.5,1.69E-01
1152.2334,901.0,1.71E-01
1153.2102,901.5,1.71E-01
1154.1888,902.0,1.71E-01
1155.165,902.5,1.69E-01
1156.1394,903.0,1.70E-01
1157.115,903.5,1.68E-01
1158.0912,904.0,1.67E-01
1159.0674,904.5,1.67E-01
1160.0448,905.0,1.67E-01
1161.0234,905.5,1.65E-01
1162.0008,906.0,1.67E-01
1162.9824,906.5,1.65E-01
1163.9586,907.0,1.65E-01
1164.9372,907.5,1.65E-01
1165.9134,908.0,1.62E-01
1166.8932,908.5,1.62E-01
1167.8694,909.0,1.62E-01
1168.8492,909.5,1.64E-01
1169.829,910.0,1.64E-01
1170.8088,910.5,1.61E-01
1171.7856,911.0,1.60E-01
1172.763,911.5,1.61E-01
1173.7398,912.0,1.62E-01
1174.7142,912.5,1.61E-01
1175.691,913.0,1.59E-01
1176.6666,913.5,1.57E-01
1177.647,914.0,1.56E-01
1178.6238,914.5,1.55E-01
1179.603,915.0,1.52E-01
1180.5816,915.5,1.53E-01
1181.5602,916.0,1.53E-01
1182.5382,916.5,1.51E-01
1183.518,917.0,1.49E-01
1184.4978,917.5,1.47E-01
1185.4776,918.0,1.47E-01
1186.452,918.5,1.46E-01
1187.4306,919.0,1.46E-01
1188.4098,919.5,1.44E-01
1189.3878,920.0,1.44E-01
1190.367,920.5,1.43E-01
1191.3474,921.0,1.44E-01
1192.3284,921.5,1.41E-01
1193.3082,922.0,1.40E-01
1194.2856,922.5,1.43E-01
1195.2672,923.0,1.44E-01
1196.2434,923.5,1.46E-01
1197.2214,924.0,1.45E-01
1198.2,924.5,1.45E-01
1199.178,925.0,1.42E-01
1200.1548,925.5,1.42E-01
1201.1346,926.0,1.42E-01
1202.1162,926.5,1.44E-01
1203.0954,927.0,1.45E-01
1204.0752,927.5,1.43E-01
1205.055,928.0,1.42E-01
1206.0324,928.5,1.43E-01
1207.0116,929.0,1.43E-01
1207.9884,929.5,1.43E-01
1208.9682,930.0,1.42E-01
1209.9456,930.5,1.38E-01
1210.9248,931.0,1.38E-01
1211.9022,931.5,1.35E-01
1212.882,932.0,1.37E-01
1213.8594,932.5,1.32E-01
1214.838,933.0,1.31E-01
1215.816,933.5,1.32E-01
1216.7952,934.0,1.33E-01
1217.7768,934.5,1.31E-01
1218.7506,935.0,1.31E-01
1219.734,935.5,1.33E-01
1220.7156,936.0,1.30E-01
1221.693,936.5,1.28E-01
1222.6686,937.0,1.29E-01
1223.6448,937.5,1.27E-01
1224.624,938.0,1.26E-01
1225.6014,938.5,1.24E-01
1226.5824,939.0,1.23E-01
1227.5634,939.5,1.20E-01
1228.5468,940.0,1.19E-01
1229.526,940.5,1.18E-01
1230.5046,941.0,1.17E-01
1231.4832,941.5,1.16E-01
1232.4624,942.0,1.14E-01
1233.4416,942.5,1.15E-01
1234.4184,943.0,1.13E-01
1235.3958,943.5,1.11E-01
1236.3678,944.0,1.12E-01
1237.3434,944.5,1.12E-01
1238.316,945.0,1.12E-01
1239.2952,945.5,1.10E-01
1240.2822,946.0,1.08E-01
1241.2626,946.5,1.08E-01
1242.2502,947.0,1.06E-01
1243.2354,947.5,1.06E-01
1244.2176,948.0,1.09E-01
1245.1956,948.5,1.10E-01
1246.1754,949.0,1.06E-01
1247.154,949.5,1.06E-01
1248.1296,950.0,1.07E-01
1249.1064,950.5,1.07E-01
1250.085,951.0,1.02E-01
1251.0654,951.5,1.04E-01
1252.0482,952.0,1.01E-01
1253.0316,952.5,1.01E-01
1254.0162,953.0,9.98E-02
1255.0008,953.5,9.77E-02
1255.9824,954.0,9.54E-02
1256.9652,954.5,9.52E-02
1257.945,955.0,9.53E-02
1258.9236,955.5,9.36E-02
1259.9028,956.0,9.42E-02
1260.8844,956.5,9.30E-02
1261.8636,957.0,8.88E-02
1262.847,957.5,8.85E-02
1263.8274,958.0,8.91E-02
1264.8096,958.5,8.80E-02
1265.793,959.0,8.66E-02
1266.774,959.5,8.94E-02
1267.7568,960.0,9.04E-02
1268.7408,960.5,8.65E-02
1269.7242,961.0,8.59E-02
1270.7088,961.5,8.63E-02
1271.6922,962.0,8.45E-02
1272.6756,962.5,8.38E-02
1273.6554,963.0,8.41E-02
1274.6346,963.5,8.15E-02
1275.6192,964.0,7.94E-02
1276.602,964.5,7.74E-02
1277.5854,965.0,7.87E-02
1278.5688,965.5,7.86E-02
1279.5576,966.0,7.66E-02
1280.5416,966.5,7.42E-02
1281.5208,967.0,7.51E-02
1282.5072,967.5,7.42E-02
1283.493,968.0,7.44E-02
1284.4752,968.5,7.29E-02
1285.4586,969.0,6.93E-02
1286.445,969.5,7.10E-02
1287.4284,970.0,6.86E-02
1288.4112,970.5,6.85E-02
1289.397,971.0,6.64E-02
1290.384,971.5,6.45E-02
1291.3692,972.0,6.58E-02
1292.3556,972.5,6.62E-02
1293.3438,973.0,6.44E-02
1294.329,973.5,6.52E-02
1295.3148,974.0,6.29E-02
1296.303,974.5,5.99E-02
1297.2924,975.0,5.80E-02
1298.2776,975.5,5.89E-02
1299.2586,976.0,5.97E-02
1300.2372,976.5,5.92E-02
1301.2158,977.0,5.78E-02
1302.1974,977.5,5.64E-02
1303.1844,978.0,5.52E-02
1304.1732,978.5,5.10E-02
1305.1674,979.0,4.98E-02
1306.1604,979.5,4.68E-02
1307.151,980.0,4.86E-02
1308.1428,980.5,4.86E-02
1309.1274,981.0,4.36E-02
1310.1126,981.5,4.16E-02
1311.102,982.0,4.27E-02
1312.0842,982.5,4.09E-02
1313.0694,983.0,4.01E-02
1314.0576,983.5,3.80E-02
1315.0446,984.0,3.60E-02
1316.0334,984.5,3.62E-02
1317.0246,985.0,3.50E-02
1318.0194,985.5,3.40E-02
1319.0088,986.0,3.13E-02
1319.9988,986.5,2.84E-02
1320.9906,987.0,2.76E-02
1321.9806,987.5,2.72E-02
1322.9676,988.0,2.47E-02
1323.957,988.5,2.59E-02
1324.9464,989.0,2.42E-02
1325.937,989.5,1.97E-02
1326.9288,990.0,1.95E-02
1327.9206,990.5,1.92E-02
1328.9136,991.0,1.93E-02
1329.906,991.5,2.00E-02
1330.8978,992.0,1.66E-02
1331.8872,992.5,1.53E-02
1332.876,993.0,1.22E-02
1333.8654,993.5,1.13E-02
1334.8536,994.0,9.72E-03
1335.8448,994.5,8.08E-03
1336.8354,995.0,5.68E-03
1337.8308,995.5,4.44E-03
1338.8208,996.0,5.37E-03
1339.8126,996.5,4.27E-03
1340.8056,997.0,2.81E-03
1341.801,997.5,7.62E-04
1342.791,998.0,-1.51E-03
1343.784,998.5,-1.48E-03
1344.7776,999.0,-3.95E-03
1345.7712,999.5,-5.20E-03
1346.7642,1000.0,-6.11E-03
1347.7572,1000.5,-9.94E-03
1348.7502,1001.0,-9.49E-03
1349.7402,1001.5,-8.50E-03
1350.7326,1002.0,-1.07E-02
1351.7256,1002.5,-1.39E-02
1352.718,1003.0,-1.59E-02
1353.7092,1003.5,-1.68E-02
1354.7046,1004.0,-1.78E-02
1355.6982,1004.5,-1.82E-02
1356.6924,1005.0,-1.85E-02
1357.6872,1005.5,-1.98E-02
1358.6784,1006.0,-1.92E-02
1359.675,1006.5,-2.04E-02
1360.6704,1007.0,-2.31E-02
1361.6622,1007.5,-2.37E-02
1362.654,1008.0,-2.46E-02
1363.6488,1008.5,-2.71E-02
1364.6412,1009.0,-2.63E-02
1365.6354,1009.5,-2.71E-02
1366.6284,1010.0,-2.98E-02
1367.6202,1010.5,-3.22E-02
1368.609,1011.0,-3.47E-02
1369.5978,1011.5,-3.67E-02
1370.5872,1012.0,-3.86E-02
1371.5832,1012.5,-3.89E-02
1372.5786,1013.0,-3.92E-02
1373.5764,1013.5,-4.08E-02
1374.5796,1014.0,-4.03E-02
1375.5822,1014.5,-3.97E-02
1376.5782,1015.0,-4.04E-02
1377.5676,1015.5,-4.18E-02
1378.5576,1016.0,-4.39E-02
1379.5488,1016.5,-4.57E-02
1380.5406,1017.0,-4.67E-02
1381.5366,1017.5,-4.45E-02
1382.5338,1018.0,-4.93E-02
1383.5352,1018.5,-5.01E-02
1384.5366,1019.0,-4.86E-02
1385.5326,1019.5,-5.15E-02
1386.5292,1020.0,-5.44E-02
1387.5246,1020.5,-5.63E-02
1388.5218,1021.0,-5.61E-02
1389.5172,1021.5,-5.78E-02
1390.5126,1022.0,-5.90E-02
1391.5062,1022.5,-6.07E-02
1392.5034,1023.0,-6.41E-02
1393.5,1023.5,-6.70E-02
1394.4972,1024.0,-6.80E-02
1395.4914,1024.5,-6.81E-02
1396.4838,1025.0,-7.21E-02
1397.472,1025.5,-6.98E-02
1398.4584,1026.0,-7.15E-02
1399.449,1026.5,-7.36E-02
1400.4396,1027.0,-7.46E-02
1401.4332,1027.5,-7.71E-02
1402.4304,1028.0,-7.92E-02
1403.4306,1028.5,-8.09E-02
1404.4308,1029.0,-8.53E-02
1405.4244,1029.5,-8.89E-02
1406.421,1030.0,-9.00E-02
1407.423,1030.5,-8.85E-02
1408.4202,1031.0,-8.86E-02
1409.4162,1031.5,-9.06E-02
1410.4182,1032.0,-9.17E-02
1411.4142,1032.5,-9.29E-02
1412.4084,1033.0,-9.74E-02
1413.4056,1033.5,-9.99E-02
1414.4004,1034.0,-9.82E-02
1415.3928,1034.5,-9.78E-02
1416.3888,1035.0,-9.96E-02
1417.3884,1035.5,-1.02E-01
1418.382,1036.0,-1.02E-01
1419.3768,1036.5,-1.05E-01
1420.3728,1037.0,-1.07E-01
1421.3682,1037.5,-1.10E-01
1422.363,1038.0,-1.11E-01
1423.3578,1038.5,-1.12E-01
1424.3574,1039.0,-1.12E-01
1425.3534,1039.5,-1.11E-01
1426.3524,1040.0,-1.12E-01
1427.3484,1040.5,-1.15E-01
1428.345,1041.0,-1.20E-01
1429.3398,1041.5,-1.22E-01
1430.337,1042.0,-1.23E-01
1431.3336,1042.5,-1.23E-01
1432.3302,1043.0,-1.24E-01
1433.3268,1043.5,-1.24E-01
1434.324,1044.0,-1.27E-01
1435.3212,1044.5,-1.29E-01
1436.3172,1045.0,-1.30E-01
1437.3138,1045.5,-1.29E-01
1438.3104,1046.0,-1.31E-01
1439.3088,1046.5,-1.32E-01
1440.3036,1047.0,-1.32E-01
1441.3008,1047.5,-1.33E-01
1442.298,1048.0,-1.35E-01
1443.2958,1048.5,-1.37E-01
1444.2924,1049.0,-1.35E-01
1445.2878,1049.5,-1.36E-01
1446.2868,1050.0,-1.37E-01
1447.2786,1050.5,-1.38E-01
1448.2788,1051.0,-1.39E-01
1449.2778,1051.5,-1.40E-01
1450.2756,1052.0,-1.43E-01
1451.274,1052.5,-1.43E-01
1452.2712,1053.0,-1.45E-01
1453.2696,1053.5,-1.45E-01
1454.2638,1054.0,-1.47E-01
1455.2628,1054.5,-1.51E-01
1456.2612,1055.0,-1.51E-01
1457.262,1055.5,-1.52E-01
1458.2616,1056.0,-1.52E-01
1459.263,1056.5,-1.53E-01
1460.2596,1057.0,-1.54E-01
1461.261,1057.5,-1.59E-01
1462.2588,1058.0,-1.61E-01
1463.2596,1058.5,-1.60E-01
1464.2586,1059.0,-1.62E-01
1465.2582,1059.5,-1.62E-01
1466.2578,1060.0,-1.66E-01
1467.258,1060.5,-1.68E-01
1468.2528,1061.0,-1.68E-01
1469.2512,1061.5,-1.71E-01
1470.2502,1062.0,-1.70E-01
1471.2462,1062.5,-1.73E-01
1472.2464,1063.0,-1.74E-01
1473.3036,1063.5,-1.75E-01
,,-1.75E-01
,,-1.75E-01
