Time,T_back
75.5,323.5
76.0,324.0
76.5,324.6
77.0,325.2
77.5,325.7
78.0,326.3
78.5,326.9
79.0,327.4
79.5,328.0
80.0,328.6
80.5,329.2
81.0,329.7
81.5,330.3
82.0,330.9
82.5,331.5
83.0,332.1
83.5,332.7
84.0,333.3
84.5,333.9
85.0,334.5
85.5,335.1
86.0,335.7
86.5,336.3
87.0,336.9
87.5,337.5
88.0,338.1
88.5,338.7
89.0,339.3
89.5,340.0
90.0,340.6
90.5,341.2
91.0,341.8
91.5,342.4
92.0,343.1
92.5,343.7
93.0,344.3
93.5,344.9
94.0,345.6
94.5,346.2
95.0,346.8
95.5,347.4
96.0,348.1
96.5,348.7
97.0,349.3
97.5,350.0
98.0,350.6
98.5,351.2
99.0,351.9
99.5,352.5
100.0,353.2
100.5,353.8
101.0,354.4
101.5,355.1
102.0,355.7
102.5,356.4
103.0,357.0
103.5,357.6
104.0,358.3
104.5,358.9
105.0,359.6
105.5,360.2
106.0,360.9
106.5,361.5
107.0,362.2
107.5,362.8
108.0,363.4
108.5,364.1
109.0,364.7
109.5,365.4
110.0,366.0
110.5,366.7
111.0,367.3
111.5,368.0
112.0,368.6
112.5,369.3
113.0,369.9
113.5,370.6
114.0,371.2
114.5,371.8
115.0,372.5
115.5,373.1
116.0,373.8
116.5,374.4
117.0,375.1
117.5,375.7
118.0,376.4
118.5,377.0
119.0,377.7
119.5,378.3
120.0,379.0
120.5,379.6
121.0,380.2
121.5,380.9
122.0,381.5
122.5,382.2
123.0,382.8
123.5,383.5
124.0,384.1
124.5,384.8
125.0,385.4
125.5,386.1
126.0,386.7
126.5,387.3
127.0,388.0
127.5,388.6
128.0,389.3
128.5,389.9
129.0,390.5
129.5,391.2
130.0,391.8
130.5,392.5
131.0,393.1
131.5,393.8
132.0,394.4
132.5,395.0
133.0,395.7
133.5,396.3
134.0,396.9
134.5,397.6
135.0,398.2
135.5,398.9
136.0,399.5
136.5,400.1
137.0,400.8
137.5,401.4
138.0,402.0
138.5,402.7
139.0,403.3
139.5,403.9
140.0,404.6
140.5,405.2
141.0,405.8
141.5,406.5
142.0,407.1
142.5,407.7
143.0,408.4
143.5,409.0
144.0,409.6
144.5,410.2
145.0,410.9
145.5,411.5
146.0,412.1
146.5,412.7
147.0,413.4
147.5,414.0
148.0,414.6
148.5,415.3
149.0,415.9
149.5,416.5
150.0,417.1
150.5,417.7
151.0,418.4
151.5,419.0
152.0,419.6
152.5,420.2
153.0,420.9
153.5,421.5
154.0,422.1
154.5,422.7
155.0,423.3
155.5,424.0
156.0,424.6
156.5,425.2
157.0,425.8
157.5,426.4
158.0,427.0
158.5,427.7
159.0,428.3
159.5,428.9
160.0,429.5
160.5,430.1
161.0,430.7
161.5,431.4
162.0,432.0
162.5,432.6
163.0,433.2
163.5,433.8
164.0,434.4
164.5,435.0
165.0,435.6
165.5,436.2
166.0,436.8
166.5,437.5
167.0,438.1
167.5,438.7
168.0,439.3
168.5,439.9
169.0,440.5
169.5,441.1
170.0,441.7
170.5,442.3
171.0,442.9
171.5,443.5
172.0,444.1
172.5,444.7
173.0,445.3
173.5,445.9
174.0,446.5
174.5,447.1
175.0,447.7
175.5,448.3
176.0,448.9
176.5,449.5
177.0,450.1
177.5,450.7
178.0,451.3
178.5,451.9
179.0,452.5
179.5,453.1
180.0,453.7
180.5,454.3
181.0,454.9
181.5,455.5
182.0,456.1
182.5,456.7
183.0,457.3
183.5,457.9
184.0,458.5
184.5,459.1
185.0,459.6
185.5,460.2
186.0,460.8
186.5,461.4
187.0,462.0
187.5,462.6
188.0,463.2
188.5,463.8
189.0,464.4
189.5,465.0
190.0,465.5
190.5,466.1
191.0,466.7
191.5,467.3
192.0,467.9
192.5,468.5
193.0,469.1
193.5,469.6
194.0,470.2
194.5,470.8
195.0,471.4
195.5,472.0
196.0,472.6
196.5,473.1
197.0,473.7
197.5,474.3
198.0,474.9
198.5,475.5
199.0,476.1
199.5,476.6
200.0,477.2
200.5,477.8
201.0,478.4
201.5,478.9
202.0,479.5
202.5,480.1
203.0,480.7
203.5,481.3
204.0,481.8
204.5,482.4
205.0,483.0
205.5,483.6
206.0,484.1
206.5,484.7
207.0,485.3
207.5,485.9
208.0,486.4
208.5,487.0
209.0,487.6
209.5,488.2
210.0,488.7
210.5,489.3
211.0,489.9
211.5,490.4
212.0,491.0
212.5,491.6
213.0,492.2
213.5,492.7
214.0,493.3
214.5,493.9
215.0,494.4
215.5,495.0
216.0,495.6
216.5,496.1
217.0,496.7
217.5,497.3
218.0,497.8
218.5,498.4
219.0,499.0
219.5,499.5
220.0,500.1
220.5,500.7
221.0,501.2
221.5,501.8
222.0,502.3
222.5,502.9
223.0,503.5
223.5,504.0
224.0,504.6
224.5,505.2
225.0,505.7
225.5,506.3
226.0,506.8
226.5,507.4
227.0,508.0
227.5,508.5
228.0,509.1
228.5,509.6
229.0,510.2
229.5,510.7
230.0,511.3
230.5,511.9
231.0,512.4
231.5,513.0
232.0,513.5
232.5,514.1
233.0,514.6
233.5,515.2
234.0,515.7
234.5,516.3
235.0,516.9
235.5,517.4
236.0,518.0
236.5,518.5
237.0,519.1
237.5,519.6
238.0,520.2
238.5,520.7
239.0,521.3
239.5,521.8
240.0,522.4
240.5,522.9
241.0,523.5
241.5,524.0
242.0,524.6
242.5,525.1
243.0,525.6
243.5,526.2
244.0,526.7
244.5,527.3
245.0,527.8
245.5,528.4
246.0,528.9
246.5,529.5
247.0,530.0
247.5,530.5
248.0,531.1
248.5,531.6
249.0,532.2
249.5,532.7
250.0,533.2
250.5,533.8
251.0,534.3
251.5,534.9
252.0,535.4
252.5,535.9
253.0,536.5
253.5,537.0
254.0,537.5
254.5,538.1
255.0,538.6
255.5,539.1
256.0,539.7
256.5,540.2
257.0,540.7
257.5,541.3
258.0,541.8
258.5,542.3
259.0,542.9
259.5,543.4
260.0,543.9
260.5,544.5
261.0,545.0
261.5,545.5
262.0,546.0
262.5,546.6
263.0,547.1
263.5,547.6
264.0,548.1
264.5,548.6
265.0,549.2
265.5,549.7
266.0,550.2
266.5,550.7
267.0,551.2
267.5,551.7
268.0,552.3
268.5,552.8
269.0,553.3
269.5,553.8
270.0,554.3
270.5,554.8
271.0,555.3
271.5,555.8
272.0,556.4
272.5,556.9
273.0,557.4
273.5,557.9
274.0,558.4
274.5,558.9
275.0,559.4
275.5,559.9
276.0,560.4
276.5,560.9
277.0,561.4
277.5,561.9
278.0,562.4
278.5,562.9
279.0,563.4
279.5,563.9
280.0,564.4
280.5,564.9
281.0,565.4
281.5,565.8
282.0,566.3
282.5,566.8
283.0,567.3
283.5,567.8
284.0,568.3
284.5,568.8
285.0,569.2
285.5,569.7
286.0,570.2
286.5,570.7
287.0,571.2
287.5,571.6
288.0,572.1
288.5,572.6
289.0,573.0
289.5,573.5
290.0,574.0
290.5,574.5
291.0,574.9
291.5,575.4
292.0,575.9
292.5,576.3
293.0,576.8
293.5,577.2
294.0,577.7
294.5,578.2
295.0,578.6
295.5,579.1
296.0,579.5
296.5,580.0
297.0,580.4
297.5,580.9
298.0,581.3
298.5,581.8
299.0,582.2
299.5,582.7
300.0,583.1
300.5,583.5
301.0,584.0
301.5,584.4
302.0,584.9
302.5,585.3
303.0,585.7
303.5,586.2
304.0,586.6
304.5,587.0
305.0,587.4
305.5,587.9
306.0,588.3
306.5,588.7
307.0,589.1
307.5,589.6
308.0,590.0
308.5,590.4
309.0,590.8
309.5,591.2
310.0,591.6
310.5,592.1
311.0,592.5
311.5,592.9
312.0,593.3
312.5,593.7
313.0,594.1
313.5,594.5
314.0,594.9
314.5,595.3
315.0,595.7
315.5,596.1
316.0,596.5
316.5,596.9
317.0,597.3
317.5,597.7
318.0,598.1
318.5,598.5
319.0,598.9
319.5,599.2
320.0,599.6
320.5,600.0
321.0,600.4
321.5,600.8
322.0,601.2
322.5,601.6
323.0,601.9
323.5,602.3
324.0,602.7
324.5,603.1
325.0,603.4
325.5,603.8
326.0,604.2
326.5,604.6
327.0,604.9
327.5,605.3
328.0,605.7
328.5,606.1
329.0,606.4
329.5,606.8
330.0,607.2
330.5,607.5
331.0,607.9
331.5,608.3
332.0,608.6
332.5,609.0
333.0,609.4
333.5,609.7
334.0,610.1
334.5,610.5
335.0,610.8
335.5,611.2
336.0,611.6
336.5,611.9
337.0,612.3
337.5,612.7
338.0,613.0
338.5,613.4
339.0,613.8
339.5,614.1
340.0,614.5
340.5,614.9
341.0,615.2
341.5,615.6
342.0,616.0
342.5,616.3
343.0,616.7
343.5,617.1
344.0,617.5
344.5,617.8
345.0,618.2
345.5,618.6
346.0,618.9
346.5,619.3
347.0,619.7
347.5,620.1
348.0,620.5
348.5,620.8
349.0,621.2
349.5,621.6
350.0,622.0
350.5,622.4
351.0,622.7
351.5,623.1
352.0,623.5
352.5,623.9
353.0,624.3
353.5,624.7
354.0,625.1
354.5,625.5
355.0,625.9
355.5,626.3
356.0,626.7
356.5,627.1
357.0,627.5
357.5,627.9
358.0,628.3
358.5,628.7
359.0,629.1
359.5,629.6
360.0,630.0
360.5,630.4
361.0,630.8
361.5,631.3
362.0,631.7
362.5,632.1
363.0,632.6
363.5,633.0
364.0,633.4
364.5,633.9
365.0,634.3
365.5,634.8
366.0,635.3
366.5,635.7
367.0,636.2
367.5,636.6
368.0,637.1
368.5,637.6
369.0,638.1
369.5,638.6
370.0,639.0
370.5,639.5
371.0,640.0
371.5,640.5
372.0,641.0
372.5,641.6
373.0,642.1
373.5,642.6
374.0,643.1
374.5,643.7
375.0,644.2
375.5,644.7
376.0,645.3
376.5,645.9
377.0,646.4
377.5,647.0
378.0,647.6
378.5,648.1
379.0,648.7
379.5,649.3
380.0,649.9
380.5,650.6
381.0,651.2
381.5,651.8
382.0,652.4
382.5,653.1
383.0,653.8
383.5,654.4
384.0,655.1
384.5,655.8
385.0,656.5
385.5,657.2
386.0,657.9
386.5,658.7
387.0,659.4
387.5,660.2
388.0,660.9
388.5,661.7
389.0,662.5
389.5,663.3
390.0,664.2
390.5,665.0
391.0,665.9
391.5,666.8
392.0,667.7
392.5,668.6
393.0,669.6
393.5,670.6
394.0,671.6
394.5,672.6
395.0,673.6
395.5,674.7
396.0,675.8
396.5,677.0
397.0,678.2
397.5,679.4
398.0,680.7
398.5,682.0
399.0,683.4
399.5,684.8
400.0,686.3
400.5,687.9
401.0,689.5
401.5,691.2
402.0,693.1
402.5,695.0
403.0,697.0
403.5,699.2
404.0,701.6
404.5,704.2
405.0,707.0
405.5,710.1
406.0,713.6
406.5,717.7
407.0,722.4
407.5,728.2
408.0,735.5
408.5,745.4
409.0,761.0
409.5,766.8
410.0,767.1
410.5,783.4
411.0,794.8
411.5,803.3
412.0,810.2
412.5,815.8
413.0,820.6
413.5,824.6
414.0,828.2
414.5,831.4
415.0,834.3
415.5,836.9
416.0,839.2
416.5,841.4
417.0,843.3
417.5,845.2
418.0,846.9
418.5,848.5
419.0,850.0
419.5,851.4
420.0,852.7
420.5,854.0
421.0,855.2
421.5,856.3
422.0,857.3
422.5,858.3
423.0,859.3
423.5,860.2
424.0,861.0
424.5,861.8
425.0,862.6
425.5,863.4
426.0,864.1
426.5,864.8
427.0,865.5
427.5,866.1
428.0,866.7
428.5,867.3
429.0,867.9
429.5,868.4
430.0,869.0
430.5,869.5
431.0,870.0
431.5,870.5
432.0,871.0
432.5,871.4
433.0,871.9
433.5,872.3
434.0,872.8
434.5,873.2
435.0,873.6
435.5,874.0
436.0,874.4
436.5,874.7
437.0,875.1
437.5,875.5
438.0,875.8
438.5,876.2
439.0,876.5
439.5,876.8
440.0,877.1
440.5,877.5
441.0,877.8
441.5,878.1
442.0,878.4
442.5,878.6
443.0,878.9
443.5,879.2
444.0,879.5
444.5,879.7
445.0,880.0
445.5,880.3
446.0,880.5
446.5,880.8
447.0,881.0
447.5,881.2
448.0,881.5
448.5,881.7
449.0,881.9
449.5,882.1
450.0,882.4
450.5,882.6
451.0,882.8
451.5,883.0
452.0,883.2
452.5,883.4
453.0,883.6
453.5,883.8
454.0,884.0
454.5,884.2
455.0,884.4
455.5,884.6
456.0,884.7
456.5,884.9
457.0,885.1
457.5,885.3
458.0,885.4
458.5,885.6
459.0,885.8
459.5,886.0
460.0,886.1
460.5,886.3
461.0,886.4
461.5,886.6
462.0,886.7
462.5,886.9
463.0,887.1
463.5,887.2
464.0,887.4
464.5,887.5
465.0,887.6
465.5,887.8
466.0,887.9
466.5,888.1
467.0,888.2
467.5,888.3
468.0,888.5
468.5,888.6
469.0,888.7
469.5,888.9
470.0,889.0
470.5,889.1
471.0,889.3
471.5,889.4
472.0,889.5
472.5,889.6
473.0,889.8
473.5,889.9
474.0,890.0
474.5,890.1
475.0,890.2
475.5,890.3
476.0,890.5
476.5,890.6
477.0,890.7
477.5,890.8
478.0,890.9
478.5,891.0
479.0,891.1
479.5,891.2
480.0,891.3
480.5,891.4
481.0,891.5
481.5,891.6
482.0,891.7
482.5,891.8
483.0,891.9
483.5,892.0
484.0,892.1
484.5,892.2
485.0,892.3
485.5,892.4
486.0,892.5
486.5,892.6
487.0,892.7
487.5,892.8
488.0,892.9
488.5,893.0
489.0,893.1
489.5,893.2
490.0,893.3
490.5,893.3
491.0,893.4
491.5,893.5
492.0,893.6
492.5,893.7
493.0,893.8
493.5,893.9
494.0,893.9
494.5,894.0
495.0,894.1
495.5,894.2
496.0,894.3
496.5,894.3
497.0,894.4
497.5,894.5
498.0,894.6
498.5,894.7
499.0,894.7
499.5,894.8
500.0,894.9
