Time,Mass
126.5,24.423
127.0,24.400
127.5,24.377
128.0,24.354
128.5,24.331
129.0,24.308
129.5,24.284
130.0,24.261
130.5,24.238
131.0,24.214
131.5,24.191
132.0,24.167
132.5,24.143
133.0,24.120
133.5,24.096
134.0,24.072
134.5,24.048
135.0,24.024
135.5,24.000
136.0,23.976
136.5,23.952
137.0,23.928
137.5,23.903
138.0,23.879
138.5,23.855
139.0,23.830
139.5,23.805
140.0,23.781
140.5,23.756
141.0,23.731
141.5,23.707
142.0,23.682
142.5,23.657
143.0,23.632
143.5,23.607
144.0,23.582
144.5,23.556
145.0,23.531
145.5,23.506
146.0,23.481
146.5,23.455
147.0,23.430
147.5,23.404
148.0,23.378
148.5,23.353
149.0,23.327
149.5,23.301
150.0,23.275
150.5,23.249
151.0,23.223
151.5,23.197
152.0,23.171
152.5,23.145
153.0,23.119
153.5,23.093
154.0,23.066
154.5,23.040
155.0,23.014
155.5,22.987
156.0,22.961
156.5,22.934
157.0,22.907
157.5,22.881
158.0,22.854
158.5,22.827
159.0,22.800
159.5,22.773
160.0,22.746
160.5,22.719
161.0,22.692
161.5,22.665
162.0,22.638
162.5,22.610
163.0,22.583
163.5,22.556
164.0,22.528
164.5,22.501
165.0,22.473
165.5,22.446
166.0,22.418
166.5,22.390
167.0,22.362
167.5,22.335
168.0,22.307
168.5,22.279
169.0,22.251
169.5,22.223
170.0,22.195
170.5,22.167
171.0,22.138
171.5,22.110
172.0,22.082
172.5,22.054
173.0,22.025
173.5,21.997
174.0,21.968
174.5,21.940
175.0,21.911
175.5,21.882
176.0,21.853
176.5,21.825
177.0,21.796
177.5,21.767
178.0,21.738
178.5,21.709
179.0,21.680
179.5,21.651
180.0,21.622
180.5,21.592
181.0,21.563
181.5,21.534
182.0,21.504
182.5,21.475
183.0,21.445
183.5,21.416
184.0,21.386
184.5,21.357
185.0,21.327
185.5,21.297
186.0,21.267
186.5,21.237
187.0,21.207
187.5,21.177
188.0,21.147
188.5,21.117
189.0,21.087
189.5,21.057
190.0,21.027
190.5,20.996
191.0,20.966
191.5,20.936
192.0,20.905
192.5,20.875
193.0,20.844
193.5,20.813
194.0,20.783
194.5,20.752
195.0,20.721
195.5,20.690
196.0,20.659
196.5,20.628
197.0,20.597
197.5,20.566
198.0,20.535
198.5,20.504
199.0,20.473
199.5,20.441
200.0,20.410
200.5,20.378
201.0,20.347
201.5,20.315
202.0,20.284
202.5,20.252
203.0,20.221
203.5,20.189
204.0,20.157
204.5,20.125
205.0,20.093
205.5,20.061
206.0,20.029
206.5,19.997
207.0,19.965
207.5,19.933
208.0,19.901
208.5,19.868
209.0,19.836
209.5,19.803
210.0,19.771
210.5,19.738
211.0,19.706
211.5,19.673
212.0,19.641
212.5,19.608
213.0,19.575
213.5,19.542
214.0,19.509
214.5,19.476
215.0,19.443
215.5,19.410
216.0,19.377
216.5,19.344
217.0,19.311
217.5,19.277
218.0,19.244
218.5,19.210
219.0,19.177
219.5,19.143
220.0,19.110
220.5,19.076
221.0,19.043
221.5,19.009
222.0,18.975
222.5,18.941
223.0,18.907
223.5,18.873
224.0,18.839
224.5,18.805
225.0,18.771
225.5,18.737
226.0,18.703
226.5,18.668
227.0,18.634
227.5,18.599
228.0,18.565
228.5,18.530
229.0,18.496
229.5,18.461
230.0,18.426
230.5,18.392
231.0,18.357
231.5,18.322
232.0,18.287
232.5,18.252
233.0,18.217
233.5,18.182
234.0,18.147
234.5,18.111
235.0,18.076
235.5,18.041
236.0,18.005
236.5,17.970
237.0,17.934
237.5,17.899
238.0,17.863
238.5,17.828
239.0,17.792
239.5,17.756
240.0,17.720
240.5,17.684
241.0,17.648
241.5,17.612
242.0,17.576
242.5,17.540
243.0,17.504
243.5,17.467
244.0,17.431
244.5,17.395
245.0,17.358
245.5,17.322
246.0,17.285
246.5,17.248
247.0,17.212
247.5,17.175
248.0,17.138
248.5,17.101
249.0,17.064
249.5,17.027
250.0,16.990
250.5,16.953
251.0,16.916
251.5,16.879
252.0,16.841
252.5,16.804
253.0,16.766
253.5,16.729
254.0,16.691
254.5,16.654
255.0,16.616
255.5,16.578
256.0,16.541
256.5,16.503
257.0,16.465
257.5,16.427
258.0,16.389
258.5,16.351
259.0,16.312
259.5,16.274
260.0,16.236
260.5,16.197
261.0,16.159
261.5,16.120
262.0,16.082
262.5,16.043
263.0,16.005
263.5,15.966
264.0,15.927
264.5,15.888
265.0,15.849
265.5,15.810
266.0,15.771
266.5,15.732
267.0,15.693
267.5,15.653
268.0,15.614
268.5,15.575
269.0,15.535
269.5,15.496
270.0,15.456
270.5,15.416
271.0,15.376
271.5,15.337
272.0,15.297
272.5,15.257
273.0,15.217
273.5,15.177
274.0,15.137
274.5,15.096
275.0,15.056
275.5,15.016
276.0,14.975
276.5,14.935
277.0,14.894
277.5,14.854
278.0,14.813
278.5,14.772
279.0,14.731
279.5,14.690
280.0,14.649
280.5,14.608
281.0,14.567
281.5,14.526
282.0,14.485
282.5,14.444
283.0,14.402
283.5,14.361
284.0,14.319
284.5,14.278
285.0,14.236
285.5,14.194
286.0,14.152
286.5,14.111
287.0,14.069
287.5,14.027
288.0,13.984
288.5,13.942
289.0,13.900
289.5,13.858
290.0,13.815
290.5,13.773
291.0,13.730
291.5,13.688
292.0,13.645
292.5,13.602
293.0,13.560
293.5,13.517
294.0,13.474
294.5,13.431
295.0,13.388
295.5,13.344
296.0,13.301
296.5,13.258
297.0,13.214
297.5,13.171
298.0,13.127
298.5,13.084
299.0,13.040
299.5,12.996
300.0,12.952
300.5,12.908
301.0,12.864
301.5,12.820
302.0,12.776
302.5,12.732
303.0,12.688
303.5,12.643
304.0,12.599
304.5,12.554
305.0,12.510
305.5,12.465
306.0,12.420
306.5,12.375
307.0,12.330
307.5,12.285
308.0,12.240
308.5,12.195
309.0,12.150
309.5,12.105
310.0,12.059
310.5,12.014
311.0,11.968
311.5,11.923
312.0,11.877
312.5,11.831
313.0,11.785
313.5,11.739
314.0,11.693
314.5,11.647
315.0,11.601
315.5,11.555
316.0,11.509
316.5,11.462
317.0,11.416
317.5,11.369
318.0,11.322
318.5,11.276
319.0,11.229
319.5,11.182
320.0,11.135
320.5,11.088
321.0,11.041
321.5,10.994
322.0,10.947
322.5,10.899
323.0,10.852
323.5,10.805
324.0,10.757
324.5,10.709
325.0,10.662
325.5,10.614
326.0,10.566
326.5,10.518
327.0,10.470
327.5,10.422
328.0,10.374
328.5,10.326
329.0,10.277
329.5,10.229
330.0,10.180
330.5,10.132
331.0,10.083
331.5,10.035
332.0,9.986
332.5,9.937
333.0,9.888
333.5,9.839
334.0,9.790
334.5,9.741
335.0,9.692
335.5,9.643
336.0,9.593
336.5,9.544
337.0,9.494
337.5,9.445
338.0,9.395
338.5,9.346
339.0,9.296
339.5,9.246
340.0,9.196
340.5,9.146
341.0,9.096
341.5,9.046
342.0,8.996
342.5,8.946
343.0,8.895
343.5,8.845
344.0,8.795
344.5,8.744
345.0,8.693
345.5,8.643
346.0,8.592
346.5,8.541
347.0,8.491
347.5,8.440
348.0,8.389
348.5,8.338
349.0,8.287
349.5,8.236
350.0,8.184
350.5,8.133
351.0,8.082
351.5,8.030
352.0,7.979
352.5,7.927
353.0,7.876
353.5,7.824
354.0,7.773
354.5,7.721
355.0,7.669
355.5,7.617
356.0,7.565
356.5,7.513
357.0,7.461
357.5,7.409
358.0,7.357
358.5,7.305
359.0,7.253
359.5,7.201
360.0,7.148
360.5,7.096
361.0,7.043
361.5,6.991
362.0,6.938
362.5,6.886
363.0,6.833
363.5,6.780
364.0,6.728
364.5,6.675
365.0,6.622
365.5,6.569
366.0,6.516
366.5,6.463
367.0,6.410
367.5,6.357
368.0,6.304
368.5,6.251
369.0,6.197
369.5,6.144
370.0,6.091
370.5,6.037
371.0,5.984
371.5,5.931
372.0,5.877
372.5,5.823
373.0,5.770
373.5,5.716
374.0,5.663
374.5,5.609
375.0,5.555
375.5,5.501
376.0,5.447
376.5,5.393
377.0,5.339
377.5,5.285
378.0,5.231
378.5,5.177
379.0,5.123
379.5,5.069
380.0,5.015
380.5,4.960
381.0,4.906
381.5,4.852
382.0,4.797
382.5,4.743
383.0,4.688
383.5,4.634
384.0,4.579
384.5,4.525
385.0,4.470
385.5,4.415
386.0,4.361
386.5,4.306
387.0,4.251
387.5,4.196
388.0,4.141
388.5,4.086
389.0,4.032
389.5,3.976
390.0,3.921
390.5,3.866
391.0,3.811
391.5,3.756
392.0,3.701
392.5,3.646
393.0,3.590
393.5,3.535
394.0,3.479
394.5,3.424
395.0,3.369
395.5,3.313
396.0,3.258
396.5,3.202
397.0,3.146
397.5,3.091
398.0,3.035
398.5,2.979
399.0,2.923
399.5,2.868
400.0,2.812
400.5,2.756
401.0,2.700
401.5,2.644
402.0,2.588
402.5,2.532
403.0,2.476
403.5,2.419
404.0,2.363
404.5,2.307
405.0,2.251
405.5,2.194
406.0,2.138
406.5,2.082
407.0,2.025
407.5,1.969
408.0,1.912
408.5,1.856
409.0,1.799
409.5,1.742
410.0,1.686
410.5,1.629
411.0,1.572
411.5,1.516
412.0,1.459
412.5,1.402
413.0,1.345
413.5,1.288
414.0,1.231
414.5,1.174
415.0,1.117
415.5,1.060
416.0,1.003
416.5,0.946
417.0,0.889
417.5,0.832
418.0,0.774
418.5,0.717
419.0,0.660
419.5,0.603
420.0,0.545
420.5,0.488
421.0,0.431
421.5,0.373
422.0,0.316
422.5,0.259
423.0,0.201
423.5,0.144
424.0,0.087
424.5,0.029
425.0,-0.028
425.5,-0.085
426.0,-0.143
426.5,-0.200
427.0,-0.257
427.5,-0.314
428.0,-0.372
428.5,-0.429
429.0,-0.485
429.5,-0.542
430.0,-0.599
430.5,-0.655
431.0,-0.712
431.5,-0.768
432.0,-0.823
432.5,-0.878
433.0,-0.933
433.5,-0.986
434.0,-1.038
434.5,-1.085
435.0,-1.129
435.5,-1.171
436.0,-1.212
436.5,-1.251
437.0,-1.284
437.5,-1.316
438.0,-1.347
438.5,-1.377
439.0,-1.405
439.5,-1.428
440.0,-1.448
440.5,-1.469
441.0,-1.488
441.5,-1.506
442.0,-1.520
442.5,-1.530
443.0,-1.540
443.5,-1.549
444.0,-1.557
444.5,-1.564
445.0,-1.565
445.5,-1.565
446.0,-1.565
446.5,-1.565
447.0,-1.565
447.5,-1.565
448.0,-1.565
448.5,-1.565
449.0,-1.565
449.5,-1.565
450.0,-1.565
450.5,-1.565
451.0,-1.565
451.5,-1.565
452.0,-1.565
452.5,-1.565
453.0,-1.565
453.5,-1.565
454.0,-1.565
454.5,-1.565
455.0,-1.565
455.5,-1.565
456.0,-1.565
456.5,-1.565
457.0,-1.565
457.5,-1.565
458.0,-1.565
458.5,-1.565
459.0,-1.565
459.5,-1.565
460.0,-1.565
460.5,-1.565
461.0,-1.565
461.5,-1.565
462.0,-1.565
462.5,-1.565
463.0,-1.565
463.5,-1.565
464.0,-1.565
464.5,-1.565
465.0,-1.565
465.5,-1.565
466.0,-1.565
466.5,-1.565
467.0,-1.565
467.5,-1.565
468.0,-1.565
468.5,-1.565
469.0,-1.565
469.5,-1.565
470.0,-1.565
470.5,-1.565
471.0,-1.565
471.5,-1.565
472.0,-1.565
472.5,-1.565
473.0,-1.565
473.5,-1.565
474.0,-1.565
474.5,-1.565
475.0,-1.565
475.5,-1.565
476.0,-1.565
476.5,-1.565
477.0,-1.565
477.5,-1.565
478.0,-1.565
478.5,-1.565
479.0,-1.565
479.5,-1.565
480.0,-1.565
480.5,-1.565
481.0,-1.565
481.5,-1.565
482.0,-1.565
482.5,-1.565
483.0,-1.565
483.5,-1.565
484.0,-1.565
484.5,-1.565
485.0,-1.565
485.5,-1.565
486.0,-1.565
486.5,-1.565
487.0,-1.565
487.5,-1.565
488.0,-1.565
488.5,-1.565
489.0,-1.565
489.5,-1.565
490.0,-1.565
490.5,-1.565
491.0,-1.565
491.5,-1.565
492.0,-1.565
492.5,-1.565
493.0,-1.565
493.5,-1.565
494.0,-1.565
494.5,-1.565
495.0,-1.565
495.5,-1.565
496.0,-1.565
496.5,-1.565
497.0,-1.565
497.5,-1.565
498.0,-1.565
498.5,-1.565
499.0,-1.565
499.5,-1.565
500.0,-1.565
