s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 6.3010000E+001, 6.5632785E+000, 9.4279659E-001, 4.3922940E+002, 5.5451470E+001, 2.0900000E+001, 2.0900000E+001, 4.0773723E-002, 3.1421369E+001, 6.9752491E+000, 1.5654080E-002
 6.3510000E+001, 6.5554061E+000, 9.4166575E-001, 4.3934860E+002, 5.6210669E+001, 2.0900000E+001, 2.0900000E+001, 4.0767079E-002, 3.1413519E+001, 6.9673986E+000, 1.5744689E-002
 6.4010000E+001, 6.5474889E+000, 9.4052847E-001, 4.3946479E+002, 5.6974518E+001, 2.0900000E+001, 2.0900000E+001, 4.0760396E-002, 3.1405623E+001, 6.9595029E+000, 1.5834326E-002
 6.4510000E+001, 6.5395280E+000, 9.3938490E-001, 4.3957644E+002, 5.7743144E+001, 2.0900000E+001, 2.0900000E+001, 4.0753676E-002, 3.1397683E+001, 6.9515628E+000, 1.5921954E-002
 6.5010000E+001, 6.5315241E+000, 9.3823517E-001, 4.3968446E+002, 5.8516552E+001, 2.0900000E+001, 2.0900000E+001, 4.0746919E-002, 3.1389699E+001, 6.9435795E+000, 1.6007694E-002
 6.5510000E+001, 6.5234782E+000, 9.3707940E-001, 4.3978925E+002, 5.9294660E+001, 2.0900000E+001, 2.0900000E+001, 4.0740126E-002, 3.1381674E+001, 6.9355537E+000, 1.6091779E-002
 6.6010000E+001, 6.5153910E+000, 9.3591769E-001, 4.3989124E+002, 6.0077357E+001, 2.0900000E+001, 2.0900000E+001, 4.0733298E-002, 3.1373606E+001, 6.9274863E+000, 1.6174485E-002
 6.6510000E+001, 6.5072628E+000, 9.3475010E-001, 4.3999122E+002, 6.0864544E+001, 2.0900000E+001, 2.0900000E+001, 4.0726435E-002, 3.1365498E+001, 6.9193777E+000, 1.6256301E-002
 6.7010000E+001, 6.4990934E+000, 9.3357658E-001, 4.4009391E+002, 6.1656126E+001, 2.0900000E+001, 2.0900000E+001, 4.0719537E-002, 3.1357348E+001, 6.9112282E+000, 1.6338920E-002
 6.7510000E+001, 6.4908829E+000, 9.3239716E-001, 4.4019479E+002, 6.2451932E+001, 2.0900000E+001, 2.0900000E+001, 4.0712605E-002, 3.1349157E+001, 6.9030373E+000, 1.6421046E-002
 6.8010000E+001, 6.4826324E+000, 9.3121201E-001, 4.4029084E+002, 6.3251814E+001, 2.0900000E+001, 2.0900000E+001, 4.0705638E-002, 3.1340926E+001, 6.8948059E+000, 1.6500851E-002
 6.8510000E+001, 6.4743429E+000, 9.3002124E-001, 4.4038379E+002, 6.4055646E+001, 2.0900000E+001, 2.0900000E+001, 4.0698637E-002, 3.1332655E+001, 6.8865351E+000, 1.6579134E-002
 6.9010000E+001, 6.4660146E+000, 9.2882491E-001, 4.4047476E+002, 6.4863337E+001, 2.0900000E+001, 2.0900000E+001, 4.0691604E-002, 3.1324345E+001, 6.8782254E+000, 1.6656479E-002
 6.9510000E+001, 6.4576483E+000, 9.2762312E-001, 4.4056352E+002, 6.5674776E+001, 2.0900000E+001, 2.0900000E+001, 4.0684539E-002, 3.1315997E+001, 6.8698773E+000, 1.6732575E-002
 7.0010000E+001, 6.4492446E+000, 9.2641595E-001, 4.4065005E+002, 6.6489873E+001, 2.0900000E+001, 2.0900000E+001, 4.0677441E-002, 3.1307611E+001, 6.8614915E+000, 1.6807441E-002
 7.0510000E+001, 6.4408040E+000, 9.2520348E-001, 4.4073458E+002, 6.7308511E+001, 2.0900000E+001, 2.0900000E+001, 4.0670312E-002, 3.1299189E+001, 6.8530686E+000, 1.6881199E-002
 7.1010000E+001, 6.4323257E+000, 9.2398559E-001, 4.4082295E+002, 6.8130601E+001, 2.0900000E+001, 2.0900000E+001, 4.0663151E-002, 3.1290728E+001, 6.8446085E+000, 1.6956602E-002
 7.1510000E+001, 6.4238098E+000, 9.2276231E-001, 4.4090995E+002, 6.8956082E+001, 2.0900000E+001, 2.0900000E+001, 4.0655959E-002, 3.1282231E+001, 6.8361105E+000, 1.7031835E-002
 7.2010000E+001, 6.4152573E+000, 9.2153377E-001, 4.4099277E+002, 6.9784880E+001, 2.0900000E+001, 2.0900000E+001, 4.0648735E-002, 3.1273696E+001, 6.8275755E+000, 1.7104921E-002
 7.2500000E+001, 6.4066691E+000, 9.2030009E-001, 4.4107198E+002, 7.0608736E+001, 2.0900000E+001, 2.0900000E+001, 4.0641552E-002, 3.1265209E+001, 6.8190886E+000, 1.7175800E-002
 7.3000000E+001, 6.3980456E+000, 9.1906136E-001, 4.4114902E+002, 7.1435339E+001, 2.0900000E+001, 2.0900000E+001, 4.0634342E-002, 3.1256690E+001, 6.8105703E+000, 1.7245499E-002
 7.3500000E+001, 6.3893875E+000, 9.1781763E-001, 4.4122507E+002, 7.2273510E+001, 2.0900000E+001, 2.0900000E+001, 4.0627029E-002, 3.1248049E+001, 6.8019294E+000, 1.7314963E-002
 7.4000000E+001, 6.3806948E+000, 9.1656896E-001, 4.4130008E+002, 7.3114674E+001, 2.0900000E+001, 2.0900000E+001, 4.0619686E-002, 3.1239374E+001, 6.7932540E+000, 1.7383991E-002
 7.4500000E+001, 6.3719680E+000, 9.1531538E-001, 4.4137369E+002, 7.3958757E+001, 2.0900000E+001, 2.0900000E+001, 4.0612314E-002, 3.1230664E+001, 6.7845442E+000, 1.7452186E-002
 7.5000000E+001, 6.3632076E+000, 9.1405697E-001, 4.4144590E+002, 7.4805704E+001, 2.0900000E+001, 2.0900000E+001, 4.0604914E-002, 3.1221921E+001, 6.7758006E+000, 1.7519528E-002
 7.5500000E+001, 6.3544125E+000, 9.1279358E-001, 4.4152255E+002, 7.5655432E+001, 2.0900000E+001, 2.0900000E+001, 4.0597485E-002, 3.1213143E+001, 6.7670229E+000, 1.7588717E-002
 7.6000000E+001, 6.3455833E+000, 9.1152528E-001, 4.4159681E+002, 7.6507881E+001, 2.0900000E+001, 2.0900000E+001, 4.0590026E-002, 3.1204331E+001, 6.7582107E+000, 1.7657151E-002
 7.6500000E+001, 6.3367205E+000, 9.1025218E-001, 4.4166771E+002, 7.7363021E+001, 2.0900000E+001, 2.0900000E+001, 4.0582539E-002, 3.1195485E+001, 6.7493647E+000, 1.7724124E-002
 7.7000000E+001, 6.3278248E+000, 9.0897432E-001, 4.4173705E+002, 7.8220754E+001, 2.0900000E+001, 2.0900000E+001, 4.0575024E-002, 3.1186605E+001, 6.7404854E+000, 1.7790253E-002
 7.7500000E+001, 6.3188965E+000, 9.0769180E-001, 4.4180454E+002, 7.9081034E+001, 2.0900000E+001, 2.0900000E+001, 4.0567481E-002, 3.1177693E+001, 6.7315733E+000, 1.7855255E-002
 7.8000000E+001, 6.3099362E+000, 9.0640468E-001, 4.4187035E+002, 7.9943822E+001, 2.0900001E+001, 2.0900000E+001, 4.0559910E-002, 3.1168749E+001, 6.7226290E+000, 1.7919291E-002
 7.8500000E+001, 6.3009443E+000, 9.0511302E-001, 4.4193475E+002, 8.0809053E+001, 2.0900001E+001, 2.0900000E+001, 4.0552313E-002, 3.1159773E+001, 6.7136529E+000, 1.7982571E-002
 7.9000000E+001, 6.2919211E+000, 9.0381686E-001, 4.4199795E+002, 8.1676660E+001, 2.0900001E+001, 2.0900000E+001, 4.0544689E-002, 3.1150765E+001, 6.7046453E+000, 1.8045164E-002
 7.9500000E+001, 6.2828667E+000, 9.0251622E-001, 4.4206046E+002, 8.2546597E+001, 2.0900001E+001, 2.0900000E+001, 4.0537039E-002, 3.1141726E+001, 6.6956065E+000, 1.8107551E-002
 8.0000000E+001, 6.2737812E+000, 9.0121112E-001, 4.4212288E+002, 8.3418851E+001, 2.0900001E+001, 2.0900000E+001, 4.0529362E-002, 3.1132657E+001, 6.6865365E+000, 1.8169717E-002
 8.0500000E+001, 6.2646634E+000, 8.9990137E-001, 4.4219042E+002, 8.4293386E+001, 2.0900001E+001, 2.0900000E+001, 4.0521659E-002, 3.1123555E+001, 6.6774350E+000, 1.8234259E-002
 8.1000000E+001, 6.2555140E+000, 8.9858708E-001, 4.4225484E+002, 8.5170138E+001, 2.0900001E+001, 2.0900000E+001, 4.0513928E-002, 3.1114421E+001, 6.6683013E+000, 1.8297664E-002
 8.1500000E+001, 6.2463337E+000, 8.9726836E-001, 4.4231602E+002, 8.6049102E+001, 2.0900001E+001, 2.0900000E+001, 4.0506171E-002, 3.1105256E+001, 6.6591364E+000, 1.8359375E-002
 8.2000000E+001, 6.2371231E+000, 8.9594528E-001, 4.4237525E+002, 8.6930201E+001, 2.0900001E+001, 2.0900000E+001, 4.0498388E-002, 3.1096061E+001, 6.6499409E+000, 1.8419981E-002
 8.2500000E+001, 6.2278823E+000, 8.9461787E-001, 4.4243345E+002, 8.7813416E+001, 2.0900001E+001, 2.0900000E+001, 4.0490580E-002, 3.1086835E+001, 6.6407152E+000, 1.8480265E-002
 8.3000000E+001, 6.2186116E+000, 8.9328616E-001, 4.4249118E+002, 8.8698708E+001, 2.0900002E+001, 2.0900000E+001, 4.0482746E-002, 3.1077579E+001, 6.6314595E+000, 1.8540253E-002
 8.3500000E+001, 6.2093113E+000, 8.9195020E-001, 4.4254771E+002, 8.9586058E+001, 2.0900002E+001, 2.0900000E+001, 4.0474887E-002, 3.1068294E+001, 6.6221739E+000, 1.8599465E-002
 8.4000000E+001, 6.1999817E+000, 8.9061003E-001, 4.4260308E+002, 9.0475485E+001, 2.0900002E+001, 2.0900000E+001, 4.0467003E-002, 3.1058979E+001, 6.6128589E+000, 1.8657993E-002
 8.4500000E+001, 6.1906232E+000, 8.8926570E-001, 4.4265743E+002, 9.1366969E+001, 2.0900002E+001, 2.0900000E+001, 4.0459094E-002, 3.1049635E+001, 6.6035148E+000, 1.8715959E-002
 8.5000000E+001, 6.1812358E+000, 8.8791724E-001, 4.4271096E+002, 9.2260471E+001, 2.0900002E+001, 2.0900000E+001, 4.0451161E-002, 3.1040262E+001, 6.5941419E+000, 1.8773502E-002
 8.5500000E+001, 6.1718196E+000, 8.8656461E-001, 4.4276528E+002, 9.3155989E+001, 2.0900003E+001, 2.0900000E+001, 4.0443204E-002, 3.1030860E+001, 6.5847402E+000, 1.8831337E-002
 8.6000000E+001, 6.1623727E+000, 8.8520760E-001, 4.4282554E+002, 9.4053500E+001, 2.0900003E+001, 2.0900000E+001, 4.0435221E-002, 3.1021429E+001, 6.5753087E+000, 1.8892449E-002
 8.6500000E+001, 6.1528962E+000, 8.8384633E-001, 4.4288191E+002, 9.4953078E+001, 2.0900003E+001, 2.0900000E+001, 4.0427213E-002, 3.1011967E+001, 6.5658469E+000, 1.8951859E-002
 8.7000000E+001, 6.1433907E+000, 8.8248089E-001, 4.4293554E+002, 9.5854770E+001, 2.0900003E+001, 2.0900000E+001, 4.0419180E-002, 3.1002476E+001, 6.5563559E+000, 1.9009855E-002
 8.7500000E+001, 6.1338567E+000, 8.8111135E-001, 4.4298758E+002, 9.6758559E+001, 2.0900004E+001, 2.0900000E+001, 4.0411122E-002, 3.0992956E+001, 6.5468361E+000, 1.9066931E-002
 8.8000000E+001, 6.1242945E+000, 8.7973777E-001, 4.4303839E+002, 9.7664437E+001, 2.0900004E+001, 2.0900000E+001, 4.0403041E-002, 3.0983408E+001, 6.5372879E+000, 1.9123276E-002
 8.8500000E+001, 6.1147044E+000, 8.7836018E-001, 4.4308820E+002, 9.8572611E+001, 2.0900004E+001, 2.0900000E+001, 4.0394936E-002, 3.0973832E+001, 6.5277118E+000, 1.9179032E-002
 8.9000000E+001, 6.1050864E+000, 8.7697858E-001, 4.4313766E+002, 9.9483150E+001, 2.0900005E+001, 2.0900000E+001, 4.0386807E-002, 3.0964228E+001, 6.5181078E+000, 1.9234879E-002
 8.9500000E+001, 6.0954405E+000, 8.7559298E-001, 4.4318708E+002, 1.0039601E+002, 2.0900005E+001, 2.0900000E+001, 4.0378655E-002, 3.0954596E+001, 6.5084758E+000, 1.9290723E-002
 9.0000000E+001, 6.0857670E+000, 8.7420340E-001, 4.4323566E+002, 1.0131176E+002, 2.0900006E+001, 2.0900000E+001, 4.0370479E-002, 3.0944936E+001, 6.4988160E+000, 1.9345989E-002
 9.0500000E+001, 6.0760660E+000, 8.7280989E-001, 4.4328336E+002, 1.0223046E+002, 2.0900006E+001, 2.0900000E+001, 4.0362280E-002, 3.0935249E+001, 6.4891288E+000, 1.9400748E-002
 9.1000000E+001, 6.0663380E+000, 8.7141248E-001, 4.4333030E+002, 1.0315198E+002, 2.0900007E+001, 2.0900000E+001, 4.0354058E-002, 3.0925534E+001, 6.4794142E+000, 1.9455077E-002
 9.1500000E+001, 6.0565820E+000, 8.7001106E-001, 4.4338029E+002, 1.0407612E+002, 2.0900007E+001, 2.0900001E+001, 4.0345812E-002, 3.0915792E+001, 6.4696724E+000, 1.9510752E-002
 9.2000000E+001, 6.0467972E+000, 8.6860551E-001, 4.4343311E+002, 1.0500271E+002, 2.0900008E+001, 2.0900001E+001, 4.0337543E-002, 3.0906022E+001, 6.4599020E+000, 1.9568388E-002
 9.2500000E+001, 6.0369843E+000, 8.6719590E-001, 4.4348259E+002, 1.0593157E+002, 2.0900009E+001, 2.0900001E+001, 4.0329249E-002, 3.0896223E+001, 6.4501031E+000, 1.9624817E-002
 9.3000000E+001, 6.0271436E+000, 8.6578232E-001, 4.4353045E+002, 1.0686262E+002, 2.0900009E+001, 2.0900001E+001, 4.0320932E-002, 3.0886396E+001, 6.4402762E+000, 1.9680239E-002
 9.3500000E+001, 6.0172757E+000, 8.6436482E-001, 4.4357680E+002, 1.0779576E+002, 2.0900010E+001, 2.0900001E+001, 4.0312592E-002, 3.0876542E+001, 6.4304219E+000, 1.9734761E-002
 9.4000000E+001, 6.0073808E+000, 8.6294344E-001, 4.4362213E+002, 1.0873091E+002, 2.0900011E+001, 2.0900001E+001, 4.0304228E-002, 3.0866660E+001, 6.4205405E+000, 1.9788775E-002
 9.4500000E+001, 5.9974591E+000, 8.6151821E-001, 4.4366671E+002, 1.0966794E+002, 2.0900012E+001, 2.0900001E+001, 4.0295842E-002, 3.0856752E+001, 6.4106321E+000, 1.9842339E-002
 9.5000000E+001, 5.9875108E+000, 8.6008917E-001, 4.4371059E+002, 1.1060677E+002, 2.0900013E+001, 2.0900001E+001, 4.0287433E-002, 3.0846817E+001, 6.4006971E+000, 1.9895486E-002
 9.5500000E+001, 5.9775361E+000, 8.5865634E-001, 4.4375387E+002, 1.1154738E+002, 2.0900014E+001, 2.0900001E+001, 4.0279002E-002, 3.0836856E+001, 6.3907356E+000, 1.9948343E-002
 9.6000000E+001, 5.9675347E+000, 8.5721966E-001, 4.4379740E+002, 1.1248964E+002, 2.0900015E+001, 2.0900001E+001, 4.0270548E-002, 3.0826868E+001, 6.3807476E+000, 2.0001699E-002
 9.6500000E+001, 5.9575067E+000, 8.5577917E-001, 4.4384084E+002, 1.1343344E+002, 2.0900016E+001, 2.0900001E+001, 4.0262072E-002, 3.0816853E+001, 6.3707329E+000, 2.0054987E-002
 9.7000000E+001, 5.9474522E+000, 8.5433487E-001, 4.4388361E+002, 1.1437882E+002, 2.0900017E+001, 2.0900001E+001, 4.0253573E-002, 3.0806812E+001, 6.3606916E+000, 2.0107833E-002
 9.7500000E+001, 5.9373712E+000, 8.5288677E-001, 4.4392721E+002, 1.1532566E+002, 2.0900019E+001, 2.0900001E+001, 4.0245052E-002, 3.0796744E+001, 6.3506240E+000, 2.0160923E-002
 9.8000000E+001, 5.9272621E+000, 8.5143462E-001, 4.4397638E+002, 1.1627379E+002, 2.0900020E+001, 2.0900002E+001, 4.0236508E-002, 3.0786649E+001, 6.3405290E+000, 2.0217061E-002
 9.8500000E+001, 5.9171257E+000, 8.4997856E-001, 4.4402166E+002, 1.1722324E+002, 2.0900022E+001, 2.0900002E+001, 4.0227940E-002, 3.0776526E+001, 6.3304062E+000, 2.0271699E-002
 9.9000000E+001, 5.9069626E+000, 8.4851865E-001, 4.4406475E+002, 1.1817388E+002, 2.0900023E+001, 2.0900002E+001, 4.0219349E-002, 3.0766376E+001, 6.3202564E+000, 2.0325260E-002
 9.9500000E+001, 5.8967726E+000, 8.4705489E-001, 4.4410740E+002, 1.1912559E+002, 2.0900025E+001, 2.0900002E+001, 4.0210736E-002, 3.0756200E+001, 6.3100798E+000, 2.0378875E-002
 1.0000000E+002, 5.8865560E+000, 8.4558730E-001, 4.4414957E+002, 1.2007840E+002, 2.0900027E+001, 2.0900002E+001, 4.0202100E-002, 3.0745997E+001, 6.2998765E+000, 2.0432101E-002
 1.0050000E+002, 5.8763131E+000, 8.4411594E-001, 4.4419075E+002, 1.2103219E+002, 2.0900029E+001, 2.0900002E+001, 4.0193442E-002, 3.0735767E+001, 6.2896468E+000, 2.0484703E-002
 1.0100000E+002, 5.8660442E+000, 8.4264083E-001, 4.4423116E+002, 1.2198695E+002, 2.0900031E+001, 2.0900003E+001, 4.0184762E-002, 3.0725511E+001, 6.2793908E+000, 2.0536946E-002
 1.0150000E+002, 5.8557491E+000, 8.4116198E-001, 4.4427111E+002, 1.2294249E+002, 2.0900033E+001, 2.0900003E+001, 4.0176059E-002, 3.0715229E+001, 6.2691088E+000, 2.0589001E-002
 1.0200000E+002, 5.8454282E+000, 8.3967941E-001, 4.4431061E+002, 1.2389872E+002, 2.0900036E+001, 2.0900003E+001, 4.0167335E-002, 3.0704921E+001, 6.2588008E+000, 2.0640791E-002
 1.0250000E+002, 5.8350815E+000, 8.3819314E-001, 4.4434964E+002, 1.2485562E+002, 2.0900038E+001, 2.0900003E+001, 4.0158588E-002, 3.0694587E+001, 6.2484670E+000, 2.0692334E-002
 1.0300000E+002, 5.8247089E+000, 8.3670313E-001, 4.4438878E+002, 1.2581309E+002, 2.0900041E+001, 2.0900003E+001, 4.0149820E-002, 3.0684227E+001, 6.2381074E+000, 2.0744295E-002
 1.0350000E+002, 5.8143100E+000, 8.3520937E-001, 4.4442829E+002, 1.2677102E+002, 2.0900043E+001, 2.0900004E+001, 4.0141030E-002, 3.0673842E+001, 6.2277216E+000, 2.0796612E-002
 1.0400000E+002, 5.8038847E+000, 8.3371180E-001, 4.4446940E+002, 1.2772938E+002, 2.0900046E+001, 2.0900004E+001, 4.0132217E-002, 3.0663430E+001, 6.2173097E+000, 2.0849536E-002
 1.0450000E+002, 5.7934315E+000, 8.3221022E-001, 4.4451567E+002, 1.2868802E+002, 2.0900049E+001, 2.0900004E+001, 4.0123382E-002, 3.0652990E+001, 6.2068704E+000, 2.0905410E-002
 1.0500000E+002, 5.7829512E+000, 8.3070476E-001, 4.4455770E+002, 1.2964682E+002, 2.0900053E+001, 2.0900005E+001, 4.0114523E-002, 3.0642524E+001, 6.1964035E+000, 2.0959495E-002
 1.0550000E+002, 5.7724445E+000, 8.2919550E-001, 4.4459751E+002, 1.3060565E+002, 2.0900056E+001, 2.0900005E+001, 4.0105641E-002, 3.0632030E+001, 6.1859100E+000, 2.1012378E-002
 1.0600000E+002, 5.7619116E+000, 8.2768248E-001, 4.4463617E+002, 1.3156438E+002, 2.0900060E+001, 2.0900005E+001, 4.0096737E-002, 3.0621510E+001, 6.1753902E+000, 2.1064687E-002
 1.0650000E+002, 5.7513526E+000, 8.2616570E-001, 4.4467448E+002, 1.3252299E+002, 2.0900064E+001, 2.0900006E+001, 4.0087811E-002, 3.0610964E+001, 6.1648443E+000, 2.1117055E-002
 1.0700000E+002, 5.7407671E+000, 8.2464513E-001, 4.4471324E+002, 1.3348132E+002, 2.0900068E+001, 2.0900006E+001, 4.0078863E-002, 3.0600392E+001, 6.1542720E+000, 2.1169882E-002
 1.0750000E+002, 5.7301555E+000, 8.2312080E-001, 4.4475138E+002, 1.3443916E+002, 2.0900072E+001, 2.0900007E+001, 4.0069893E-002, 3.0589793E+001, 6.1436734E+000, 2.1222218E-002
 1.0800000E+002, 5.7195179E+000, 8.2159274E-001, 4.4478877E+002, 1.3539630E+002, 2.0900077E+001, 2.0900007E+001, 4.0060900E-002, 3.0579169E+001, 6.1330488E+000, 2.1274123E-002
 1.0850000E+002, 5.7088544E+000, 8.2006097E-001, 4.4482562E+002, 1.3635264E+002, 2.0900081E+001, 2.0900008E+001, 4.0051886E-002, 3.0568518E+001, 6.1223983E+000, 2.1325842E-002
 1.0900000E+002, 5.6981651E+000, 8.1852548E-001, 4.4486221E+002, 1.3730819E+002, 2.0900087E+001, 2.0900008E+001, 4.0042850E-002, 3.0557842E+001, 6.1117219E+000, 2.1377540E-002
 1.0950000E+002, 5.6874501E+000, 8.1698630E-001, 4.4489849E+002, 1.3826250E+002, 2.0900092E+001, 2.0900009E+001, 4.0033792E-002, 3.0547140E+001, 6.1010198E+000, 2.1429079E-002
 1.1000000E+002, 5.6767093E+000, 8.1544341E-001, 4.4493446E+002, 1.3921524E+002, 2.0900097E+001, 2.0900009E+001, 4.0024712E-002, 3.0536412E+001, 6.0902919E+000, 2.1480521E-002
 1.1050000E+002, 5.6659423E+000, 8.1389676E-001, 4.4497176E+002, 1.4016633E+002, 2.0900103E+001, 2.0900010E+001, 4.0015610E-002, 3.0525658E+001, 6.0795380E+000, 2.1533018E-002
 1.1100000E+002, 5.6551470E+000, 8.1234605E-001, 4.4501611E+002, 1.4111534E+002, 2.0900109E+001, 2.0900011E+001, 4.0006485E-002, 3.0514877E+001, 6.0687570E+000, 2.1589307E-002
 1.1150000E+002, 5.6443242E+000, 8.1079139E-001, 4.4505712E+002, 1.4206140E+002, 2.0900116E+001, 2.0900011E+001, 3.9997336E-002, 3.0504068E+001, 6.0579479E+000, 2.1644523E-002
 1.1200000E+002, 5.6334746E+000, 8.0923287E-001, 4.4509540E+002, 1.4300491E+002, 2.0900123E+001, 2.0900012E+001, 3.9988165E-002, 3.0493232E+001, 6.0471116E+000, 2.1698213E-002
 1.1250000E+002, 5.6225985E+000, 8.0767055E-001, 4.4513226E+002, 1.4394623E+002, 2.0900130E+001, 2.0900013E+001, 3.9978971E-002, 3.0482369E+001, 6.0362488E+000, 2.1751096E-002
 1.1300000E+002, 5.6116963E+000, 8.0610447E-001, 4.4516826E+002, 1.4488554E+002, 2.0900137E+001, 2.0900014E+001, 3.9969754E-002, 3.0471480E+001, 6.0253596E+000, 2.1803501E-002
 1.1350000E+002, 5.6007679E+000, 8.0453464E-001, 4.4520368E+002, 1.4582298E+002, 2.0900145E+001, 2.0900014E+001, 3.9960516E-002, 3.0460564E+001, 6.0144443E+000, 2.1855649E-002
 1.1400000E+002, 5.5898132E+000, 8.0296103E-001, 4.4523933E+002, 1.4675866E+002, 2.0900153E+001, 2.0900015E+001, 3.9951255E-002, 3.0449623E+001, 6.0035028E+000, 2.1908390E-002
 1.1450000E+002, 5.5788319E+000, 8.0138359E-001, 4.4527555E+002, 1.4769264E+002, 2.0900162E+001, 2.0900016E+001, 3.9941972E-002, 3.0438655E+001, 5.9925347E+000, 2.1961568E-002
 1.1500000E+002, 5.5678242E+000, 7.9980237E-001, 4.4531113E+002, 1.4862498E+002, 2.0900171E+001, 2.0900017E+001, 3.9932666E-002, 3.0427660E+001, 5.9815402E+000, 2.2014288E-002
 1.1550000E+002, 5.5567904E+000, 7.9821739E-001, 4.4534607E+002, 1.4955575E+002, 2.0900180E+001, 2.0900018E+001, 3.9923339E-002, 3.0416639E+001, 5.9705194E+000, 2.2066651E-002
 1.1600000E+002, 5.5457304E+000, 7.9662866E-001, 4.4538053E+002, 1.5048501E+002, 2.0900190E+001, 2.0900020E+001, 3.9913989E-002, 3.0405593E+001, 5.9594726E+000, 2.2118820E-002
 1.1650000E+002, 5.5346443E+000, 7.9503618E-001, 4.4541477E+002, 1.5141280E+002, 2.0900200E+001, 2.0900021E+001, 3.9904617E-002, 3.0394520E+001, 5.9483996E+000, 2.2171102E-002
 1.1700000E+002, 5.5235322E+000, 7.9343994E-001, 4.4544886E+002, 1.5233916E+002, 2.0900211E+001, 2.0900022E+001, 3.9895223E-002, 3.0383420E+001, 5.9373004E+000, 2.2223327E-002
 1.1750000E+002, 5.5123928E+000, 7.9183980E-001, 4.4548717E+002, 1.5326413E+002, 2.0900222E+001, 2.0900023E+001, 3.9885806E-002, 3.0372295E+001, 5.9261749E+000, 2.2277633E-002
 1.1800000E+002, 5.5012247E+000, 7.9023554E-001, 4.4552904E+002, 1.5418772E+002, 2.0900234E+001, 2.0900025E+001, 3.9876366E-002, 3.0361141E+001, 5.9150211E+000, 2.2334994E-002
 1.1850000E+002, 5.4900290E+000, 7.8862730E-001, 4.4556692E+002, 1.5510997E+002, 2.0900246E+001, 2.0900026E+001, 3.9866901E-002, 3.0349959E+001, 5.9038391E+000, 2.2390379E-002
 1.1900000E+002, 5.4788060E+000, 7.8701516E-001, 4.4560293E+002, 1.5603091E+002, 2.0900259E+001, 2.0900028E+001, 3.9857414E-002, 3.0338750E+001, 5.8926298E+000, 2.2444806E-002
 1.1950000E+002, 5.4675562E+000, 7.8539915E-001, 4.4563793E+002, 1.5695058E+002, 2.0900272E+001, 2.0900030E+001, 3.9847904E-002, 3.0327513E+001, 5.8813933E+000, 2.2498590E-002
 1.2000000E+002, 5.4562797E+000, 7.8377932E-001, 4.4567215E+002, 1.5786899E+002, 2.0900286E+001, 2.0900031E+001, 3.9838371E-002, 3.0316250E+001, 5.8701302E+000, 2.2551892E-002
 1.2050000E+002, 5.4449767E+000, 7.8215568E-001, 4.4570579E+002, 1.5878618E+002, 2.0900300E+001, 2.0900033E+001, 3.9828815E-002, 3.0304960E+001, 5.8588404E+000, 2.2604918E-002
 1.2100000E+002, 5.4336473E+000, 7.8052824E-001, 4.4573900E+002, 1.5970218E+002, 2.0900315E+001, 2.0900035E+001, 3.9819238E-002, 3.0293644E+001, 5.8475242E+000, 2.2657747E-002
 1.2150000E+002, 5.4222911E+000, 7.7889695E-001, 4.4577254E+002, 1.6061699E+002, 2.0900331E+001, 2.0900037E+001, 3.9809637E-002, 3.0282301E+001, 5.8361815E+000, 2.2711313E-002
 1.2200000E+002, 5.4109079E+000, 7.7726178E-001, 4.4580688E+002, 1.6153063E+002, 2.0900347E+001, 2.0900039E+001, 3.9800014E-002, 3.0270932E+001, 5.8248117E+000, 2.2765491E-002
 1.2250000E+002, 5.3994977E+000, 7.7562274E-001, 4.4584058E+002, 1.6244310E+002, 2.0900364E+001, 2.0900041E+001, 3.9790368E-002, 3.0259535E+001, 5.8134150E+000, 2.2819232E-002
 1.2300000E+002, 5.3880609E+000, 7.7397987E-001, 4.4587369E+002, 1.6335443E+002, 2.0900382E+001, 2.0900043E+001, 3.9780700E-002, 3.0248111E+001, 5.8019915E+000, 2.2872621E-002
 1.2350000E+002, 5.3765974E+000, 7.7233318E-001, 4.4590630E+002, 1.6426463E+002, 2.0900400E+001, 2.0900046E+001, 3.9771008E-002, 3.0236661E+001, 5.7905414E+000, 2.2925764E-002
 1.2400000E+002, 5.3651073E+000, 7.7068266E-001, 4.4593923E+002, 1.6517372E+002, 2.0900420E+001, 2.0900048E+001, 3.9761295E-002, 3.0225185E+001, 5.7790646E+000, 2.2979161E-002
 1.2450000E+002, 5.3535884E+000, 7.6902800E-001, 4.4597937E+002, 1.6608173E+002, 2.0900439E+001, 2.0900051E+001, 3.9751558E-002, 3.0213680E+001, 5.7675603E+000, 2.3036607E-002
 1.2500000E+002, 5.3420412E+000, 7.6736928E-001, 4.4601652E+002, 1.6698864E+002, 2.0900460E+001, 2.0900054E+001, 3.9741796E-002, 3.0202147E+001, 5.7560272E+000, 2.3093277E-002
 1.2550000E+002, 5.3304659E+000, 7.6570652E-001, 4.4605209E+002, 1.6789448E+002, 2.0900481E+001, 2.0900057E+001, 3.9732011E-002, 3.0190586E+001, 5.7444659E+000, 2.3149530E-002
