s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 7.5100000E+000, 6.9619680E+000, 1.0000672E+000, 2.5914803E+002, 2.0900011E+001, 2.0900000E+001, 2.0900000E+001, 4.1107988E-002, 3.1816302E+001, 7.3701823E+000, 1.6564517E-005
 8.0100000E+000, 6.9619547E+000, 1.0000653E+000, 2.6606498E+002, 2.0900024E+001, 2.0900000E+001, 2.0900000E+001, 4.1107979E-002, 3.1816292E+001, 7.3701716E+000, 2.6707749E-005
 8.5100000E+000, 6.9619339E+000, 1.0000623E+000, 2.7266093E+002, 2.0900051E+001, 2.0900000E+001, 2.0900000E+001, 4.1107964E-002, 3.1816275E+001, 7.3701546E+000, 4.1628738E-005
 9.0100000E+000, 6.9619024E+000, 1.0000578E+000, 2.7896440E+002, 2.0900101E+001, 2.0900000E+001, 2.0900000E+001, 4.1107942E-002, 3.1816249E+001, 7.3701285E+000, 6.2973498E-005
 9.5100000E+000, 6.9618560E+000, 1.0000511E+000, 2.8499594E+002, 2.0900188E+001, 2.0900000E+001, 2.0900000E+001, 4.1107909E-002, 3.1816210E+001, 7.3700897E+000, 9.2737195E-005
 1.0010000E+001, 6.9617894E+000, 1.0000416E+000, 2.9076694E+002, 2.0900336E+001, 2.0900000E+001, 2.0900000E+001, 4.1107861E-002, 3.1816153E+001, 7.3700333E+000, 1.3324062E-004
 1.0510000E+001, 6.9616958E+000, 1.0000281E+000, 2.9628805E+002, 2.0900572E+001, 2.0900000E+001, 2.0900000E+001, 4.1107794E-002, 3.1816073E+001, 7.3699533E+000, 1.8713749E-004
 1.1010000E+001, 6.9615671E+000, 1.0000096E+000, 3.0157089E+002, 2.0900937E+001, 2.0900000E+001, 2.0900000E+001, 4.1107700E-002, 3.1815962E+001, 7.3698422E+000, 2.5741350E-004
 1.1510000E+001, 6.9613934E+000, 9.9998469E-001, 3.0662586E+002, 2.0901483E+001, 2.0900000E+001, 2.0900000E+001, 4.1107572E-002, 3.1815811E+001, 7.3696910E+000, 3.4733937E-004
 1.2010000E+001, 6.9611632E+000, 9.9995163E-001, 3.1146142E+002, 2.0902274E+001, 2.0900000E+001, 2.0900000E+001, 4.1107401E-002, 3.1815609E+001, 7.3694890E+000, 4.6039342E-004
 1.2510000E+001, 6.9608632E+000, 9.9990852E-001, 3.1608405E+002, 2.0903389E+001, 2.0900000E+001, 2.0900000E+001, 4.1107176E-002, 3.1815344E+001, 7.3692236E+000, 6.0015243E-004
 1.3010000E+001, 6.9604781E+000, 9.9985321E-001, 3.2049862E+002, 2.0904925E+001, 2.0900000E+001, 2.0900000E+001, 4.1106886E-002, 3.1815001E+001, 7.3688807E+000, 7.7015536E-004
 1.3510000E+001, 6.9599913E+000, 9.9978327E-001, 3.2470773E+002, 2.0906993E+001, 2.0900000E+001, 2.0900000E+001, 4.1106516E-002, 3.1814564E+001, 7.3684441E+000, 9.7368305E-004
 1.4010000E+001, 6.9593845E+000, 9.9969611E-001, 3.2871168E+002, 2.0909723E+001, 2.0900000E+001, 2.0900000E+001, 4.1106053E-002, 3.1814017E+001, 7.3678965E+000, 1.2134953E-003
 1.4510000E+001, 6.9586387E+000, 9.9958898E-001, 3.3251047E+002, 2.0913262E+001, 2.0900000E+001, 2.0900000E+001, 4.1105480E-002, 3.1813339E+001, 7.3672191E+000, 1.4916662E-003
 1.5010000E+001, 6.9577340E+000, 9.9945902E-001, 3.3610444E+002, 2.0917777E+001, 2.0900000E+001, 2.0900000E+001, 4.1104780E-002, 3.1812512E+001, 7.3663923E+000, 1.8094143E-003
 1.5510000E+001, 6.9566505E+000, 9.9930338E-001, 3.3949460E+002, 2.0923452E+001, 2.0900000E+001, 2.0900000E+001, 4.1103937E-002, 3.1811516E+001, 7.3653962E+000, 2.1669743E-003
 1.6010000E+001, 6.9553687E+000, 9.9911926E-001, 3.4268285E+002, 2.0930485E+001, 2.0900000E+001, 2.0900000E+001, 4.1102934E-002, 3.1810331E+001, 7.3642112E+000, 2.5635189E-003
 1.6510000E+001, 6.9538702E+000, 9.9890399E-001, 3.4567193E+002, 2.0939096E+001, 2.0900000E+001, 2.0900000E+001, 4.1101755E-002, 3.1808938E+001, 7.3628182E+000, 2.9971243E-003
 1.7010000E+001, 6.9521377E+000, 9.9865514E-001, 3.4846573E+002, 2.0949516E+001, 2.0900000E+001, 2.0900000E+001, 4.1100385E-002, 3.1807319E+001, 7.3611994E+000, 3.4648531E-003
 1.7510000E+001, 6.9501563E+000, 9.9837051E-001, 3.5106941E+002, 2.0961993E+001, 2.0900000E+001, 2.0900000E+001, 4.1098810E-002, 3.1805459E+001, 7.3593387E+000, 3.9629007E-003
 1.8000000E+001, 6.9479129E+000, 9.9804826E-001, 3.5346632E+002, 2.0976627E+001, 2.0900000E+001, 2.0900000E+001, 4.1097037E-002, 3.1803364E+001, 7.3572444E+000, 4.4814053E-003
 1.8500000E+001, 6.9453974E+000, 9.9768691E-001, 3.5568757E+002, 2.0993799E+001, 2.0900000E+001, 2.0900000E+001, 4.1095043E-002, 3.1801008E+001, 7.3548882E+000, 5.0199836E-003
 1.9000000E+001, 6.9426021E+000, 9.9728537E-001, 3.5776301E+002, 2.1013998E+001, 2.0900000E+001, 2.0900000E+001, 4.1092796E-002, 3.1798353E+001, 7.3522333E+000, 5.5792920E-003
 1.9500000E+001, 6.9395221E+000, 9.9684293E-001, 3.5967744E+002, 2.1037357E+001, 2.0900000E+001, 2.0900000E+001, 4.1090310E-002, 3.1795416E+001, 7.3492959E+000, 6.1486206E-003
 2.0000000E+001, 6.9361549E+000, 9.9635924E-001, 3.6144048E+002, 2.1064177E+001, 2.0900000E+001, 2.0900000E+001, 4.1087581E-002, 3.1792192E+001, 7.3460724E+000, 6.7229525E-003
 2.0500000E+001, 6.9325003E+000, 9.9583428E-001, 3.6306192E+002, 2.1094762E+001, 2.0900000E+001, 2.0900000E+001, 4.1084610E-002, 3.1788681E+001, 7.3425614E+000, 7.2976308E-003
 2.1000000E+001, 6.9285603E+000, 9.9526830E-001, 3.6455216E+002, 2.1129423E+001, 2.0900000E+001, 2.0900000E+001, 4.1081396E-002, 3.1784884E+001, 7.3387639E+000, 7.8686747E-003
 2.1500000E+001, 6.9243384E+000, 9.9466184E-001, 3.6592107E+002, 2.1168473E+001, 2.0900000E+001, 2.0900000E+001, 4.1077941E-002, 3.1780803E+001, 7.3346826E+000, 8.4325322E-003
 2.2000000E+001, 6.9198396E+000, 9.9401560E-001, 3.6717913E+002, 2.1212229E+001, 2.0900000E+001, 2.0900000E+001, 4.1074250E-002, 3.1776442E+001, 7.3303218E+000, 8.9866282E-003
 2.2500000E+001, 6.9150699E+000, 9.9333045E-001, 3.6833563E+002, 2.1261005E+001, 2.0900000E+001, 2.0900000E+001, 4.1070328E-002, 3.1771807E+001, 7.3256871E+000, 9.5286914E-003
 2.3000000E+001, 6.9100363E+000, 9.9260738E-001, 3.6939930E+002, 2.1315115E+001, 2.0900000E+001, 2.0900000E+001, 4.1066178E-002, 3.1766905E+001, 7.3207848E+000, 1.0056946E-002
 2.3500000E+001, 6.9047461E+000, 9.9184746E-001, 3.7037868E+002, 2.1374868E+001, 2.0900000E+001, 2.0900000E+001, 4.1061809E-002, 3.1761742E+001, 7.3156222E+000, 1.0570246E-002
 2.4000000E+001, 6.8992073E+000, 9.9105183E-001, 3.7128134E+002, 2.1440579E+001, 2.0900000E+001, 2.0900000E+001, 4.1057226E-002, 3.1756327E+001, 7.3102071E+000, 1.1067726E-002
 2.4500000E+001, 6.8934281E+000, 9.9022166E-001, 3.7211449E+002, 2.1512549E+001, 2.0900000E+001, 2.0900000E+001, 4.1052435E-002, 3.1750667E+001, 7.3045474E+000, 1.1548982E-002
 2.5000000E+001, 6.8874168E+000, 9.8935815E-001, 3.7288398E+002, 2.1591065E+001, 2.0900000E+001, 2.0900000E+001, 4.1047445E-002, 3.1744771E+001, 7.2986514E+000, 1.2013547E-002
 2.5500000E+001, 6.8811816E+000, 9.8846248E-001, 3.7359602E+002, 2.1676435E+001, 2.0900000E+001, 2.0900000E+001, 4.1042262E-002, 3.1738647E+001, 7.2925274E+000, 1.2461610E-002
 2.6000000E+001, 6.8747305E+000, 9.8753580E-001, 3.7425645E+002, 2.1768938E+001, 2.0900000E+001, 2.0900000E+001, 4.1036893E-002, 3.1732304E+001, 7.2861836E+000, 1.2893678E-002
 2.6500000E+001, 6.8680716E+000, 9.8657927E-001, 3.7486938E+002, 2.1868833E+001, 2.0900000E+001, 2.0900000E+001, 4.1031344E-002, 3.1725748E+001, 7.2796280E+000, 1.3309643E-002
 2.7000000E+001, 6.8612127E+000, 9.8559401E-001, 3.7543867E+002, 2.1976387E+001, 2.0900000E+001, 2.0900000E+001, 4.1025623E-002, 3.1718988E+001, 7.2728685E+000, 1.3709899E-002
 2.7500000E+001, 6.8541608E+000, 9.8458103E-001, 3.7597058E+002, 2.2091841E+001, 2.0900000E+001, 2.0900000E+001, 4.1019735E-002, 3.1712032E+001, 7.2659125E+000, 1.4096158E-002
 2.8000000E+001, 6.8469237E+000, 9.8354144E-001, 3.7646501E+002, 2.2215454E+001, 2.0900000E+001, 2.0900000E+001, 4.1013688E-002, 3.1704887E+001, 7.2587675E+000, 1.4466917E-002
 2.8500000E+001, 6.8395076E+000, 9.8247613E-001, 3.7692906E+002, 2.2347445E+001, 2.0900000E+001, 2.0900000E+001, 4.1007486E-002, 3.1697560E+001, 7.2514402E+000, 1.4825238E-002
 2.9000000E+001, 6.8319196E+000, 9.8138614E-001, 3.7736175E+002, 2.2488038E+001, 2.0900000E+001, 2.0900000E+001, 4.1001136E-002, 3.1690058E+001, 7.2439377E+000, 1.5169204E-002
 2.9500000E+001, 6.8241652E+000, 9.8027224E-001, 3.7776978E+002, 2.2637458E+001, 2.0900000E+001, 2.0900000E+001, 4.0994643E-002, 3.1682386E+001, 7.2362659E+000, 1.5502272E-002
 3.0000000E+001, 6.8162514E+000, 9.7913545E-001, 3.7814989E+002, 2.2795874E+001, 2.0900000E+001, 2.0900000E+001, 4.0988012E-002, 3.1674551E+001, 7.2284314E+000, 1.5821290E-002
 3.0500000E+001, 6.8081826E+000, 9.7797638E-001, 3.7851145E+002, 2.2963501E+001, 2.0900000E+001, 2.0900000E+001, 4.0981248E-002, 3.1666560E+001, 7.2204396E+000, 1.6131583E-002
 3.1000000E+001, 6.7999654E+000, 9.7679600E-001, 3.7884814E+002, 2.3140457E+001, 2.0900000E+001, 2.0900000E+001, 4.0974356E-002, 3.1658416E+001, 7.2122961E+000, 1.6428647E-002
 3.1500000E+001, 6.7916043E+000, 9.7559496E-001, 3.7916785E+002, 2.3326893E+001, 2.0900000E+001, 2.0900000E+001, 4.0967340E-002, 3.1650127E+001, 7.2040067E+000, 1.6716461E-002
 3.2000000E+001, 6.7831039E+000, 9.7437389E-001, 3.7947060E+002, 2.3523020E+001, 2.0900000E+001, 2.0900000E+001, 4.0960203E-002, 3.1641695E+001, 7.1955754E+000, 1.6995402E-002
 3.2500000E+001, 6.7744701E+000, 9.7313368E-001, 3.7975294E+002, 2.3728914E+001, 2.0900000E+001, 2.0900000E+001, 4.0952952E-002, 3.1633128E+001, 7.1870079E+000, 1.7262245E-002
 3.3000000E+001, 6.7657063E+000, 9.7187478E-001, 3.8002418E+002, 2.3944694E+001, 2.0900000E+001, 2.0900000E+001, 4.0945589E-002, 3.1624429E+001, 7.1783089E+000, 1.7522521E-002
 3.3500000E+001, 6.7568163E+000, 9.7059776E-001, 3.8028133E+002, 2.4170454E+001, 2.0900000E+001, 2.0900000E+001, 4.0938118E-002, 3.1615602E+001, 7.1694815E+000, 1.7774937E-002
 3.4000000E+001, 6.7478057E+000, 9.6930342E-001, 3.8052162E+002, 2.4406326E+001, 2.0900000E+001, 2.0900000E+001, 4.0930542E-002, 3.1606651E+001, 7.1605309E+000, 1.8016483E-002
 3.4500000E+001, 6.7386780E+000, 9.6799224E-001, 3.8075082E+002, 2.4652334E+001, 2.0900000E+001, 2.0900000E+001, 4.0922866E-002, 3.1597582E+001, 7.1514616E+000, 1.8250814E-002
 3.5000000E+001, 6.7294349E+000, 9.6666450E-001, 3.8097360E+002, 2.4908553E+001, 2.0900000E+001, 2.0900000E+001, 4.0915092E-002, 3.1588396E+001, 7.1422758E+000, 1.8481566E-002
 3.5500000E+001, 6.7200815E+000, 9.6532091E-001, 3.8118151E+002, 2.5175077E+001, 2.0900000E+001, 2.0900000E+001, 4.0907222E-002, 3.1579097E+001, 7.1329772E+000, 1.8702537E-002
 3.6000000E+001, 6.7106218E+000, 9.6396205E-001, 3.8137750E+002, 2.5451904E+001, 2.0900000E+001, 2.0900000E+001, 4.0899260E-002, 3.1569690E+001, 7.1235704E+000, 1.8915151E-002
 3.6500000E+001, 6.7010585E+000, 9.6258831E-001, 3.8156618E+002, 2.5739043E+001, 2.0900000E+001, 2.0900000E+001, 4.0891209E-002, 3.1560179E+001, 7.1140589E+000, 1.9122538E-002
 3.7000000E+001, 6.6913924E+000, 9.6119981E-001, 3.8175137E+002, 2.6036570E+001, 2.0900000E+001, 2.0900000E+001, 4.0883071E-002, 3.1550564E+001, 7.1044438E+000, 1.9328083E-002
 3.7500000E+001, 6.6816283E+000, 9.5979721E-001, 3.8192372E+002, 2.6344496E+001, 2.0900000E+001, 2.0900000E+001, 4.0874848E-002, 3.1540848E+001, 7.0947284E+000, 1.9524493E-002
 3.8000000E+001, 6.6717694E+000, 9.5838101E-001, 3.8208674E+002, 2.6662800E+001, 2.0900000E+001, 2.0900000E+001, 4.0866544E-002, 3.1531037E+001, 7.0849166E+000, 1.9714055E-002
 3.8500000E+001, 6.6618189E+000, 9.5695165E-001, 3.8224164E+002, 2.6991517E+001, 2.0900000E+001, 2.0900000E+001, 4.0858161E-002, 3.1521132E+001, 7.0750116E+000, 1.9897384E-002
 3.9000000E+001, 6.6517772E+000, 9.5550918E-001, 3.8239563E+002, 2.7330624E+001, 2.0900000E+001, 2.0900000E+001, 4.0849700E-002, 3.1511136E+001, 7.0650157E+000, 2.0079751E-002
 3.9500000E+001, 6.6416462E+000, 9.5405389E-001, 3.8254377E+002, 2.7680049E+001, 2.0900000E+001, 2.0900000E+001, 4.0841163E-002, 3.1501049E+001, 7.0549289E+000, 2.0258523E-002
 4.0000000E+001, 6.6314298E+000, 9.5258635E-001, 3.8268179E+002, 2.8039818E+001, 2.0900000E+001, 2.0900000E+001, 4.0832552E-002, 3.1490875E+001, 7.0447550E+000, 2.0429300E-002
 4.0500000E+001, 6.6211310E+000, 9.5110694E-001, 3.8281271E+002, 2.8409914E+001, 2.0900000E+001, 2.0900000E+001, 4.0823870E-002, 3.1480617E+001, 7.0344972E+000, 2.0594488E-002
 4.1000000E+001, 6.6107519E+000, 9.4961602E-001, 3.8293787E+002, 2.8790283E+001, 2.0900000E+001, 2.0900000E+001, 4.0815119E-002, 3.1470278E+001, 7.0241580E+000, 2.0754994E-002
 4.1500000E+001, 6.6002943E+000, 9.4811382E-001, 3.8305915E+002, 2.9180933E+001, 2.0900000E+001, 2.0900000E+001, 4.0806301E-002, 3.1459860E+001, 7.0137397E+000, 2.0911946E-002
 4.2000000E+001, 6.5897574E+000, 9.4660021E-001, 3.8318250E+002, 2.9581715E+001, 2.0900000E+001, 2.0900000E+001, 4.0797416E-002, 3.1449362E+001, 7.0032423E+000, 2.1070793E-002
 4.2500000E+001, 6.5791443E+000, 9.4507568E-001, 3.8329713E+002, 2.9992631E+001, 2.0900000E+001, 2.0900000E+001, 4.0788466E-002, 3.1438787E+001, 6.9926671E+000, 2.1223079E-002
 4.3000000E+001, 6.5684582E+000, 9.4354064E-001, 3.8340491E+002, 3.0413611E+001, 2.0900000E+001, 2.0900000E+001, 4.0779452E-002, 3.1428137E+001, 6.9820172E+000, 2.1369469E-002
 4.3510000E+001, 6.5577011E+000, 9.4199542E-001, 3.8350835E+002, 3.0848965E+001, 2.0900000E+001, 2.0900000E+001, 4.0770288E-002, 3.1417310E+001, 6.9711899E+000, 2.1512634E-002
 4.4010000E+001, 6.5468749E+000, 9.4044027E-001, 3.8360775E+002, 3.1294739E+001, 2.0900000E+001, 2.0900000E+001, 4.0761060E-002, 3.1406407E+001, 6.9602872E+000, 2.1652474E-002
 4.4510000E+001, 6.5359813E+000, 9.3887542E-001, 3.8370217E+002, 3.1745998E+001, 2.0900000E+001, 2.0900000E+001, 4.0751867E-002, 3.1395546E+001, 6.9494257E+000, 2.1787304E-002
 4.5010000E+001, 6.5250195E+000, 9.3730079E-001, 3.8379923E+002, 3.2207130E+001, 2.0900000E+001, 2.0900000E+001, 4.0742617E-002, 3.1384617E+001, 6.9384969E+000, 2.1923550E-002
 4.5510000E+001, 6.5139903E+000, 9.3571649E-001, 3.8389344E+002, 3.2678058E+001, 2.0900000E+001, 2.0900000E+001, 4.0733309E-002, 3.1373620E+001, 6.9274998E+000, 2.2058300E-002
 4.6010000E+001, 6.5028967E+000, 9.3412292E-001, 3.8398070E+002, 3.3158975E+001, 2.0900000E+001, 2.0900000E+001, 4.0723946E-002, 3.1362557E+001, 6.9164369E+000, 2.2187194E-002
 4.6510000E+001, 6.4917409E+000, 9.3252041E-001, 3.8406329E+002, 3.3649801E+001, 2.0900000E+001, 2.0900000E+001, 4.0714529E-002, 3.1351431E+001, 6.9053108E+000, 2.2311739E-002
 4.7010000E+001, 6.4805245E+000, 9.3090922E-001, 3.8414203E+002, 3.4150487E+001, 2.0900000E+001, 2.0900000E+001, 4.0705060E-002, 3.1340243E+001, 6.8941233E+000, 2.2432660E-002
 4.7510000E+001, 6.4692492E+000, 9.2928955E-001, 3.8421756E+002, 3.4661445E+001, 2.0900000E+001, 2.0900000E+001, 4.0695541E-002, 3.1328996E+001, 6.8828762E+000, 2.2550671E-002
 4.8010000E+001, 6.4579159E+000, 9.2766155E-001, 3.8429074E+002, 3.5182738E+001, 2.0900000E+001, 2.0900000E+001, 4.0685972E-002, 3.1317691E+001, 6.8715706E+000, 2.2666606E-002
 4.8510000E+001, 6.4465259E+000, 9.2602542E-001, 3.8436142E+002, 3.5714363E+001, 2.0900000E+001, 2.0900000E+001, 4.0676354E-002, 3.1306328E+001, 6.8602078E+000, 2.2779891E-002
 4.9010000E+001, 6.4350773E+000, 9.2438085E-001, 3.8443764E+002, 3.6258613E+001, 2.0900000E+001, 2.0900000E+001, 4.0666689E-002, 3.1294908E+001, 6.8487875E+000, 2.2897376E-002
 4.9510000E+001, 6.4235717E+000, 9.2272810E-001, 3.8450873E+002, 3.6813290E+001, 2.0900000E+001, 2.0900000E+001, 4.0656973E-002, 3.1283429E+001, 6.8373090E+000, 2.3011163E-002
 5.0010000E+001, 6.4120115E+000, 9.2106751E-001, 3.8457460E+002, 3.7379894E+001, 2.0900000E+001, 2.0900000E+001, 4.0647211E-002, 3.1271895E+001, 6.8257748E+000, 2.3120406E-002
 5.0510000E+001, 6.4003983E+000, 9.1939931E-001, 3.8463719E+002, 3.7955762E+001, 2.0900000E+001, 2.0900000E+001, 4.0637403E-002, 3.1260307E+001, 6.8141870E+000, 2.3226375E-002
 5.1010000E+001, 6.3887336E+000, 9.1772371E-001, 3.8469685E+002, 3.8542230E+001, 2.0900000E+001, 2.0900000E+001, 4.0627551E-002, 3.1248667E+001, 6.8025469E+000, 2.3329378E-002
 5.1510000E+001, 6.3770187E+000, 9.1604089E-001, 3.8475398E+002, 3.9137697E+001, 2.0900000E+001, 2.0900000E+001, 4.0617656E-002, 3.1236976E+001, 6.7908560E+000, 2.3429831E-002
 5.2010000E+001, 6.3652545E+000, 9.1435101E-001, 3.8480901E+002, 3.9741432E+001, 2.0900000E+001, 2.0900000E+001, 4.0607719E-002, 3.1225235E+001, 6.7791154E+000, 2.3528300E-002
 5.2510000E+001, 6.3534417E+000, 9.1265413E-001, 3.8486271E+002, 4.0353951E+001, 2.0900000E+001, 2.0900000E+001, 4.0597741E-002, 3.1213446E+001, 6.7673259E+000, 2.3625567E-002
 5.3010000E+001, 6.3415814E+000, 9.1095043E-001, 3.8491446E+002, 4.0971837E+001, 2.0900000E+001, 2.0900000E+001, 4.0587722E-002, 3.1201608E+001, 6.7554883E+000, 2.3720713E-002
 5.3510000E+001, 6.3296719E+000, 9.0923966E-001, 3.8497075E+002, 4.1595389E+001, 2.0900000E+001, 2.0900000E+001, 4.0577662E-002, 3.1189723E+001, 6.7436027E+000, 2.3818993E-002
 5.4010000E+001, 6.3177131E+000, 9.0752181E-001, 3.8502647E+002, 4.2224070E+001, 2.0900000E+001, 2.0900000E+001, 4.0567560E-002, 3.1177787E+001, 6.7316673E+000, 2.3917608E-002
 5.4510000E+001, 6.3057078E+000, 9.0579728E-001, 3.8507595E+002, 4.2858094E+001, 2.0900000E+001, 2.0900000E+001, 4.0557418E-002, 3.1165804E+001, 6.7196842E+000, 2.4010600E-002
 5.5010000E+001, 6.2936571E+000, 9.0406624E-001, 3.8512299E+002, 4.3497742E+001, 2.0900000E+001, 2.0900000E+001, 4.0547237E-002, 3.1153775E+001, 6.7076552E+000, 2.4101362E-002
 5.5510000E+001, 6.2815622E+000, 9.0232884E-001, 3.8516788E+002, 4.4142525E+001, 2.0900000E+001, 2.0900000E+001, 4.0537018E-002, 3.1141701E+001, 6.6955814E+000, 2.4189740E-002
 5.6010000E+001, 6.2694243E+000, 9.0058526E-001, 3.8521073E+002, 4.4792493E+001, 2.0900000E+001, 2.0900000E+001, 4.0526762E-002, 3.1129584E+001, 6.6834640E+000, 2.4275920E-002
 5.6510000E+001, 6.2572442E+000, 8.9883562E-001, 3.8525181E+002, 4.5447852E+001, 2.0900000E+001, 2.0900000E+001, 4.0516470E-002, 3.1117424E+001, 6.6713041E+000, 2.4360234E-002
 5.7010000E+001, 6.2450227E+000, 8.9708003E-001, 3.8529140E+002, 4.6108114E+001, 2.0900000E+001, 2.0900000E+001, 4.0506143E-002, 3.1105222E+001, 6.6591024E+000, 2.4443007E-002
 5.7510000E+001, 6.2327601E+000, 8.9531855E-001, 3.8533016E+002, 4.6773421E+001, 2.0900000E+001, 2.0900000E+001, 4.0495780E-002, 3.1092980E+001, 6.6468595E+000, 2.4525151E-002
 5.8010000E+001, 6.2204570E+000, 8.9355125E-001, 3.8536798E+002, 4.7443808E+001, 2.0900000E+001, 2.0900000E+001, 4.0485384E-002, 3.1080696E+001, 6.6345758E+000, 2.4606135E-002
 5.8510000E+001, 6.2081143E+000, 8.9177825E-001, 3.8540437E+002, 4.8118946E+001, 2.0900000E+001, 2.0900000E+001, 4.0474953E-002, 3.1068372E+001, 6.6222521E+000, 2.4685482E-002
 5.9010000E+001, 6.1957290E+000, 8.8999914E-001, 3.8544790E+002, 4.8798932E+001, 2.0900000E+001, 2.0900000E+001, 4.0464488E-002, 3.1056008E+001, 6.6098876E+000, 2.4770538E-002
 5.9510000E+001, 6.1833021E+000, 8.8821405E-001, 3.8548830E+002, 4.9483628E+001, 2.0900000E+001, 2.0900000E+001, 4.0453987E-002, 3.1043600E+001, 6.5974804E+000, 2.4853756E-002
 6.0010000E+001, 6.1708360E+000, 8.8642333E-001, 3.8552370E+002, 5.0172848E+001, 2.0900000E+001, 2.0900000E+001, 4.0443452E-002, 3.1031153E+001, 6.5850330E+000, 2.4932226E-002
 6.0510000E+001, 6.1583314E+000, 8.8462707E-001, 3.8555746E+002, 5.0866550E+001, 2.0900000E+001, 2.0900000E+001, 4.0432883E-002, 3.1018667E+001, 6.5725468E+000, 2.5009273E-002
 6.1010000E+001, 6.1457891E+000, 8.8282542E-001, 3.8558972E+002, 5.1564665E+001, 2.0900000E+001, 2.0900000E+001, 4.0422283E-002, 3.1006142E+001, 6.5600225E+000, 2.5084506E-002
 6.1510000E+001, 6.1332102E+000, 8.8101848E-001, 3.8562038E+002, 5.2267234E+001, 2.0900000E+001, 2.0900000E+001, 4.0411651E-002, 3.0993581E+001, 6.5474611E+000, 2.5157934E-002
 6.2010000E+001, 6.1205952E+000, 8.7920638E-001, 3.8564972E+002, 5.2974176E+001, 2.0900000E+001, 2.0900000E+001, 4.0400989E-002, 3.0980983E+001, 6.5348634E+000, 2.5229892E-002
 6.2510000E+001, 6.1079449E+000, 8.7738919E-001, 3.8567798E+002, 5.3685445E+001, 2.0900000E+001, 2.0900000E+001, 4.0390296E-002, 3.0968350E+001, 6.5222300E+000, 2.5300710E-002
