s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
Time,"SD","MF","TW1","TSB1","TAL1","TB1","DX1","SD1","SD_11","SD_12","BR1"
 1.2400000E+002, 5.6031871E+000, 8.0488216E-001, 3.8571985E+002, 1.2420488E+002, 2.0900422E+001, 2.0900051E+001, 4.0101268E-002, 3.0462078E+001, 1.5411061E-001, 5.8618477E+000, 1.8239502E-002
 1.2450000E+002, 5.5940529E+000, 8.0357004E-001, 3.8575137E+002, 1.2412712E+002, 2.0900441E+001, 2.0900054E+001, 4.0093331E-002, 3.0452951E+001, 1.5358001E-001, 5.8532512E+000, 1.8267994E-002
 1.2500000E+002, 5.5849044E+000, 8.0225589E-001, 3.8578280E+002, 1.2560914E+002, 2.0900461E+001, 2.0900056E+001, 4.0085382E-002, 3.0443810E+001, 1.5304852E-001, 5.8446413E+000, 1.8296319E-002
 1.2550000E+002, 5.5757419E+000, 8.0093972E-001, 3.8581407E+002, 1.2552514E+002, 2.0900482E+001, 2.0900059E+001, 4.0077421E-002, 3.0434654E+001, 1.5251613E-001, 5.8360182E+000, 1.8324496E-002
 1.2600000E+002, 5.5665653E+000, 7.9962153E-001, 3.8584520E+002, 1.2575019E+002, 2.0900504E+001, 2.0900062E+001, 4.0069448E-002, 3.0425485E+001, 1.5198281E-001, 5.8273820E+000, 1.8352580E-002
 1.2650000E+002, 5.5573747E+000, 7.9830133E-001, 3.8587622E+002, 1.2581451E+002, 2.0900527E+001, 2.0900066E+001, 4.0061462E-002, 3.0416301E+001, 1.5144856E-001, 5.8187326E+000, 1.8380638E-002
 1.2700000E+002, 5.5481701E+000, 7.9697912E-001, 3.8590717E+002, 1.2857056E+002, 2.0900550E+001, 2.0900069E+001, 4.0053464E-002, 3.0407104E+001, 1.5091336E-001, 5.8100702E+000, 1.8408640E-002
 1.2750000E+002, 5.5389515E+000, 7.9565489E-001, 3.8593814E+002, 1.2815754E+002, 2.0900575E+001, 2.0900072E+001, 4.0045454E-002, 3.0397892E+001, 1.5037719E-001, 5.8013948E+000, 1.8436605E-002
 1.2800000E+002, 5.5297175E+000, 7.9432845E-001, 3.8597471E+002, 1.2965293E+002, 2.0900600E+001, 2.0900076E+001, 4.0037431E-002, 3.0388666E+001, 1.4984003E-001, 5.7927058E+000, 1.8467454E-002
 1.2850000E+002, 5.5204680E+000, 7.9299978E-001, 3.8600992E+002, 1.2859037E+002, 2.0900626E+001, 2.0900080E+001, 4.0029395E-002, 3.0379424E+001, 1.4930188E-001, 5.7840021E+000, 1.8498343E-002
 1.2900000E+002, 5.5112037E+000, 7.9166899E-001, 3.8604263E+002, 1.3024637E+002, 2.0900653E+001, 2.0900084E+001, 4.0021345E-002, 3.0370167E+001, 1.4876271E-001, 5.7752844E+000, 1.8528070E-002
 1.2950000E+002, 5.5019248E+000, 7.9033610E-001, 3.8607450E+002, 1.3191105E+002, 2.0900681E+001, 2.0900088E+001, 4.0013283E-002, 3.0360895E+001, 1.4822250E-001, 5.7665529E+000, 1.8557228E-002
 1.3000000E+002, 5.4926309E+000, 7.8900106E-001, 3.8610664E+002, 1.3325656E+002, 2.0900710E+001, 2.0900092E+001, 4.0005208E-002, 3.0351609E+001, 1.4768124E-001, 5.7578079E+000, 1.8587112E-002
 1.3050000E+002, 5.4833221E+000, 7.8766388E-001, 3.8613916E+002, 1.3265794E+002, 2.0900739E+001, 2.0900097E+001, 3.9997120E-002, 3.0342308E+001, 1.4713891E-001, 5.7490488E+000, 1.8617030E-002
 1.3100000E+002, 5.4739987E+000, 7.8632460E-001, 3.8617096E+002, 1.3302973E+002, 2.0900770E+001, 2.0900101E+001, 3.9989019E-002, 3.0332992E+001, 1.4659550E-001, 5.7402761E+000, 1.8646196E-002
 1.3150000E+002, 5.4646610E+000, 7.8498326E-001, 3.8620223E+002, 1.3356081E+002, 2.0900802E+001, 2.0900106E+001, 3.9980905E-002, 3.0323661E+001, 1.4605099E-001, 5.7314900E+000, 1.8674901E-002
 1.3200000E+002, 5.4553090E+000, 7.8363988E-001, 3.8623314E+002, 1.3621900E+002, 2.0900835E+001, 2.0900111E+001, 3.9972779E-002, 3.0314316E+001, 1.4550535E-001, 5.7226908E+000, 1.8703315E-002
 1.3250000E+002, 5.4459430E+000, 7.8229447E-001, 3.8626383E+002, 1.3576940E+002, 2.0900870E+001, 2.0900116E+001, 3.9964641E-002, 3.0304957E+001, 1.4495858E-001, 5.7138786E+000, 1.8731569E-002
 1.3300000E+002, 5.4365628E+000, 7.8094704E-001, 3.8629438E+002, 1.3498350E+002, 2.0900905E+001, 2.0900122E+001, 3.9956490E-002, 3.0295584E+001, 1.4441066E-001, 5.7050534E+000, 1.8759789E-002
 1.3350000E+002, 5.4271685E+000, 7.7959757E-001, 3.8632486E+002, 1.3666502E+002, 2.0900941E+001, 2.0900127E+001, 3.9948328E-002, 3.0286197E+001, 1.4386158E-001, 5.6962152E+000, 1.8788042E-002
 1.3400000E+002, 5.4177599E+000, 7.7824605E-001, 3.8635544E+002, 1.3851813E+002, 2.0900979E+001, 2.0900133E+001, 3.9940153E-002, 3.0276795E+001, 1.4331130E-001, 5.6873641E+000, 1.8816586E-002
 1.3450000E+002, 5.4083371E+000, 7.7689250E-001, 3.8638606E+002, 1.3689052E+002, 2.0901018E+001, 2.0900139E+001, 3.9931965E-002, 3.0267380E+001, 1.4275983E-001, 5.6784999E+000, 1.8845036E-002
 1.3500000E+002, 5.3989002E+000, 7.7553690E-001, 3.8641654E+002, 1.3724668E+002, 2.0901058E+001, 2.0900146E+001, 3.9923765E-002, 3.0257950E+001, 1.4220713E-001, 5.6696227E+000, 1.8873347E-002
 1.3550000E+002, 5.3894491E+000, 7.7417928E-001, 3.8644690E+002, 1.4093904E+002, 2.0901100E+001, 2.0900152E+001, 3.9915553E-002, 3.0248506E+001, 1.4165321E-001, 5.6607326E+000, 1.8901563E-002
 1.3600000E+002, 5.3799839E+000, 7.7281964E-001, 3.8647715E+002, 1.4130078E+002, 2.0901142E+001, 2.0900159E+001, 3.9907328E-002, 3.0239048E+001, 1.4109803E-001, 5.6518297E+000, 1.8929759E-002
 1.3650000E+002, 5.3705047E+000, 7.7145797E-001, 3.8650736E+002, 1.4266684E+002, 2.0901186E+001, 2.0900166E+001, 3.9899092E-002, 3.0229575E+001, 1.4054158E-001, 5.6429139E+000, 1.8957967E-002
 1.3700000E+002, 5.3610113E+000, 7.7009428E-001, 3.8653752E+002, 1.4302601E+002, 2.0901232E+001, 2.0900174E+001, 3.9890843E-002, 3.0220089E+001, 1.3998385E-001, 5.6339853E+000, 1.8986140E-002
 1.3750000E+002, 5.3515039E+000, 7.6872856E-001, 3.8656761E+002, 1.4405817E+002, 2.0901279E+001, 2.0900181E+001, 3.9882582E-002, 3.0210589E+001, 1.3942482E-001, 5.6250439E+000, 1.9014279E-002
 1.3800000E+002, 5.3419824E+000, 7.6736083E-001, 3.8659764E+002, 1.4221670E+002, 2.0901327E+001, 2.0900189E+001, 3.9874308E-002, 3.0201074E+001, 1.3886447E-001, 5.6160898E+000, 1.9042401E-002
 1.3850000E+002, 5.3324464E+000, 7.6599101E-001, 3.8662810E+002, 1.4273456E+002, 2.0901377E+001, 2.0900197E+001, 3.9866022E-002, 3.0191546E+001, 1.3830279E-001, 5.6071229E+000, 1.9071397E-002
 1.3900000E+002, 5.3228953E+000, 7.6461901E-001, 3.8665979E+002, 1.4393238E+002, 2.0901428E+001, 2.0900206E+001, 3.9857724E-002, 3.0182002E+001, 1.3773976E-001, 5.5981423E+000, 1.9101687E-002
 1.3950000E+002, 5.3133293E+000, 7.6324489E-001, 3.8669113E+002, 1.4615426E+002, 2.0901481E+001, 2.0900215E+001, 3.9849412E-002, 3.0172444E+001, 1.3717536E-001, 5.5891481E+000, 1.9131356E-002
 1.4000000E+002, 5.3037487E+000, 7.6186867E-001, 3.8672197E+002, 1.4650352E+002, 2.0901535E+001, 2.0900224E+001, 3.9841087E-002, 3.0162870E+001, 1.3660957E-001, 5.5801406E+000, 1.9160561E-002
 1.4050000E+002, 5.2941537E+000, 7.6049037E-001, 3.8675246E+002, 1.4753597E+002, 2.0901591E+001, 2.0900233E+001, 3.9832750E-002, 3.0153282E+001, 1.3604238E-001, 5.5711200E+000, 1.9189466E-002
 1.4100000E+002, 5.2845443E+000, 7.5911001E-001, 3.8678272E+002, 1.4582340E+002, 2.0901649E+001, 2.0900243E+001, 3.9824400E-002, 3.0143680E+001, 1.3547378E-001, 5.5620864E+000, 1.9218171E-002
 1.4150000E+002, 5.2749207E+000, 7.5772760E-001, 3.8681281E+002, 1.4719543E+002, 2.0901708E+001, 2.0900253E+001, 3.9816038E-002, 3.0134064E+001, 1.3490373E-001, 5.5530400E+000, 1.9246745E-002
 1.4200000E+002, 5.2652828E+000, 7.5634314E-001, 3.8684278E+002, 1.4891615E+002, 2.0901769E+001, 2.0900264E+001, 3.9807663E-002, 3.0124433E+001, 1.3433224E-001, 5.5439807E+000, 1.9275229E-002
 1.4250000E+002, 5.2556306E+000, 7.5495664E-001, 3.8687266E+002, 1.5202494E+002, 2.0901832E+001, 2.0900274E+001, 3.9799276E-002, 3.0114788E+001, 1.3375927E-001, 5.5349086E+000, 1.9303674E-002
 1.4300000E+002, 5.2459643E+000, 7.5356809E-001, 3.8690248E+002, 1.5271742E+002, 2.0901896E+001, 2.0900286E+001, 3.9790877E-002, 3.0105129E+001, 1.3318482E-001, 5.5258238E+000, 1.9332199E-002
 1.4350000E+002, 5.2362836E+000, 7.5217748E-001, 3.8693231E+002, 1.5340933E+002, 2.0901963E+001, 2.0900297E+001, 3.9782465E-002, 3.0095455E+001, 1.3260887E-001, 5.5167262E+000, 1.9360831E-002
 1.4400000E+002, 5.2265883E+000, 7.5078479E-001, 3.8696231E+002, 1.5410066E+002, 2.0902031E+001, 2.0900309E+001, 3.9774041E-002, 3.0085767E+001, 1.3203139E-001, 5.5076158E+000, 1.9389865E-002
 1.4450000E+002, 5.2168786E+000, 7.4939002E-001, 3.8699240E+002, 1.5479140E+002, 2.0902101E+001, 2.0900322E+001, 3.9765604E-002, 3.0076065E+001, 1.3145238E-001, 5.4984923E+000, 1.9418845E-002
 1.4500000E+002, 5.2071545E+000, 7.4799318E-001, 3.8702238E+002, 1.5548155E+002, 2.0902173E+001, 2.0900334E+001, 3.9757155E-002, 3.0066348E+001, 1.3087181E-001, 5.4893559E+000, 1.9447688E-002
 1.4550000E+002, 5.1974160E+000, 7.4659427E-001, 3.8705223E+002, 1.5617109E+002, 2.0902247E+001, 2.0900348E+001, 3.9748693E-002, 3.0056616E+001, 1.3028968E-001, 5.4802068E+000, 1.9476447E-002
 1.4600000E+002, 5.1876631E+000, 7.4519329E-001, 3.8708199E+002, 1.5686003E+002, 2.0902323E+001, 2.0900361E+001, 3.9740218E-002, 3.0046871E+001, 1.2970596E-001, 5.4710448E+000, 1.9505174E-002
 1.4650000E+002, 5.1778958E+000, 7.4379025E-001, 3.8711171E+002, 1.5754836E+002, 2.0902401E+001, 2.0900375E+001, 3.9731731E-002, 3.0037111E+001, 1.2912063E-001, 5.4618700E+000, 1.9533968E-002
 1.4700000E+002, 5.1681141E+000, 7.4238513E-001, 3.8714170E+002, 1.5823606E+002, 2.0902481E+001, 2.0900390E+001, 3.9723231E-002, 3.0027336E+001, 1.2853368E-001, 5.4526825E+000, 1.9562904E-002
 1.4750000E+002, 5.1583155E+000, 7.4097759E-001, 3.8717871E+002, 1.5892314E+002, 2.0902563E+001, 2.0900405E+001, 3.9714718E-002, 3.0017546E+001, 1.2794510E-001, 5.4434811E+000, 1.9596485E-002
 1.4800000E+002, 5.1485004E+000, 7.3956767E-001, 3.8721392E+002, 1.5960958E+002, 2.0902648E+001, 2.0900420E+001, 3.9706191E-002, 3.0007739E+001, 1.2735486E-001, 5.4342644E+000, 1.9629620E-002
 1.4850000E+002, 5.1386697E+000, 7.3815552E-001, 3.8724616E+002, 1.6029536E+002, 2.0902734E+001, 2.0900436E+001, 3.9697649E-002, 2.9997916E+001, 1.2676296E-001, 5.4250333E+000, 1.9660793E-002
 1.4900000E+002, 5.1288236E+000, 7.3674117E-001, 3.8727731E+002, 1.6098049E+002, 2.0902823E+001, 2.0900453E+001, 3.9689094E-002, 2.9988078E+001, 1.2616936E-001, 5.4157886E+000, 1.9691445E-002
 1.4950000E+002, 5.1189625E+000, 7.3532464E-001, 3.8730802E+002, 1.6166494E+002, 2.0902914E+001, 2.0900470E+001, 3.9680525E-002, 2.9978224E+001, 1.2557406E-001, 5.4065303E+000, 1.9721649E-002
 1.5000000E+002, 5.1090864E+000, 7.3390597E-001, 3.8733836E+002, 1.6234872E+002, 2.0903008E+001, 2.0900487E+001, 3.9671944E-002, 2.9968356E+001, 1.2497704E-001, 5.3972587E+000, 1.9751531E-002
 1.5050000E+002, 5.0991956E+000, 7.3248518E-001, 3.8736845E+002, 1.6303182E+002, 2.0903104E+001, 2.0900505E+001, 3.9663350E-002, 2.9958472E+001, 1.2437828E-001, 5.3879740E+000, 1.9781168E-002
 1.5100000E+002, 5.0892900E+000, 7.3106226E-001, 3.8739834E+002, 1.6371424E+002, 2.0903202E+001, 2.0900524E+001, 3.9654743E-002, 2.9948574E+001, 1.2377776E-001, 5.3786762E+000, 1.9810634E-002
 1.5150000E+002, 5.0793697E+000, 7.2963724E-001, 3.8742810E+002, 1.6439596E+002, 2.0903303E+001, 2.0900543E+001, 3.9646123E-002, 2.9938661E+001, 1.2317548E-001, 5.3693656E+000, 1.9839971E-002
 1.5200000E+002, 5.0694348E+000, 7.2821012E-001, 3.8745773E+002, 1.6507699E+002, 2.0903406E+001, 2.0900563E+001, 3.9637490E-002, 2.9928733E+001, 1.2257141E-001, 5.3600420E+000, 1.9869221E-002
 1.5250000E+002, 5.0594853E+000, 7.2678091E-001, 3.8748728E+002, 1.6575730E+002, 2.0903512E+001, 2.0900583E+001, 3.9628845E-002, 2.9918791E+001, 1.2196553E-001, 5.3507057E+000, 1.9898412E-002
 1.5300000E+002, 5.0495212E+000, 7.2534959E-001, 3.8751677E+002, 1.6643690E+002, 2.0903620E+001, 2.0900604E+001, 3.9620186E-002, 2.9908834E+001, 1.2135784E-001, 5.3413566E+000, 1.9927606E-002
 1.5350000E+002, 5.0395424E+000, 7.2391617E-001, 3.8754623E+002, 1.6711577E+002, 2.0903731E+001, 2.0900626E+001, 3.9611516E-002, 2.9898863E+001, 1.2074832E-001, 5.3319947E+000, 1.9956933E-002
 1.5400000E+002, 5.0295488E+000, 7.2248061E-001, 3.8757580E+002, 1.6779390E+002, 2.0903844E+001, 2.0900648E+001, 3.9602832E-002, 2.9888877E+001, 1.2013695E-001, 5.3226199E+000, 1.9986644E-002
 1.5450000E+002, 5.0195402E+000, 7.2104291E-001, 3.8760563E+002, 1.6847129E+002, 2.0903961E+001, 2.0900671E+001, 3.9594135E-002, 2.9878876E+001, 1.1952371E-001, 5.3132320E+000, 2.0016585E-002
 1.5500000E+002, 5.0095167E+000, 7.1960306E-001, 3.8763541E+002, 1.6914794E+002, 2.0904080E+001, 2.0900695E+001, 3.9585426E-002, 2.9868860E+001, 1.1890860E-001, 5.3038311E+000, 2.0046354E-002
 1.5550000E+002, 4.9994784E+000, 7.1816109E-001, 3.8766505E+002, 1.6982382E+002, 2.0904202E+001, 2.0900719E+001, 3.9576703E-002, 2.9858829E+001, 1.1829160E-001, 5.2944172E+000, 2.0075986E-002
 1.5600000E+002, 4.9894252E+000, 7.1671698E-001, 3.8769470E+002, 1.7049894E+002, 2.0904327E+001, 2.0900744E+001, 3.9567968E-002, 2.9848783E+001, 1.1767269E-001, 5.2849904E+000, 2.0105806E-002
 1.5650000E+002, 4.9793563E+000, 7.1527061E-001, 3.8772562E+002, 1.7117330E+002, 2.0904454E+001, 2.0900770E+001, 3.9559219E-002, 2.9838722E+001, 1.1705185E-001, 5.2755502E+000, 2.0137196E-002
 1.5700000E+002, 4.9692719E+000, 7.1382201E-001, 3.8775646E+002, 1.7184688E+002, 2.0904585E+001, 2.0900796E+001, 3.9550457E-002, 2.9828645E+001, 1.1642908E-001, 5.2660963E+000, 2.0168226E-002
 1.5750000E+002, 4.9591722E+000, 7.1237122E-001, 3.8778672E+002, 1.7251967E+002, 2.0904718E+001, 2.0900823E+001, 3.9541681E-002, 2.9818553E+001, 1.1580436E-001, 5.2566290E+000, 2.0198714E-002
 1.5800000E+002, 4.9490575E+000, 7.1091827E-001, 3.8781661E+002, 1.7319167E+002, 2.0904855E+001, 2.0900851E+001, 3.9532892E-002, 2.9808446E+001, 1.1517768E-001, 5.2471484E+000, 2.0228865E-002
 1.5850000E+002, 4.9389278E+000, 7.0946316E-001, 3.8784627E+002, 1.7386286E+002, 2.0904995E+001, 2.0900879E+001, 3.9524090E-002, 2.9798324E+001, 1.1454902E-001, 5.2376549E+000, 2.0258833E-002
 1.5900000E+002, 4.9287831E+000, 7.0800590E-001, 3.8787580E+002, 1.7453324E+002, 2.0905138E+001, 2.0900909E+001, 3.9515275E-002, 2.9788187E+001, 1.1391837E-001, 5.2281483E+000, 2.0288834E-002
 1.5951000E+002, 4.9186231E+000, 7.0654645E-001, 3.8790580E+002, 1.7520935E+002, 2.0905285E+001, 2.0900939E+001, 3.9506361E-002, 2.9777935E+001, 1.1327950E-001, 5.2185352E+000, 2.0319584E-002
 1.6001000E+002, 4.9084480E+000, 7.0508483E-001, 3.8793588E+002, 1.7588489E+002, 2.0905436E+001, 2.0900971E+001, 3.9497429E-002, 2.9767663E+001, 1.1263834E-001, 5.2089050E+000, 2.0350215E-002
 1.6051000E+002, 4.8982578E+000, 7.0362103E-001, 3.8796552E+002, 1.7655277E+002, 2.0905589E+001, 2.0901003E+001, 3.9488574E-002, 2.9757480E+001, 1.1200160E-001, 5.1993587E+000, 2.0380484E-002
 1.6101000E+002, 4.8880524E+000, 7.0215506E-001, 3.8799509E+002, 1.7721981E+002, 2.0905745E+001, 2.0901035E+001, 3.9479706E-002, 2.9747282E+001, 1.1136283E-001, 5.1897994E+000, 2.0410691E-002
 1.6151000E+002, 4.8778320E+000, 7.0068692E-001, 3.8802458E+002, 1.7788600E+002, 2.0905904E+001, 2.0901069E+001, 3.9470825E-002, 2.9737069E+001, 1.1072200E-001, 5.1802271E+000, 2.0440835E-002
 1.6201000E+002, 4.8675966E+000, 6.9921663E-001, 3.8805400E+002, 1.7855133E+002, 2.0906067E+001, 2.0901104E+001, 3.9461931E-002, 2.9726841E+001, 1.1007912E-001, 5.1706417E+000, 2.0470910E-002
 1.6251000E+002, 4.8573461E+000, 6.9774418E-001, 3.8808335E+002, 1.7921580E+002, 2.0906233E+001, 2.0901139E+001, 3.9453024E-002, 2.9716598E+001, 1.0943416E-001, 5.1610434E+000, 2.0500929E-002
 1.6301000E+002, 4.8470806E+000, 6.9626957E-001, 3.8811264E+002, 1.7987939E+002, 2.0906403E+001, 2.0901175E+001, 3.9444104E-002, 2.9706339E+001, 1.0878711E-001, 5.1514322E+000, 2.0530909E-002
 1.6351000E+002, 4.8368002E+000, 6.9479282E-001, 3.8814188E+002, 1.8054211E+002, 2.0906576E+001, 2.0901213E+001, 3.9435170E-002, 2.9696066E+001, 1.0813798E-001, 5.1418081E+000, 2.0560872E-002
 1.6401000E+002, 4.8265047E+000, 6.9331390E-001, 3.8817110E+002, 1.8120393E+002, 2.0906753E+001, 2.0901251E+001, 3.9426224E-002, 2.9685778E+001, 1.0748675E-001, 5.1321711E+000, 2.0590974E-002
 1.6451000E+002, 4.8161939E+000, 6.9183278E-001, 3.8820047E+002, 1.8186486E+002, 2.0906934E+001, 2.0901290E+001, 3.9417265E-002, 2.9675474E+001, 1.0683340E-001, 5.1225210E+000, 2.0621602E-002
 1.6501000E+002, 4.8058676E+000, 6.9034943E-001, 3.8823025E+002, 1.8252489E+002, 2.0907118E+001, 2.0901331E+001, 3.9408292E-002, 2.9665156E+001, 1.0617794E-001, 5.1128576E+000, 2.0652662E-002
 1.6551000E+002, 4.7955250E+000, 6.8886375E-001, 3.8826136E+002, 1.8318401E+002, 2.0907307E+001, 2.0901372E+001, 3.9399305E-002, 2.9654821E+001, 1.0552036E-001, 5.1031804E+000, 2.0685203E-002
 1.6601000E+002, 4.7851664E+000, 6.8737576E-001, 3.8829241E+002, 1.8384221E+002, 2.0907499E+001, 2.0901414E+001, 3.9390304E-002, 2.9644470E+001, 1.0486064E-001, 5.0934892E+000, 2.0717214E-002
 1.6651000E+002, 4.7747921E+000, 6.8588553E-001, 3.8832267E+002, 1.8449951E+002, 2.0907695E+001, 2.0901458E+001, 3.9381290E-002, 2.9634103E+001, 1.0419878E-001, 5.0837843E+000, 2.0748495E-002
 1.6701000E+002, 4.7644024E+000, 6.8439308E-001, 3.8835247E+002, 1.8515586E+002, 2.0907894E+001, 2.0901502E+001, 3.9372262E-002, 2.9623721E+001, 1.0353478E-001, 5.0740660E+000, 2.0779393E-002
 1.6751000E+002, 4.7539966E+000, 6.8289832E-001, 3.8838516E+002, 1.8581129E+002, 2.0908098E+001, 2.0901548E+001, 3.9363220E-002, 2.9613323E+001, 1.0286863E-001, 5.0643343E+000, 2.0811576E-002
 1.6801000E+002, 4.7435736E+000, 6.8140108E-001, 3.8842075E+002, 1.8646577E+002, 2.0908306E+001, 2.0901594E+001, 3.9354164E-002, 2.9602908E+001, 1.0220032E-001, 5.0545877E+000, 2.0846111E-002
 1.6851000E+002, 4.7331342E+000, 6.7990149E-001, 3.8845254E+002, 1.8711930E+002, 2.0908518E+001, 2.0901642E+001, 3.9345093E-002, 2.9592476E+001, 1.0152986E-001, 5.0448266E+000, 2.0878676E-002
 1.6901000E+002, 4.7226791E+000, 6.7839964E-001, 3.8848298E+002, 1.8700969E+002, 2.0908735E+001, 2.0901691E+001, 3.9336008E-002, 2.9582029E+001, 1.0085723E-001, 5.0350517E+000, 2.0910244E-002
 1.6951000E+002, 4.7122084E+000, 6.7689556E-001, 3.8851284E+002, 1.8384623E+002, 2.0908955E+001, 2.0901741E+001, 3.9326909E-002, 2.9571566E+001, 1.0018243E-001, 5.0252632E+000, 2.0941416E-002
 1.7001000E+002, 4.7017219E+000, 6.7538920E-001, 3.8854266E+002, 1.8563694E+002, 2.0909180E+001, 2.0901793E+001, 3.9317797E-002, 2.9561087E+001, 9.9505468E-002, 5.0154613E+000, 2.0972942E-002
 1.7051000E+002, 4.6912198E+000, 6.7388060E-001, 3.8857253E+002, 1.8704664E+002, 2.0909409E+001, 2.0901845E+001, 3.9308671E-002, 2.9550592E+001, 9.8826336E-002, 5.0056458E+000, 2.1004274E-002
 1.7101000E+002, 4.6807022E+000, 6.7236977E-001, 3.8860218E+002, 1.8654409E+002, 2.0909642E+001, 2.0901899E+001, 3.9299532E-002, 2.9540082E+001, 9.8145035E-002, 4.9958169E+000, 2.1035315E-002
 1.7151000E+002, 4.6701690E+000, 6.7085671E-001, 3.8863168E+002, 1.8948669E+002, 2.0909880E+001, 2.0901954E+001, 3.9290379E-002, 2.9529556E+001, 9.7461566E-002, 4.9859746E+000, 2.1066323E-002
 1.7201000E+002, 4.6596204E+000, 6.6934143E-001, 3.8866112E+002, 1.8821286E+002, 2.0910122E+001, 2.0902011E+001, 3.9281213E-002, 2.9519015E+001, 9.6775930E-002, 4.9761191E+000, 2.1097234E-002
 1.7251000E+002, 4.6490563E+000, 6.6782394E-001, 3.8869048E+002, 1.8962344E+002, 2.0910369E+001, 2.0902069E+001, 3.9272033E-002, 2.9508458E+001, 9.6088131E-002, 4.9662502E+000, 2.1128062E-002
 1.7301000E+002, 4.6384770E+000, 6.6630424E-001, 3.8871978E+002, 1.9103375E+002, 2.0910620E+001, 2.0902128E+001, 3.9262840E-002, 2.9497886E+001, 9.5398170E-002, 4.9563682E+000, 2.1158788E-002
 1.7351000E+002, 4.6278822E+000, 6.6478234E-001, 3.8874901E+002, 1.9090463E+002, 2.0910876E+001, 2.0902188E+001, 3.9253634E-002, 2.9487299E+001, 9.4706054E-002, 4.9464729E+000, 2.1189426E-002
 1.7401000E+002, 4.6172722E+000, 6.6325824E-001, 3.8877820E+002, 1.9192980E+002, 2.0911137E+001, 2.0902250E+001, 3.9244414E-002, 2.9476696E+001, 9.4011787E-002, 4.9365645E+000, 2.1220038E-002
 1.7451000E+002, 4.6066461E+000, 6.6173182E-001, 3.8880859E+002, 1.9256899E+002, 2.0911403E+001, 2.0902313E+001, 3.9235181E-002, 2.9466078E+001, 9.3315375E-002, 4.9266426E+000, 2.1252295E-002
 1.7501000E+002, 4.5960036E+000, 6.6020306E-001, 3.8883947E+002, 1.9243374E+002, 2.0911673E+001, 2.0902378E+001, 3.9225933E-002, 2.9455443E+001, 9.2616827E-002, 4.9167065E+000, 2.1284896E-002
 1.7551000E+002, 4.5853449E+000, 6.5867197E-001, 3.8887002E+002, 1.9229533E+002, 2.0911948E+001, 2.0902444E+001, 3.9216672E-002, 2.9444792E+001, 9.1916151E-002, 4.9067563E+000, 2.1317468E-002
 1.7601000E+002, 4.5746702E+000, 6.5713857E-001, 3.8890027E+002, 1.9331746E+002, 2.0912228E+001, 2.0902511E+001, 3.9207396E-002, 2.9434125E+001, 9.1213357E-002, 4.8967920E+000, 2.1349403E-002
 1.7651000E+002, 4.5639798E+000, 6.5560293E-001, 3.8893012E+002, 1.9395122E+002, 2.0912513E+001, 2.0902581E+001, 3.9198106E-002, 2.9423442E+001, 9.0508454E-002, 4.8868140E+000, 2.1380841E-002
 1.7701000E+002, 4.5532738E+000, 6.5406504E-001, 3.8895968E+002, 1.9574917E+002, 2.0912804E+001, 2.0902651E+001, 3.9188803E-002, 2.9412744E+001, 8.9801455E-002, 4.8768225E+000, 2.1411957E-002
 1.7751000E+002, 4.5425524E+000, 6.5252494E-001, 3.8898907E+002, 1.9638232E+002, 2.0913099E+001, 2.0902723E+001, 3.9179487E-002, 2.9402030E+001, 8.9092373E-002, 4.8668176E+000, 2.1442858E-002
 1.7801000E+002, 4.5318155E+000, 6.5098262E-001, 3.8901833E+002, 1.9818155E+002, 2.0913399E+001, 2.0902797E+001, 3.9170157E-002, 2.9391300E+001, 8.8381222E-002, 4.8567993E+000, 2.1473657E-002
 1.7851000E+002, 4.5210633E+000, 6.4943810E-001, 3.8904754E+002, 1.9647703E+002, 2.0913705E+001, 2.0902872E+001, 3.9160814E-002, 2.9380556E+001, 8.7668019E-002, 4.8467677E+000, 2.1504398E-002
 1.7901000E+002, 4.5102957E+000, 6.4789136E-001, 3.8907675E+002, 1.9788546E+002, 2.0914016E+001, 2.0902949E+001, 3.9151457E-002, 2.9369795E+001, 8.6952779E-002, 4.8367227E+000, 2.1535273E-002
 1.7951000E+002, 4.4995127E+000, 6.4634241E-001, 3.8910600E+002, 1.9695240E+002, 2.0914332E+001, 2.0903028E+001, 3.9142087E-002, 2.9359020E+001, 8.6235522E-002, 4.8266643E+000, 2.1566077E-002
 1.8001000E+002, 4.4887143E+000, 6.4479125E-001, 3.8913521E+002, 1.9953262E+002, 2.0914654E+001, 2.0903108E+001, 3.9132703E-002, 2.9348229E+001, 8.5516268E-002, 4.8165925E+000, 2.1596753E-002
 1.8051000E+002, 4.4779004E+000, 6.4323787E-001, 3.8916446E+002, 2.0172355E+002, 2.0914981E+001, 2.0903190E+001, 3.9123306E-002, 2.9337422E+001, 8.4795037E-002, 4.8065073E+000, 2.1627740E-002
 1.8101000E+002, 4.4670708E+000, 6.4168223E-001, 3.8919406E+002, 2.0078486E+002, 2.0915313E+001, 2.0903274E+001, 3.9113896E-002, 2.9326600E+001, 8.4071853E-002, 4.7964085E+000, 2.1659153E-002
