s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 6.3010000E+001, 6.6272422E+000, 9.5198480E-001, 4.0632077E+002, 6.2292906E+001, 2.0900000E+001, 2.0900000E+001, 4.0687590E-002, 3.1485403E+001, 7.0392834E+000, 1.5941978E-002
 6.3510000E+001, 6.6192101E+000, 9.5083101E-001, 4.0654838E+002, 6.2476302E+001, 2.0900000E+001, 2.0900000E+001, 4.0680976E-002, 3.1477400E+001, 7.0312805E+000, 1.6064294E-002
 6.4010000E+001, 6.6111187E+000, 9.4966870E-001, 4.0676427E+002, 6.3199167E+001, 2.0900000E+001, 2.0900000E+001, 4.0674312E-002, 3.1469337E+001, 7.0232174E+000, 1.6182795E-002
 6.4510000E+001, 6.6029696E+000, 9.4849812E-001, 4.0695609E+002, 6.4467604E+001, 2.0900000E+001, 2.0900000E+001, 4.0667600E-002, 3.1461216E+001, 7.0150959E+000, 1.6298032E-002
 6.5010000E+001, 6.5947646E+000, 9.4731949E-001, 4.0716191E+002, 6.4650370E+001, 2.0900001E+001, 2.0900000E+001, 4.0660841E-002, 3.1453038E+001, 7.0069176E+000, 1.6410068E-002
 6.5510000E+001, 6.5865047E+000, 9.4613297E-001, 4.0736300E+002, 6.5564445E+001, 2.0900001E+001, 2.0900000E+001, 4.0654036E-002, 3.1444804E+001, 6.9986840E+000, 1.6519886E-002
 6.6010000E+001, 6.5781897E+000, 9.4493855E-001, 4.0756500E+002, 6.5178591E+001, 2.0900001E+001, 2.0900000E+001, 4.0647186E-002, 3.1436515E+001, 6.9903954E+000, 1.6629863E-002
 6.6510000E+001, 6.5698213E+000, 9.4373645E-001, 4.0776048E+002, 6.6470820E+001, 2.0900001E+001, 2.0900000E+001, 4.0640291E-002, 3.1428173E+001, 6.9820525E+000, 1.6736862E-002
 6.7010000E+001, 6.5614010E+000, 9.4252690E-001, 4.0792747E+002, 6.7016711E+001, 2.0900001E+001, 2.0900000E+001, 4.0633353E-002, 3.1419777E+001, 6.9736570E+000, 1.6840555E-002
 6.7510000E+001, 6.5529304E+000, 9.4131012E-001, 4.0810964E+002, 6.6803550E+001, 2.0900001E+001, 2.0900000E+001, 4.0626372E-002, 3.1411330E+001, 6.9652104E+000, 1.6941310E-002
 6.8010000E+001, 6.5444107E+000, 9.4008629E-001, 4.0828781E+002, 6.7344834E+001, 2.0900001E+001, 2.0900000E+001, 4.0619351E-002, 3.1402834E+001, 6.9567142E+000, 1.7039370E-002
 6.8510000E+001, 6.5358416E+000, 9.3885536E-001, 4.0846814E+002, 6.7884505E+001, 2.0900001E+001, 2.0900000E+001, 4.0612288E-002, 3.1394289E+001, 6.9481689E+000, 1.7138118E-002
 6.9010000E+001, 6.5272239E+000, 9.3761745E-001, 4.0864516E+002, 6.8617914E+001, 2.0900001E+001, 2.0900000E+001, 4.0605185E-002, 3.1385694E+001, 6.9395744E+000, 1.7235505E-002
 6.9510000E+001, 6.5185589E+000, 9.3637275E-001, 4.0881538E+002, 7.0134086E+001, 2.0900002E+001, 2.0900000E+001, 4.0598043E-002, 3.1377052E+001, 6.9309320E+000, 1.7329902E-002
 7.0010000E+001, 6.5098478E+000, 9.3512142E-001, 4.0895778E+002, 6.9704792E+001, 2.0900002E+001, 2.0900000E+001, 4.0590862E-002, 3.1368363E+001, 6.9222429E+000, 1.7422276E-002
 7.0510000E+001, 6.5010919E+000, 9.3386366E-001, 4.0912042E+002, 7.0246283E+001, 2.0900002E+001, 2.0900000E+001, 4.0583643E-002, 3.1359628E+001, 6.9135084E+000, 1.7511858E-002
 7.1010000E+001, 6.4922925E+000, 9.3259965E-001, 4.0927731E+002, 7.1382167E+001, 2.0900002E+001, 2.0900000E+001, 4.0576388E-002, 3.1350850E+001, 6.9047297E+000, 1.7598775E-002
 7.1510000E+001, 6.4834496E+000, 9.3132940E-001, 4.0943592E+002, 7.1528557E+001, 2.0900002E+001, 2.0900000E+001, 4.0569097E-002, 3.1342028E+001, 6.8959079E+000, 1.7685715E-002
 7.2010000E+001, 6.4745627E+000, 9.3005282E-001, 4.0959695E+002, 7.2271323E+001, 2.0900003E+001, 2.0900000E+001, 4.0561770E-002, 3.1333162E+001, 6.8870420E+000, 1.7773813E-002
 7.2500000E+001, 6.4656332E+000, 9.2877012E-001, 4.0975000E+002, 7.2364476E+001, 2.0900003E+001, 2.0900000E+001, 4.0554480E-002, 3.1324340E+001, 6.8782204E+000, 1.7858188E-002
 7.3000000E+001, 6.4566625E+000, 9.2748151E-001, 4.0989274E+002, 7.3549300E+001, 2.0900003E+001, 2.0900000E+001, 4.0547158E-002, 3.1315481E+001, 6.8693613E+000, 1.7939673E-002
 7.3500000E+001, 6.4476513E+000, 9.2618707E-001, 4.1002302E+002, 7.4195324E+001, 2.0900004E+001, 2.0900000E+001, 4.0539727E-002, 3.1306490E+001, 6.8603702E+000, 1.8020919E-002
 7.4000000E+001, 6.4386007E+000, 9.2488698E-001, 4.1016671E+002, 7.4128026E+001, 2.0900004E+001, 2.0900000E+001, 4.0532264E-002, 3.1297459E+001, 6.8513392E+000, 1.8099659E-002
 7.4500000E+001, 6.4295118E+000, 9.2358139E-001, 4.1030552E+002, 7.3948727E+001, 2.0900004E+001, 2.0900000E+001, 4.0524768E-002, 3.1288389E+001, 6.8422694E+000, 1.8176159E-002
 7.5000000E+001, 6.4203853E+000, 9.2227039E-001, 4.1044271E+002, 7.5930923E+001, 2.0900005E+001, 2.0900000E+001, 4.0517241E-002, 3.1279282E+001, 6.8331618E+000, 1.8251541E-002
 7.5500000E+001, 6.4112195E+000, 9.2095374E-001, 4.1058769E+002, 7.6475961E+001, 2.0900005E+001, 2.0900000E+001, 4.0509682E-002, 3.1270136E+001, 6.8240156E+000, 1.8330082E-002
 7.6000000E+001, 6.4020154E+000, 9.1963160E-001, 4.1072841E+002, 7.6914613E+001, 2.0900006E+001, 2.0900000E+001, 4.0502091E-002, 3.1260951E+001, 6.8148306E+000, 1.8406757E-002
 7.6500000E+001, 6.3927741E+000, 9.1830412E-001, 4.1086398E+002, 7.7250284E+001, 2.0900007E+001, 2.0900000E+001, 4.0494469E-002, 3.1251728E+001, 6.8056078E+000, 1.8481020E-002
 7.7000000E+001, 6.3834969E+000, 9.1697148E-001, 4.1098678E+002, 7.6946243E+001, 2.0900007E+001, 2.0900000E+001, 4.0486817E-002, 3.1242468E+001, 6.7963485E+000, 1.8552932E-002
 7.7500000E+001, 6.3741842E+000, 9.1563372E-001, 4.1110397E+002, 7.7909368E+001, 2.0900008E+001, 2.0900001E+001, 4.0479135E-002, 3.1233173E+001, 6.7870535E+000, 1.8624146E-002
 7.8000000E+001, 6.3648367E+000, 9.1429098E-001, 4.1123249E+002, 7.7703630E+001, 2.0900009E+001, 2.0900001E+001, 4.0471424E-002, 3.1223843E+001, 6.7777232E+000, 1.8693629E-002
 7.8500000E+001, 6.3554555E+000, 9.1294341E-001, 4.1135679E+002, 7.9842431E+001, 2.0900009E+001, 2.0900001E+001, 4.0463685E-002, 3.1214479E+001, 6.7683589E+000, 1.8760938E-002
 7.9000000E+001, 6.3460414E+000, 9.1159109E-001, 4.1147804E+002, 8.0063514E+001, 2.0900010E+001, 2.0900001E+001, 4.0455918E-002, 3.1205081E+001, 6.7589612E+000, 1.8826910E-002
 7.9500000E+001, 6.3365930E+000, 9.1023386E-001, 4.1160613E+002, 8.0497017E+001, 2.0900011E+001, 2.0900001E+001, 4.0448124E-002, 3.1195650E+001, 6.7495301E+000, 1.8895426E-002
 8.0000000E+001, 6.3271100E+000, 9.0887166E-001, 4.1173564E+002, 8.0711003E+001, 2.0900012E+001, 2.0900001E+001, 4.0440301E-002, 3.1186184E+001, 6.7400643E+000, 1.8964543E-002
 8.0500000E+001, 6.3175937E+000, 9.0750467E-001, 4.1186027E+002, 8.1466464E+001, 2.0900013E+001, 2.0900001E+001, 4.0432450E-002, 3.1176685E+001, 6.7305646E+000, 1.9031312E-002
 8.1000000E+001, 6.3080451E+000, 9.0613303E-001, 4.1198067E+002, 8.2006421E+001, 2.0900014E+001, 2.0900001E+001, 4.0424572E-002, 3.1167152E+001, 6.7210320E+000, 1.9096041E-002
 8.1500000E+001, 6.2984650E+000, 9.0475687E-001, 4.1208670E+002, 8.2435121E+001, 2.0900016E+001, 2.0900001E+001, 4.0416667E-002, 3.1157588E+001, 6.7114676E+000, 1.9158984E-002
 8.2000000E+001, 6.2888536E+000, 9.0337623E-001, 4.1219266E+002, 8.3084158E+001, 2.0900017E+001, 2.0900001E+001, 4.0408737E-002, 3.1147992E+001, 6.7018719E+000, 1.9221365E-002
 8.2500000E+001, 6.2792118E+000, 9.0199121E-001, 4.1230824E+002, 8.3955425E+001, 2.0900018E+001, 2.0900001E+001, 4.0400781E-002, 3.1138365E+001, 6.6922452E+000, 1.9282532E-002
 8.3000000E+001, 6.2695404E+000, 9.0060193E-001, 4.1242029E+002, 8.4159334E+001, 2.0900020E+001, 2.0900001E+001, 4.0392800E-002, 3.1128709E+001, 6.6825885E+000, 1.9341663E-002
 8.3500000E+001, 6.2598399E+000, 8.9920849E-001, 4.1252954E+002, 8.4249068E+001, 2.0900021E+001, 2.0900002E+001, 4.0384795E-002, 3.1119023E+001, 6.6729025E+000, 1.9399831E-002
 8.4000000E+001, 6.2501102E+000, 8.9781084E-001, 4.1264047E+002, 8.6019485E+001, 2.0900023E+001, 2.0900002E+001, 4.0376767E-002, 3.1109308E+001, 6.6631876E+000, 1.9458212E-002
 8.4500000E+001, 6.2403495E+000, 8.9640875E-001, 4.1275930E+002, 8.5545753E+001, 2.0900025E+001, 2.0900002E+001, 4.0368713E-002, 3.1099562E+001, 6.6534424E+000, 1.9520086E-002
 8.5000000E+001, 6.2305585E+000, 8.9500230E-001, 4.1287556E+002, 8.6985237E+001, 2.0900027E+001, 2.0900002E+001, 4.0360633E-002, 3.1089786E+001, 6.6436665E+000, 1.9580849E-002
 8.5500000E+001, 6.2207383E+000, 8.9359165E-001, 4.1298760E+002, 8.6956474E+001, 2.0900029E+001, 2.0900002E+001, 4.0352530E-002, 3.1079981E+001, 6.6338608E+000, 1.9639262E-002
 8.6000000E+001, 6.2108897E+000, 8.9217693E-001, 4.1309614E+002, 8.7949071E+001, 2.0900031E+001, 2.0900002E+001, 4.0344402E-002, 3.1070146E+001, 6.6240263E+000, 1.9696069E-002
 8.6500000E+001, 6.2010134E+000, 8.9075823E-001, 4.1319219E+002, 8.8601389E+001, 2.0900034E+001, 2.0900003E+001, 4.0336251E-002, 3.1060284E+001, 6.6141638E+000, 1.9751417E-002
 8.7000000E+001, 6.1911097E+000, 8.8933559E-001, 4.1328245E+002, 8.8446892E+001, 2.0900036E+001, 2.0900003E+001, 4.0328078E-002, 3.1050394E+001, 6.6042739E+000, 1.9806260E-002
 8.7500000E+001, 6.1811790E+000, 8.8790908E-001, 4.1338839E+002, 8.9213930E+001, 2.0900039E+001, 2.0900003E+001, 4.0319881E-002, 3.1040477E+001, 6.5943566E+000, 1.9860339E-002
 8.8000000E+001, 6.1712222E+000, 8.8647881E-001, 4.1349116E+002, 9.0096376E+001, 2.0900042E+001, 2.0900003E+001, 4.0311663E-002, 3.1030533E+001, 6.5844128E+000, 1.9912596E-002
 8.8500000E+001, 6.1612397E+000, 8.8504485E-001, 4.1359136E+002, 8.9700984E+001, 2.0900045E+001, 2.0900004E+001, 4.0303424E-002, 3.1020563E+001, 6.5744431E+000, 1.9964054E-002
 8.9000000E+001, 6.1512320E+000, 8.8360727E-001, 4.1368962E+002, 8.9999844E+001, 2.0900048E+001, 2.0900004E+001, 4.0295164E-002, 3.1010568E+001, 6.5644479E+000, 2.0014343E-002
 8.9500000E+001, 6.1411983E+000, 8.8216595E-001, 4.1379320E+002, 9.1118575E+001, 2.0900051E+001, 2.0900004E+001, 4.0286882E-002, 3.1000547E+001, 6.5544275E+000, 2.0066399E-002
 9.0000000E+001, 6.1311368E+000, 8.8072065E-001, 4.1390314E+002, 9.1650434E+001, 2.0900055E+001, 2.0900005E+001, 4.0278578E-002, 3.0990500E+001, 6.5443798E+000, 2.0121899E-002
 9.0500000E+001, 6.1210486E+000, 8.7927151E-001, 4.1400936E+002, 9.3127170E+001, 2.0900059E+001, 2.0900005E+001, 4.0270252E-002, 3.0980425E+001, 6.5343049E+000, 2.0175308E-002
 9.1000000E+001, 6.1109348E+000, 8.7781869E-001, 4.1411167E+002, 9.2833482E+001, 2.0900063E+001, 2.0900005E+001, 4.0261904E-002, 3.0970324E+001, 6.5242038E+000, 2.0226582E-002
 9.1500000E+001, 6.1007960E+000, 8.7636227E-001, 4.1421094E+002, 9.3365597E+001, 2.0900067E+001, 2.0900006E+001, 4.0253535E-002, 3.0960197E+001, 6.5140774E+000, 2.0276677E-002
 9.2000000E+001, 6.0906328E+000, 8.7490236E-001, 4.1430789E+002, 9.3418904E+001, 2.0900071E+001, 2.0900006E+001, 4.0245146E-002, 3.0950046E+001, 6.5039264E+000, 2.0325438E-002
 9.2500000E+001, 6.0804455E+000, 8.7343899E-001, 4.1438310E+002, 9.5268416E+001, 2.0900076E+001, 2.0900007E+001, 4.0236736E-002, 3.0939871E+001, 6.4937512E+000, 2.0373516E-002
 9.3000000E+001, 6.0702345E+000, 8.7197220E-001, 4.1448012E+002, 9.4480817E+001, 2.0900081E+001, 2.0900007E+001, 4.0228307E-002, 3.0929672E+001, 6.4835519E+000, 2.0421166E-002
 9.3500000E+001, 6.0600003E+000, 8.7050209E-001, 4.1457480E+002, 9.5852834E+001, 2.0900086E+001, 2.0900008E+001, 4.0219859E-002, 3.0919449E+001, 6.4733293E+000, 2.0467408E-002
 9.4000000E+001, 6.0497435E+000, 8.6902873E-001, 4.1466722E+002, 9.5415388E+001, 2.0900092E+001, 2.0900008E+001, 4.0211392E-002, 3.0909204E+001, 6.4630838E+000, 2.0512748E-002
 9.4500000E+001, 6.0394644E+000, 8.6755217E-001, 4.1475796E+002, 9.6187318E+001, 2.0900098E+001, 2.0900009E+001, 4.0202906E-002, 3.0898936E+001, 6.4528158E+000, 2.0557224E-002
 9.5000000E+001, 6.0291638E+000, 8.6607251E-001, 4.1484714E+002, 9.6592782E+001, 2.0900104E+001, 2.0900010E+001, 4.0194402E-002, 3.0888646E+001, 6.4425259E+000, 2.0600514E-002
 9.5500000E+001, 6.0188400E+000, 8.6458953E-001, 4.1494220E+002, 9.8589790E+001, 2.0900110E+001, 2.0900010E+001, 4.0185879E-002, 3.0878334E+001, 6.4322140E+000, 2.0646502E-002
 9.6000000E+001, 6.0084913E+000, 8.6310297E-001, 4.1504527E+002, 9.8508432E+001, 2.0900117E+001, 2.0900011E+001, 4.0177337E-002, 3.0867998E+001, 6.4218777E+000, 2.0696350E-002
 9.6500000E+001, 5.9981190E+000, 8.6161301E-001, 4.1514401E+002, 9.7684427E+001, 2.0900124E+001, 2.0900012E+001, 4.0168774E-002, 3.0857637E+001, 6.4115171E+000, 2.0743821E-002
 9.7000000E+001, 5.9877236E+000, 8.6011974E-001, 4.1523916E+002, 9.8580692E+001, 2.0900132E+001, 2.0900013E+001, 4.0160193E-002, 3.0847253E+001, 6.4011332E+000, 2.0789907E-002
 9.7500000E+001, 5.9773056E+000, 8.5862323E-001, 4.1533185E+002, 1.0047072E+002, 2.0900140E+001, 2.0900014E+001, 4.0151592E-002, 3.0836846E+001, 6.3907264E+000, 2.0834935E-002
 9.8000000E+001, 5.9668660E+000, 8.5712361E-001, 4.1542238E+002, 1.0124946E+002, 2.0900148E+001, 2.0900014E+001, 4.0142973E-002, 3.0826418E+001, 6.3802976E+000, 2.0878433E-002
 9.8500000E+001, 5.9564050E+000, 8.5562092E-001, 4.1550577E+002, 9.9658878E+001, 2.0900157E+001, 2.0900015E+001, 4.0134337E-002, 3.0815967E+001, 6.3698473E+000, 2.0921140E-002
 9.9000000E+001, 5.9459225E+000, 8.5411514E-001, 4.1558214E+002, 1.0193561E+002, 2.0900166E+001, 2.0900016E+001, 4.0125682E-002, 3.0805496E+001, 6.3593755E+000, 2.0964114E-002
 9.9500000E+001, 5.9354192E+000, 8.5260636E-001, 4.1567175E+002, 1.0208876E+002, 2.0900175E+001, 2.0900018E+001, 4.0117010E-002, 3.0795003E+001, 6.3488825E+000, 2.1005905E-002
 1.0000000E+002, 5.9248954E+000, 8.5109466E-001, 4.1575903E+002, 1.0274147E+002, 2.0900185E+001, 2.0900019E+001, 4.0108321E-002, 3.0784489E+001, 6.3383690E+000, 2.1046624E-002
 1.0050000E+002, 5.9143518E+000, 8.4958009E-001, 4.1584462E+002, 1.0377643E+002, 2.0900196E+001, 2.0900020E+001, 4.0099616E-002, 3.0773955E+001, 6.3278352E+000, 2.1086543E-002
 1.0100000E+002, 5.9037885E+000, 8.4806270E-001, 4.1592880E+002, 1.0392546E+002, 2.0900207E+001, 2.0900021E+001, 4.0090894E-002, 3.0763402E+001, 6.3172818E+000, 2.1125776E-002
 1.0150000E+002, 5.8932059E+000, 8.4654254E-001, 4.1601251E+002, 1.0457960E+002, 2.0900218E+001, 2.0900023E+001, 4.0082156E-002, 3.0752829E+001, 6.3067088E+000, 2.1164452E-002
 1.0200000E+002, 5.8826035E+000, 8.4501954E-001, 4.1609910E+002, 1.0549039E+002, 2.0900230E+001, 2.0900024E+001, 4.0073402E-002, 3.0742236E+001, 6.2961164E+000, 2.1203924E-002
 1.0250000E+002, 5.8719790E+000, 8.4349335E-001, 4.1619549E+002, 1.0512272E+002, 2.0900243E+001, 2.0900026E+001, 4.0064631E-002, 3.0731623E+001, 6.2855031E+000, 2.1248156E-002
 1.0300000E+002, 5.8613326E+000, 8.4196404E-001, 4.1628944E+002, 1.0616207E+002, 2.0900256E+001, 2.0900027E+001, 4.0055841E-002, 3.0720988E+001, 6.2748676E+000, 2.1291828E-002
 1.0350000E+002, 5.8506651E+000, 8.4043167E-001, 4.1638026E+002, 1.0720512E+002, 2.0900269E+001, 2.0900029E+001, 4.0047034E-002, 3.0710331E+001, 6.2642106E+000, 2.1334277E-002
 1.0400000E+002, 5.8399771E+000, 8.3889638E-001, 4.1646851E+002, 1.0670091E+002, 2.0900284E+001, 2.0900031E+001, 4.0038209E-002, 3.0699653E+001, 6.2535328E+000, 2.1375118E-002
 1.0450000E+002, 5.8292695E+000, 8.3735826E-001, 4.1655466E+002, 1.0748392E+002, 2.0900298E+001, 2.0900032E+001, 4.0029368E-002, 3.0688955E+001, 6.2428349E+000, 2.1414468E-002
 1.0500000E+002, 5.8185422E+000, 8.3581732E-001, 4.1664085E+002, 1.0827121E+002, 2.0900314E+001, 2.0900034E+001, 4.0020510E-002, 3.0678237E+001, 6.2321175E+000, 2.1453735E-002
 1.0550000E+002, 5.8077958E+000, 8.3427362E-001, 4.1672092E+002, 1.0853622E+002, 2.0900330E+001, 2.0900036E+001, 4.0011637E-002, 3.0667501E+001, 6.2213806E+000, 2.1492119E-002
 1.0600000E+002, 5.7970306E+000, 8.3272723E-001, 4.1679588E+002, 1.0880000E+002, 2.0900347E+001, 2.0900038E+001, 4.0002748E-002, 3.0656745E+001, 6.2106248E+000, 2.1529626E-002
 1.0650000E+002, 5.7862469E+000, 8.3117818E-001, 4.1687868E+002, 1.0932489E+002, 2.0900364E+001, 2.0900041E+001, 3.9993843E-002, 3.0645970E+001, 6.1998503E+000, 2.1566659E-002
 1.0700000E+002, 5.7754449E+000, 8.2962650E-001, 4.1696012E+002, 1.1063730E+002, 2.0900382E+001, 2.0900043E+001, 3.9984923E-002, 3.0635177E+001, 6.1890574E+000, 2.1603315E-002
 1.0750000E+002, 5.7646251E+000, 8.2807226E-001, 4.1704045E+002, 1.0984722E+002, 2.0900401E+001, 2.0900046E+001, 3.9975989E-002, 3.0624366E+001, 6.1782464E+000, 2.1638985E-002
 1.0800000E+002, 5.7537876E+000, 8.2651549E-001, 4.1712082E+002, 1.1116300E+002, 2.0900421E+001, 2.0900048E+001, 3.9967039E-002, 3.0613538E+001, 6.1674178E+000, 2.1674251E-002
 1.0850000E+002, 5.7429325E+000, 8.2495619E-001, 4.1720134E+002, 1.1089180E+002, 2.0900441E+001, 2.0900051E+001, 3.9958076E-002, 3.0602691E+001, 6.1565715E+000, 2.1709384E-002
 1.0900000E+002, 5.7320602E+000, 8.2339442E-001, 4.1728051E+002, 1.1274317E+002, 2.0900462E+001, 2.0900054E+001, 3.9949097E-002, 3.0591828E+001, 6.1457078E+000, 2.1743894E-002
 1.0950000E+002, 5.7211692E+000, 8.2182995E-001, 4.1736586E+002, 1.1300173E+002, 2.0900484E+001, 2.0900057E+001, 3.9940105E-002, 3.0580946E+001, 6.1348265E+000, 2.1781209E-002
 1.1000000E+002, 5.7102575E+000, 8.2026251E-001, 4.1745802E+002, 1.1352753E+002, 2.0900507E+001, 2.0900060E+001, 3.9931095E-002, 3.0570045E+001, 6.1239250E+000, 2.1822733E-002
 1.1050000E+002, 5.6993260E+000, 8.1869224E-001, 4.1754654E+002, 1.1405296E+002, 2.0900531E+001, 2.0900063E+001, 3.9922069E-002, 3.0559123E+001, 6.1130033E+000, 2.1862145E-002
 1.1100000E+002, 5.6883755E+000, 8.1711923E-001, 4.1763229E+002, 1.1350429E+002, 2.0900555E+001, 2.0900066E+001, 3.9913027E-002, 3.0548182E+001, 6.1020623E+000, 2.1900182E-002
 1.1150000E+002, 5.6774062E+000, 8.1554351E-001, 4.1771802E+002, 1.1523698E+002, 2.0900581E+001, 2.0900070E+001, 3.9903969E-002, 3.0537222E+001, 6.0911024E+000, 2.1937955E-002
 1.1200000E+002, 5.6664186E+000, 8.1396518E-001, 4.1780193E+002, 1.1562833E+002, 2.0900607E+001, 2.0900074E+001, 3.9894896E-002, 3.0526244E+001, 6.0801239E+000, 2.1974381E-002
 1.1250000E+002, 5.6554137E+000, 8.1238435E-001, 4.1788349E+002, 1.1655917E+002, 2.0900635E+001, 2.0900077E+001, 3.9885808E-002, 3.0515248E+001, 6.0691276E+000, 2.2009210E-002
 1.1300000E+002, 5.6443913E+000, 8.1080102E-001, 4.1795986E+002, 1.1613365E+002, 2.0900663E+001, 2.0900081E+001, 3.9876706E-002, 3.0504234E+001, 6.0581140E+000, 2.2044076E-002
 1.1350000E+002, 5.6333515E+000, 8.0921518E-001, 4.1802749E+002, 1.1720197E+002, 2.0900692E+001, 2.0900086E+001, 3.9867589E-002, 3.0493203E+001, 6.0470828E+000, 2.2078884E-002
 1.1400000E+002, 5.6222949E+000, 8.0762694E-001, 4.1810687E+002, 1.1827216E+002, 2.0900723E+001, 2.0900090E+001, 3.9858458E-002, 3.0482155E+001, 6.0360346E+000, 2.2112489E-002
 1.1450000E+002, 5.6112219E+000, 8.0603633E-001, 4.1818525E+002, 1.1852451E+002, 2.0900754E+001, 2.0900095E+001, 3.9849314E-002, 3.0471090E+001, 6.0249698E+000, 2.2145389E-002
 1.1500000E+002, 5.6001324E+000, 8.0444335E-001, 4.1826415E+002, 1.1932561E+002, 2.0900787E+001, 2.0900099E+001, 3.9840156E-002, 3.0460008E+001, 6.0138885E+000, 2.2178447E-002
 1.1550000E+002, 5.5890267E+000, 8.0284804E-001, 4.1834178E+002, 1.1930170E+002, 2.0900821E+001, 2.0900104E+001, 3.9830984E-002, 3.0448911E+001, 6.0027908E+000, 2.2210750E-002
 1.1600000E+002, 5.5779052E+000, 8.0125048E-001, 4.1841809E+002, 1.1955012E+002, 2.0900855E+001, 2.0900110E+001, 3.9821799E-002, 3.0437797E+001, 5.9916773E+000, 2.2242199E-002
 1.1650000E+002, 5.5667680E+000, 7.9965066E-001, 4.1849354E+002, 1.2062746E+002, 2.0900891E+001, 2.0900115E+001, 3.9812602E-002, 3.0426668E+001, 5.9805479E+000, 2.2273800E-002
 1.1700000E+002, 5.5556151E+000, 7.9804857E-001, 4.1856916E+002, 1.2170830E+002, 2.0900929E+001, 2.0900121E+001, 3.9803391E-002, 3.0415523E+001, 5.9694029E+000, 2.2305169E-002
 1.1750000E+002, 5.5444437E+000, 7.9644383E-001, 4.1865605E+002, 1.2042565E+002, 2.0900967E+001, 2.0900126E+001, 3.9794166E-002, 3.0404361E+001, 5.9582410E+000, 2.2342019E-002
 1.1800000E+002, 5.5332534E+000, 7.9483638E-001, 4.1874462E+002, 1.2192525E+002, 2.0901007E+001, 2.0900133E+001, 3.9784926E-002, 3.0393180E+001, 5.9470601E+000, 2.2379805E-002
 1.1850000E+002, 5.5220450E+000, 7.9322631E-001, 4.1883118E+002, 1.2203234E+002, 2.0901048E+001, 2.0900139E+001, 3.9775670E-002, 3.0381981E+001, 5.9358607E+000, 2.2416247E-002
 1.1900000E+002, 5.5108193E+000, 7.9161377E-001, 4.1891434E+002, 1.2185546E+002, 2.0901090E+001, 2.0900145E+001, 3.9766400E-002, 3.0370764E+001, 5.9246435E+000, 2.2450707E-002
 1.1950000E+002, 5.4995767E+000, 7.8999881E-001, 4.1899494E+002, 1.2406479E+002, 2.0901134E+001, 2.0900152E+001, 3.9757115E-002, 3.0359529E+001, 5.9134094E+000, 2.2484480E-002
 1.2000000E+002, 5.4883174E+000, 7.8838144E-001, 4.1907402E+002, 1.2431045E+002, 2.0901179E+001, 2.0900159E+001, 3.9747817E-002, 3.0348278E+001, 5.9021584E+000, 2.2517913E-002
 1.2050000E+002, 5.4770420E+000, 7.8676176E-001, 4.1915182E+002, 1.2427160E+002, 2.0901226E+001, 2.0900167E+001, 3.9738505E-002, 3.0337011E+001, 5.8908910E+000, 2.2550154E-002
 1.2100000E+002, 5.4657510E+000, 7.8513984E-001, 4.1922644E+002, 1.2508055E+002, 2.0901274E+001, 2.0900174E+001, 3.9729180E-002, 3.0325728E+001, 5.8796078E+000, 2.2581493E-002
 1.2150000E+002, 5.4544440E+000, 7.8351562E-001, 4.1929260E+002, 1.2617542E+002, 2.0901323E+001, 2.0900182E+001, 3.9719842E-002, 3.0314429E+001, 5.8683088E+000, 2.2613246E-002
 1.2200000E+002, 5.4431214E+000, 7.8188916E-001, 4.1937098E+002, 1.2698814E+002, 2.0901374E+001, 2.0900190E+001, 3.9710491E-002, 3.0303114E+001, 5.8569940E+000, 2.2644712E-002
 1.2250000E+002, 5.4317835E+000, 7.8026051E-001, 4.1944746E+002, 1.2708922E+002, 2.0901426E+001, 2.0900199E+001, 3.9701127E-002, 3.0291784E+001, 5.8456637E+000, 2.2675048E-002
 1.2300000E+002, 5.4204309E+000, 7.7862974E-001, 4.1952237E+002, 1.2733189E+002, 2.0901480E+001, 2.0900208E+001, 3.9691751E-002, 3.0280438E+001, 5.8343185E+000, 2.2704675E-002
 1.2350000E+002, 5.4090633E+000, 7.7699681E-001, 4.1959646E+002, 1.2742838E+002, 2.0901536E+001, 2.0900217E+001, 3.9682362E-002, 3.0269078E+001, 5.8229583E+000, 2.2734593E-002
 1.2400000E+002, 5.3976809E+000, 7.7536176E-001, 4.1967014E+002, 1.2766767E+002, 2.0901593E+001, 2.0900227E+001, 3.9672961E-002, 3.0257703E+001, 5.8115833E+000, 2.2764210E-002
 1.2450000E+002, 5.3862841E+000, 7.7372464E-001, 4.1974324E+002, 1.2848155E+002, 2.0901652E+001, 2.0900236E+001, 3.9663548E-002, 3.0246314E+001, 5.8001937E+000, 2.2793117E-002
 1.2500000E+002, 5.3748728E+000, 7.7208544E-001, 4.1981718E+002, 1.2814158E+002, 2.0901713E+001, 2.0900247E+001, 3.9654124E-002, 3.0234910E+001, 5.7887896E+000, 2.2821941E-002
 1.2550000E+002, 5.3634461E+000, 7.7044402E-001, 4.1989643E+002, 1.3040413E+002, 2.0901775E+001, 2.0900257E+001, 3.9644687E-002, 3.0223491E+001, 5.7773709E+000, 2.2852768E-002
