s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 7.5100000E+000, 6.9619859E+000, 1.0000698E+000, 2.5916143E+002, 2.0900011E+001, 2.0900000E+001, 2.0900000E+001, 4.1107999E-002, 3.1816316E+001, 7.3701961E+000, 9.2441742E-007
 8.0100000E+000, 6.9619852E+000, 1.0000697E+000, 2.6608750E+002, 2.0900024E+001, 2.0900000E+001, 2.0900000E+001, 4.1107999E-002, 3.1816316E+001, 7.3701955E+000, 1.4467118E-006
 8.5100000E+000, 6.9619841E+000, 1.0000695E+000, 2.7269742E+002, 2.0900051E+001, 2.0900000E+001, 2.0900000E+001, 4.1107998E-002, 3.1816315E+001, 7.3701946E+000, 2.1941434E-006
 9.0100000E+000, 6.9619825E+000, 1.0000693E+000, 2.7902161E+002, 2.0900101E+001, 2.0900000E+001, 2.0900000E+001, 4.1107997E-002, 3.1816313E+001, 7.3701933E+000, 3.2371205E-006
 9.5100000E+000, 6.9619801E+000, 1.0000690E+000, 2.8508307E+002, 2.0900188E+001, 2.0900000E+001, 2.0900000E+001, 4.1107995E-002, 3.1816311E+001, 7.3701913E+000, 4.6596214E-006
 1.0010000E+001, 6.9619768E+000, 1.0000685E+000, 2.9089621E+002, 2.0900336E+001, 2.0900000E+001, 2.0900000E+001, 4.1107993E-002, 3.1816309E+001, 7.3701885E+000, 6.5583415E-006
 1.0510000E+001, 6.9619723E+000, 1.0000678E+000, 2.9647526E+002, 2.0900572E+001, 2.0900000E+001, 2.0900000E+001, 4.1107990E-002, 3.1816305E+001, 7.3701846E+000, 9.0439883E-006
 1.1010000E+001, 6.9619662E+000, 1.0000670E+000, 3.0183604E+002, 2.0900937E+001, 2.0900000E+001, 2.0900000E+001, 4.1107985E-002, 3.1816299E+001, 7.3701793E+000, 1.2242863E-005
 1.1510000E+001, 6.9619581E+000, 1.0000658E+000, 3.0699383E+002, 2.0901483E+001, 2.0900000E+001, 2.0900000E+001, 4.1107979E-002, 3.1816292E+001, 7.3701722E+000, 1.6297250E-005
 1.2010000E+001, 6.9619474E+000, 1.0000643E+000, 3.1196253E+002, 2.0902274E+001, 2.0900000E+001, 2.0900000E+001, 4.1107971E-002, 3.1816283E+001, 7.3701627E+000, 2.1365592E-005
 1.2510000E+001, 6.9619336E+000, 1.0000623E+000, 3.1675468E+002, 2.0903389E+001, 2.0900000E+001, 2.0900000E+001, 4.1107961E-002, 3.1816270E+001, 7.3701505E+000, 2.7622627E-005
 1.3010000E+001, 6.9619159E+000, 1.0000597E+000, 3.2138163E+002, 2.0904924E+001, 2.0900000E+001, 2.0900000E+001, 4.1107947E-002, 3.1816255E+001, 7.3701347E+000, 3.5259525E-005
 1.3510000E+001, 6.9618937E+000, 1.0000566E+000, 3.2585268E+002, 2.0906992E+001, 2.0900000E+001, 2.0900000E+001, 4.1107930E-002, 3.1816235E+001, 7.3701148E+000, 4.4481291E-005
 1.4010000E+001, 6.9618659E+000, 1.0000526E+000, 3.3017492E+002, 2.0909721E+001, 2.0900000E+001, 2.0900000E+001, 4.1107909E-002, 3.1816210E+001, 7.3700898E+000, 5.5503436E-005
 1.4510000E+001, 6.9618317E+000, 1.0000476E+000, 3.3435477E+002, 2.0913259E+001, 2.0900000E+001, 2.0900000E+001, 4.1107883E-002, 3.1816179E+001, 7.3700587E+000, 6.8552185E-005
 1.5010000E+001, 6.9617897E+000, 1.0000416E+000, 3.3839859E+002, 2.0917772E+001, 2.0900000E+001, 2.0900000E+001, 4.1107851E-002, 3.1816141E+001, 7.3700205E+000, 8.3864429E-005
 1.5510000E+001, 6.9617389E+000, 1.0000343E+000, 3.4231259E+002, 2.0923443E+001, 2.0900000E+001, 2.0900000E+001, 4.1107811E-002, 3.1816094E+001, 7.3699741E+000, 1.0168671E-004
 1.6010000E+001, 6.9616778E+000, 1.0000255E+000, 3.4610268E+002, 2.0930472E+001, 2.0900000E+001, 2.0900000E+001, 4.1107764E-002, 3.1816038E+001, 7.3699180E+000, 1.2227375E-004
 1.6510000E+001, 6.9616048E+000, 1.0000151E+000, 3.4977445E+002, 2.0939075E+001, 2.0900000E+001, 2.0900000E+001, 4.1107707E-002, 3.1815971E+001, 7.3698509E+000, 1.4588700E-004
 1.7010000E+001, 6.9615184E+000, 1.0000026E+000, 3.5333316E+002, 2.0949484E+001, 2.0900000E+001, 2.0900000E+001, 4.1107640E-002, 3.1815891E+001, 7.3697711E+000, 1.7279331E-004
 1.7510000E+001, 6.9614168E+000, 9.9998805E-001, 3.5678358E+002, 2.0961946E+001, 2.0900000E+001, 2.0900000E+001, 4.1107560E-002, 3.1815797E+001, 7.3696769E+000, 2.0326108E-004
 1.8000000E+001, 6.9612980E+000, 9.9997098E-001, 3.6009756E+002, 2.0976559E+001, 2.0900000E+001, 2.0900000E+001, 4.1107467E-002, 3.1815688E+001, 7.3695677E+000, 2.3719263E-004
 1.8500000E+001, 6.9611600E+000, 9.9995117E-001, 3.6331088E+002, 2.0993703E+001, 2.0900000E+001, 2.0900000E+001, 4.1107360E-002, 3.1815561E+001, 7.3694407E+000, 2.7512069E-004
 1.9000000E+001, 6.9610007E+000, 9.9992828E-001, 3.6646007E+002, 2.1013864E+001, 2.0900000E+001, 2.0900000E+001, 4.1107234E-002, 3.1815412E+001, 7.3692922E+000, 3.1773493E-004
 1.9500000E+001, 6.9608178E+000, 9.9990200E-001, 3.6951421E+002, 2.1037174E+001, 2.0900000E+001, 2.0900000E+001, 4.1107090E-002, 3.1815241E+001, 7.3691213E+000, 3.6490940E-004
 2.0000000E+001, 6.9606088E+000, 9.9987198E-001, 3.7247616E+002, 2.1063928E+001, 2.0900000E+001, 2.0900000E+001, 4.1106924E-002, 3.1815046E+001, 7.3689256E+000, 4.1686877E-004
 2.0500000E+001, 6.9603713E+000, 9.9983786E-001, 3.7534862E+002, 2.1094431E+001, 2.0900000E+001, 2.0900000E+001, 4.1106735E-002, 3.1814823E+001, 7.3687025E+000, 4.7382315E-004
 2.1000000E+001, 6.9601027E+000, 9.9979928E-001, 3.7813425E+002, 2.1128989E+001, 2.0900000E+001, 2.0900000E+001, 4.1106521E-002, 3.1814570E+001, 7.3684497E+000, 5.3596686E-004
 2.1500000E+001, 6.9598002E+000, 9.9975583E-001, 3.8083557E+002, 2.1167911E+001, 2.0900000E+001, 2.0900000E+001, 4.1106280E-002, 3.1814284E+001, 7.3681644E+000, 6.0347554E-004
 2.2000000E+001, 6.9594612E+000, 9.9970713E-001, 3.8345500E+002, 2.1211510E+001, 2.0900000E+001, 2.0900000E+001, 4.1106008E-002, 3.1813964E+001, 7.3678439E+000, 6.7650425E-004
 2.2500000E+001, 6.9590828E+000, 9.9965278E-001, 3.8599472E+002, 2.1260097E+001, 2.0900000E+001, 2.0900000E+001, 4.1105705E-002, 3.1813605E+001, 7.3674854E+000, 7.5518088E-004
 2.3000000E+001, 6.9586621E+000, 9.9959235E-001, 3.8845668E+002, 2.1313981E+001, 2.0900000E+001, 2.0900000E+001, 4.1105367E-002, 3.1813206E+001, 7.3670861E+000, 8.3960316E-004
 2.3500000E+001, 6.9581963E+000, 9.9952543E-001, 3.9084267E+002, 2.1373467E+001, 2.0900000E+001, 2.0900000E+001, 4.1104992E-002, 3.1812763E+001, 7.3666431E+000, 9.2983803E-004
 2.4000000E+001, 6.9576823E+000, 9.9945160E-001, 3.9315442E+002, 2.1438868E+001, 2.0900000E+001, 2.0900000E+001, 4.1104578E-002, 3.1812273E+001, 7.3661534E+000, 1.0259206E-003
 2.4500000E+001, 6.9571173E+000, 9.9937044E-001, 3.9539356E+002, 2.1510479E+001, 2.0900000E+001, 2.0900000E+001, 4.1104121E-002, 3.1811734E+001, 7.3656142E+000, 1.1278555E-003
 2.5000000E+001, 6.9564984E+000, 9.9928154E-001, 3.9756171E+002, 2.1588585E+001, 2.0900000E+001, 2.0900000E+001, 4.1103620E-002, 3.1811142E+001, 7.3650225E+000, 1.2356155E-003
 2.5500000E+001, 6.9558227E+000, 9.9918447E-001, 3.9966051E+002, 2.1673492E+001, 2.0900000E+001, 2.0900000E+001, 4.1103073E-002, 3.1810495E+001, 7.3643754E+000, 1.3491453E-003
 2.6000000E+001, 6.9550873E+000, 9.9907883E-001, 4.0169158E+002, 2.1765476E+001, 2.0900000E+001, 2.0900000E+001, 4.1102476E-002, 3.1809790E+001, 7.3636701E+000, 1.4683595E-003
 2.6500000E+001, 6.9542894E+000, 9.9896422E-001, 4.0365656E+002, 2.1864795E+001, 2.0900000E+001, 2.0900000E+001, 4.1101827E-002, 3.1809024E+001, 7.3629037E+000, 1.5931464E-003
 2.7000000E+001, 6.9534264E+000, 9.9884025E-001, 4.0555709E+002, 2.1971717E+001, 2.0900000E+001, 2.0900000E+001, 4.1101124E-002, 3.1808193E+001, 7.3620735E+000, 1.7233673E-003
 2.7500000E+001, 6.9524956E+000, 9.9870655E-001, 4.0739472E+002, 2.2086487E+001, 2.0900000E+001, 2.0900000E+001, 4.1100365E-002, 3.1807297E+001, 7.3611768E+000, 1.8588536E-003
 2.8000000E+001, 6.9514945E+000, 9.9856274E-001, 4.0917104E+002, 2.2209361E+001, 2.0900000E+001, 2.0900000E+001, 4.1099548E-002, 3.1806331E+001, 7.3602110E+000, 1.9994141E-003
 2.8500000E+001, 6.9504206E+000, 9.9840848E-001, 4.1088754E+002, 2.2340566E+001, 2.0900000E+001, 2.0900000E+001, 4.1098670E-002, 3.1805294E+001, 7.3591737E+000, 2.1448264E-003
 2.9000000E+001, 6.9492717E+000, 9.9824343E-001, 4.1254568E+002, 2.2480328E+001, 2.0900000E+001, 2.0900000E+001, 4.1097730E-002, 3.1804182E+001, 7.3580625E+000, 2.2948473E-003
 2.9500000E+001, 6.9480455E+000, 9.9806730E-001, 4.1414698E+002, 2.2628885E+001, 2.0900000E+001, 2.0900000E+001, 4.1096725E-002, 3.1802995E+001, 7.3568751E+000, 2.4492165E-003
 3.0000000E+001, 6.9467401E+000, 9.9787977E-001, 4.1569284E+002, 2.2786415E+001, 2.0900000E+001, 2.0900000E+001, 4.1095653E-002, 3.1801729E+001, 7.3556094E+000, 2.6076532E-003
 3.0500000E+001, 6.9453535E+000, 9.9768060E-001, 4.1718482E+002, 2.2953139E+001, 2.0900000E+001, 2.0900000E+001, 4.1094514E-002, 3.1800384E+001, 7.3542636E+000, 2.7698712E-003
 3.1000000E+001, 6.9438840E+000, 9.9746951E-001, 4.1862427E+002, 2.3129193E+001, 2.0900000E+001, 2.0900000E+001, 4.1093306E-002, 3.1798956E+001, 7.3528357E+000, 2.9355595E-003
 3.1500000E+001, 6.9423301E+000, 9.9724630E-001, 4.2001283E+002, 2.3314743E+001, 2.0900000E+001, 2.0900000E+001, 4.1092026E-002, 3.1797444E+001, 7.3513242E+000, 3.1044253E-003
 3.2000000E+001, 6.9406903E+000, 9.9701075E-001, 4.2135190E+002, 2.3510020E+001, 2.0900000E+001, 2.0900000E+001, 4.1090675E-002, 3.1795847E+001, 7.3497274E+000, 3.2761477E-003
 3.2500000E+001, 6.9389633E+000, 9.9676267E-001, 4.2264317E+002, 2.3715115E+001, 2.0900000E+001, 2.0900000E+001, 4.1089250E-002, 3.1794164E+001, 7.3480441E+000, 3.4504385E-003
 3.3000000E+001, 6.9371481E+000, 9.9650191E-001, 4.2388794E+002, 2.3930166E+001, 2.0900000E+001, 2.0900000E+001, 4.1087751E-002, 3.1792393E+001, 7.3462731E+000, 3.6269698E-003
 3.3500000E+001, 6.9352436E+000, 9.9622834E-001, 4.2508775E+002, 2.4155307E+001, 2.0900000E+001, 2.0900000E+001, 4.1086177E-002, 3.1790533E+001, 7.3444133E+000, 3.8054374E-003
 3.4000000E+001, 6.9332490E+000, 9.9594182E-001, 4.2624415E+002, 2.4390687E+001, 2.0900000E+001, 2.0900000E+001, 4.1084527E-002, 3.1788584E+001, 7.3424638E+000, 3.9855498E-003
 3.4500000E+001, 6.9311636E+000, 9.9564227E-001, 4.2735851E+002, 2.4636354E+001, 2.0900000E+001, 2.0900000E+001, 4.1082801E-002, 3.1786544E+001, 7.3404239E+000, 4.1670047E-003
 3.5000000E+001, 6.9289871E+000, 9.9532961E-001, 4.2843218E+002, 2.4892411E+001, 2.0900000E+001, 2.0900000E+001, 4.1080997E-002, 3.1784413E+001, 7.3382930E+000, 4.3495021E-003
 3.5500000E+001, 6.9267188E+000, 9.9500378E-001, 4.2946662E+002, 2.5158995E+001, 2.0900000E+001, 2.0900000E+001, 4.1079116E-002, 3.1782191E+001, 7.3360706E+000, 4.5327700E-003
 3.6000000E+001, 6.9243587E+000, 9.9466476E-001, 4.3046321E+002, 2.5436124E+001, 2.0900000E+001, 2.0900000E+001, 4.1077157E-002, 3.1779876E+001, 7.3337564E+000, 4.7165412E-003
 3.6500000E+001, 6.9219066E+000, 9.9431252E-001, 4.3142325E+002, 2.5723855E+001, 2.0900000E+001, 2.0900000E+001, 4.1075121E-002, 3.1777470E+001, 7.3313503E+000, 4.9005535E-003
 3.7000000E+001, 6.9193625E+000, 9.9394706E-001, 4.3234816E+002, 2.6022300E+001, 2.0900000E+001, 2.0900000E+001, 4.1073007E-002, 3.1774972E+001, 7.3288522E+000, 5.0845795E-003
 3.7500000E+001, 6.9167265E+000, 9.9356841E-001, 4.3323912E+002, 2.6331509E+001, 2.0900000E+001, 2.0900000E+001, 4.1070814E-002, 3.1772382E+001, 7.3262621E+000, 5.2683719E-003
 3.8000000E+001, 6.9139988E+000, 9.9317658E-001, 4.3409750E+002, 2.6651496E+001, 2.0900000E+001, 2.0900000E+001, 4.1068544E-002, 3.1769700E+001, 7.3235802E+000, 5.4517329E-003
 3.8500000E+001, 6.9111797E+000, 9.9277163E-001, 4.3492445E+002, 2.6982320E+001, 2.0900000E+001, 2.0900000E+001, 4.1066197E-002, 3.1766927E+001, 7.3208068E+000, 5.6344490E-003
 3.9000000E+001, 6.9082697E+000, 9.9235362E-001, 4.3572120E+002, 2.7324001E+001, 2.0900000E+001, 2.0900000E+001, 4.1063773E-002, 3.1764062E+001, 7.3179423E+000, 5.8163394E-003
 3.9500000E+001, 6.9052693E+000, 9.9192262E-001, 4.3648899E+002, 2.7676520E+001, 2.0900000E+001, 2.0900000E+001, 4.1061271E-002, 3.1761107E+001, 7.3149870E+000, 5.9972444E-003
 4.0000000E+001, 6.9021790E+000, 9.9147871E-001, 4.3722905E+002, 2.8039972E+001, 2.0900000E+001, 2.0900000E+001, 4.1058694E-002, 3.1758062E+001, 7.3119416E+000, 6.1770225E-003
 4.0500000E+001, 6.8989995E+000, 9.9102197E-001, 4.3794247E+002, 2.8414356E+001, 2.0900000E+001, 2.0900000E+001, 4.1056040E-002, 3.1754927E+001, 7.3088066E+000, 6.3555236E-003
 4.1000000E+001, 6.8957314E+000, 9.9055253E-001, 4.3862997E+002, 2.8799641E+001, 2.0900000E+001, 2.0900000E+001, 4.1053312E-002, 3.1751703E+001, 7.3055828E+000, 6.5325634E-003
 4.1500000E+001, 6.8923756E+000, 9.9007048E-001, 4.3929292E+002, 2.9195870E+001, 2.0900000E+001, 2.0900000E+001, 4.1050509E-002, 3.1748391E+001, 7.3022708E+000, 6.7080872E-003
 4.2000000E+001, 6.8889329E+000, 9.8957594E-001, 4.3993254E+002, 2.9602918E+001, 2.0900000E+001, 2.0900000E+001, 4.1047631E-002, 3.1744991E+001, 7.2988715E+000, 6.8820280E-003
 4.2500000E+001, 6.8854041E+000, 9.8906904E-001, 4.4054917E+002, 3.0020923E+001, 2.0900000E+001, 2.0900000E+001, 4.1044681E-002, 3.1741506E+001, 7.2953856E+000, 7.0541550E-003
 4.3000000E+001, 6.8817902E+000, 9.8854991E-001, 4.4114392E+002, 3.0449800E+001, 2.0900000E+001, 2.0900000E+001, 4.1041658E-002, 3.1737934E+001, 7.2918142E+000, 7.2244566E-003
 4.3510000E+001, 6.8780920E+000, 9.8801868E-001, 4.4172391E+002, 3.0894041E+001, 2.0900000E+001, 2.0900000E+001, 4.1038533E-002, 3.1734242E+001, 7.2881217E+000, 7.3946246E-003
 4.4010000E+001, 6.8743106E+000, 9.8747549E-001, 4.4228326E+002, 3.1349479E+001, 2.0900000E+001, 2.0900000E+001, 4.1035334E-002, 3.1730463E+001, 7.2843426E+000, 7.5627485E-003
 4.4510000E+001, 6.8704470E+000, 9.8692050E-001, 4.4281781E+002, 3.1811212E+001, 2.0900000E+001, 2.0900000E+001, 4.1032098E-002, 3.1726638E+001, 7.2805184E+000, 7.7272125E-003
 4.5010000E+001, 6.8665022E+000, 9.8635383E-001, 4.4333454E+002, 3.2283738E+001, 2.0900000E+001, 2.0900000E+001, 4.1028792E-002, 3.1722732E+001, 7.2766124E+000, 7.8897154E-003
 4.5510000E+001, 6.8624772E+000, 9.8577565E-001, 4.4383263E+002, 3.2767257E+001, 2.0900000E+001, 2.0900000E+001, 4.1025418E-002, 3.1718746E+001, 7.2726258E+000, 8.0499460E-003
 4.6010000E+001, 6.8583730E+000, 9.8518610E-001, 4.4431507E+002, 3.3261782E+001, 2.0900000E+001, 2.0900000E+001, 4.1021976E-002, 3.1714680E+001, 7.2685596E+000, 8.2083071E-003
 4.6510000E+001, 6.8541909E+000, 9.8458535E-001, 4.4478001E+002, 3.3767258E+001, 2.0900000E+001, 2.0900000E+001, 4.1018468E-002, 3.1710535E+001, 7.2644148E+000, 8.3642582E-003
 4.7010000E+001, 6.8499317E+000, 9.8397353E-001, 4.4523099E+002, 3.4283647E+001, 2.0900000E+001, 2.0900000E+001, 4.1014894E-002, 3.1706312E+001, 7.2601925E+000, 8.5184115E-003
 4.7510000E+001, 6.8455967E+000, 9.8335081E-001, 4.4566551E+002, 3.4811614E+001, 2.0900000E+001, 2.0900000E+001, 4.1011256E-002, 3.1702014E+001, 7.2558938E+000, 8.6700520E-003
 4.8010000E+001, 6.8411867E+000, 9.8271733E-001, 4.4608757E+002, 3.5350802E+001, 2.0900000E+001, 2.0900000E+001, 4.1007554E-002, 3.1697640E+001, 7.2515197E+000, 8.8199324E-003
 4.8510000E+001, 6.8367031E+000, 9.8207327E-001, 4.4649422E+002, 3.5902222E+001, 2.0900000E+001, 2.0900000E+001, 4.1003789E-002, 3.1693191E+001, 7.2470713E+000, 8.9672914E-003
 4.9010000E+001, 6.8321467E+000, 9.8141876E-001, 4.4688938E+002, 3.6467600E+001, 2.0900000E+001, 2.0900000E+001, 4.0999962E-002, 3.1688670E+001, 7.2425498E+000, 9.1128086E-003
 4.9510000E+001, 6.8275186E+000, 9.8075395E-001, 4.4727104E+002, 3.7044694E+001, 2.0900000E+001, 2.0900000E+001, 4.0996074E-002, 3.1684076E+001, 7.2379560E+000, 9.2560554E-003
 5.0010000E+001, 6.8228201E+000, 9.8007902E-001, 4.4764070E+002, 3.7634178E+001, 2.0900000E+001, 2.0900000E+001, 4.0992125E-002, 3.1679411E+001, 7.2332912E+000, 9.3970903E-003
 5.0510000E+001, 6.8180519E+000, 9.7939408E-001, 4.4799989E+002, 3.8235270E+001, 2.0900000E+001, 2.0900000E+001, 4.0988118E-002, 3.1674676E+001, 7.2285564E+000, 9.5363659E-003
 5.1010000E+001, 6.8132154E+000, 9.7869933E-001, 4.4834596E+002, 3.8846711E+001, 2.0900000E+001, 2.0900000E+001, 4.0984052E-002, 3.1669873E+001, 7.2237526E+000, 9.6730049E-003
 5.1510000E+001, 6.8083113E+000, 9.7799487E-001, 4.4868394E+002, 3.9469336E+001, 2.0900000E+001, 2.0900000E+001, 4.0979929E-002, 3.1665001E+001, 7.2188809E+000, 9.8081890E-003
 5.2010000E+001, 6.8033408E+000, 9.7728088E-001, 4.4901007E+002, 4.0100683E+001, 2.0900000E+001, 2.0900000E+001, 4.0975749E-002, 3.1660062E+001, 7.2139421E+000, 9.9409879E-003
 5.2510000E+001, 6.7983051E+000, 9.7655750E-001, 4.4932579E+002, 4.0741047E+001, 2.0900000E+001, 2.0900000E+001, 4.0971513E-002, 3.1655058E+001, 7.2089376E+000, 1.0071515E-002
 5.3010000E+001, 6.7932047E+000, 9.7582485E-001, 4.4963453E+002, 4.1387921E+001, 2.0900000E+001, 2.0900000E+001, 4.0967222E-002, 3.1649988E+001, 7.2038682E+000, 1.0200722E-002
 5.3510000E+001, 6.7880410E+000, 9.7508310E-001, 4.4993221E+002, 4.2040843E+001, 2.0900000E+001, 2.0900000E+001, 4.0962878E-002, 3.1644855E+001, 7.1987348E+000, 1.0327474E-002
 5.4010000E+001, 6.7828149E+000, 9.7433239E-001, 4.5022084E+002, 4.2700264E+001, 2.0900000E+001, 2.0900000E+001, 4.0958480E-002, 3.1639659E+001, 7.1935386E+000, 1.0452086E-002
 5.4510000E+001, 6.7775271E+000, 9.7357281E-001, 4.5050389E+002, 4.3366391E+001, 2.0900000E+001, 2.0900000E+001, 4.0954029E-002, 3.1634400E+001, 7.1882804E+000, 1.0575610E-002
 5.5010000E+001, 6.7721788E+000, 9.7280454E-001, 4.5077659E+002, 4.4038648E+001, 2.0900000E+001, 2.0900000E+001, 4.0949527E-002, 3.1629081E+001, 7.1829610E+000, 1.0696642E-002
 5.5510000E+001, 6.7667710E+000, 9.7202772E-001, 4.5104091E+002, 4.4717330E+001, 2.0900000E+001, 2.0900000E+001, 4.0944974E-002, 3.1623702E+001, 7.1775817E+000, 1.0815599E-002
 5.6010000E+001, 6.7613042E+000, 9.7124243E-001, 4.5130100E+002, 4.5402461E+001, 2.0900000E+001, 2.0900000E+001, 4.0940371E-002, 3.1618263E+001, 7.1721431E+000, 1.0933588E-002
 5.6510000E+001, 6.7557795E+000, 9.7044882E-001, 4.5155218E+002, 4.6093564E+001, 2.0900000E+001, 2.0900000E+001, 4.0935718E-002, 3.1612766E+001, 7.1666461E+000, 1.1049436E-002
 5.7010000E+001, 6.7501979E+000, 9.6964705E-001, 4.5179512E+002, 4.6790720E+001, 2.0900000E+001, 2.0900000E+001, 4.0931017E-002, 3.1607212E+001, 7.1610918E+000, 1.1163085E-002
 5.7510000E+001, 6.7445603E+000, 9.6883721E-001, 4.5203317E+002, 4.7493988E+001, 2.0900000E+001, 2.0900000E+001, 4.0926268E-002, 3.1601601E+001, 7.1554810E+000, 1.1275370E-002
 5.8010000E+001, 6.7388670E+000, 9.6801939E-001, 4.5226626E+002, 4.8203162E+001, 2.0900000E+001, 2.0900000E+001, 4.0921472E-002, 3.1595934E+001, 7.1498143E+000, 1.1386580E-002
 5.8510000E+001, 6.7331192E+000, 9.6719374E-001, 4.5249097E+002, 4.8918012E+001, 2.0900000E+001, 2.0900000E+001, 4.0916629E-002, 3.1590213E+001, 7.1440926E+000, 1.1495440E-002
 5.9010000E+001, 6.7273181E+000, 9.6636043E-001, 4.5270861E+002, 4.9638527E+001, 2.0900000E+001, 2.0900000E+001, 4.0911741E-002, 3.1584437E+001, 7.1383171E+000, 1.1602293E-002
 5.9510000E+001, 6.7214639E+000, 9.6551948E-001, 4.5292389E+002, 5.0364575E+001, 2.0900000E+001, 2.0900000E+001, 4.0906808E-002, 3.1578608E+001, 7.1324883E+000, 1.1708472E-002
 6.0010000E+001, 6.7155573E+000, 9.6467101E-001, 4.5313360E+002, 5.1095971E+001, 2.0900000E+001, 2.0900000E+001, 4.0901830E-002, 3.1572727E+001, 7.1266067E+000, 1.1813200E-002
 6.0510000E+001, 6.7095994E+000, 9.6381518E-001, 4.5333598E+002, 5.1832763E+001, 2.0900000E+001, 2.0900000E+001, 4.0896808E-002, 3.1566793E+001, 7.1206734E+000, 1.1915814E-002
 6.1010000E+001, 6.7035910E+000, 9.6295209E-001, 4.5353258E+002, 5.2574910E+001, 2.0900000E+001, 2.0900000E+001, 4.0891743E-002, 3.1560809E+001, 7.1146892E+000, 1.2016704E-002
 6.1510000E+001, 6.6975328E+000, 9.6208185E-001, 4.5372600E+002, 5.3322212E+001, 2.0900000E+001, 2.0900000E+001, 4.0886636E-002, 3.1554775E+001, 7.1086549E+000, 1.2116478E-002
 6.2010000E+001, 6.6914250E+000, 9.6120447E-001, 4.5391666E+002, 5.4074457E+001, 2.0900000E+001, 2.0900000E+001, 4.0881486E-002, 3.1548691E+001, 7.1025708E+000, 1.2215637E-002
 6.2510000E+001, 6.6852685E+000, 9.6032012E-001, 4.5410073E+002, 5.4831799E+001, 2.0900000E+001, 2.0900000E+001, 4.0876295E-002, 3.1542558E+001, 7.0964376E+000, 1.2312843E-002
