s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
 1.2200000E+002, 5.6770934E+000, 8.1549859E-001, 3.9648537E+002, 1.2611238E+002, 2.0901173E+001, 2.0900159E+001, 3.9902975E-002, 3.0536020E+001, 3.3022235E+000, 2.7876761E+000, 1.8379913E-002
 1.2250000E+002, 5.6678912E+000, 8.1417671E-001, 3.9654051E+002, 1.2659598E+002, 2.0901219E+001, 2.0900167E+001, 3.9895375E-002, 3.0526823E+001, 3.2878027E+000, 2.7929006E+000, 1.8404078E-002
 1.2300000E+002, 5.6586774E+000, 8.1285318E-001, 3.9659470E+002, 1.2707829E+002, 2.0901267E+001, 2.0900174E+001, 3.9887765E-002, 3.0517615E+001, 3.2733690E+000, 2.7981263E+000, 1.8427101E-002
 1.2350000E+002, 5.6494520E+000, 8.1152797E-001, 3.9664861E+002, 1.2756007E+002, 2.0901316E+001, 2.0900182E+001, 3.9880145E-002, 3.0508396E+001, 3.2589236E+000, 2.8033521E+000, 1.8450314E-002
 1.2400000E+002, 5.6402130E+000, 8.1020082E-001, 3.9670783E+002, 1.2804073E+002, 2.0901366E+001, 2.0900190E+001, 3.9872515E-002, 3.0499164E+001, 3.2444654E+000, 2.8085783E+000, 1.8477353E-002
 1.2450000E+002, 5.6309606E+000, 8.0887174E-001, 3.9672032E+002, 1.2852126E+002, 2.0901418E+001, 2.0900199E+001, 3.9864874E-002, 3.0489918E+001, 3.2299951E+000, 2.8138028E+000, 1.8504294E-002
 1.2500000E+002, 5.6216945E+000, 8.0754068E-001, 3.9673705E+002, 1.2900148E+002, 2.0901472E+001, 2.0900208E+001, 3.9857222E-002, 3.0480659E+001, 3.2155123E+000, 2.8190264E+000, 1.8531767E-002
 1.2550000E+002, 5.6124160E+000, 8.0620785E-001, 3.9679775E+002, 1.2948148E+002, 2.0901527E+001, 2.0900217E+001, 3.9849559E-002, 3.0471386E+001, 3.2010151E+000, 2.8242511E+000, 1.8556521E-002
 1.2600000E+002, 5.6031256E+000, 8.0487332E-001, 3.9685484E+002, 1.2996152E+002, 2.0901584E+001, 2.0900226E+001, 3.9841886E-002, 3.0462102E+001, 3.1865050E+000, 2.8294768E+000, 1.8580288E-002
 1.2650000E+002, 5.5938229E+000, 8.0353700E-001, 3.9691050E+002, 1.3044118E+002, 2.0901643E+001, 2.0900236E+001, 3.9834203E-002, 3.0452805E+001, 3.1719793E+000, 2.8347059E+000, 1.8604969E-002
 1.2700000E+002, 5.5845084E+000, 8.0219901E-001, 3.9696528E+002, 1.3092114E+002, 2.0901703E+001, 2.0900246E+001, 3.9826510E-002, 3.0443497E+001, 3.1574373E+000, 2.8399393E+000, 1.8628383E-002
 1.2750000E+002, 5.5751829E+000, 8.0085942E-001, 3.9701909E+002, 1.3140040E+002, 2.0901765E+001, 2.0900256E+001, 3.9818807E-002, 3.0434177E+001, 3.1428783E+000, 2.8451782E+000, 1.8650714E-002
 1.2800000E+002, 5.5658464E+000, 7.9951826E-001, 3.9707207E+002, 1.3188024E+002, 2.0901828E+001, 2.0900267E+001, 3.9811095E-002, 3.0424846E+001, 3.1282992E+000, 2.8504263E+000, 1.8672499E-002
 1.2850000E+002, 5.5564978E+000, 7.9817537E-001, 3.9712879E+002, 1.3235933E+002, 2.0901894E+001, 2.0900279E+001, 3.9803375E-002, 3.0415503E+001, 3.1137003E+000, 2.8556829E+000, 1.8696625E-002
 1.2900000E+002, 5.5471364E+000, 7.9683062E-001, 3.9718646E+002, 1.3283915E+002, 2.0901961E+001, 2.0900290E+001, 3.9795643E-002, 3.0406148E+001, 3.0990793E+000, 2.8609489E+000, 1.8722380E-002
 1.2950000E+002, 5.5377629E+000, 7.9548414E-001, 3.9724264E+002, 1.3331780E+002, 2.0902030E+001, 2.0900302E+001, 3.9787901E-002, 3.0396781E+001, 3.0844335E+000, 2.8662271E+000, 1.8746569E-002
 1.3000000E+002, 5.5283778E+000, 7.9413600E-001, 3.9729735E+002, 1.3379735E+002, 2.0902102E+001, 2.0900315E+001, 3.9780150E-002, 3.0387401E+001, 3.0697628E+000, 2.8715185E+000, 1.8769679E-002
 1.3050000E+002, 5.5189814E+000, 7.9278625E-001, 3.9735090E+002, 1.3427586E+002, 2.0902175E+001, 2.0900327E+001, 3.9772389E-002, 3.0378011E+001, 3.0550632E+000, 2.8768273E+000, 1.8792244E-002
 1.3100000E+002, 5.5095724E+000, 7.9143466E-001, 3.9740969E+002, 1.3475527E+002, 2.0902250E+001, 2.0900341E+001, 3.9764618E-002, 3.0368608E+001, 3.0403342E+000, 2.8821539E+000, 1.8817530E-002
 1.3150000E+002, 5.5001484E+000, 7.9008093E-001, 3.9747435E+002, 1.3523351E+002, 2.0902327E+001, 2.0900354E+001, 3.9756836E-002, 3.0359192E+001, 3.0255738E+000, 2.8874978E+000, 1.8847381E-002
 1.3200000E+002, 5.4907103E+000, 7.8872518E-001, 3.9753541E+002, 1.3571269E+002, 2.0902406E+001, 2.0900369E+001, 3.9749042E-002, 3.0349760E+001, 3.0107797E+000, 2.8928608E+000, 1.8875575E-002
 1.3250000E+002, 5.4812593E+000, 7.8736756E-001, 3.9759377E+002, 1.3619068E+002, 2.0902487E+001, 2.0900383E+001, 3.9741236E-002, 3.0340316E+001, 2.9959521E+000, 2.8982437E+000, 1.8901647E-002
 1.3300000E+002, 5.4717947E+000, 7.8600800E-001, 3.9765427E+002, 1.3666956E+002, 2.0902570E+001, 2.0900398E+001, 3.9733420E-002, 3.0330858E+001, 2.9810876E+000, 2.9036506E+000, 1.8928649E-002
 1.3350000E+002, 5.4623166E+000, 7.8464650E-001, 3.9771524E+002, 1.3714748E+002, 2.0902656E+001, 2.0900414E+001, 3.9725592E-002, 3.0321387E+001, 2.9661859E+000, 2.9090808E+000, 1.8955571E-002
 1.3400000E+002, 5.4528259E+000, 7.8328318E-001, 3.9777314E+002, 1.3762619E+002, 2.0902744E+001, 2.0900430E+001, 3.9717754E-002, 3.0311902E+001, 2.9512452E+000, 2.9145371E+000, 1.8981001E-002
 1.3450000E+002, 5.4433225E+000, 7.8191804E-001, 3.9782939E+002, 1.3810388E+002, 2.0902834E+001, 2.0900447E+001, 3.9709905E-002, 3.0302405E+001, 2.9362639E+000, 2.9200213E+000, 1.9006317E-002
 1.3500000E+002, 5.4338070E+000, 7.8055117E-001, 3.9788451E+002, 1.3858204E+002, 2.0902926E+001, 2.0900464E+001, 3.9702046E-002, 3.0292896E+001, 2.9212424E+000, 2.9255333E+000, 1.9030491E-002
 1.3550000E+002, 5.4242797E+000, 7.7918260E-001, 3.9793877E+002, 1.3905969E+002, 2.0903021E+001, 2.0900482E+001, 3.9694177E-002, 3.0283374E+001, 2.9061787E+000, 2.9310756E+000, 1.9054114E-002
 1.3600000E+002, 5.4147410E+000, 7.7781239E-001, 3.9799221E+002, 1.3953768E+002, 2.0903118E+001, 2.0900500E+001, 3.9686299E-002, 3.0273841E+001, 2.8910729E+000, 2.9366484E+000, 1.9076978E-002
 1.3650000E+002, 5.4051911E+000, 7.7644058E-001, 3.9804488E+002, 1.4001524E+002, 2.0903217E+001, 2.0900519E+001, 3.9678411E-002, 3.0264297E+001, 2.8759240E+000, 2.9422529E+000, 1.9099241E-002
 1.3700000E+002, 5.3956298E+000, 7.7506713E-001, 3.9809730E+002, 1.4049288E+002, 2.0903319E+001, 2.0900538E+001, 3.9670514E-002, 3.0254741E+001, 2.8607317E+000, 2.9478897E+000, 1.9122147E-002
 1.3750000E+002, 5.3860562E+000, 7.7369190E-001, 3.9811043E+002, 1.4097045E+002, 2.0903423E+001, 2.0900558E+001, 3.9662607E-002, 3.0245174E+001, 2.8454966E+000, 2.9535576E+000, 1.9146724E-002
 1.3800000E+002, 5.3764682E+000, 7.7231461E-001, 3.9812570E+002, 1.4144765E+002, 2.0903530E+001, 2.0900578E+001, 3.9654689E-002, 3.0235593E+001, 2.8302178E+000, 2.9592555E+000, 1.9175446E-002
 1.3850000E+002, 5.3668673E+000, 7.7093547E-001, 3.9818749E+002, 1.4192507E+002, 2.0903639E+001, 2.0900599E+001, 3.9646759E-002, 3.0225999E+001, 2.8148956E+000, 2.9649831E+000, 1.9201357E-002
 1.3900000E+002, 5.3572547E+000, 7.6955465E-001, 3.9824510E+002, 1.4240194E+002, 2.0903751E+001, 2.0900621E+001, 3.9638820E-002, 3.0216392E+001, 2.7995299E+000, 2.9707420E+000, 1.9224666E-002
 1.3950000E+002, 5.3476311E+000, 7.6817224E-001, 3.9829994E+002, 1.4287926E+002, 2.0903866E+001, 2.0900644E+001, 3.9630871E-002, 3.0206774E+001, 2.7841208E+000, 2.9765330E+000, 1.9246812E-002
 1.4000000E+002, 5.3379956E+000, 7.6678814E-001, 3.9835381E+002, 1.4335575E+002, 2.0903983E+001, 2.0900667E+001, 3.9622913E-002, 3.0197144E+001, 2.7686689E+000, 2.9823554E+000, 1.9270460E-002
 1.4050000E+002, 5.3283486E+000, 7.6540237E-001, 3.9840739E+002, 1.4383304E+002, 2.0904103E+001, 2.0900691E+001, 3.9614945E-002, 3.0187503E+001, 2.7531737E+000, 2.9882093E+000, 1.9293579E-002
 1.4100000E+002, 5.3186906E+000, 7.6401503E-001, 3.9846039E+002, 1.4430938E+002, 2.0904226E+001, 2.0900715E+001, 3.9606967E-002, 3.0177850E+001, 2.7376365E+000, 2.9940940E+000, 1.9315537E-002
 1.4150000E+002, 5.3090221E+000, 7.6262617E-001, 3.9851268E+002, 1.4478655E+002, 2.0904352E+001, 2.0900740E+001, 3.9598981E-002, 3.0168187E+001, 2.7220568E+000, 3.0000104E+000, 1.9336621E-002
 1.4200000E+002, 5.2993432E+000, 7.6123583E-001, 3.9856433E+002, 1.4526245E+002, 2.0904480E+001, 2.0900766E+001, 3.9590986E-002, 3.0158514E+001, 2.7064349E+000, 3.0059587E+000, 1.9357281E-002
 1.4250000E+002, 5.2896521E+000, 7.5984372E-001, 3.9862030E+002, 1.4573936E+002, 2.0904612E+001, 2.0900793E+001, 3.9582982E-002, 3.0148829E+001, 2.6907716E+000, 3.0119372E+000, 1.9381775E-002
 1.4300000E+002, 5.2799484E+000, 7.5844981E-001, 3.9867786E+002, 1.4621518E+002, 2.0904746E+001, 2.0900820E+001, 3.9574968E-002, 3.0139131E+001, 2.6750655E+000, 3.0179457E+000, 1.9406914E-002
 1.4350000E+002, 5.2702332E+000, 7.5705425E-001, 3.9873357E+002, 1.4669199E+002, 2.0904883E+001, 2.0900848E+001, 3.9566944E-002, 3.0129422E+001, 2.6593180E+000, 3.0239837E+000, 1.9429962E-002
 1.4400000E+002, 5.2605068E+000, 7.5565709E-001, 3.9878847E+002, 1.4716761E+002, 2.0905024E+001, 2.0900877E+001, 3.9558910E-002, 3.0119701E+001, 2.6435284E+000, 3.0300526E+000, 1.9452219E-002
 1.4450000E+002, 5.2507667E+000, 7.5425794E-001, 3.9885253E+002, 1.4764417E+002, 2.0905167E+001, 2.0900906E+001, 3.9550866E-002, 3.0109968E+001, 2.6276958E+000, 3.0361522E+000, 1.9479728E-002
 1.4500000E+002, 5.2410124E+000, 7.5285677E-001, 3.9891540E+002, 1.4811968E+002, 2.0905314E+001, 2.0900937E+001, 3.9542810E-002, 3.0100221E+001, 2.6118211E+000, 3.0422796E+000, 1.9508029E-002
 1.4550000E+002, 5.2312445E+000, 7.5145364E-001, 3.9897520E+002, 1.4859591E+002, 2.0905464E+001, 2.0900968E+001, 3.9534743E-002, 3.0090460E+001, 2.5959021E+000, 3.0484374E+000, 1.9535221E-002
 1.4600000E+002, 5.2214641E+000, 7.5004871E-001, 3.9903276E+002, 1.4907146E+002, 2.0905617E+001, 2.0901000E+001, 3.9526666E-002, 3.0080685E+001, 2.5799396E+000, 3.0546257E+000, 1.9560351E-002
 1.4650000E+002, 5.2116717E+000, 7.4864206E-001, 3.9908846E+002, 1.4954751E+002, 2.0905773E+001, 2.0901033E+001, 3.9518578E-002, 3.0070899E+001, 2.5639322E+000, 3.0608467E+000, 1.9584275E-002
 1.4700000E+002, 5.2018676E+000, 7.4723373E-001, 3.9914445E+002, 1.5002292E+002, 2.0905932E+001, 2.0901067E+001, 3.9510480E-002, 3.0061101E+001, 2.5478787E+000, 3.0671020E+000, 1.9607756E-002
 1.4750000E+002, 5.1920507E+000, 7.4582356E-001, 3.9920435E+002, 1.5049842E+002, 2.0906095E+001, 2.0901102E+001, 3.9502372E-002, 3.0051290E+001, 2.5317792E+000, 3.0733909E+000, 1.9633291E-002
 1.4800000E+002, 5.1822212E+000, 7.4441158E-001, 3.9926209E+002, 1.5097385E+002, 2.0906261E+001, 2.0901138E+001, 3.9494254E-002, 3.0041467E+001, 2.5156314E+000, 3.0797156E+000, 1.9658531E-002
 1.4850000E+002, 5.1723794E+000, 7.4299783E-001, 3.9931834E+002, 1.5144921E+002, 2.0906431E+001, 2.0901174E+001, 3.9486125E-002, 3.0031631E+001, 2.4994353E+000, 3.0860759E+000, 1.9683138E-002
 1.4900000E+002, 5.1625261E+000, 7.4158243E-001, 3.9937321E+002, 1.5192471E+002, 2.0906604E+001, 2.0901212E+001, 3.9477986E-002, 3.0021784E+001, 2.4831890E+000, 3.0924746E+000, 1.9706129E-002
 1.4950000E+002, 5.1526616E+000, 7.4016542E-001, 3.9942699E+002, 1.5239973E+002, 2.0906781E+001, 2.0901250E+001, 3.9469839E-002, 3.0011925E+001, 2.4668917E+000, 3.0989131E+000, 1.9728608E-002
 1.5000000E+002, 5.1427860E+000, 7.3874682E-001, 3.9948009E+002, 1.5287529E+002, 2.0906961E+001, 2.0901290E+001, 3.9461682E-002, 3.0002055E+001, 2.4505419E+000, 3.1053928E+000, 1.9750680E-002
 1.5050000E+002, 5.1328994E+000, 7.3732665E-001, 3.9953255E+002, 1.5334995E+002, 2.0907145E+001, 2.0901330E+001, 3.9453515E-002, 2.9992174E+001, 2.4341382E+000, 3.1119155E+000, 1.9772661E-002
 1.5100000E+002, 5.1230012E+000, 7.3590479E-001, 3.9955163E+002, 1.5382536E+002, 2.0907332E+001, 2.0901372E+001, 3.9445340E-002, 2.9982281E+001, 2.4176796E+000, 3.1184818E+000, 1.9795955E-002
 1.5150000E+002, 5.1130905E+000, 7.3448114E-001, 3.9954574E+002, 1.5429978E+002, 2.0907524E+001, 2.0901414E+001, 3.9437154E-002, 2.9972377E+001, 2.4011643E+000, 3.1250926E+000, 1.9821043E-002
 1.5200000E+002, 5.1031669E+000, 7.3305565E-001, 3.9960774E+002, 1.5477523E+002, 2.0907719E+001, 2.0901458E+001, 3.9428959E-002, 2.9962460E+001, 2.3845918E+000, 3.1317480E+000, 1.9846530E-002
 1.5250000E+002, 5.0932305E+000, 7.3162831E-001, 3.9966914E+002, 1.5524943E+002, 2.0907917E+001, 2.0901502E+001, 3.9420752E-002, 2.9952530E+001, 2.3679602E+000, 3.1384496E+000, 1.9872341E-002
 1.5300000E+002, 5.0832825E+000, 7.3019931E-001, 3.9972668E+002, 1.5572473E+002, 2.0908120E+001, 2.0901548E+001, 3.9412535E-002, 2.9942587E+001, 2.3512689E+000, 3.1451985E+000, 1.9895634E-002
 1.5350000E+002, 5.0733232E+000, 7.2876868E-001, 3.9978169E+002, 1.5619894E+002, 2.0908326E+001, 2.0901595E+001, 3.9404309E-002, 2.9932634E+001, 2.3345162E+000, 3.1519976E+000, 1.9918132E-002
 1.5400000E+002, 5.0633525E+000, 7.2733643E-001, 3.9983568E+002, 1.5667420E+002, 2.0908537E+001, 2.0901643E+001, 3.9396073E-002, 2.9922669E+001, 2.3177014E+000, 3.1588473E+000, 1.9940841E-002
 1.5450000E+002, 5.0533704E+000, 7.2590252E-001, 3.9988914E+002, 1.5714814E+002, 2.0908751E+001, 2.0901692E+001, 3.9387828E-002, 2.9912692E+001, 2.3008238E+000, 3.1657486E+000, 1.9963825E-002
 1.5500000E+002, 5.0433769E+000, 7.2446699E-001, 3.9994230E+002, 1.5762310E+002, 2.0908970E+001, 2.0901742E+001, 3.9379574E-002, 2.9902705E+001, 2.2838823E+000, 3.1727023E+000, 1.9986431E-002
 1.5550000E+002, 5.0333727E+000, 7.2302990E-001, 3.9999494E+002, 1.5809719E+002, 2.0909192E+001, 2.0901794E+001, 3.9371310E-002, 2.9892706E+001, 2.2668762E+000, 3.1797094E+000, 2.0008125E-002
 1.5600000E+002, 5.0233580E+000, 7.2159132E-001, 4.0004695E+002, 1.5857200E+002, 2.0909419E+001, 2.0901847E+001, 3.9363038E-002, 2.9882696E+001, 2.2498046E+000, 3.1867716E+000, 2.0028913E-002
 1.5650000E+002, 5.0133323E+000, 7.2015115E-001, 4.0009880E+002, 1.5904610E+002, 2.0909650E+001, 2.0901900E+001, 3.9354757E-002, 2.9872676E+001, 2.2326673E+000, 3.1938887E+000, 2.0051020E-002
 1.5700000E+002, 5.0032939E+000, 7.1870917E-001, 4.0015576E+002, 1.5952065E+002, 2.0909885E+001, 2.0901956E+001, 3.9346466E-002, 2.9862644E+001, 2.2154639E+000, 3.2010603E+000, 2.0076242E-002
 1.5750000E+002, 4.9932428E+000, 7.1726536E-001, 4.0021441E+002, 1.5999482E+002, 2.0910124E+001, 2.0902012E+001, 3.9338165E-002, 2.9852599E+001, 2.1981937E+000, 3.2082857E+000, 2.0101613E-002
 1.5800000E+002, 4.9831785E+000, 7.1581965E-001, 4.0027703E+002, 1.6046902E+002, 2.0910368E+001, 2.0902070E+001, 3.9329853E-002, 2.9842542E+001, 2.1808561E+000, 3.2155659E+000, 2.0128049E-002
 1.5850000E+002, 4.9730995E+000, 7.1437183E-001, 4.0034418E+002, 1.6094337E+002, 2.0910616E+001, 2.0902129E+001, 3.9321529E-002, 2.9832470E+001, 2.1634509E+000, 3.2228992E+000, 2.0157437E-002
 1.5900000E+002, 4.9630071E+000, 7.1292209E-001, 4.0040573E+002, 1.6141745E+002, 2.0910868E+001, 2.0902189E+001, 3.9313194E-002, 2.9822384E+001, 2.1459776E+000, 3.2302868E+000, 2.0184223E-002
 1.5951000E+002, 4.9529010E+000, 7.1147038E-001, 4.0046512E+002, 1.6189646E+002, 2.0911127E+001, 2.0902252E+001, 3.9304765E-002, 2.9812186E+001, 2.1282637E+000, 3.2378024E+000, 2.0211892E-002
 1.6001000E+002, 4.9427820E+000, 7.1001681E-001, 4.0052318E+002, 1.6237490E+002, 2.0911391E+001, 2.0902315E+001, 3.9296322E-002, 2.9801970E+001, 2.1104726E+000, 3.2453776E+000, 2.0238023E-002
 1.6051000E+002, 4.9326509E+000, 7.0856151E-001, 4.0057913E+002, 1.6284933E+002, 2.0911657E+001, 2.0902380E+001, 3.9287954E-002, 2.9791845E+001, 2.0927916E+000, 3.2529332E+000, 2.0262205E-002
 1.6101000E+002, 4.9225081E+000, 7.0710452E-001, 4.0063374E+002, 1.6332294E+002, 2.0911928E+001, 2.0902446E+001, 3.9279577E-002, 2.9781708E+001, 2.0750411E+000, 3.2605465E+000, 2.0285572E-002
 1.6151000E+002, 4.9123541E+000, 7.0564593E-001, 4.0068787E+002, 1.6379752E+002, 2.0912203E+001, 2.0902513E+001, 3.9271189E-002, 2.9771559E+001, 2.0572202E+000, 3.2682188E+000, 2.0308014E-002
 1.6201000E+002, 4.9021874E+000, 7.0418550E-001, 4.0074653E+002, 1.6427094E+002, 2.0912483E+001, 2.0902582E+001, 3.9262792E-002, 2.9761399E+001, 2.0393295E+000, 3.2759490E+000, 2.0333552E-002
 1.6251000E+002, 4.8920076E+000, 7.0272321E-001, 4.0080480E+002, 1.6474554E+002, 2.0912768E+001, 2.0902652E+001, 3.9254384E-002, 2.9751225E+001, 2.0213674E+000, 3.2837375E+000, 2.0359417E-002
 1.6301000E+002, 4.8818158E+000, 7.0125919E-001, 4.0086126E+002, 1.6521884E+002, 2.0913057E+001, 2.0902724E+001, 3.9245966E-002, 2.9741039E+001, 2.0033347E+000, 3.2915842E+000, 2.0383621E-002
 1.6351000E+002, 4.8716127E+000, 6.9979353E-001, 4.0091611E+002, 1.6569335E+002, 2.0913352E+001, 2.0902798E+001, 3.9237538E-002, 2.9730841E+001, 1.9852297E+000, 3.2994914E+000, 2.0406359E-002
 1.6401000E+002, 4.8613985E+000, 6.9832629E-001, 4.0096971E+002, 1.6616664E+002, 2.0913651E+001, 2.0902873E+001, 3.9229101E-002, 2.9720632E+001, 1.9670523E+000, 3.3074599E+000, 2.0428359E-002
 1.6451000E+002, 4.8511732E+000, 6.9685746E-001, 4.0102278E+002, 1.6664110E+002, 2.0913955E+001, 2.0902949E+001, 3.9220655E-002, 2.9710412E+001, 1.9488021E+000, 3.3154901E+000, 2.0450489E-002
 1.6501000E+002, 4.8409359E+000, 6.9538691E-001, 4.0101786E+002, 1.6711448E+002, 2.0914264E+001, 2.0903027E+001, 3.9212199E-002, 2.9700181E+001, 1.9304776E+000, 3.3235833E+000, 2.0474589E-002
 1.6551000E+002, 4.8306856E+000, 6.9391447E-001, 4.0105048E+002, 1.6758873E+002, 2.0914578E+001, 2.0903107E+001, 3.9203733E-002, 2.9689937E+001, 1.9120790E+000, 3.3317378E+000, 2.0500741E-002
 1.6601000E+002, 4.8204232E+000, 6.9244031E-001, 4.0110831E+002, 1.6806231E+002, 2.0914898E+001, 2.0903188E+001, 3.9195256E-002, 2.9679680E+001, 1.8936047E+000, 3.3399554E+000, 2.0524642E-002
 1.6651000E+002, 4.8101497E+000, 6.9096454E-001, 4.0116430E+002, 1.6853652E+002, 2.0915222E+001, 2.0903272E+001, 3.9186770E-002, 2.9669412E+001, 1.8750545E+000, 3.3482375E+000, 2.0547163E-002
 1.6701000E+002, 4.7998636E+000, 6.8948698E-001, 4.0122384E+002, 1.6901017E+002, 2.0915552E+001, 2.0903356E+001, 3.9178274E-002, 2.9659132E+001, 1.8564277E+000, 3.3565842E+000, 2.0572154E-002
 1.6751000E+002, 4.7895655E+000, 6.8800768E-001, 4.0128161E+002, 1.6948403E+002, 2.0915886E+001, 2.0903443E+001, 3.9169768E-002, 2.9648840E+001, 1.8377234E+000, 3.3649962E+000, 2.0596205E-002
 1.6801000E+002, 4.7792553E+000, 6.8652665E-001, 4.0133753E+002, 1.6995794E+002, 2.0916226E+001, 2.0903531E+001, 3.9161252E-002, 2.9638535E+001, 1.8189416E+000, 3.3734736E+000, 2.0620365E-002
 1.6851000E+002, 4.7689336E+000, 6.8504397E-001, 4.0139258E+002, 1.7043174E+002, 2.0916572E+001, 2.0903621E+001, 3.9152726E-002, 2.9628219E+001, 1.8000811E+000, 3.3820178E+000, 2.0643469E-002
 1.6901000E+002, 4.7586006E+000, 6.8355966E-001, 4.0144664E+002, 1.7090593E+002, 2.0916923E+001, 2.0903713E+001, 3.9144191E-002, 2.9617891E+001, 1.7811417E+000, 3.3906297E+000, 2.0666033E-002
 1.6951000E+002, 4.7482558E+000, 6.8207367E-001, 4.0150036E+002, 1.7137952E+002, 2.0917279E+001, 2.0903807E+001, 3.9135646E-002, 2.9607552E+001, 1.7621231E+000, 3.3993092E+000, 2.0689414E-002
 1.7001000E+002, 4.7379000E+000, 6.8058608E-001, 4.0155375E+002, 1.7185392E+002, 2.0917641E+001, 2.0903902E+001, 3.9127092E-002, 2.9597202E+001, 1.7430246E+000, 3.4080571E+000, 2.0711700E-002
 1.7051000E+002, 4.7275332E+000, 6.7909692E-001, 4.0160662E+002, 1.7232732E+002, 2.0918008E+001, 2.0904000E+001, 3.9118529E-002, 2.9586840E+001, 1.7238465E+000, 3.4168737E+000, 2.0733517E-002
 1.7101000E+002, 4.7171549E+000, 6.7760611E-001, 4.0165966E+002, 1.7280185E+002, 2.0918381E+001, 2.0904099E+001, 3.9109957E-002, 2.9576467E+001, 1.7045875E+000, 3.4257600E+000, 2.0756674E-002
 1.7151000E+002, 4.7067647E+000, 6.7611359E-001, 4.0171423E+002, 1.7327535E+002, 2.0918759E+001, 2.0904200E+001, 3.9101374E-002, 2.9566083E+001, 1.6852487E+000, 3.4347144E+000, 2.0780304E-002
 1.7201000E+002, 4.6963604E+000, 6.7461903E-001, 4.0177901E+002, 1.7375009E+002, 2.0919143E+001, 2.0904303E+001, 3.9092782E-002, 2.9555686E+001, 1.6658292E+000, 3.4437366E+000, 2.0808778E-002
 1.7251000E+002, 4.6859400E+000, 6.7312217E-001, 4.0185069E+002, 1.7422337E+002, 2.0919533E+001, 2.0904408E+001, 3.9084176E-002, 2.9545273E+001, 1.6463297E+000, 3.4528233E+000, 2.0840769E-002
 1.7301000E+002, 4.6755056E+000, 6.7162330E-001, 4.0191573E+002, 1.7469803E+002, 2.0919928E+001, 2.0904515E+001, 3.9075558E-002, 2.9534845E+001, 1.6267503E+000, 3.4619749E+000, 2.0868763E-002
 1.7351000E+002, 4.6650581E+000, 6.7012255E-001, 4.0197602E+002, 1.7517162E+002, 2.0920330E+001, 2.0904624E+001, 3.9066929E-002, 2.9524404E+001, 1.6070907E+000, 3.4711934E+000, 2.0894908E-002
 1.7401000E+002, 4.6545973E+000, 6.6861988E-001, 4.0203427E+002, 1.7564642E+002, 2.0920737E+001, 2.0904736E+001, 3.9058289E-002, 2.9513950E+001, 1.5873520E+000, 3.4804776E+000, 2.0921743E-002
 1.7451000E+002, 4.6441234E+000, 6.6711534E-001, 4.0209168E+002, 1.7612013E+002, 2.0921150E+001, 2.0904849E+001, 3.9049638E-002, 2.9503482E+001, 1.5675336E+000, 3.4898283E+000, 2.0947725E-002
 1.7501000E+002, 4.6336375E+000, 6.6560906E-001, 4.0214795E+002, 1.7659496E+002, 2.0921569E+001, 2.0904964E+001, 3.9040977E-002, 2.9493002E+001, 1.5476376E+000, 3.4992441E+000, 2.0971806E-002
 1.7551000E+002, 4.6231400E+000, 6.6410113E-001, 4.0220299E+002, 1.7706898E+002, 2.0921994E+001, 2.0905082E+001, 3.9032306E-002, 2.9482510E+001, 1.5276636E+000, 3.5087262E+000, 2.0994991E-002
 1.7601000E+002, 4.6126313E+000, 6.6259158E-001, 4.0225703E+002, 1.7754368E+002, 2.0922426E+001, 2.0905201E+001, 3.9023625E-002, 2.9472006E+001, 1.5076132E+000, 3.5182732E+000, 2.1017436E-002
 1.7651000E+002, 4.6021105E+000, 6.6108030E-001, 4.0231288E+002, 1.7801797E+002, 2.0922863E+001, 2.0905323E+001, 3.9014935E-002, 2.9461492E+001, 1.4874866E+000, 3.5278850E+000, 2.1041609E-002
 1.7701000E+002, 4.5915764E+000, 6.5956710E-001, 4.0237342E+002, 1.7849262E+002, 2.0923306E+001, 2.0905447E+001, 3.9006235E-002, 2.9450964E+001, 1.4672851E+000, 3.5375586E+000, 2.1068268E-002
 1.7751000E+002, 4.5810299E+000, 6.5805213E-001, 4.0243183E+002, 1.7896726E+002, 2.0923756E+001, 2.0905574E+001, 3.8997523E-002, 2.9440423E+001, 1.4470099E+000, 3.5472933E+000, 2.1092838E-002
 1.7801000E+002, 4.5704719E+000, 6.5653550E-001, 4.0248816E+002, 1.7944180E+002, 2.0924212E+001, 2.0905702E+001, 3.8988802E-002, 2.9429871E+001, 1.4266617E+000, 3.5570890E+000, 2.1116068E-002
 1.7851000E+002, 4.5599030E+000, 6.5501731E-001, 4.0254290E+002, 1.7991683E+002, 2.0924674E+001, 2.0905833E+001, 3.8980072E-002, 2.9419307E+001, 1.4062423E+000, 3.5669446E+000, 2.1137772E-002
 1.7901000E+002, 4.5493229E+000, 6.5349751E-001, 4.0253538E+002, 1.8039152E+002, 2.0925142E+001, 2.0905966E+001, 3.8971333E-002, 2.9408732E+001, 1.3857525E+000, 3.5768599E+000, 2.1160256E-002
 1.7951000E+002, 4.5387297E+000, 6.5197583E-001, 4.0256750E+002, 1.8086699E+002, 2.0925617E+001, 2.0906102E+001, 3.8962583E-002, 2.9398146E+001, 1.3651942E+000, 3.5868313E+000, 2.1186280E-002
