Time (s),Temperature (K),Mass (mg)
0.0,304.97,1.01976
1.0,304.96,1.01964
2.0,304.95,1.01952
3.0,304.95,1.01939
4.0,304.95,1.0192
5.0,304.94,1.01903
6.0,304.93,1.01886
7.0,304.93,1.01869
8.0,304.93,1.01849
9.0,304.93,1.01829
10.0,304.93,1.01809
11.0,304.92,1.01789
12.0,304.91,1.01768
13.0,304.91,1.01747
14.0,304.9,1.01727
15.0,304.89,1.01708
16.0,304.88,1.0169
17.0,304.89,1.01673
18.0,304.86,1.01657
19.0,304.87,1.01641
20.0,304.87,1.01629
21.0,304.88,1.01616
22.0,304.87,1.01603
23.0,304.85,1.0159
24.0,304.86,1.01579
25.0,304.86,1.01567
26.0,304.85,1.01555
27.0,304.84,1.01543
28.0,304.84,1.0153
29.0,304.84,1.01518
30.0,304.85,1.01506
31.0,304.85,1.01493
32.0,304.84,1.0148
33.0,304.83,1.01466
34.0,304.83,1.01453
35.0,304.82,1.0144
36.0,304.81,1.01427
37.0,304.81,1.01415
38.0,304.81,1.01403
39.0,304.81,1.01392
40.0,304.81,1.01383
41.0,304.8,1.01373
42.0,304.79,1.01363
43.0,304.79,1.01353
44.0,304.79,1.01343
45.0,304.81,1.01332
46.0,304.79,1.01321
47.0,304.77,1.01309
48.0,304.79,1.01295
49.0,304.78,1.01282
50.0,304.78,1.0127
51.0,304.77,1.01258
52.0,304.79,1.01246
53.0,304.78,1.01234
54.0,304.76,1.01222
55.0,304.77,1.01211
56.0,304.77,1.01199
57.0,304.76,1.01187
58.0,304.76,1.01175
59.0,304.75,1.01162
60.0,304.75,1.01148
61.0,304.74,1.01135
62.0,304.73,1.01122
63.0,304.76,1.01109
64.0,304.78,1.01096
65.0,304.74,1.01084
66.0,304.75,1.01073
67.0,304.74,1.01062
68.0,304.75,1.01054
69.0,304.71,1.01044
70.0,304.7,1.01035
71.0,304.73,1.01026
72.0,304.72,1.01018
73.0,304.71,1.01009
74.0,304.71,1.01
75.0,304.72,1.00991
76.0,304.71,1.00983
77.0,304.71,1.00974
78.0,304.71,1.00965
79.0,304.7,1.00956
80.0,304.71,1.00946
81.0,304.71,1.00937
82.0,304.69,1.00928
83.0,304.69,1.00919
84.0,304.69,1.00911
85.0,304.7,1.00903
86.0,304.69,1.00896
87.0,304.69,1.00888
88.0,304.69,1.00883
89.0,304.69,1.00877
90.0,304.67,1.00871
91.0,304.67,1.00866
92.0,304.68,1.0086
93.0,304.68,1.00854
94.0,304.67,1.00848
95.0,304.66,1.00842
96.0,304.67,1.00835
97.0,304.68,1.00827
98.0,304.67,1.0082
99.0,304.67,1.00813
100.0,304.67,1.00805
101.0,304.65,1.00799
102.0,304.65,1.00792
103.0,304.65,1.00786
104.0,304.65,1.00781
105.0,304.63,1.00776
106.0,304.64,1.0077
107.0,304.64,1.00765
108.0,304.64,1.00758
109.0,304.65,1.00752
110.0,304.63,1.00745
111.0,304.62,1.00738
112.0,304.62,1.00729
113.0,304.63,1.00721
114.0,304.63,1.00713
115.0,304.63,1.00705
116.0,304.62,1.00697
117.0,304.63,1.00689
118.0,304.62,1.00682
119.0,304.62,1.00675
120.0,304.62,1.00669
121.0,304.61,1.00662
122.0,304.61,1.00655
123.0,304.61,1.00648
124.0,304.61,1.00641
125.0,304.61,1.00634
126.0,304.59,1.00628
127.0,304.6,1.00621
128.0,304.6,1.00615
129.0,304.6,1.00609
130.0,304.61,1.00603
131.0,304.61,1.00598
132.0,304.59,1.00593
133.0,304.59,1.00589
134.0,304.59,1.00585
135.0,304.6,1.00581
136.0,304.6,1.00577
137.0,304.6,1.00574
138.0,304.58,1.0057
139.0,304.58,1.00566
140.0,304.6,1.00563
141.0,304.59,1.00559
142.0,304.57,1.00556
143.0,304.58,1.00553
144.0,304.59,1.0055
145.0,304.59,1.00548
146.0,304.57,1.00545
147.0,304.58,1.00543
148.0,304.58,1.00542
149.0,304.57,1.00541
150.0,304.57,1.00539
151.0,304.57,1.00537
152.0,304.57,1.00534
153.0,304.58,1.0053
154.0,304.57,1.00525
155.0,304.58,1.0052
156.0,304.59,1.00513
157.0,304.58,1.00507
158.0,304.58,1.005
159.0,304.56,1.00494
160.0,304.57,1.00487
161.0,304.58,1.00481
162.0,304.57,1.00476
163.0,304.57,1.0047
164.0,304.57,1.00466
165.0,304.57,1.00461
166.0,304.57,1.00457
167.0,304.56,1.00453
168.0,304.56,1.0045
169.0,304.55,1.00446
170.0,304.56,1.00443
171.0,304.55,1.00439
172.0,304.56,1.00436
173.0,304.56,1.00432
174.0,304.56,1.00429
175.0,304.55,1.00427
176.0,304.54,1.00424
177.0,304.54,1.00421
178.0,304.54,1.00418
179.0,304.54,1.00415
180.0,304.54,1.00412
181.0,304.56,1.00409
182.0,304.55,1.00406
183.0,304.54,1.00403
184.0,304.54,1.00401
185.0,304.54,1.00398
186.0,304.53,1.00397
187.0,304.54,1.00395
188.0,304.54,1.00394
189.0,304.54,1.00394
190.0,304.53,1.00394
191.0,304.54,1.00394
192.0,304.54,1.00394
193.0,304.53,1.00393
194.0,304.52,1.00391
195.0,304.53,1.00388
196.0,304.53,1.00382
197.0,304.54,1.00377
198.0,304.54,1.00371
199.0,304.54,1.00364
200.0,304.52,1.00355
201.0,304.52,1.00347
202.0,304.52,1.0034
203.0,304.53,1.00332
204.0,304.52,1.00325
205.0,304.52,1.00318
206.0,304.53,1.00313
207.0,304.52,1.00308
208.0,304.51,1.00305
209.0,304.52,1.00302
210.0,304.51,1.00299
211.0,304.51,1.00296
212.0,304.51,1.00295
213.0,304.51,1.00292
214.0,304.53,1.0029
215.0,304.52,1.00287
216.0,304.52,1.00283
217.0,304.51,1.0028
218.0,304.52,1.00277
219.0,304.51,1.00273
220.0,304.5,1.00269
221.0,304.5,1.00266
222.0,304.51,1.00263
223.0,304.5,1.0026
224.0,304.5,1.00257
225.0,304.49,1.00255
226.0,304.49,1.00252
227.0,304.48,1.0025
228.0,304.49,1.00248
229.0,304.49,1.00246
230.0,304.49,1.00244
231.0,304.49,1.00241
232.0,304.49,1.00238
233.0,304.49,1.00236
234.0,304.5,1.00233
235.0,304.49,1.00231
236.0,304.49,1.00228
237.0,304.5,1.00226
238.0,304.5,1.00225
239.0,304.49,1.00223
240.0,304.48,1.00223
241.0,304.48,1.00223
242.0,304.51,1.00223
243.0,304.48,1.00223
244.0,304.5,1.00223
245.0,304.49,1.00222
246.0,304.49,1.00221
247.0,304.49,1.00219
248.0,304.5,1.00216
249.0,304.49,1.00212
250.0,304.48,1.00209
251.0,304.47,1.00206
252.0,304.49,1.00201
253.0,304.48,1.00196
254.0,304.47,1.00192
255.0,304.47,1.00188
256.0,304.48,1.00183
257.0,304.49,1.00178
258.0,304.48,1.00174
259.0,304.48,1.0017
260.0,304.49,1.00166
261.0,304.46,1.00163
262.0,304.49,1.00159
263.0,304.48,1.00156
264.0,304.5,1.00152
265.0,304.48,1.00148
266.0,304.48,1.00144
267.0,304.48,1.0014
268.0,304.47,1.00134
269.0,304.47,1.00129
270.0,304.48,1.00124
271.0,304.48,1.0012
272.0,304.47,1.00116
273.0,304.48,1.00112
274.0,304.46,1.00109
275.0,304.47,1.00107
276.0,304.46,1.00106
277.0,304.45,1.00105
278.0,304.46,1.00103
279.0,304.46,1.00102
280.0,304.46,1.00102
281.0,304.47,1.00102
282.0,304.47,1.00102
283.0,304.46,1.00102
284.0,304.47,1.00102
285.0,304.46,1.00103
286.0,304.46,1.00103
287.0,304.47,1.00104
288.0,304.46,1.00104
289.0,304.46,1.00104
290.0,304.44,1.00104
291.0,304.46,1.00103
292.0,304.47,1.00102
293.0,304.46,1.001
294.0,304.47,1.00099
295.0,304.45,1.00097
296.0,304.45,1.00096
297.0,304.47,1.00095
298.0,304.46,1.00094
299.0,304.46,1.00093
300.0,304.46,1.00092
301.0,304.45,1.00091
302.0,304.46,1.0009
303.0,304.46,1.00089
304.0,304.46,1.00086
305.0,304.46,1.00084
306.0,304.47,1.00082
307.0,304.46,1.00081
308.0,304.45,1.00079
309.0,304.46,1.00078
310.0,304.46,1.00077
311.0,304.46,1.00076
312.0,304.46,1.00075
313.0,304.46,1.00073
314.0,304.47,1.00071
315.0,304.46,1.00069
316.0,304.44,1.00066
317.0,304.45,1.00063
318.0,304.44,1.0006
319.0,304.45,1.00057
320.0,304.45,1.00055
321.0,304.45,1.00053
322.0,304.45,1.00051
323.0,304.44,1.00049
324.0,304.45,1.00048
325.0,304.45,1.00047
326.0,304.44,1.00044
327.0,304.44,1.00042
328.0,304.44,1.00038
329.0,304.45,1.00036
330.0,304.46,1.00033
331.0,304.45,1.00031
332.0,304.45,1.00029
333.0,304.44,1.00027
334.0,304.43,1.00026
335.0,304.43,1.00024
336.0,304.43,1.00023
337.0,304.44,1.00022
338.0,304.43,1.0002
339.0,304.43,1.00018
340.0,304.44,1.00014
341.0,304.43,1.00012
342.0,304.43,1.00009
343.0,304.43,1.00006
344.0,304.44,1.00003
345.0,304.43,0.99999
346.0,304.45,0.99997
347.0,304.44,0.99994
348.0,304.43,0.99992
349.0,304.43,0.99991
350.0,304.43,0.9999
351.0,304.44,0.99989
352.0,304.43,0.9999
353.0,304.42,0.9999
354.0,304.42,0.99991
355.0,304.43,0.99992
356.0,304.42,0.99994
357.0,304.43,0.99995
358.0,304.43,0.99997
359.0,304.43,0.99998
360.0,304.43,1.0
361.0,304.43,1.0
362.0,304.42,1.0
363.0,304.45,1.0
364.0,304.42,0.99997
365.0,304.43,0.99995
366.0,304.43,0.99992
367.0,304.42,0.99989
368.0,304.43,0.99985
369.0,304.43,0.99982
370.0,304.43,0.99978
371.0,304.44,0.99975
372.0,304.44,0.99973
373.0,304.41,0.99971
374.0,304.41,0.99969
375.0,304.42,0.99967
376.0,304.42,0.99967
377.0,304.41,0.99965
378.0,304.41,0.99963
379.0,304.42,0.9996
380.0,304.4,0.99957
381.0,304.42,0.99953
382.0,304.43,0.99951
383.0,304.42,0.99948
384.0,304.42,0.99946
385.0,304.42,0.99944
386.0,304.43,0.99944
387.0,304.42,0.99943
388.0,304.42,0.99946
389.0,304.44,0.99947
390.0,304.42,0.99948
391.0,304.41,0.99949
392.0,304.41,0.9995
393.0,304.44,0.99952
394.0,304.42,0.99953
395.0,304.42,0.99953
396.0,304.41,0.99954
397.0,304.42,0.99954
398.0,304.42,0.99953
399.0,304.42,0.99953
400.0,304.42,0.99952
401.0,304.41,0.99951
402.0,304.41,0.9995
403.0,304.42,0.99949
404.0,304.42,0.99948
405.0,304.42,0.99948
406.0,304.4,0.99947
407.0,304.41,0.99946
408.0,304.4,0.99945
409.0,304.4,0.99944
410.0,304.41,0.99943
411.0,304.4,0.99942
412.0,304.4,0.99939
413.0,304.42,0.99936
414.0,304.42,0.99933
415.0,304.4,0.9993
416.0,304.42,0.99927
417.0,304.42,0.99924
418.0,304.41,0.99922
419.0,304.42,0.9992
420.0,304.4,0.99919
421.0,304.4,0.99918
422.0,304.4,0.99917
423.0,304.4,0.99917
424.0,304.41,0.99917
425.0,304.39,0.99918
426.0,304.41,0.99918
427.0,304.4,0.9992
428.0,304.41,0.99922
429.0,304.41,0.99924
430.0,304.4,0.99926
431.0,304.4,0.99929
432.0,304.4,0.99932
433.0,304.4,0.99933
434.0,304.39,0.99934
435.0,304.39,0.99934
436.0,304.41,0.99931
437.0,304.39,0.99928
438.0,304.4,0.99924
439.0,304.4,0.9992
440.0,304.4,0.99913
441.0,304.41,0.99907
442.0,304.4,0.99902
443.0,304.4,0.99897
444.0,304.41,0.99894
445.0,304.4,0.99891
446.0,304.41,0.99889
447.0,304.41,0.99888
448.0,304.4,0.99891
449.0,304.41,0.99892
450.0,304.42,0.99893
451.0,304.4,0.99894
452.0,304.4,0.99895
453.0,304.42,0.99895
454.0,304.4,0.99895
455.0,304.41,0.99894
456.0,304.39,0.99892
457.0,304.4,0.9989
458.0,304.41,0.99888
459.0,304.39,0.99885
460.0,304.4,0.99883
461.0,304.4,0.9988
462.0,304.41,0.99878
463.0,304.4,0.99876
464.0,304.42,0.99874
465.0,304.41,0.99872
466.0,304.41,0.9987
467.0,304.4,0.99869
468.0,304.41,0.99867
469.0,304.42,0.99865
470.0,304.4,0.99863
471.0,304.41,0.99861
472.0,304.42,0.9986
473.0,304.41,0.99859
474.0,304.39,0.99858
475.0,304.41,0.99858
476.0,304.42,0.9986
477.0,304.43,0.99861
478.0,304.42,0.99862
479.0,304.4,0.99864
480.0,304.41,0.99866
481.0,304.39,0.99868
482.0,304.39,0.99869
483.0,304.41,0.9987
484.0,304.4,0.9987
485.0,304.4,0.99869
486.0,304.39,0.99868
487.0,304.4,0.99868
488.0,304.39,0.99865
489.0,304.39,0.99864
490.0,304.4,0.99863
491.0,304.4,0.99862
492.0,304.38,0.99863
493.0,304.39,0.99864
494.0,304.4,0.99864
495.0,304.4,0.99865
496.0,304.41,0.99867
497.0,304.41,0.99869
498.0,304.41,0.9987
499.0,304.39,0.99871
500.0,304.4,0.99872
501.0,304.39,0.99873
502.0,304.4,0.99874
503.0,304.41,0.99874
504.0,304.4,0.99873
505.0,304.4,0.99872
506.0,304.4,0.99872
507.0,304.4,0.99871
508.0,304.39,0.99869
509.0,304.41,0.99868
510.0,304.41,0.99867
511.0,304.42,0.99866
512.0,304.41,0.99866
513.0,304.42,0.99866
514.0,304.4,0.99866
515.0,304.4,0.99867
516.0,304.4,0.99867
517.0,304.41,0.99868
518.0,304.4,0.99868
519.0,304.41,0.99868
520.0,304.4,0.99867
521.0,304.41,0.99866
522.0,304.4,0.99865
523.0,304.41,0.99864
524.0,304.41,0.99862
525.0,304.4,0.99861
526.0,304.42,0.9986
527.0,304.42,0.99858
528.0,304.4,0.99858
529.0,304.43,0.99857
530.0,304.4,0.99856
531.0,304.4,0.99856
532.0,304.41,0.99856
533.0,304.39,0.99854
534.0,304.41,0.99853
535.0,304.39,0.99852
536.0,304.39,0.9985
537.0,304.39,0.99849
538.0,304.41,0.99848
539.0,304.4,0.99847
540.0,304.39,0.99847
541.0,304.39,0.99846
542.0,304.4,0.99846
543.0,304.4,0.99846
544.0,304.4,0.99845
545.0,304.4,0.99845
546.0,304.4,0.99844
547.0,304.38,0.99844
548.0,304.39,0.99843
549.0,304.39,0.99842
550.0,304.41,0.99841
551.0,304.4,0.9984
552.0,304.39,0.99839
553.0,304.39,0.99838
554.0,304.39,0.99837
555.0,304.38,0.99836
556.0,304.39,0.99834
557.0,304.39,0.99831
558.0,304.4,0.99828
559.0,304.4,0.99824
560.0,304.4,0.99818
561.0,304.41,0.99813
562.0,304.38,0.99808
563.0,304.39,0.99802
564.0,304.39,0.99797
565.0,304.39,0.99794
566.0,304.4,0.99791
567.0,304.38,0.9979
568.0,304.4,0.99793
569.0,304.39,0.99796
570.0,304.4,0.99799
571.0,304.39,0.99802
572.0,304.39,0.99808
573.0,304.38,0.99812
574.0,304.39,0.99815
575.0,304.4,0.99818
576.0,304.39,0.9982
577.0,304.39,0.99821
578.0,304.38,0.99823
579.0,304.39,0.99824
580.0,304.38,0.99824
581.0,304.38,0.99824
582.0,304.38,0.99824
583.0,304.39,0.99824
584.0,304.38,0.99824
585.0,304.39,0.99824
586.0,304.39,0.99824
587.0,304.39,0.99825
588.0,304.4,0.99826
589.0,304.38,0.99826
590.0,304.37,0.99826
591.0,304.37,0.99826
592.0,304.37,0.99823
593.0,304.39,0.99821
594.0,304.37,0.99818
595.0,304.38,0.99815
596.0,304.39,0.9981
597.0,304.4,0.99806
598.0,304.38,0.99803
599.0,304.39,0.99799
600.0,304.39,0.99797
601.0,304.38,0.99794
602.0,304.39,0.99792
603.0,304.38,0.9979
604.0,304.4,0.99789
605.0,304.39,0.99788
606.0,304.38,0.99787
607.0,304.4,0.99786
608.0,304.39,0.99786
609.0,304.4,0.99786
610.0,304.4,0.99786
611.0,304.38,0.99786
612.0,304.39,0.99786
613.0,304.4,0.99787
614.0,304.4,0.99787
615.0,304.39,0.99788
616.0,304.4,0.99788
617.0,304.4,0.99789
618.0,304.39,0.99789
619.0,304.39,0.9979
620.0,304.41,0.9979
621.0,304.4,0.9979
622.0,304.4,0.99791
623.0,304.41,0.99792
624.0,304.41,0.99792
625.0,304.4,0.99792
626.0,304.39,0.99792
627.0,304.4,0.99791
628.0,304.41,0.9979
629.0,304.4,0.99789
630.0,304.39,0.99788
631.0,304.41,0.99788
632.0,304.4,0.99787
633.0,304.39,0.99786
634.0,304.4,0.99786
635.0,304.4,0.99786
636.0,304.4,0.99786
637.0,304.39,0.99786
638.0,304.41,0.99785
639.0,304.4,0.99784
640.0,304.4,0.99784
641.0,304.4,0.99784
642.0,304.39,0.99783
643.0,304.4,0.99783
644.0,304.39,0.99783
645.0,304.39,0.99783
646.0,304.39,0.99782
647.0,304.39,0.99782
648.0,304.4,0.99781
649.0,304.41,0.9978
650.0,304.39,0.9978
651.0,304.39,0.99779
652.0,304.41,0.99778
653.0,304.41,0.99778
654.0,304.41,0.99777
655.0,304.4,0.99776
656.0,304.4,0.99775
657.0,304.4,0.99774
658.0,304.39,0.99773
659.0,304.39,0.99772
660.0,304.4,0.99771
661.0,304.39,0.99771
662.0,304.41,0.99771
663.0,304.39,0.99771
664.0,304.39,0.99772
665.0,304.4,0.99771
666.0,304.4,0.9977
667.0,304.4,0.99769
668.0,304.41,0.99766
669.0,304.4,0.99763
670.0,304.4,0.99761
671.0,304.39,0.99758
672.0,304.39,0.99756
673.0,304.39,0.99754
674.0,304.39,0.99753
675.0,304.4,0.99753
676.0,304.41,0.99755
677.0,304.41,0.99756
678.0,304.41,0.99758
679.0,304.4,0.9976
680.0,304.41,0.99764
681.0,304.4,0.99766
682.0,304.4,0.99767
683.0,304.39,0.99768
684.0,304.4,0.99767
685.0,304.39,0.99767
686.0,304.4,0.99767
687.0,304.39,0.99766
688.0,304.39,0.99765
689.0,304.39,0.99764
690.0,304.39,0.99762
691.0,304.39,0.99762
692.0,304.4,0.9976
693.0,304.4,0.99759
694.0,304.4,0.99758
695.0,304.39,0.99757
696.0,304.38,0.99755
697.0,304.4,0.99754
698.0,304.39,0.99752
699.0,304.39,0.99751
700.0,304.39,0.99751
701.0,304.39,0.99751
702.0,304.37,0.99752
703.0,304.4,0.99753
704.0,304.4,0.99756
705.0,304.39,0.99758
706.0,304.4,0.99759
707.0,304.39,0.99761
708.0,304.4,0.99761
709.0,304.4,0.99762
710.0,304.4,0.99761
711.0,304.39,0.9976
712.0,304.39,0.99757
713.0,304.4,0.99754
714.0,304.39,0.99752
715.0,304.4,0.99749
716.0,304.4,0.99745
717.0,304.39,0.99742
718.0,304.4,0.99739
719.0,304.39,0.99737
720.0,304.39,0.99735
721.0,304.39,0.99734
722.0,304.38,0.99733
723.0,304.41,0.99732
724.0,304.39,0.99733
725.0,304.39,0.99733
726.0,304.38,0.99733
727.0,304.37,0.99733
728.0,304.39,0.99733
729.0,304.38,0.99733
730.0,304.39,0.99732
731.0,304.4,0.99732
732.0,304.4,0.9973
733.0,304.4,0.99729
734.0,304.39,0.99728
735.0,304.39,0.99728
736.0,304.39,0.99728
737.0,304.38,0.99728
738.0,304.4,0.99728
739.0,304.39,0.99728
740.0,304.39,0.9973
741.0,304.39,0.99732
742.0,304.39,0.99734
743.0,304.39,0.99736
744.0,304.39,0.99737
745.0,304.39,0.99738
746.0,304.39,0.99739
747.0,304.39,0.99739
748.0,304.39,0.99737
749.0,304.4,0.99736
750.0,304.4,0.99734
751.0,304.39,0.99733
752.0,304.4,0.99731
753.0,304.39,0.9973
754.0,304.41,0.99729
755.0,304.4,0.99728
756.0,304.38,0.99728
757.0,304.39,0.99727
758.0,304.4,0.99726
759.0,304.39,0.99726
760.0,304.4,0.99726
761.0,304.4,0.99725
762.0,304.39,0.99724
763.0,304.41,0.99724
764.0,304.39,0.99722
765.0,304.4,0.99721
766.0,304.41,0.9972
767.0,304.4,0.99718
768.0,304.39,0.99716
769.0,304.39,0.99715
770.0,304.39,0.99713
771.0,304.41,0.99711
772.0,304.4,0.9971
773.0,304.4,0.99709
774.0,304.4,0.99708
775.0,304.39,0.99707
776.0,304.39,0.99706
777.0,304.4,0.99705
778.0,304.41,0.99704
779.0,304.4,0.99703
780.0,304.38,0.99702
781.0,304.4,0.99702
782.0,304.4,0.99702
783.0,304.39,0.99702
784.0,304.41,0.99703
785.0,304.4,0.99703
786.0,304.39,0.99704
787.0,304.39,0.99704
788.0,304.4,0.99704
789.0,304.39,0.99703
790.0,304.4,0.99703
791.0,304.4,0.99702
792.0,304.39,0.99701
793.0,304.39,0.99701
794.0,304.4,0.99702
795.0,304.38,0.99702
796.0,304.39,0.99704
797.0,304.39,0.99706
798.0,304.39,0.99707
799.0,304.4,0.99709
800.0,304.4,0.9971
801.0,304.39,0.99711
802.0,304.39,0.99712
803.0,304.4,0.99713
804.0,304.4,0.99714
805.0,304.39,0.99714
806.0,304.39,0.99715
807.0,304.4,0.99715
808.0,304.38,0.99715
809.0,304.39,0.99715
810.0,304.39,0.99715
811.0,304.39,0.99716
812.0,304.39,0.99716
813.0,304.39,0.99717
814.0,304.4,0.99717
815.0,304.39,0.99718
816.0,304.39,0.99718
817.0,304.4,0.99718
818.0,304.4,0.99718
819.0,304.39,0.99718
820.0,304.41,0.99717
821.0,304.4,0.99716
822.0,304.39,0.99714
823.0,304.4,0.99713
824.0,304.4,0.99711
825.0,304.39,0.9971
826.0,304.39,0.99708
827.0,304.41,0.99707
828.0,304.39,0.99707
829.0,304.39,0.99706
830.0,304.38,0.99706
831.0,304.4,0.99705
832.0,304.39,0.99704
833.0,304.37,0.99703
834.0,304.38,0.99701
835.0,304.38,0.997
836.0,304.39,0.99698
837.0,304.39,0.99697
838.0,304.37,0.99695
839.0,304.39,0.99694
840.0,304.39,0.99693
841.0,304.37,0.99692
842.0,304.37,0.99691
843.0,304.39,0.9969
844.0,304.4,0.9969
845.0,304.38,0.9969
846.0,304.4,0.9969
847.0,304.37,0.9969
848.0,304.38,0.9969
849.0,304.38,0.99689
850.0,304.39,0.99689
851.0,304.39,0.99688
852.0,304.39,0.99687
853.0,304.38,0.99686
854.0,304.38,0.99685
855.0,304.37,0.99684
856.0,304.37,0.99683
857.0,304.38,0.99682
858.0,304.4,0.99681
859.0,304.4,0.9968
860.0,304.4,0.9968
861.0,304.37,0.99679
862.0,304.38,0.99679
863.0,304.39,0.99679
864.0,304.38,0.9968
865.0,304.38,0.9968
866.0,304.37,0.99681
867.0,304.39,0.99682
868.0,304.39,0.99682
869.0,304.38,0.99683
870.0,304.39,0.99683
871.0,304.39,0.99683
872.0,304.4,0.99682
873.0,304.4,0.99682
874.0,304.39,0.99682
875.0,304.39,0.99682
876.0,304.4,0.99682
877.0,304.38,0.99682
878.0,304.38,0.99681
879.0,304.39,0.99681
880.0,304.38,0.9968
881.0,304.38,0.99679
882.0,304.39,0.99678
883.0,304.4,0.99678
884.0,304.4,0.99676
885.0,304.39,0.99675
886.0,304.38,0.99674
887.0,304.4,0.99672
888.0,304.4,0.99671
889.0,304.41,0.9967
890.0,304.4,0.9967
891.0,304.4,0.99669
892.0,304.38,0.9967
893.0,304.39,0.99671
894.0,304.39,0.99671
895.0,304.4,0.99672
896.0,304.39,0.99674
897.0,304.39,0.99675
898.0,304.4,0.99676
899.0,304.39,0.99678
900.0,304.39,0.9968
901.0,304.4,0.99682
902.0,304.39,0.99684
903.0,304.39,0.99686
904.0,304.38,0.99687
905.0,304.39,0.99688
906.0,304.37,0.99689
907.0,304.4,0.9969
908.0,304.4,0.99689
909.0,304.39,0.99689
910.0,304.38,0.99688
911.0,304.39,0.99688
912.0,304.38,0.99686
913.0,304.4,0.99685
914.0,304.39,0.99684
915.0,304.4,0.99682
916.0,304.38,0.9968
917.0,304.4,0.99677
918.0,304.39,0.99675
919.0,304.41,0.99672
920.0,304.4,0.9967
921.0,304.4,0.99668
922.0,304.39,0.99668
923.0,304.41,0.99667
924.0,304.38,0.99668
925.0,304.39,0.99669
926.0,304.39,0.9967
927.0,304.41,0.99671
928.0,304.4,0.99673
929.0,304.39,0.99675
930.0,304.4,0.99676
931.0,304.38,0.99677
932.0,304.38,0.99678
933.0,304.39,0.99679
934.0,304.4,0.99679
935.0,304.4,0.9968
936.0,304.39,0.99679
937.0,304.38,0.99678
938.0,304.39,0.99678
939.0,304.39,0.99678
940.0,304.38,0.99677
941.0,304.38,0.99677
942.0,304.39,0.99676
943.0,304.38,0.99676
944.0,304.38,0.99674
945.0,304.39,0.99673
946.0,304.39,0.99672
947.0,304.39,0.9967
948.0,304.37,0.99669
949.0,304.39,0.99668
950.0,304.38,0.99667
951.0,304.38,0.99666
952.0,304.4,0.99666
953.0,304.39,0.99666
954.0,304.4,0.99666
955.0,304.39,0.99666
956.0,304.39,0.99667
957.0,304.4,0.99668
958.0,304.38,0.99669
959.0,304.41,0.99669
960.0,304.4,0.99669
961.0,304.4,0.99669
962.0,304.39,0.99669
963.0,304.4,0.99668
964.0,304.39,0.99667
965.0,304.4,0.99666
966.0,304.4,0.99666
967.0,304.4,0.99666
968.0,304.41,0.99666
969.0,304.4,0.99666
970.0,304.4,0.99665
971.0,304.4,0.99665
972.0,304.4,0.99665
973.0,304.39,0.99664
974.0,304.39,0.99664
975.0,304.4,0.99663
976.0,304.4,0.99662
977.0,304.39,0.99661
978.0,304.39,0.9966
979.0,304.39,0.99659
980.0,304.39,0.99659
981.0,304.39,0.99658
982.0,304.37,0.99657
983.0,304.41,0.99657
984.0,304.39,0.99657
985.0,304.38,0.99657
986.0,304.39,0.99657
987.0,304.4,0.99658
988.0,304.4,0.99658
989.0,304.39,0.99659
990.0,304.39,0.9966
991.0,304.39,0.9966
992.0,304.38,0.9966
993.0,304.4,0.99658
994.0,304.39,0.99657
995.0,304.4,0.99655
996.0,304.39,0.99651
997.0,304.39,0.99649
998.0,304.39,0.99647
999.0,304.39,0.99645
1000.0,304.4,0.99644
1001.0,304.38,0.99644
1002.0,304.39,0.99645
1003.0,304.39,0.99646
1004.0,304.4,0.99648
1005.0,304.4,0.9965
1006.0,304.39,0.99652
1007.0,304.39,0.99654
1008.0,304.4,0.99655
1009.0,304.39,0.99656
