Time (s),Temperature (K),HRR (W/g)
460.2,703.0,-0.72
461.2,703.5,-1.63
462.2,704.0,-0.9
463.2,704.5,-1.33
464.3,705.0,-1.23
465.2,705.5,-1.4
466.3,706.0,-0.75
467.3,706.5,-1.47
468.2,707.0,-0.7
469.3,707.5,-0.97
470.3,708.0,-1.44
471.3,708.5,-2.49
472.4,709.0,-2.29
473.3,709.5,-2.74
474.3,710.0,-2.16
475.3,710.5,-2.5
476.3,711.0,-2.41
477.4,711.5,-2.41
478.3,712.0,-1.41
479.3,712.5,-1.64
480.3,713.0,-2.27
481.3,713.5,-2.21
482.3,714.0,-1.7
483.4,714.5,-0.9
484.4,715.0,-1.19
485.4,715.5,-1.91
486.3,716.0,-1.8
487.3,716.5,-1.3
488.3,717.0,-0.69
489.3,717.5,-0.65
490.3,718.0,-0.67
491.3,718.5,-0.91
492.2,719.0,-1.4
493.2,719.5,-1.54
494.3,720.0,-0.66
495.3,720.5,-1.08
496.2,721.0,-0.85
497.2,721.5,0.18
498.2,722.0,-0.56
499.3,722.5,-0.62
500.3,723.0,0.67
501.3,723.5,1.25
502.3,724.0,1.23
503.3,724.5,1.06
504.3,725.0,0.68
505.3,725.5,0.42
506.4,726.0,0.42
507.3,726.5,0.51
508.4,727.0,0.98
509.3,727.5,0.63
510.3,728.0,1.29
511.3,728.5,0.54
512.3,729.0,1.15
513.3,729.5,0.81
514.3,730.0,0.5
515.3,730.5,1.26
516.3,731.0,1.4
517.3,731.5,0.35
518.4,732.0,0.84
519.3,732.5,0.43
520.3,733.0,0.7
521.3,733.5,0.27
522.3,734.0,0.56
523.4,734.5,-0.37
524.3,735.0,0.32
525.3,735.5,0.36
526.3,736.0,-0.25
527.4,736.5,-0.36
528.4,737.0,-0.41
529.5,737.5,-0.05
530.5,738.0,-0.22
531.4,738.5,-0.22
532.4,739.0,-0.3
533.5,739.5,0.38
534.5,740.0,1.01
535.5,740.5,-0.12
536.5,741.0,-0.2
537.5,741.5,-0.56
538.6,742.0,-1.02
539.6,742.5,-0.93
540.6,743.0,-1.21
541.7,743.5,-0.64
542.6,744.0,-0.23
543.7,744.5,-0.15
544.7,745.0,0.19
545.7,745.5,-0.67
546.8,746.0,-0.69
547.8,746.5,-0.99
548.8,747.0,-0.94
549.8,747.5,-0.54
550.9,748.0,-0.34
551.8,748.5,0.04
552.9,749.0,-0.86
553.9,749.5,-1.38
554.9,750.0,-0.34
556.0,750.5,-0.79
557.0,751.0,0.78
557.9,751.5,0.14
559.0,752.0,0.32
560.0,752.5,0.94
561.0,753.0,0.05
562.0,753.5,0.08
563.0,754.0,0.49
564.1,754.5,-0.07
565.2,755.0,0.2
566.1,755.5,-0.61
567.1,756.0,-0.43
568.1,756.5,-0.56
569.1,757.0,-1.78
570.1,757.5,-1.98
571.1,758.0,-2.04
572.2,758.5,-2.98
573.2,759.0,-2.45
574.3,759.5,-2.41
575.2,760.0,-1.72
576.3,760.5,-1.63
577.3,761.0,-1.57
578.3,761.5,-1.01
579.2,762.0,-0.54
580.4,762.5,-0.52
581.3,763.0,-0.8
582.3,763.5,0.33
583.2,764.0,0.35
584.4,764.5,0.98
585.4,765.0,0.19
586.4,765.5,0.6
587.4,766.0,1.5
588.3,766.5,0.56
589.3,767.0,0.43
590.4,767.5,0.03
591.4,768.0,-0.69
592.4,768.5,-1.01
593.5,769.0,-0.94
594.4,769.5,-1.31
595.5,770.0,-1.28
596.5,770.5,-0.99
597.5,771.0,-1.37
598.4,771.5,-0.36
599.4,772.0,-1.06
600.4,772.5,-0.42
601.5,773.0,-1.28
602.5,773.5,-1.17
603.5,774.0,-1.11
604.4,774.5,-0.62
605.5,775.0,-1.89
606.5,775.5,-1.32
607.5,776.0,-1.47
608.6,776.5,-2.32
609.6,777.0,-0.67
610.5,777.5,-1.64
611.6,778.0,-1.44
612.6,778.5,-0.81
613.7,779.0,-0.65
614.7,779.5,-1.27
615.7,780.0,-0.72
616.8,780.5,-1.09
617.8,781.0,-0.79
618.8,781.5,-1.41
619.8,782.0,-1.01
620.8,782.5,-0.45
621.8,783.0,-0.31
622.8,783.5,-1.36
623.9,784.0,-1.2
624.8,784.5,-0.71
625.8,785.0,-1.38
626.8,785.5,-0.6
628.0,786.0,-0.18
628.9,786.5,-0.32
630.0,787.0,1.2
630.9,787.5,-0.03
631.9,788.0,-0.44
633.0,788.5,-0.65
633.9,789.0,-1.31
635.0,789.5,-1.1
635.9,790.0,-2.11
636.9,790.5,-1.51
638.0,791.0,-2.01
639.0,791.5,-2.01
639.9,792.0,-2.91
640.9,792.5,-2.91
642.1,793.0,-2.3
643.0,793.5,-2.08
644.1,794.0,-2.66
645.1,794.5,-1.91
646.1,795.0,-1.29
647.2,795.5,-2.49
648.2,796.0,-2.88
649.2,796.5,-2.97
650.2,797.0,-1.63
651.1,797.5,-1.08
652.2,798.0,-1.34
653.2,798.5,-1.23
654.3,799.0,-1.67
655.2,799.5,-1.04
656.2,800.0,-1.02
657.3,800.5,-0.79
658.3,801.0,-0.93
659.3,801.5,-0.45
660.3,802.0,-0.91
661.3,802.5,-1.91
662.3,803.0,-2.0
663.3,803.5,-1.32
664.3,804.0,-2.17
665.3,804.5,-1.81
666.4,805.0,-1.92
667.4,805.5,-2.12
668.4,806.0,-2.3
669.4,806.5,-1.82
670.4,807.0,-1.64
671.4,807.5,-2.11
672.4,808.0,-1.07
673.5,808.5,-1.34
674.4,809.0,-1.66
675.4,809.5,-1.69
676.4,810.0,-1.03
677.4,810.5,-1.37
678.4,811.0,-1.32
679.5,811.5,-1.99
680.5,812.0,-2.59
681.5,812.5,-2.48
682.4,813.0,-2.37
683.4,813.5,-2.06
684.5,814.0,-3.0
685.4,814.5,-2.6
686.5,815.0,-3.15
687.4,815.5,-2.62
688.4,816.0,-2.94
689.5,816.5,-2.8
690.4,817.0,-2.22
691.4,817.5,-1.02
692.5,818.0,-1.16
693.5,818.5,-2.21
694.5,819.0,-2.21
695.4,819.5,-2.08
696.4,820.0,-1.72
697.4,820.5,-2.15
698.4,821.0,-2.82
699.4,821.5,-2.15
700.3,822.0,-1.94
701.4,822.5,-1.33
702.3,823.0,-1.59
703.3,823.5,-1.71
704.3,824.0,-1.94
705.4,824.5,-2.3
706.4,825.0,-2.15
707.3,825.5,-1.15
708.4,826.0,-1.52
709.4,826.5,-1.58
710.4,827.0,-1.79
711.5,827.5,-2.47
712.4,828.0,-2.83
713.4,828.5,-2.0
714.4,829.0,-1.89
715.4,829.5,-2.09
716.3,830.0,-2.01
717.4,830.5,-1.69
718.3,831.0,-1.24
719.3,831.5,-1.66
720.4,832.0,-1.93
721.4,832.5,-1.81
722.4,833.0,-1.29
723.5,833.5,-2.19
724.3,834.0,-1.77
725.3,834.5,-1.88
726.3,835.0,-1.2
727.3,835.5,-2.31
728.3,836.0,-2.94
729.3,836.5,-3.05
730.4,837.0,-2.69
731.3,837.5,-2.93
732.3,838.0,-2.93
733.3,838.5,-2.94
734.3,839.0,-2.46
735.3,839.5,-2.34
736.4,840.0,-1.84
737.4,840.5,-2.03
738.4,841.0,-2.96
739.4,841.5,-1.38
740.4,842.0,-1.66
741.5,842.5,-1.95
742.4,843.0,0.34
743.4,843.5,-0.48
744.4,844.0,-0.86
745.4,844.5,-0.73
746.4,845.0,-0.06
747.5,845.5,-0.35
748.5,846.0,-0.09
749.4,846.5,0.61
750.4,847.0,0.22
751.5,847.5,-0.22
752.4,848.0,-1.59
753.4,848.5,-0.05
754.5,849.0,0.03
755.3,849.5,-0.04
756.4,850.0,-0.9
757.5,850.5,-1.18
758.5,851.0,-1.45
759.4,851.5,-0.5
760.4,852.0,-0.83
761.5,852.5,-1.53
762.4,853.0,-1.71
763.4,853.5,-0.88
764.5,854.0,-1.64
765.5,854.5,-0.78
766.4,855.0,-1.42
767.4,855.5,-1.62
768.4,856.0,-1.1
769.4,856.5,-1.79
770.4,857.0,-1.26
771.3,857.5,-0.69
772.3,858.0,-1.55
773.4,858.5,-0.99
774.3,859.0,-2.13
775.3,859.5,-2.05
776.2,860.0,-1.58
777.2,860.5,-1.81
778.2,861.0,-1.98
779.3,861.5,-0.94
780.2,862.0,-1.14
781.2,862.5,-0.56
782.2,863.0,-1.89
783.3,863.5,-1.38
784.3,864.0,-1.83
785.3,864.5,-1.4
786.3,865.0,-2.31
787.3,865.5,-1.79
788.3,866.0,-1.86
789.2,866.5,-3.5
790.2,867.0,-3.8
791.2,867.5,-3.49
792.2,868.0,-3.02
793.2,868.5,-3.38
794.2,869.0,-2.95
795.3,869.5,-2.5
796.3,870.0,-2.63
797.2,870.5,-2.62
798.2,871.0,-2.52
799.2,871.5,-2.4
800.2,872.0,-1.36
801.2,872.5,-1.97
802.2,873.0,-1.77
