Time (s),Temperature (K),Mass (mg)
0.0,305.008,1.97968
2.0,304.995,1.97935
4.0,304.981,1.97891
6.0,304.968,1.97844
8.0,304.95,1.97795
10.0,304.96,1.97747
12.0,304.945,1.977
14.0,304.93,1.97653
16.0,304.931,1.97607
18.0,304.927,1.9756
20.0,304.903,1.97513
22.0,304.897,1.97466
24.0,304.88,1.97419
26.0,304.866,1.97374
28.0,304.851,1.9733
30.0,304.844,1.97288
32.0,304.84,1.97248
34.0,304.858,1.97207
36.0,304.85,1.97166
38.0,304.83,1.97127
40.0,304.825,1.97087
42.0,304.814,1.97048
44.0,304.807,1.97009
46.0,304.805,1.9697
48.0,304.792,1.96931
50.0,304.78,1.96892
52.0,304.772,1.96854
54.0,304.784,1.96817
56.0,304.793,1.96782
58.0,304.777,1.96748
60.0,304.758,1.96714
62.0,304.749,1.9668
64.0,304.747,1.96647
66.0,304.764,1.96614
68.0,304.741,1.96582
70.0,304.761,1.96549
72.0,304.76,1.96515
74.0,304.737,1.96483
76.0,304.742,1.96451
78.0,304.735,1.9642
80.0,304.724,1.96389
82.0,304.706,1.96359
84.0,304.716,1.96328
86.0,304.707,1.96298
88.0,304.715,1.96268
90.0,304.704,1.96238
92.0,304.692,1.96209
94.0,304.699,1.96181
96.0,304.689,1.96155
98.0,304.692,1.96129
100.0,304.683,1.96102
102.0,304.685,1.96075
104.0,304.688,1.96049
106.0,304.676,1.96024
108.0,304.67,1.96
110.0,304.665,1.95976
112.0,304.663,1.95951
114.0,304.667,1.95925
116.0,304.654,1.95899
118.0,304.665,1.95874
120.0,304.654,1.95851
122.0,304.666,1.95828
124.0,304.65,1.95805
126.0,304.642,1.95783
128.0,304.643,1.9576
130.0,304.634,1.95738
132.0,304.635,1.95716
134.0,304.628,1.95693
136.0,304.626,1.95671
138.0,304.625,1.9565
140.0,304.629,1.9563
142.0,304.609,1.95609
144.0,304.636,1.95589
146.0,304.63,1.95569
148.0,304.625,1.95549
150.0,304.616,1.95528
152.0,304.611,1.95507
154.0,304.601,1.95487
156.0,304.607,1.95466
158.0,304.606,1.95447
160.0,304.605,1.95427
162.0,304.593,1.95407
164.0,304.598,1.95386
166.0,304.589,1.95364
168.0,304.594,1.95343
170.0,304.584,1.95326
172.0,304.588,1.95313
174.0,304.588,1.953
176.0,304.596,1.95286
178.0,304.581,1.95272
180.0,304.581,1.95259
182.0,304.569,1.95245
184.0,304.566,1.9523
186.0,304.568,1.95213
188.0,304.554,1.95195
190.0,304.566,1.95176
192.0,304.56,1.95158
194.0,304.567,1.9514
196.0,304.557,1.95124
198.0,304.556,1.95106
200.0,304.561,1.95088
202.0,304.561,1.9507
204.0,304.555,1.95053
206.0,304.547,1.95036
208.0,304.554,1.95021
210.0,304.555,1.95008
212.0,304.558,1.94996
214.0,304.57,1.94985
216.0,304.565,1.94973
218.0,304.54,1.9496
220.0,304.539,1.94946
222.0,304.543,1.94932
224.0,304.542,1.94918
226.0,304.548,1.94904
228.0,304.538,1.94889
230.0,304.524,1.94876
232.0,304.538,1.94864
234.0,304.532,1.94852
236.0,304.542,1.9484
238.0,304.533,1.94826
240.0,304.53,1.94813
242.0,304.519,1.94799
244.0,304.529,1.94787
246.0,304.528,1.94776
248.0,304.522,1.94766
250.0,304.521,1.94755
252.0,304.523,1.94745
254.0,304.522,1.94733
256.0,304.52,1.94721
258.0,304.526,1.94708
260.0,304.518,1.94694
262.0,304.52,1.94681
264.0,304.531,1.94668
266.0,304.509,1.94655
268.0,304.498,1.94643
270.0,304.508,1.9463
272.0,304.504,1.94617
274.0,304.501,1.94605
276.0,304.515,1.94593
278.0,304.51,1.94581
280.0,304.511,1.94566
282.0,304.501,1.94552
284.0,304.501,1.94539
286.0,304.503,1.94527
288.0,304.508,1.94518
290.0,304.499,1.94509
292.0,304.488,1.94501
294.0,304.509,1.94491
296.0,304.506,1.94481
298.0,304.502,1.94472
300.0,304.475,1.94463
302.0,304.482,1.94451
304.0,304.486,1.94438
306.0,304.5,1.94425
308.0,304.478,1.94414
310.0,304.486,1.94404
312.0,304.486,1.94396
314.0,304.468,1.94387
316.0,304.463,1.94379
318.0,304.47,1.94369
320.0,304.471,1.9436
322.0,304.481,1.9435
324.0,304.482,1.94342
326.0,304.491,1.94333
328.0,304.486,1.94326
330.0,304.482,1.94317
332.0,304.479,1.94308
334.0,304.47,1.94298
336.0,304.47,1.94289
338.0,304.482,1.94281
340.0,304.484,1.94272
342.0,304.488,1.94264
344.0,304.471,1.94254
346.0,304.478,1.94246
348.0,304.485,1.94238
350.0,304.48,1.94231
352.0,304.478,1.94224
354.0,304.467,1.94215
356.0,304.467,1.94206
358.0,304.458,1.94197
360.0,304.463,1.94189
362.0,304.463,1.9418
364.0,304.469,1.94172
366.0,304.46,1.94164
368.0,304.477,1.94157
370.0,304.457,1.94149
372.0,304.462,1.9414
374.0,304.458,1.94132
376.0,304.468,1.94123
378.0,304.479,1.94116
380.0,304.464,1.94111
382.0,304.467,1.94107
384.0,304.461,1.94103
386.0,304.477,1.94098
388.0,304.464,1.94091
390.0,304.457,1.94083
