Time (s),Mass (g)
197,83.76
198,83.76
199,83.75
200,83.73
201,83.72
202,83.69
203,83.69
204,83.69
205,83.68
206,83.68
207,83.67
208,83.66
209,83.65
210,83.62
211,83.62
212,83.61
213,83.61
214,83.6
215,83.59
216,83.58
217,83.57
218,83.57
219,83.55
220,83.52
221,83.52
222,83.52
223,83.51
224,83.5
225,83.49
226,83.48
227,83.48
228,83.43
229,83.44
230,83.44
231,83.42
232,83.41
233,83.41
234,83.4
235,83.37
236,83.37
237,83.37
238,83.37
239,83.35
240,83.34
241,83.33
242,83.33
243,83.33
244,83.32
245,83.31
246,83.31
247,83.27
248,83.27
249,83.25
250,83.24
251,83.24
252,83.24
253,83.23
254,83.23
255,83.22
256,83.21
257,83.19
258,83.17
259,83.17
260,83.16
261,83.16
262,83.16
263,83.15
264,83.13
265,83.13
266,83.12
267,83.11
268,83.09
269,83.09
270,83.06
271,83.06
272,83.06
273,83.06
274,83.05
275,83.04
276,83.02
277,83.02
278,83.01
279,82.99
280,82.97
281,82.97
282,82.95
283,82.95
284,82.95
285,82.95
286,82.95
287,82.94
288,82.92
289,82.91
290,82.9
291,82.89
292,82.89
293,82.88
294,82.87
295,82.86
296,82.86
297,82.85
298,82.84
299,82.83
300,82.8
301,82.81
302,82.8
303,82.78
304,82.78
305,82.77
306,82.76
307,82.76
308,82.75
309,82.71
310,82.71
311,82.7
312,82.69
313,82.69
314,82.69
315,82.69
316,82.68
317,82.68
318,82.66
319,82.65
320,82.65
321,82.64
322,82.63
323,82.62
324,82.61
325,82.6
326,82.59
327,82.59
328,82.58
329,82.57
330,82.56
331,82.54
332,82.55
333,82.53
334,82.53
335,82.53
336,82.53
337,82.51
338,82.5
339,82.5
340,82.48
341,82.48
342,82.45
343,82.45
344,82.45
345,82.44
346,82.42
347,82.42
348,82.41
349,82.4
350,82.4
351,82.38
352,82.38
353,82.37
354,82.36
355,82.35
356,82.34
357,82.34
358,82.33
359,82.32
360,82.32
361,82.31
362,82.31
363,82.29
364,82.28
365,82.27
366,82.27
367,82.26
368,82.25
369,82.24
370,82.23
371,82.23
372,82.23
373,82.21
374,82.21
375,82.2
376,82.19
377,82.19
378,82.18
379,82.17
380,82.17
381,82.15
382,82.14
383,82.12
384,82.11
385,82.11
386,82.1
387,82.1
388,82.1
389,82.09
390,82.08
391,82.07
392,82.07
393,82.06
394,82.03
395,82.03
396,82.03
397,82.02
398,82.01
399,82.01
400,82.0
401,81.99
402,81.99
403,81.98
404,81.96
405,81.96
406,81.94
407,81.94
408,81.93
409,81.93
410,81.92
411,81.91
412,81.9
413,81.9
414,81.88
415,81.87
416,81.86
417,81.86
418,81.85
419,81.85
420,81.84
421,81.83
422,81.83
423,81.82
424,81.8
425,81.8
426,81.78
427,81.77
428,81.77
429,81.77
430,81.76
431,81.75
432,81.74
433,81.74
434,81.71
435,81.7
436,81.69
437,81.69
438,81.69
439,81.65
440,81.65
441,81.66
442,81.65
443,81.64
444,81.64
445,81.63
446,81.63
447,81.62
448,81.61
449,81.61
450,81.6
451,81.59
452,81.59
453,81.57
454,81.56
455,81.56
456,81.55
457,81.54
458,81.54
459,81.52
460,81.52
461,81.52
462,81.48
463,81.48
464,81.48
465,81.48
466,81.48
467,81.47
468,81.47
469,81.46
470,81.43
471,81.43
472,81.43
473,81.42
474,81.4
475,81.4
476,81.39
477,81.38
478,81.37
479,81.37
480,81.37
481,81.36
482,81.33
483,81.32
484,81.32
485,81.32
486,81.31
487,81.31
488,81.3
489,81.29
490,81.28
491,81.28
492,81.27
493,81.26
494,81.25
495,81.24
496,81.22
497,81.22
498,81.22
499,81.21
500,81.2
501,81.2
502,81.19
503,81.16
504,81.16
505,81.15
506,81.15
507,81.14
508,81.14
509,81.13
510,81.13
511,81.12
512,81.1
513,81.1
514,81.08
515,81.07
516,81.06
517,81.06
518,81.05
519,81.05
520,81.04
521,81.03
522,81.03
523,81.02
524,80.99
525,80.99
526,80.98
527,80.98
528,80.97
529,80.95
530,80.93
531,80.94
532,80.93
533,80.92
534,80.91
535,80.91
536,80.9
537,80.9
538,80.89
539,80.87
540,80.85
541,80.85
542,80.84
543,80.84
544,80.84
545,80.83
546,80.83
547,80.82
548,80.79
549,80.79
550,80.79
551,80.76
552,80.76
553,80.73
554,80.73
555,80.73
556,80.73
557,80.73
558,80.73
559,80.7
560,80.69
561,80.67
562,80.67
563,80.65
564,80.65
565,80.65
566,80.65
567,80.65
568,80.64
569,80.64
570,80.6
571,80.58
572,80.59
573,80.59
574,80.57
575,80.57
576,80.56
577,80.56
578,80.56
579,80.55
580,80.51
581,80.52
582,80.52
583,80.51
584,80.5
585,80.5
586,80.49
587,80.48
588,80.47
589,80.46
590,80.43
591,80.42
592,80.43
593,80.41
594,80.41
595,80.4
596,80.39
597,80.38
598,80.37
599,80.37
600,80.37
601,80.37
602,80.35
603,80.35
604,80.32
605,80.32
606,80.31
607,80.3
608,80.29
609,80.28
610,80.27
611,80.25
612,80.25
613,80.24
614,80.24
615,80.23
616,80.22
617,80.22
618,80.21
619,80.21
620,80.19
621,80.18
622,80.16
623,80.16
624,80.15
625,80.13
626,80.13
627,80.12
628,80.1
629,80.1
630,80.09
631,80.08
632,80.08
633,80.08
634,80.06
635,80.04
636,80.04
637,80.04
638,80.03
639,80.02
640,80.02
641,80.01
642,80.0
643,79.99
644,79.97
645,79.97
646,79.95
647,79.94
648,79.94
649,79.94
650,79.93
651,79.93
652,79.92
653,79.88
654,79.88
655,79.88
656,79.85
657,79.85
658,79.85
659,79.85
660,79.85
661,79.84
662,79.84
663,79.81
664,79.8
665,79.77
666,79.77
667,79.77
668,79.76
669,79.75
670,79.75
671,79.74
672,79.73
673,79.7
674,79.69
675,79.69
676,79.67
677,79.67
678,79.67
679,79.66
680,79.66
681,79.64
682,79.62
683,79.6
684,79.6
685,79.6
686,79.6
687,79.6
688,79.6
689,79.58
690,79.57
691,79.56
692,79.55
693,79.54
694,79.51
695,79.5
696,79.51
697,79.5
698,79.49
699,79.48
700,79.48
701,79.47
702,79.47
703,79.46
704,79.44
705,79.44
706,79.42
707,79.41
708,79.41
709,79.39
710,79.39
711,79.39
712,79.38
713,79.37
714,79.33
715,79.32
716,79.32
717,79.31
718,79.31
719,79.3
720,79.3
721,79.3
722,79.29
723,79.28
724,79.26
725,79.26
726,79.24
727,79.23
728,79.23
729,79.23
730,79.22
731,79.21
732,79.21
733,79.2
734,79.15
735,79.16
736,79.16
737,79.14
738,79.14
739,79.14
740,79.13
741,79.13
742,79.12
743,79.09
744,79.09
745,79.07
746,79.05
747,79.05
748,79.04
749,79.04
750,79.04
751,79.03
752,78.98
753,78.99
754,78.99
755,78.97
756,78.96
757,78.95
758,78.95
759,78.94
760,78.94
761,78.93
762,78.93
763,78.92
764,78.91
765,78.9
766,78.9
767,78.87
768,78.87
769,78.86
770,78.84
771,78.83
772,78.83
773,78.82
774,78.82
775,78.78
776,78.77
777,78.76
778,78.76
779,78.76
780,78.76
781,78.75
782,78.74
783,78.73
784,78.72
785,78.69
786,78.68
787,78.68
788,78.67
789,78.66
790,78.66
791,78.65
792,78.65
793,78.65
794,78.61
795,78.61
796,78.6
797,78.58
798,78.58
799,78.58
800,78.57
801,78.56
802,78.54
803,78.53
804,78.53
805,78.53
806,78.51
807,78.49
808,78.48
809,78.48
810,78.48
811,78.48
812,78.47
813,78.46
814,78.41
815,78.42
816,78.41
817,78.41
818,78.4
819,78.4
820,78.4
821,78.39
822,78.38
823,78.35
824,78.34
825,78.34
826,78.34
827,78.32
828,78.32
829,78.3
830,78.29
831,78.28
832,78.25
833,78.24
834,78.24
835,78.24
836,78.22
837,78.22
838,78.22
839,78.21
840,78.2
841,78.2
842,78.18
843,78.15
844,78.15
845,78.14
846,78.13
847,78.13
848,78.12
849,78.12
850,78.11
851,78.07
852,78.08
853,78.06
854,78.06
855,78.06
856,78.05
857,78.04
858,78.04
859,78.01
860,78.01
861,78.0
862,77.98
863,77.98
864,77.97
865,77.96
866,77.94
867,77.94
868,77.93
869,77.93
870,77.92
871,77.9
872,77.9
873,77.88
874,77.87
875,77.86
876,77.85
877,77.84
878,77.83
879,77.81
880,77.81
881,77.81
882,77.79
883,77.78
884,77.78
885,77.77
886,77.77
887,77.75
888,77.74
889,77.74
890,77.7
891,77.7
892,77.69
893,77.69
894,77.68
895,77.67
896,77.67
897,77.66
898,77.66
899,77.63
900,77.61
901,77.59
902,77.6
903,77.6
904,77.59
905,77.59
906,77.58
907,77.58
908,77.55
909,77.52
910,77.52
911,77.51
912,77.51
913,77.5
914,77.5
915,77.48
916,77.48
917,77.46
918,77.45
919,77.43
920,77.43
921,77.42
922,77.41
923,77.41
924,77.4
925,77.4
926,77.37
927,77.34
928,77.34
929,77.34
930,77.34
931,77.33
932,77.32
933,77.31
934,77.3
935,77.28
936,77.26
937,77.25
938,77.24
939,77.24
940,77.24
941,77.22
942,77.21
943,77.21
944,77.19
945,77.18
946,77.18
947,77.16
948,77.15
949,77.15
950,77.15
951,77.14
952,77.14
953,77.11
954,77.11
955,77.08
956,77.07
957,77.06
958,77.06
959,77.06
960,77.05
961,77.04
962,77.03
963,77.01
964,77.0
965,76.99
966,76.98
967,76.98
968,76.98
969,76.96
970,76.96
971,76.95
972,76.93
973,76.91
974,76.91
975,76.9
976,76.9
977,76.89
978,76.87
979,76.87
980,76.86
981,76.83
982,76.83
983,76.8
984,76.8
985,76.8
986,76.8
987,76.78
988,76.77
989,76.76
990,76.76
991,76.75
992,76.73
993,76.73
994,76.73
995,76.71
996,76.7
997,76.69
998,76.67
999,76.67
1000,76.67
1001,76.67
1002,76.61
1003,76.62
1004,76.61
1005,76.61
1006,76.6
1007,76.59
1008,76.58
1009,76.58
1010,76.57
1011,76.54
1012,76.54
1013,76.52
1014,76.52
1015,76.52
1016,76.51
1017,76.49
1018,76.49
1019,76.48
1020,76.45
1021,76.45
1022,76.43
1023,76.43
1024,76.42
1025,76.42
1026,76.41
1027,76.41
1028,76.37
1029,76.35
1030,76.35
1031,76.35
1032,76.34
1033,76.33
1034,76.33
1035,76.32
1036,76.31
1037,76.31
1038,76.28
1039,76.27
1040,76.26
1041,76.24
1042,76.23
1043,76.23
1044,76.22
1045,76.21
1046,76.2
1047,76.2
1048,76.19
1049,76.18
1050,76.16
1051,76.16
1052,76.15
1053,76.14
1054,76.13
1055,76.12
1056,76.08
1057,76.08
1058,76.08
1059,76.07
1060,76.07
1061,76.05
1062,76.05
1063,76.05
1064,76.05
1065,76.01
1066,76.01
1067,75.99
1068,75.98
1069,75.98
1070,75.96
1071,75.95
1072,75.95
1073,75.94
1074,75.91
1075,75.91
1076,75.89
1077,75.88
1078,75.88
1079,75.88
1080,75.86
1081,75.86
1082,75.84
1083,75.82
1084,75.82
1085,75.81
1086,75.8
1087,75.79
1088,75.79
1089,75.77
1090,75.77
1091,75.76
1092,75.75
1093,75.74
1094,75.72
1095,75.7
1096,75.7
1097,75.69
1098,75.69
1099,75.69
1100,75.68
1101,75.67
1102,75.66
1103,75.65
1104,75.64
1105,75.62
1106,75.61
1107,75.6
1108,75.6
1109,75.58
1110,75.57
1111,75.55
1112,75.55
1113,75.52
1114,75.52
1115,75.52
1116,75.5
1117,75.5
1118,75.49
1119,75.48
1120,75.46
1121,75.44
1122,75.44
1123,75.44
1124,75.43
1125,75.42
1126,75.42
1127,75.41
1128,75.39
1129,75.36
1130,75.36
1131,75.34
1132,75.34
1133,75.34
1134,75.34
1135,75.37
1136,75.32
1137,75.29
1138,75.29
1139,75.29
1140,75.28
1141,75.27
1142,75.25
1143,75.25
1144,75.24
1145,75.23
1146,75.2
1147,75.19
1148,75.19
1149,75.18
1150,75.17
1151,75.17
1152,75.16
1153,75.15
1154,75.13
1155,75.13
1156,75.12
1157,75.1
1158,75.09
1159,75.09
1160,75.08
1161,75.07
1162,75.07
1163,75.06
1164,75.05
1165,75.04
1166,75.02
1167,75.0
1168,75.0
1169,74.99
1170,74.98
1171,74.98
1172,74.98
1173,74.97
1174,74.96
1175,74.93
1176,74.92
1177,74.92
1178,74.9
1179,74.89
1180,74.89
1181,74.88
1182,74.87
1183,74.86
1184,74.83
1185,74.82
1186,74.83
1187,74.82
1188,74.81
1189,74.8
1190,74.79
1191,74.78
1192,74.76
1193,74.75
1194,74.75
1195,74.74
1196,74.73
1197,74.73
1198,74.72
1199,74.71
1200,74.7
1201,74.69
1202,74.66
1203,74.64
1204,74.63
1205,74.63
1206,74.63
1207,74.63
1208,74.62
1209,74.61
1210,74.6
1211,74.59
1212,74.59
1213,74.57
1214,74.55
1215,74.54
1216,74.53
1217,74.52
1218,74.52
1219,74.51
1220,74.5
1221,74.49
1222,74.49
1223,74.45
1224,74.44
1225,74.44
1226,74.44
1227,74.43
1228,74.43
1229,74.41
1230,74.41
1231,74.39
1232,74.38
1233,74.36
1234,74.35
1235,74.35
1236,74.34
1237,74.33
1238,74.32
1239,74.32
1240,74.32
1241,74.31
1242,74.26
1243,74.26
1244,74.26
1245,74.26
1246,74.24
1247,74.24
1248,74.23
1249,74.23
1250,74.19
1251,74.19
1252,74.18
1253,74.17
1254,74.16
1255,74.15
1256,74.15
1257,74.14
1258,74.13
1259,74.13
1260,74.12
1261,74.08
1262,74.07
1263,74.07
1264,74.06
1265,74.06
1266,74.06
1267,74.04
1268,74.04
1269,74.01
1270,73.99
1271,73.99
1272,73.99
1273,73.98
1274,73.98
1275,73.98
1276,73.96
1277,73.96
1278,73.92
1279,73.92
1280,73.91
1281,73.9
1282,73.89
1283,73.89
1284,73.88
1285,73.88
1286,73.86
1287,73.85
1288,73.85
1289,73.82
1290,73.82
1291,73.81
1292,73.81
1293,73.8
1294,73.79
1295,73.78
1296,73.77
1297,73.73
1298,73.73
1299,73.73
1300,73.72
1301,73.71
1302,73.71
1303,73.7
1304,73.69
1305,73.66
1306,73.66
1307,73.66
1308,73.64
1309,73.63
1310,73.63
1311,73.62
1312,73.61
1313,73.61
1314,73.6
1315,73.59
1316,73.56
1317,73.55
1318,73.55
1319,73.54
1320,73.54
1321,73.54
1322,73.54
1323,73.52
1324,73.49
1325,73.49
1326,73.47
1327,73.46
1328,73.46
1329,73.46
1330,73.44
1331,73.43
1332,73.42
1333,73.4
1334,73.4
1335,73.38
1336,73.37
1337,73.37
1338,73.37
1339,73.35
1340,73.33
1341,73.32
1342,73.31
1343,73.31
1344,73.3
1345,73.29
1346,73.29
1347,73.27
1348,73.27
1349,73.27
1350,73.25
1351,73.21
1352,73.21
1353,73.21
1354,73.19
1355,73.19
1356,73.18
1357,73.17
1358,73.17
1359,73.16
1360,73.15
1361,73.15
1362,73.14
1363,73.12
1364,73.12
1365,73.1
1366,73.08
1367,73.08
1368,73.07
1369,73.07
1370,73.07
1371,73.06
1372,73.06
1373,73.02
1374,73.02
1375,73.01
1376,73.0
1377,73.0
1378,73.0
1379,72.98
1380,72.97
1381,72.96
1382,72.95
1383,72.92
1384,72.92
1385,72.91
1386,72.91
1387,72.9
1388,72.9
1389,72.89
1390,72.88
1391,72.88
1392,72.84
1393,72.83
1394,72.83
1395,72.82
1396,72.81
1397,72.81
1398,72.8
1399,72.79
1400,72.77
1401,72.76
1402,72.76
1403,72.75
1404,72.73
1405,72.72
1406,72.72
1407,72.72
1408,72.7
1409,72.69
1410,72.69
1411,72.65
1412,72.66
1413,72.66
1414,72.65
1415,72.64
1416,72.63
1417,72.63
1418,72.63
1419,72.59
1420,72.59
1421,72.59
1422,72.57
1423,72.57
1424,72.56
1425,72.54
1426,72.53
1427,72.53
1428,72.52
1429,72.52
1430,72.48
1431,72.48
1432,72.46
1433,72.46
1434,72.47
1435,72.46
1436,72.46
1437,72.44
1438,72.43
1439,72.42
1440,72.41
1441,72.41
1442,72.4
1443,72.38
1444,72.37
1445,72.37
1446,72.35
1447,72.35
1448,72.35
1449,72.33
1450,72.32
1451,72.32
1452,72.29
1453,72.28
1454,72.28
1455,72.28
1456,72.27
1457,72.26
1458,72.25
1459,72.24
1460,72.23
1461,72.2
1462,72.2
1463,72.19
1464,72.19
1465,72.18
1466,72.17
1467,72.17
1468,72.16
1469,72.16
1470,72.12
1471,72.12
1472,72.12
1473,72.1
1474,72.1
1475,72.09
1476,72.09
1477,72.08
1478,72.08
1479,72.06
1480,72.05
1481,72.04
1482,72.02
1483,72.02
1484,72.01
1485,72.0
1486,71.98
1487,71.98
1488,71.97
1489,71.95
1490,71.94
1491,71.93
1492,71.93
1493,71.93
1494,71.92
1495,71.91
1496,71.91
1497,71.89
1498,71.87
1499,71.87
1500,71.86
1501,71.85
1502,71.84
1503,71.84
1504,71.83
1505,71.83
1506,71.83
1507,71.81
1508,71.81
1509,71.77
1510,71.75
1511,71.74
1512,71.74
1513,71.74
1514,71.74
1515,71.73
1516,71.71
1517,71.71
1518,71.7
1519,71.67
1520,71.67
1521,71.66
1522,71.65
1523,71.65
1524,71.64
1525,71.63
1526,71.62
1527,71.62
1528,71.61
1529,71.61
1530,71.58
1531,71.57
1532,71.57
1533,71.56
1534,71.55
1535,71.54
1536,71.53
1537,71.53
1538,71.53
1539,71.51
1540,71.5
1541,71.5
1542,71.47
1543,71.47
1544,71.47
1545,71.47
1546,71.46
1547,71.46
1548,71.45
1549,71.43
1550,71.41
1551,71.39
1552,71.39
1553,71.39
1554,71.37
1555,71.35
1556,71.35
1557,71.35
1558,71.34
1559,71.34
1560,71.29
1561,71.29
1562,71.29
1563,71.29
1564,71.28
1565,71.27
1566,71.27
1567,71.26
1568,71.25
1569,71.22
1570,71.21
1571,71.27
1572,71.2
1573,71.19
1574,71.19
1575,71.19
1576,71.18
1577,71.17
1578,71.15
1579,71.14
1580,71.14
1581,71.12
1582,71.11
1583,71.11
1584,71.1
1585,71.09
1586,71.08
1587,71.07
1588,71.04
1589,71.03
1590,71.03
1591,71.01
1592,71.02
1593,71.03
1594,71.01
1595,71.0
1596,71.0
1597,70.98
1598,70.98
1599,70.94
1600,70.94
1601,70.93
1602,70.93
1603,70.93
1604,70.92
1605,70.91
1606,70.91
1607,70.9
1608,70.87
1609,70.87
1610,70.86
1611,70.86
1612,70.85
1613,70.85
1614,70.84
1615,70.83
1616,70.81
1617,70.8
1618,70.78
1619,70.78
1620,70.77
1621,70.75
1622,70.74
1623,70.74
1624,70.73
1625,70.72
1626,70.7
1627,70.7
1628,70.7
1629,70.7
1630,70.68
1631,70.68
1632,70.68
1633,70.67
1634,70.63
1635,70.6
1636,70.6
1637,70.6
1638,70.6
1639,70.6
1640,70.59
1641,70.58
1642,70.57
1643,70.56
1644,70.55
1645,70.53
1646,70.53
1647,70.51
1648,70.51
1649,70.5
1650,70.49
1651,70.49
1652,70.48
1653,70.46
1654,70.45
1655,70.44
1656,70.44
1657,70.43
1658,70.41
1659,70.4
1660,70.39
1661,70.39
1662,70.39
1663,70.38
1664,70.35
1665,70.35
1666,70.35
1667,70.32
1668,70.29
1669,70.31
1670,70.29
1671,70.29
1672,70.29
1673,70.28
1674,70.28
1675,70.27
1676,70.25
1677,70.24
1678,70.21
1679,70.21
1680,70.21
1681,70.21
1682,70.2
1683,70.18
1684,70.17
1685,70.17
1686,70.16
1687,70.13
1688,70.13
1689,70.12
1690,70.12
1691,70.1
1692,70.1
1693,70.1
1694,70.09
1695,70.07
1696,70.06
1697,70.06
1698,70.05
1699,70.03
1700,70.02
1701,70.02
1702,70.0
1703,70.0
1704,70.0
1705,69.98
1706,69.97
1707,69.96
1708,69.94
1709,69.93
1710,69.93
1711,69.91
1712,69.91
1713,69.91
1714,69.9
1715,69.89
1716,69.89
1717,69.85
1718,69.85
1719,69.84
1720,69.84
1721,69.82
1722,69.82
1723,69.81
1724,69.81
1725,69.8
1726,69.77
1727,69.77
1728,69.76
1729,69.75
1730,69.75
1731,69.74
1732,69.73
1733,69.72
1734,69.7
1735,69.7
1736,69.7
1737,69.66
1738,69.66
1739,69.66
1740,69.66
1741,69.64
1742,69.64
1743,69.62
1744,69.59
1745,69.59
1746,69.59
1747,69.58
1748,69.57
1749,69.57
1750,69.56
1751,69.55
1752,69.54
1753,69.52
1754,69.52
1755,69.5
1756,69.49
1757,69.48
1758,69.48
1759,69.46
1760,69.46
1761,69.45
1762,69.45
1763,69.42
1764,69.42
1765,69.4
1766,69.4
1767,69.4
1768,69.39
1769,69.38
1770,69.37
1771,69.36
1772,69.35
1773,69.35
1774,69.32
1775,69.32
1776,69.31
1777,69.29
1778,69.29
1779,69.28
1780,69.27
1781,69.26
1782,69.24
1783,69.22
1784,69.2
1785,69.2
1786,69.2
1787,69.2
1788,69.2
1789,69.2
1790,69.19
1791,69.16
1792,69.13
1793,69.13
1794,69.13
1795,69.12
1796,69.11
1797,69.11
1798,69.1
1799,69.05
1800,69.05
1801,69.05
1802,69.05
1803,69.05
1804,69.04
1805,69.04
1806,69.03
1807,69.02
1808,68.99
1809,68.99
1810,68.99
1811,68.96
1812,68.96
1813,68.96
1814,68.95
1815,68.95
1816,68.93
1817,68.92
1818,68.9
1819,68.88
1820,68.87
1821,68.87
1822,68.85
1823,68.84
1824,68.83
1825,68.83
1826,68.82
1827,68.82
1828,68.82
1829,68.81
1830,68.78
1831,68.77
1832,68.76
1833,68.76
1834,68.76
1835,68.74
1836,68.74
1837,68.73
1838,68.72
1839,68.72
1840,68.68
1841,68.67
1842,68.67
1843,68.66
1844,68.65
1845,68.65
1846,68.64
1847,68.63
1848,68.61
1849,68.6
1850,68.59
1851,68.59
1852,68.57
1853,68.56
1854,68.55
1855,68.55
1856,68.54
1857,68.53
1858,68.5
1859,68.5
1860,68.5
1861,68.48
1862,68.48
1863,68.48
1864,68.47
1865,68.46
1866,68.46
1867,68.43
1868,68.43
1869,68.41
1870,68.4
1871,68.39
1872,68.38
1873,68.38
1874,68.36
1875,68.34
1876,68.33
1877,68.31
1878,68.31
1879,68.31
1880,68.3
1881,68.3
1882,68.29
1883,68.27
1884,68.25
1885,68.25
1886,68.24
1887,68.24
1888,68.23
1889,68.21
1890,68.2
1891,68.19
1892,68.19
1893,68.18
1894,68.15
1895,68.15
1896,68.14
1897,68.12
1898,68.12
1899,68.12
1900,68.1
1901,68.09
1902,68.08
1903,68.08
1904,68.07
1905,68.07
1906,68.05
1907,68.02
1908,68.01
1909,68.01
1910,68.0
1911,68.0
1912,67.99
1913,67.98
1914,67.96
1915,67.94
1916,67.94
1917,67.94
1918,67.93
1919,67.92
1920,67.91
1921,67.91
1922,67.88
1923,67.87
1924,67.86
1925,67.85
1926,67.85
1927,67.84
1928,67.82
1929,67.82
1930,67.81
1931,67.78
1932,67.77
1933,67.76
1934,67.76
1935,67.76
1936,67.75
1937,67.74
1938,67.74
1939,67.72
1940,67.69
1941,67.68
1942,67.68
1943,67.68
1944,67.68
1945,67.66
1946,67.65
1947,67.65
1948,67.6
1949,67.61
1950,67.59
1951,67.59
1952,67.59
1953,67.58
1954,67.57
1955,67.56
1956,67.54
1957,67.53
1958,67.52
1959,67.51
1960,67.5
1961,67.49
1962,67.49
1963,67.47
1964,67.46
1965,67.46
1966,67.43
1967,67.42
1968,67.4
1969,67.4
1970,67.38
1971,67.39
1972,67.38
1973,67.36
1974,67.36
1975,67.36
1976,67.35
1977,67.32
1978,67.31
1979,67.3
1980,67.3
1981,67.29
1982,67.28
1983,67.28
1984,67.27
1985,67.24
1986,67.22
1987,67.2
1988,67.21
1989,67.21
1990,67.2
1991,67.18
1992,67.18
1993,67.17
1994,67.16
1995,67.15
1996,67.13
1997,67.12
1998,67.12
1999,67.11
2000,67.1
2001,67.09
2002,67.09
2003,67.08
2004,67.06
2005,67.04
2006,67.02
2007,67.02
2008,67.01
2009,67.01
2010,67.01
2011,67.0
2012,66.98
2013,66.96
2014,66.94
2015,66.92
2016,66.92
2017,66.92
2018,66.91
2019,66.91
2020,66.9
2021,66.85
2022,66.86
2023,66.86
2024,66.85
2025,66.85
2026,66.85
2027,66.83
2028,66.82
2029,66.81
2030,66.79
2031,66.76
2032,66.76
2033,66.76
2034,66.75
2035,66.74
2036,66.73
2037,66.68
2038,66.69
2039,66.69
2040,66.69
2041,66.68
2042,66.67
2043,66.67
2044,66.65
2045,66.63
2046,66.63
2047,66.6
2048,66.6
2049,66.59
2050,66.58
2051,66.58
2052,66.57
2053,66.56
2054,66.53
2055,66.53
2056,66.51
2057,66.51
2058,66.48
2059,66.48
2060,66.48
2061,66.47
2062,66.46
2063,66.44
2064,66.42
2065,66.42
2066,66.4
2067,66.39
2068,66.39
2069,66.38
2070,66.38
2071,66.34
2072,66.33
2073,66.33
2074,66.32
2075,66.31
2076,66.3
2077,66.3
2078,66.29
2079,66.29
2080,66.27
2081,66.24
2082,66.24
2083,66.24
2084,66.22
2085,66.21
2086,66.21
2087,66.2
2088,66.18
2089,66.16
2090,66.15
2091,66.13
2092,66.13
2093,66.12
2094,66.11
2095,66.11
2096,66.1
2097,66.09
2098,66.09
2099,66.07
2100,66.06
2101,66.05
2102,66.04
2103,66.03
2104,66.01
2105,66.01
2106,65.98
2107,65.98
2108,65.97
2109,65.95
2110,65.95
2111,65.94
2112,65.93
2113,65.93
2114,65.91
2115,65.9
2116,65.87
2117,65.86
2118,65.85
2119,65.85
2120,65.83
2121,65.83
2122,65.82
2123,65.8
2124,65.77
2125,65.77
2126,65.77
2127,65.76
2128,65.76
2129,65.75
2130,65.74
2131,65.72
2132,65.7
2133,65.69
2134,65.69
2135,65.68
2136,65.68
2137,65.67
2138,65.66
