Time (s),Mass (g)
228,108.51
229,108.5
230,108.49
231,108.46
232,108.46
233,108.44
234,108.4
235,108.39
236,108.37
237,108.34
238,108.34
239,108.33
240,108.3
241,108.28
242,108.27
243,108.25
244,108.24
245,108.22
246,108.17
247,108.16
248,108.14
249,108.13
250,108.13
251,108.1
252,108.08
253,108.05
254,108.04
255,108.0
256,107.98
257,107.97
258,107.94
259,107.94
260,107.92
261,107.91
262,107.9
263,107.84
264,107.83
265,107.82
266,107.81
267,107.76
268,107.76
269,107.75
270,107.72
271,107.71
272,107.7
273,107.65
274,107.64
275,107.61
276,107.6
277,107.56
278,107.55
279,107.52
280,107.52
281,107.51
282,107.49
283,107.49
284,107.42
285,107.39
286,107.39
287,107.38
288,107.36
289,107.36
290,107.33
291,107.28
292,107.27
293,107.26
294,107.24
295,107.19
296,107.19
297,107.17
298,107.16
299,107.13
300,107.1
301,107.08
302,107.06
303,107.03
304,107.03
305,107.01
306,106.98
307,106.96
308,106.94
309,106.91
310,106.91
311,106.88
312,106.87
313,106.83
314,106.81
315,106.8
316,106.75
317,106.74
318,106.72
319,106.68
320,106.68
321,106.66
322,106.63
323,106.63
324,106.61
325,106.59
326,106.58
327,106.53
328,106.52
329,106.48
330,106.47
331,106.46
332,106.43
333,106.4
334,106.4
335,106.38
336,106.34
337,106.34
338,106.31
339,106.31
340,106.26
341,106.23
342,106.21
343,106.21
344,106.21
345,106.17
346,106.16
347,106.14
348,106.09
349,106.08
350,106.03
351,106.03
352,106.01
353,105.99
354,105.99
355,105.92
356,105.91
357,105.9
358,105.88
359,105.88
360,105.85
361,105.82
362,105.81
363,105.78
364,105.76
365,105.75
366,105.69
367,105.69
368,105.69
369,105.66
370,105.65
371,105.63
372,105.61
373,105.57
374,105.55
375,105.51
376,105.5
377,105.48
378,105.48
379,105.47
380,105.44
381,105.42
382,105.4
383,105.37
384,105.36
385,105.34
386,105.3
387,105.28
388,105.27
389,105.26
390,105.23
391,105.18
392,105.16
393,105.16
394,105.13
395,105.13
396,105.11
397,105.07
398,105.05
399,105.03
400,105.03
401,105.01
402,104.97
403,104.94
404,104.94
405,104.93
406,104.91
407,104.88
408,104.84
409,104.84
410,104.81
411,104.79
412,104.77
413,104.75
414,104.73
415,104.71
416,104.7
417,104.69
418,104.67
419,104.62
420,104.6
421,104.59
422,104.59
423,104.54
424,104.54
425,104.51
426,104.49
427,104.48
428,104.45
429,104.42
430,104.4
431,104.39
432,104.38
433,104.36
434,104.34
435,104.34
436,104.28
437,104.28
438,104.26
439,104.22
440,104.21
441,104.19
442,104.16
443,104.16
444,104.15
445,104.13
446,104.11
447,104.06
448,104.06
449,104.04
450,103.99
451,103.99
452,103.97
453,103.95
454,103.94
455,103.93
456,103.86
457,103.86
458,103.85
459,103.83
460,103.83
461,103.8
462,103.78
463,103.76
464,103.75
465,103.73
466,103.69
467,103.68
468,103.65
469,103.64
470,103.64
471,103.61
472,103.6
473,103.57
474,103.55
475,103.52
476,103.51
477,103.47
478,103.47
479,103.45
480,103.43
481,103.42
482,103.41
483,103.38
484,103.34
485,103.33
486,103.29
487,103.27
488,103.26
489,103.24
490,103.23
491,103.22
492,103.21
493,103.18
494,103.16
495,103.14
496,103.12
497,103.12
498,103.07
499,103.05
500,103.04
501,103.02
502,103.01
503,102.99
504,102.97
505,102.94
506,102.93
507,102.93
508,102.9
509,102.88
510,102.85
511,102.84
512,102.83
513,102.81
514,102.8
515,102.79
516,102.76
517,102.72
518,102.72
519,102.69
520,102.66
521,102.66
522,102.63
523,102.62
524,102.61
525,102.6
526,102.55
527,102.55
528,102.52
529,102.5
530,102.5
531,102.48
532,102.45
533,102.43
534,102.42
535,102.4
536,102.38
537,102.34
538,102.33
539,102.32
540,102.31
541,102.29
542,102.29
543,102.26
544,102.23
545,102.2
546,102.19
547,102.18
548,102.15
549,102.15
550,102.13
551,102.11
552,102.09
553,102.08
554,102.07
555,102.04
556,102.02
557,102.02
558,102.0
559,101.94
560,101.94
561,101.93
562,101.91
563,101.91
564,101.89
565,101.87
566,101.87
567,101.8
568,101.78
569,101.77
570,101.77
571,101.75
572,101.75
573,101.73
574,101.71
575,101.69
576,101.66
577,101.61
578,101.61
579,101.59
580,101.58
581,101.57
582,101.57
583,101.55
584,101.53
585,101.5
586,101.48
587,101.47
588,101.45
589,101.41
590,101.41
591,101.39
592,101.38
593,101.38
594,101.35
595,101.32
596,101.32
597,101.29
598,101.27
599,101.26
600,101.24
601,101.21
602,101.21
603,101.18
604,101.18
605,101.17
606,101.14
607,101.11
608,101.11
609,101.06
610,101.05
611,101.04
612,101.02
613,101.0
614,101.0
615,100.98
616,100.94
617,100.93
618,100.92
619,100.91
620,100.9
621,100.86
622,100.84
623,100.83
624,100.82
625,100.79
626,100.78
627,100.76
628,100.73
629,100.72
630,100.72
631,100.7
632,100.7
633,100.65
634,100.64
635,100.63
636,100.61
637,100.59
638,100.58
639,100.56
640,100.54
641,100.51
642,100.49
643,100.49
644,100.48
645,100.43
646,100.42
647,100.42
648,100.4
649,100.39
650,100.39
651,100.33
652,100.31
653,100.3
654,100.28
655,100.28
656,100.28
657,100.27
658,100.23
659,100.21
660,100.2
661,100.18
662,100.17
663,100.13
664,100.12
665,100.12
666,100.09
667,100.08
668,100.07
669,100.04
670,100.03
671,100.0
672,100.0
673,99.97
674,99.96
675,99.93
676,99.91
677,99.9
678,99.89
679,99.87
680,99.87
681,99.84
682,99.83
683,99.8
684,99.78
685,99.78
686,99.76
687,99.73
688,99.72
689,99.72
690,99.69
691,99.67
692,99.65
693,99.63
694,99.6
695,99.6
696,99.57
697,99.57
698,99.57
699,99.55
700,99.53
701,99.52
702,99.48
703,99.48
704,99.46
705,99.44
706,99.43
707,99.41
708,99.39
709,99.37
710,99.37
711,99.36
712,99.33
713,99.32
714,99.3
715,99.27
716,99.26
717,99.23
718,99.22
719,99.2
720,99.19
721,99.18
722,99.16
723,99.15
724,99.11
725,99.1
726,99.1
727,99.07
728,99.07
729,99.05
730,99.03
731,99.02
732,98.98
733,98.97
734,98.97
735,98.95
736,98.93
737,98.93
738,98.9
739,98.87
740,98.86
741,98.83
742,98.82
743,98.82
744,98.81
745,98.8
746,98.79
747,98.76
748,98.73
749,98.73
750,98.71
751,98.69
752,98.69
753,98.65
754,98.65
755,98.63
756,98.62
757,98.6
758,98.58
759,98.56
760,98.53
761,98.53
762,98.51
763,98.49
764,98.46
765,98.44
766,98.44
767,98.44
768,98.43
769,98.41
770,98.39
771,98.38
772,98.37
773,98.34
774,98.32
775,98.31
776,98.31
777,98.26
778,98.25
779,98.24
780,98.23
781,98.22
782,98.21
783,98.19
784,98.16
785,98.15
786,98.12
787,98.11
788,98.1
789,98.08
790,98.07
791,98.06
792,98.03
793,98.03
794,98.0
795,97.98
796,97.98
797,97.97
798,97.93
799,97.91
800,97.91
801,97.9
802,97.88
803,97.87
804,97.87
805,97.84
806,97.83
807,97.82
808,97.79
809,97.78
810,97.77
811,97.74
812,97.72
813,97.7
814,97.69
815,97.68
816,97.66
817,97.66
818,97.65
819,97.6
820,97.58
821,97.58
822,97.56
823,97.55
824,97.53
825,97.51
826,97.5
827,97.5
828,97.49
829,97.48
830,97.47
831,97.44
832,97.41
833,97.39
834,97.39
835,97.36
836,97.36
837,97.34
838,97.33
839,97.3
840,97.3
841,97.28
842,97.25
843,97.25
844,97.23
845,97.2
846,97.18
847,97.17
848,97.16
849,97.15
850,97.14
851,97.13
852,97.13
853,97.09
854,97.07
855,97.07
856,97.04
857,97.04
858,97.03
859,96.98
860,96.98
861,96.98
862,96.96
863,96.95
864,96.94
865,96.92
866,96.9
867,96.88
868,96.86
869,96.85
870,96.84
871,96.81
872,96.81
873,96.79
874,96.78
875,96.77
876,96.76
877,96.74
878,96.72
879,96.7
880,96.69
881,96.66
882,96.65
883,96.63
884,96.63
885,96.61
886,96.61
887,96.6
888,96.57
889,96.54
890,96.54
891,96.53
892,96.52
893,96.51
894,96.5
895,96.46
896,96.46
897,96.44
898,96.42
899,96.42
900,96.41
901,96.39
902,96.37
903,96.35
904,96.33
905,96.32
906,96.31
907,96.3
908,96.27
909,96.26
910,96.25
911,96.23
912,96.22
913,96.21
914,96.2
915,96.17
916,96.17
917,96.16
918,96.13
919,96.13
920,96.11
921,96.1
922,96.06
923,96.06
924,96.04
925,96.03
926,96.02
927,96.02
928,95.99
929,95.98
930,95.97
931,95.95
932,95.91
933,95.92
934,95.9
935,95.9
936,95.89
937,95.88
938,95.84
939,95.84
940,95.81
941,95.8
942,95.8
943,95.77
944,95.77
945,95.76
946,95.72
947,95.72
948,95.71
949,95.7
950,95.69
951,95.68
952,95.67
953,95.63
954,95.61
955,95.61
956,95.6
957,95.59
958,95.58
959,95.53
960,95.54
961,95.51
962,95.5
963,95.5
964,95.49
965,95.48
966,95.45
967,95.41
968,95.41
969,95.41
970,95.41
971,95.39
972,95.39
973,95.36
974,95.33
975,95.33
976,95.32
977,95.3
978,95.3
979,95.29
980,95.27
981,95.25
982,95.23
983,95.22
984,95.2
985,95.17
986,95.17
987,95.16
988,95.16
989,95.15
990,95.13
991,95.11
992,95.1
993,95.08
994,95.07
995,95.06
996,95.05
997,95.04
998,95.0
999,94.99
1000,94.99
1001,94.97
1002,94.96
1003,94.95
1004,94.95
1005,94.93
1006,94.9
1007,94.9
1008,94.87
1009,94.86
1010,94.86
1011,94.85
1012,94.84
1013,94.81
1014,94.8
1015,94.78
1016,94.77
1017,94.77
1018,94.76
1019,94.74
1020,94.72
1021,94.69
1022,94.67
1023,94.68
1024,94.66
1025,94.65
1026,94.64
1027,94.63
1028,94.6
1029,94.58
1030,94.59
1031,94.57
1032,94.57
1033,94.51
1034,94.51
1035,94.5
1036,94.5
1037,94.49
1038,94.48
1039,94.47
1040,94.45
1041,94.44
1042,94.41
1043,94.4
1044,94.4
1045,94.38
1046,94.38
1047,94.33
1048,94.33
1049,94.32
1050,94.31
1051,94.3
1052,94.29
1053,94.28
1054,94.25
1055,94.23
1056,94.23
1057,94.21
1058,94.2
1059,94.19
1060,94.18
1061,94.14
1062,94.14
1063,94.13
1064,94.12
1065,94.12
1066,94.09
1067,94.09
1068,94.07
1069,94.06
1070,94.02
1071,94.02
1072,94.01
1073,94.0
1074,93.97
1075,93.96
1076,93.95
1077,93.94
1078,93.94
1079,93.9
1080,93.9
1081,93.88
1082,93.87
1083,93.86
1084,93.86
1085,93.81
1086,93.82
1087,93.79
1088,93.79
1089,93.79
1090,93.77
1091,93.76
1092,93.74
1093,93.71
1094,93.71
1095,93.71
1096,93.68
1097,93.67
1098,93.66
1099,93.63
1100,93.62
1101,93.61
1102,93.59
1103,93.59
1104,93.58
1105,93.58
1106,93.55
1107,93.54
1108,93.51
1109,93.51
1110,93.49
1111,93.48
1112,93.47
1113,93.47
1114,93.41
1115,93.4
1116,93.4
1117,93.4
1118,93.37
1119,93.37
1120,93.36
1121,93.33
1122,93.33
1123,93.31
1124,93.3
1125,93.27
1126,93.25
1127,93.24
1128,93.24
1129,93.21
1130,93.21
1131,93.2
1132,93.17
1133,93.17
1134,93.17
1135,93.13
1136,93.12
1137,93.12
1138,93.09
1139,93.08
1140,93.08
1141,93.04
1142,93.02
1143,93.02
1144,93.0
1145,93.0
1146,93.0
1147,92.99
1148,92.97
1149,92.95
1150,92.94
1151,92.91
1152,92.91
1153,92.89
1154,92.84
1155,92.85
1156,92.83
1157,92.82
1158,92.82
1159,92.8
1160,92.78
1161,92.77
1162,92.74
1163,92.74
1164,92.73
1165,92.71
1166,92.7
1167,92.69
1168,92.66
1169,92.65
1170,92.65
1171,92.62
1172,92.62
1173,92.61
1174,92.58
1175,92.56
1176,92.55
1177,92.52
1178,92.5
1179,92.5
1180,92.5
1181,92.48
1182,92.46
1183,92.44
1184,92.43
1185,92.43
1186,92.39
1187,92.4
1188,92.38
1189,92.37
1190,92.33
1191,92.33
1192,92.31
1193,92.3
1194,92.3
1195,92.29
1196,92.27
1197,92.26
1198,92.24
1199,92.21
1200,92.21
1201,92.19
1202,92.17
1203,92.13
1204,92.12
1205,92.11
1206,92.1
1207,92.09
1208,92.08
1209,92.08
1210,92.06
1211,92.02
1212,92.02
1213,92.01
1214,91.99
1215,91.98
1216,91.93
1217,91.94
1218,91.93
1219,91.91
1220,91.9
1221,91.89
1222,91.87
1223,91.85
1224,91.84
1225,91.82
1226,91.81
1227,91.79
1228,91.78
1229,91.76
1230,91.76
1231,91.75
1232,91.72
1233,91.71
1234,91.69
1235,91.67
1236,91.66
1237,91.63
1238,91.62
1239,91.6
1240,91.58
1241,91.56
1242,91.56
1243,91.56
1244,91.53
1245,91.51
1246,91.49
1247,91.47
1248,91.46
1249,91.45
1250,91.44
1251,91.43
1252,91.4
1253,91.38
1254,91.38
1255,91.35
1256,91.34
1257,91.33
1258,91.31
1259,91.3
1260,91.3
1261,91.26
1262,91.25
1263,91.23
1264,91.21
1265,91.18
1266,91.18
1267,91.18
1268,91.15
1269,91.14
1270,91.13
1271,91.12
1272,91.1
1273,91.08
1274,91.04
1275,91.03
1276,91.02
1277,91.0
1278,91.0
1279,90.99
1280,90.95
1281,90.95
1282,90.91
1283,90.91
1284,90.9
1285,90.88
1286,90.83
1287,90.83
1288,90.82
1289,90.82
1290,90.81
1291,90.8
1292,90.79
1293,90.72
1294,90.72
1295,90.7
1296,90.68
1297,90.68
1298,90.66
1299,90.64
1300,90.63
1301,90.61
1302,90.6
1303,90.59
1304,90.55
1305,90.55
1306,90.52
1307,90.5
1308,90.49
1309,90.47
1310,90.46
1311,90.45
1312,90.42
1313,90.41
1314,90.4
1315,90.39
1316,90.36
1317,90.34
1318,90.31
1319,90.3
1320,90.3
1321,90.26
1322,90.26
1323,90.25
1324,90.22
1325,90.21
1326,90.18
1327,90.18
1328,90.16
1329,90.14
1330,90.11
1331,90.09
1332,90.08
1333,90.07
1334,90.05
1335,90.04
1336,90.03
1337,90.0
1338,89.98
1339,89.96
1340,89.95
1341,89.9
1342,89.9
1343,89.9
1344,89.87
1345,89.87
1346,89.84
1347,89.83
1348,89.82
1349,89.77
1350,89.77
1351,89.75
1352,89.74
1353,89.72
1354,89.7
1355,89.69
1356,89.67
1357,89.64
1358,89.64
1359,89.62
1360,89.57
1361,89.55
1362,89.55
1363,89.53
1364,89.52
1365,89.52
1366,89.5
1367,89.47
1368,89.45
1369,89.43
1370,89.41
1371,89.4
1372,89.37
1373,89.35
1374,89.34
1375,89.33
1376,89.31
1377,89.3
1378,89.27
1379,89.24
1380,89.23
1381,89.21
1382,89.2
1383,89.16
1384,89.16
1385,89.13
1386,89.12
1387,89.12
1388,89.11
1389,89.1
1390,89.04
1391,89.02
1392,89.0
1393,88.99
1394,88.98
1395,88.96
1396,88.94
1397,88.92
1398,88.91
1399,88.88
1400,88.86
1401,88.84
1402,88.81
1403,88.8
1404,88.8
1405,88.79
1406,88.75
1407,88.74
1408,88.72
1409,88.69
1410,88.67
1411,88.66
1412,88.62
1413,88.6
1414,88.6
1415,88.58
1416,88.57
1417,88.56
1418,88.53
1419,88.5
1420,88.49
1421,88.46
1422,88.45
1423,88.42
1424,88.41
1425,88.39
1426,88.37
1427,88.35
1428,88.31
1429,88.31
1430,88.28
1431,88.27
1432,88.26
1433,88.23
1434,88.21
1435,88.18
1436,88.17
1437,88.16
1438,88.14
1439,88.13
1440,88.1
1441,88.07
1442,88.06
1443,88.05
1444,88.03
1445,88.02
1446,87.97
1447,87.94
1448,87.93
1449,87.9
1450,87.88
1451,87.87
1452,87.86
1453,87.85
1454,87.82
1455,87.79
1456,87.77
1457,87.74
1458,87.73
1459,87.73
1460,87.68
1461,87.67
1462,87.67
1463,87.63
1464,87.62
1465,87.61
1466,87.58
1467,87.54
1468,87.53
1469,87.5
1470,87.48
1471,87.47
1472,87.43
1473,87.43
1474,87.42
1475,87.4
1476,87.35
1477,87.35
1478,87.33
1479,87.3
1480,87.3
1481,87.28
1482,87.24
1483,87.23
1484,87.2
1485,87.18
1486,87.18
1487,87.14
1488,87.12
1489,87.12
1490,87.09
1491,87.07
1492,87.06
1493,87.03
1494,86.99
1495,86.98
1496,86.96
1497,86.93
1498,86.92
1499,86.9
1500,86.87
1501,86.85
1502,86.84
1503,86.81
1504,86.78
1505,86.77
1506,86.77
1507,86.72
1508,86.7
1509,86.69
1510,86.68
1511,86.64
1512,86.61
1513,86.61
1514,86.58
1515,86.55
1516,86.54
1517,86.52
1518,86.51
1519,86.48
1520,86.47
1521,86.44
1522,86.4
1523,86.39
1524,86.36
1525,86.35
1526,86.33
1527,86.29
1528,86.29
1529,86.26
1530,86.23
1531,86.23
1532,86.19
1533,86.16
1534,86.16
1535,86.12
1536,86.11
1537,86.11
1538,86.07
1539,86.05
1540,86.03
1541,86.01
1542,85.97
1543,85.96
1544,85.94
1545,85.89
1546,85.89
1547,85.86
1548,85.84
1549,85.83
1550,85.81
1551,85.78
1552,85.76
1553,85.73
1554,85.68
1555,85.69
1556,85.66
1557,85.64
1558,85.63
1559,85.61
1560,85.58
1561,85.57
1562,85.53
1563,85.51
1564,85.47
1565,85.46
1566,85.43
1567,85.43
1568,85.38
1569,85.35
1570,85.34
1571,85.34
1572,85.32
1573,85.31
1574,85.27
1575,85.24
1576,85.24
1577,85.2
1578,85.16
1579,85.16
1580,85.12
1581,85.11
1582,85.1
1583,85.07
1584,85.02
1585,85.02
1586,85.0
1587,84.96
1588,84.94
1589,84.93
1590,84.9
1591,84.9
1592,84.87
1593,84.84
1594,84.81
1595,84.79
1596,84.77
1597,84.74
1598,84.72
1599,84.69
1600,84.68
1601,84.66
1602,84.61
1603,84.6
1604,84.57
1605,84.56
1606,84.55
1607,84.52
1608,84.49
1609,84.46
1610,84.44
1611,84.4
1612,84.38
1613,84.37
1614,84.34
1615,84.33
1616,84.3
1617,84.26
1618,84.25
1619,84.21
1620,84.21
1621,84.17
1622,84.16
1623,84.13
1624,84.11
1625,84.09
1626,84.06
1627,84.02
1628,84.0
1629,83.98
1630,83.95
1631,83.93
1632,83.92
1633,83.91
1634,83.86
1635,83.84
1636,83.82
1637,83.8
1638,83.79
1639,83.75
1640,83.72
1641,83.68
1642,83.67
1643,83.65
1644,83.62
1645,83.62
1646,83.58
1647,83.55
1648,83.53
1649,83.5
1650,83.48
1651,83.47
1652,83.43
1653,83.4
1654,83.39
1655,83.37
1656,83.35
1657,83.33
1658,83.28
1659,83.27
1660,83.25
1661,83.22
1662,83.19
1663,83.18
1664,83.16
1665,83.1
1666,83.09
1667,83.06
1668,83.05
1669,83.03
1670,82.99
1671,82.96
1672,82.95
1673,82.91
1674,82.88
1675,82.86
1676,82.85
1677,82.82
1678,82.81
1679,82.77
1680,82.73
1681,82.71
1682,82.7
1683,82.65
1684,82.65
1685,82.62
1686,82.6
1687,82.59
1688,82.54
1689,82.51
1690,82.51
1691,82.48
1692,82.42
1693,82.42
1694,82.35
1695,82.34
1696,82.33
1697,82.31
1698,82.29
1699,82.28
1700,82.25
1701,82.2
1702,82.18
1703,82.17
1704,82.12
1705,82.12
1706,82.08
1707,82.06
1708,82.05
1709,82.01
1710,81.97
1711,81.95
1712,81.91
1713,81.88
1714,81.87
1715,81.86
1716,81.83
1717,81.81
1718,81.78
1719,81.74
1720,81.72
1721,81.68
1722,81.66
1723,81.65
1724,81.6
1725,81.57
1726,81.56
1727,81.54
1728,81.51
1729,81.48
1730,81.45
1731,81.42
1732,81.42
1733,81.38
1734,81.33
1735,81.33
1736,81.3
1737,81.29
1738,81.27
1739,81.25
1740,81.19
1741,81.15
1742,81.14
1743,81.11
1744,81.1
1745,81.07
1746,81.04
1747,81.01
1748,80.98
1749,80.96
1750,80.93
1751,80.91
1752,80.85
1753,80.82
1754,80.8
1755,80.78
1756,80.76
1757,80.76
1758,80.72
1759,80.67
1760,80.67
1761,80.62
1762,80.59
1763,80.58
1764,80.54
1765,80.52
1766,80.51
1767,80.47
1768,80.43
1769,80.42
1770,80.36
1771,80.36
1772,80.34
1773,80.31
1774,80.3
1775,80.26
1776,80.21
1777,80.2
1778,80.16
1779,80.11
1780,80.08
1781,80.08
1782,80.05
1783,80.05
1784,80.02
1785,79.96
1786,79.95
1787,79.92
1788,79.88
1789,79.85
1790,79.84
1791,79.81
1792,79.78
1793,79.75
1794,79.71
1795,79.7
1796,79.69
1797,79.64
1798,79.6
1799,79.58
1800,79.56
1801,79.52
1802,79.5
1803,79.47
1804,79.43
1805,79.4
1806,79.37
1807,79.33
1808,79.32
1809,79.31
1810,79.28
1811,79.25
1812,79.24
1813,79.17
1814,79.17
1815,79.12
1816,79.09
1817,79.07
1818,79.05
1819,79.03
1820,79.0
1821,78.95
1822,78.93
1823,78.91
1824,78.85
1825,78.85
1826,78.82
1827,78.79
1828,78.77
1829,78.73
1830,78.7
1831,78.68
1832,78.63
1833,78.6
1834,78.56
1835,78.54
1836,78.52
1837,78.5
1838,78.48
1839,78.44
1840,78.41
1841,78.37
1842,78.35
1843,78.33
1844,78.31
1845,78.28
1846,78.25
1847,78.23
1848,78.18
1849,78.14
1850,78.13
1851,78.1
1852,78.06
1853,78.05
1854,78.01
1855,77.97
1856,77.95
1857,77.91
1858,77.88
1859,77.85
1860,77.83
1861,77.81
1862,77.78
1863,77.75
1864,77.73
1865,77.68
1866,77.64
1867,77.63
1868,77.57
1869,77.56
1870,77.54
1871,77.51
1872,77.47
1873,77.45
1874,77.42
1875,77.38
1876,77.33
1877,77.32
1878,77.3
1879,77.26
1880,77.24
1881,77.21
1882,77.18
1883,77.16
1884,77.1
1885,77.06
1886,77.06
1887,77.02
1888,76.99
1889,76.99
1890,76.93
1891,76.87
1892,76.85
1893,76.81
1894,76.79
1895,76.78
1896,76.75
1897,76.72
1898,76.66
1899,76.65
1900,76.63
1901,76.6
1902,76.56
1903,76.54
1904,76.52
1905,76.48
1906,76.43
1907,76.43
1908,76.38
1909,76.33
1910,76.33
1911,76.29
1912,76.26
1913,76.24
1914,76.2
1915,76.15
1916,76.14
1917,76.09
1918,76.05
1919,76.03
1920,76.02
1921,75.98
1922,75.97
1923,75.92
1924,75.88
1925,75.86
1926,75.81
1927,75.8
1928,75.77
1929,75.74
1930,75.7
1931,75.68
1932,75.63
1933,75.6
1934,75.57
1935,75.53
1936,75.51
1937,75.49
1938,75.45
1939,75.41
1940,75.38
1941,75.35
1942,75.29
1943,75.28
1944,75.26
1945,75.23
1946,75.22
1947,75.17
1948,75.12
1949,75.11
1950,75.05
1951,75.02
1952,75.0
1953,74.98
1954,74.94
1955,74.92
1956,74.87
1957,74.83
1958,74.8
1959,74.77
1960,74.75
1961,74.73
1962,74.69
1963,74.64
1964,74.63
1965,74.61
1966,74.54
1967,74.52
1968,74.48
1969,74.45
1970,74.44
1971,74.39
1972,74.35
1973,74.34
1974,74.29
1975,74.27
1976,74.24
1977,74.21
1978,74.18
1979,74.15
1980,74.1
1981,74.07
1982,74.02
1983,74.01
1984,73.98
1985,73.97
1986,73.92
1987,73.87
1988,73.85
1989,73.8
1990,73.75
1991,73.76
1992,73.73
1993,73.69
1994,73.68
1995,73.62
1996,73.58
1997,73.56
1998,73.5
1999,73.48
2000,73.47
2001,73.44
2002,73.39
2003,73.37
2004,73.32
2005,73.28
2006,73.26
2007,73.23
2008,73.21
2009,73.19
2010,73.13
2011,73.09
2012,73.08
2013,73.02
2014,72.97
2015,72.96
2016,72.95
2017,72.91
2018,72.89
2019,72.84
2020,72.8
2021,72.79
2022,72.73
2023,72.69
2024,72.69
2025,72.66
2026,72.65
2027,72.6
2028,72.55
2029,72.5
2030,72.48
2031,72.46
2032,72.42
2033,72.4
2034,72.34
2035,72.3
2036,72.28
2037,72.22
2038,72.19
2039,72.19
2040,72.14
2041,72.11
2042,72.08
2043,72.04
2044,72.0
2045,71.98
2046,71.95
2047,71.9
2048,71.89
2049,71.84
2050,71.8
2051,71.78
2052,71.74
2053,71.7
2054,71.69
2055,71.67
2056,71.62
2057,71.62
2058,71.55
2059,71.51
2060,71.48
2061,71.44
2062,71.41
2063,71.39
2064,71.35
2065,71.31
2066,71.29
2067,71.25
2068,71.21
2069,71.19
2070,71.15
2071,71.11
2072,71.09
2073,71.05
2074,71.0
2075,70.99
2076,70.95
2077,70.91
2078,70.9
2079,70.86
2080,70.83
2081,70.81
2082,70.76
2083,70.72
2084,70.67
2085,70.64
2086,70.62
2087,70.61
2088,70.57
2089,70.51
2090,70.49
2091,70.44
2092,70.42
2093,70.4
2094,70.36
2095,70.34
2096,70.3
2097,70.25
2098,70.22
2099,70.18
2100,70.14
2101,70.11
2102,70.1
2103,70.07
2104,70.04
2105,70.0
2106,69.94
2107,69.9
2108,69.89
2109,69.85
2110,69.83
2111,69.8
2112,69.77
2113,69.72
2114,69.68
2115,69.66
2116,69.63
2117,69.61
2118,69.59
2119,69.52
2120,69.5
2121,69.47
2122,69.42
2123,69.4
2124,69.36
2125,69.33
2126,69.31
2127,69.26
2128,69.23
2129,69.21
2130,69.13
2131,69.11
2132,69.09
2133,69.06
2134,69.0
2135,68.98
2136,68.96
2137,68.92
2138,68.9
