Time (s),Temperature (K),Mass (mg)
0.0,305.044,0.98
1.0,305.058,0.98
2.0,305.044,0.98
3.0,305.037,0.98
4.0,305.035,0.98
5.0,305.024,0.979
6.0,305.032,0.979
7.0,305.021,0.979
8.0,305.006,0.979
9.0,305.006,0.979
10.0,305.012,0.979
11.0,305.003,0.979
12.0,304.998,0.978
13.0,304.983,0.978
14.0,304.98,0.978
15.0,304.988,0.978
16.0,304.973,0.978
17.0,304.967,0.978
18.0,304.976,0.978
19.0,304.951,0.978
20.0,304.946,0.978
21.0,304.953,0.977
22.0,304.943,0.977
23.0,304.944,0.977
24.0,304.936,0.977
25.0,304.936,0.977
26.0,304.928,0.977
27.0,304.942,0.977
28.0,304.924,0.977
29.0,304.924,0.977
30.0,304.91,0.976
31.0,304.912,0.976
32.0,304.907,0.976
33.0,304.92,0.976
34.0,304.906,0.976
35.0,304.891,0.976
36.0,304.881,0.976
37.0,304.877,0.976
38.0,304.876,0.976
39.0,304.861,0.976
40.0,304.875,0.976
41.0,304.873,0.975
42.0,304.885,0.975
43.0,304.869,0.975
44.0,304.865,0.975
45.0,304.86,0.975
46.0,304.854,0.975
47.0,304.856,0.975
48.0,304.862,0.975
49.0,304.858,0.975
50.0,304.851,0.975
51.0,304.85,0.975
52.0,304.845,0.975
53.0,304.833,0.975
54.0,304.823,0.974
55.0,304.837,0.974
56.0,304.826,0.974
57.0,304.824,0.974
58.0,304.835,0.974
59.0,304.826,0.974
60.0,304.82,0.974
61.0,304.82,0.974
62.0,304.802,0.974
63.0,304.813,0.974
64.0,304.808,0.974
65.0,304.797,0.974
66.0,304.801,0.974
67.0,304.797,0.974
68.0,304.804,0.974
69.0,304.798,0.973
70.0,304.8,0.973
71.0,304.796,0.973
72.0,304.789,0.973
73.0,304.782,0.973
74.0,304.763,0.973
75.0,304.776,0.973
76.0,304.777,0.973
77.0,304.766,0.973
78.0,304.784,0.973
79.0,304.772,0.973
80.0,304.776,0.973
81.0,304.765,0.973
82.0,304.766,0.973
83.0,304.768,0.973
84.0,304.776,0.973
85.0,304.768,0.973
86.0,304.748,0.973
87.0,304.75,0.973
88.0,304.748,0.973
89.0,304.744,0.973
90.0,304.759,0.973
91.0,304.758,0.973
92.0,304.744,0.973
93.0,304.74,0.973
94.0,304.743,0.972
95.0,304.758,0.972
96.0,304.741,0.972
97.0,304.735,0.972
98.0,304.749,0.972
99.0,304.744,0.972
100.0,304.731,0.972
101.0,304.723,0.972
102.0,304.724,0.972
103.0,304.734,0.972
104.0,304.725,0.971
105.0,304.718,0.971
106.0,304.723,0.971
107.0,304.706,0.971
108.0,304.713,0.971
109.0,304.723,0.971
110.0,304.715,0.971
111.0,304.717,0.971
112.0,304.71,0.971
113.0,304.707,0.971
114.0,304.703,0.971
115.0,304.698,0.971
116.0,304.702,0.97
117.0,304.696,0.97
118.0,304.704,0.97
119.0,304.705,0.97
120.0,304.705,0.97
121.0,304.705,0.97
122.0,304.697,0.97
123.0,304.687,0.97
124.0,304.68,0.97
125.0,304.682,0.97
126.0,304.681,0.97
127.0,304.684,0.97
128.0,304.674,0.97
129.0,304.686,0.97
130.0,304.668,0.97
131.0,304.682,0.97
132.0,304.673,0.97
133.0,304.667,0.97
134.0,304.668,0.97
135.0,304.683,0.97
136.0,304.676,0.97
137.0,304.656,0.97
138.0,304.657,0.97
139.0,304.674,0.97
140.0,304.657,0.97
141.0,304.668,0.969
142.0,304.655,0.969
143.0,304.67,0.969
144.0,304.654,0.969
145.0,304.678,0.969
146.0,304.661,0.969
147.0,304.657,0.969
148.0,304.656,0.969
149.0,304.652,0.969
150.0,304.651,0.969
151.0,304.663,0.969
152.0,304.653,0.969
153.0,304.661,0.969
154.0,304.665,0.969
155.0,304.647,0.969
156.0,304.664,0.969
157.0,304.66,0.969
158.0,304.655,0.969
159.0,304.644,0.969
160.0,304.64,0.969
161.0,304.643,0.969
162.0,304.648,0.969
163.0,304.641,0.969
164.0,304.641,0.969
165.0,304.646,0.969
166.0,304.637,0.969
167.0,304.635,0.969
168.0,304.631,0.969
169.0,304.62,0.969
170.0,304.627,0.969
171.0,304.625,0.969
172.0,304.625,0.969
173.0,304.626,0.968
174.0,304.623,0.968
175.0,304.636,0.968
176.0,304.616,0.968
177.0,304.642,0.968
178.0,304.622,0.968
179.0,304.603,0.968
180.0,304.617,0.968
181.0,304.614,0.968
182.0,304.613,0.968
183.0,304.617,0.968
184.0,304.611,0.968
185.0,304.606,0.968
186.0,304.612,0.968
187.0,304.61,0.968
188.0,304.602,0.968
189.0,304.614,0.968
190.0,304.622,0.968
191.0,304.605,0.968
192.0,304.581,0.968
193.0,304.609,0.968
194.0,304.602,0.968
195.0,304.601,0.968
196.0,304.617,0.968
197.0,304.608,0.968
198.0,304.59,0.968
199.0,304.588,0.968
200.0,304.594,0.968
201.0,304.591,0.968
202.0,304.588,0.967
203.0,304.59,0.967
204.0,304.59,0.967
205.0,304.594,0.967
206.0,304.586,0.967
207.0,304.594,0.967
208.0,304.59,0.967
209.0,304.58,0.967
210.0,304.583,0.967
211.0,304.588,0.967
212.0,304.575,0.967
213.0,304.558,0.967
214.0,304.577,0.967
215.0,304.581,0.967
216.0,304.574,0.967
217.0,304.569,0.967
218.0,304.565,0.967
219.0,304.586,0.967
220.0,304.577,0.967
221.0,304.566,0.967
222.0,304.566,0.967
223.0,304.566,0.967
224.0,304.568,0.967
225.0,304.57,0.967
226.0,304.566,0.967
227.0,304.576,0.967
228.0,304.576,0.967
229.0,304.571,0.967
230.0,304.572,0.967
231.0,304.564,0.967
232.0,304.569,0.967
233.0,304.565,0.967
234.0,304.565,0.967
235.0,304.57,0.967
236.0,304.547,0.967
237.0,304.559,0.967
238.0,304.554,0.967
239.0,304.544,0.967
240.0,304.56,0.967
241.0,304.554,0.967
242.0,304.557,0.967
243.0,304.557,0.967
244.0,304.571,0.967
245.0,304.565,0.967
246.0,304.555,0.967
247.0,304.554,0.966
248.0,304.554,0.966
249.0,304.571,0.966
250.0,304.552,0.966
251.0,304.548,0.966
252.0,304.552,0.966
253.0,304.553,0.966
254.0,304.549,0.966
255.0,304.566,0.966
256.0,304.564,0.966
257.0,304.559,0.966
258.0,304.555,0.966
259.0,304.542,0.966
260.0,304.543,0.966
261.0,304.55,0.966
262.0,304.541,0.966
263.0,304.546,0.966
264.0,304.551,0.966
265.0,304.554,0.966
266.0,304.555,0.966
267.0,304.546,0.966
268.0,304.536,0.966
269.0,304.537,0.966
270.0,304.539,0.966
271.0,304.539,0.966
272.0,304.538,0.966
273.0,304.539,0.966
274.0,304.556,0.966
275.0,304.536,0.966
276.0,304.548,0.966
277.0,304.545,0.966
278.0,304.555,0.966
279.0,304.532,0.966
280.0,304.537,0.966
281.0,304.533,0.966
282.0,304.522,0.966
283.0,304.538,0.966
284.0,304.534,0.966
285.0,304.542,0.966
286.0,304.545,0.966
287.0,304.536,0.966
288.0,304.518,0.966
289.0,304.527,0.966
290.0,304.52,0.966
291.0,304.528,0.966
292.0,304.525,0.966
293.0,304.536,0.966
294.0,304.523,0.966
295.0,304.518,0.966
296.0,304.518,0.966
297.0,304.52,0.966
298.0,304.53,0.966
299.0,304.52,0.966
300.0,304.518,0.966
301.0,304.524,0.966
302.0,304.515,0.965
303.0,304.516,0.965
304.0,304.52,0.965
305.0,304.514,0.965
306.0,304.499,0.965
307.0,304.508,0.965
308.0,304.516,0.965
309.0,304.519,0.966
310.0,304.519,0.966
311.0,304.517,0.966
312.0,304.506,0.966
313.0,304.504,0.966
314.0,304.507,0.966
315.0,304.498,0.965
316.0,304.514,0.965
317.0,304.514,0.965
318.0,304.516,0.965
319.0,304.492,0.965
320.0,304.497,0.965
321.0,304.504,0.965
322.0,304.501,0.965
323.0,304.502,0.965
324.0,304.485,0.965
325.0,304.508,0.965
326.0,304.503,0.965
327.0,304.503,0.965
328.0,304.509,0.965
329.0,304.508,0.965
330.0,304.51,0.965
