Time (s),Temperature (K),Mass (mg)
0.0,304.84,0.97978
10.0,304.79,0.97824
20.0,304.75,0.97689
30.0,304.72,0.97552
40.0,304.69,0.97433
50.0,304.67,0.97334
60.0,304.65,0.97297
70.0,304.65,0.97137
80.0,304.62,0.97092
90.0,304.6,0.97006
100.0,304.59,0.96917
110.0,304.57,0.96876
120.0,304.55,0.96808
130.0,304.52,0.96766
140.0,304.53,0.96711
150.0,304.51,0.96656
160.0,304.5,0.96607
170.0,304.51,0.9658
180.0,304.51,0.96553
190.0,304.49,0.96507
200.0,304.48,0.96477
210.0,304.47,0.96438
220.0,304.46,0.96409
230.0,304.47,0.9638
240.0,304.44,0.96347
250.0,304.45,0.96331
260.0,304.44,0.96297
270.0,304.45,0.96279
280.0,304.43,0.96266
290.0,304.41,0.96253
300.0,304.42,0.96227
310.0,304.41,0.9619
320.0,304.41,0.9618
330.0,304.41,0.96189
340.0,304.39,0.96187
350.0,304.39,0.96146
360.0,304.41,0.96124
370.0,304.42,0.96121
380.0,304.4,0.9611
390.0,304.4,0.9608
400.0,304.38,0.96046
410.0,304.38,0.96052
420.0,304.37,0.96069
430.0,304.38,0.96064
440.0,304.39,0.96038
450.0,304.38,0.96013
460.0,304.38,0.96006
470.0,304.38,0.96014
480.0,304.38,0.96006
490.0,304.39,0.95985
500.0,304.37,0.95972
510.0,304.38,0.95964
520.0,304.38,0.95955
530.0,304.38,0.95962
540.0,304.38,0.95972
550.0,304.37,0.95957
560.0,304.38,0.95941
570.0,304.38,0.95939
580.0,304.38,0.95948
590.0,304.38,0.95945
600.0,304.37,0.95959
610.0,304.38,0.95965
620.0,304.39,0.9572
630.0,304.37,0.9565
640.0,304.37,0.95667
650.0,304.37,0.95649
660.0,304.39,0.95651
670.0,304.39,0.95649
680.0,304.38,0.95654
690.0,304.38,0.95657
700.0,304.36,0.95634
710.0,304.37,0.95624
720.0,304.37,0.95608
730.0,304.35,0.95613
740.0,304.36,0.95609
750.0,304.36,0.95631
760.0,304.37,0.95608
770.0,304.35,0.9562
780.0,304.38,0.95601
790.0,304.38,0.95614
800.0,304.36,0.95617
810.0,304.36,0.95612
820.0,304.35,0.95616
830.0,304.35,0.95602
840.0,304.35,0.956
850.0,304.37,0.95621
860.0,304.38,0.95608
870.0,304.37,0.95585
880.0,304.37,0.95582
890.0,304.36,0.95571
900.0,304.37,0.9558
910.0,304.36,0.9555
920.0,304.36,0.95566
930.0,304.36,0.95555
940.0,304.37,0.95542
950.0,304.38,0.95555
960.0,304.36,0.95554
970.0,304.35,0.95556
980.0,304.36,0.95546
990.0,304.34,0.95531
1000.0,304.32,0.9553
1010.0,304.35,0.95533
1020.0,304.35,0.95529
1030.0,304.35,0.95526
1040.0,304.35,0.95497
1050.0,304.33,0.95543
1060.0,304.34,0.95539
1070.0,304.36,0.9553
1080.0,304.36,0.95518
1090.0,304.36,0.95537
1100.0,304.36,0.95536
1110.0,304.35,0.95532
1120.0,304.36,0.95541
1130.0,304.37,0.95588
1140.0,304.37,0.95529
1150.0,304.34,0.9555
1160.0,304.35,0.95538
1170.0,304.34,0.95518
1180.0,304.34,0.9553
1190.0,304.34,0.9554
1200.0,304.35,0.95522
1236.265,306.0,0.95544
1264.968,308.0,0.95516
1290.622,310.0,0.95485
1315.537,312.0,0.95441
1339.736,314.0,0.95417
1363.62,316.0,0.95337
1387.778,318.0,0.95372
1411.544,320.0,0.95221
1435.47,322.0,0.95188
1459.642,324.0,0.95111
1483.589,326.0,0.95044
1507.72,328.0,0.95012
1531.721,330.0,0.94944
1555.812,332.0,0.94874
1579.807,334.0,0.94841
1603.678,336.0,0.94775
1627.653,338.0,0.94732
1651.833,340.0,0.94707
1675.651,342.0,0.94662
1699.965,344.0,0.94628
1724.011,346.0,0.94594
1747.921,348.0,0.94614
1771.795,350.0,0.94572
1795.914,352.0,0.94511
1819.942,354.0,0.94544
1843.943,356.0,0.94549
1867.805,358.0,0.9454
1891.864,360.0,0.9451
1915.751,362.0,0.94518
1939.739,364.0,0.94503
1963.77,366.0,0.94492
1987.682,368.0,0.94478
2011.692,370.0,0.94498
2035.519,372.0,0.94457
2059.449,374.0,0.94458
2083.443,376.0,0.94458
2107.354,378.0,0.94472
2131.207,380.0,0.94461
2154.95,382.0,0.94446
2178.92,384.0,0.94458
2202.8,386.0,0.94457
2226.708,388.0,0.94454
2250.458,390.0,0.94495
2274.29,392.0,0.94434
2298.108,394.0,0.94438
2322.093,396.0,0.94421
2345.869,398.0,0.94416
2369.875,400.0,0.94426
2393.616,402.0,0.94395
2417.404,404.0,0.9442
2441.069,406.0,0.94396
2465.023,408.0,0.94372
2488.921,410.0,0.94371
2512.728,412.0,0.94354
2536.442,414.0,0.94344
2560.356,416.0,0.94349
2584.085,418.0,0.94301
2607.813,420.0,0.94282
2631.568,422.0,0.94276
2655.488,424.0,0.94215
2679.292,426.0,0.94185
2703.206,428.0,0.94163
2727.031,430.0,0.94124
2750.741,432.0,0.9407
2774.56,434.0,0.94008
2798.232,436.0,0.9393
2822.108,438.0,0.93914
2845.989,440.0,0.93809
2869.702,442.0,0.93784
2893.518,444.0,0.9372
2917.311,446.0,0.93648
2941.012,448.0,0.93609
2964.732,450.0,0.93548
2988.457,452.0,0.93497
3012.165,454.0,0.93455
3036.0,456.0,0.93411
3059.746,458.0,0.93386
3083.41,460.0,0.93296
3107.196,462.0,0.93283
3130.893,464.0,0.93239
3154.66,466.0,0.93182
3178.493,468.0,0.93153
3202.287,470.0,0.93061
3225.977,472.0,0.93053
3249.702,474.0,0.9298
3273.5,476.0,0.92941
3297.424,478.0,0.92867
3321.0,480.0,0.92818
3344.744,482.0,0.92751
3368.629,484.0,0.92692
3392.442,486.0,0.92585
3416.232,488.0,0.92549
3439.957,490.0,0.92442
3463.765,492.0,0.92359
3487.629,494.0,0.9225
3511.333,496.0,0.9215
3535.026,498.0,0.92043
3558.926,500.0,0.91911
3582.675,502.0,0.91809
3606.483,504.0,0.91662
3630.305,506.0,0.91516
3654.067,508.0,0.91369
3677.897,510.0,0.91216
3701.656,512.0,0.9103
3725.524,514.0,0.90855
3749.36,516.0,0.90641
3773.256,518.0,0.90428
3797.085,520.0,0.90185
3820.901,522.0,0.8994
3844.732,524.0,0.89698
3868.618,526.0,0.8942
3892.488,528.0,0.89135
3916.308,530.0,0.88844
3940.136,532.0,0.88565
3964.0,534.0,0.88234
3987.75,536.0,0.87902
4011.753,538.0,0.8755
4035.495,540.0,0.87172
4059.566,542.0,0.86793
4083.269,544.0,0.86399
4107.188,546.0,0.85969
4131.13,548.0,0.85531
4154.903,550.0,0.85078
4178.675,552.0,0.84565
4202.593,554.0,0.84065
4226.47,556.0,0.83514
4250.299,558.0,0.8295
4274.188,560.0,0.82368
4298.0,562.0,0.81756
4321.918,564.0,0.8109
4345.79,566.0,0.8043
4369.7,568.0,0.7973
4393.568,570.0,0.78964
4417.426,572.0,0.78183
4441.472,574.0,0.77373
4465.5,576.0,0.76488
4489.207,578.0,0.75654
4513.149,580.0,0.74755
4536.946,582.0,0.73786
4560.893,584.0,0.72818
4584.767,586.0,0.71803
4608.764,588.0,0.70767
4632.511,590.0,0.69702
4656.44,592.0,0.68587
4680.523,594.0,0.6744
4704.333,596.0,0.66275
4728.247,598.0,0.65087
4752.135,600.0,0.63857
4776.195,602.0,0.62597
4800.025,604.0,0.61334
4824.037,606.0,0.60039
4848.068,608.0,0.58686
4871.978,610.0,0.57339
4895.952,612.0,0.55925
4920.0,614.0,0.54496
4943.827,616.0,0.53014
4967.885,618.0,0.51489
4991.818,620.0,0.49905
5015.776,622.0,0.48274
5039.773,624.0,0.46588
5063.733,626.0,0.44868
5087.791,628.0,0.43077
5111.582,630.0,0.41277
5135.604,632.0,0.39446
5159.685,634.0,0.37604
5183.625,636.0,0.358
5207.522,638.0,0.34072
5231.468,640.0,0.3245
5255.511,642.0,0.30986
5279.488,644.0,0.29702
5303.453,646.0,0.2864
5327.316,648.0,0.27853
5351.411,650.0,0.27276
5375.261,652.0,0.26872
5399.241,654.0,0.26617
5423.32,656.0,0.26423
5447.31,658.0,0.26282
5471.311,660.0,0.26065
5495.393,662.0,0.25975
5519.37,664.0,0.25844
5543.463,666.0,0.25708
5567.481,668.0,0.25572
5591.549,670.0,0.2544
5615.566,672.0,0.25349
5639.776,674.0,0.25207
5663.663,676.0,0.25069
5687.782,678.0,0.24976
5711.843,680.0,0.24837
5735.882,682.0,0.24732
5759.923,684.0,0.24621
5784.049,686.0,0.24482
5808.037,688.0,0.24378
5832.064,690.0,0.24252
5856.256,692.0,0.2414
5880.337,694.0,0.24031
5904.396,696.0,0.23921
5928.451,698.0,0.23817
5952.628,700.0,0.23705
5976.659,702.0,0.23618
6000.738,704.0,0.23507
6024.857,706.0,0.23402
6049.037,708.0,0.23315
6073.299,710.0,0.23224
6097.387,712.0,0.23135
6121.344,714.0,0.23044
6145.5,716.0,0.22954
6169.648,718.0,0.22853
6193.825,720.0,0.22783
6218.128,722.0,0.22714
6242.148,724.0,0.22647
6266.316,726.0,0.22564
6290.529,728.0,0.22502
6314.612,730.0,0.2245
6338.617,732.0,0.22388
6362.768,734.0,0.22344
6386.864,736.0,0.22256
6410.951,738.0,0.22215
6435.236,740.0,0.22152
6459.393,742.0,0.22098
6483.608,744.0,0.22036
6507.654,746.0,0.2198
6531.762,748.0,0.21949
6555.895,750.0,0.21912
6580.011,752.0,0.21851
6604.169,754.0,0.21809
6628.159,756.0,0.21762
6652.372,758.0,0.21724
6676.54,760.0,0.21673
6700.674,762.0,0.21631
6724.768,764.0,0.21584
6748.94,766.0,0.2153
6773.024,768.0,0.21497
6797.086,770.0,0.21455
6821.163,772.0,0.21414
6845.297,774.0,0.21385
6869.482,776.0,0.21318
6893.516,778.0,0.21297
6917.604,780.0,0.21255
6941.662,782.0,0.21214
6965.732,784.0,0.21206
6989.774,786.0,0.21155
7013.773,788.0,0.21114
7037.976,790.0,0.21076
7061.975,792.0,0.21047
7086.133,794.0,0.21005
7110.304,796.0,0.20975
7134.282,798.0,0.20927
7158.344,800.0,0.20922
7182.391,802.0,0.20874
7206.545,804.0,0.20838
7230.578,806.0,0.2081
7254.648,808.0,0.20783
7278.603,810.0,0.20772
7302.807,812.0,0.20689
7326.772,814.0,0.20658
7351.0,816.0,0.2064
7375.012,818.0,0.20605
7399.235,820.0,0.20587
7423.316,822.0,0.20549
7447.282,824.0,0.20523
7471.378,826.0,0.20506
7495.366,828.0,0.20461
7519.649,830.0,0.20424
7543.571,832.0,0.2039
7567.822,834.0,0.20358
7591.907,836.0,0.20329
7616.059,838.0,0.20294
7640.104,840.0,0.20254
7664.105,842.0,0.20252
7688.172,844.0,0.20214
7712.325,846.0,0.2017
7736.408,848.0,0.20165
7760.455,850.0,0.20133
7784.595,852.0,0.20092
7808.598,854.0,0.20068
7832.632,856.0,0.20042
7856.78,858.0,0.20011
7880.852,860.0,0.19994
7905.021,862.0,0.19958
7929.052,864.0,0.19952
7953.32,866.0,0.19916
7977.121,868.0,0.19896
8000.871,870.0,0.19875
8024.94,872.0,0.19853
8048.924,874.0,0.1983
8072.953,876.0,0.19814
8097.062,878.0,0.19779
8121.291,880.0,0.19758
8145.366,882.0,0.19729
8169.329,884.0,0.19707
8193.561,886.0,0.19689
8217.695,888.0,0.1967
8241.825,890.0,0.19637
8266.0,892.0,0.19625
8289.989,894.0,0.19602
8314.266,896.0,0.19569
8338.353,898.0,0.19573
8362.517,900.0,0.19553
8386.602,902.0,0.19524
8410.782,904.0,0.19512
8434.898,906.0,0.19492
8458.943,908.0,0.19466
8483.167,910.0,0.19471
8507.31,912.0,0.19459
8531.356,914.0,0.19424
8555.456,916.0,0.19399
8579.511,918.0,0.19405
8603.675,920.0,0.19372
8627.852,922.0,0.19361
8651.904,924.0,0.19357
8676.101,926.0,0.19325
8700.091,928.0,0.19321
8724.347,930.0,0.19303
8748.341,932.0,0.19306
8772.376,934.0,0.19269
8796.57,936.0,0.19251
8820.686,938.0,0.19238
8844.721,940.0,0.19244
8868.853,942.0,0.192
8892.892,944.0,0.1918
8917.036,946.0,0.19175
8941.12,948.0,0.1916
8965.272,950.0,0.19154
8989.393,952.0,0.19124
9013.506,954.0,0.191
9037.47,956.0,0.19103
9061.583,958.0,0.19065
9085.69,960.0,0.19072
9109.674,962.0,0.19083
9133.903,964.0,0.19039
9158.076,966.0,0.19051
9182.04,968.0,0.18968
9206.118,970.0,0.19032
9230.302,972.0,0.18977
9254.366,974.0,0.18951
9278.465,976.0,0.18957
9302.59,978.0,0.18915
9326.77,980.0,0.18913
9350.987,982.0,0.1889
9375.055,984.0,0.18845
9399.117,986.0,0.18808
9423.396,988.0,0.18829
9447.487,990.0,0.18816
9471.527,992.0,0.18803
9495.675,994.0,0.18755
9519.624,996.0,0.1873
9543.788,998.0,0.18709
9567.911,1000.0,0.18693
9591.886,1002.0,0.18647
9616.106,1004.0,0.18661
9640.046,1006.0,0.18648
9664.048,1008.0,0.18619
9688.167,1010.0,0.18603
9712.208,1012.0,0.18592
9736.214,1014.0,0.18582
9760.22,1016.0,0.18551
9784.275,1018.0,0.18521
