Time (s),Temperature (K),Mass (mg)
0.0,304.986,1.0
1.0,304.987,1.0
2.0,305.005,1.0
3.0,304.995,0.999
4.0,305.001,0.999
5.0,304.983,0.999
6.0,304.979,0.999
7.0,304.963,0.999
8.0,304.958,0.999
9.0,304.961,0.999
10.0,304.948,0.999
11.0,304.928,0.999
12.0,304.944,0.998
13.0,304.929,0.998
14.0,304.931,0.998
15.0,304.923,0.998
16.0,304.934,0.998
17.0,304.926,0.998
18.0,304.927,0.998
19.0,304.912,0.998
20.0,304.907,0.997
21.0,304.916,0.997
22.0,304.895,0.997
23.0,304.892,0.997
24.0,304.882,0.997
25.0,304.884,0.997
26.0,304.879,0.997
27.0,304.868,0.997
28.0,304.871,0.996
29.0,304.865,0.996
30.0,304.852,0.996
31.0,304.85,0.996
32.0,304.853,0.996
33.0,304.857,0.996
34.0,304.853,0.996
35.0,304.842,0.996
36.0,304.841,0.996
37.0,304.834,0.996
38.0,304.818,0.995
39.0,304.808,0.995
40.0,304.827,0.995
41.0,304.824,0.995
42.0,304.814,0.995
43.0,304.807,0.995
44.0,304.81,0.995
45.0,304.81,0.995
46.0,304.807,0.995
47.0,304.804,0.995
48.0,304.806,0.995
49.0,304.796,0.994
50.0,304.795,0.994
51.0,304.798,0.994
52.0,304.787,0.994
53.0,304.784,0.994
54.0,304.791,0.994
55.0,304.795,0.994
56.0,304.784,0.994
57.0,304.787,0.994
58.0,304.76,0.994
59.0,304.771,0.994
60.0,304.775,0.993
61.0,304.756,0.993
62.0,304.78,0.993
63.0,304.773,0.993
64.0,304.762,0.993
65.0,304.759,0.993
66.0,304.754,0.993
67.0,304.765,0.993
68.0,304.751,0.993
69.0,304.753,0.993
70.0,304.734,0.993
71.0,304.739,0.993
72.0,304.744,0.993
73.0,304.733,0.992
74.0,304.75,0.992
75.0,304.738,0.992
76.0,304.742,0.992
77.0,304.738,0.992
78.0,304.732,0.992
79.0,304.744,0.992
80.0,304.726,0.992
81.0,304.734,0.992
82.0,304.722,0.992
83.0,304.718,0.992
84.0,304.731,0.992
85.0,304.731,0.992
86.0,304.715,0.992
87.0,304.728,0.991
88.0,304.721,0.991
89.0,304.718,0.991
90.0,304.722,0.991
91.0,304.699,0.991
92.0,304.716,0.991
93.0,304.712,0.991
94.0,304.697,0.991
95.0,304.711,0.991
96.0,304.72,0.991
97.0,304.714,0.991
98.0,304.721,0.991
99.0,304.685,0.991
100.0,304.692,0.991
101.0,304.695,0.991
102.0,304.687,0.991
103.0,304.688,0.99
104.0,304.656,0.99
105.0,304.67,0.99
106.0,304.679,0.99
107.0,304.663,0.99
108.0,304.661,0.99
109.0,304.667,0.99
110.0,304.669,0.99
111.0,304.666,0.99
112.0,304.668,0.99
113.0,304.677,0.99
114.0,304.665,0.99
115.0,304.657,0.99
116.0,304.646,0.99
117.0,304.657,0.99
118.0,304.667,0.99
119.0,304.66,0.99
120.0,304.668,0.99
