Time (s),Mass (g)
513,102.1
514,102.08
515,102.07
516,102.03
517,102.02
518,102.0
519,101.97
520,101.95
521,101.94
522,101.92
523,101.91
524,101.9
525,101.89
526,101.84
527,101.84
528,101.83
529,101.81
530,101.79
531,101.74
532,101.74
533,101.73
534,101.71
535,101.7
536,101.69
537,101.67
538,101.65
539,101.62
540,101.6
541,101.59
542,101.56
543,101.54
544,101.53
545,101.51
546,101.5
547,101.49
548,101.47
549,101.42
550,101.4
551,101.4
552,101.4
553,101.37
554,101.37
555,101.33
556,101.3
557,101.28
558,101.28
559,101.27
560,101.23
561,101.21
562,101.2
563,101.19
564,101.17
565,101.18
566,101.16
567,101.12
568,101.09
569,101.09
570,101.07
571,101.05
572,101.05
573,101.01
574,101.0
575,101.0
576,100.97
577,100.95
578,100.93
579,100.91
580,100.89
581,100.89
582,100.86
583,100.84
584,100.8
585,100.8
586,100.79
587,100.78
588,100.76
589,100.73
590,100.71
591,100.69
592,100.66
593,100.65
594,100.64
595,100.62
596,100.6
597,100.59
598,100.58
599,100.55
600,100.53
601,100.52
602,100.51
603,100.46
604,100.46
605,100.44
606,100.43
607,100.42
608,100.41
609,100.39
610,100.37
611,100.35
612,100.32
613,100.31
614,100.27
615,100.27
616,100.25
617,100.24
618,100.24
619,100.22
620,100.21
621,100.18
622,100.15
623,100.14
624,100.13
625,100.08
626,100.08
627,100.07
628,100.05
629,100.04
630,100.03
631,100.0
632,99.99
633,99.98
634,99.94
635,99.93
636,99.92
637,99.89
638,99.89
639,99.88
640,99.85
641,99.83
642,99.82
643,99.8
644,99.8
645,99.78
646,99.73
647,99.72
648,99.7
649,99.7
650,99.7
651,99.68
652,99.66
653,99.64
654,99.61
655,99.59
656,99.58
657,99.55
658,99.54
659,99.53
660,99.52
661,99.5
662,99.49
663,99.46
664,99.45
665,99.45
666,99.4
667,99.39
668,99.38
669,99.34
670,99.34
671,99.34
672,99.32
673,99.3
674,99.3
675,99.26
676,99.25
677,99.25
678,99.17
679,99.18
680,99.17
681,99.17
682,99.14
683,99.13
684,99.11
685,99.1
686,99.08
687,99.05
688,99.04
689,99.03
690,99.01
691,98.98
692,98.97
693,98.97
694,98.95
695,98.95
696,98.94
697,98.92
698,98.88
699,98.88
700,98.84
701,98.83
702,98.82
703,98.78
704,98.77
705,98.76
706,98.75
707,98.74
708,98.73
709,98.69
710,98.69
711,98.66
712,98.65
713,98.65
714,98.62
715,98.59
716,98.58
717,98.57
718,98.55
719,98.55
720,98.53
721,98.51
722,98.49
723,98.46
724,98.44
725,98.44
726,98.42
727,98.41
728,98.41
729,98.4
730,98.37
731,98.34
732,98.32
733,98.31
734,98.31
735,98.26
736,98.24
737,98.24
738,98.23
739,98.23
740,98.21
741,98.2
742,98.16
743,98.14
744,98.14
745,98.12
746,98.11
747,98.1
748,98.06
749,98.05
750,98.04
751,98.02
752,98.02
753,98.01
754,97.98
755,97.97
756,97.94
757,97.92
758,97.92
759,97.91
760,97.86
761,97.86
762,97.86
763,97.83
764,97.83
765,97.82
766,97.78
767,97.77
768,97.75
769,97.72
770,97.71
771,97.71
772,97.7
773,97.69
774,97.67
775,97.66
776,97.65
777,97.62
778,97.59
779,97.59
780,97.58
781,97.56
782,97.55
783,97.51
784,97.51
785,97.5
786,97.49
787,97.47
788,97.46
789,97.45
790,97.43
791,97.39
792,97.37
793,97.37
794,97.34
795,97.34
796,97.31
797,97.3
798,97.3
799,97.28
800,97.27
801,97.24
802,97.22
803,97.22
804,97.19
805,97.18
806,97.18
807,97.16
808,97.14
809,97.13
810,97.1
811,97.09
812,97.09
813,97.08
814,97.04
815,97.04
816,97.02
817,96.99
818,96.99
819,96.96
820,96.95
821,96.94
822,96.94
823,96.93
824,96.89
825,96.88
826,96.86
827,96.85
828,96.84
829,96.81
830,96.79
831,96.79
832,96.78
833,96.76
834,96.76
835,96.73
836,96.72
837,96.71
838,96.67
839,96.67
840,96.67
841,96.65
842,96.6
843,96.6
844,96.59
845,96.59
846,96.59
847,96.55
848,96.55
849,96.54
850,96.53
851,96.49
852,96.47
853,96.46
854,96.45
855,96.43
856,96.41
857,96.41
858,96.4
859,96.38
860,96.36
861,96.33
862,96.33
863,96.31
864,96.3
865,96.28
866,96.26
867,96.24
868,96.23
869,96.23
870,96.22
871,96.21
872,96.2
873,96.17
874,96.16
875,96.14
876,96.14
877,96.12
878,96.09
879,96.09
880,96.07
881,96.04
882,96.04
883,96.04
884,96.02
885,96.01
886,95.97
887,95.97
888,95.97
889,95.94
890,95.94
891,95.91
892,95.9
893,95.88
894,95.86
895,95.85
896,95.84
897,95.84
898,95.81
899,95.81
900,95.78
901,95.77
902,95.76
903,95.74
904,95.73
905,95.73
906,95.71
907,95.67
908,95.65
909,95.64
910,95.64
911,95.63
912,95.62
913,95.59
914,95.57
915,95.56
916,95.55
917,95.52
918,95.52
919,95.5
920,95.5
921,95.49
922,95.48
923,95.47
924,95.45
925,95.43
926,95.41
927,95.41
928,95.39
929,95.38
930,95.35
931,95.35
932,95.33
933,95.32
934,95.3
935,95.3
936,95.29
937,95.27
938,95.26
939,95.23
940,95.21
941,95.21
942,95.21
943,95.19
944,95.16
945,95.14
946,95.14
947,95.12
948,95.12
949,95.11
950,95.08
951,95.07
952,95.05
953,95.04
954,95.03
955,95.02
956,95.0
957,95.0
958,94.97
959,94.95
960,94.95
961,94.93
962,94.92
963,94.92
964,94.91
965,94.87
966,94.85
967,94.83
968,94.82
969,94.82
970,94.8
971,94.78
972,94.78
973,94.77
974,94.75
975,94.75
976,94.74
977,94.71
978,94.71
979,94.69
980,94.66
981,94.66
982,94.65
983,94.63
984,94.61
985,94.59
986,94.58
987,94.58
988,94.56
989,94.55
990,94.55
991,94.51
992,94.51
993,94.5
994,94.49
995,94.47
996,94.46
997,94.45
998,94.41
999,94.41
1000,94.39
1001,94.38
1002,94.38
1003,94.37
1004,94.35
1005,94.34
1006,94.29
1007,94.29
1008,94.29
1009,94.27
1010,94.26
1011,94.26
1012,94.25
1013,94.23
1014,94.22
1015,94.2
1016,94.17
1017,94.17
1018,94.16
1019,94.11
1020,94.11
1021,94.11
1022,94.1
1023,94.09
1024,94.08
1025,94.07
1026,94.05
1027,94.03
1028,94.01
1029,94.01
1030,94.0
1031,93.99
1032,93.98
1033,93.94
1034,93.92
1035,93.92
1036,93.91
1037,93.9
1038,93.9
1039,93.88
1040,93.87
1041,93.85
1042,93.81
1043,93.82
1044,93.81
1045,93.8
1046,93.78
1047,93.77
1048,93.74
1049,93.72
1050,93.72
1051,93.71
1052,93.71
1053,93.7
1054,93.69
1055,93.65
1056,93.63
1057,93.63
1058,93.61
1059,93.61
1060,93.57
1061,93.57
1062,93.56
1063,93.55
1064,93.55
1065,93.54
1066,93.52
1067,93.49
1068,93.52
1069,93.47
1070,93.46
1071,93.45
1072,93.44
1073,93.39
1074,93.39
1075,93.38
1076,93.38
1077,93.38
1078,93.35
1079,93.34
1080,93.32
1081,93.31
1082,93.29
1083,93.29
1084,93.27
1085,93.25
1086,93.25
1087,93.21
1088,93.21
1089,93.21
1090,93.18
1091,93.17
1092,93.16
1093,93.14
1094,93.13
1095,93.13
1096,93.1
1097,93.08
1098,93.08
1099,93.07
1100,93.05
1101,93.04
1102,93.01
1103,92.99
1104,92.99
1105,92.98
1106,92.96
1107,92.96
1108,92.93
1109,92.92
1110,92.92
1111,92.9
1112,92.88
1113,92.88
1114,92.84
1115,92.83
1116,92.83
1117,92.82
1118,92.8
1119,92.8
1120,92.78
1121,92.75
1122,92.73
1123,92.73
1124,92.72
1125,92.71
1126,92.69
1127,92.67
1128,92.67
1129,92.65
1130,92.63
1131,92.63
1132,92.62
1133,92.59
1134,92.59
1135,92.56
1136,92.54
1137,92.52
1138,92.51
1139,92.49
1140,92.49
1141,92.47
1142,92.46
1143,92.46
1144,92.44
1145,92.43
1146,92.41
1147,92.39
1148,92.38
1149,92.37
1150,92.36
1151,92.34
1152,92.34
1153,92.3
1154,92.28
1155,92.27
1156,92.27
1157,92.27
1158,92.26
1159,92.22
1160,92.21
1161,92.18
1162,92.17
1163,92.16
1164,92.15
1165,92.13
1166,92.1
1167,92.1
1168,92.1
1169,92.09
1170,92.08
1171,92.07
1172,92.05
1173,92.03
1174,92.02
1175,91.99
1176,91.98
1177,91.97
1178,91.96
1179,91.93
1180,91.91
1181,91.88
1182,91.88
1183,91.88
1184,91.87
1185,91.86
1186,91.83
1187,91.81
1188,91.8
1189,91.8
1190,91.77
1191,91.76
1192,91.73
1193,91.71
1194,91.71
1195,91.71
1196,91.69
1197,91.69
1198,91.67
1199,91.64
1200,91.63
1201,91.6
1202,91.6
1203,91.6
1204,91.57
1205,91.56
1206,91.56
1207,91.51
1208,91.51
1209,91.49
1210,91.48
1211,91.47
1212,91.45
1213,91.43
1214,91.43
1215,91.38
1216,91.37
1217,91.37
1218,91.36
1219,91.35
1220,91.34
1221,91.32
1222,91.3
1223,91.28
1224,91.26
1225,91.24
1226,91.24
1227,91.22
1228,91.19
1229,91.18
1230,91.18
1231,91.16
1232,91.15
1233,91.14
1234,91.13
1235,91.12
1236,91.11
1237,91.07
1238,91.04
1239,91.04
1240,91.0
1241,91.0
1242,91.0
1243,90.97
1244,90.96
1245,90.96
1246,90.94
1247,90.91
1248,90.91
1249,90.88
1250,90.87
1251,90.86
1252,90.85
1253,90.82
1254,90.8
1255,90.8
1256,90.78
1257,90.77
1258,90.75
1259,90.72
1260,90.72
1261,90.69
1262,90.68
1263,90.67
1264,90.65
1265,90.62
1266,90.62
1267,90.6
1268,90.59
1269,90.59
1270,90.55
1271,90.53
1272,90.53
1273,90.5
1274,90.48
1275,90.48
1276,90.45
1277,90.43
1278,90.42
1279,90.41
1280,90.39
1281,90.38
1282,90.37
1283,90.34
1284,90.31
1285,90.31
1286,90.29
1287,90.28
1288,90.25
1289,90.24
1290,90.23
1291,90.22
1292,90.2
1293,90.19
1294,90.18
1295,90.15
1296,90.14
1297,90.12
1298,90.1
1299,90.09
1300,90.07
1301,90.03
1302,90.04
1303,90.02
1304,90.01
1305,90.0
1306,89.98
1307,89.94
1308,89.94
1309,89.91
1310,89.89
1311,89.87
1312,89.86
1313,89.86
1314,89.84
1315,89.84
1316,89.8
1317,89.78
1318,89.76
1319,89.75
1320,89.71
1321,89.71
1322,89.7
1323,89.68
1324,89.68
1325,89.66
1326,89.62
1327,89.61
1328,89.58
1329,89.58
1330,89.57
1331,89.55
1332,89.52
1333,89.5
1334,89.49
1335,89.48
1336,89.47
1337,89.45
1338,89.43
1339,89.4
1340,89.39
1341,89.38
1342,89.36
1343,89.32
1344,89.33
1345,89.29
1346,89.28
1347,89.27
1348,89.26
1349,89.23
1350,89.21
1351,89.19
1352,89.16
1353,89.14
1354,89.14
1355,89.12
1356,89.11
1357,89.11
1358,89.09
1359,89.05
1360,89.03
1361,89.02
1362,88.99
1363,88.98
1364,88.96
1365,88.96
1366,88.93
1367,88.92
1368,88.9
1369,88.88
1370,88.87
1371,88.85
1372,88.82
1373,88.8
1374,88.8
1375,88.75
1376,88.74
1377,88.74
1378,88.72
1379,88.7
1380,88.69
1381,88.68
1382,88.65
1383,88.63
1384,88.61
1385,88.59
1386,88.57
1387,88.54
1388,88.52
1389,88.51
1390,88.5
1391,88.48
1392,88.46
1393,88.45
1394,88.39
1395,88.4
1396,88.4
1397,88.37
1398,88.34
1399,88.33
1400,88.31
1401,88.28
1402,88.28
1403,88.25
1404,88.24
1405,88.21
1406,88.19
1407,88.19
1408,88.18
1409,88.15
1410,88.14
1411,88.11
1412,88.08
1413,88.07
1414,88.05
1415,88.04
1416,87.99
1417,87.99
1418,87.97
1419,87.96
1420,87.94
1421,87.93
1422,87.91
1423,87.87
1424,87.86
1425,87.84
1426,87.82
1427,87.78
1428,87.77
1429,87.76
1430,87.75
1431,87.73
1432,87.67
1433,87.67
1434,87.67
1435,87.66
1436,87.64
1437,87.61
1438,87.59
1439,87.57
1440,87.56
1441,87.54
1442,87.5
1443,87.47
1444,87.46
1445,87.45
1446,87.43
1447,87.42
1448,87.4
1449,87.37
1450,87.36
1451,87.33
1452,87.32
1453,87.31
1454,87.25
1455,87.25
1456,87.24
1457,87.22
1458,87.21
1459,87.19
1460,87.16
1461,87.13
1462,87.12
1463,87.1
1464,87.06
1465,87.05
1466,87.03
1467,87.02
1468,87.0
1469,86.96
1470,86.93
1471,86.93
1472,86.91
1473,86.89
1474,86.88
1475,86.88
1476,86.83
1477,86.81
1478,86.79
1479,86.78
1480,86.74
1481,86.73
1482,86.7
1483,86.69
1484,86.68
1485,86.66
1486,86.64
1487,86.6
1488,86.59
1489,86.58
1490,86.52
1491,86.5
1492,86.49
1493,86.49
1494,86.47
1495,86.47
1496,86.43
1497,86.39
1498,86.38
1499,86.36
1500,86.32
1501,86.31
1502,86.29
1503,86.28
1504,86.27
1505,86.22
1506,86.2
1507,86.19
1508,86.17
1509,86.15
1510,86.14
1511,86.11
1512,86.08
1513,86.07
1514,86.05
1515,86.03
1516,86.0
1517,85.98
1518,85.97
1519,85.95
1520,85.93
1521,85.9
1522,85.89
1523,85.86
1524,85.83
1525,85.82
1526,85.78
1527,85.76
1528,85.72
1529,85.71
1530,85.7
1531,85.69
1532,85.67
1533,85.64
1534,85.64
1535,85.6
1536,85.57
1537,85.57
1538,85.53
1539,85.51
1540,85.5
1541,85.46
1542,85.46
1543,85.44
1544,85.42
1545,85.38
1546,85.36
1547,85.34
1548,85.3
1549,85.29
1550,85.28
1551,85.25
1552,85.23
1553,85.23
1554,85.18
1555,85.16
1556,85.13
1557,85.12
1558,85.12
1559,85.07
1560,85.05
1561,85.05
1562,85.01
1563,84.99
1564,84.96
1565,84.96
1566,84.92
1567,84.91
1568,84.87
1569,84.85
1570,84.84
1571,84.82
1572,84.76
1573,84.75
1574,84.74
1575,84.72
1576,84.71
1577,84.68
1578,84.68
1579,84.64
1580,84.61
1581,84.59
1582,84.55
1583,84.52
1584,84.52
1585,84.51
1586,84.48
1587,84.45
1588,84.43
1589,84.39
1590,84.37
1591,84.36
1592,84.32
1593,84.29
1594,84.28
1595,84.25
1596,84.23
1597,84.23
1598,84.19
1599,84.17
1600,84.17
1601,84.13
1602,84.1
1603,84.1
1604,84.07
1605,84.03
1606,84.01
1607,84.0
1608,83.97
1609,83.96
1610,83.94
1611,83.9
1612,83.87
1613,83.85
1614,83.83
1615,83.83
1616,83.77
1617,83.76
1618,83.75
1619,83.72
1620,83.7
1621,83.68
1622,83.63
1623,83.62
1624,83.59
1625,83.56
1626,83.54
1627,83.54
1628,83.49
1629,83.48
1630,83.45
1631,83.45
1632,83.42
1633,83.42
1634,83.35
1635,83.33
1636,83.33
1637,83.3
1638,83.25
1639,83.24
1640,83.22
1641,83.19
1642,83.18
1643,83.16
1644,83.1
1645,83.1
1646,83.07
1647,83.04
1648,83.02
1649,83.0
1650,82.98
1651,82.97
1652,82.92
1653,82.89
1654,82.88
1655,82.85
1656,82.83
1657,82.81
1658,82.78
1659,82.72
1660,82.72
1661,82.7
1662,82.69
1663,82.68
1664,82.65
1665,82.61
1666,82.61
1667,82.57
1668,82.54
1669,82.51
1670,82.48
1671,82.46
1672,82.45
1673,82.43
1674,82.38
1675,82.37
1676,82.35
1677,82.32
1678,82.27
1679,82.26
1680,82.23
1681,82.22
1682,82.21
1683,82.17
1684,82.15
1685,82.11
1686,82.09
1687,82.09
1688,82.05
1689,82.02
1690,81.98
1691,81.95
1692,81.93
1693,81.92
1694,81.9
1695,81.86
1696,81.85
1697,81.82
1698,81.79
1699,81.79
1700,81.74
1701,81.7
1702,81.7
1703,81.67
1704,81.63
1705,81.62
1706,81.58
1707,81.57
1708,81.56
1709,81.51
1710,81.48
1711,81.48
1712,81.44
1713,81.41
1714,81.39
1715,81.36
1716,81.33
1717,81.32
1718,81.27
1719,81.25
1720,81.25
1721,81.17
1722,81.17
1723,81.16
1724,81.13
1725,81.1
1726,81.08
1727,81.05
1728,81.02
1729,81.01
1730,80.97
1731,80.95
1732,80.94
1733,80.9
1734,80.88
1735,80.86
1736,80.81
1737,80.8
1738,80.76
1739,80.74
1740,80.71
1741,80.7
1742,80.67
1743,80.63
1744,80.6
1745,80.57
1746,80.54
1747,80.53
1748,80.49
1749,80.46
1750,80.44
1751,80.42
1752,80.38
1753,80.38
1754,80.35
1755,80.29
1756,80.28
1757,80.27
1758,80.22
1759,80.2
1760,80.19
1761,80.16
1762,80.14
1763,80.09
1764,80.06
1765,80.05
1766,80.03
1767,79.99
1768,79.99
1769,79.94
1770,79.91
1771,79.88
1772,79.85
1773,79.82
1774,79.8
1775,79.76
1776,79.73
1777,79.71
1778,79.68
1779,79.65
1780,79.64
1781,79.62
1782,79.58
1783,79.55
1784,79.52
1785,79.5
1786,79.46
1787,79.43
1788,79.41
1789,79.4
1790,79.38
1791,79.34
1792,79.32
1793,79.27
1794,79.23
1795,79.22
1796,79.18
1797,79.16
1798,79.16
1799,79.13
1800,79.08
1801,79.06
1802,79.03
1803,78.98
1804,78.95
1805,78.92
1806,78.9
1807,78.88
1808,78.86
1809,78.83
1810,78.81
1811,78.77
1812,78.75
1813,78.72
1814,78.68
1815,78.65
1816,78.63
1817,78.61
1818,78.56
1819,78.56
1820,78.51
1821,78.49
1822,78.45
1823,78.42
1824,78.4
1825,78.38
1826,78.35
1827,78.32
1828,78.29
1829,78.27
1830,78.22
1831,78.18
1832,78.16
1833,78.13
1834,78.12
1835,78.1
1836,78.06
1837,78.05
1838,78.01
1839,77.98
1840,77.94
1841,77.9
1842,77.88
1843,77.86
1844,77.83
1845,77.78
1846,77.76
1847,77.74
1848,77.69
1849,77.67
1850,77.66
1851,77.63
1852,77.61
1853,77.57
1854,77.53
1855,77.51
1856,77.46
1857,77.41
1858,77.41
1859,77.37
1860,77.36
1861,77.34
1862,77.32
1863,77.26
1864,77.22
1865,77.21
1866,77.16
1867,77.13
1868,77.12
1869,77.1
1870,77.05
1871,77.03
1872,77.0
1873,76.96
1874,76.92
1875,76.9
1876,76.88
1877,76.86
1878,76.82
1879,76.81
1880,76.77
1881,76.73
1882,76.69
1883,76.66
1884,76.63
1885,76.62
1886,76.59
1887,76.54
1888,76.52
1889,76.51
1890,76.48
1891,76.41
1892,76.4
1893,76.36
1894,76.33
1895,76.31
1896,76.28
1897,76.25
1898,76.23
1899,76.17
1900,76.14
1901,76.14
1902,76.1
1903,76.06
1904,76.03
1905,75.99
1906,75.96
1907,75.93
1908,75.9
1909,75.87
1910,75.85
1911,75.83
1912,75.79
1913,75.76
1914,75.72
1915,75.66
1916,75.64
1917,75.63
1918,75.6
1919,75.58
1920,75.54
1921,75.49
1922,75.47
1923,75.45
1924,75.41
1925,75.38
1926,75.35
1927,75.35
1928,75.3
1929,75.25
1930,75.23
1931,75.18
1932,75.15
1933,75.14
1934,75.1
1935,75.08
1936,75.03
1937,75.01
1938,74.97
1939,74.92
1940,74.89
1941,74.86
1942,74.83
1943,74.82
1944,74.79
1945,74.74
1946,74.73
1947,74.69
1948,74.63
1949,74.63
1950,74.58
1951,74.56
1952,74.54
1953,74.5
1954,74.47
1955,74.45
1956,74.38
1957,74.37
1958,74.35
1959,74.32
1960,74.29
1961,74.26
1962,74.21
1963,74.17
1964,74.14
1965,74.11
1966,74.09
1967,74.07
1968,74.04
1969,74.01
1970,73.97
1971,73.93
1972,73.92
1973,73.86
1974,73.83
1975,73.81
1976,73.78
1977,73.74
1978,73.72
1979,73.68
1980,73.63
1981,73.61
1982,73.59
1983,73.56
1984,73.51
1985,73.47
1986,73.45
1987,73.42
1988,73.37
1989,73.34
1990,73.31
1991,73.3
1992,73.26
1993,73.21
1994,73.19
1995,73.16
1996,73.1
1997,73.09
1998,73.06
1999,73.03
2000,73.01
2001,72.96
2002,72.91
2003,72.91
2004,72.87
2005,72.82
2006,72.8
2007,72.78
2008,72.73
2009,72.71
2010,72.68
2011,72.61
2012,72.59
2013,72.57
2014,72.54
2015,72.53
2016,72.48
2017,72.44
2018,72.41
2019,72.37
2020,72.33
2021,72.32
2022,72.29
2023,72.25
2024,72.22
2025,72.17
2026,72.11
2027,72.1
2028,72.07
2029,72.06
2030,72.04
2031,71.98
2032,71.94
2033,71.93
2034,71.88
2035,71.85
2036,71.83
2037,71.79
2038,71.75
2039,71.73
2040,71.7
2041,71.65
2042,71.64
2043,71.59
2044,71.55
2045,71.53
2046,71.51
2047,71.45
2048,71.42
2049,71.38
2050,71.34
2051,71.3
2052,71.3
2053,71.27
2054,71.25
2055,71.2
2056,71.16
2057,71.16
2058,71.07
2059,71.05
2060,71.03
2061,71.01
2062,70.98
2063,70.96
2064,70.9
2065,70.84
2066,70.82
2067,70.79
2068,70.76
2069,70.75
2070,70.72
2071,70.65
2072,70.64
2073,70.58
2074,70.56
2075,70.53
2076,70.52
2077,70.47
2078,70.45
2079,70.41
2080,70.37
2081,70.32
2082,70.29
2083,70.25
2084,70.24
2085,70.22
2086,70.16
2087,70.14
2088,70.12
2089,70.06
2090,70.04
2091,69.99
2092,69.98
2093,69.96
2094,69.91
2095,69.87
2096,69.85
2097,69.78
2098,69.77
2099,69.75
2100,69.72
2101,69.66
2102,69.66
2103,69.6
2104,69.59
2105,69.53
2106,69.5
2107,69.46
2108,69.46
2109,69.42
2110,69.37
2111,69.35
2112,69.29
2113,69.26
2114,69.24
2115,69.21
2116,69.16
2117,69.14
2118,69.1
2119,69.07
2120,69.05
2121,69.01
2122,68.97
2123,68.96
2124,68.92
2125,68.86
2126,68.86
2127,68.82
2128,68.75
2129,68.74
2130,68.71
2131,68.68
2132,68.61
2133,68.6
2134,68.57
2135,68.57
2136,68.52
2137,68.47
2138,68.45
