Time (s),Temperature (K),Mass (mg)
0.0,305.091,1.04
1.0,305.102,1.04
2.0,305.092,1.04
3.0,305.072,1.04
4.0,305.083,1.039
5.0,305.085,1.039
6.0,305.068,1.039
7.0,305.057,1.039
8.0,305.048,1.039
9.0,305.048,1.039
10.0,305.061,1.039
11.0,305.057,1.038
12.0,305.035,1.038
13.0,305.032,1.038
14.0,305.014,1.038
15.0,305.016,1.038
16.0,305.002,1.038
17.0,305.008,1.038
18.0,304.993,1.037
19.0,304.999,1.037
20.0,304.994,1.037
21.0,304.967,1.037
22.0,304.982,1.037
23.0,304.984,1.037
24.0,304.975,1.037
25.0,304.962,1.037
26.0,304.959,1.037
27.0,304.97,1.037
28.0,304.956,1.037
29.0,304.951,1.036
30.0,304.949,1.036
31.0,304.946,1.036
32.0,304.945,1.036
33.0,304.937,1.036
34.0,304.942,1.036
35.0,304.928,1.036
36.0,304.929,1.036
37.0,304.94,1.036
38.0,304.914,1.036
39.0,304.911,1.036
40.0,304.927,1.036
41.0,304.905,1.035
42.0,304.896,1.035
43.0,304.894,1.035
44.0,304.884,1.035
45.0,304.883,1.035
46.0,304.889,1.035
47.0,304.892,1.035
48.0,304.883,1.035
49.0,304.877,1.035
50.0,304.864,1.035
51.0,304.854,1.035
52.0,304.851,1.035
53.0,304.85,1.034
54.0,304.848,1.034
55.0,304.831,1.034
56.0,304.841,1.034
57.0,304.849,1.034
58.0,304.838,1.034
59.0,304.834,1.034
60.0,304.827,1.034
61.0,304.828,1.034
62.0,304.836,1.034
63.0,304.826,1.034
64.0,304.821,1.034
65.0,304.824,1.033
66.0,304.814,1.033
67.0,304.809,1.033
68.0,304.818,1.033
69.0,304.813,1.033
70.0,304.804,1.033
71.0,304.804,1.033
72.0,304.79,1.033
73.0,304.803,1.033
74.0,304.805,1.033
75.0,304.783,1.033
76.0,304.807,1.032
77.0,304.796,1.032
78.0,304.784,1.032
79.0,304.785,1.032
80.0,304.788,1.032
81.0,304.787,1.032
82.0,304.773,1.032
83.0,304.784,1.032
84.0,304.778,1.032
85.0,304.781,1.032
86.0,304.781,1.032
87.0,304.781,1.032
88.0,304.771,1.032
89.0,304.764,1.032
