Time (s),Mass (g),HRR (kW/m2)
206.0,71.05,49.6
207.0,71.03,46.5
208.0,70.96,46.4
209.0,70.94,49.9
210.0,70.92,45.3
211.0,70.88,46.2
212.0,70.85,46.1
213.0,70.8,44.8
214.0,70.76,47.0
215.0,70.7,45.2
216.0,70.68,45.3
217.0,70.64,45.8
218.0,70.61,46.5
219.0,70.58,44.0
220.0,70.53,44.5
221.0,70.49,49.2
222.0,70.44,47.2
223.0,70.41,46.7
224.0,70.37,46.7
225.0,70.36,47.4
226.0,70.32,44.0
227.0,70.26,49.3
228.0,70.24,49.2
229.0,70.18,45.7
230.0,70.14,46.5
231.0,70.12,44.1
232.0,70.09,44.3
233.0,70.03,43.0
234.0,70.01,44.8
235.0,69.96,44.7
236.0,69.92,44.5
237.0,69.9,43.6
238.0,69.86,45.4
239.0,69.83,43.0
240.0,69.8,43.1
241.0,69.74,43.2
242.0,69.69,44.5
243.0,69.64,43.2
244.0,69.62,43.3
245.0,69.59,45.3
246.0,69.58,46.4
247.0,69.53,46.2
248.0,69.48,46.1
249.0,69.46,45.9
250.0,69.4,42.1
251.0,69.36,43.1
252.0,69.35,43.5
253.0,69.31,47.2
254.0,69.26,44.3
255.0,69.22,44.3
256.0,69.19,44.3
257.0,69.13,43.9
258.0,69.11,42.1
259.0,69.07,45.2
260.0,69.04,45.3
261.0,69.01,44.4
262.0,68.94,42.7
263.0,68.89,41.0
264.0,68.87,41.2
265.0,68.83,45.8
266.0,68.8,42.4
267.0,68.78,46.5
268.0,68.73,46.5
269.0,68.67,45.4
270.0,68.66,44.3
271.0,68.6,43.7
272.0,68.57,43.9
273.0,68.55,44.8
274.0,68.51,43.3
275.0,68.45,44.5
276.0,68.41,44.0
277.0,68.37,40.7
278.0,68.34,45.6
279.0,68.3,42.4
280.0,68.28,42.4
281.0,68.23,42.0
282.0,68.17,44.6
283.0,68.15,41.6
284.0,68.1,41.6
285.0,68.06,45.3
286.0,68.04,43.3
287.0,68.01,43.5
288.0,67.98,43.7
289.0,67.93,46.3
290.0,67.87,45.2
291.0,67.84,42.7
292.0,67.81,43.0
293.0,67.77,47.0
294.0,67.75,44.0
295.0,67.69,45.6
296.0,67.65,45.4
297.0,67.63,45.7
298.0,67.58,42.1
299.0,67.54,45.7
300.0,67.52,45.3
301.0,67.48,43.0
302.0,67.41,43.2
303.0,67.39,45.2
304.0,67.35,45.0
305.0,67.3,45.6
306.0,67.28,43.2
307.0,67.25,42.1
308.0,67.18,42.4
309.0,67.15,47.4
310.0,67.11,45.7
311.0,67.07,43.3
312.0,67.05,43.5
313.0,67.01,44.5
314.0,66.96,40.2
315.0,66.94,43.1
316.0,66.9,42.8
317.0,66.84,40.9
318.0,66.81,36.3
319.0,66.77,41.8
320.0,66.74,41.5
321.0,66.72,42.0
322.0,66.67,43.5
323.0,66.62,41.6
324.0,66.56,41.6
325.0,66.54,40.4
326.0,66.51,43.7
327.0,66.48,44.4
328.0,66.45,44.3
329.0,66.38,41.3
330.0,66.36,43.1
331.0,66.3,44.3
332.0,66.26,44.3
333.0,66.25,45.7
334.0,66.2,45.5
335.0,66.15,43.1
336.0,66.13,42.9
337.0,66.09,43.8
338.0,66.03,41.1
339.0,66.01,43.3
340.0,65.97,43.5
341.0,65.92,43.8
342.0,65.89,42.2
343.0,65.85,40.9
344.0,65.79,41.3
345.0,65.77,41.9
346.0,65.73,41.1
347.0,65.7,43.1
348.0,65.67,42.9
349.0,65.61,40.2
350.0,65.58,43.2
351.0,65.56,39.4
352.0,65.49,39.6
353.0,65.45,38.9
354.0,65.44,41.4
355.0,65.41,43.7
356.0,65.33,43.7
357.0,65.32,39.3
358.0,65.25,42.8
359.0,65.21,41.5
360.0,65.19,41.9
361.0,65.16,40.0
362.0,65.11,42.0
363.0,65.08,43.1
364.0,65.02,43.1
365.0,65.0,42.8
366.0,64.94,41.9
367.0,64.92,41.6
368.0,64.88,41.5
369.0,64.83,40.6
370.0,64.8,42.1
371.0,64.75,40.5
372.0,64.7,40.5
373.0,64.68,42.3
374.0,64.65,40.1
375.0,64.59,41.6
376.0,64.56,41.9
377.0,64.52,42.9
378.0,64.5,42.4
379.0,64.45,41.9
380.0,64.4,41.8
381.0,64.38,42.2
382.0,64.34,41.1
383.0,64.29,42.8
384.0,64.27,43.0
385.0,64.2,41.5
386.0,64.16,39.4
387.0,64.14,39.6
388.0,64.11,39.5
389.0,64.06,40.3
390.0,64.03,40.6
391.0,63.98,42.7
392.0,63.93,42.7
393.0,63.91,44.0
394.0,63.86,39.7
395.0,63.82,41.4
396.0,63.76,41.5
397.0,63.75,41.3
398.0,63.68,41.1
399.0,63.65,45.9
400.0,63.63,45.9
401.0,63.6,44.4
402.0,63.54,40.7
403.0,63.52,40.9
404.0,63.44,40.7
405.0,63.41,38.1
406.0,63.39,39.2
407.0,63.35,40.4
408.0,63.3,40.3
409.0,63.28,40.6
410.0,63.23,41.8
411.0,63.16,40.5
412.0,63.15,40.3
413.0,63.11,40.7
414.0,63.07,42.2
415.0,63.04,43.1
416.0,62.99,42.4
417.0,62.95,42.8
418.0,62.91,40.3
419.0,62.87,40.1
420.0,62.83,39.7
421.0,62.81,39.5
422.0,62.76,42.6
423.0,62.74,41.0
424.0,62.66,41.0
425.0,62.62,41.2
426.0,62.61,40.6
427.0,62.57,39.6
428.0,62.53,39.8
429.0,62.48,40.1
430.0,62.45,41.1
431.0,62.4,41.6
432.0,62.35,41.5
433.0,62.33,40.6
434.0,62.3,41.3
435.0,62.24,40.4
436.0,62.21,40.1
437.0,62.17,42.1
438.0,62.1,42.2
439.0,62.09,39.6
440.0,62.05,39.3
441.0,62.02,42.0
442.0,61.99,40.6
443.0,61.94,39.5
444.0,61.87,39.7
445.0,61.85,41.0
446.0,61.81,42.4
447.0,61.78,41.1
448.0,61.76,41.4
449.0,61.69,41.6
450.0,61.65,41.6
451.0,61.64,43.0
452.0,61.57,43.3
453.0,61.53,44.9
454.0,61.51,43.1
455.0,61.47,44.3
456.0,61.41,43.7
457.0,61.41,41.4
458.0,61.33,41.9
459.0,61.29,40.5
460.0,61.27,41.1
461.0,61.24,42.2
462.0,61.18,41.4
463.0,61.16,41.8
464.0,61.09,41.6
465.0,61.06,41.4
466.0,61.04,38.9
467.0,61.0,42.4
468.0,60.95,42.9
469.0,60.91,39.2
470.0,60.87,44.4
471.0,60.81,41.3
472.0,60.8,41.3
473.0,60.76,42.4
474.0,60.72,42.0
475.0,60.69,41.5
476.0,60.64,42.0
477.0,60.6,42.9
478.0,60.56,41.3
479.0,60.52,43.2
480.0,60.48,43.2
481.0,60.46,39.0
482.0,60.41,40.2
483.0,60.36,41.8
484.0,60.34,41.9
485.0,60.28,42.4
486.0,60.24,40.4
487.0,60.22,41.0
488.0,60.18,41.2
489.0,60.12,42.4
490.0,60.1,39.4
491.0,60.05,43.9
492.0,60.01,43.7
493.0,59.98,39.6
494.0,59.95,40.0
495.0,59.9,40.9
496.0,59.87,41.0
497.0,59.82,40.7
498.0,59.76,40.3
499.0,59.74,39.3
500.0,59.7,38.9
501.0,59.66,41.5
502.0,59.65,41.2
503.0,59.58,43.1
504.0,59.51,43.2
505.0,59.5,39.5
506.0,59.47,41.1
507.0,59.45,41.2
508.0,59.42,41.2
509.0,59.34,40.1
510.0,59.32,42.7
511.0,59.26,39.8
512.0,59.23,39.7
513.0,59.19,39.6
514.0,59.18,40.7
515.0,59.13,38.9
516.0,59.06,39.0
517.0,59.04,38.5
518.0,59.0,41.6
519.0,58.95,41.1
520.0,58.94,41.0
521.0,58.89,39.5
522.0,58.8,41.9
523.0,58.78,40.4
524.0,58.75,40.6
525.0,58.72,40.3
526.0,58.7,42.8
527.0,58.64,40.9
528.0,58.59,40.7
529.0,58.55,42.2
530.0,58.51,40.0
531.0,58.47,41.0
532.0,58.46,41.2
533.0,58.41,42.2
534.0,58.34,44.7
535.0,58.33,43.1
536.0,58.27,43.1
537.0,58.23,40.0
538.0,58.21,42.1
539.0,58.18,42.2
540.0,58.12,43.1
541.0,58.09,41.5
542.0,58.03,41.4
543.0,57.99,40.1
544.0,57.97,39.8
545.0,57.93,41.8
546.0,57.88,40.7
547.0,57.86,40.4
548.0,57.81,40.4
549.0,57.76,41.0
550.0,57.74,42.3
551.0,57.7,39.6
552.0,57.66,39.6
553.0,57.63,41.2
554.0,57.57,39.6
555.0,57.53,41.2
556.0,57.49,41.2
557.0,57.45,39.3
558.0,57.41,39.0
559.0,57.39,40.2
560.0,57.35,40.0
561.0,57.3,38.6
562.0,57.25,38.7
563.0,57.22,37.0
564.0,57.17,37.1
565.0,57.16,39.4
566.0,57.11,40.7
567.0,57.05,41.5
568.0,57.03,41.6
569.0,56.98,42.8
570.0,56.94,41.9
571.0,56.92,38.5
572.0,56.87,38.3
573.0,56.82,42.7
574.0,56.8,41.9
575.0,56.75,42.0
576.0,56.69,41.9
577.0,56.67,43.2
578.0,56.64,42.7
579.0,56.62,42.3
580.0,56.58,42.0
581.0,56.51,42.4
582.0,56.45,40.5
583.0,56.43,40.3
584.0,56.4,40.3
585.0,56.36,40.3
586.0,56.34,39.5
587.0,56.27,37.0
588.0,56.24,36.7
589.0,56.2,38.1
590.0,56.16,42.1
591.0,56.12,37.8
592.0,56.11,37.7
593.0,56.07,41.5
594.0,56.0,38.7
595.0,55.98,38.7
596.0,55.92,38.5
597.0,55.89,41.3
598.0,55.87,38.3
599.0,55.82,39.5
600.0,55.77,39.4
601.0,55.74,36.9
602.0,55.68,38.6
603.0,55.65,37.7
604.0,55.63,37.8
605.0,55.59,37.8
606.0,55.53,39.8
607.0,55.5,40.0
608.0,55.47,40.1
609.0,55.41,42.8
610.0,55.41,40.3
611.0,55.35,40.4
612.0,55.32,40.2
613.0,55.3,44.7
614.0,55.23,38.6
615.0,55.19,38.5
616.0,55.15,38.6
617.0,55.12,39.5
618.0,55.07,39.4
619.0,55.06,38.3
620.0,55.02,38.0
621.0,54.96,38.9
622.0,54.96,39.7
623.0,54.89,38.5
624.0,54.84,38.4
625.0,54.82,39.5
626.0,54.78,38.4
627.0,54.73,38.6
628.0,54.71,38.7
629.0,54.64,38.0
630.0,54.6,41.3
631.0,54.58,38.7
632.0,54.55,38.7
633.0,54.51,38.1
634.0,54.48,41.1
635.0,54.43,37.2
636.0,54.36,36.8
637.0,54.35,40.0
638.0,54.32,39.8
639.0,54.27,42.3
640.0,54.25,42.7
641.0,54.2,42.9
642.0,54.12,43.1
643.0,54.12,43.1
644.0,54.08,43.1
645.0,54.04,38.6
646.0,54.02,38.8
647.0,53.97,37.0
648.0,53.93,37.0
649.0,53.9,39.3
650.0,53.84,38.7
651.0,53.81,36.8
652.0,53.79,36.9
653.0,53.76,35.9
654.0,53.69,35.5
655.0,53.67,37.7
656.0,53.59,36.8
657.0,53.57,36.2
658.0,53.56,37.3
659.0,53.52,36.7
660.0,53.47,37.5
661.0,53.44,38.9
662.0,53.4,38.1
663.0,53.33,41.0
664.0,53.31,40.6
665.0,53.28,37.3
666.0,53.25,37.5
667.0,53.22,36.6
668.0,53.16,36.4
669.0,53.12,39.3
670.0,53.08,36.2
671.0,53.07,34.2
672.0,53.02,34.2
673.0,53.0,39.5
674.0,52.95,38.3
675.0,52.9,38.9
676.0,52.88,39.4
677.0,52.82,38.7
678.0,52.79,36.6
679.0,52.76,39.7
680.0,52.73,39.4
681.0,52.67,40.6
682.0,52.64,40.6
683.0,52.61,38.6
684.0,52.56,38.5
685.0,52.56,39.2
686.0,52.56,37.3
687.0,52.46,41.5
688.0,52.43,41.3
689.0,52.38,38.1
690.0,52.35,38.0
691.0,52.3,40.6
692.0,52.27,40.9
693.0,52.23,39.7
694.0,52.2,37.7
695.0,52.16,37.3
696.0,52.11,38.0
697.0,52.09,39.0
698.0,52.03,38.1
699.0,52.0,38.1
700.0,51.99,37.7
701.0,51.95,37.7
702.0,51.89,40.3
703.0,51.87,40.6
704.0,51.81,40.5
705.0,51.74,37.8
706.0,51.74,39.8
707.0,51.7,40.0
708.0,51.67,40.1
709.0,51.63,40.6
710.0,51.58,38.7
711.0,51.52,40.1
712.0,51.5,40.2
713.0,51.47,37.2
714.0,51.45,38.7
715.0,51.43,35.9
716.0,51.37,36.3
717.0,51.32,37.1
718.0,51.3,40.1
719.0,51.23,37.5
720.0,51.2,37.8
721.0,51.19,36.2
722.0,51.14,37.7
723.0,51.1,37.6
724.0,51.06,37.7
725.0,51.0,40.0
726.0,50.97,39.4
727.0,50.95,38.9
728.0,50.91,38.9
729.0,50.87,38.0
730.0,50.84,41.5
731.0,50.8,41.0
732.0,50.78,41.1
733.0,50.73,39.8
734.0,50.69,38.8
735.0,50.65,34.1
736.0,50.64,34.2
737.0,50.58,37.3
738.0,50.54,38.5
739.0,50.52,38.3
740.0,50.46,38.5
741.0,50.42,36.0
742.0,50.41,36.9
743.0,50.36,37.0
744.0,50.31,37.1
745.0,50.26,36.9
746.0,50.23,35.1
747.0,50.2,36.1
748.0,50.18,36.1
749.0,50.15,41.2
750.0,50.08,38.6
751.0,50.06,39.8
752.0,50.0,39.7
753.0,49.96,38.1
754.0,49.96,38.1
755.0,49.91,40.6
756.0,49.86,40.0
757.0,49.84,39.0
758.0,49.79,37.5
759.0,49.73,40.2
760.0,49.71,40.2
761.0,49.68,39.3
762.0,49.65,37.6
763.0,49.65,37.1
764.0,49.57,37.2
765.0,49.53,38.4
766.0,49.48,36.7
767.0,49.45,38.9
768.0,49.42,38.7
769.0,49.4,38.9
770.0,49.35,37.6
771.0,49.3,36.0
772.0,49.28,36.0
773.0,49.22,38.4
774.0,49.18,37.1
775.0,49.16,38.4
776.0,49.13,38.1
777.0,49.09,37.1
778.0,49.06,41.3
779.0,49.01,39.7
780.0,48.95,39.4
781.0,48.94,39.5
782.0,48.9,40.4
783.0,48.86,37.8
784.0,48.85,37.8
785.0,48.8,37.8
786.0,48.74,37.8
787.0,48.7,41.2
788.0,48.67,41.4
789.0,48.63,40.5
790.0,48.61,39.8
791.0,48.57,39.4
792.0,48.51,39.4
793.0,48.5,38.3
794.0,48.44,39.0
795.0,48.4,38.4
796.0,48.39,38.0
797.0,48.36,37.9
798.0,48.31,38.5
799.0,48.28,37.0
800.0,48.23,37.2
801.0,48.18,41.9
802.0,48.15,39.8
803.0,48.12,40.9
804.0,48.09,40.9
805.0,48.07,37.3
806.0,48.01,38.8
807.0,47.96,41.1
808.0,47.92,41.1
809.0,47.88,37.7
810.0,47.85,42.6
811.0,47.84,45.2
812.0,47.8,44.9
813.0,47.74,43.3
814.0,47.72,40.0
815.0,47.66,39.5
816.0,47.63,39.2
817.0,47.62,36.7
818.0,47.58,39.7
819.0,47.54,38.5
820.0,47.51,38.6
821.0,47.45,38.9
822.0,47.4,36.0
823.0,47.38,38.5
824.0,47.37,38.4
825.0,47.32,37.5
826.0,47.3,36.9
827.0,47.24,37.2
828.0,47.2,37.2
829.0,47.15,40.1
830.0,47.12,36.2
831.0,47.07,36.2
832.0,47.06,36.3
833.0,47.03,37.0
834.0,46.97,34.3
835.0,46.95,35.8
836.0,46.9,35.4
837.0,46.86,35.9
838.0,46.83,36.7
839.0,46.8,36.2
840.0,46.77,36.0
841.0,46.73,34.0
842.0,46.68,36.0
843.0,46.65,39.0
844.0,46.61,39.2
845.0,46.57,35.3
846.0,46.54,34.3
847.0,46.52,36.7
848.0,46.46,36.9
849.0,46.42,36.2
850.0,46.42,35.6
851.0,46.34,36.4
852.0,46.31,36.7
853.0,46.3,34.9
854.0,46.26,36.6
855.0,46.21,38.1
856.0,46.18,37.9
857.0,46.14,36.8
858.0,46.09,35.5
859.0,46.07,37.0
860.0,46.04,37.5
861.0,46.01,37.5
862.0,45.98,40.6
863.0,45.92,36.2
864.0,45.89,36.3
865.0,45.85,38.3
866.0,45.82,34.5
867.0,45.78,34.1
868.0,45.76,34.1
869.0,45.72,33.5
870.0,45.67,35.3
871.0,45.65,33.8
872.0,45.58,33.7
873.0,45.56,33.5
874.0,45.54,36.4
875.0,45.51,35.6
876.0,45.46,35.8
877.0,45.44,34.1
878.0,45.39,33.0
879.0,45.34,34.5
880.0,45.32,34.7
881.0,45.28,34.4
882.0,45.25,33.5
883.0,45.23,30.6
884.0,45.21,30.6
885.0,45.14,37.1
886.0,45.1,40.3
887.0,45.05,37.5
888.0,45.01,37.7
889.0,45.0,36.9
890.0,44.96,37.2
891.0,44.92,37.9
892.0,44.89,38.0
893.0,44.83,38.3
894.0,44.79,37.3
895.0,44.77,38.0
896.0,44.74,38.1
897.0,44.71,36.0
898.0,44.67,35.2
899.0,44.63,35.1
900.0,44.57,35.4
901.0,44.55,35.6
902.0,44.52,35.1
903.0,44.48,34.5
904.0,44.47,34.6
905.0,44.41,36.0
906.0,44.37,31.8
907.0,44.35,33.5
908.0,44.3,33.3
909.0,44.26,34.4
910.0,44.24,36.4
911.0,44.21,34.7
912.0,44.15,34.7
913.0,44.12,35.4
914.0,44.09,34.7
915.0,44.02,34.6
916.0,44.0,34.6
917.0,43.98,36.7
918.0,43.94,34.2
919.0,43.92,34.4
920.0,43.87,34.4
921.0,43.83,34.7
922.0,43.83,35.2
923.0,43.76,34.6
924.0,43.73,34.6
925.0,43.71,36.4
926.0,43.67,34.5
927.0,43.63,34.2
928.0,43.59,34.2
929.0,43.53,34.9
930.0,43.5,36.8
931.0,43.48,36.0
932.0,43.45,36.1
933.0,43.41,36.1
934.0,43.39,37.9
935.0,43.34,35.1
936.0,43.28,34.9
937.0,43.26,32.1
938.0,43.23,35.0
939.0,43.19,33.5
940.0,43.17,33.5
941.0,43.12,34.7
942.0,43.07,33.5
943.0,43.06,33.5
944.0,43.01,33.5
945.0,42.97,34.5
946.0,42.95,34.7
947.0,42.92,35.2
948.0,42.88,35.2
949.0,42.82,36.6
950.0,42.8,33.0
951.0,42.74,34.7
952.0,42.72,34.7
953.0,42.7,34.5
954.0,42.67,35.3
955.0,42.65,33.4
956.0,42.59,33.0
957.0,42.55,34.0
958.0,42.51,33.7
959.0,42.47,32.8
960.0,42.44,32.8
961.0,42.42,36.8
962.0,42.39,33.0
963.0,42.35,35.6
964.0,42.3,35.3
965.0,42.25,35.6
966.0,42.21,34.7
967.0,42.2,36.2
968.0,42.16,36.2
969.0,42.13,34.7
970.0,42.09,38.8
971.0,42.05,37.2
972.0,41.99,37.3
973.0,41.98,34.9
974.0,41.94,34.7
975.0,41.91,34.0
976.0,41.89,34.4
977.0,41.87,35.6
978.0,41.8,34.1
979.0,41.77,36.0
980.0,41.7,35.9
981.0,41.67,34.7
982.0,41.64,34.5
983.0,41.62,35.2
984.0,41.58,35.3
985.0,41.55,35.8
986.0,41.51,33.8
987.0,41.47,34.4
988.0,41.41,34.2
989.0,41.41,31.9
990.0,41.37,35.1
991.0,41.34,37.0
992.0,41.32,36.8
993.0,41.25,37.0
994.0,41.24,33.4
995.0,41.18,38.3
996.0,41.14,38.3
997.0,41.13,35.4
998.0,41.1,32.5
999.0,41.04,35.6
1000.0,41.01,35.5
1001.0,40.97,37.1
1002.0,40.92,36.8
1003.0,40.9,36.9
1004.0,40.86,37.1
1005.0,40.83,38.8
1006.0,40.8,36.1
1007.0,40.75,37.3
1008.0,40.75,37.3
1009.0,40.65,36.2
1010.0,40.64,36.4
1011.0,40.6,35.6
1012.0,40.57,35.8
1013.0,40.55,35.1
1014.0,40.48,36.9
1015.0,40.45,35.6
1016.0,40.43,35.9
1017.0,40.37,35.3
1018.0,40.34,34.3
1019.0,40.32,35.5
1020.0,40.28,35.9
1021.0,40.22,34.3
1022.0,40.2,34.9
1023.0,40.18,35.9
1024.0,40.1,36.0
1025.0,40.09,37.5
1026.0,40.05,32.6
1027.0,40.01,37.1
1028.0,39.99,37.3
1029.0,39.94,37.5
1030.0,39.87,36.8
1031.0,39.86,34.4
1032.0,39.83,34.2
1033.0,39.79,38.0
1034.0,39.77,36.0
1035.0,39.7,38.7
1036.0,39.67,38.5
1037.0,39.66,38.5
1038.0,39.61,34.6
1039.0,39.58,36.3
1040.0,39.54,36.8
1041.0,39.5,34.1
1042.0,39.47,37.5
1043.0,39.42,37.7
1044.0,39.35,37.8
1045.0,39.35,37.5
1046.0,39.32,37.1
1047.0,39.28,37.8
1048.0,39.25,37.7
1049.0,39.22,36.6
1050.0,39.17,36.0
1051.0,39.1,37.5
1052.0,39.08,37.7
1053.0,39.05,37.0
1054.0,39.01,37.0
1055.0,38.99,36.7
1056.0,38.93,36.8
1057.0,38.9,36.8
1058.0,38.87,35.1
1059.0,38.81,36.2
1060.0,38.78,36.0
1061.0,38.76,37.2
1062.0,38.72,34.9
1063.0,38.66,37.1
1064.0,38.64,36.9
1065.0,38.58,40.4
1066.0,38.54,38.0
1067.0,38.53,38.4
1068.0,38.5,38.4
1069.0,38.44,36.4
1070.0,38.41,33.8
1071.0,38.37,36.7
1072.0,38.31,36.9
1073.0,38.29,34.3
1074.0,38.26,37.1
1075.0,38.23,36.7
1076.0,38.19,36.7
1077.0,38.13,34.6
1078.0,38.07,34.6
1079.0,38.06,34.4
1080.0,38.02,34.9
1081.0,38.0,37.6
1082.0,37.95,38.4
1083.0,37.91,38.0
1084.0,37.87,37.9
1085.0,37.82,37.1
1086.0,37.77,37.9
1087.0,37.75,42.4
1088.0,37.72,42.2
1089.0,37.69,38.0
1090.0,37.62,37.5
1091.0,37.6,34.7
1092.0,37.54,34.9
1093.0,37.51,38.6
1094.0,37.49,37.9
1095.0,37.45,39.5
1096.0,37.4,39.6
1097.0,37.37,37.2
1098.0,37.3,36.3
1099.0,37.28,38.8
1100.0,37.24,39.3
1101.0,37.2,38.0
1102.0,37.15,40.3
1103.0,37.12,39.2
1104.0,37.05,38.8
1105.0,37.01,39.4
1106.0,37.0,38.8
1107.0,36.95,40.0
1108.0,36.91,40.0
1109.0,36.88,39.4
1110.0,36.83,37.9
1111.0,36.77,38.5
1112.0,36.74,38.6
1113.0,36.7,41.3
1114.0,36.67,37.5
1115.0,36.65,39.7
1116.0,36.6,39.6
1117.0,36.54,38.5
1118.0,36.49,42.1
1119.0,36.46,41.3
1120.0,36.42,41.5
1121.0,36.41,40.3
1122.0,36.34,42.4
1123.0,36.29,40.2
1124.0,36.24,40.2
1125.0,36.22,41.1
1126.0,36.2,39.5
1127.0,36.16,41.8
1128.0,36.1,41.8
1129.0,36.06,41.3
1130.0,36.04,41.2
1131.0,35.97,41.6
1132.0,35.92,41.8
1133.0,35.9,44.4
1134.0,35.86,42.1
1135.0,35.79,44.0
1136.0,35.77,43.8
1137.0,35.71,42.9
1138.0,35.67,40.2
1139.0,35.64,45.2
1140.0,35.6,44.9
1141.0,35.54,40.7
1142.0,35.51,40.5
1143.0,35.45,41.8
1144.0,35.41,41.8
1145.0,35.4,41.4
1146.0,35.36,44.3
1147.0,35.28,41.2
1148.0,35.26,41.2
1149.0,35.2,43.0
